категорія	categoria
коментарів	comentaris
коментарів	observacions
ефективний	efectiu
дагестан	daguestan
жаба	gripau
жаба	granota
інтервал	interval
інтервал	espaiat
араби	àrabs
томаш	tomasz
томаш	tomáš
зайнято	ocupat
позначки	bala
позначки	etiquetes
позначки	etiquetes
позначки	bales
позначки	pics
позначки	etiquetatge
маски	màscares
маски	caretes
юридично	legalment
атлетіко	atlético
індійська	indi
соната	sonata
експериментальний	experimental
точний	diferenciades
точний	exacte
точний	exactes
кузнецов	kuznetsov
симфонічний	simfonia
фізіологія	fisiologia
континенті	continent
габріель	gabriel
габріель	gabrielle
хороші	bones
хороші	bona
фокс	fox
фокс	guineu
сертифікат	certificat
неділі	diumenges
антени	antenes
антени	antena
озброєний	armat
озброєний	armats
нащо	perqué
кодів	codis
імпульс	impuls
вази	vasa
розглянемо	consideri
розглянемо	considerar
варвари	barbarians
наварра	navarra
мухаммад	muhammad
мухаммад	mahoma
складною	complicat
легендарного	llegendari
легендарного	llegendàries
альто	alto
тайвань	taiwan
кольорові	multicolor
зайнята	ocupat
цікавить	interessat
цікавить	interessats
лінкольн	lincoln
знімає	autoritza
підняли	plantejat
невада	nevada
позбавити	privar
атом	àtom
відрізнити	distingir
страждає	pateix
імпульсу	impuls
зібралися	reunides
зібралися	reunits
кубань	kuban
метр	metre
метр	mesurador
метр	metre
мая	maya
мая	maja
африканський	africà
африканський	africà
африканський	african
дозволяється	aprova
хмара	núvol
айова	iowa
зберегла	guardava
зберегла	mantingut
зберегла	guardats
зберегла	conservats
зберегла	conservat
діагностика	diagnosi
діагностика	diagnòstic
діагностика	diagnòstics
африканська	africà
африканська	african
тлумачний	explicativa
тлумачний	explicatius
броди	brody
розмовляє	parla
оцінок	qualificacions
вимирання	extinció
завантажити	càrrega
завантажити	carrega
сальвадор	salvador
федоров	fiódorov
ендемік	endemisme
фракцій	faccions
вечори	vesprades
словників	diccionaris
уривок	retall
спасіння	salvació
терміново	urgent
обсє	osce
казино	casino
прибутки	ingrés
прибутки	ingressos
хворі	malalts
хворі	malalt
базові	bàsic
базові	bàsics
базові	bàsiques
базові	basic
схилу	desnivell
схилу	talussos
едгар	edgar
вивезли	impulsada
вивезли	impulsat
вивезли	impulsades
пустеля	desert
коннектикут	connecticut
бомбардувальник	bombarder
настрій	humor
традиційними	tradicional
традиційними	tradicionals
мить	moment
вестфалія	westfàlia
клаус	klaus
гостра	circulatori
гостра	aguda
водорості	alga
діагноз	diagnosi
діагноз	diagnòstic
досвідчений	experimentat
кадр	fotograma
кадр	marc
кадр	estímuls
джулія	giulia
джулія	julia
джулія	júlia
вплинути	afecten
вплинути	afectar
мінімальний	mínim
упорядкування	disposant
парадокс	paradoxa
поранені	ferits
мол	maul
мол	mol
духів	esperits
відмінні	diferent
відмінні	diferents
євангелія	ada
дарія	darya
дарія	daria
приймається	sostinguda
приймається	sostingut
приймається	adoptats
приймається	adoptat
забороняє	impedeix
забороняє	impedeixi
забороняє	prohibeix
відкриттів	descobriments
мавзолей	mausoleu
гватемали	guatemala
твердий	sòlid
івлін	yvelines
картку	targeta
тунісі	tunísia
ком	kom
польові	campestre
діна	dina
одинадцять	onze
одинадцять	eleven
психолог	psicòleg
психолог	psicòloga
болгар	búlgars
хорватська	croat
хорватська	croata
леслі	lesley
леслі	leslie
кінга	cunegunda
вандея	vendée
терапія	teràpia
конфедерація	confederació
гамбург	hamburg
перемовини	negociació
поверхи	sòls
поверхи	pisos
роб	rob
альтернативні	alternatiu
альтернативні	alternativa
плечі	espatlles
звільнені	alliberat
россі	rossi
випускають	rebutjat
вирази	expressions
розширений	prorrogat
розширений	ampliat
розширений	avançat
розширений	avançada
розширений	advanced
господь	lord
господь	senyor
смертності	mortalitat
сумнівна	dubia
