から	mula
マイナス	negatibong
マイナス	negatibo
マイナス	negative
マイナス	minus
三上	mikami
急性	malalang
急性	matinding
ジェーン	jane
吉井	yoshii
バンクーバー	vancouver
新羅	silla
カレン	karen
種子	seed
種子	buto
種子	binhi
劇作家	playwright
乗り換え	paglilipat
乗り換え	ilipat
乗り換え	transfer
コンプレックス	complex
コンプレックス	kumplikadong
コンプレックス	komplikadong
コンプレックス	masalimuot
ホルン	sungay
キーワード	keyword
シンセサイザー	synthesizer
プリキュア	precure
フェルナンド	fernando
シンプル	simple
シンプル	simpleng
サポーター	tagasuporta
サポーター	supporters
サポーター	tagasuporta
ビー	bubuyog
ビー	bee
アイオワ	iowa
サーカス	circus
クマ	bears
クマ	madala
クマ	oso
クマ	kinaya
クライマックス	climax
滝川	takigawa
書道	calligraphy
報復	paghihiganti
巡礼	pilgrimage
セミナー	seminar
最悪	pinakamasama
最悪	worst
キューブ	kubo
キューブ	cube
エリート	pili
エリート	elite
一条	ichijō
アルフレッド	alfred
オールド	matanda
オールド	luma
柏原	kashiwabara
一夫	kazuo
ストライク	strike
ストライク	welga
レポーター	reporter
スティーヴ	steve
クリック	click
クリック	klik
クリック	click
代々木	yoyogi
バーナー	burner
カーン	khan
有罪	guilty
初心者	beginners
初心者	baguhan
グレゴリオ	gregorio
交互	alternating
交互	kahaliling
交互	alternatibong
交互	alternate
トリック	trick
物流	logistics
アンケート	botohan
アンケート	poll
アンケート	survey
アンケート	botohan
玄関	pasukan
紳士	ginoo
紳士	gentleman
サハ	saha
随筆	sanaysay
随筆	sanaysay
許容	tolerance
許容	pinahihintulutan
益田	masuda
ハンマー	martilyo
リュウ	ryu
調印	pirmahan
調印	signing
布告	proclamation
布告	pagpapahayag
宮沢	miyazawa
キャンディ	kendi
キャンディ	candy
栄え	masaganang
フライト	flight
フライト	flight
フライト	lipad
エディ	eddie
ビルマ	burma
テンポ	tempo
キャサリン	katherine
キャサリン	catherine
フック	hook
フック	kawit
フック	hooks
小坂	kosaka
置換	papalitan
置換	kapalit
置換	pagpapalit
置換	palitan
田川	tagawa
親善	goodwill
洋一	yoichi
マクドナルド	mcdonald
あえて	dare
実体	entidad
実体	entity
アーキテクチャ	architecture
アーキテクチャ	arkitektura
エルサ	elsa
ローリング	rolling
チーズ	keso
伴奏	pagsasaliw
同窓会	alumni
同窓会	reunion
リフト	angat
窒素	nitrogen
ホーン	sungay
プラチナ	platinum
愛情	pagmamahal
クロード	claude
アウグスト	august
アウグスト	agosto
きみ	kimi
邸宅	residences
ゴッド	god
ゴッド	diyos
ときめき	tokimeki
メロディー	melody
バート	burt
バート	bart
バート	bert
スペクトル	spectrum
代謝	metabolismo
切手	stamp
切手	stamps
賃金	wage
賃金	sahod
大砲	cannon
タール	tar
ライブラリ	aklatan
ライブラリ	library
ひろみ	hiromi
スーパーマーケット	supermarket
弾圧	aapi
順子	junko
転生	tensei
シャイ	nahihiya
シャイ	mahiyain
コメンテーター	komentarista
招聘	paanyaya
招聘	imbitasyon
転写	transcription
智子	tomoko
円盤	disc
真夏	midsummer
ウェブ	web
激怒	fury
激怒	furious
激怒	nagagalit
寸法	sukat
桑原	kuwabara
申し出	alok
申し出	offer
きちんと	neat
リットル	litre
リットル	litro
リットル	litro
リットル	litrong
お金	pera
お金	salapi
バレンシア	valencia
農地	kabukiran
条項	clause
条項	pagkakaloob
食べ物	pagkain
凍結	napakalamig
凍結	freezing
亀井	kamei
寄稿	ambag
ログイン	login
ズーム	zoom
プラント	planta
プラント	halaman
サリー	sally
関ヶ原	sekigahara
バルト	barth
書物	libro
書物	aklat
書物	book
書物	libro
書物	aklat
甘い	sweet
甘い	matamis
延喜	engi
メルセデス	mercedes
煙突	chimney
スロベニア	eslobenya
サミット	summit
サミット	tuktok
理恵	rie
ツイ	tsui
三輪	miwa
網走	abashiri
レシピ	recipes
レシピ	recipe
決闘	duel
オスカー	oscar
バグ	bug
バグ	bugs
大成	taisei
ロビンソン	robinson
つながり	koneksyon
つながり	connection
分ける	hatiin
分ける	paghahati
分ける	split
分ける	hatiin
徴収	kolektahin
商用	pangkalakal
商用	commercial
商用	komersyal
商用	komersiyal
川田	kawada
ひかる	hikaru
スケジュール	iskedyul
スケジュール	schedule
レナ	lena
シンデレラ	cinderella
徳山	tokuyama
フレーズ	parirala
フレーズ	parirala
集まる	assemble
集まる	magtipon
西原	nishihara
キリン	giraffe
メガネ	baso
メガネ	salamin
メガネ	glasses
純子	junko
呼吸	huminga
呼吸	paghinga
貸切	charter
大国	okuni
斜面	libis
慢性	talamak
愛人	kabit
メリーランド	maryland
江川	egawa
インパクト	epekto
先祖	ninuno
収穫	harvest
収穫	ani
あずさ	azusa
量子	kabuuan
トリプル	triple
日蓮	nichiren
豪雨	buhos
ヒューマン	pantao
ヒューマン	tao
ヒューマン	makatao
ヒューマン	human
ナッシュ	nash
レスラー	wrestler
ルイジアナ	louisiana
オーダー	order
オーダー	orders
ツリー	puno
使徒	alagad
使徒	apostol
使徒	apostol
小銃	rifle
虐待	abuso
虐待	aabuso
ブース	booth
長老	elder
長老	elders
貯金	savings
プロトコル	protocol
家畜	livestock
博文	hirobumi
応答	tumugon
応答	sumagot
洗礼	binyagan
洗礼	binyag
洗礼	bautismo
クリーク	creek
振る	shake
ハーツ	hearts
ウマ	kabayo
ウマ	kabayo
スル	sul
固体	solid
秀雄	hideo
ホース	hose
サント	sainte
明子	akiko
パーカー	parker
コンサルタント	consultant
仁川	incheon
麻美	asami
ボビー	bobby
ブルックリン	brooklyn
時折	paminsan
美容	pampaganda
美容	beauty
美容	kagandahan
ベーシスト	bassist
カレンダー	kalendaryo
補正	aayos
遅い	late
遅い	huli
遅い	mabagal
江口	eguchi
テクニック	pamamaraan
テクニック	pamamaraan
拒絶	pagtanggi
直子	naoko
本州	honshū
マニラ	maynila
マニラ	manila
入江	irie
正明	masaaki
続行	magpatuloy
続行	ipagpatuloy
続行	magpatuloy
勝つ	manalo
江南	gangnam
中毒	adik
丹後	tango
あすか	asuka
アドバイス	advice
アドバイス	payo
留置	detention
ボイラー	kaldero
水木	mizuki
浸透	pagtagas
ウォーカー	walker
シェイクスピア	shakespeare
メリット	merritt
メリット	merit
ハット	sombrero
ハット	sumbrero
尊重	respect
尊重	respeto
尊重	paggalang
エンジニアリング	inhinyeriyang
エンジニアリング	engineering
半導体	semiconductor
半導体	semiconductors
体格	pangangatawan
ギニア	guinea
ウラジーミル	vladimir
絶対に	absolutely
絶対に	pasubali
リサ	lisa
ライス	palay
ライス	rice
ライス	kanin
ライス	bigas
互換性	compatibility
プラグ	plug
カーニバル	karnabal
カーニバル	carnival
拡散	diffusion
拡散	spread
拡散	kumalat
拡散	pagkalat
メモ	tala
メモ	tandaan
メモ	notes
メモ	tala
メモ	memo
モダン	makabagong
モダン	modern
モダン	modernong
モダン	makabago
免除	patawad
免除	exemption
コスモス	cosmos
お知らせ	paalala
お知らせ	pagpapahayag
お知らせ	notification
お知らせ	abiso
異議	pagtutol
カルロ	carlo
木星	jupiter
規約	tuntunin
規約	takda
奉納	dedication
奉納	dedikasyon
椅子	upuan
椅子	silya
椅子	upuan
鳩山	hatoyama
恭子	kyoko
車掌	konduktor
リール	reel
正宗	masamune
逸話	anecdotes
逸話	anekdota
宰相	kansilyer
ダスト	alikabok
喜び	tuwa
喜び	galak
喜び	joy
喜び	tuwa
喜び	kasiyahan
スライド	slides
スライド	slide
歌曲	awitin
歌曲	kanta
歌曲	awit
シュミット	schmidt
シュミット	schmitt
ノーフォーク	norfolk
摂政	regent
摂政	regents
ストレス	stress
ストレス	stress
ケベック	québec
ケベック	quebec
遅延	delay
遅延	delayed
遅延	naantala
三沢	misawa
講堂	awditoryum
褐色	brown
褐色	kayumanggi
非公式	unofficial
非公式	informal
アトラス	atlas
巫女	miko
店長	namamahala
店長	manager
店長	tagapamahala
今村	imamura
スープ	sopas
スープ	sabaw
モナコ	monako
便利	maginhawa
便利	kaginhawahan
ポップス	pops
赤松	akamatsu
腫瘍	tumor
腫瘍	bukol
ヒルズ	burol
ヒルズ	hills
祇園	gion
大作	daisaku
アリア	aria
ハリケーン	hurricane
創始者	tagapagtatag
創始者	founder
二度	twice
ティッシュ	tisiyu
ティッシュ	tissue
円谷	tsuburaya
アリー	ali
アリー	ally
泥棒	magnanakaw
榊原	sakakibara
かすみ	kasumi
カセット	cassette
ブドウ	ubas
マスコット	mascot
ポルシェ	porsche
森川	morikawa
放浪	libot
放浪	gala
フレンド	kaibigan
フレンド	makipagkaibigan
デュエット	duet
支払う	pay
支払う	bayaran
支払う	magbayad
支払う	bayaran
オクラホマ	oklahoma
芦屋	ashiya
フレッド	fred
エリー	elly
美和	miwa
承継	apostoliko
フィッシャー	fisher
フィッシャー	fischer
ペーパー	papel
カニ	alimango
カニ	talangka
カニ	alimasag
漏れ	leak
漏れ	makalabas
狩猟	pangangaso
ミール	mir
いたずら	kapangalan
家具	furniture
ジャム	pinapanatili
ジャム	jam
ボルチモア	baltimore
チャック	chuck
モリス	morris
モロッコ	morocco
モロッコ	moroccan
フレッシュ	fresh
フレッシュ	sariwa
パット	pat
中尾	nakao
ふた	takip
自由主義	liberalismo
まあ	well
まあ	mabuti
まあ	balon
メルボルン	melbourne
完璧	perfect
完璧	perpekto
コスタ	costa
アイスホッケー	hockey
五月	mayo
五月	maaaring
サンシャイン	sunshine
セメント	semento
ミカ	mika
ウサギ	kuneho
ウサギ	rabbit
クリップ	clips
クリップ	clip
クリップ	clip
ダニー	danny
補完	pagkumpleto
クック	lutuin
クック	kusinero
娯楽	libangan
娯楽	libangan
娯楽	entertainment
ローザ	rosa
追求	pursuit
レディース	ladies
ローリー	rory
しのぶ	shinobu
サムライ	samurai
素晴らしい	amazing
エラ	ella
砂糖	asukal
砂糖	sugar
あおい	aoi
ケーキ	cake
ケーキ	kakanin
ベール	bale
ベール	belo
レーシング	racing
レーシング	karera
センス	kahulugan
センス	sense
チェリー	cherry
チェリー	seresa
魚類	isda
知恵	karunungan
警報	babala
プリン	pudding
炎上	flames
ロビー	robby
ロビー	robbie
ロビー	lobby
ランディ	randy
ジョルジュ	georges
フォース	puwersa
知能	katalinuhan
知能	talino
掛川	kakegawa
リヨン	lyon
オンタリオ	ontario
美奈子	minako
通訳	tagapagsalin
通訳	interpreter
通訳	interpretation
通訳	interpreting
通訳	pagpapaliwanag
弾丸	bullets
弾丸	bala
クロック	orasan
ドロップ	drop
ドロップ	patak
カーター	carter
まどか	madoka
サンプル	sample
サンプル	halimbawa
配達	pagdadala
配達	delivery
配達	paghahatid
婚姻	kasal
婚姻	pagpapakasal
婚姻	kasalan
レバノン	lebanese
レバノン	lebanon
樹木	puno
ジョナサン	jonathan
コードネーム	codename
榎本	enomoto
のぞみ	nozomi
シカ	usa
ハンブルク	hamburg
安達	adachi
デイヴィス	davis
ケープ	cape
ケープ	tangos
ケープ	kabo
ガルシア	garcia
ガルシア	garcía
綾子	ayako
百済	baekje
エストニア	estonia
サブタイトル	subtitle
サブタイトル	subtitles
大門	daimon
宮下	miyashita
特権	privilege
特権	pribilehiyo
特権	pribilehiyo
平家	heike
メリー	maligayang
メリー	merry
川西	kawanishi
脅迫	nagbabanta
脅迫	banta
脅迫	pananakot
倉田	kurata
ジオン	dione
オファー	alok
オファー	offer
トランスフォーマー	transformers
次官	undersecretary
線形	guhit
線形	diretso
神楽	kagura
リプレイ	replay
コンチネンタル	kalapagang
ウズベキスタン	uzbekistan
釈放	bitawan
釈放	ilabas
釈放	pakawalan
エッジ	gilid
エッジ	edge
エッジ	dulo
メイ	mayo
メイ	maaaring
高額	mahal
高額	magastos
高額	mamahaling
ディビジョン	division
ディビジョン	dibisyon
骨格	kalansay
安部	abe
王族	royalty
本間	honma
本間	homma
非公開	pribado
非公開	pribadong
水族館	akwaryum
執事	katiwala
大通り	boulevard
フライング	lumilipad
木曽	kiso
ブラウザ	browser
うさぎ	bunny
うさぎ	kuneho
うさぎ	rabbit
仕上げ	tinatapos
特色	katangian
牛乳	gatas
牛乳	milk
進入	lapitan
進入	lumapit
進入	diskarte
ロータリー	umiinog
ロータリー	makina
宮古	miyako
春樹	haruki
多項式	polinomial
プラズマ	plasma
ルーツ	roots
育つ	lumalaki
クルス	cruz
辰巳	tatsumi
十字軍	krusada
チョコ	choco
去る	aalis
去る	umaalis
独身	single
独身	solong
独身	bachelor
ラベル	label
ファンド	fund
ファンド	pondong
スピーカー	nagsasalita
スピーカー	speaker
スピーカー	nagsasalita
スピーカー	tagapagsalita
玲子	reiko
出羽	dewa
ファミコン	famicom
ディフェンス	depensa
ディフェンス	defense
ディフェンス	pagtatanggol
ディフェンス	ipagtanggol
診療所	klinika
診療所	klinika
診療所	clinic
ミッドナイト	midnight
ミッドナイト	hatinggabi
真夜中	midnight
真夜中	hatinggabi
ピック	pick
ピック	pumili
かおる	kaoru
セルゲイ	sergei
アルジェリア	algerian
アルジェリア	algeria
ハブ	hub
名物	espesyalidad
ドラッグ	drugs
ドラッグ	droga
ドラッグ	gamot
ドラッグ	droga
ドラッグ	drug
ミャンマー	myanmar
カウントダウン	countdown
欲望	pagnanais
欲望	desire
欲望	nais
欲望	hinahangad
狭山	sayama
ホルモン	hormone
ホルモン	hormon
ホルモン	hormones
ゾンビ	zombie
浜崎	hamasaki
星雲	nebula
マクロ	macro
黒崎	kurosaki
敗者	talo
敗者	loser
休憩	break
ノイズ	ingay
生理学	pisyolohiya
スケッチ	sketches
スケッチ	sketch
ミハイル	mikhail
内山	uchiyama
ワット	watt
ワット	wat
雅子	masako
ウルグアイ	uruguay
学習院	gakushuin
自慢	pinagmamalaki
自慢	proud
自慢	ipinagmamalaki
自慢	maipagmamalaki
屋内	panloob
屋内	indoor
許し	kapatawaran
三鷹	mitaka
コマーシャル	pangkalakal
コマーシャル	commercial
コマーシャル	komersyal
コマーシャル	komersiyal
匿名	anonymous
速い	mabilis
速い	kabilis
速い	fast
メドレー	medley
新庄	shinjō
明日香	asuka
ジョーダン	jordan
博之	hiroyuki
村井	murai
あした	ashita
あした	bukas
行進	prusisyon
落ちる	taglagas
落ちる	mahulog
ワルツ	balse
土岐	toki
コンソール	consoles
コンソール	console
ドバイ	dubai
裏切り	betrayal
えみ	emi
クーパー	cooper
溝口	mizoguchi
トーン	tone
トーン	tono
部署	kagawaran
部署	departamento
ライム	lime
ニコラス	nicolás
ニコラス	nicholas
エイリアン	alien
エイリアン	alien
家庭教師	tutor
ロイド	lloyd
中身	filling
中身	pagpuno
スバル	subaru
ウィズ	wiz
アクティブ	active
アクティブ	aktibong
アクティブ	aktibo
アクティブ	activate
アクティブ	buhayin
シオン	sion
シオン	zion
シオン	sion
岸田	kishida
矢島	yajima
いちばん	ichiban
カノン	canon
怖い	nakakatakot
怖い	natatakot
ジャマイカ	jamaica
ジャマイカ	jamaican
行進曲	marso
盆地	basin
罰金	fines
軽い	liwanag
軽い	magaan
軽い	ilaw
アンコール	encore
アンコール	angkor
フェルト	nadama
フェルト	naramdaman
転移	pagbabago
転移	transition
ストリーム	streams
ストリーム	batis
ストリーム	daloy
馬鹿	tanga
近所	kapitbahay
近所	lokalidad
近所	kapwa
近所	kapitbahay
近所	neighbor
なかよし	nakayoshi
千尋	chihiro
ティーン	teen
ティーン	tinedyer
ラット	rat
ラット	daga
横手	yokote
コイ	karpa
ペンギン	penguin
ルクセンブルク	luxembourg
クレーン	crane
シャワー	shower
シャワー	paliguan
シャワー	paliguan
マヌエル	manuel
彫刻家	iskultor
ペリー	perry
野中	nonaka
有線	wire
被告	nasasakdal
被告	defendant
ジャガー	jaguar
楽しみ	kasiyahan
イヴァン	ivan
キラー	killer
フィルター	filter
フィルター	salain
フィルター	panala
村松	muramatsu
ブダペスト	budapest
ヘクタール	hectares
酒田	sakata
乃木坂	nogi
給与	sahod
給与	suweldo
給与	companya
給与	salaries
十字架	krus
十字架	cross
蒲生	gamo
シンシナティ	cincinnati
アトラクション	attraction
アトラクション	akit
アトラクション	attractions
フィレンツェ	florence
クリーン	malinis
こんにちは	hello
ナース	nurse
ナース	nars
アラバマ	alabama
オーロラ	aurora
恵比寿	ebisu
真空	vacuum
北山	kitayama
田舎	kabukiran
上川	kamikawa
デュアル	dalawahan
デュアル	dual
キャッチフレーズ	tagline
賃貸	lease
つばさ	tsubasa
ミッキー	mickey
変態	pagkakamali
ルーズベルト	roosevelt
跨線橋	overpass
反転	inverse
反転	baligtarin
ナナ	nana
塩基	base
祖国	fatherland
シャフト	poste
マスト	mast
モーション	galaw
モーション	mosyon
モーション	gumagalaw
哲夫	tetsuo
運ぶ	carry
キン肉マン	kinnikuman
パイレーツ	pirates
封鎖	blockade
鋳造	casting
岩本	iwamoto
コンサルティング	pagsangguni
コンサルティング	pagkonsulta
マウンテン	bundok
リナ	rina
リナ	lina
ストーム	bagyo
火薬	pulbura
バロック	baroque
緊張	tension
緊張	igting
イアン	ian
増やす	pagtaas
増やす	dagdagan
増やす	taasan
たばこ	tabako
黒沢	kurosawa
哺乳類	mammals
哺乳類	mamalya
長島	nagashima
ロペス	lópez
ロペス	lopes
ロペス	lopez
正樹	masaki
名声	fame
クモ	gagamba
クモ	spider
離れる	umalis
離れる	iwan
離れる	iwanan
コスモ	cosmo
エステ	este
アドバイザー	adviser
アドバイザー	tagapayo
アドバイザー	tagapayo
原点	pinanggalingan
原点	origin
原点	pinagmulan
グリー	glee
断片	fragments
大樹	taiki
ヨハネス	johannes
利点	pakinabang
利点	kalamangan
利点	bentahe
利点	samantalahin
利点	advantage
利点	kalamangan
指針	alituntunin
指針	alituntunin
破棄	binawi
破棄	itapon
ロイ	roy
若葉	wakaba
おじさん	tito
おじさん	tiyuhin
おじさん	uncle
おじさん	tiyo
スワン	swan
野沢	nozawa
甲賀	koga
沈黙	katahimikan
ユタ	utah
ケント	kent
ランチ	lunch
ランチ	pananghalian
ランチ	tanghalian
ヤクザ	yakuza
おっ	aba
コープ	cope
マヤ	maya
囚人	bilanggo
囚人	preso
囚人	pinalaya
道徳	moralidad
泣き	umiyak
泣き	cry
泣き	iiyak
入間	iruma
光子	photon
高倉	takakura
カジノ	sugalan
カジノ	kasino
カジノ	casino
太刀	tachi
いちご	strawberry
石塚	ishizuka
並列	kahilera
キログラム	kilogramo
ローソン	lawson
ゴミ	basura
事柄	matter
計算機	calculator
若狭	wakasa
インク	tinta
インク	ink
ミサ	mass
ミサ	misa
ミサ	masa
オバマ	obama
未亡人	balo
未亡人	balo
タブ	tab
薬学	botika
薬学	parmasya
薬学	pharmacy
食材	sahog
暗い	madilim
暗い	maitim
暗い	dilim
ルース	ruth
ルース	maluwag
熱い	hot
熱い	mainit
風呂	banyo
風呂	paliguan
風呂	paliguan
風呂	naliligo
輝き	glow
ミント	mint
ベンツ	benz
皇女	princesses
融資	pautang
融資	financing
ピラミッド	pyramid
痛み	sakit
痛み	kirot
プロフェッショナル	professional
プロフェッショナル	propesyonal
ストックホルム	stockholm
バトラー	butler
偶数	kahit
コラボ	collaboration
コラボ	pakikipagtulungan
コラボ	kolaborasyon
パンツ	salawal
パンツ	pantalon
ソユーズ	soyuz
車椅子	wheelchair
フランコ	franco
植木	ueki
武雄	takeo
渋川	shibukawa
浅田	asada
エラー	pagkakamali
エラー	error
ゆか	yuka
使い方	paggamit
森永	morinaga
クリントン	clinton
塚本	tsukamoto
シリンダー	cylinder
アスキー	ascii
ノード	node
ノード	nodes
ベラルーシ	belarus
ドミニカ	dominikano
ドミニカ	dominican
ドミニカ	ehipto
ドミニカ	dominica
硫酸	sulfato
マルタ	malta
マルタ	mehiko
なでしこ	nadeshiko
ゆず	yuzu
侍従	chamberlain
ゾウ	elepante
ゾウ	elephant
呪文	spell
熱海	atami
創価	soka
サイボーグ	cyborg
カザフスタン	kazakhstan
ニュートン	newton
ニュートン	newtonian
真澄	masumi
群れ	kawan
カイロ	cairo
損害賠償	damages
くるみ	kurumi
くるみ	walnut
不具合	bugs
不具合	bug
幸雄	yukio
メロン	melon
メロン	milon
黒澤	kurosawa
英樹	hideki
クーペ	coupé
男の子	boy
男の子	boys
刈谷	kariya
サバ	mackerel
おおよそ	tinantiyang
フィット	kasya
フィット	fit
フィット	magkasya
面白い	interesting
面白い	interesante
面白い	nakakatuwa
面白い	funny
面白い	nakakatawa
アクセント	accent
クロウ	uwak
丁寧	magalang
驚異	kababalaghan
阿南	anan
あかり	akari
パケット	packet
未定	siguro
未定	baka
岡野	okano
花子	hanako
意欲	pagpayag
きわめて	labis
三日月	crescent
金田一	kindaichi
保護者	parents
保護者	magulang
指輪	ring
指輪	singsing
指輪	tawagan
指輪	singsing
指輪	rings
ジャンヌ	juana
ジャンヌ	jeanne
ホールド	humawak
ホールド	hold
ホールド	hawakan
証明書	certificates
証明書	sertipiko
証明書	sertipiko
証明書	certificate
証明書	katibayan
五島	goto
末裔	descendants
ボウル	bowl
ボウル	mangkok
競泳	manlalangoy
競泳	lumalangoy
競泳	swimming
クローバー	clover
過半数	majority
過半数	karamihan
過半数	nakararami
経理	accounting
硫黄	sulfur
桃子	momoko
フランチェスコ	francesco
向井	mukai
預金	savings
預金	deposito
預金	deposit
花巻	hanamaki
捕食	manghuli
捕食	predator
ヘルメット	helmet
雅彦	masahiko
スパーク	spark
発作	seizures
抽象	abstract
赤城	akagi
スルー	thru
スルー	through
穏やか	magiliw
穏やか	serene
フィリップス	philips
フィリップス	phillips
龍馬	ryoma
ケニア	kenya
生田	ikuta
寄生	parasitic
寄生	parasite
資本主義	kapitalismo
八雲	yakumo
意匠	disenyo
弾道	ballistic
デフォルト	default
ベット	taya
ベット	bette
ベット	taya
ソープ	sabon
ユネスコ	unesco
ナノ	nano
スチール	bakal
スチール	steel
スチール	asero
コスプレ	cosplay
茶色	brown
茶色	kayumanggi
カズ	kazu
解像度	resolution
解像度	paglutas
解像度	resolution
初舞台	debuted
ロドリゲス	rodriguez
