ve	oraz
solo	solówki
kaynakları	źródła
kaynakları	źródeł
kaynakları	zasoby
kaynakları	zasobów
kaynakları	środki
gov	gov
çalışır	działa
çalışır	prace
çalışır	dziala
edirne	edirne
engel	engel
engel	przeszkody
engel	przeszkodę
engel	przeszkoda
kudüs	jerozolimy
kudüs	jerozolimie
les	les
hep	zawsze
konser	koncert
konser	koncerty
albert	alberta
albert	albert
albert	albercie
png	png
kurucu	założyciel
yayımlandı	opublikowane
yayımlandı	opublikowany
yayımlandı	opublikowano
yayımlandı	publikacja
yayımlandı	publikowane
işbirliği	współpracę
işbirliği	współpracy
işbirliği	współpraca
işbirliği	współpracować
işbirliği	współpracują
işbirliği	współpracę
işbirliği	współpracy
işbirliği	współpraca
istatistikleri	statystyka
istatistikleri	statystyki
istatistikleri	statystyki
istatistikleri	statystyka
istatistikleri	statystyki
istatistikleri	statystyk
komedi	komedia
komedi	komedii
komedi	komedie
anlamı	znaczenie
anlamı	rozumieniu
anlamı	znaczenie
anlamı	znaczenia
anlamı	środki
anlamı	oznacza
buz	mróz
buz	frost
buz	lód
buz	ice
buz	lodu
gazeteci	dziennikarstwo
gazeteci	dziennikarz
gazeteci	dziennikarka
gazeteci	reporterka
gazeteci	dziennikarz
gazeteci	dziennikarka
gazeteci	reporter
yazılan	napisane
yazılan	pisemne
yazılan	napisano
yazılan	zapisane
hint	indo
hint	indyjskie
hint	indian
hint	indianin
hint	indyjska
hint	indyjski
hint	indie
cem	cem
oyuncular	zawodnicy
oyuncular	graczy
oyuncular	gracze
oyuncular	aktorów
oyuncular	aktorzy
oyuncular	graczy
oyuncular	gracze
oyuncular	wykonawcy
oyuncular	wykonawców
kullanıcılar	użytkownicy
kullanıcılar	użytkowników
kullanıcılar	użytkownikom
bizim	nasz
bizim	nasza
bizim	nasi
bizim	nasze
bizim	our
bizim	nasz
bizim	nasza
bizim	nasze
dile	język
dile	języku
kur	koran
kur	woo
yurt	akademiku
yurt	dormitorium
yurt	akademiku
atina	atenach
atina	aten
atina	ateny
şah	shah
şah	szach
şah	sprawdź
şah	zaznacz
şah	sprawdzanie
olaylar	incydentów
olaylar	zdarzenia
olaylar	wydarzenia
olaylar	imprezy
olaylar	wydarzeń
olaylar	imprez
felsefe	filozofia
felsefe	filozofii
pazar	niedziele
pazar	sunday
pazar	niedziela
pazar	niedzielny
pazar	bazaar
pazar	rynek
pazar	targ
pazar	rynku
pazar	market
cevap	odpowiedz
cevap	odpowiedź
cevap	odpowiedz
cevap	odpowiedź
cevap	odpowiedź
cevap	odpowiedzi
cevap	reakcja
cevap	reagowanie
cevap	odpowiedzi
link	łącze
link	link
link	ogniwo
link	odnośnik
manyetik	magnetyczne
manyetik	magnetyczny
dilleri	języki
dilleri	języków
ağa	agha
ağa	aga
taslak	szkic
taslak	zarys
geçerli	dotyczy
geçerli	ważny
geçerli	ważne
geçerli	ważność
geçerli	poprawny
geçerli	ważna
geçerli	zastosować
geçerli	stosować
karl	karla
karl	karol
karl	karl
ikili	binarne
ikili	duet
ikili	duo
ikili	podwójny
ikili	podwójna
ikili	podwójne
ikili	podwójnie
ikili	dwójki
kimyasal	chemikalia
kimyasal	chemiczne
kimyasal	chemikalia
kimyasal	chemia
kimyasal	chemikaliów
sinan	sinan
isa	isa
isa	chryste
isa	chrystus
isa	jezu
isa	jezus
ibn	ibn
maria	mario
maria	marii
maria	maria
finlandiya	finlandii
finlandiya	finlandia
çağ	epoka
çağ	era
çağ	ery
bölgesel	regionalnych
bölgesel	regionalne
bölgesel	regionalny
bölgesel	regionalna
bölgesel	poprzecznego
kayıp	utrata
kayıp	strata
kayıp	straty
kayıp	zagubiona
kayıp	zagubiony
kayıp	stracił
kayıp	stracone
kayıp	utracone
kayıp	brak
kayıp	brakuje
kayıp	brakujące
kayıp	zaginiony
kayıp	zaginął
yunanca	grecki
yunanca	grecka
yunanca	grecja
yunanca	greckie
ip	lina
ip	liny
ip	sznur
ip	sznur
ip	łańcuch
ip	strun
ip	sznurek
night	nocy
night	nocny
night	night
night	noc
görüş	opinia
görüş	opinię
görüş	opinie
görüş	widoczność
görüş	widoczności
hattı	wiersz
hattı	linia
hattı	line
hattı	linii
trabzonspor	trabzonspor
doğa	natura
doğa	charakter
doğa	przyroda
doğa	natury
recep	recep
coğrafi	geograficznego
coğrafi	geograficzne
coğrafi	geograficzna
coğrafi	geograficzny
coğrafi	geograficzne
coğrafi	geograficzna
coğrafi	geograficzny
coğrafi	geografii
coğrafi	geografia
milletler	narodów
milletler	narody
inşaat	budowanie
inşaat	budynek
inşaat	konstrukcja
inşaat	budowa
inşaat	budownictwo
olumsuz	negatywne
olumsuz	negatywny
yönetici	administrator
yönetici	zarządca
yönetici	administratora
yönetici	administratorem
yönetici	administracja
yönetici	administrator
yönetici	administratora
yönetici	administratorem
yönetici	executive
yönetici	wykonawczy
yönetici	dyrektor
yönetici	dyrektora
yönetici	reżyser
yönetici	menadżer
yönetici	kierownik
yönetici	menedżer
yönetici	zarządca
saray	dwór
saray	sądu
saray	sąd
saray	court
saray	trybunał
saray	pałac
saray	pałacu
saray	palace
kısaca	zwięźle
kısaca	krótko
big	duża
big	duże
big	big
big	wielka
big	duży
big	wielki
sağladı	zapewnione
sağladı	dostarczone
sağladı	zapewniono
sağladı	zapewniona
sağladı	zapewnione
sağladı	zapewniony
katolik	katolicki
katolik	katolickiej
katolik	katolickiego
katolik	katolicyzm
katolik	katolików
nazi	naziści
nazi	nazistowskich
nazi	naziści
nazi	nazistów
çağdaş	nowoczesne
çağdaş	nowocześnie
çağdaş	nowoczesny
çağdaş	współczesna
çağdaş	nowoczesna
çağdaş	nowoczesny
çağdaş	współczesny
çağdaş	współczesnej
çağdaş	współczesne
çağdaş	współczesna
faaliyet	aktywność
faaliyet	działalności
faaliyet	czynność
faaliyet	działalność
faaliyet	aktywności
sonu	koniec
sonu	end
evlilik	ślub
evlilik	małżeństwo
evlilik	małżeństwa
evlilik	ślub
evlilik	wesele
evlilik	weselny
derin	głębiej
derin	głębsze
derin	głęboka
derin	głęboki
derin	głęboko
derin	głębokie
derin	deep
cins	rasy
cins	rasa
cins	rodzaj
cins	rodzaju
vefat	zmarłego
vefat	zmarły
vefat	zmarli
vefat	zmarła
petrol	benzyna
petrol	paliwo
petrol	benzyny
petrol	oleje
petrol	oleju
petrol	olej
petrol	oliwa
petrol	naftowa
kimi	kimi
kuş	ptaszek
kuş	birdie
kuş	ptaka
kuş	ptak
kuş	bird
kuş	ptaszek
daniel	daniela
daniel	daniel
alternatif	alternatywna
alternatif	alternatywne
alternatif	alternatywa
alternatif	alternatywny
alternatif	alternatywnie
alternatif	zastępca
alternatif	alternatywny
alternatif	zastępców
alternatif	alternatywne
alternatif	alternatywna
alternatif	alternatywy
alternatif	alternatywa
online	online
pierre	pierre
eşit	równe
eşit	równa
eşit	równy
eşit	równi
teknoloji	tech
teknoloji	technologii
teknoloji	technologie
teknoloji	technologia
teknoloji	technologii
teknoloji	technologie
teknoloji	technika
teknoloji	technologiczny
teknoloji	technologiczne
eş	żona
eş	małżonek
who	kto
who	kogo
who	who
imparatorluk	imperium
imparatorluk	empire
imparatorluk	cesarska
imparatorluk	imperial
kraliyet	royalty
kraliyet	królewska
kraliyet	królewski
kraliyet	królewskie
kraliyet	royal
ölü	martwa
ölü	martwe
ölü	martwy
ölü	dead
komutan	komendant
komutan	dowódca
milyar	miliard
milyar	mld
milyar	miliardy
jones	jones
jones	jonesa
öğretmen	nauczycielu
öğretmen	nauczyciel
öğretmen	nauczycielka
öğretmen	nauczycielom
öğretmen	nauczyciele
öğretmen	nauczycielki
öğretmen	nauczycieli
kullanılabilir	dostępny
kullanılabilir	dostępna
kullanılabilir	dostępne
kullanılabilir	użyteczne
katıldığı	uczestniczył
katıldığı	uczęszczał
hanedanı	dynastia
hanedanı	dynastii
katı	stałe
katı	solidne
katı	solidna
katı	solidny
katı	surowa
katı	ścisłe
katı	surowy
katı	sztywne
katı	sztywny
katı	sztywna
çeyrek	kwartał
çeyrek	kwartale
onur	honoru
onur	zaszczyt
onur	honor
onur	onur
onur	zaszczyt
onur	honoru
onur	zaszczyt
onur	honor
onur	honorem
olmadan	bez
dokuz	dziewięciu
dokuz	nine
dokuz	dziewięć
kalp	heart
kalp	serce
kalp	serca
türleri	typy
türleri	rodzaje
performans	wykonanie
performans	skuteczność
performans	występ
performans	wydajność
performans	wydajności
performans	przedstawienia
performans	występy
bakış	przegląd
bakış	podsumowanie
gelişmiş	rozwijane
gelişmiş	rozwiniętych
gelişmiş	opracowane
gelişmiş	rozwinięte
gelişmiş	opracowany
gelişmiş	poprawiony
gelişmiş	poprawy
gelişmiş	poprawione
gelişmiş	wzmocniona
gelişmiş	wzmocnionej
gelişmiş	zwiększona
gelişmiş	wzmocnione
gelişmiş	zaawansowanych
gelişmiş	zaawansowane
gelişmiş	zaawansowana
gelişmiş	zaawansowany
bunları	tych
bunları	te
tokyo	tokyo
tokyo	tokio
altay	altay
millet	ludziska
millet	kochani
millet	faceci
millet	chłopaki
millet	ludzi
millet	osoby
millet	people
millet	ludzie
hot	gorąco
hot	hot
hot	gorące
hot	gorąca
hot	gorący
koyu	dark
koyu	ciemno
koyu	ciemne
koyu	ciemna
koyu	ciemny
koyu	zatoka
koyu	zatoki
koyu	bay
koyu	wlocie
nokta	kropki
nokta	miejsce
nokta	spot
nokta	okres
nokta	kropka
nokta	dot
nokta	punkt
nokta	pkt
nokta	point
açtı	otwierane
açtı	otwarto
açtı	otwarte
açtı	otwarta
açtı	otwarty
cinsel	seksualnie
cinsel	seksualna
cinsel	seksualny
cinsel	seksualne
cinsel	seksualnie
dijital	cyfrowy
dijital	cyfrowa
dijital	cyfrowe
dijital	digital
halil	halil
halil	khalil
onlar	je
onlar	ich
onlar	im
onlar	oni
modeli	wzór
modeli	model
modeli	modelka
plan	planów
plan	planuje
plan	plany
plan	grafik
plan	rozkład
plan	harmonogram
plan	plan
gösterdi	pokazało
gösterdi	pokazał
gösterdi	wykazało
gösterdi	pokazała
max	max
max	maks
klip	magazynek
klip	klip
prix	prix
akademik	akademickich
akademik	akademickie
hepsi	wszystkie
hepsi	wszystko
hepsi	all
hepsi	wszyscy
istifa	rezygnacja
istifa	rezygnacji
istifa	rezygnację
istifa	zrezygnować
premier	premier
premier	premiera
premier	premierze
official	oficjalne
official	oficjalna
official	urzędnik
official	urzędowym
official	oficjalnie
official	oficjalny
ebu	abu
idam	wykonać
idam	wykonaj
idam	realizacja
idam	egzekucja
idam	wykonanie
balkan	bałkanów
balkan	bałkanach
balkan	bałkanów
halka	ring
halka	obrączka
halka	pierścień
halka	pierścionek
halka	obrączki
halka	pierścienie
çek	czech
çek	czeski
çek	czeskiej
çek	czeskie
çek	czeska
çek	czek
çek	sprawdź
çek	zaznacz
çek	sprawdzanie
şarkılar	utwory
şarkılar	pieśni
şarkılar	piosenki
üyeler	posłowie
üyeler	członkowie
üyeler	członkom
üyeler	członków
üyeler	członkami
aracı	narzędzia
aracı	narzędzie
aracı	pośrednik
aracı	pośrednika
aracı	pośrednik
will	will
will	willa
will	będzie
billboard	billboard
ihtiyaç	potrzebuje
ihtiyaç	potrzeby
ihtiyaç	potrzeb
ihtiyaç	potrzebny
ihtiyaç	potrzebna
ihtiyaç	potrzebne
ihtiyaç	konieczność
ihtiyaç	konieczności
ihtiyaç	potrzebuje
ihtiyaç	potrzeba
ihtiyaç	potrzebna
ihtiyaç	potrzebuję
ihtiyaç	potrzebny
test	test
test	badanie
test	testy
test	próba
test	próby
test	badania
test	testy
test	egzaminy
test	testy
test	badanie
test	testowanie
test	badania
test	próba
hitler	hitlera
hitler	hitler
çoğunluğu	większość
çoğunluğu	większości
zamanlar	razy
zamanlar	times
zamanlar	czasy
akademi	academy
akademi	akademia
akademi	akademii
akademi	akademickie
akademi	academia
gider	idzie
düz	mieszkanie
düz	prosto
düz	plain
uzunluk	długość
uzunluk	długości
siyaset	polityka
siyaset	politycy
siyaset	polityki
tedavi	lecznicze
tedavi	terapeutycznych
tedavi	terapeutyczne
tedavi	kuracja
tedavi	wyleczyć
tedavi	lekarstwo
tedavi	terapie
tedavi	leczenie
tedavi	terapię
tedavi	terapii
tedavi	terapia
tedavi	traktowanie
tedavi	leczenie
tedavi	kuracja
tedavi	obróbka
tedavi	leczenie
tedavi	zabiegi
tedavi	zabiegów
dvd	dvd
dvd	dvd
karmaşık	złożone
karmaşık	złożona
karmaşık	złożony
karmaşık	kompleks
karmaşık	skomplikowane
karmaşık	skomplikowany
karmaşık	skomplikowana
karmaşık	skomplikowane
etrafında	okolice
etrafında	dookoła
football	football
football	futbol
ağ	web
ağ	sieć
ağ	net
ağ	sieć
ağ	siatka
ağ	netto
ağ	sieci
ağ	sieć
ağ	network
balık	ryby
balık	ryba
balık	ryb
balık	rybka
balık	rybki
balık	ryby
balık	połowów
balık	połowy
balık	rybołówstwo
balık	podejrzane
yaşlı	starsza
yaşlı	starszy
yaşlı	stare
yaşlı	stary
yaşlı	old
yaşlı	stara
yaşlı	starsza
yaşlı	starsze
yaşlı	starsi
yaşlı	starszy
alanları	fields
alanları	pola
alanları	tereny
alanları	obszary
alanları	obszarach
alanları	powierzchnie
geçersiz	null
geçersiz	nieprawidłowa
geçersiz	nieprawidłowe
geçersiz	nieprawidłowy
oluşturulan	wytwarzane
oluşturulan	wytworzone
oluşturulan	generowane
oluşturulan	utworzona
oluşturulan	utworzony
oluşturulan	utworzono
oluşturulan	stworzył
oluşturulan	utworzone
basın	prasa
basın	prasie
basın	naciśnij
basın	prasy
basın	nośnik
basın	media
basın	mediów
basın	nośniki
sscb	zsrr
tarihsel	historycznie
tarihsel	historyczne
tarihsel	historyczny
tarihsel	historyczna
çelik	stal
çelik	stalowe
çelik	stali
karakteri	postać
karakteri	znak
karakteri	charakter
genovese	genovese
cilt	objętości
cilt	wielkość
cilt	objętość
cilt	pojemność
cilt	skóry
cilt	skórę
cilt	skóra
değerli	cenne
değerli	cenna
değerli	skarb
değerli	cenny
değerli	wartości
değerli	wartość
değerli	cenne
değerli	wartościowy
değerli	cenna
değerli	wartościowe
değerli	cenny
değerli	wart
değerli	godny
değerli	godne
değerli	godna
tasarım	projektant
tasarım	projekt
tasarım	konstrukcja
tasarım	projektowanie
tasarım	design
tasarım	projektowanie
maça	łopaty
maça	piki
maça	pik
maça	spade
haçlı	krucjaty
haçlı	crusader
dergi	czasopismo
dergi	magazyn
dergi	magazynek
dergi	czasopisma
dergi	czasopism
dergi	magazyny
dergi	czasopisma
makedonya	macedoński
makedonya	macedonii
makedonya	macedonia
kaleci	bramkarz
kaleci	bramkarz
bosna	bośni
bosna	bośnia
milliyetçi	narodowców
milliyetçi	nacjonalistów
esnasında	podczas
hücre	cela
hücre	celi
hücre	ogniwa
hücre	komórek
hücre	komórki
aslan	lwa
aslan	lew
aslan	aslan
aslan	leo
dahi	geniusz
dahi	genialne
dahi	genialny
devletler	stany
devletler	stanów
voleybol	siatkówka
voleybol	siatkówki
tour	zwiedzanie
tour	tour
tour	wycieczka
açıldı	otwierane
açıldı	otwarto
açıldı	otwarte
açıldı	otwarta
açıldı	otwarty
papa	papież
papa	pope
papa	papieża
davet	zapraszać
davet	zaproszenie
davet	zaprosić
davet	zaproszenie
davet	zaproszenia
davet	zaproszeń
davet	zaprasza
davet	zaproszenia
yerleri	lokale
yerleri	miejsca
yerleri	miejsc
yerleri	lokalizacji
yerleri	lokalizacje
yerleri	miejsca
derecesi	stopień
chicago	chicago
olmaz	nie
sabah	rano
sabah	poranek
kırım	krym
young	młoda
young	młody
young	młode
young	młodzi
young	young
emir	amir
emir	emir
emir	porządek
emir	zamówienie
emir	kolejność
emir	rozkazy
emir	zamówienia
gruplar	zespoły
gruplar	opaski
gruplar	grup
gruplar	grupy
gruplar	grupach
ders	lekcje
ders	lekcji
ders	wykłady
ders	wykład
ders	lekcja
ders	zajęcia
ders	klasy
ders	klasa
filmler	folie
filmler	filmy
filmler	filmy
kurt	kurt
kurt	kurta
kurt	wolf
kurt	wilka
kurt	wilk
mahmut	mahmoud
bölümleri	rozdziałów
bölümleri	rozdziały
bölümleri	odcinki
bölümleri	odcinków
bölümleri	odcinki
bölümleri	sekcje
sistemleri	systemy
ağaç	drewno
ağaç	wood
ağaç	drewna
ağaç	drzewo
ağaç	drzewko
ağaç	drzewa
ağaç	drzewa
gürcistan	gruzja
gürcistan	georgia
hareketler	przemieszczanie
hareketler	ruch
hareketler	działania
hareketler	akcje
hareketler	czyny
hareketler	aktywność
hareketler	działalności
hareketler	czynność
hareketler	działalność
hareketler	aktywności
hareketler	ruchy
hareketler	przemieszczanie
hareketler	ruchy
birleşmiş	zjednoczone
birleşmiş	jednolitego
birleşmiş	zjednoczona
birleşmiş	zjednoczone
birleşmiş	united
birleşmiş	zjednoczona
birleşmiş	zjednoczeni
birleşmiş	zjednoczonych
gelecek	przyszłości
gelecek	przyszłe
gelecek	przyszłość
piyano	pianinie
piyano	fortepian
piyano	pianino
state	stan
state	state
state	państwo
başkent	kapitolu
başkent	capitol
başkent	kapitał
başkent	stolica
başkent	kapitału
başkent	stolicy
başkent	capital
tank	zbiornik
tank	czołg
tank	tank
mardin	mardin
komitesi	komitetu
komitesi	komisja
komitesi	komitet
edebiyatı	literatury
edebiyatı	literaturze
edebiyatı	literaturę
edebiyatı	literatura
odası	komnata
odası	komora
odası	komory
odası	izbie
odası	izba
liga	liga
kaydı	nagrywanie
kaydı	nagranie
kaydı	zapisywanie
kaydı	rejestrowanie
alexander	aleksandr
alexander	aleksandra
alexander	aleksander
alexander	alexander
filmleri	folie
filmleri	filmy
ödüller	nagród
ödüller	nagrody
ödüller	nagród
ödüller	nagrody
ödüller	nagród
ödüller	nagrody
yazılı	napisane
yazılı	pisemne
yazılı	napisano
yazılı	zapisane
tepe	tepe
tepe	wzgórza
tepe	wzgórze
tepe	hill
tepe	wzgórza
tepe	hills
alma	alma
oscar	oscar
oscar	oskara
oscar	oskar
servisi	usługi
servisi	służba
servisi	obsługa
servisi	serwis
kelime	słowo
kelime	slowo
kelime	słownik
kelime	słownictwo
kelime	slowa
kelime	słowa
kelime	słów
miktarda	kwoty
miktarda	ilości
göl	jeziora
göl	jezioro
göl	lake
antonio	antonia
antonio	antonio
filistin	palestyny
filistin	palestyńskich
sıcaklık	temperatura
sıcaklık	temperatury
sıcaklık	upał
sıcaklık	heat
sıcaklık	ciepło
sıcaklık	gorąco
sıcaklık	ciepła
sıcaklık	temperatury
sıcaklık	ciepła
sıcaklık	ciepło
ürünleri	wyroby
ürünleri	produktów
ürünleri	produkty
aracılığıyla	via
aracılığıyla	poprzez
aracılığıyla	przez
eleme	eliminacja
eleme	eliminacji
eleme	wydalanie
konuk	goście
konuk	gość
konuk	gości
konuk	goście
geç	późna
geç	późny
geç	późno
geç	skip
geç	pominąć
adım	step
adım	krok
bronz	brązu
bronz	brąz
münih	monachium
brown	brązowa
brown	brown
brown	brązowe
brown	brąz
brown	brązowy
parlak	jasny
parlak	jasno
parlak	błyszczący
parlak	błyszczące
parlak	lśniące
parlak	błyszczący
parlak	błyszczące
ermenistan	armenii
coğrafya	geografii
coğrafya	geografia
ulaştı	osiągnięta
ulaştı	osiągnięte
ulaştı	osiągnął
ulaştı	osiągnięto
ulaştı	osiągnięty
scott	scotta
scott	scott
kimse	ktokolwiek
kimse	każdy
kimse	nikt
güncel	prąd
güncel	bieżące
güncel	aktualne
güncel	bieżący
güncel	aktualny
şeyh	szejk
şeyh	szajch
şeyh	szejk
toprakları	ziemie
toprakları	gleby
toprakları	gleb
getirdi	przyniósł
yazılım	oprogramowanie
yazılım	oprogramowania
yazılım	software
topluluk	społeczność
topluluk	społeczności
topluluk	wspólnoty
topluluk	wspólnota
topluluk	społeczeństwo
topluluk	society
topluluk	towarzystwo
topluluk	społeczeństwa
asyalı	azji
geçerek	poprzez
geçerek	przez
kesinlikle	absolutnie
kesinlikle	dokładnie
kesinlikle	dokladnie
kesinlikle	zdecydowanie
kesinlikle	totalnie
kesinlikle	całkowicie
tanınan	uznane
tanınan	uznawane
tanınan	uznany
tanınan	uznana
tanınan	rozpoznał
tanınan	uznany
tanınan	uznawane
tanınan	uznane
tanınan	uznana
karısı	żona
sanatlar	sztuki
sanatlar	arts
matematik	matematyki
matematik	matematyka
matematik	matematykę
matematik	matematyki
matematik	matematyka
matematik	matematyki
matematik	matematyka
düşünce	myślałem
düşünce	myślał
düşünce	myśl
düşünce	pomyślał
düşünce	myślenia
düşünce	myśleć
düşünce	myślenie
düşünce	myśli
düşünce	mysli
düşünce	myśli
düşünce	przemyślenia
kat	warstwy
kat	warstw
kat	krotnie
kat	złóż
kat	piętrze
kat	piętro
kat	podłoga
kat	kat
iskoçya	szkocja
iskoçya	szkocji
hızı	prędkości
hızı	speed
hızı	prędkość
hızı	szybkość
hızı	prędkości
salonu	hala
salonu	sala
salonu	holu
salonu	hall
politika	polityka
politika	polityki
politika	polityka
politika	politycy
politika	polityki
görsel	obrazek
görsel	obraz
görsel	wizerunek
görsel	wizualne
arazi	kraina
arazi	land
arazi	ląd
arazi	grunty
arazi	ziemia
arazi	teren
arazi	tereny
arazi	terenu
seçilen	wybrany
seçilen	wybrano
seçilen	wybrane
seçilen	wybrani
seçilen	wybrana
seçilen	wybrany
seçilen	zaznaczone
seçilen	wybrane
seçilen	wybrana
seçilen	wybrano
evlendi	zamężna
evlendi	żonaty
anayasa	konstytucyjnego
anayasa	konstytucji
anayasa	konstytucja
anayasa	konstytucję
kariyer	kariera
kariyer	kariery
kariyer	karierę
kariyer	kariera
kariyer	kariery
üstünde	wyżej
üstünde	ponad
üstünde	powyżej
hedef	bramka
hedef	gol
hedef	cel
hedef	przeznaczenie
hedef	docelowe
hedef	cel
hedef	target
yaşadı	mieszkał
yaşadı	żyła
yaşadı	żył
yaşadı	żyłem
