категорія	categoría
наша	noso
наша	nosas
наша	nosa
наша	nosos
наша	o
наша	a
наша	os
особистий	persoal
особистий	persoais
шкіри	pel
шкіри	ósos
інтересів	interesa
інтересів	intereses
лабораторії	laboratorios
лабораторії	laboratorio
лабораторії	no
різноманітні	varias
різноманітні	varios
різноманітні	con
найбільшим	maior
найбільшим	máis
суспільство	sociedade
рис	arroz
рис	de
мартін	martin
допомогти	axudar
допомогти	a
допомогти	axuda
допомогти	evitalo
громадського	público
громадського	pública
громадського	públicos
громадського	públicas
нехай	imos
нехай	déixame
нехай	vamos
церков	igrexas
виставка	exposición
виявляється	aparentemente
загрози	ameazas
європейський	europea
європейський	europeas
пристрій	aparello
пристрій	dispositivo
пристрій	de
пристрій	historias
пристрій	mecanismo
пристрій	conducir
пристрій	coche
пристрій	conduzo
зірка	estrela
зірка	star
угоду	acordo
половина	media
половина	metade
половина	medio
половина	a
пітер	peter
пітер	pedro
прес	prensa
прес	o
прес	press
ділянка	área
ділянка	zona
кого	quen
кого	que
інструменти	ferramentas
інструменти	as
вищу	máis
вищу	altos
вищу	alta
вищу	maior
вищу	altas
вищу	tan
вищу	alto
вироби	produtos
вироби	orixe
високі	instituto
високі	altos
високі	alto
високі	alta
викликає	causaron
викликає	provocando
викликає	chama
викликає	a
викликає	por
викликає	chamando
викликає	chamar
серпень	de
серпень	agosto
греція	grecia
мексики	méxico
посилань	enlaces
посилань	ligazóns
жертв	vítimas
екіпаж	tripulación
екіпаж	equipo
живлення	poder
живлення	o
старі	anos
старі	vellos
старі	vello
старі	vella
короткі	pouco
короткі	curto
короткі	curta
короткі	curtas
кореї	corea
сказати	dicir
сказати	di
сказати	que
руйнування	destrución
руйнування	destrucción
підготовка	para
підготовка	a
підготовка	preparar
даного	lle
даного	a
даного	dado
даного	se
областях	rexións
формула	fórmula
останнє	último
останнє	últimos
останнє	pasado
останнє	última
останнє	o
останнє	onte
раунд	redondo
раунд	redondos
раунд	xira
раунд	arredor
раунд	preto
ізраїлю	israel
надія	esperanza
надія	que
надія	espero
надія	agardo
серця	corazóns
серця	corazón
кислоти	ácido
кислоти	aminoácidos
розуміння	entender
розуміння	comprensión
розуміння	entendemento
розуміння	comprender
вищі	máis
вищі	altos
вищі	alta
вищі	maior
вищі	altas
вищі	tan
вищі	alto
таксі	taxi
таксі	taxi
золоті	de
золоті	ouro
золоті	ouro
золоті	de
витрати	pasar
витрати	gastos
російську	rusa
російську	ruso
днк	adn
днк	o
критики	críticas
критики	crítica
класи	clases
культурний	cultural
встановити	conxunto
листопад	novembro
листопад	de
переходить	vai
год	pm
носить	leva
центрів	centros
надто	tamén
надто	demasiado
надто	moi
тижнів	semanas
австралія	australia
припинення	matar
припинення	a
французькою	franceses
французькою	francés
французькою	francesa
французькою	francesas
доріг	estradas
доріг	camiños
диригент	director
вирішує	deciden
вирішує	decide
враження	as
враження	experiencias
враження	impresión
охоплює	cobre
пропозиції	ofréceme
сцени	escena
сцени	escea
адреси	lugares
носії	mediática
носії	prensa
носії	medios
носії	de
носії	comunicación
носії	dos
носії	almacenamento
носії	consigna
полювання	cazar
полювання	caza
помічник	axudante
помічник	asistente
помічник	de
мовлення	charla
мовлення	discurso
мовлення	expresión
