och	そして
chi	chi
court	法廷
court	コート
court	裁判所
utsikt	ビュー
utsikt	表示
utsikt	見る
utsikt	ビュー
älskade	尊い
älskade	precious
älskade	貴重
älskade	最愛
office	事務局
office	事務所
office	オフィス
sköt	ショット
given	与えられた
churchill	チャーチル
pund	パウンド
pund	ポンド
pund	ポンド
svagt	弱い
blodet	血液
blodet	ブラッド
bud	入札
bud	バド
imperiet	帝国
imperiet	帝政
imperiet	エンパイア
anläggningar	インストール
anläggningar	ホールディングス
anläggningar	施設
anläggningar	設備
arrangerade	編曲
xvi	xvi
invasionen	侵略
invasionen	侵攻
förbud	ban
förbud	禁酒
förbud	禁止
förbud	禁酒令
düsseldorf	デュッセルドルフ
düsseldorf	デュッセルドルフ
inuti	インサイド
ica	ica
läger	camp
läger	キャンプ
generationen	世代
generationen	ジェネレーション
krona	ヘッズ
krona	ヘッド
krona	クラウン
delaware	デラウェア
erkännande	帰属
erkännande	認識
erkännande	認定
sjuk	病気
sjuk	病気
hämta	ダウンロード
hämta	フェッチ
hämta	取得
hämta	ゲット
hämta	get
träning	トレーニング
träning	講習
träning	修行
träning	訓練
träning	研修
uri	uri
duke	公爵
duke	デューク
rupert	ルパート
liège	リエージュ
prov	サンプリング
prov	サンプル
prov	サンプル
queens	クイーンズ
hörn	コーナー
hanar	オス
ansiktet	フェイス
money	お金
money	貨幣
money	マネー
money	金銭
nordic	ノルディック
hoppa	ジャンプ
pressen	プレス
öppnas	開く
teckning	図面
teckning	描画
teckning	ドローイング
rak	まっすぐ
rak	ストレート
basist	ベーシスト
regina	レジーナ
blanchard	ブランチャード
player	プレイヤー
player	プレーヤー
förvärvade	後天性
alpha	alpha
alpha	アルファ
sheffield	シェフィールド
observera	メモ
observera	ノート
observera	観測
läkaren	医師
läkaren	ドクター
läkaren	先生
läkaren	医者
machine	マシン
machine	マシーン
machine	機械
florence	フローレンス
florence	フィレンツェ
temple	テンプル
temple	寺院
temple	神殿
förvaras	店舗
förvaras	ストア
recension	レビュー
recension	審査
kritiska	クリティカル
neville	ネヴィル
gymnastik	体操
fröken	ミス
betty	ベティ
patent	特許
patent	特許
ramen	フレーム
maskin	マシン
maskin	マシーン
maskin	機械
maskin	工学
maskin	エンジニアリング
frön	種子
frön	シード
humor	ユーモア
humor	ユーモア
dagarna	日数
dale	デイル
dale	デール
anti	アンチ
schneider	シュナイダー
distans	距離
discovery	ディスカバリー
discovery	発見
jungfru	処女
jungfru	ヴァージン
jungfru	処女
jungfru	メイド
sussex	サセックス
arrow	矢印
arrow	アロー
atlantic	アトランティック
atlantic	大西洋
konstruerade	工学
entre	entre
blom	ブルーム
netto	net
netto	ネット
verksamheter	アクティビティ
verksamheter	活動
uno	宇野
uno	uno
tillfälliga	カジュアル
förekomst	発生
förekomst	存在
niels	ニールス
reynolds	レイノルズ
budskap	メッセージ
budskap	伝言
budskap	メッセージ
express	エクスプレス
express	急行
anteckningar	注記
anteckningar	メモ
anteckningar	備考
anteckningar	ノート
legenden	伝説
sergej	セルゲイ
lucia	ルチア
lucia	ルシア
seymour	シーモア
pearl	真珠
lange	ランゲ
shadow	シャドー
shadow	シャドウ
territoriet	縄張り
malabo	マラボ
hibiscus	ハイビスカス
förlorar	失う
dubbelt	ダブル
dubbelt	二重
författarna	作家
författarna	著者
författarna	作者
vetenskapen	サイエンス
vetenskapen	科学
floder	河川
burke	バーク
aurora	オーロラ
seal	アザラシ
seal	封印
seal	印章
seal	シール
seal	押印
finn	フィン
saxofon	サックス
buss	バス
grovt	おおよそ
märta	マーサ
albany	オールバニ
albany	アルバニー
atlantis	アトランティス
styrman	マテ
styrman	メイト
face	フェイス
huambo	ウアンボ
flygande	飛ぶ
flygande	フライング
körs	ジョギング
porsche	ポルシェ
villor	ヴィラ
bom	bom
bom	ブーム
nikolai	ニコライ
erbjuda	供物
kungar	キングス
karel	カレル
punk	パンク
observationer	観測
drive	ドライブ
personlighet	個性
personlighet	人柄
personlighet	性格
personlighet	人格
personlighet	パーソナリティ
planerad	予定
planerad	予定
planerad	計画
walt	ウォルト
protester	抗議
betyg	学年
betyg	グレード
betyg	評価
betyg	格付
betyg	評価
övrig	その他
hänvisning	リファレンス
hänvisning	参照
hänvisning	参考
spara	セーブ
spara	保存
spara	保存
gäster	ゲスト
specifik	特定
medveten	意識
akademi	アカデミー
ljudet	サウンド
brooklyn	ブルックリン
gradvis	徐々に
utgåvor	リリース
utgåvor	エディション
brunner	ブルンナー
fortsättning	続行
fortsättning	続き
fortsättning	継続
fortsättning	続き
fortsättning	継続
restaurering	修復
restaurering	復元
restaurering	維新
eliza	エリザ
tyler	タイラー
planerat	予定
planerat	計画
fowler	ファウラー
liberty	リバティ
liberty	自由
underhåll	メンテナンス
underhåll	整備
stones	ストーンズ
bakterier	細菌
bakterier	バクテリア
dalen	バレー
dalen	谷間
fasad	façade
senegal	セネガル
bishop	ビショップ
utöka	延長
anläggning	プラント
anläggning	植物
anläggning	設置
anläggning	インストール
anläggning	施設
anläggning	設立
detalj	ディテール
jobba	作業
jobba	仕事
jobba	ワーク
michail	ミハイル
justice	正義
nutid	現在
nutid	present
nutid	プレゼント
summa	合計
summa	総和
summa	合計
signal	シグナル
signal	信号
britton	ブリットン
nederlag	敗北
fördelar	福利
fördelar	利点
fördelar	アドバンテージ
fördelar	利点
fördelar	長所
flodmynning	河口
tillämpas	応用
högkvarter	本社
högkvarter	本部
högkvarter	司令部
marinen	海軍
marinen	ネイビー
förmögenhet	フォーチュン
djupa	ディープ
djupa	深い
third	番目
third	サード
muhammad	ムハンマド
bonus	ボーナス
meddelande	通信
meddelande	コミュニケーション
meddelande	メッセージ
meddelande	伝言
meddelande	告知
meddelande	アナウンス
meddelande	発表
meddelande	公表
meddelande	お知らせ
komplexa	コンプレックス
komplexa	錯体
komplexa	複雑
paula	ポーラ
utökade	拡張
utökade	延長
dawn	明け方
dawn	夜明け
dawn	ドーン
generationer	世代
generationer	generations
tjäna	獲得
tjäna	稼ぐ
tjäna	サーブ
tjäna	稼ぐ
volymer	ボリューム
volymer	体積
sammanhängande	coherent
bestämmelser	規則
bestämmelser	ルール
bestämmelser	条文
bestämmelser	規定
forbes	フォーブス
nature	ネイチャー
nature	自然
mozart	モーツァルト
återställa	リセット
återställa	復元
återställa	リセット
teman	テーマ
livsmedel	食べ物
livsmedel	料理
livsmedel	食品
livsmedel	食材
fördelade	分散
captain	隊長
captain	キャプテン
myspace	myspace
ensamma	孤独
ensamma	寂しい
fuller	フラー
ricardo	リカルド
willem	ウィレム
inledning	紹介
inledning	導入
inledning	プリアンブル
institution	制度
institution	施設
institution	機関
väder	天候
väder	天気
väder	気象
sylvia	シルヴィア
sylvia	シルビア
alliansen	アライアンス
harriet	ハリエット
räkning	ビル
akademisk	アカデミック
bedömning	評価
bedömning	評定
bedömning	査定
bedömning	評価
desert	デザート
desert	砂漠
campus	キャンパス
industrin	業界
industrin	産業
cola	コーク
cola	コーラ
cola	コーラ
case	ケース
primära	メイン
primära	プライマリ
medborgarskap	国籍
medborgarskap	市民
bröd	パン
bröd	ブレッド
fas	フェーズ
fas	位相
lissabon	リスボン
markera	マーク
markera	マルク
markera	ハイライト
markera	選択
markera	select
fragment	フラグメント
fragment	断片
fragment	フラグメント
stand	スタンド
patricia	パトリシア
kalender	カレンダー
kurser	コース
ovanlig	珍しい
ovanlig	珍しい
edmonton	エドモントン
aristolochia	aristolochia
härkomst	降下
antigua	アンティグア
gardner	ガードナー
negativt	ネガティブ
negativt	マイナス
negativt	ネガ
släkting	相対
släkting	親戚
läsaren	読者
läsaren	リーダー
allians	アライアンス
utmärkelse	受賞
utmärkelse	表彰
ham	ハム
armeniska	アルメニア
ngc	ngc
etablerat	設立
synpunkter	フィードバック
synpunkter	コメント
flyg	fly
flyg	ハエ
flyg	フライ
flyg	飛ぶ
flyg	フライト
flyg	飛行
flyg	フライト
ajax	アイアース
stärka	強化
stärka	強化
enorma	巨大
klaus	クラウス
gang	ギャング
begravningsplats	墓地
begravningsplats	墓地
begravningsplats	墓所
begravningsplats	墓場
giftermål	結婚
giftermål	婚姻
anopheles	ハマダラカ
eden	エデン
calgary	カルガリー
robotar	ミサイル
robotar	ロボット
dawson	ドーソン
hertigdömet	公爵
hertigdömet	公国
magna	マグナ
pia	ピア
devon	デヴォン
delägare	パートナー
kenny	ケニー
mick	ミック
bitar	ビット
ljusa	ブライト
ljusa	明るい
theodore	テオドール
electric	エレクトリック
electric	電気
vitryska	ベラルーシ
dynastin	王朝
väntar	待ち
knapp	ボタン
inter	inter
republik	共和制
republik	共和国
madame	マダム
presentation	プレゼン
presentation	プレゼンテーション
utgivning	発行
utgivning	発令
utgivning	交付
utgivning	出版
utgivning	パブリッシング
förstöra	破壊
förstöra	廃墟
syre	酸素
lycka	ハピネス
lycka	幸福
lycka	幸せ
hawk	ホーク
hawk	タカ
opus	opus
slovenska	スロベニア
befattning	機能
befattning	関数
befattning	位置
befattning	ポジション
befattning	役職
systrar	姉妹
rättegången	公判
rättegången	トライアル
rättegången	審判
rättegången	裁判
planeras	予定
planeras	計画
datorn	コンピューター
datorn	コンピュータ
manga	漫画
manga	マンガ
kommersiellt	コマーシャル
kommersiellt	商用
kommersiellt	商業
justin	ジャスティン
orleans	オルレアン
levi	レビ
istanbul	イスタンブール
cut	cut
cut	カット
cut	切り取り
indigofera	indigofera
väggen	ウォール
azt	azt
minnet	メモリ
minnet	メモリー
minnet	記憶
elena	エレナ
somalia	ソマリア
inställning	姿勢
inställning	態度
inställning	セッティング
inställning	構成
inställning	設定
burgos	ブルゴス
hebei	河北省
efterföljare	後継
efterföljare	フォロワー
upptäckten	ディスカバリー
upptäckten	発見
gansu	甘粛
artur	アーサー
gäst	ゲスト
mänsklig	ヒト
mänsklig	ヒューマン
mänsklig	人間
brabham	ブラバム
moss	コケ
novell	小説
made	made
register	原簿
register	登録
register	レジスタ
register	レコード
register	レジスタ
register	登記簿
kärnan	カーネル
kärnan	コア
kärnan	core
systems	システム
systems	システムズ
skapandet	創造
skapandet	作成
mini	ミニ
ökande	増加
ökande	ライジング
ökande	rising
mårten	テン
jupiter	ジュピター
jupiter	木星
överlevande	サバイバー
synliga	可視
selma	セルマ
aus	aus
nationen	ネーション
nationen	国民
sålda	落札
satsa	賭ける
satsa	ベット
satsa	賭け
marknad	マーケット
marknad	マーケットプレイス
marknad	市場
marknad	マーケット
pension	退職
pension	年金
pension	年金
fysiologi	生理学
konservativ	保守
braun	ブラウン
knuten	結び目
filer	ファイル
flykt	エスケープ
flykt	脱出
humboldt	フンボルト
grundandet	創設
zaire	ザイール
interiör	内部
interiör	内装
interiör	内面
interiör	インテリア
passerade	合格
moder	おかあさん
moder	母親
falla	落ちる
falla	落下
cima	cima
förbättrade	改良
webbplatsen	ウェブサイト
webbplatsen	サイト
webbplatsen	敷地
kuk	ディック
kuk	コック
schultz	シュルツ
luna	ルナ
halle	ハレ
mottagande	受信
mottagande	レセプション
mottagande	披露宴
mottagande	受付
slåss	ファイティング
slåss	ファイト
bytt	変更された
ideal	理想
ideal	理想
apollo	アポロ
sanningen	真実
sanningen	真理
koordinater	座標
svaga	弱い
tomt	空っぽ
tomt	空欄
tomt	ブランク
lägenheter	アパート
sojuz	ソユーズ
truppen	分隊
ace	エース
ritat	ドリュー
challenge	チャレンジ
challenge	挑戦
work	作業
work	仕事
work	ワーク
evolution	進化
evolution	evolution
bestämd	会社
guizhou	貴州省
lion	ライオン
lion	獅子
trummis	ドラマー
olsen	オルセン
dagbok	日記
aaron	アロン
aaron	アーロン
fotografi	写真
fotografi	撮影
fotografi	写真
ski	スキー
ockuperade	占領
karen	カレン
inblandad	連座
puy	ピュイ
qinghai	青海省
qinghai	青海
bål	胴体
bål	パンチ
soundtrack	サウンドトラック
hondo	本堂
plast	プラスチック
plast	合成樹脂
plast	ビニール
plast	プラスチック
plast	プラスティック
magiska	magic
magiska	魔法
magiska	マジック
agg	恨み
mörkt	ダーク
mörkt	暗い
cirkus	サーカス
hastings	ヘイスティングス
poeten	詩人
poeten	歌人
beni	ベニ
linder	リンデル
historier	記事
historier	ストーリー
gifter	毒物
gifter	毒素
fis	オナラ
nät	net
nät	ネット
nät	ネット
sonic	ソニック
gemenskapen	コミュニティ
gemenskapen	コミュニティー
självbiografi	自伝
perfekt	パーフェクト
perfekt	完璧
bol	bol
pero	ペロペロ
variation	品種
variation	バラエティ
variation	変種
variation	バリエーション
pichincha	ピチンチャ
hotellet	ホテル
kid	キッド
populationer	人口
förhållandevis	比較的
förhållandevis	比較的
tunna	バレル
tunna	薄い
tunna	細い
moses	モーゼ
moses	モーゼス
varumärke	ブランド
varumärke	銘柄
varumärke	商標
rosta	サビ
stopp	停止
stopp	ストップ
sammansättning	合成
sammansättning	構成
lyssna	聴く
brister	弱点
uppehåll	hiatus
uppehåll	出店
utbrytning	セセッション
pietro	ピエトロ
formella	フォーマル
mai	マイ
bortom	ビヨンド
osu	大須
marin	マリン
marin	マラン
marin	マリン
partiklar	粒子
partiklar	パーティクル
hamra	ハンマー
hamra	ハマー
sutton	サットン
nürnberg	ニュルンベルク
åldern	age
åldern	年齢
söndag	日曜日
turister	ツーリスト
udda	オッド
udda	奇数
tiotal	tens
protest	抗議
ouagadougou	ワガドゥグー
nan	nan
nan	ナン
vale	ヴェイル
tolkningar	解釈
radcliffe	ラドクリフ
besättning	クルー
gate	ゲート
aktuellt	現在
gåva	募金
gåva	寄付
gåva	ギフト
gåva	贈り物
madonna	マドンナ
stock	株式
stock	ストック
stade	スタッド
anonym	アノニマス
anonym	匿名
antikens	古代
jämföra	比較
straffar	処罰
nash	ナッシュ
campos	カンポス
christoffer	クリストファー
inverkan	インパクト
inverkan	衝撃
anor	系統
förståelse	理解
hawkins	ホーキンス
försvunnit	失踪
knox	ノックス
emily	エミリー
studion	スタジオ
kandidater	候補者
kalksten	石灰岩
valuta	通貨
marsch	マーチ
marsch	行進曲
övergången	変遷
övergången	転移
synligt	可視
fernández	フェルナンデス
köper	買う
köper	購入
köper	購買
köper	購入
köper	購入
motion	モーション
motion	運動
motion	行使
motion	エクササイズ
bekämpa	戦闘
newman	ニューマン
flint	フリント
skapare	メーカー
skapare	クリエーター
living	リビング
living	living
flyktingar	難民
asp	asp
globe	グローブ
rijeka	リエカ
altaret	祭壇
mega	メガ
mega	mega
wai	ワイ
tina	ティナ
rush	ラッシュ
gais	gais
respekt	尊敬
respekt	尊重
respekt	リスペクト
respekt	敬意
pyramid	ピラミッド
hemland	家路
graven	墓所
graven	墓穴
rikard	リチャード
rikard	リヒャルト
darmstadt	ダルムシュタット
ninja	忍者
ninja	ニンジャ
predikstol	講壇
mad	マッド
mad	mad
nämndes	言及
förbinder	接続
prinsen	プリンス
hämnd	復讐
hämnd	報復
hämnd	復讐
hämnd	リベンジ
konkurrens	競技
konkurrens	コンペ
konkurrens	競争
konkurrens	コンペティション
konkurrens	コンテスト
ris	ご飯
ris	ライス
ris	ris
upptäcka	検知
upptäcka	検出
upptäcka	発見
upptäcka	発見
upptäcka	検出
ättlingar	子孫
ättlingar	後裔
ättlingar	末裔
astronomi	天文学
mjölk	牛乳
mjölk	ミルク
emi	emi
emi	えみ
avesta	アヴェスター
damm	ダスト
damm	砂塵
damm	ほこり
damm	ダム
hävda	assert
dröm	ドリーム
dröm	dream
smärta	痛み
smärta	疼痛
smärta	ペイン
föreläsningar	レクチャー
föreläsningar	講義
föreläsningar	講演
broder	兄弟
broder	ブラザー
ávila	アビラ
talang	タレント
lynch	リンチ
presenterar	プレゼント
presenterar	提示
presenterar	プレゼン
jeanne	ジャンヌ
halsen	咽喉
echo	反響
echo	エコー
fuktiga	しっとり
fuktiga	湿気
fuktiga	dank
fuktiga	湿度
autónoma	autónoma
flight	フライト
flight	飛行
parameter	パラメータ
linux	linux
komuna	komuna
jordanien	ヨルダン
jordanien	ジョーダン
lyfta	エレベーター
lyfta	リフト
lyfta	リフティング
publicera	ポスト
publicera	投稿
publicera	出版
publicera	パブリッシング
publicera	公開
passera	パス
elliott	エリオット
isabel	イサベル
akademin	アカデミー
stridsvagnar	戦車
räckvidd	範囲
räckvidd	スコープ
räckvidd	リーチ
uppfattar	知覚
forever	フォーエバー
ocean	大洋
delat	共有
stream	ストリーム
stream	渓流
magasin	マガジン
magasin	雑誌
magasin	倉庫
kill	キル
kill	kill
atp	atp
aurea	アウレア
sekund	番目
sekund	セカンド
toyota	豊田
toyota	トヨタ
sal	サル
enrico	エンリコ
spets	スピッツ
spets	チップ
spets	tip
spets	ヒント
spets	レース
sjuka	病気
föraren	運転手
föraren	ドライバ
föraren	ドライバー
behandla	トリート
reaktioner	リアクション
reaktioner	反応
reaktioner	リアクション
vunna	ウォン
vunna	won
flyr	エスケープ
zoo	動物園
zoo	zoo
skadad	怪我
skadad	負傷
navy	海軍
navy	ネイビー
pacifica	パシフィカ
lynn	リン
stam	部族
stam	変形
bussar	バス
mänskligheten	人類
mänskligheten	人類
skal	シェル
skal	ピール
skal	シェル
skal	貝殻
cuba	キューバ
shannon	シャノン
pseudonym	偽名
genetiska	遺伝
rapporter	レポート
rapporter	報告
