και	そして
πιάνο	ピアノ
διπλό	ダブル
διπλό	二重
μηχανική	力学
μηχανική	工学
μηχανική	エンジニアリング
απώλεια	損失
απώλεια	喪失
καν	ハーン
καν	カーン
αποστολές	ミッション
κυριακή	日曜日
βουνό	マウンテン
ανθρώπινη	ヒト
ανθρώπινη	ヒューマン
ανθρώπινη	人間
πωλήσεις	販売
πωλήσεις	売り上げ
πωλήσεις	セールス
πωλήσεις	売上
γεωμετρία	ジオメトリ
γεωμετρία	図形
ερρίκος	ヘンリー
σωστά	正解
σωστά	正しい
άνοιξε	オープン
άνοιξε	開館
άνοιξε	開く
τρόπους	マナー
κάποτε	一度
εμπορικό	モール
νικήτρια	勝者
νικήτρια	ウィナー
σοβαρά	マジ
αφαίρεση	削除
αφαίρεση	取り除く
αφαίρεση	除去
αφαίρεση	撤去
συμπτώματα	症状
συμπτώματα	徴候
κερδίζει	勝利
υδρογόνου	水素
άγνωστο	不明
εντούτοις	しかしながら
κύτταρα	セル
συνέντευξη	面接
συνέντευξη	インタビュー
ρουμανία	ルーマニア
συνάντηση	meet
συνάντηση	会う
συνάντηση	ミーティング
συνάντηση	会議
λουδοβίκος	ルイス
λουδοβίκος	ルイ
λουδοβίκος	ルドヴィーコ
αντ	アリ
αντ	ade
λογισμικό	ソフトウエア
λογισμικό	ソフトウェア
ενέργειες	アクション
πολωνίας	ポーランド
αεροπορία	航空
μαδρίτης	マドリッド
μαδρίτης	マドリード
σωματείο	ユニオン
παρόν	現在
παρόν	present
παρόν	プレゼント
νομίσματα	硬貨
νομίσματα	コイン
νομίσματα	通貨
σημαντικός	重要
ενεργό	アクティブ
προβολή	投影
προβολή	ディスプレイ
προβολή	表示
προβολή	見る
προβολή	ビュー
ρυθμό	ペース
ρυθμό	テンポ
ρυθμό	リズム
συνελήφθη	逮捕
βορειοδυτικά	北西
καλλιτέχνης	芸術家
καλλιτέχνης	アーティスト
άντζελες	angeles
μαύρη	黒い
μαύρη	ブラック
στήλη	カラム
νόμισμα	通貨
νόμισμα	硬貨
νόμισμα	コイン
αξιωματικός	役員
αξιωματικός	巡査
συλλογές	コレクション
στόλου	艦隊
στόλου	フリート
καταστράφηκε	破壊された
βιογραφία	伝記
καθηγητή	教授
καρδιά	心臓
καρδιά	ハート
στάδια	舞台
στάδια	ステージ
στάδια	歩数
στάδια	手順
στάδια	ステップ
καθαρά	クリア
καθαρά	クリーン
καθαρά	きれい
καθαρά	net
καθαρά	ネット
αντίπαλο	ライバル
αντίπαλο	相手
αντίπαλο	相手方
ολοκλήρωση	修了
ολοκλήρωση	補完
ολοκλήρωση	竣工
ολοκλήρωση	完成
ολοκλήρωση	統合
ολοκλήρωση	インテグレーション
ολοκλήρωση	コンプリート
ολοκλήρωση	完備
παρουσιάστηκε	提示
θεωρίες	理論
ανεξάρτητη	独立
ανεξάρτητη	インディペンデント
εργαστήριο	研究室
εργαστήριο	ワークショップ
εργαστήριο	作業場
εργαστήριο	研究室
εργαστήριο	ラボ
αντικατέστησε	置換
δείγμα	サンプリング
δείγμα	サンプル
δείγμα	標本
δείγμα	見本
δημιουργήθηκαν	作成
πληροφορία	情報
πορτογαλία	ポルトガル
πού	どこ
ονομασίες	名前
ονομασίες	名称
παραμονή	イブ
παραμονή	イヴ
παραμονή	滞在
παραμονή	ステイ
εμμανουήλ	エマニュエル
ελάχιστα	最低限
ελάχιστα	最低
ελάχιστα	最小
ελάχιστα	最小限
απαιτείται	必須
χωρητικότητας	トン数
διαχειριστής	管理者
διαχειριστής	管理人
διαχειριστής	店長
διαχειριστής	支配人
διαχειριστής	マネージャー
διαχειριστής	マネージャ
διαχειριστής	管理者
διαχειριστής	管理人
πολεμικό	軍艦
ακρίβεια	精度
ακρίβεια	正確性
ακρίβεια	精度
υγεία	健康
ιαπωνίας	日本
δημήτρη	ディミトリ
πολέμους	戦争
πολέμους	ウォーズ
υπογραφή	署名
υπογραφή	調印
υπογραφή	署名
θεώρημα	定理
αναγέννηση	ルネサンス
αναγέννηση	ルネッサンス
αναγέννηση	リバース
προηγούμενο	先例
προηγούμενο	判例
μέσος	平均
επάγγελμα	職業
επάγγελμα	占領
επάγγελμα	職業
αγωνιστής	ファイター
αγωνιστής	アゴニスト
ιράκ	イラク
διάλυση	解散
διάλυση	解体
μέγα	メガ
μέγα	mega
πρωτοβουλία	イニシアチブ
μηχανικός	メカニック
μηχανικός	エンジニア
αριθμοί	フィギュア
αριθμοί	数字
αριθμοί	数値
εμπορίου	商業
εμπορίου	コマース
εμπορίου	貿易
εμπορίου	トレード
εμπορίου	取引
οπτικά	ビジュアル
οπτικά	光学
έληξε	期限切れ
έληξε	失効
γάμος	結婚
γάμος	婚姻
γάμος	ウェディング
γάμος	結婚式
μηχανή	マシン
μηχανή	マシーン
μηχανή	機械
μηχανή	エンジン
βραζιλίας	ブラジル
ειδικές	特定
πότε	いつ
πότε	とき
εγχώρια	国内
βασιλεία	バーゼル
όπερα	opera
όπερα	オペラ
λεπτομέρειες	詳細
λεπτομέρειες	ディテール
νήσοι	諸島
συγκέντρωσε	集まる
συγκέντρωσε	組み立てる
όψη	表示
όψη	見る
όψη	ビュー
εργαλεία	ツール
εργαλεία	道具
ευθύνη	責任
ευθύνη	責任
ευθύνη	責務
εργάζεται	ワークス
εργάζεται	作品
κανονικά	通常
νικητές	勝者
μα	でも
μα	しかし
φοιτητές	生徒
φοιτητές	学生
οδηγήσει	リード
αποφάσεις	決定
κύκλου	サイクル
εγκατάσταση	設置
εγκατάσταση	インストール
εγκατάσταση	施設
εγκατάσταση	インストール
αναφοράς	リファレンス
αναφοράς	参照
αναφοράς	参考
νόημα	意味
ψηφοφορία	投票
ψηφοφορία	投票
ατμόσφαιρα	大気
ατμόσφαιρα	大気圏
ατμόσφαιρα	雰囲気
τύπους	種類
άμυνα	ディフェンス
άμυνα	防御
άμυνα	ディフェンス
άμυνα	防御
άμυνα	抗弁
άμυνα	防衛
απεικόνιση	描写
απεικόνιση	ディスプレイ
απεικόνιση	イラスト
απεικόνιση	イメージング
εκτίμηση	査定
εκτίμηση	評価
εκτίμηση	見積もり
σχετικό	相対
σχετικό	親戚
σχετικό	関連
σχετικό	関連
βράδυ	夕方
ποσό	金額
τέχνες	arts
τέχνες	芸術
παντρεμένος	既婚
μεθόδους	メソッド
τελετή	セレモニー
τελετή	儀式
τελετή	式典
κόμης	カウント
παρουσιάζεται	提示
συγκέντρωση	濃度
ήττες	損失
αφήνοντας	去る
ασθενείς	患者
τάξεις	教室
τάξεις	クラス
ρόλους	役割
νέοι	青年
νέοι	若者
νέοι	ユース
νέοι	青春
ζωγράφοι	画家
πολ	ポール
πολ	パウル
κοινά	観客
κοινά	オーディエンス
απόπειρα	未遂
απόπειρα	試み
απόπειρα	未遂
λεπτό	薄い
λεπτό	細い
παράγοντας	ファクター
παράγοντας	因子
παράγοντας	係数
ηχογραφήσεις	レコーディング
εκατοστά	センチメートル
εκατοστά	インチ
ορχήστρα	band
ορχήστρα	バンド
ορχήστρα	オーケストラ
άνοιγμα	オープン
άνοιγμα	開館
άνοιγμα	開く
άνοιγμα	開く
άνοιγμα	オープニング
χαρακτηριστική	特徴
χαρακτηριστική	特性
ιρλανδία	アイルランド
υγρό	しっとり
υγρό	流体
υγρό	液体
υγρό	濡れ
ζευγάρι	ペア
ζευγάρι	カップル
ιωσήφ	ヨセフ
αργεντινή	アルゼンチン
διαθήκη	テスタメント
καλλιτέχνη	芸術家
καλλιτέχνη	アーティスト
πριγκίπισσα	王女
πριγκίπισσα	プリンセス
λι	リー
ήχου	音声
ήχου	オーディオ
ήχου	audio
σχεδιασμό	デザイン
σχεδιασμό	設計
σχεδιασμό	意匠
αθλητικός	アスレチック
πουλιά	鳥類
ποιότητα	品質
ποιότητα	クオリティ
ποιότητα	画質
ποιότητα	quality
σύντομη	短い
σύντομη	ショート
απόδειξη	レシート
απόδειξη	受領
απόδειξη	証明
απόδειξη	プルーフ
απόδειξη	証拠
καταστροφές	災害
διάθεση	気分
διάθεση	ムード
ρώσος	ロシア
κατοικία	住居
κατοικία	住居
κατοικία	居所
κατοικία	住所
άντρες	男性
άντρες	メン
κινηματογράφο	映画
κινηματογράφο	シネマ
ποιητή	詩人
ποιητή	歌人
ποιότητας	品質
ποιότητας	クオリティ
ποιότητας	画質
ποιότητας	quality
παλαιό	古い
παλαιό	オールド
φαινόμενα	現象
κοινοβουλίου	議会
κοινοβουλίου	国会
διάταγμα	条例
διάταγμα	布告
ινδίας	インド
σύγχρονο	モダン
σύγχρονο	現代
στόλο	艦隊
στόλο	フリート
νοτιοανατολικά	東南
νοτιοανατολικά	南東
δάσος	ウッズ
δάσος	フォレスト
δάσος	森林
οδηγίες	ディレクティブ
οδηγίες	手順
οδηγίες	指示
ρίτσαρντ	リチャード
ρίτσαρντ	リヒャルト
φθινόπωρο	落ちる
φθινόπωρο	落下
διαδικασίες	審理
διαδικασίες	手続
διαδικασίες	プロシージャ
διαδικασίες	手順
διαδικασίες	手続き
ερευνητές	研究者
θράκη	トラキア
δύση	ウエスト
δύση	西部
δύση	ウェスト
καταργήθηκε	廃止
διάταξη	条例
διάταξη	支給
διάταξη	条項
διάταξη	条文
διάταξη	レイアウト
νοτιοδυτικά	南西
μεταγραφή	転写
πρόσφυγες	難民
βασικός	基本
βασικός	ベーシック
βασικός	basic
σκ	週末
άνοδος	上昇
κόμη	カウント
δράμα	ドラマ
έλεγχος	コントロール
έλεγχος	チェック
έμφαση	強調
υπηκοότητα	国籍
υπηκοότητα	市民
βορειοανατολικά	北東
μηδέν	ゼロ
φωτιά	火事
φωτιά	ファイア
φωτιά	火災
ήπειρο	大陸
χάλκινο	青銅
χάλκινο	ブロンズ
αντίληψη	知覚
δρόμους	道路
δρόμους	ストリート
πλατφόρμα	プラットフォーム
πλατφόρμα	プラットホーム
διοικητή	司令官
δάσκαλος	教員
δάσκαλος	教師
δάσκαλος	先生
χάρι	ハリー
ανασκαφές	掘削
ανασκαφές	発掘
ανασκαφές	発掘
ουγγαρίας	ハンガリー
