در	ajtó
تنظیم	forgatás
تنظیم	beállítás
خلاصه	áttekintése
خلاصه	áttekintés
خلاصه	rövid
خلاصه	összefoglaló
ساکن	rezidens
ساکن	lakos
ساکن	rendezni
ساکن	álló
ساکن	mozdulatlan
گسترده	terjed
گسترده	bővült
گسترده	kiterjesztett
گسترده	kibővített
گسترده	meghosszabbított
گسترده	kiterjesztett
گسترده	kibővített
گسترده	széleskörű
الکتریکی	elektromos
الکتریکی	villamos
الکتریکی	villany
الکتریکی	elektromos
رایانه	számítógép
رایانه	számítógépek
رایانه	számítógép
رایانه	komputer
رایانه	computer
رایانه	számítástechnikai
عبور	kereszt
عبور	cross
عبور	keresztbe
عبور	passz
ششم	hatodik
لی	lee
هنرمند	művész
هنرمند	előadó
گوناگون	sokszínű
گوناگون	többféle
گوناگون	különféle
گوناگون	különböző
مدرن	modern
مدرن	korszerű
ماشین	gépezet
ماشین	gép
ماشین	autóval
ماشین	kocsi
ماشین	autó
ماشین	kocsival
ماشین	járművel
ماشین	jármű
ماشین	gépjármű
ماشین	járművek
یونایتد	united
یونایتد	egyesült
گلدن	golden
گلدن	arany
شدید	súlyos
شدید	heves
شدید	intenzív
شیر	oroszlán
شیر	tejjel
شیر	tej
شیر	tejet
آذر	azar
سخن	szó
سخن	szava
نقد	kritika
نقد	kritikát
نقد	készpénz
نقد	készpénzben
نقد	pénzt
محافظت	védelme
محافظت	véd
محافظت	megvédeni
محافظت	védelmet
محافظت	védelme
محافظت	védelem
محافظت	oltalom
تنیس	tenisz
بهار	tavaszi
بهار	tavasz
قانونی	legális
قانونی	törvényes
قانونی	jogi
قانونی	legális
قانونی	törvényes
حکم	ítélet
حکم	ítélet
حکم	ítélet
حکم	mondat
قصد	szándék
قصد	szándéka
قصد	szándék
قصد	szándéka
قصد	tervezett
قصد	szándékolt
قصد	szándékai
قصد	szándék
هوای	időjárás
ماهی	halak
ماهی	hal
ماهی	halat
رم	róma
رم	kos
رم	ram
رایج	közös
رایج	gyakori
هماهنگ	koordináló
کبک	partridge
کبک	quebec
مستند	dokumentumfilm
مهاجر	vándorló
مهاجر	migráns
مهاجر	bevándorlók
مهاجر	migránsok
مهاجر	menekültek
مهاجر	bevándorlók
مهاجر	bevándorló
فرهنگستان	akadémia
جایگاه	tartózkodási
جایگاه	lakóhely
جایگاه	resort
خطوط	vonalak
خطوط	sorok
سالهای	évek
سالهای	év
زمینی	talaj
نژاد	fajta
نژاد	faj
نژاد	futam
نژاد	verseny
نژاد	vérvonal
اروپای	európa
اروپای	europe
اروپای	európában
خاندان	klán
طولانی	hosszú
ریشه	gyökér
ریشه	gyökerek
مریلند	maryland
سرد	hidegen
سرد	hideg
تحقیق	nyomoz
تحقیق	nyomozás
تحقیق	vizsgálat
تحقیق	nyomozás
تحقیق	kivizsgálás
تحقیق	kutatás
تحقیق	kutatások
تحقیق	kutatási
ریچارد	richárd
ریچارد	richard
تنسی	tennessee
کاتولیک	katolikus
کاتولیک	katolikusok
اکلاهما	oklahoma
جنگی	háború
متوسط	átlagos
متوسط	átlagosan
متوسط	átlag
متوسط	közepes
دموکرات	demokratikus
دموکرات	demokrata
دموکرات	demokraták
دموکرات	demokrata
دادگاه	törvényszék
دادگاه	bíróság
دادگاه	udvar
دادگاه	court
دادگاه	számvevőszék
دادگاه	tárgyalóteremben
محسن	mohsen
کنتاکی	kentucky
سزار	cesar
سزار	césar
سزار	cézár
سزار	caesar
یمن	jemen
شناسایی	azonosítani
شناسایی	azonosítható
شناسایی	azonosítás
شناسایی	azonosító
اسم	főnév
قطر	katar
بند	band
بند	banda
بند	együttes
بند	zenekar
بند	bekezdés
بند	kanyar
بند	kötvényeket
بند	kötvény
بند	kötvények
ستارگان	csillagok
ستارگان	sztárok
ستارگان	csillag
درختان	fákon
درختان	fák
درختان	fákat
نتایج	eredmény
نتایج	eredmények
نتایج	eredményei
اثبات	bizonyítani
اثبات	bizonyítás
اثبات	bizonyítani
اثبات	bizonyíték
اثبات	bizonyítás
ادغام	fúzió
ادغام	egyesülés
ادغام	összefonódás
ادغام	egyesülni
ادغام	egyesülő
دهم	tizedik
جذب	felszívódás
جذب	elnyelni
جذب	vonzzák
جذب	vonzza
جذب	vonz
جذب	vonzalom
جذب	vonzza
بیشترین	legtöbb
لباس	ruházata
لباس	ruhák
لباس	ruházat
لباس	ruha
لباس	ruha
لباس	ruhák
لباس	ruhákat
لباس	ruhák
لباس	ruha
لباس	ruhát
ترکی	pulyka
ترکی	törökország
ترکی	török
سلام	helló
سلام	hello
سلام	béke
تحلیل	elemezte
تحلیل	elemzett
تحلیل	elemzés
تحلیل	elemzések
تحلیل	analízis
سعید	saeed
سعید	sayid
ریاضی	matematika
ریاضی	matematikai
ریاضی	matematikai
ریاضی	matematika
ریاضی	matek
ریاضی	matematikai
ریاضی	matematika
همچنان	még
تاریخچه	történelme
تاریخچه	előzmények
تاریخچه	történelem
نوشتار	okmány
نوشتار	okirat
نوشتار	dokumentum
نقره	silver
نقره	ezüst
گویا	goya
آواز	sang
آواز	énekelt
آواز	énekeltem
آواز	ének
آواز	éneklés
آواز	énekelni
آواز	énekel
آواز	dal
آواز	dalt
آواز	song
گلوب	globe
نظرات	vélemény
نظرات	vélemények
نظرات	megjegyzések
نظرات	hozzászólás
نظرات	megjegyzés
نظرات	hozzászólások
نظرات	észrevételek
مرز	határok
مرز	határokon
مرز	határ
مرز	határon
مرز	határokon
مرز	határvonal
مرز	határ
رویدادهای	események
رویدادهای	esemény
رویدادهای	rendezvények
روستاها	falvak
فدرال	szövetségi
فدرال	szövetségiek
گیاه	üzem
گیاه	növény
فرزندان	fiaim
فرزندان	fiai
فرزندان	gyerekek
فرزندان	gyermekeknek
فرزندان	gyermek
فرزندان	gyermekek
تدریس	tanít
تدریس	tanítani
تدریس	tanítás
تدریس	tanítsd
تدریس	tanítson
تدریس	tanítani
امپراتور	uralkodó
امپراتور	császár
پیرامون	körülvevő
پیرامون	környező
خانگی	háziállat
خانگی	háziállatok
خانگی	házi
نویسندگی	írással
نویسندگی	írás
نویسندگی	írása
حاکم	uralkodó
حاکم	kormányzó
بندر	harbor
بندر	bender
بندر	kikötők
بندر	kikötő
بندر	port
بندر	bandar
چینی	kínai
چینی	kínaiak
اینترنتی	interneten
اینترنتی	internet
جو	joe
قبول	elfogadni
قبول	elfogadom
هزینه	költség
هزینه	költségek
آرکانزاس	arkansas
همزمان	egyszerre
همزمان	egyidejűleg
اتاق	terem
اتاق	szoba
اتاق	helyiségek
اتاق	szoba
اتاق	szobákban
اتاق	szobák
نسل	nemzedék
نسل	generáció
نسل	vetőmag
نسل	mag
طبقه	padlót
طبقه	padló
طبقه	emelet
طبقه	padló
روند	trend
روند	tendencia
روند	eljárás
روند	folyamat
روند	eljárás
قیمت	árak
قیمت	ár
قیمت	ára
ضبط	felvétel
ضبط	rögzítés
ضبط	rekord
ضبط	lemez
مستقر	állomásozik
هفتم	vii
هفتم	hetedik
قابلیت	képesség
قابلیت	képesség
قابلیت	képességek
قابلیت	képességek
صلح	béke
سلسله	dinasztia
نیازمند	rászoruló
نیازمند	kell
نیازمند	szükséges
اعداد	számok
صفوی	ism
توانایی	képesség
توانایی	képességek
توانایی	képes
ویندوز	windows
ویندوز	ablakok
ویندوز	ablak
اورگن	oregon
نصب	telepítés
نصب	létesítmény
نصب	telepítés
نصب	telepítése
نصب	telepítés
نصب	telepíteni
نصب	telepítése
نصب	telepítve
نصب	beépített
نصب	telepített
آرام	békés
آرام	aram
هندی	indián
هندی	indiai
هندی	hindi
هندی	praktikus
هندی	kéznél
موج	hullám
نوشت	írj
نوشت	írni
نوشت	írjon
قلمرو	terület
قلمرو	területe
قلمرو	birodalom
آبشار	vízesés
آبشار	vízesések
آبشار	vízesés
آبشار	elesik
آبشار	vízesés
آبشار	falls
دشت	dast
ویسکانسین	wisconsin
تالار	kamra
تالار	kamrában
تالار	terem
تالار	hall
تالار	csarnok
مذهب	vallás
باور	bauer
باور	hiszem
باور	higgy
نظارت	monitoring
نظارت	megfigyelés
نظارت	ellenőrzés
نظارت	monitoron
نظارت	monitor
نظارت	felügyelet
نظارت	felügyelet
نظارت	megfigyelés
نظارت	felügyeleti
آسیب	kár
آسیب	károsodás
آسیب	kárt
آسیب	sérülés
احتمالاً	valószínű
احتمالاً	valószínűleg
الجزایر	algéria
الجزایر	algériai
الجزایر	algéria
بیت	legyőzni
بیت	bites
بیت	kicsit
دقیق	pontos
دقیق	precíz
دقیق	pontos
دقیق	pontos
لرستان	bronz
نواحی	körzetek
نواحی	térségek
نواحی	területek
سوسیالیستی	szocialista
سوسیالیستی	szocialisták
تونی	tony
عناصر	elemei
عناصر	elemek
شیلی	chile
شیلی	chilei
شیلی	chilei
شیلی	chile
مانده	maradvány
موفقیت	sikeres
موفقیت	siker
قالب	formátuma
قالب	formátum
امضا	aláírás
امضا	aláírva
امضا	aláírás
امضا	aláírt
امضا	aláírás
عمده	ömlesztett
عمده	nagykereskedelmi
عمده	őrnagy
امارات	emírségek
توکیو	tokió
توکیو	tokiói
توکیو	tokyo
دعوت	meghívni
دعوت	meghívó
دعوت	meghívás
دعوت	meghívást
دعوت	meghívó
دعوت	meghívás
دعوت	meghívást
دعوت	meghívó
دعوت	felkéri
دعوت	meghívókat
دعوت	meghívás
نامزدهای	jelölések
نامزدهای	jelöléseket
لقب	becenév
لقب	beceneve
فرار	szökés
فرار	menekülés
فرار	megszökni
صفحات	lapok
صفحات	oldalakon
صفحات	oldalak
آوردن	hozták
آوردن	hozott
آوردن	hoztam
آوردن	hozta
آوردن	hozz
آوردن	hozd
سود	profit
سود	haszon
سود	nyereség
سود	haszon
سود	előny
سود	sud
سود	profit
سود	haszon
سود	nyereség
باد	bud
باد	szél
باد	szelet
سقوط	ütközés
سقوط	baleset
سقوط	crash
سقوط	esés
سقوط	őszi
سقوط	zuhanás
سقوط	ősszel
سقوط	ősz
الدین	alden
الدین	din
اوراق	kötvényeket
اوراق	kötvény
اوراق	kötvények
اصطلاح	távú
اصطلاح	kifejezés
الگوریتم	algoritmust
الگوریتم	algoritmus
طبیعت	jelleg
طبیعت	természet
ایندیانا	indiana
گشت	járőrök
گشت	járőr
گشت	őrjárat
نوازندگان	zenész
نوازندگان	zenészek
نوازندگان	zenekar
حقیقت	igazság
مسلمان	muszlim
مسلمان	muzulmán
مسلمان	muszlimok
مسلمان	muszlimok
صفر	nulla
صفر	zéró
صفر	zero
تجهیزات	berendezés
تجهیزات	berendezések
تجهیزات	felszerelés
تجهیزات	felszerelések
تجهیزات	kellékek
تجهیزات	ellátmányt
تجهیزات	ellátás
تجهیزات	készletek
تجهیزات	ellátmány
خطر	kockázat
خطر	kockázatos
خطر	veszély
فرض	feltételezem
فرض	feltételezett
فرض	feltételeztem
فرض	feltevés
فرض	feltételezés
فرض	feltételezve
هواپیما	sík
هواپیما	repülővel
هواپیما	repülő
هواپیما	repülőgép
معاون	helyettes
معاون	megbízott
فرمان	parancsnokság
فرمان	parancs
فرمان	megrendelés
فرمان	rendelés
فرمان	rend
فرمان	parancs
فرمان	licit
فرمان	parancsok
فرمان	megrendelések
فرمان	parancs
فرمان	parancsot
فدراسیون	föderáció
فدراسیون	szövetség
تجربه	tapasztalt
تجربه	tapasztaltak
تجربه	gyakorlott
تجربه	tapasztalatok
تجربه	élmények
تجربه	élmény
تجربه	tapasztalat
تجربه	tapasztalatok
تجربه	tapasztalattal
آزمایش	vizsgálati
آزمایش	vizsgálat
آزمایش	próba
آزمایش	teszt
آزمایش	kísérlet
آزمایش	tesztelés
آزمایش	vizsgálati
آزمایش	vizsgálat
آزمایش	próba
آزمایش	teszt
مسیحی	keresztény
مسیحی	christian
مسیحی	keresztények
مسیحی	keresztények
متصل	kapcsolódott
متصل	kapcsolt
متصل	összekapcsolt
متصل	kapcsolatban
متصل	kapcsolódás
متصل	kapcsolatot
غذایی	étel
غذایی	élelem
غذایی	élelmiszerek
غذایی	táplálék
غذایی	élelmiszer
غذایی	tál
غذایی	edény
غذایی	étkezés
غذایی	étel
امید	elvárás
امید	elvárások
امید	remény
امید	remélem
کالج	kollégium
کالج	főiskola
کالج	egyetem
ساحل	partra
ساحل	part
ساحل	shore
ساحل	beach
ساحل	part
ساحل	tengerpart
ساحل	tengerparton
ساحل	strand
خبری	hírek
خبری	hír
کنگره	kongresszus
اندونزی	indonéziában
اندونزی	indonézia
اندونزی	indonéz
عزیز	kedves
عزیز	drága
عزیز	aziz
بلغارستان	bulgária
مطلب	isis
مطلب	árucikk
مطلب	cikk
زرد	sárgák
زرد	sárga
تجارت	kereskedelem
تجارت	kereskedelmi
تجارت	kereskedés
تجارت	üzleti
تجارت	üzlet
تجارت	kereskedés
تجارت	csere
تجارت	kereskedelem
تجارت	kereskedelmi
ذخیره	tároló
ذخیره	tárolás
ذخیره	raktár
ذخیره	mentés
ذخیره	megmenteni
ذخیره	mentése
ذخیره	megtakarítás
ذخیره	mentés
ذخیره	megmenteni
ذخیره	áruház
ذخیره	üzlet
ذخیره	bolt
ذخیره	tartalék
ذخیره	tartalékot
دودمان	dinasztia
پوست	irha
پوست	bőre
پوست	bőr
برچسب	címke
برچسب	megjelölés
برچسب	tag
برچسب	megjelölése
برچسب	címke
کلرادو	colorado
رقص	dance
رقص	tánc
رقص	táncolj
رقص	táncolni
رقص	tánc
رقص	táncolni
رقص	táncol
فی	faye
فی	phi
فی	fay
قادر	képes
قادر	képes
دانشگاهی	akadémiai
دانشگاهی	kollégium
دانشگاهی	főiskola
دانشگاهی	egyetem
روسی	orosz
روسی	oroszul
روسی	oroszország
روسی	rossi
جرج	george
جرج	györgy
علاقه	érdeklődő
علاقه	érdekel
علاقه	érdekelt
علاقه	érdekelne
علاقه	érdeklődni
علاقه	érdeklődés
علاقه	kamat
علاقه	érd
علاقه	kamatok
آشنا	ismerős
آشنا	kapcsolatfelvétel
آشنا	kapcsolattartó
آشنا	kontakt
آشنا	érintkezés
آشنا	kapcsolat
آشنا	kapcsolatba
فنلاند	finnország
فنلاند	finnország
فنلاند	finn
جلو	front
جلو	eleje
جلو	előre
عضویت	tagság
عضویت	tagsági
جبهه	front
جبهه	eleje
تابستان	summer
تابستان	nyári
تابستان	nyáron
تابستان	nyár
معدنی	szervetlen
معدنی	ásványi
سد	gátat
سد	gát
مدرک	bizonyíték
مدرک	bizonyítás
مدرک	bizonyíték
مدرک	bizonyítékok
اختصاص	egyéni
نفوذ	befolyása
نفوذ	befolyással
نفوذ	befolyás
نفوذ	behatolás
ایل	île
عقب	vissza
عقب	hátsó
سرباز	katona
سرباز	magán
سرباز	privát
خشک	szárazon
خشک	száraz
خشک	szárított
خشک	szárítva
فراوان	bőséges
فراوان	bőség
فراوان	bőséges
فراوان	bőségesen
فراوان	sok
فراوان	sokat
تاثیر	befolyása
تاثیر	befolyással
تاثیر	befolyás
رفتن	elment
رفتن	eltűnt
اگرچه	habár
اگرچه	bár
اگرچه	habár
اگرچه	bár
احساس	érezd
احساس	érzem
احساس	érzés
احساس	érzem
احساس	érezni
احساس	érzéssel
احساس	éreztem
احساس	érezte
احساس	érzéseit
احساس	érzések
احساس	érzelmek
ادوارد	edward
برنز	égés
برنز	burns
برنز	bronz
خرید	műhely
خرید	üzlet
خرید	bolt
خرید	vásárlás
خرید	beszerzés
خرید	vásárlás
خرید	vétel
خرید	vegyél
خرید	venni
خرید	vásárol
خرید	megvásárolni
خرید	vásárolni
خرید	vásárlás
خرید	venni
قاره	kontinensen
قاره	kontinens
قاره	kontinens
هشتم	viii
هشتم	nyolcadik
