dhe	en
kontrata	kontrak
njëherësh	gelyktydig
asllani	aslan
haxhiu	hadji
tower	tower
tower	toring
përkushtim	toewyding
përkushtim	devotion
shkencëtar	wetenskaplike
brënda	binne
liqene	mere
kimisë	chemie
dukesha	hertogin
plane	reëlings
plane	planne
cilësore	kwaliteit
cilësore	gehalte
pfalz	palts
kariera	loopbaan
kariera	loopbane
atom	atoom
kronike	chroniese
billy	billy
ushqyer	voed
ushqyer	stroom
ushqyer	toevoer
ushqyer	fed
ushqyer	feeding
ushqyer	voering
shkolluar	ingelig
titlestyle	titlestyle
tottenham	tottenham
delegatët	afgevaardigdes
hartë	kaart
shtypje	lyke
shtypje	druk
shtypje	swig
euphorbia	euphorbia
virusi	virus
olimpik	olimpiese
kolegji	kollege
shkallët	trappe
unaza	ring
unaza	rings
aleksandrisë	alexandrië
aleksandrisë	alexandria
thata	droë
thata	dry
thata	droog
specifik	spesifiek
specifik	spesifieke
instaluar	geïnstalleer
instaluar	geinstalleer
subpage	subpage
risi	innoverend
risi	innoverende
risi	innovasie
gjumi	slaap
muzike	musiek
referencat	verwysings
sigurimi	sekuriteit
sigurimi	versekering
laura	laura
nena	nena
nena	moeder
nena	ma
ekuatoriale	ekwatoriaal
strukture	struktuur
gama	gambië
gama	gamma
parimin	beginsel
parametrat	parameters
parametrat	stellings
parametrat	verstellings
philipp	philipp
drogës	dwelm
drogës	drug
adams	adams
përjetshme	ewige
fjalim	spraak
fjalim	toespraak
fjalim	speech
diskutime	besprekings
diskutime	bespreking
arkivi	argief
arkivi	argiveer
hipoteza	hipotese
karnataka	karnataka
kontinentit	kontinent
aviacionit	lugvaart
grant	verleen
grant	grant
dhurata	geskenke
dhurata	presents
dhurata	geskenk
ian	lan
ian	ian
shërbejë	dien
shërbejë	bedien
saktësi	presisie
saktësi	akkuraatheid
artiste	kunstenaar
armenia	armenië
vishnu	wisjnoe
nikaragua	nicaragua
komplet	heeltemal
komplet	voltooi
komplet	afgehandel
kontributet	bydraes
jerusalem	jerusalem
dortmund	dortmund
ticino	ticino
pakistani	pakistan
kryqi	kruis
alpine	alpine
maksimal	maksimum
nana	nana
kanale	kanale
moldavia	moldowa
platforma	platform
platforma	platforms
provat	bewyse
provat	getuienis
pengesë	barrier
pengesë	hindernis
çift	paartjie
piramida	piramide
hebraike	joodse
hebraike	joods
hebraike	hebreeus
meurthe	meurthe
cituar	verwys
cituar	aangehaal
tanimë	alreeds
tanimë	reeds
vega	vega
bosnjë	bosnië
sallë	sitkamer
sallë	saal
cilësia	kwaliteit
cilësia	gehalte
len	len
tragjike	tragic
erik	erik
erik	eric
erik	erik
sezonet	seisoene
matematika	wiskunde
matematika	wiskunde
race	ras
race	resies
gjykimi	oordeel
gjykimi	vonnis
hapësinor	ruimtelike
hitlerit	hitler
flota	fleet
demografia	demografie
kupë	koppie
kupë	beker
sony	sony
piu	pius
udha	pad
udha	road
malësi	highland
ronald	ronald
luhet	gespeel
shtimin	optel
shtimin	byvoeging
inteligjencës	intelligensie
çeliku	staal
afrikane	afrikaanse
afrikane	afrikaan
afrikane	afrika
afrikane	african
pafund	oneindige
pafund	eindelose
njerzit	mense
norman	norman
çlirim	bevryding
çlirim	redemption
bordi	bord
tostring	tostring
albanese	albanese
dikujt	iemand
lajm	nuus
shkronjat	briewe
shkronjat	letters
tërhiqet	aftree
tërhiqet	ontrek
valley	valley
valley	vallei
kampione	kampioen
zhvillime	ontwikkelings
përpjekja	poging
përpjekja	moeite
ille	ille
shfrytëzimi	uitbuiting
mysafir	gas
javier	javier
lionel	lionel
pérez	pérez
sebastian	sebastian
sen	sen
sen	sep
moto	motto
moto	leuse
moto	moto
lene	gelaat
raymond	raymond
qepë	ui
qepë	onion
leonard	leonard
italo	italo
pasqyra	weerspieël
pasqyra	spieël
pasqyra	spieëlbeeld
pasqyra	dupliseer
tetori	oktober
investimet	beleggings
gazetare	joernalis
gazetare	verslaggewer
dramatik	dramatiese
alfredo	alfredo
romeo	romeo
hektarë	hektaar
hektarë	akker
hektarë	acres
hektarë	akkers
ftp	ftp
ohër	ohrid
ndihme	help
ndihme	hulp
instrumentet	instruments
instrumentet	instrumente
skype	skype
tahiri	tahir
campo	campo
montana	montana
informacionet	informasie
informacionet	inligting
kuvajti	kuwait
akuzat	kostes
folës	speaker
folës	luidspreker
folës	spreker
uashington	washington
corporation	corporation
corporation	korporasie
corporation	onderneming
kori	chorus
kori	koor
krijimet	skeppings
rrotull	rond
bay	baai
bay	bay
barcelonë	kaapstad
barcelonë	barcelona
theodor	theodor
gjuhësor	linguistiese
viktimat	slagoffers
krishtlindjeve	versamelstukke
jave	week
jave	vakansie
godet	hits
maritimes	maritimes
fqinjët	bure
fqinjët	bure
vilaine	vilaine
taksa	belasting
taksa	belastings
humane	humane
patriotik	patriotic
izrael	israel
përbrenda	ingooi
traktat	verdrag
kelly	kelly
zgjerohet	uitbrei
mao	mao
canada	kanada
canada	canada
