категория	categorie
условията	omstandigheden
условията	condities
условията	voorwaarden
двор	binnenplaats
двор	achtertuin
двор	patio
интереси	belangen
интереси	interesses
чисто	puur
чисто	zuiver
чисто	pure
чисто	zuivere
чисто	schoon
чисто	proper
чисто	schoonmaken
чисто	clean
диаметър	diameter
водещ	presentator
водещ	presentatrice
водещ	organisator
водещ	gastheer
водещ	host
картини	schilderijen
картини	plaatjes
картини	kunstwerken
картини	illustraties
картини	kunstwerk
спортни	sportief
спортни	sporting
спортни	sporten
плоча	tablet
плоча	plaat
плоча	bord
тежка	heavy
тежка	zwaar
тежка	zware
тежка	heftig
тежка	streng
тежка	ernstige
тежка	ernstig
щат	staat
щат	state
поддръжка	ondersteuning
поддръжка	steun
поддръжка	support
поддръжка	ondersteunen
поддръжка	onderhoud
последователно	achtereenvolgens
последователно	consistent
последователно	consequent
последователно	sequentiële
последователно	opeenvolgende
алън	allen
алън	allan
алън	alan
литературни	literair
литературни	literaire
турне	rondreis
турне	tour
турне	rondleiding
турне	tournee
турне	touring
турне	toeren
римляните	romeinen
международно	internationaal
закони	wetten
завод	plant
завод	fabriek
завод	factory
свързано	gerelateerd
свързано	verwant
свързано	verwante
свързано	gerelateerde
свързано	verbonden
свързано	aangesloten
колеж	college
колеж	hogeschool
колеж	universiteit
термин	term
бой	boi
бой	vechten
бой	strijd
бой	gevecht
бой	vecht
живопис	schilderen
живопис	verven
живопис	schilderkunst
живопис	schilderij
междувременно	intussen
междувременно	ondertussen
бей	bey
бей	baai
бей	bay
кандидат	aanvrager
кандидат	verzoeker
кандидат	sollicitant
кандидат	aanbidder
кандидат	kandidaat
устието	estuarium
автомобили	voertuigen
принадлежи	behoort
принадлежи	hoort
дизайн	ontwerp
дизайн	design
дизайн	vormgeving
дизайн	ontwerpen
илиев	iliev
бранденбург	brandenburg
словакия	slowakije
медицински	medische
медицински	medisch
създаде	aangemaakt
създаде	gecreëerd
създаде	gemaakt
създаде	geschapen
чичо	oom
чичо	nonkel
рио	rio
турска	turkse
турска	turks
мин	min
историци	historici
болница	ziekenhuis
гориво	brandstof
гориво	splijtstof
съвременни	hedendaags
съвременни	hedendaagse
съвременни	eigentijdse
съвременни	eigentijds
понастоящем	momenteel
задачи	opdrachten
задачи	taken
свободна	free
свободна	vrij
свободна	gratis
публикуван	gepost
публикуван	geplaatste
публикуван	geplaatst
публикуван	gepubliceerd
публикуван	verschenen
публикуван	gepubliceerde
публикуван	uitgegeven
нощ	avond
нощ	nacht
нощ	avondje
временно	tijdelijk
временно	tijdelijk
временно	tijdelijke
млад	jonge
млад	jong
млад	young
преподаватели	professoren
преподаватели	hoogleraren
преподаватели	onderwijzers
преподаватели	opvoeders
преподаватели	onderwijzers
преподаватели	leraren
преподаватели	docenten
преподаватели	leerkrachten
преподаватели	leraars
преподаватели	faculteit
благодаря	thnx
благодаря	thanks
благодаря	bedankt
характерни	kenmerkend
характерни	karakteristiek
характерни	kenmerk
решението	besluit
решението	beslissing
подобен	vergelijkbaar
подобен	vergelijkbare
подобен	soortgelijk
подобен	soortgelijke
подобен	gelijkaardig
шведски	zweedse
шведски	zweeds
религиозни	religieuze
религиозни	religieus
предварително	pre
предварително	voorschot
предварително	oprukken
огън	brand
огън	vuren
огън	vuur
избор	selectie
избор	kies
избор	kiezen
избор	keuze
избор	keus
избор	kies
избор	selecteren
избор	selecteer
дълъг	lang
дълъг	lange
дълъг	long
камъни	steentjes
камъни	stones
камъни	stenen
камъни	rotsen
камъни	stenen
мъжки	reuen
мъжки	mannetjes
мъжки	mannelijk
мъжки	male
мъжки	mannetje
мъжки	mannelijke
конституцията	grondwet
конституцията	constitutie
обиколка	rondreis
обиколка	tour
обиколка	rondleiding
обиколка	tournee
обиколка	lap
победител	winnares
победител	winnaar
силна	sterk
силна	sterke
силна	sterken
примери	voorbeelden
румънски	roemeens
румънски	roemeense
студенти	studenten
студенти	leerlingen
свойства	eigendommen
свойства	eigenschappen
пълно	vol
пълно	volledig
пълно	full
