que	той
roques	скелях
tradicionalment	традиційно
adquirir	отримання
catàleg	каталог
catàleg	каталог
escultor	скульптор
tony	тоні
bisbes	єпископи
bisbes	єпископів
propietari	власник
journal	журнал
journal	journal
journal	щоденник
harry	гаррі
harry	гарі
comportament	поведінка
enemic	ворог
ningú	нікому
ningú	нікого
ningú	хтось
ningú	ніхто
ningú	нікого
republicà	республіканська
cavalleria	кавалерії
cura	кура
paleta	палітру
paleta	палітра
paleta	палітри
marge	поле
restaurants	ресторани
finalitat	мета
congo	конго
representen	представляють
representen	представляти
converteix	перетворити
candidat	кандидат
plataforma	платформи
plataforma	платформу
plataforma	платформа
presents	сьогодення
presents	подарунок
presents	теперішній
presents	присутні
presents	присутня
angle	кут
habitualment	зазвичай
dansa	танці
dansa	танцюй
dansa	танець
dansa	танцювальна
dansa	танок
visita	відвідання
visita	візит
visita	завітати
visita	відвідайте
visita	відвідування
coral	coral
coral	корал
coral	кораловий
coral	хорал
motors	двигуни
motors	рушії
fred	холодні
fred	холодна
fred	холод
fred	холодно
fred	холодний
fred	фред
portuguès	португальська
dècades	грунту
corda	мотузку
corda	нитка
corda	мотузка
corda	мотузки
corda	акорд
corda	акорди
classificada	оголошення
classificada	класифікованих
pensament	здалося
pensament	подумав
pensament	думав
pensament	думала
pensament	гадали
milers	тисячі
armada	вмс
armada	флот
inscripció	реєстрація
iniciativa	ініціатива
voluntat	воля
voluntat	буде
voluntat	будуть
perfil	профілю
perfil	профіль
transició	перехід
cova	печеру
cova	печера
adaptació	адаптація
adaptació	адаптації
teresa	тереза
tasques	завдання
tasques	задачі
ceràmica	керамічний
ceràmica	кераміка
ceràmica	кераміка
ràpid	швидко
ràpid	швидкі
ràpid	швидке
ràpid	швидка
ràpid	фаст
ràpid	швидкий
jan	ян
arxius	файли
arxius	файлів
arxius	архіви
dubte	сумнівів
dubte	сумнів
dubte	сумніву
dubte	сумніваюся
dubte	сумніватися
moneda	валюта
moneda	валюту
moneda	валюти
moneda	монета
moneda	фішка
moneda	монету
facultat	факультету
facultat	факультет
habita	живе
foto	світлину
foto	світлина
foto	світлині
foto	фото
salt	сіль
salt	солі
enginyer	інженер
consum	споживання
boca	рот
boca	рота
boca	бока
realment	насправді
realment	справді
realment	дійсно
realment	невже
caça	полювання
partícules	частки
partícules	частинок
partícules	частинки
college	коледж
college	коледжі
college	внз
destrucció	руйнування
destrucció	знищення
tren	потяг
tren	поїзд
usat	використовується
usat	використана
usat	використані
usat	використано
belga	бельгійські
belga	бельгійський
cavalls	коней
cavalls	коні
calendari	календар
pedres	камені
pedres	камінці
pedres	каменів
descriure	описати
aconseguit	досягнуто
