है	hai
यहा	cia
बीटा	beta
इतिहासकारों	istorikai
कैमरा	kamera
वायुयान	orlaivis
वायुयान	orlaiviai
वायुयान	lėktuvas
वायुयान	lėktuvą
वायुयान	lėktuvas
सर्किट	trasa
सर्किट	grandinė
कोरियाई	korėjos
कोरियाई	korėja
इंजीनियरी	inžinerija
इंजीनियरी	inžinieriai
इंजीनियरी	inžinerijos
कोटा	kvotas
कोटा	kvota
कोटा	kvotos
कोटा	kvotos
मलेरिया	maliarija
फर्म	firma
लड़कियों	mergaitės
लड़कियों	mergaites
लड़कियों	merginos
आलू	bulvės
आलू	bulvių
आलू	bulves
आलू	bulvėms
आलू	bulvės
आलू	bulvių
भविष्यवाणी	prognozė
भविष्यवाणी	prognozuoja
रेटिंग	reitingų
रेटिंग	reitingas
रेटिंग	įvertinimas
रेटिंग	įvertis
रेटिंग	reitingais
रेटिंग	reitingų
रेटिंग	reitingai
उपहार	dovana
श्रंखला	serie
शनिवार	šeštadieniais
शनिवार	šeštadienį
शनिवार	šeštadienis
दादा	dada
दादा	senelis
बिट	bitų
हज़ार	tūkst
दर्पण	veidrodis
प्रेमी	meilužis
प्रेमी	mylėtojai
प्रेमी	vaikinas
एरिक	erick
नमूना	mėginys
नमूना	bandinys
नमूना	mėginio
नमूना	ėminys
व्यापारियों	prekybininkai
व्यापारियों	prekiautojai
व्यापारियों	pardavėjai
स्पेक्ट्रम	spektro
स्पेक्ट्रम	spektras
गाइड	vadove
ड्राइवर	vairuotojai
ड्राइवर	vairuotojų
ड्राइवर	vairuotojo
ड्राइवर	mašinistas
ड्राइवर	vairuotojas
दस्तावेज	dokumentas
लुईस	lewis
लुईस	luiza
हल्का	lengvesnis
हल्का	nedideli
वस्तुतः	tiesiogine
खगोलशास्त्र	astronomijos
परेशान	nusiminęs
आईसीसी	tbt
नाग	nag
नाग	gyvatės
नाग	gyvate
नाग	gyvatė
क्रान्ति	revoliucijos
क्रान्ति	revoliucija
प्रश्नों	užklausas
निर्णायक	galutinis
निर्णायक	galutiniai
निर्णायक	lemiamas
शीत	žiemos
शीत	žiemą
शीत	ziema
शीत	žiema
विशेषज्ञों	ekspertai
धूल	dulkes
धूल	dulkės
धूल	dulkių
क्षण	momentus
क्षण	akimirkos
क्षण	momentai
क्षण	akimirka
क्षण	akimirką
क्षण	momentas
क्षण	akimirka
उत्तराखंड	utarakhandas
बास्केटबॉल	krepšinio
शूटिंग	šaudymo
महिलाएं	patelių
महिलाएं	patelės
महिलाएं	moterys
असंभव	neįmanoma
रेसिंग	lenktynių
विशेषताएँ	ypatumai
विशेषताएँ	savybės
विशेषताएँ	charakteristikos
बारिश	lietus
कृपा	grace
विफलता	gedimas
विफलता	nesėkmė
विफलता	nepakankamumas
आपदा	nelaimė
आपदा	katastrofa
आपदा	nelaimės
ऊतकों	audinių
ऊतकों	audiniai
वोट	balsai
वोट	balsų
अभयारण्य	prieglauda
रग्बी	regbio
धनी	turtingesnis
मूर	maurai
मूर	moore
झूठ	melas
विवेक	sąžinės
फोर्ड	ford
एलिज़ाबेथ	elizabet
एलिज़ाबेथ	elisabeth
पीड़ा	skausmas
सीटें	sėdynės
सीटें	vietų
यांत्रिकी	mechanika
आघात	trauma
भाइयों	brolių
भाइयों	brothers
भाइयों	broliai
मांसपेशियों	raumenys
बाएं	paliko
उतार	deklinacija
गद्दी	gaddi
दानव	giant
दानव	pabaisa
दानव	monstras
कोमल	švelnios
कोमल	švelnus
कोमल	švelni
चढ़ाई	lipant
चढ़ाई	lipti
चढ़ाई	vaikščiojimo
होल	skylė
विक्रय	pardavimai
विक्रय	pardavimas
विक्रय	parduotas
प्रकारों	prada
आउटपुट	išėjimo
वास्तविकता	tikrovė
वास्तविकता	realybe
वास्तविकता	realybės
वास्तविकता	realybė
सिंड्रोम	sindromas
उपज	išeiga
औपनिवेशिक	kolonijinės
गोविन्द	govinda
समझना	supratimas
बिलबोर्ड	billboard
टैंक	sugebėti
टैंक	tankai
टैंक	bakas
टैंक	tankus
टैंक	tankai
खुशी	džiaugsmas
खुशी	džiaugsmo
खुशी	laimės
खुशी	laime
खुशी	laimė
चट्टान	akmuo
चट्टान	rokas
चट्टान	rock
चट्टान	iškastinio
चट्टान	uolos
सफर	kelionėms
सफर	kelionei
सफर	kelione
सफर	kelionės
सफर	kelionė
सफर	kelione
सफर	kelionė
उपभोग	suvartojimas
उपभोग	sunaudojimas
बरो	borough
बल्लेबाजी	muš
प्रजातियां	rūšis
प्रजातियां	rūšių
प्रजातियां	rūšys
मंजूरी	sankcija
गुरुत्वाकर्षण	trauka
शैल	akmuo
शैल	rokas
शैल	rock
संगत	suderinama
खनन	kasyba
खनन	kasybos
कॉमिक्स	comics
हार्डवेयर	hardware
बुध	gyvsidabris
बुध	gyvsidabrio
मरीज	pacientas
इंडियाना	indiana
इलेक्ट्रॉन	elektronų
क्षैतिज	horizontalus
क्षैतिज	horizontali
क्षैतिज	horizontaliai
क्षैतिज	horizontas
महमूद	mahmoud
महमूद	mahmud
ड्रम	būgno
ड्रम	būgnas
ड्रम	būgnai
अस्पष्ट	dviprasmiškas
अस्पष्ट	neaiški
अस्पष्ट	neapibrėžtas
छठी	šeštoji
छठी	šešta
छठी	šeštasis
छठी	šeštosios
अवरोध	blokus
अवरोध	blokai
अवरोध	blokų
अवरोध	kliūtis
अवरोध	barjerą
अवरोध	barjeras
टावर	bokštas
टावर	bokšte
ड्रामा	drama
ड्रामा	dramos
छेद	skylė
छेद	skylių
घन	kubą
द्रविड़	dravidų
अन्वेषण	žvalgyba
अन्वेषण	žvalgybos
अन्वेषण	žvalgymo
गैसों	dujos
उपनिवेश	kolonija
विमानों	aviacijos
विमानों	aviacija
पत्तियों	nendrės
हार्मोन	hormono
हार्मोन	hormonas
हार्मोन	hormonų
हार्मोन	hormonai
सीटों	sėdynės
सीटों	vietų
आरक्षित	rezervuota
ग्रीस	graikija
कष्ट	kančia
कष्ट	kančias
कष्ट	kančios
कष्ट	vargo
प्रपात	krenta
पूल	baseino
साधु	sadhu
निरपेक्ष	absoliutas
निरपेक्ष	absoliutus
प्रवास	migracijos
प्रवास	migracija
प्रवर्तन	vykdymas
बंधन	obligacijų
हंगरी	vengrijos
बॉब	bobas
बॉब	bob
सुरंग	tunelis
सुरंग	tunelio
सुरंग	tunelį
क्रोध	pyktis
क्रोध	pykčio
भावनात्मक	emocinis
गायब	dingsta
दाल	dal
आयन	jonizacijos
आयन	jonų
शिकारी	medžiotojas
पंजीकरण	registracija
पंजीकरण	registracija
पंजीकरण	registracijos
पंजीकरण	registravimas
अपशिष्ट	atliekos
क्लासिक	klasika
क्लासिक	klasikinis
पाली	pali
केन	kenas
केन	kane
टेक	tech
मोड	dodge
लड़के	berniukai
लड़के	berniukas
शुक्रवार	penktadienis
शुक्रवार	penktadienį
शुक्रवार	penktadieniais
जर्सी	džersio
समानांतर	lygiagrečiai
फ्रेम	kadrų
फ्रेम	rėmai
फ्रेम	kraštas
फ्रेम	karalystę
ग्लोब	gaublį
खुराक	dozė
पंख	plunksna
पंख	sparnai
पंख	sparnus
इंस्टीट्यूट	institutas
ताकत	stiprybes
विशेषताएं	ypatumai
विशेषताएं	savybės
चौड़ी	platus
श्रमिकों	darbininkai
श्रमिकों	darbuotojai
श्रमिकों	darbininkų
विक्रेता	pardavėjai
विक्रेता	pardavėjo
विक्रेता	pardavėjas
विक्रेता	pardavėjai
टाइगर	tiger
टाइगर	tigras
गैलरी	galerijose
गैलरी	galerija
गैलरी	galerijoje
सती	sati
चर्चित	tendencija
गेहूँ	kviečiai
गेहूँ	kviečių
बीमार	nesveikas
बीमार	serga
यूईएफए	uefa
तेलुगू	telugų
गिनी	gvinėja
लक्ष्यों	tikslai
लक्ष्यों	tikslų
गर्भावस्था	nėštumas
संरक्षक	sergėtojai
संरक्षक	globėjas
अध्यापक	mokytoja
अवशोषण	absorbcija
अवशोषण	rezorbcija
अवशोषण	sugertis
अवशोषण	absorbcijos
लुई	louis
त्वरित	greitas
त्वरित	greita
त्वरित	greitai
त्वरित	akceleracijos
गर्भाशय	gimdos
डाली	dali
परिष्कृत	rafinuotas
युद्धों	karai
रियल	tikras
गेम्स	žaidimų
गेम्स	žaidimai
अनुशासन	disciplinos
अनुशासन	drausmė
अनुशासन	disciplina
जवाहरलाल	jawaharlal
वाद्य	instrumentinis
धारक	konteineris
कपास	medvilnės
कपास	medvilniniai
कपास	medvilnė
घूर्णन	rotacijos
सुरेश	suresh
चक्रवात	ciklono
भूख	apetito
भूख	alkanas
भूख	alkani
भूख	badas
भूख	bado
ग्रंथि	liauka
मार्गों	maršrutai
मार्गों	maršrutų
छाप	įspūdį
शपथ	priesaika
बंध	obligacijų
बोले	intervalu
औरंगजेब	aurangzebas
बॉल	balius
बॉल	kamuolys
बे	įlanka
डॉन	don
आरक्षण	rezervacija
आरक्षण	išlygų
चाचा	dėdė
चाचा	dėde
विश्राम	poilsis
विश्राम	atsipalaidavimo
चर	kintamasis
चर	variantai
चर	variantas
चैनलों	kanalais
चैनलों	kanalai
विधियाँ	metodai
बुखार	karščiavimas
शोर	triukšmo
शोर	triukšmas
यूरोपियन	euras
यूरोपियन	euro
मेरठ	marathų
मेरठ	miratas
शिविर	stovyklos
शिविर	stovykla
दांत	dantys
जेट	jet
भीम	bhyma
राष्ट्रीयता	tautybių
ब्रदर्स	brolių
ब्रदर्स	brothers
ब्रदर्स	broliai
ब्रदर्स	bros
फील्ड	laukas
उद्गम	kilmė
उद्गम	kilme
फ्रांसिस्को	francisco
फ्रांसिस्को	franciskas
