மற்றும்	và
கோர்	nhân
கோர்	gore
திறமையான	tài
படத்திற்கு	ảnh
மலிவான	cheap
மலிவான	rẻ
பேஸ்	base
கவர்ச்சி	glamour
மிளகாய்	capsicum
மிளகாய்	chili
மிளகாய்	ớt
பென்சில்வேனியா	pennsylvania
தடங்கள்	kênh
தடங்கள்	vết
தடங்கள்	rãnh
தடங்கள்	kênh
கம்பம்	cực
கம்பம்	pole
கம்பம்	cột
தேவதை	angel
பீரங்கி	pháo
கேடு	alas
சர்ச்	thờ
சமகால	contemporary
சேனா	sena
அண்டவியல்	cosmology
நிலையைப்	status
ஐரிஷ்	irish
பகத்	bhagat
ஸ்டான்லி	stanley
வலைப்பின்னல்	mạng
கொண்டாட்டம்	đảng
கொண்டாட்டம்	party
கொண்டாட்டம்	tiệc
கொண்டாட்டம்	lễ
நிக்	nick
நிக்	nic
என்கிறார்கள்	nói
காட்மியம்	cadimi
முனையம்	trạm
முனையம்	tận
முனையம்	cảng
முனையம்	cổng
முனையம்	port
கார்கில்	kargil
ஹட்சன்	hudson
நீர்த்தேக்கம்	reservoir
சீனிவாச	srinivasa
ஒபாமா	obama
வெற்றிகள்	thắng
இழுத்து	lôi
இழுத்து	kéo
தோள்	vai
அபு	abu
லியோன்	lyon
லியோன்	leone
மிசோரம்	mizoram
உச்சரிப்பு	pronunciation
பூம்புகார்	hụt
பூம்புகார்	bùm
பூம்புகார்	boom
போதனை	dạy
கொடிகள்	cờ
கடன்கள்	vay
ஹெட்ஜ்	hedge
மியான்மர்	myanmar
ராசா	raza
ராசா	rasa
நாய்கள்	chó
வருடமும்	năm
மலரும்	blossom
பழி	thù
வளிமண்டலம்	atmosphere
நாராயண்	narayan
தீபாவளி	diwali
மக்கா	mecca
மக்கா	makkah
விஜயம்	khách
விஜயம்	thăm
குஞ்சு	chick
கெய்ரோ	cairo
தார்	ín
தார்	tar
புல்லாங்குழல்	sáo
மனோகர்	manohar
மல்லிகை	jasmine
லாரி	lary
லாரி	larry
லாரி	lorry
உரம்	phân
உரம்	phân
ஹிட்லர்	hitler
முன்னுரை	preface
படமாக	ảnh
ஒற்றையர்	singles
சத்தம்	nhiễu
சத்தம்	loud
மீட்க	recover
பவன்	bhavan
பவன்	pawan
இமயமலை	himalaya
இமயமலை	himalayas
கலா	kala
கோகோயின்	cocaine
கோகோயின்	buôn
கோகோயின்	cocain
ஆக்சிஜன்	ôxi
ஆக்சிஜன்	oxygen
ஆக்சிஜன்	oxy
ஆக்சிஜன்	ôxy
மூடப்பட்ட	đóng
பச்சன்	bachchan
ஆர்க்	arc
சட்டை	áo
ஹஜ்	haj
ஹஜ்	hajj
ஜிம்மி	jimmy
சித்திரம்	art
போதுமானதாக	đủ
இடுப்பு	hip
இடுப்பு	hông
இடுப்பு	loin
இடுப்பு	eo
இடுப்பு	hông
வெட்டு	cut
வெட்டு	cắt
வெட்டு	méo
வெட்டு	chém
வெட்டு	crop
வெட்டு	cắt
வெட்டு	xén
ஒழுங்கற்ற	jigsaw
ஒழுங்கற்ற	tuệ
ஒழுங்கற்ற	cuốc
ஒழுங்கற்ற	nét
சேர்த்தல்	thu
சேர்த்தல்	thêm
அமைவு	setup
யாதவ்	yadav
காகிதம்	giấy
காகிதம்	trát
தோண்டி	dug
பிரகாசம்	prakasam
பிரகாசம்	trưng
லதா	lata
நெ	ney
மிங்	minh
மிங்	ming
பஸ்	bus
அத்தனை	choáng
ஓடு	lát
ஓடு	ngói
ஓடு	vảy
ஓடு	shell
மேட்டூர்	mettur
சீதா	sita
தர்மம்	dharma
ஆழமாக	deep
ஆழமாக	sâu
கையெழுத்து	ký
கார்கள்	oto
கார்கள்	ôtô
ரிக்டர்	richter
இயக்குகிறது	thấm
இயக்குகிறது	chơi
இயக்குகிறது	divx
அலெக்ஸ்	alex
புண்	loét
ஆஷா	asha
சுடர்	lửa
ஜின்	jin
ஜின்	kim
ஜின்	gin
இவைகளை	những
கொலம்பஸ்	columbus
சுவையான	ngon
சுவையான	tasty
சுவையான	ngon
மேட்	matt
மராட்டிய	maratha
நஞ்சு	poison
அடுக்குகள்	lớp
டக்ளஸ்	douglas
காங்கோ	congo
வெளிப்படுத்த	lộ
செலுத்துகிறது	trả
உழவர்	quê
பிரேம்	prem
அடர்	adar
ஜெனீவா	geneve
அடக்கி	irresistible
மாவு	bột
வாந்தி	nôn
விவேக்	vivek
காலனித்துவ	colonial
சியா	sia
மோதல்கள்	đốp
மோதல்கள்	clash
மணிநேரம்	tiếng
மணிநேரம்	giờ
மணிநேரம்	tiếng
மணிநேரம்	giờ
அத்தியாயங்கள்	tập
அத்தியாயங்கள்	episodes
அத்தியாயங்கள்	chương
ஜேர்மனி	đức
அம்சமாக	điều
அம்சமாக	thứ
கமலா	kamala
கனி	ghani
கையொப்பம்	ký
குரங்குகள்	khỉ
மரபணுக்கள்	gien
செங்	seng
செங்	trịnh
செங்	thành
செங்	cheng
ஆஸ்துமா	hen
இறுக்கமான	chật
இரை	capture
இரை	prey
கார்டியன்	guardian
அசிட்டிக்	acetic
டேவ்	dave
ரிச்சார்ட்	richard
அடைப்பு	arteries
காளை	ngưu
காளை	bò
காளை	bull
பெரிலியம்	berili
பிரியா	priya
எட்வின்	edwin
என்னென்ன	gì
டேக்	tag
டேக்	thẻ
குற்றவாளி	huệ
குற்றவாளி	tội
குங்குமம்	vermillion
பாலுறவு	sex
மெயில்	mail
மெயில்	evolution
மெயில்	thư
இல்லாமை	thiếu
அதிர்ச்சி	sốc
அதிர்ச்சி	shock
அதிர்ச்சி	sốc
பிரதாப்	pratap
பிடித்துக்	giữ
தலாய்	dalai
விற்க	bán
எளிதான	nhẹ
நாசர்	nasser
பவுண்டு	bảng
பவுண்டு	pound
பவுண்டு	lb
கிடைப்பது	lấy
கிடைப்பது	nhận
கிடைப்பது	get
சத்திரம்	inn
வாட்சன்	watson
முகநூல்	facebook
சாசனம்	charter
டாப்	nắp
டாப்	top
டாப்	đỉnh
சவால்	thạch
சவால்	thách
உலாவி	duyệt
ஸ்டோரி	storie
இடுக்கி	idukki
பலா	mít
எட்டி	eddie
விஜயகுமார்	vijayakumar
ஆயுதங்களை	khí
ஆயுதங்களை	súng
நீரிணை	vịnh
தாஜ்	taj
கொக்கு	crane
கொக்கு	hạc
கொக்கு	sếu
ரைன்	rhine
ரைன்	rhein
கிளாஸ்	cốc
கிளாஸ்	kính
கிளாஸ்	ly
கவுலூன்	kowloon
கயா	gaya
நாகாலாந்து	nagaland
தேனீ	ong
தேனீ	bee
பள்ளிக்கு	trường
பள்ளிக்கு	học
அடிமைகள்	nghiện
வனேடியம்	vanadium
கெட்ட	xấu
கெட்ட	bad
கெட்ட	kém
கெட்ட	khiếp
கெட்ட	tệ
டார்வின்	darwin
அணில்	sóc
தாள	percussion
மார்கரெட்	margaret
காஸ்	cas
காஸ்	cass
ஆலிவர்	oliver
தடுக்கிறது	chặn
டிக்	dick
ஹக்	haq
பிராமணர்	brahmin
பார்த்தேன்	cưa
யாரேனும்	ai
சாபம்	nguyền
தந்தையை	cha
பள்ளம்	groove
பாதம்	feet
பாதம்	chân
பாதம்	mét
ராஜேஷ்	rajesh
இறக்கை	wing
இறக்கை	cánh
குமாரி	kumari
சுரப்பிகள்	mussels
துண்டுகள்	lát
கலி	cali
கலி	gali
வசந்தம்	spring
வசந்தம்	xuân
தையல்	may
தையல்	khâu
தையல்	stitch
பைட்	byte
பாத்திமா	fatima
பாத்திமா	fatimah
ரசாக்	razak
ஜெய்ப்பூர்	jaipur
ஆல்பத்தை	album
திதி	didi
தூண்டி	nhắc
ராகவன்	raghavan
புழுக்கள்	giun
புழுக்கள்	worms
உமா	uma
நாடோடி	nomad
சதுரம்	đc
சதுரம்	square
சதுரம்	vuông
விஷயம்	điều
விஷயம்	thứ
விஷயம்	mercia
ஒலிப்பதிவு	soundtrack
பாய்ஸ்	boys
ரவிச்சந்திரன்	ravichandran
தற்காப்புக்	martial
நாதன்	nathan
ஓசூர்	hosur
ஈட்டி	xiên
ஈட்டி	giáo
ஈட்டி	spear
ராஜேந்திர	rajendra
இராமகிருஷ்ண	ramakrishna
ஹே	nè
ஹே	hi
ஹே	này
ஹே	hey
காங்	kang
காங்	khang
காங்	kông
காங்	kong
நாகம்	cobra
வால்ட்	walt
தூதர்	sứ
காதலை	love
காதலை	yêu
மோரிசன்	morrison
ஜவஹர்லால்	jawaharlal
தொகுக்க	sửa
டைசன்	tyson
துப்பாக்கிகள்	súng
லக்னோ	lucknow
கயானா	guyana
ஆய்லர்	euler
மில்	mill
மில்	mil
புபொப	ngc
சாட்சி	chứng
மதராஸ்	madras
விளாடிமிர்	vladimir
கிங்ஸ்	kings
கிங்ஸ்	vua
கலிங்க	kalinga
ரோஜர்	rõ
ரோஜர்	roger
எடுத்தது	taken
எடுத்தது	bắt
எடுத்தது	chụp
சுண்ணாம்பு	vôi
சுண்ணாம்பு	chanh
சுண்ணாம்பு	lime
சிவில்	civil
லீலா	leela
யூரிக்	uric
துடிப்பு	đánh
துடிப்பு	phật
கட்டிகள்	khối
ஆஸ்டின்	austin
பேர்கன்	bergen
அற்புதமான	diệu
அற்புதமான	fabulous
அற்புதமான	amazing
பேரழிவு	họa
திருட்டு	trộm
வெயில்	nắng
வெயில்	sunny
சிறியது	nhỏ
நாக்கு	lưỡi
லாங்	lang
லாங்	lâu
லாங்	dài
லாங்	long
பந்தய	đua
தாகம்	khát
தாகம்	khát
