категория	kategorya
автоматично	awtomatiko
автоматично	awtomatikong
автоматично	awtomatiko
полети	bangaw
полети	fly
полети	lumipad
полети	flight
преглед	suriin
преглед	review
преглед	preview
преглед	silipin
преглед	pagtingin
преглед	tingnan
преглед	tignan
преглед	panonood
преглед	view
разделени	hiwalay
разделени	hinati
разделени	nahahati
разделени	hiwalay
пее	kumakanta
пее	kantahan
пее	pagkanta
киев	kyiv
киев	kiev
джоунс	jones
злато	ginto
злато	gold
администратор	admin
администратор	administrator
администратор	administrador
администратор	tagapangasiwa
топ	tuktok
топ	nangunguna
топ	itaas
треньори	coaches
прусия	prussia
шоу	shaw
гост	bisita
гост	panauhin
гост	guest
висше	tertiary
изпълнители	kontratista
луиза	louisa
луиза	luisa
болести	sakit
конституция	constitution
дипломат	diplomat
букви	letra
букви	letters
букви	titik
пътува	byahe
пътува	naglalakbay
реч	speech
реч	pananalita
реч	talumpati
реч	pagsasalita
популярни	popular
популярни	sikat
продава	ibenta
продава	magbenta
продава	nagbebenta
продава	nagtitinda
продава	selling
продава	pagbebenta
продава	nagbebenta
истории	tales
истории	kuwento
половината	kalahati
половината	kalahating
половината	half
химия	kimika
химия	kimikang
сериозни	seryoso
допълнение	supplement
допълнение	madagdagan
допълнение	addition
допълнение	karagdagan
допълнение	appendix
чарлз	charles
класически	classical
класически	klasiko
класически	classic
класически	klasikong
класически	klasiko
последна	huling
последна	huli
последна	last
светлината	liwanag
светлината	magaan
светлината	ilaw
фигура	pigura
фигура	personalidad
фигура	figure
сцени	tanawin
съветник	adviser
съветник	tagapayo
съветник	tagapayo
съветник	tagapayo
помпей	pompey
помпей	pompeii
старт	simula
старт	simulan
старт	magsimula
инициатива	inisyatiba
някога	ever
бозайници	mammalian
бозайници	mammals
бозайници	mamalya
романът	nobela
рика	rica
въздух	hangin
въздух	himpapawid
публикувани	inilathala
публикувани	publish
конструкция	konstruksiyon
конструкция	construction
конструкция	konstruksyon
конструкция	istraktura
съвременен	makabagong
съвременен	modern
съвременен	modernong
съвременен	makabago
съвременен	kapanahon
варира	vary
преговори	negotiations
икони	imahen
икони	icon
емилия	emilia
славата	fame
мозамбик	mozambique
жак	jacques
могила	mound
кръв	blood
кръв	dugo
грижи	care
йерусалим	herusalem
йерусалим	jerusalem
форум	forum
съединения	compounds
храмът	templo
байтове	bytes
департамент	kagawaran
департамент	departamento
прев	prev
характеризира	characterized
главни	pangunahing
главни	pangunahin
традиции	tradisyon
традиции	kaugalian
традиции	tradisyon
морета	seas
морета	kabilang
шри	sri
приложения	aplikasyon
приложения	apps
печат	stamp
печат	printing
печат	seal
печат	print
служители	tagapaglingkod
служители	kawani
служители	staff
намаляване	bawasan
намаляване	reduction
намаляване	perwisyo
намаляване	bumaba
намаляване	bawasan
доказателства	katibayan
доказателства	patunay
доказателства	ebidensya
доказателства	katibayan
качество	kalidad
качество	quality
десетки	dozens
двадесет	bente
двадесет	dalawampu
разделена	hinati
разделена	nahahati
франсоа	francois
франсоа	françois
мили	millie
мили	milya
диригент	konduktor
личност	taong
личност	person
личност	tao
личност	personalidad
личност	pagkatao
ера	era
разказ	tale
разказ	narrative
разказ	salaysay
португалски	portuguese
португалски	portuges
фестивала	festival
кристиан	cristian
кристиан	christian
кристиан	kristiyano
раждането	kapanganakan
модул	module
джовани	giovanni
добавя	magdagdag
добавя	add
добавя	idagdag
добавя	naidagdag
добавя	idinadagdag
добавя	nadagdag
картина	painting
картина	pinta
обръща	kumukuha
литва	lithuania
джак	jack
поглед	silip
валерий	valerius
преводач	tagapagsalin
преводач	translator
преводач	tagasalin
преводач	tagapagsalin
преводач	interpreter
