din	から
veniturile	収益
veniturile	収入
veniturile	歳入
veniturile	収入
veniturile	所得
atomic	アトミック
atomic	原子
clinton	クリントン
continuând	継続
împărăteasă	皇后
împărăteasă	女帝
integrare	統合
integrare	インテグレーション
districtele	ディストリクト
miercurea	水曜
miercurea	水曜日
miercurea	水曜
scenele	シーン
scenele	場面
dramatice	ドラマチック
transmiterea	伝送
ralph	ラルフ
hunter	狩人
hunter	ハンター
armeni	アルメニア
vera	ヴェラ
demo	デモ
standarde	基準
standarde	規格
minimă	最低限
minimă	最低
minimă	最小
minimă	最小限
simț	センス
simț	感覚
pătruns	貫通
câteodată	時々
câteodată	ときどき
utilă	役に立つ
utilă	役立つ
clape	キーボード
isabella	イサベル
isabella	イザベッラ
sănătatea	健康
transfermarkt	transfermarkt
climă	気候
pătrat	正方形
pătrat	四角
pătrat	広場
epic	叙事詩
epic	epic
epic	エピック
grație	恩寵
grație	グレース
grație	グレイス
avere	フォーチュン
fin	フィン
birou	事務局
birou	事務所
birou	オフィス
secretul	秘密
aniversare	生年月日
aniversare	バースデー
gonzaga	ゴンザーガ
pib	gdp
frumusețea	美容
musulmană	イスラム教
musulmană	ムスリム
rob	ロブ
mehmed	メフメト
concret	コンクリート
frumusețe	美容
laboratorul	研究室
laboratorul	研究室
laboratorul	ラボ
mâini	両手
ala	アラ
batalionul	大隊
conștient	意識
sectoare	セクター
șansă	チャンス
autostrada	ハイウェイ
autostrada	公道
fabricație	製造業
fabricație	製造業
alegere	選択
alegere	チョイス
moștenire	相続
moștenire	継承
mode	モード
negocierile	交渉
linda	linda
linda	リンダ
split	分ける
split	分割
split	スプリット
lev	レフ
colin	コリン
măsurile	措置
germana	ドイツ語
intenționat	故意
intenționat	故意
intenționat	故意
iulius	ジュリアス
iulius	ユリウス
virusul	ウィルス
virusul	ウイルス
tribul	部族
petrolul	石油
petrolul	オイル
erori	エラー
unghiul	角度
unghiul	アングル
implementarea	実装
implementarea	実施
implementarea	実装
cuneo	クーネオ
msg	msg
masacrul	虐殺
patria	母国
patria	祖国
patria	家路
patria	祖国
aval	下流
capitole	チャプター
hessa	ヘッセン
hessa	ヘッセ
musulman	イスラム教
musulman	ムスリム
omagiu	朝貢
omagiu	オマージュ
runda	ラウンド
runda	round
runda	丸い
negativă	ネガティブ
negativă	マイナス
negativă	ネガ
manuale	教科書
manuale	マニュアル
estimează	見積もり
dezvăluit	啓示
maritim	海事
nixon	ニクソン
zborul	フライト
zborul	飛行
arcade	arcade
arcade	ゲームセンター
arcade	アーケード
voluntar	任意
voluntar	ボランティア
tramvai	トラム
responsabilitatea	責任
responsabilitatea	責務
elias	エリアス
elias	イライアス
stâncă	ロック
sfert	クォーター
sfert	四半期
colț	コーナー
succesive	歴代
eșec	失敗
eșec	故障
eșec	失敗
cannes	カンヌ
trib	部族
varna	ヴァルナ
currentclub	currentclub
confirmă	確認
houston	ヒューストン
eficientă	効率
eficientă	実効
împărăteasa	皇后
împărăteasa	女帝
proiectare	デザイン
proiectare	設計
proiectare	意匠
proiectare	デザイン
marche	マルシェ
sancho	サンチョ
violență	暴力
eleanor	エレノア
deșert	デザート
deșert	砂漠
oferta	オファー
oferta	申し出
oferta	クーポン
castro	カストロ
franc	フラン
koch	コッホ
furtună	雷雨
furtună	ストーム
vatican	バチカン
ken	ケン
remarcabil	著しい
biologice	生物
regulate	レギュラー
rwanda	ルワンダ
biblioteci	図書館
biblioteci	ライブラリ
ciudat	オッド
ciudat	奇数
națiune	ネーション
națiune	国民
sinteză	合成
adăpost	シェルター
adăpost	避難所
status	近況
status	ステータス
tower	タワー
pradă	捕食
regiment	連隊
artista	芸術家
artista	アーティスト
titan	チタン
mărci	ブランド
mărci	マークス
ordinele	命令
ordinele	オーダー
ordinele	注文
ozn	ufo
excepții	例外
excepții	免責
explicații	解説
valabil	有効
monroe	モンロー
duh	ジニー
facultate	大学
facultate	カレッジ
facultate	大学
facultate	学部
facultate	教職員
neptun	海王星
neptun	ネプチューン
apache	apache
rome	ローマ
manuscrise	写本
rădăcini	ルーツ
monarhiei	君主制
negocieri	ネゴシエーション
negocieri	交渉
negocieri	交渉
ierarhia	ヒエラルキー
săraci	かわいそう
mâine	明日
mâine	あした
regulamentul	規制
vina	責め
randy	ランディ
administratorii	管理者
administratorii	管理人
administratorii	管理者
administratorii	管理人
versiunile	バージョン
far	灯台
seven	seven
seven	セブン
dorită	wanted
dorită	求む
pasărea	鳥類
pasărea	バード
tei	リンデン
tei	石灰
tei	ライム
văduva	未亡人
garcia	ガルシア
casetă	カセット
casetă	テープ
musical	ミュージカル
fericit	ハッピー
fericit	幸せ
patriei	家路
procent	割合
procent	パーセンテージ
procent	パーセント
procent	割合
procent	パーセント
constanta	定数
sodiu	ナトリウム
tentativă	未遂
prinde	キャッチ
prinde	キャッチボール
accepta	受け入れ
accepta	受け入れる
accepta	承認
lut	クレイ
lut	粘土
răspândire	広がる
răspândire	拡散
răspândire	スプレッド
patricia	パトリシア
liberty	リバティ
liberty	自由
esență	エッセンス
esență	本質
cetățenia	国籍
cetățenia	市民
usd	usd
nice	ナイス
nice	ニース
nice	素敵
bolivia	ボリビア
ciuperci	キノコ
ciuperci	きのこ
ciuperci	マッシュルーム
ciuperci	キノコ
ciuperci	マッシュルーム
maryland	メリーランド
performanțe	パフォーマンス
performanțe	性能
performanțe	興行
pakistan	パキスタン
optică	光学
optică	光学
profesoară	教員
profesoară	教師
profesoară	先生
nad	nad
solide	固体
artificială	人工
banks	バンクス
instrucțiuni	手順
instrucțiuni	指示
aluminiu	アルミニウム
aluminiu	アルミ
aluminiu	アルミニウム
ziarist	ジャーナリスト
generic	ジェネリック
amonte	上流
turismul	観光
ajax	アイアース
grupări	グループ
marion	マリオン
liège	リエージュ
distincția	区別
nod	ノード
nod	結び目
glasgow	グラスゴー
geniu	天才
broadway	ブロードウェイ
întreprinderea	エンタープライズ
întreprinderea	企業
toledo	トレド
autorilor	作家
autorilor	著者
autorilor	作者
abdul	アブドゥル
cavaleria	騎兵
