年	godina
寸	pedalj
時刻	trenutaka
時刻	trenucima
時刻	trenutak
時刻	momenat
時刻	moment
專利	patent
專利	patenti
專利	patents
田徑	atletici
矛	koplje
追蹤	track
追蹤	stazi
追蹤	praćenje
追蹤	praćenja
售票	ulaznica
售票	karta
區別	razlika
三部曲	trilogija
村落	selo
發言人	glasnogovornik
發言人	portparol
葡萄酒	vino
音樂劇	muzičkim
音樂劇	muzičke
音樂劇	muzički
音樂劇	muzička
音樂劇	mjuzikl
音樂劇	musical
半徑	poluprečnik
六個	šest
標籤	tag
標籤	tab
標籤	tags
肝	jetra
日間	daytime
傳記	biographies
傳記	biografija
失望	razočaravajuća
失望	razočaran
失望	razočaranje
瑾	jane
雅克	jacques
安迪	andy
辦公	ured
辦公	office
辦公	kancelarija
屬性	osobina
屬性	imovine
屬性	vlasništvo
屬性	imovina
屬性	imovinu
屬性	imovinska
屬性	svojstva
屬性	atributi
種植	podmetanja
種植	kultivacije
氫	vodik
數百	stotine
豐田	toyota
名譽	počast
名譽	čast
名譽	počasni
名譽	ugled
名譽	časti
名譽	čast
光子	foton
特點	specifičnosti
特點	karakteristike
特點	karakterističnim
磷	fosfor
書記	službenike
書記	službenik
瑪莉	merjem
霜	mraz
霜	krem
霜	krema
海豚	delfin
海豚	delfini
紫色	ljubičasti
電流	trenutna
特快	express
正統	pravoslavna
正統	pravoslavni
千克	kilogram
密碼	kod
密碼	password
帽子	kape
帽子	hat
帽子	šešir
普查	popis
中西	srednjem
腺	žlijezda
腺	žlijezde
海軍陸戰隊	marinaca
歌劇	opera
歌劇	operas
焦點	fokusu
焦點	fokus
冬天	zima
紀元	epohe
紀元	epoha
幸運	lucky
里斯本	lisabon
霍爾	vijećnica
霍爾	dvorana
霍爾	hall
資本	kapital
拓展	proširenje
拓展	proširiti
團結	jedinstvo
團結	solidarnost
團結	solidarnosti
三級	nivo
魔鬼	šejtan
獎勵	nagrade
獎勵	bonus
獎勵	nagrade
獎勵	nagrada
合唱團	hor
合唱團	hor
國防	odbrana
國防	odbranu
國防	odbrana
文書	instrument
文書	instrumente
文書	instrumenata
容許	dozvoliti
容許	omogućile
容許	dozvoljavaju
容許	dopusti
意圖	namjera
意圖	namjeru
意圖	namjerom
意圖	namjera
意圖	namjere
意圖	namjere
物件	objekat
物件	objekti
背後	iza
背叛	izdaje
培育	uzgojem
培育	njeguje
培育	odgoj
物流	logistika
味道	okus
味道	miris
招募	regrut
對決	obračun
體驗	iskustava
體驗	iskustva
體驗	iskustva
體驗	iskustvo
裝飾	deco
裝飾	odlikovanja
婚禮	vjenčanje
婚禮	vjenčanja
術語	mandat
術語	izraz
術語	termin
術語	pojmove
術語	uslovi
術語	terminologija
接待	prijem
倒塌	kolapsom
倒塌	kolapsa
倒塌	kolaps
公理	aksiom
梅花	klubovi
梅花	klubova
梅花	plum
明日	sutra
櫻花	sakura
王牌	as
爪哇	java
縮短	kraći
縮短	kraće
縮短	kraća
上限	plafonu
上限	kap
上限	ograničavaju
上限	ograničenje
星期二	utorak
研究者	istraživač
研究者	istraživači
合格	kvalificirala
合格	kvalifikovana
水果	plod
水果	voće
水果	plod
指標	indikatori
指標	pokazatelji
指標	pokazatelja
指標	indikator
句子	rečenica
句子	presude
句子	rečenice
句子	kaznu
句子	rečenica
句子	kazna
句子	presudom
麵包	hljeb
商務	trgovina
商務	biz
商務	poslovni
商務	poslovanje
議長	predsjedavajući
議長	predsjedavajućeg
使徒	poslanike
使徒	poslanici
使徒	apostol
使徒	apostolic
聖母	madonna
巴拉圭	paragvaj
過往	prošlost
可愛	neodoljivo
兔子	dugouško
兔子	bani
兔子	zec
超新星	supernova
大洋洲	ofc
大洋洲	okeanija
封建	feudalnog
較小	manji
較小	manja
針	igla
丈	joe
蝙蝠	bat
褐	brown
綾	aya
或許	možda
或許	možda
煤炭	ugalj
真空	vakuum
鬥士	boraca
鬥士	borci
鬥士	borac
星空	zvijezda
星空	zvezde
減弱	oslabiti
聶	nie
蔬菜	povrće
蔬菜	povrće
蔬菜	povrća
索引	indeks
華麗	glam
木材	drva
木材	drvo
唱歌	pjevaju
唱歌	sing
唱歌	pjevanje
正規	formalne
正規	formalna
正規	formalni
模特	modeli
模特	modeling
模特	modeliranje
放射性	zračenje
放射性	radijacija
放射性	radioaktivnost
放射性	radioaktivnih
放射性	radioaktivnog
候選	kandidata
候選	kandidat
埋	bury
埋	sahranjen
閃電	munja
零件	dijela
零件	dijelovi
零件	delovi
零件	dijelove
儀器	instrumentation
儀器	aparata
儀器	aparat
儀器	instrument
儀器	instrumente
儀器	instrumenata
活塞	pistons
抽象	apstraktna
抽象	apstraktni
保健	zdravstvo
魔術	trik
魔術	sihr
週一	ponedjeljak
流動	protoka
流動	protok
流動	flow
流動	strujanje
流動	teku
流動	mobilnost
中斷	organizatore
中斷	brejk
連線	povezivanje
連線	povezivati
連線	povezati
連線	povezivanja
電壓	napon
奇蹟	čuda
奇蹟	čudo
奇蹟	miracle
煮	cook
相機	kamera
相機	kamere
土著	autohtone
進化	razvijaju
進化	evolucija
進化	razvio
進化	evoluirala
進化	evoluirao
進化	evoluirali
進化	razvijen
家鄉	rodnom
聖誕	božić
明亮	bright
明亮	bistra
幼稚園	vrtić
起草	izradom
起草	izradu
起草	izrada
巡航	krstarenje
巧克力	čokolada
將來	budućnost
無敵	invincible
廟宇	hramove
講座	predavanja
講座	predavanje
照明	rasvjetu
行銷	marketing
外籍	stranih
外籍	strani
外籍	stranim
海地	haiti
查詢	query
語音	glas
語音	govor
墓葬	grobnicama
染色	staining
染色	stain
染色	bojenje
派系	frakcija
話題	tema
鎊	funta
行業	industrija
行業	industrija
孤立	izolacija
孤立	izolaciju
孤立	izolacije
孤立	izolacija
孤立	izolovano
孤立	izolirani
孤立	izolovana
售出	prodala
售出	prodat
售出	prodao
飯	rice
飯	obroku
撥	dial
肖像	portret
肖像	portreta
憤怒	ljutnja
憤怒	gnjevni
憤怒	srdžbe
旗幟	banner
旗幟	zastava
旗幟	zastave
巡洋艦	krstarica
間接	indirektni
間接	indirektna
間接	indirektno
長崎	nagasaki
負面	negativan
負面	negativne
負面	negativni
負面	negativno
適應	adaptacija
關心	briga
早晨	jutro
神學	teologije
訴訟	tužbe
訴訟	tužbu
水道	akvadukta
餐	obroku
餐	obroka
現代化	moderna
現代化	savremena
現代化	savremen
現代化	modernizacije
現代化	modernizacija
現代化	modernizaciju
後裔	potomak
後裔	potomci
累計	kumulativni
堪薩斯州	kansas
樺	birch
旅程	putovanje
公墓	mezarja
公墓	groblje
相互作用	interakcija
相互作用	interakcije
相互作用	interakcije
船舶	brod
船舶	brodovi
船舶	brodove
船舶	brodovima
漢堡	burger
漢堡	hamburg
嬰兒	beba
嬰兒	baby
嬰兒	mala
嬰兒	bebe
帆船	jedrilica
帆船	jedrenje
毀滅	uništi
毀滅	uništiti
毀滅	uništavanje
毀滅	uništenja
毀滅	uništenje
客棧	prenoćište
讀書	reading
讀書	čita
勇敢	hrabri
中西部	srednjem
選票	glasove
選票	glasova
選票	glasa
選票	glasovima
選票	glasačke
選票	glasačkih
入場	ulaz
科目	subjekti
週末	vikend
董事會	odbor
時常	često
中興	zte
赫爾	hull
接力	štafeta
水庫	brana
水庫	reservoir
收益	prihoda
收益	prihodi
收益	prihode
收益	prihodi
收益	zarada
新興	nastajanju
投訴	pritužbi
投訴	tužba
投訴	tužbi
投訴	tužbe
小隊	odred
認知	kognitivno
認知	kognitivne
認知	kognitivna
博覽會	exposition
博覽會	expo
佔據	zauzimaju
見習	polaznik
準確	tačan
山頂	hilltop
山頂	vrhunac
山頂	peak
製造商	proizvođači
製造商	proizvođač
陸地	land
陸地	kopnena
陸地	zemlja
金錢	novac
海德堡	heidelberg
亮度	svjetlost
提早	ranim
會計	računovodstvo
會計	računovođa
襪	čarape
派對	stranka
派對	partija
灌溉	navodnjavanje
國土	domovina
導師	tutor
導師	mentor
包裝	paket
包裝	ambalaže
包裝	pakovanje
義務	obaveza
義務	obaveza
煙	cigareta
煙	dim
煙	cigareta
煙	cigarete
鑽	bušenja
情景	scenarija
情景	scenarij
情景	scenariju
情景	scenario
想像	zamisli
傳輸	prenos
揭露	otkrivaju
揭露	otkriti
揭露	otkrije
樹林	woods
節奏	tempo
節奏	ritam
醉	napije
陣容	postava
民俗	folk
民俗	folklora
民俗	folklor
多媒體	multimedija
中毒	trovanja
中毒	otrovan
瞬間	trenutaka
瞬間	trenucima
瞬間	instant
阿曼	oman
阿曼	aman
阿曼	amman
郵政	post
郵政	poštanski
解析	analytic
秋田	akita
繪製	crta
偵測	detekciju
差別	razlika
籌備	priprema
籌備	pripreme
籌備	pripreme
獎牌	medalja
獎牌	medalju
獎牌	medalje
獎牌	medalja
大田	ota
大田	daejeon
麻煩	nevolje
疏散	evakuaciju
疏散	evakuaciju
隼	soko
化身	avatar
出版物	publikacija
出版物	objavljivanja
出版物	objavljivanje
表彰	priznanja
表彰	priznavanje
表彰	priznanje
安哥拉	angole
陶瓷	keramika
陶瓷	keramika
抵制	otpor
抵制	bojkot
相應	odgovarajući
相應	odgovarajućeg
芙蓉	flo
哺乳	dojenje
目的地	odredište
目的地	destinacija
目的地	destinacije
咒	urok
咒	prokletstvo
滑冰	klizanje
滑冰	klizanja
大島	oshima
和解	pomirenja
和解	pomirenje
白俄羅斯	bjelorusija
底下	dno
成份	sastojak
成份	sastojci
入學	upis
入學	prijem
詹姆士	james
詢問	query
敢	dare
淚	suze
釣魚	ribolov
削弱	oslabila
削弱	slabljenje
削弱	oslabiti
識別	identifikacija
自行車	bicikl
細節	opširnije
細節	detalje
細節	detalji
細節	detalj
石碑	stele
賠償	kompenzacije
賠償	kompenzaciju
賠償	naknadu
賠償	naknade
賠償	odštetu
滑雪	ski
滑雪	skijanje
常數	konstanta
常數	konstantama
摩托	moto
家用	domaćinstvu
家用	domaće
家用	domaćem
家用	domaća
家用	domaći
罪犯	krivično
罪犯	zločinaca
富裕	bogati
導彈	rakete
導彈	projektila
導彈	projektile
導彈	projektil
導彈	raketa
協商	konsultacije
協商	konsultacija
協商	konsultacije
協商	konsultacija
電梯	lift
電梯	podići
電梯	podigne
電梯	lift
操縱	manipulacija
操縱	manipulacijama
操縱	manipulacije
非正式	nezvanični
非正式	nezvanično
王妃	princeza
王妃	princeze
不當	nepravi
不當	neodgovarajuće
瀏覽器	browsers
瀏覽器	pregledač
瀏覽器	preglednik
心情	reakcije
心情	raspoloženje
不丹	butana
沙皇	car
沙皇	cara
武漢	wuhan
語法	gramatika
橄欖球	nogomet
橄欖球	fudbala
橄欖球	fudbalu
橄欖球	football
橄欖球	fudbal
橄欖球	ragbi
橄欖球	rugby
罐	jar
流放	egzil
流放	prognan
農場	farma
農場	farmi
農場	farme
寶石	kristala
寶石	gema
拿破崙	napoleona
拿破崙	napoleon
存活	opstanak
存活	preživljavanje
宣誓	zakletvu
宣誓	zakletva
生理	fiziologija
白堊紀	krede
丹尼爾	danijel
丹尼爾	daniel
丹尼爾	danijela
現金	novac
咬	bite
咬	zalogaj
火炬	baklja
低音	bas
車道	lane
車道	prilaz
跳水	ronjenju
跳水	dive
格鬥	bori
巨型	div
增援	pojačanja
頭髮	dlaka
和尚	monk
和尚	monasi
整修	renoviranja
罕見	rijetki
罕見	rijetko
家長	roditelji
家長	roditelja
家長	roditelj
集團軍	vojska
集團軍	armija
司長	režiser
司長	direktor
玉米	kukuruza
約瑟夫	joseph
核定	odobrena
核定	odobrio
核定	odobreni
核定	odobren
核定	approved
西門	simon
泵	pumpa
泵	pumpe
長江	yangtze
辯論	debatu
辯論	raspravu
辯論	debati
辯論	debata
辯論	debate
辯論	debatama
討厭	mržnja
討厭	mržnje
討厭	mrzim
討厭	hate
討厭	mrze
剩餘	preostali
剩餘	preostalih
剩餘	preostala
剩餘	preostale
剩餘	višak
搭檔	partnera
搭檔	partner
夜晚	noći
夜晚	night
法師	maga
法師	mage
天河	tianhe
補助	subvencija
補助	subvencije
補助	subvencija
轉型	tranziciji
轉型	prelazni
轉型	tranzicija
轉型	transformacija
轉型	transformacije
轉型	transformaciju
負擔	opterećenja
負擔	teret
信託	trust
信託	povjerenje
信託	vjeruje
檢察官	tužioci
檢察官	tužilac
桌面	desktop
歧視	diskriminaciju
歧視	diskriminacije
歧視	diskriminacija
芽	pupoljci
芽	bad
跳舞	ples
跳舞	plesu
跳舞	ples
疫苗	vakcina
疫苗	vakcine
疫苗	vakcina
干擾	miješanja
精度	preciznost
精度	preciznosti
精度	tačnost
精度	preciznost
講師	predavač
講師	docent
恭喜	čestitke
恭喜	čestitam
終點站	terminal
粘	sticky
酒精	alkohol
傘	krovna
傘	kišobranom
儒家	konfučijanizam
單車	bicikl
景觀	krajolike
景觀	pejzaž
本田	honda
限量	ograničene
限量	ograničena
限量	ograničen
犧牲	žrtvuje
實質	suštinu
實質	suštini
實質	srž
實質	supstanca
實質	materija
實質	supstance
午夜	ponoć
午夜	ponoći
午夜	ponoćno
塑料	plastika
哭	cry
哭	plače
參議員	senator
一月	januar
汽油	benzin
汽油	plin
汽油	benzin
臀	hip
臀	kukova
難民	izbjeglica
難民	izbjeglica
難民	izbjeglice
科威特	kuvajt
報名	upis
報名	upišu
毒品	droga
衰落	pad
衰落	padu
賊	bicikla
賊	kradljivac
中尉	poručnik
禪	zen
爭論	tvrdeći
爭論	tvrde
爭論	kontroverza
爭論	kontroverzu
爭論	kontroverze
爭論	argument
爭論	argumente
爭論	argumenti
輔導	savjetovanje
轉變	transformacija
轉變	transformacije
轉變	transformaciju
轉變	transformacija
轉變	transformiše
公噸	tona
公噸	tona
公噸	tone
實踐	praksu
實踐	praksi
實踐	praksom
實踐	praksa
天鵝	labudova
天鵝	labud
喝	piće
受損	oštećeni
受損	oštećeno
受損	oštećen
夢幻	san
夢幻	sna
夢幻	dream
夢幻	snu
音效	zvuk
壇	altar
囚禁	zatočen
囚禁	zatvoreni
染	bojenje
實用	praktične
實用	praktična
實用	praktični
實用	koristan
實用	saradnici
實用	korisno
實用	korisni
實用	korisne
實用	korisna
實用	komunalne
水星	merkur
落後	zaostali
剛果	kongo
喪失	gubitak
注射	injekcije
注射	injekcijom
地底	underground
地底	podzemni
地底	podzemna
傳遞	štafeta
曙光	sumrak
研究員	istraživač
心靈	um
頭顱	lobanja
遺跡	ruševina
遺跡	ruševine
遺跡	ruševinama
鸚鵡	papiga
約會	datum
約會	datiraju
緊張	nervni
光束	zrak
光束	zracima
澄清	pojašnjenje
壞	loše
壞	bad
壞	loš
滿意	zadovoljstvo
滿意	zadovoljan
囚犯	zatvorenik
囚犯	zarobljenike
囚犯	zatvorenici
底盤	šasije
便宜	jeftiniji
第五次	petom
第五次	peta
第五次	peto
第五次	peti
影子	sjene
影子	sjeni
緩慢	spor
產量	prinos
產量	proizvodnja
報章	novine
報章	novine
報章	novina
死神	smrt
大海	moru
大海	more
緊	uska
自衛隊	sdf
廣義	širi
廣義	širih
廣義	širem
廣義	šire
廣義	široj
廣義	široka
廣義	široki
廣義	širokog
廣義	široku
廣義	široke
廣義	generalizirani
摘要	apstraktna
摘要	apstraktni
摘要	summaries
讚	kao
讚	like
讚	voli
檢驗	testiranje
麒麟	kirin
火災	vatra
火災	požari
戟	euphorbia
巴巴	baba
復出	povratak
客人	gost
客人	gostiju
客人	gosti
精確	tačna
精確	tačan
精確	tačan
精確	preciznost
精確	preciznosti
護理	briga
諷刺	ironično
諷刺	ironija
地板	kata
地板	spratova
地板	kata
地板	spratu
地板	poda
地板	sprat
檢測	detekciju
冰島	island
排放	emisije
牛奶	mlijeko
原生	rodnoj
交響曲	simfonija
彎	yarra
彎	bent
製片人	proizvođača
製片人	producent
棕色	brown
受邀	pozvana
受邀	pozvani
受邀	pozvan
受邀	pozvali
受邀	pozvala
氏族	klan
氏族	klana
依賴	zavisna
依賴	zavisnosti
依賴	zavisnost
依賴	zavisnost
共振	rezonanca
戰時	ratni
緬	burmi
硫酸	sulfat
手指	prst
投影	projekcija
龔	gong
署長	administrator
面具	maska
面具	maske
面具	maski
雷射	laser
洛陽	luoyang
效能	djelotvornost
皇冠	kruna
皇冠	krunu
統治者	vladari
統治者	vladar
認真	ozbiljna
認真	ozbiljan
認真	ozbiljne
認真	ozbiljno
簽證	vize
簽證	vize
簽證	viza
全能	svemogući
就業	zaposlenje
電動	električna
電動	električni
戀人	ljubavnici
戀人	lovers
小野	ono
指派	zadatak
指派	dodijeljen
指派	dodijeljena
指派	zadatke
毒性	otrovni
毒性	toksičnost
賭	ulog
賭	opkladu
太太	gospođa
翅膀	krila
翅膀	krilima
刷	brush
寬度	širine
寬度	širina
字典	rječnik
激素	hormon
激素	hormoni
盟友	saveznici
盟友	saveznike
盟友	saveznica
盟友	saveznik
墨爾本	melbourne
桶	barela
桶	kanta
對立	protivi
對立	antagonizam
對立	rivalstvo
對立	konfrontacije
對立	konfrontacija
男生	momci
男生	boys
男生	dječaci
惡化	pogoršanje
網址	url
網址	urls
鍵盤	tastatura
奴隸	rob
休閒	casual
休閒	rekreativnih
犯人	zatvorenik
犯人	zarobljenike
犯人	zatvorenici
壓縮	compress
果實	plod
果實	voće
果實	plod
各州	županije
各州	kantona
各州	kantoni
壽命	dugovječnost
缺席	odsutan
缺席	odsustva
缺席	odsustvo
缺席	odsustvu
基輔	kijev
七個	sedam
綁架	otmici
反叛	pobunu
反叛	pobunjenika
反叛	pobunu
反叛	pobuni
反叛	pobune
西班牙語	španski
修理	popravke
丹佛	denver
阿部	abe
衰退	recesija
玻利維亞	bolivija
墜毀	sudar
墜毀	pad
湖人	lakers
恐懼	strah
數千	hiljade
徽章	badge
暴動	nemira
暴動	nemiri
排版	raspored
浸	dip
滿洲	mandžurija
瀏覽	pregledanje
瀏覽	smatrajući
瀏覽	pogled
姊姊	sis
姊姊	sestra
哈薩克	kazahstan
貸款	kredit
貸款	pozajmice
貸款	krediti
貸款	kredita
關卡	nivoi
關卡	nivo
常規	rutinske
創業	startup
創業	pokretanju
創業	poduzetništva
開心	sretan
開心	sretna
開心	happy
畢業生	diplomaca
畢業生	diplomirani
高潮	orgazam
高潮	climax
骨骼	kosti
骨骼	skeletal
骨骼	kostur
骨骼	kost
孔雀	paun
特工	agens
特工	agent
跟著	povode
跟著	slijede
跟著	slijedi
汞	merkur
預設	default
預設	uobičajeni
預設	uobičajena
雷霆	grom
趨勢	trend
後代	potomak
後代	potomaka
後代	potomci
變動	promjene
時光	vrijeme
保衛	brani
保衛	brane
保衛	odbraniti
保衛	braniti
保衛	odbrani
鞍	saddle
北極	arktik
變換	transformacije
變換	transformacija
變換	transformiše
變換	transformacija
變換	transformacije
變換	transformaciju
年紀	uzrast
年紀	godište
年紀	doba
年紀	age
年紀	starost
花費	potrošnja
花費	potrošnju
花費	potrošio
花費	proveo
花費	provesti
花費	provede
花費	troše
花費	provode
花費	provodi
岐阜	gifu
瓦特	vat
聊天	chat
橋本	hashimoto
漂亮	lijepe
漂亮	lijepa
漂亮	prilično
漂亮	pretty
歡	huan
災難	katastrofe
災難	katastrofa
災難	katastrofe
災難	katastrofa
三角洲	delta
媒介	media
媒介	mediji
媒介	medium
媒介	srednji
媒介	srednjim
媒介	srednje
媒介	srednja
民事	civilno
民事	civilna
叔叔	amidže
叔叔	ujka
叔叔	amidža
棉花	pamuk
外星人	alien
外星人	vanzemaljski
外星人	strancima
宮城	miyagi
邪惡	zlo
業界	industrija
少校	major
困擾	problematične
譴責	osude
譴責	osudi
肺	pluća
肺	pluća
製片	producent
廣播電台	radio
合適	pogodan
合適	pogodna
故鄉	domovina
故鄉	rodnom
極端	ekstremni
極端	krajnjem
極端	ekstremne
極端	ekstremnim
活力	vitalnost
假名	pseudonim
假名	kana
客觀	objektivnost
心理學	psihologija
大氣層	atmosfera
大氣層	atmosferu
閔	min
斑點	uočena
斑點	tačka
恨	mržnja
恨	mržnje
恨	mrzim
恨	hate
恨	mrze
決鬥	duel
支出	izdatke
支出	izdataka
支出	troškovi
降水量	padavina
提取	izvlačenje
提取	ekstrakt
提取	izvući
革新	inovacije
革新	inovacija
革新	inovacija
傍晚	večeri
傍晚	veče
柔道	džudo
格局	šema
格局	obrazac
陵墓	mauzolej
社會學	sociološke
社會學	sociologija
幽靈	duh
幽靈	duha
射線	zraci
射線	zrake
穹	kupola
血統	lineage
血統	spuštanje
否決	veto
瑪麗亞	marija
瑪麗亞	maria
喬治亞	georgia
喬治亞	džordžija
喬治亞	gruzija
破裂	rupture
困境	dilemu
渦輪	turbo
眼鏡	naočale
版面	raspored
濃度	koncentracije
濃度	koncentracije
濃度	koncentracija
濃度	koncentraciju
中性	neutralnost
中性	neutralnosti
中性	neutral
天生	born
天生	rođen
天生	rođena
天生	rođeni
陪同	pratnja
陪同	eskort
家屬	porodica
家屬	porodično
圖形	grafički
圖形	grafika
老鼠	pacova
流派	žanru
流派	žanrova
語言學	lingvistika
微笑	smile
微笑	osmijeh
石頭	stone
石頭	kamen
石頭	kameno
石頭	kameni
石頭	rok
石頭	rock
審議	razmatranje
魔力	sihr
歷史學家	istoričar
歷史學家	historičar
歷史學家	historičari
有機	organska
泰坦	titan
金字塔	piramida
金字塔	piramide
金字塔	piramida
橙色	orange
橙色	narandžasta
啓	kaj
啓	kai
皇太子	dauphin
飲料	pića
飲料	pije
名次	rang
幾何	geometrija
幾何	geometrijska
幾何	geometrijski
延遲	odlaganje
延遲	odlaganja
延遲	odlažu
延遲	odložena
條紋	pruge
揭幕	otkrivanju
署名	attribution
署名	potpisan
海灘	plaža
海灘	plaže
研討會	seminara
研討會	radionica
研討會	radionice
研討會	radionici
研討會	radionicu
研討會	seminaru
研討會	seminar
馬匹	konjima
馬匹	konji
馬匹	konj
露西	lucy
鼬	weasel
硬體	hardversko
說服	ubjedljivo
說服	uvjeriti
說服	uvjere
官邸	stambenih
娃娃	lutke
專注	fokusu
專注	fokus
住戶	domaćinstvu
住戶	domaćinstva
住戶	stanari
同情	simpatija
秋天	jesen
秋天	jesen
秋天	pad
耶和華	jehova
教科書	udžbenika
教科書	udžbenici
懷孕	trudnoća
懷孕	trudna
逃離	bijeg
逃離	pobjegne
細菌	bakterije
細菌	mikrobe
發掘	iskopavanja
爬行	crawling
傾斜	nagnuta
八個	osam
最愛	miljenika
最愛	omiljeni
最愛	miljenik
最愛	omiljeno
猶太	jevrejska
猶太	jevrejsko
猶太	jevrej
猶太	jevrejski
猶太	jevreji
蓮花	lotus
顧客	mušterija
顧客	klijentima
冕	corona
人質	taoc
人質	taoce
拍賣	aukciji
拍賣	aukcija
拍賣	aukcije
比重	proporcija
駕駛員	vozač
駕駛員	vozača
駕駛員	pilot
稀有	rijetki
稀有	rijetko
炸	udarac
炸	fried
上次	last
上次	poslednji
上次	poslednja
上次	posljednja
上次	zadnja
上次	posljednji
公牛	bikova
公牛	bulls
公牛	bik
診斷	dijagnostika
診斷	dijagnostika
診斷	dijagnostiku
信件	pisma
信件	slova
信件	poruke
信件	pismo
信件	slovo
信件	mail
信件	poruka
擲	baci
近日	nedavno
主機	računar
主機	domaćin
蛋白質	proteina
蛋白質	proteine
蛋白質	proteinima
蛋白質	proteini
世俗	sekularnog
世俗	sekularna
錄音室	studio
罷工	štrajk
罷工	štrajkovi
屋頂	krov
屋頂	krovu
陰謀	zavjera
陰謀	zavjere
陰謀	zavjera
偏向	pristrasan
新星	nova
烏拉圭	urugvaj
番茄	paradajz
番茄	paradajz
夏日	ljeto
夏日	summertime
白天	dan
間諜	špijun
間諜	spies
糧食	hrana
糧食	žita
糧食	zrno
付費	platiti
付費	plaćaju
付費	plati
付費	plate
付費	platila
付費	platili
強迫	primorala
強迫	prisiljeni
強迫	primorana
強迫	prisiljen
強迫	primoran
強迫	primorao
強迫	compulsion
文法	gramatika
俘虜	zatvorenik
歲月	godina
殭屍	zombie
護士	nurse
海關	carina
海關	carinska
假定	preuzela
假定	pretpostavke
假定	pretpostavka
波羅	baltička
裙	dress
裙	suknja
菩薩	budo
競技場	arena
珊瑚礁	reefs
珊瑚礁	greben
立方	kocka
立方	kubni
立方	kubna
立方	kubični
無線電	radio
麻省理工	mit
捐贈	donacija
捐贈	donaciju
捐贈	donirati
捐贈	donacija
捐贈	donacije
搬遷	preseljenja
連勝	ogreb
核准	odobravanje
核准	odobrenje
核准	odobriti
核准	odobri
核准	odobrena
核准	odobrio
核准	odobreni
核准	odobren
核准	approved
中野	nakano
脂肪	masti
脂肪	fat
脂肪	debela
脂肪	masnoća
脂肪	masnoće
尊敬	poštovanje
十字架	krst
感動	preselio
感動	dotakao
住所	boravka
單人	single
運河	kanal
運河	kanalima
星期四	četvrtak
大門	kapije
大門	gate
大門	kapiji
大門	kapija
大門	kapiju
空白	prazan
空白	prazna
空白	prazna
紀念碑	spomen
紀念碑	memorijal
紀念碑	komemoraciji
紀念碑	pomen
紀念碑	memorijalni
紀念碑	spomenika
紀念碑	spomenici
紀念碑	spomenik
人道	human
人道	humani
人道	čovječnosti
人道	čovječanstvo
驗證	verifikacije
驗證	verifikaciju
驗證	validate
山姆	sam
山姆	samom
山姆	same
爐	peć
爐	peći
爐	peć
爐	peć
爐	pec
爐	peći
偵察	izviđačka
銷售量	prodaja
侮辱	uvreda
侮辱	vrijeđanje
管家	butler
平凡	običnih
平凡	obični
平凡	običan
平凡	običnog
水塘	reservoir
駒	kui
見證	svjedok
履行	ispuniti
洲際	interkontinentalni
馬拉松	maraton
聚合物	polimera
專欄	stub
未成年	manja
清洗	čišćenja
清洗	čišćenje
誤會	nesporazuma
太空船	spaceship
必需	neophodni
必需	neophodno
必需	neophodna
必需	neophodan
必需	neophodnih
必需	neophodnu
控告	optužnica
控告	optužnici
天主教徒	katolici
天主教徒	katolički
天主教徒	katolička
天主教徒	katolik
天主教徒	katolici
決心	rješavanjem
決心	rješavanja
決心	odlučnost
罰	penala
罰	kazna
個案	slučaj
安東	anton
官僚	birokratije
官僚	funkcioner
加冕	krunisanje
暑假	ljeto
炒	fried
鞏固	konsolidaciju
鞏固	konsolidacije
燃油	gorivo
仲裁	arbitraže
降水	padavina
胃	želudac
遇見	upoznao
姑娘	djevojka
姑娘	devojka
姑娘	girl
北歐	nordijska
雨量	padavina
模組	modul
洞穴	pećina
游泳池	bazen
印度尼西亞	indonezija
貝拉	bella
權威	autoritet
樣本	uzorak
樣本	uzorka
樣本	uzorku
樣本	uzorci
住房	stanovanje
住房	stambeni
接納	upis
接納	prijem
惡意	malice
發放	izdavanje
渠道	kanali
渠道	kanala
渠道	kanale
敵軍	neprijatelj
旅館	hotel
旅館	hotela
旅館	hoteli
旅館	hotelima
本質	suštinu
本質	suštini
本質	srž
扭曲	twist
扭曲	skew
也許	možda
村莊	sela
村莊	selima
村莊	selo
約定	pakt
週六	subota
週六	sjedio
週六	sat
節日	festival
節日	festivali
節日	festivalima
節日	praznik
節日	praznici
節日	praznike
節日	praznika
地層	stratum
重疊	preklapanja
健身	fitness
健身	fitnes
共產主義	komunistička
共產主義	komunistički
共產主義	komunizam
守門員	golman
守門員	golman
瓷	porcelan
傳承	nasljedstvo
傳承	legacy
傳承	naslijeđe
史前	prahistorijski
史前	prahistorijsko
史前	prahistorijska
禮物	darova
禮物	dar
禮物	poklon
侵入	trespass
里程碑	prekretnica
里程碑	prekretnicu
野外	wilderness
虐待	zlostavljanja
虐待	zlostavljanje
虐待	zloupotrebu
鋸	vidio
逆轉	poništenje
解體	raspada
聊	chat
聊	pričaj
聊	razgovara
聊	talk
門檻	praga
門檻	prag
商用	komercijalne
商用	komercijalni
商用	reklama
先驅	pioneer
先驅	pionir
先驅	pioniri
先知	prorok
先知	vjerovjesnik
先知	vjerovjesnika
先知	poslanik
撤離	evakuaciju
撤離	evakuaciju
產物	proizvod
產物	produkt
凸	konveksna
美容	ljepota
克服	prevazilaženja
