और	en
फ़िल्में	bioscoop
सैनिक	soldaat
सैनिक	militairen
सैनिक	militair
सैनिक	militaire
सैनिक	krijgsmacht
डेटा	gegevens
डेटा	data
स्थिर	statische
स्थिर	ruis
स्थिर	statisch
स्थिर	stabiel
स्थिर	gestaag
दूध	melk
विद्वानों	geleerden
मानना	geloven
मानना	geloof
रखना	houd
रखना	houden
बाह्य	extern
बाह्य	uitwendig
बाह्य	externe
उपस्थिति	aanwezigheid
उपस्थिति	opkomst
उपस्थिति	aanwezigheid
समूहों	groepen
आये	kwam
आये	kwamen
चूंकि	sinds
चूंकि	sedert
उच्चारण	uitspraak
साहित्यिक	literair
साहित्यिक	literaire
पुरुषों	mannen
पुरुषों	mens
वृक्ष	boom
वृक्ष	boomstructuur
वृक्ष	bomen
निवेश	investeren
निवेश	belegger
निवेश	investeerder
निवेश	investering
निवेश	investeringen
निवेश	investeren
निवेश	beleggingen
निवेश	investeringen
निवेश	investering
तत्वों	elementen
सत्य	satya
सत्य	truth
सत्य	waarheid
दार्शनिक	filosoof
पुराण	purana
सौ	hundred
सौ	honderd
आंतरिक	interieur
आंतरिक	binnenland
आंतरिक	intern
आंतरिक	inwendig
निकल	stuiver
निकल	nikkel
प्रत्यक्ष	evident
प्रत्यक्ष	rechtstreeks
प्रत्यक्ष	directe
प्रत्यक्ष	direct
प्रत्यक्ष	rechtstreekse
मित्र	vrienden
मित्र	friends
मित्र	vriendin
मित्र	vriend
दर्द	pijn
बिजली	elektriciteit
बिजली	electriciteit
बिजली	bliksem
बिजली	donderslag
बिजली	bliksem
बिजली	lightning
बिंदु	punten
बिंदु	puntje
बिंदु	dot
बिंदु	stip
बिंदु	punt
बिंदु	point
बुद्ध	boeddha
बुद्ध	buddha
स्टेडियम	stadions
स्टेडियम	stadion
स्टेडियम	stadium
हजार	duizend
अभाव	afwezigheid
रिलीज़	release
रिलीज़	vrijlating
रिलीज़	loslaten
रिलीज़	vrijgave
रिलीज़	releases
शांति	vrede
शांति	peace
वितरण	bezorging
वितरण	oplevering
वितरण	levering
वितरण	distributie
वितरण	verdeling
आय	inkomsten
आय	ontvangsten
आय	verdiensten
आय	inkomsten
आय	inkomen
आय	inkomsten
रन	runs
रन	loopt
फाइनल	definitief
फाइनल	finale
फाइनल	finale
फाइनल	finales
टेलीविजन	televisie
दैनिक	dagelijkse
दैनिक	dagelijks
न्याय	justice
न्याय	gerechtigheid
न्याय	justitie
न्याय	rechtvaardigheid
फूल	bloemen
फूल	bloemetjes
फूल	bloem
फूल	bloempje
फूल	bloemetje
कल्पना	visualisatie
कल्पना	verbeelding
कल्पना	verbeeldingskracht
कल्पना	fantasie
प्राप्ति	aankoop
प्राप्ति	acquisitie
प्राप्ति	verwerving
प्राप्ति	overname
प्राप्ति	aanwinst
प्रसार	spread
प्रसार	verspreiding
प्रसार	verspreid
प्रसार	verspreiden
दिल	heart
दिल	hart
दिल	hartje
दिल	harten
दिल	hearts
दिल	hartjes
गाने	nummers
गाने	liederen
गाने	songs
गाने	liedjes
सुंदर	mooi
सुंदर	prachtig
सुंदर	mooie
सुंदर	mooi
सुंदर	pretty
सुंदर	knap
सुंदर	knappe
यानि	betekend
यानि	betekent
हाउस	huis
अफ़्रीका	afrika
इच्छा	begeerte
इच्छा	wens
इच्छा	verlangen
इच्छा	verlangens
भार	gewicht
खंड	afdeling
खंड	sectie
खंड	blokkering
खंड	blokkeren
खंड	blok
खंड	block
मिश्रण	mengen
मिश्रण	mix
मिश्रण	mixen
मिश्रण	meng
मिश्रण	mengsel
मिश्रण	mengen
मिश्रण	mengsel
समर्पित	gewijd
समर्पित	toegewijde
समर्पित	toegewijd
समर्पित	opgedragen
पहुंच	toegang
स्मारक	monumenten
व्यास	diameter
प्यार	love
प्यार	liefs
प्यार	liefde
प्यार	liefhebbende
प्यार	liefdevol
प्यार	liefdevolle
लखनऊ	lucknow
आन्दोलन	bewegingen
आन्दोलन	verplaatsing
आन्दोलन	beweging
मंत्रालय	ministerie
आत्मा	ziel
आत्मा	soul
आत्मा	geest
आत्मा	spirit
हे	hé
हे	hey
हे	he
पक्षी	vogeltje
पक्षी	vogels
पक्षी	vogel
निवासी	inwoners
निवासी	bewoners
निवासी	inwoner
निवासी	ingezetene
निवासी	woonachtig
निवासी	inwoners
निवासी	bewoners
निवासी	ingezetenen
अंततः	uiteindelijk
डेविड	david
कह	say
कह	zeg
कह	zeggen
जंक्शन	junction
खास	speciaal
खास	bijzonder
खास	speciale
खास	special
जलवायु	klimaat
बांग्लादेश	bangladesh
तय	vaste
तय	gerepareerd
धारावाहिक	serienummer
धारावाहिक	seriële
धारावाहिक	afleveringen
तारे	ster
तारे	star
तारे	sterren
बनाना	maken
बनाना	making
बनाना	creëren
पौराणिक	mythologische
बाकी	resterende
बाकी	resterend
बाकी	uitrusten
बाकी	rusten
बाकी	rest
बाकी	rust
बाकी	overgebleven
बाकी	resterend
बाकी	resterende
संत	sant
संत	heiligen
संत	saints
संत	heilige
ऊंचाई	hoogte
ऊंचाई	hoogte
ऊंचाई	lengte
उपग्रह	satelliet
तुर्की	turkije
तुर्की	turkse
तुर्की	turks
संस्कार	begrafenis
संस्कार	uitvaart
संस्कार	rituelen
संस्कार	sacramenten
शंकर	shankar
अर्थव्यवस्था	economie
बीमारी	ziekte
बीमारी	ziekte
बीमारी	ziekte
वार्षिक	jaarlijks
वार्षिक	jaarlijks
परिसर	complexe
परिसर	complex
परिसर	ingewikkeld
अधिकतम	max
अधिकतम	zwaarst
अधिकतम	zwaarste
अधिकतम	maximale
अधिकतम	maximaal
अधिकतम	maximum
अधिकतम	maximaliseren
अधिकतम	maximaliseren
सदर	sadar
वैश्विक	global
वैश्विक	mondiale
वैश्विक	globaal
वैश्विक	wereldwijd
तभी	alleen
तभी	enkel
तभी	slechts
अनिवार्य	verplichte
अनिवार्य	verplicht
अनिवार्य	essentials
अनिवार्य	verplicht
अनिवार्य	verplichte
अनिवार्य	verplicht
अनिवार्य	essentiële
अनिवार्य	onmisbaar
अनिवार्य	essentieel
उपाधि	graad
सामान्यतः	normaliter
सामान्यतः	gewoonlijk
सामान्यतः	normaal
हरियाणा	haryana
तारा	verhongeren
तारा	ster
तारा	star
द्वार	gate
द्वार	poort
द्वार	hek
द्वार	deur
द्वार	deuren
मुख्यतः	voornamelijk
मुख्यतः	hoofdzakelijk
आनंद	enjoy
आनंद	genieten
आनंद	geniet
आनंद	anand
आनंद	ananda
कम्पनी	gezelschap
कम्पनी	bedrijf
कम्पनी	onderneming
रे	ray
जिनकी	wiens
स्थायी	permanente
स्थायी	blijvend
स्थायी	permanent
स्थायी	blijvende
स्थायी	blijvend
लकड़ी	houten
लकड़ी	hout
गोल	rand
गोल	doelstelling
गोल	doel
गोल	goal
गोल	doelpunt
गोल	ronde
गोल	rondje
गोल	round
गोल	rond
तल	vloer
तल	verdieping
तल	floor
तल	bodem
तल	onderkant
तल	bottom
पू	poep
पू	poepen
ऋण	lening
ऋण	schuld
ऋण	schuldenlast
ऋण	schulden
ऋण	leningen
ऋण	minus
दास	das
नंबर	nummer
नंबर	aantal
नंबर	getal
त्वचा	huid
त्वचा	skin
नोबेल	nobel
अधिकारियों	autoriteiten
अधिकारियों	officiers
अधिकारियों	agenten
अधिकारियों	officieren
अधिकारियों	leidinggevenden
जटिल	complexe
जटिल	complex
जटिल	ingewikkeld
जटिल	gecompliceerd
जटिल	ingewikkelde
जटिल	gecompliceerde
जटिल	ingewikkeld
हमला	attack
हमला	aanvallen
हमला	aanval
आपूर्ति	benodigdheden
आपूर्ति	bevoorrading
आपूर्ति	voorraden
आपूर्ति	voorraad
आपूर्ति	leveringen
अर्थशास्त्र	economie
दर्ज	geregistreerd
दर्ज	opgenomen
दर्ज	genoteerd
हस्ताक्षर	ondertekenen
हस्ताक्षर	ondertekening
हस्ताक्षर	handtekeningen
हस्ताक्षर	handtekening
हस्ताक्षर	ondertekening
कानूनी	legaal
कानूनी	legitiem
कानूनी	legaal
कानूनी	wettelijk
कानूनी	wettig
कानूनी	juridische
कानूनी	juridisch
टिप्पणी	reactie
टिप्पणी	comment
टिप्पणी	opmerking
टिप्पणी	commentaar
टिप्पणी	toelichting
टिप्पणी	aantekeningen
टिप्पणी	notities
टिप्पणी	noten
टिप्पणी	opmerkingen
टिप्पणी	commentaren
टिप्पणी	reacties
टिप्पणी	commentaar
