மற்றும்	그리고
குறியீடுகள்	태그
அதுவே	자체
அம்சங்கள்	특징
அம்சங்கள்	기능
செயல்திறன்	공연
செயல்திறன்	성과
செயல்திறன்	성능
மேற்கோள்	따옴표
மேற்கோள்	인용
மேற்கோள்	참조
மேற்கோள்	참고
ஓரளவு	다소
தொகுத்து	호스팅
தொகுத்து	주최
பூமியின்	earth
பூமியின்	대지
பூமியின்	지구
வாயில்	대문
வாயில்	게이트
குறை	축소
குறை	줄이기
குறை	감소
தொடர்ச்சியான	지속
தொடர்ச்சியான	연속
மரணம்	죽음
மரணம்	사망
மரணம்	데스
விளக்க	설명
விளக்க	설명해
விளக்க	설명하기
விளக்க	설명해주세요
பெருங்கடல்	바다
பெருங்கடல்	오션
மொழியியல்	언어학
சம	평등
செயல்பாடு	함수
செயல்பாடு	작동
செயல்பாடு	작전
செயல்பாடு	활동
செயல்பாடுகள்	작전
செயல்பாடுகள்	운영
கார்	자동차
கார்	차량
தாய்லாந்து	태국
தாய்லாந்து	타이
விளக்கும்	불빛
விளக்கும்	조명
பக்தி	헌신
உலோக	메탈
உலோக	금속
உலோக	금속
பெறுகிறது	수신
ஊடாக	통해
இப்பொழுது	이제
இப்பொழுது	지금
கோப்பு	파일
கோப்பு	파일
கண்டுபிடிக்கப்பட்டது	발견됨
அண்மைய	최근
அண்மைய	최신
அண்மைய	최근
சட்டங்கள்	프레임
சட்டங்கள்	법률
குண்டு	폭탄
கோவிலில்	템플
கோவிலில்	신전
கோவிலில்	사원
வால்	꼬리
வால்	val
மின்சார	전기
மின்சார	전기
மலைகள்	산맥
தேர்தல்கள்	선거
நிற்கும்	standing
நிற்கும்	스탠딩
நிற்கும்	스탠드
புத்தர்	부처
புத்தர்	부처님
காரணங்கள்	이유
காரணங்கள்	원인
நரம்பு	긴장감
நரம்பு	긴장
நரம்பு	정맥
நரம்பு	신경
பாதிக்கப்பட்ட	감염된
பாதிக்கப்பட்ட	영향받음
பாதிக்கப்பட்ட	영향권
பாதிக்கப்பட்ட	희생자
பாதிக்கப்பட்ட	피해자
தென்கிழக்கு	남동
தென்கிழக்கு	동남아
பை	봉지
பை	가방
பை	파이
காட்டி	시청자
காட்டி	뷰어
அடிகள்	스텝
அடிகள்	걸음
அடிகள்	단계
பாறை	암초
பாறை	바위
பாறை	rock
அடைந்தது	도달
விவரம்	설명
விவரம்	묘사
விவரம்	상세
விவரம்	자세히
விவரம்	세부사항
உள்ளடக்கியது	포함함
உள்ளடக்கியது	포함
உள்ளடக்கியது	포함됨
வட்டங்கள்	서클
முதல்வர்	교장
தாமஸ்	토머스
தாமஸ்	토마스
பிட்	비트
தலைப்பு	타이틀
தலைப்பு	제목
தலைப்பு	자막
தலைப்பு	문구
தலைப்பு	설명
புலி	호랑이
புலி	타이거
முதலீடு	투자
முதலீடு	투자
வசித்து	살았던
ஏழாம்	일곱번째
சிறை	교도소
சிறை	감옥
சிறை	교도소
சிறை	감옥
டாலர்	달러
வரிகள்	라인
வரிகள்	세금
வளம்	자원
வளம்	리소스
வளம்	재산
வளம்	유연성
வளம்	자원
வளம்	리소스
ஒருங்கிணைந்த	통합
எருசலேம்	예루살렘
பார்	표정
கடற்படை	해군
கடற்படை	네이비
பெங்களூர்	벵갈루루
துறைமுகம்	항구
துறைமுகம்	항만
துறைமுகம்	항구
துறைமுகம்	포트
அடையும்	도달
வணக்கம்	여보세요
வணக்கம்	헬로
வணக்கம்	hello
தினம்	하루
தினம்	데이
தனிநபர்	개별
தனிநபர்	개인
இதய	심장
இடைவெளி	브레이크
இடைவெளி	휴식
இடைவெளி	break
இடைவெளி	스페이스
இடைவெளி	공간
இடைவெளி	우주
மருத்துவமனை	병원
மருத்துவமனை	클리닉
மருத்துவமனை	진료소
அடக்கம்	매장
அடக்கம்	장례
பௌத்தம்	불교
தலைமுறை	세대
வசிக்கும்	생활
நிலைகள்	단계
நிலைகள்	레벨
நிலைகள்	수준
இயங்குகிறது	달리기
இயங்குகிறது	런닝
கோவில்கள்	신전
கோவில்கள்	사원
ஸ்டார்	굶어
ஸ்டார்	항성
இரயில்வே	철도
இராணுவம்	군사
இராணுவம்	육군
இராணுவம்	군대
வாழ்நாள்	평생
இரவில்	하룻밤
இரவில்	밤에
இரவில்	나이트
உருவம்	그림
உருவம்	이미지
பட்டு	명주
பட்டு	실크
பட்டு	비단
வங்கிகள்	뱅크
வங்கிகள்	은행
வங்கிகள்	뱅크스
பாணி	스타일
எகிப்து	이집트
பறக்கும்	flying
பறக்கும்	플라잉
பறக்கும்	날아라
பறக்கும்	비행
திருமால்	비슈누
தெளிவான	지우기
தெளிவான	지우
தெளிவான	맑음
தெளிவான	선명하게
திறந்து	개설
ஆல்பம்	앨범
ஆல்பம்	음반
அன்பு	러브
அன்பு	사랑
வலையமைப்பு	네트워크
ஆதாரங்கள்	증거
ஆதாரங்கள்	자원
ஆதாரங்கள்	리소스
முகம்	얼굴
முகம்	얼굴이
மின்சாரம்	전력
மின்சாரம்	전기
திங்கள்	월요일부터
திங்கள்	월요
திங்கள்	먼데이
திங்கள்	월요일
பருவத்தில்	시즌
பருவத்தில்	계절
குளம்	연못
குளம்	수영장
அமெரிக்கன்	아메리칸
அமெரிக்கன்	미국인
பத்திரிகை	프레스
பத்திரிகை	누르기
பத்திரிகை	잡지
பத்திரிகை	매거진
பரிசுகள்	선물
காப்புரிமை	특허
காப்புரிமை	저작권자
காப்புரிமை	저작권
கேள்வி	쿼리
கேள்வி	검색어
கேள்வி	조회
கேள்வி	질문
பாதையில்	원인
குடும்பங்கள்	가족
கொரிய	한국인
கொரிய	한국
கொரிய	한국어
இன்றி	tonight
இன்றி	오늘밤
அறக்கட்டளை	파운데이션
அறக்கட்டளை	재단
விளக்கு	가볍게
விளக்கு	가벼운
விளக்கு	라이트
விளக்கு	가벼움
விளக்கு	램프
விளக்கு	전등
விளக்கு	불빛
விளக்கு	조명
