در	கதவு
سینه	மார்பு
سینه	முலைகள்
سینه	முலை
سینه	மார்பக
سینه	மார்பகம்
سینه	நெஞ்சத்தை
واشنگتن	வாஷிங்டன்
آدم	ஆடம்
آدم	அடம்
آدم	ஆதாம்
سطحی	ஆழமற்ற
سطحی	பரப்பு
سطحی	மேற்பரப்பு
رقم	இலக்க
ویروس	வைரஸ்
متشکل	உருவாக்கிய
متشکل	இசையமைத்த
ژنرال	பொதுவான
ژنرال	பொது
ژنرال	பொதுவாக
ژنرال	பொதுவானவை
قزاقستان	கஜகஸ்தான்
زندانیان	கைதி
زندانیان	கைதிகள்
ضربه	தாக்கம்
ضربه	தாக்கத்தை
ضربه	கிக்
ضربه	உதைத்து
ضربه	உதை
نهمین	ஒன்பதாவது
ایر	ஏர்
پیروز	வெற்றி
پیروز	வெல்க
پیروز	வெற்றி
نمایندگی	முகமை
نمایندگی	ஏஜென்சி
تایوان	தைவான்
قاسم	காசிம்
زیستی	பல்லுயிர்ப்பரவல்
پزشکان	மருத்துவர்
پزشکان	மருத்துவர்கள்
جاری	நடப்பு
جاری	தற்போதைய
مرزهای	எல்லைகள்
مرزهای	ஓரங்கள்
سطوح	நிலைகள்
معلم	ஆசிரியர்
معلم	டீச்சர்
معلم	ஆசிரியர்கள்
نشانه	டோக்கன்
پیشرفته	உயர்நிலை
پیشرفته	மேம்படுத்தப்பட்ட
پیشرفته	மேம்பட்ட
آزمایشگاه	லேப்ஸ்
آزمایشگاه	ஆய்வக
آزمایشگاه	ஆய்வகம்
آزمایشگاه	லேப்
طیف	ஸ்பெக்ட்ரம்
جزئیات	விளக்கங்கள்
جزئیات	விவரங்கள்
جزئیات	விவரம்
حس	உணர்
حس	உணர்ந்தால்
حس	உணர்கிறேன்
حس	உணர்வு
حس	உணர்கிறார்
حس	உற்சாக
حس	உணர்கிறேன்
کمبود	பற்றாக்குறை
کمبود	தட்டுப்பாடு
جوامع	சமூகங்கள்
تیراندازی	நடிப்பது
تیراندازی	படப்பிடிப்பு
استدلال	வாதம்
استدلال	துணையலகு
استدلال	பகுத்தறிதல்
قله	சிகரம்
خودمختار	தன்னாட்சி
یورو	யூரோக்கள்
یورو	யூரோ
گوناگونی	வேற்றுமை
حومه	கிராமப்புறங்களில்
حومه	புறநகர்
اون	இவள்
اون	அவளுக்கு
اون	அவள்
دفن	அடக்கம்
خوردن	உண்ணுதல்
خوردن	உண்பது
آنلاین	ஆன்லைனில்
آنلاین	இணைப்பில்
آنلاین	ஆன்லைன்
شیشه	கிளாஸ்
شیشه	கண்ணாடி
مربوطه	தொடர்புடையது
انتخاباتی	தேர்தலில்
انتخاباتی	தேர்தல்
امواج	அலைகள்
امواج	அலை
مقدماتی	பூர்வாங்க
قومی	இன
مجتمع	ஒருங்கிணைந்த
دانشجو	மாணவன்
دانشجو	மாணவர்
شاگردان	pupils
شاگردان	சீடர்கள்
نظم	வரிசை
نظم	ஆர்டர்
معانی	அர்த்தங்கள்
تنهایی	தனியாக
تنهایی	தனியே
تنهایی	தனிமையில்
تنهایی	தனிமையை
تنهایی	தனிமை
تنهایی	தனிமையாக
تنهایی	தனிமையில்
تنهایی	தனிமை
آلفا	ஆல்ஃபா
آلفا	ஆல்பா
چرخ	வீல்
چرخ	சக்கர
چرخ	சக்கரம்
چرخ	சக்கரங்கள்
چرخ	கார்ட்
چرخ	வண்டி
هرات	வளாகம்
مهندسان	பொறியாளர்கள்
بم	பாம்
پور	por
پور	புர்
تبعید	நாட்டை
جنگلی	காடு
جنگلی	காடுகள்
جنگلی	காடு
روزگار	நாட்களை
روزگار	நாட்களுக்கு
روزگار	நாட்களில்
روزگار	நாட்கள்
روزگار	தினங்கள்
آسیاب	மில்
آسیاب	அரை
بحرین	பஹ்ரைன்
دانسته	தெரிந்தது
دانسته	தெரிந்த
خواص	குறைத்தது
اریک	எரிக்
قربانی	தியாகத்தை
قربانی	தியாகம்
قربانی	பாதிக்கப்பட்டவர்
قربانی	பாதிக்கப்பட்ட
جوزف	ஜோசப்
جوزف	யோசேப்பு
آندره	ஆண்ட்ரே
وکیل	வழக்கறிஞர்கள்
وکیل	வக்கீல்
وکیل	வழக்கறிஞர்
اختراع	கண்டுபிடிப்பு
گرامی	தாராள
گرامی	தாராளமான
گرامی	நோபல்
داغ	ஹாட்
داغ	சூடு
داغ	சூடாக
داغ	சூடான
جدایی	பிரிவினையை
جدایی	பிரித்தல்
سفیر	ambassador
سفیر	தூதுவர்
سفیر	தூதர்
مزرعه	பண்ண
مزرعه	பண்ணை
لیسانس	bachelor
لیسانس	இளங்கலை
تحقیقاتی	ஆய்வு
تحقیقاتی	ஆராய்ச்சி
سینا	சியென்னா
سینا	sina
الفبای	எழுத்துக்கள்
الفبای	அகரவரிசை
حرفه	தொழிலாக
حرفه	தொழில்
حرفه	தொழிலால்
همراهی	தோழமை
همراهی	எஸ்கார்ட்
محرم	நெருக்கமான
ادب	உபயம்
ادب	courtesy
ادب	உபசாரம்
خودروی	கார்
کوهی	மலை
بوسنی	பாஸ்னியா
سیما	சிமா
افسانه	புராணம்
افسانه	மேதை
افسانه	பழமையான
افسانه	கட்டுக்கதை
افسانه	legends
رزمی	தற்காப்புக்
اعظم	ஆசம்
اعظم	அசாம்
قفقاز	காக்கேசிய
مجاز	அங்கீகரிக்கப்பட்ட
مجاز	சட்டம்
مجاز	சட்ட
مجاز	சட்டப்பூர்வமான
مجاز	அனுமதிக்கப்பட்டது
معمولا	வழக்கமாக
موسوم	nee
اروگوئه	உருகுவே
سراب	கானல்
سراب	மிராஜ்
گمان	பிரம்மாண்டமாக
چای	தேநீர்
چای	தேயிலை
چای	டீ
محاصره	முற்றுகை
فرهاد	பரீட்
کف	நுரை
کف	மாடியில்
کف	மாடி
کف	தரை
اکران	திரையிடல்
فرماندار	ஆளுநர்
کنسرت	இசைநிகழ்ச்சி
کنسرت	கச்சேரி
کنسرت	கச்சேரிகள்
بیمه	இன்சூரன்ஸ்
بیمه	காப்பீடு
آلبرت	ஆல்பர்ட்
آلبرت	அல்பர்ட்
گلی	களிமண்
گلی	ஆரம்பித்தான்
کجا	எங்கே
کجا	எங்கு
اکسید	ஆக்சைடு
قیام	நிற்கும்
قیام	நின்று
قیام	நிற்கிறார்
قیام	நின்றுகொண்டு
قیام	நிற்பது
خدایان	தெய்வ
خدایان	கடவுளின்
خدایان	தெய்வங்கள்
خدایان	தேவர்கள்
خدایان	கடவுள்கள்
ونزوئلا	வெனிசுலா
سؤال	கேள்விக்கும்
سؤال	கேள்வி
سؤال	கேள்விக்குப்
سؤال	கேள்விக்கு
سؤال	கேள்வியில்
سؤال	வினாக்கள்
سؤال	கேள்விகள்
مقادیر	மதிப்புகள்
برآورد	கணக்கிடு
برآورد	கணக்கீடுகள்
امیدوارم	நம்பிக்கை
امیدوارم	நம்புகிறேன்
لیتوانی	லிதுவேனியா
علائم	அறிகுறிகள்
درونی	உட்புற
درونی	நுட்பமான
درونی	உள்துறை
درونی	உள்ளமை
درونی	உள்
درونی	உள்
سرور	சர்வார்
