மற்றும்	ve
இடம்பெறும்	sahip
கிலோமீட்டர்கள்	kilometre
ஏற்றுமதி	ihraç
ஏற்றுமதி	ihracat
குடியிருப்பு	ikamet
குடியிருப்பு	konut
அந்தமான்	andaman
வருமானம்	gelir
பின்னால்	arkasında
பின்னால்	arkası
விவசாயம்	tarım
விவசாயம்	tarımsal
குறிப்பிட்டுள்ளார்	bahsedilen
கிரிக்கெட்	çekirge
கிரிக்கெட்	kriket
அலகுகள்	ekipler
அலகுகள்	birimler
அலகுகள்	birim
அலகுகள்	birlikler
சேமிப்பு	tasarruf
சேமிப்பு	kurtarmak
சேமிப்பு	kaydetme
சேமிப்பு	tasarruf
சேமிப்பு	depo
சேமிப்பு	saklama
சேமிப்பு	depolama
சேமிப்பு	muhafazası
இந்தியர்	kızılderililer
இந்தியர்	yerliler
இந்தியர்	kızılderilileri
இந்தியர்	yerli
இந்தியர்	kızılderili
இந்தியர்	hintli
இந்தியர்	hint
மீன்கள்	balık
மீன்கள்	balik
மீன்கள்	balıklar
அலைகள்	dalgalar
அலைகள்	dalga
என்கிறார்	diyor
வட்ட	yuvarlak
புனே	pune
மலர்கள்	çiçekler
மலர்கள்	çiçek
தொடர்வண்டி	trenle
தொடர்வண்டி	tren
பயிர்	ekin
பயிர்	ekinler
பயிர்	kırpma
பயிர்	ekin
பழம்	meyve
பழம்	meyveler
பழம்	meyva
சொல்லி	söyle
சொல்லி	de
சொல்லி	söyleyin
செயல்முறை	süreç
செயல்முறை	işlem
செயல்முறை	prosedür
கம்யூனிஸ்ட்	komünist
வலிமை	kuvvet
வலிமை	güç
வலிமை	güçlü
வலிமை	güçlüler
வலிமை	kuvvetli
கூட்டுறவு	işbirlikçi
கூட்டுறவு	işbirliği
தேர்ந்தெடுக்கப்பட்ட	seçilmiş
தேர்ந்தெடுக்கப்பட்ட	seçilen
தேர்ந்தெடுக்கப்பட்ட	seçili
தேர்ந்தெடுக்கப்பட்ட	seçildi
பார்க்	park
தங்கம்	altınlar
தங்கம்	altın
தங்கம்	gold
தங்கம்	altin
கலாச்சார	kültürel
கலாச்சார	kültür
ராம்	ram
ஜம்மு	jammu
கோள்	planet
கோள்	gezegen
இதற்காக	icin
இதற்காக	için
அதிகப்படியான	fazlalık
அதிகப்படியான	fazla
அதிகப்படியான	aşırıya
தொகுப்புகள்	paketleri
தொகுப்புகள்	paketler
தொகுப்புகள்	koleksiyonlar
தொகுப்புகள்	koleksiyon
முனை	kenar
முனை	edge
இவர்களுக்கு	onlar
இவர்களுக்கு	onları
முறைப்படி	korkulan
வீதி	sokak
வீதி	cadde
வீதி	street
தேவாலயம்	church
தேவாலயம்	kiliseye
தேவாலயம்	kilise
வரையறுக்கப்பட்ட	gizli
பயன்படுத்திய	kullanılan
பயன்படுத்திய	kullanılmış
பயன்படுத்திய	kullanıldı
பயன்படுத்திய	kullanılır
புத்தகங்கள்	kitapları
புத்தகங்கள்	kitap
புத்தகங்கள்	kitaplar
மார்ட்டின்	martin
மருத்துவர்கள்	doktorları
மருத்துவர்கள்	doktorlar
மலாக்கா	malakka
மலாக்கா	melaka
கவிஞர்கள்	şairler
கொல்லப்பட்டார்	öldürüldü
கொல்லப்பட்டார்	öldürülmüş
கொல்லப்பட்டார்	öldürdüm
கொல்லப்பட்டார்	öldürdü
பொருத்தமான	uygundur
பொருத்தமான	uygun
பாராளுமன்ற	parlamento
பிரதி	mükerrer
முன்னேற்றம்	ilerleme
முன்னேற்றம்	gelişme
முன்னேற்றம்	gelişim
அயர்லாந்து	irlanda
நடைமுறை	prosedür
தெய்வம்	tanrıça
வழங்கப்பட்ட	sağladı
வழங்கப்பட்ட	sağlanan
அளித்து	sağladı
அளித்து	sağlanan
புறம்	taraf
புறம்	yan
புறம்	side
புறம்	yana
பாரிஸ்	paris
இயல்பான	organik
இயல்பான	normal
உருது	urduca
படிப்படியாக	kademeli
படிப்படியாக	aşamalı
அவனை	onu
அப்பொழுது	öyleyse
அப்பொழுது	ozaman
அப்பொழுது	sonra
அளவுகள்	boyutlar
அளவுகள்	boyutları
அளவுகள்	bedenler
அளவுகள்	bedenleri
கருத்துகள்	yorumları
கருத்துகள்	yorumlar
கருத்துகள்	yorum
அழுத்த	press
அழுத்த	basın
அழுத்த	basin
அழுத்த	basında
அழுத்த	bas
ஆடை	giyim
ஆடை	elbise
ஆடை	gelinlik
ஆடை	giysi
ஆடை	giyim
ஆடை	kıyafet
ஆடை	kıyafetler
டீ	cay
டீ	çay
டீ	dee
ஆயிரக்கணக்கான	binlerce
ஆயிரக்கணக்கான	binlercesi
லட்சுமி	lakshmi
பீ	arı
பீ	bee
குறி	işaretle
குறி	işaret
குறி	mark
குறி	tabela
குறி	işaret
குறி	imza
குறி	imzalayın
மேடை	sahne
சாம்பல்	gray
சாம்பல்	gri
சாம்பல்	grey
சாம்பல்	gri
மலாய்	malay
மலாய்	görüşme
மலாய்	müzakere
கன்னட	kannada
கலப்பு	karışık
கலப்பு	karıştırın
கலப்பு	karışık
ரா	çiğ
ரா	raw
ரா	ham
வடமேற்கு	kuzeybatı
வருடங்கள்	yıllarca
வருடங்கள்	yıllardır
வருடங்கள்	yıllar
வருடங்கள்	yılların
வருடங்கள்	seneler
உலகளவில்	küresel
விக்டோரியா	victoria
பொட்டாசியம்	potasyum
காலநிலை	iklim
காலநிலை	hava
பரிந்துரை	öner
பரிந்துரை	önerin
பரிந்துரை	tavsiye
பரிந்துரை	önerisi
பரிந்துரை	öneri
பரிந்துரை	tavsiye
பரிந்துரை	öneri
ஏனென்றால்	cünkü
ஏனென்றால்	çünkü
மொத்தமாக	tamamıyla
மொத்தமாக	kesinlikle
மொத்தமாக	tamamen
மொத்தமாக	tamamiyle
தோட்டம்	bahçe
தோட்டம்	bahçesi
தோட்டம்	garden
இலவச	bedava
இலவச	özgür
இலவச	free
இலவச	ücretsiz
இலவச	serbest
ஞானம்	hikmet
ஞானம்	bilgelik
நெறிமுறை	protokolü
நெறிமுறை	protokol
சினிமா	sinema
நுகர்வோர்	tüketici
தோழி	arkadaşım
தோழி	arkadaş
தோழி	dost
வாய்	ağzını
வாய்	ağız
வாய்	mouth
வாய்	ağızdan
வாய்	ağzı
வாய்	wai
பாதிப்பு	zarar
பாதிப்பு	hasar
அழகு	guzel
அழகு	beautiful
அழகு	güzel
அழகு	güzelim
அழகு	şirin
அழகு	tatlı
அழகு	sevimli
அழகு	tatli
அழகு	güzellik
அழகு	güzel
ஆப்பிள்	elma
ஆப்பிள்	apple
ஆப்பிள்	elmalı
விஷ்ணு	vishnu
விலகி	uzakta
விலகி	uzağa
விலகி	uzak
விலகி	uzaklara
தொடர்புகள்	bağlantılar
தொடர்புகள்	kişiler
தொடர்புகள்	kişileri
பெட்டி	box
பெட்டி	kutu
பெட்டி	kutusu
பெட்டி	kutulu
டாம்	tom
கொடுத்த	verildi
கொடுத்த	verilmiş
கொடுத்த	verilen
தொடர்ச்சி	devamlı
தொடர்ச்சி	sürekli
தொடர்ச்சி	string
தொடர்ச்சி	telli
தொடர்ச்சி	dizge
தொடர்ச்சி	ip
தொடர்ச்சி	dize
தொடர்ச்சி	sıralı
தொடர்ச்சி	dizi
தொடர்ச்சி	dizisi
பில்	fatura
பில்	bill
வியட்நாம்	vietnam
மொபைல்	mobile
மொபைல்	hareketli
மொபைல்	mobil
தாவரம்	bitki
பின்னணி	geçmişi
பின்னணி	arkaplan
கலைகள்	sanat
கலைகள்	sanatlar
கலைக்களஞ்சியம்	ansiklopedi
மின்னணு	elektron
மின்னணு	elektronik
பயன்பாடுகள்	uygulamalar
பயன்பாடுகள்	uygulamaları
பயன்பாடுகள்	uygulamalar
பயன்பாடுகள்	uygulamaları
பாரிய	devasa
வெ	cum
குறிப்பிடப்படுகிறது	walker
கற்பனை	fantazi
கற்பனை	fantezi
கற்பனை	hayal
பூக்கள்	çiçekler
பூக்கள்	çiçek
சகோதரர்கள்	kardeşlerim
சகோதரர்கள்	kardeşler
போலந்து	polonya
ஒவ்வொன்றும்	herbiri
தொழிலாளர்கள்	işçi
தொழிலாளர்கள்	işçiler
வளர்ப்பு	foster
தொடர்கள்	serisi
தொடர்கள்	dizi
தொடர்கள்	seri
தொடர்கள்	ipleri
மது	içki
மது	likör
மது	alkollü
மது	alkol
மது	şarap
குறிப்பிடப்பட்டுள்ளது	belirtilen
குறிப்பிடப்பட்டுள்ளது	belirtilmiş
குறிப்பிடப்பட்டுள்ளது	belirtildi
