年	ano
失敗	falhar
失敗	falhado
失敗	falha
失敗	falhou
失敗	falha
失敗	insucesso
失敗	falhanço
失敗	fracasso
嘴	boquinha
嘴	mouth
嘴	boca
嘴	foz
嘴	bocas
捷克	tcheca
捷克	checo
捷克	tcheco
捷克	checa
數位	digitais
數位	digital
馬來西亞	malásia
協議	acordo
協議	concordância
支流	afluentes
投降	rendição
投降	render
蕾	lei
蕾	ree
郎	lang
四月	april
四月	abril
蛋白	proteína
蛋白	proteínas
蛋白	proteínas
條件	condicional
條件	condicionais
條件	condições
條件	condição
條件	estado
蘇格蘭	escócia
印尼	indonésios
印尼	indonésio
印尼	indonésia
下降	recusar
下降	declínio
下降	drop
下降	gota
名單	lista
名單	listar
名單	lista
名單	listas
隊長	capitã
隊長	capitão
霸	bak
戲劇	drama
戲劇	dramas
戲劇	teatro
戲劇	teatro
創建	crie
創建	criar
創建	cria
創建	criação
創建	criando
創建	criar
創建	criação
牙	dentes
牙	dente
牙	dente
牙	dentes
吃	comendo
吃	comer
吃	coma
吃	come
吃	comer
首席	chief
首席	chefe
首席	alcaide
可靠	fiáveis
可靠	confiável
可靠	confiáveis
可靠	fiável
強烈	forte
強烈	strong
強烈	fortes
芝加哥	chicago
運作	funcionamento
運作	funcionando
女人	mulher
滕	teng
華人	chineses
華人	chinesa
華人	chinês
繼承	sucessão
繼承	herdar
繼承	herda
繼承	herança
資源	recursos
資源	recurso
資源	recursos
平面	avião
重量	pesos
重量	peso
依然	ainda
化學	químico
化學	químicos
化學	química
化學	química
乾	seca
乾	secos
乾	secas
乾	secar
乾	seco
蔣	chiang
房屋	casa
房屋	casas
共識	consenso
共識	consensos
基金會	foundation
基金會	fundações
基金會	fundação
基金會	alicerce
基金會	fundações
老師	professora
老師	professor
經紀	corretagem
經紀	corretora
經紀	intermediação
經紀	corretor
經紀	corretores
五十	cinquenta
五十	cinqüenta
五十	fifty
堅	caine
刻	gravado
刻	gravados
刻	escultura
合約	contratos
合約	contrato
平原	plain
平原	planície
平原	simples
平原	planícies
平原	planície
證明	prova
證明	provas
佔領	ocupam
佔領	ocupar
佔領	ocupação
佔領	profissão
領導	conduzindo
領導	liderando
領導	liderar
領導	liderança
蓮	lotus
蓮	lótus
蓮	lian
蓮	liang
幸福	felicidade
幸福	felicidades
幸福	feliz
幸福	happy
幸福	felizes
靜	jing
弟弟	irmão
弟弟	irmao
弟弟	brother
引入	apresentando
引入	introdução
引入	introduzindo
引入	apresentamos
引入	introduzir
貝爾	campainha
貝爾	bell
貝爾	sininho
貝爾	sino
城堡	castelo
奧運	olympic
奧運	olímpico
奧運	olímpica
奧運	olímpicos
奧運	olimpíadas
奧運	olimpíada
泰國	tailândia
影像	imagens
影像	image
影像	imagem
凌	ling
凌	ram
凌	carneiro
壽	shou
吻	bjs
吻	beijinhos
吻	beijos
吻	beijo
吻	beijinho
吻	kiss
火山	vulcão
火山	vulcânica
火山	vulcânico
火山	vulcões
廟	temple
廟	templo
阿拉伯	arábia
阿拉伯	árabe
阿拉伯	árabes
腳	pés
腳	foot
腳	pé
產業	indústrias
產業	industria
產業	indústria
一致	unanimidade
生存	sobrevivência
棒	ótima
棒	grande
棒	ótimo
裝置	aparelho
裝置	dispositivo
裝置	instalações
裝置	dispositivos
裝置	aparelhos
現象	fenómenos
現象	fenômeno
現象	fenômenos
現象	fenómeno
現象	fenômeno
現象	fenômenos
基於	baseado
基於	baseados
女孩	menina
女孩	moça
女孩	miúda
女孩	rapariga
女孩	garota
女孩	girls
女孩	miúdas
女孩	garotas
女孩	raparigas
女孩	meninas
年輕	young
年輕	jovem
年輕	jovens
藤	videira
早上	manhã
早上	morning
商品	produto
商品	bens
商品	mercadoria
商品	mercadorias
商品	mercadorias
商品	produtos
商品	mercadorias
商品	mercadoria
受傷	feridos
受傷	ferida
受傷	lesionado
受傷	ferido
評論	comentem
評論	comente
評論	comentar
評論	comenta
評論	comentário
評論	comentário
評論	comentar
評論	comenta
評論	comentários
評論	observações
狀況	status
狀況	estatuto
狀況	estado
狀況	condição
狀況	estado
放棄	rejeitar
放棄	devoluções
放棄	descartar
小組	painel
承認	reconhecimento
年齡	idade
年齡	idades
汀	ting
廣泛	difundido
廣泛	difundida
廣泛	generalizada
廣泛	extensa
廣泛	extenso
廣泛	extensas
廣泛	extensiva
地名	toponímia
地名	topônimos
嶺	cume
嶺	ridge
更改	modificar
更改	modifica
更改	mudanças
更改	alterações
更改	modificações
更改	mudar
更改	mudança
更改	mudanças
更改	troco
序	prólogo
派遣	expedição
派遣	despacho
泥	lama
泥	clay
泥	argila
泥	barro
葵	kwai
葵	aoi
研究生	licenciatura
研究生	graduação
研究生	graduado
提及	menções
提及	mencionar
提及	menção
訪問	visite
訪問	visitar
訪問	visita
訪問	visitas
訪問	visita
儘管	embora
拳	punho
拳	punhos
利益	interesses
霞	xia
霞	kasumi
伊拉克	iraque
奧林匹克	olympic
奧林匹克	olímpico
奧林匹克	olímpica
奧林匹克	olímpicos
衛星	satélites
衛星	satélite
衛星	satellite
衛星	satélites
衛星	luas
純	puras
純	pura
純	puro
純	puros
純	pure
海上	mar
正面	positivos
正面	positivas
正面	positivo
正面	positiva
愛情	amor
愛情	love
愛情	amo
島嶼	ilha
島嶼	ilhas
島嶼	ilhas
粗	áspero
粗	bruto
生日	aniversários
生日	aniversário
生日	aniversario
蟹	caranguejos
蟹	chatos
蟹	caranguejo
蟹	caranguejos
放送	radiodifusão
理想	ideais
理想	ideal
理想	ideais
桃	pêssego
桃	peach
忽略	ignore
忽略	ignorem
忽略	ignorar
忽略	ignora
忽略	ignorado
忽略	ignoradas
忽略	ignorados
忽略	ignorada
忽略	negligência
忽略	negligenciar
忽略	ignorando
農業	agrícola
農業	agricultura
農業	agricultura
活	viva
活	live
活	viver
舞蹈	dança
舞蹈	dance
舞蹈	dançar
舞蹈	dança
舞蹈	dançando
舞蹈	dançar
舞蹈	dancing
民主黨	democratas
誠	makoto
丸	maru
丸	comprimidos
丸	pílulas
衝突	conflitos
衝突	confrontos
衝突	confronto
衝突	clash
衝突	conflito
衝突	conflitos
湖泊	lago
湖泊	lagos
確認	confirmaram
確認	confirmado
確認	confirmou
確認	confirmados
確認	confirmada
確認	confirmação
確認	confirmar
確認	confirmem
確認	confirme
簡	jane
簡	joana
調整	adaptações
調整	ajustamentos
調整	ajustes
調整	ajustando
調整	adaptação
調整	ajustamento
調整	ajuste
調整	ajustar
調整	ajuste
調整	realinhamento
調整	reajustamento
崖	penhascos
崖	falésias
崖	bluff
崖	penhasco
崖	precipício
崖	cliff
犬	cão
犬	cadela
犬	dog
犬	cachorro
犬	caninos
犬	canino
犬	canina
犬	cães
犬	cachorros
編劇	argumento
編劇	guião
編劇	roteiro
編劇	escritora
編劇	escritor
編劇	argumentista
編劇	roteirista
版權	copyright
勳	hoon
冷	frio
冷	cold
冷	frios
冷	fria
粒子	partículas
粒子	partículas
粒子	partícula
婚姻	casamento
婚姻	matrimônio
婚姻	casamentos
最新	últimos
最新	últimas
成本	custo
成本	cost
成本	custos
成本	custos
成本	despesas
祿	loc
祿	roku
接收	receber
接收	recebe
接收	recebem
接收	receba
接收	recebendo
接收	recebimento
接收	receber
接收	recepção
接收	receção
數字	figuras
數字	números
數字	número
數字	numero
數字	numeros
數字	números
常見	comum
常見	frequentes
常見	common
常見	frequente
愛爾蘭	irlandeses
愛爾蘭	irish
愛爾蘭	irlandesa
愛爾蘭	irlandês
愛爾蘭	irlanda
第九	nono
第九	nona
冰川	geleira
冰川	glaciar
冰川	geleiras
冰川	glaciares
通知	notificações
通知	aviso
通知	notificação
鼓	tambor
鼓	bateria
鼓	tambores
裝甲	blindagem
裝甲	armadura
裝甲	armaduras
裝甲	blindagem
裝甲	armadura
裝甲	armaduras
裝甲	blindada
裝甲	blindado
裝甲	blindados
裝甲	blindada
裝甲	blindados
裝甲	blindado
惡	malvado
惡	mal
惡	evil
惡	maldade
拉丁	latim
拉丁	latino
拉丁	latinos
拉丁	latina
邵	shao
邵	shaw
政治家	políticos
政治家	politicos
政治家	político
政治家	politico
上升	rise
上升	subida
上升	ascensão
上升	rising
丈夫	marido
丈夫	esposo
布朗	marrom
布朗	brown
布朗	castanhos
布朗	castanhas
布朗	castanha
布朗	castanho
重要性	importancia
重要性	importância
黃金	dourada
黃金	dourados
黃金	golden
黃金	ouro
黃金	dourado
黃金	ouro
黃金	gold
黃金	dourado
醫學	remédio
醫學	medicina
醫學	médica
醫學	medico
醫學	medicina
醫學	médicos
到達	chegada
到達	chegar
到達	chegar
到達	chegou
到達	chegaram
到達	cheguei
山口	yamaguchi
山口	col
紅色	vermelhas
紅色	vermelha
紅色	vermelho
紅色	vermelhos
紅色	red
商人	merchant
商人	comerciante
商人	mercador
商人	empresário
商人	mercadores
商人	comerciantes
商人	empresários
成就	conquistas
成就	realizações
成就	realizações
成就	conquista
十月	outubro
十月	toc
十月	out
金屬	metais
金屬	metal
金屬	metais
金屬	metálico
金屬	metálicas
金屬	metálicos
改編	adaptação
改編	adaptar
改編	adaptando
改編	adaptados
改編	adaptado
改編	adaptada
改編	adaptadas
改編	adaptações
收購	aquisições
安裝	montagem
安裝	instalação
安裝	instalações
安裝	instalando
安裝	instalada
安裝	instalados
安裝	instalado
安裝	instala
安裝	instalação
安裝	instalar
安裝	instale
大街	avenida
大街	avenue
民進黨	dpp
糖	bombom
糖	doce
糖	bombons
糖	candy
糖	doces
糖	açúcares
糖	açúcar
糖	sugar
糖	açucar
動作	acção
動作	action
動作	ação
動作	moves
動作	movimentos
動作	jogadas
動作	move
匯	afunda
匯	sumidouros
半島	península
半島	peninsular
分裂	divididas
分裂	dividida
分裂	dividido
分裂	divididos
分裂	divido
分裂	dividindo
分裂	dividir
分裂	split
分裂	dividir
分裂	divida
分裂	divide
代替	substituir
代替	substitui
代替	substitua
代替	substituição
隊伍	equipas
隊伍	equipes
隊伍	times
隊伍	team
隊伍	equipa
隊伍	time
隊伍	equipe
收藏	recolha
收藏	colecção
收藏	coleção
收藏	colecções
收藏	coleções
措施	medidas
能源	energia
能源	energias
大多	most
大多	principalmente
機動	manobrar
機動	manobras
機動	manobra
機動	manobra
暴力	violento
暴力	violentas
暴力	violentos
暴力	violenta
暴力	violencia
暴力	violência
人們	pessoas
人們	povo
人們	gente
觀測	observacional
觀測	observar
觀測	observando
觀測	observação
面對	enfrentando
面對	encarando
農	nong
暗	dark
暗	escura
暗	sombrio
暗	escuro
划	rema
划	fila
划	fileira
划	row
壁	parede
壁	muro
壁	mural
壁	muralha
知識	conhecimento
知識	conhecimentos
粉	pink
粉	rosa
粉	pó
粉	pólvora
預計	projetado
預計	projetada
預計	projectada
預計	projectado
預計	antecipado
預計	antecipou
預計	esperava
預計	esperado
預計	esperados
預計	esperada
顏色	cores
顏色	cor
顏色	cores
顏色	cores
顏色	cor
顏色	cores
補	suplementos
補	complemento
補	suplemento
譚	tam
譚	tan
譚	bronzeado
控股	holdings
控股	explorações
控股	segurando
控股	holding
團隊	equipas
團隊	equipes
團隊	times
團隊	team
團隊	equipa
團隊	time
團隊	equipe
碳	carbono
分支	sucursais
分支	galhos
分支	ramos
分支	filiais
分支	ramo
分支	sucursal
分支	branch
拆除	desmantelar
拆除	desmontagem
拆除	desmantelamento
拆除	desmantelar
拆除	demolição
拆除	demolições
女神	deusa
律師	juristas
律師	advogados
律師	jurista
律師	advogada
律師	advogado
年份	years
年份	anos
年份	ano
免費	livre
免費	grátis
免費	free
免費	gratuito
物質	substância
物質	substâncias
大致	aproximado
大致	aproximada
自我	auto
自我	self
自我	ego
家人	família
家人	familia
任期	termo
永久	permanência
永久	permanente
永久	permanentes
永久	permanentemente
分配	repartição
分配	afetação
分配	atribuição
分配	alocação
分配	repartição
分配	distribuição
幻想	fantasy
幻想	fantasia
幻想	fantasias
幻想	ilusão
幻想	ilusões
幻想	fantasias
福州	fuzhou
購買	compra
購買	comprar
購買	compra
購買	buy
購買	compre
購買	compro
購買	comprar
購買	compras
購買	comprou
購買	comprados
購買	comprada
購買	adquirido
購買	comprado
購買	comprando
購買	comprar
經驗	experiências
經驗	experiência
經驗	experiencia
經驗	vivência
航空公司	airlines
物種	espécies
物種	espécie
廉	lian
廉	liang
火星	marciano
火星	marciana
火星	marte
火星	mars
治療	terapêuticas
治療	terapêutica
治療	terapêutico
治療	terapêutica
治療	terapia
治療	tratamentos
治療	tratamento
戀	koi
在一起	juntos
在一起	juntas
波特	potter
國民黨	kuomintang
國民黨	kmt
玻璃	vidro
玻璃	copo
玻璃	vidros
學術	acadêmica
學術	académico
學術	acadêmico
學術	académica
學術	academia
三角	triangulação
三角	triângulo
三角	triangular
結合	combine
結合	combinar
結合	combinada
結合	combinadas
結合	combinado
結合	combinados
結合	combinando
斜	slant
推動	push
推動	empurra
推動	empurrar
港口	porto
港口	harbour
港口	portos
穩定	estabilidade
穩定	estabilização
穩定	firme
穩定	estável
穩定	estáveis
穩定	estábulo
氣	gas
氣	gás
氣	gases
法官	juíz
法官	juíza
法官	juiz
法官	julgar
法官	juízes
法官	juizes
透露	divulgadas
透露	divulgada
透露	divulgado
透露	divulgados
古典	clássica
古典	clássicos
古典	clássicas
古典	clássico
古典	clássica
古典	clássicos
古典	classic
古典	clássico
喬治	jorge
喬治	george
市區	downtown
共和	republicana
共和	republicanos
共和	republicano
共和	república
作曲家	compositores
作曲家	compositor
作曲家	compositora
作曲家	compositor
作曲家	compositora
教宗	papa
角度	angle
角度	ângulo
角度	ângulos
地址	moradas
地址	endereços
地址	morada
地址	endereço
身分	identidade
碼	codigo
碼	código
碼	estaleiro
碼	yard
碼	quintal
碼	pátio
碼	jardas
引發	acionado
引發	desencadeado
引發	provocaram
顏	yan
慕尼黑	munique
感染	infecções
感染	infectada
感染	infectados
感染	infectadas
感染	infectado
感染	infecções
感染	infecção
感染	infeção
薄	fina
薄	finos
薄	magra
薄	magro
薄	fino
保障	garantias
保障	garantia
安娜	ana
安娜	anna
原則	princípios
原則	principios
原則	doutrina
原則	princípio
原則	principio
收集	recolha
收集	colecionar
收集	recolha
收集	colecção
收集	coleção
收集	cobrar
收集	recolher
收集	coletar
收集	recolhido
收集	coletados
收集	recolhida
收集	recolhidos
簡單	simple
簡單	simples
簡單	facil
簡單	fácil
簡單	easy
簡單	calma
男人	men
男人	homens
男人	man
男人	pá
男人	cara
男人	homem
規則	regras
潔	jie
化合物	compostos
化合物	composto
化合物	compostos
八月	augusto
八月	august
八月	agosto
八月	ago
八月	agosto
法庭	tribunal
法庭	tribunal
法庭	corte
法庭	tribunais
貴	gui
貴	cara
貴	caro
貴	dispendioso
貴	caros
榮譽	honras
榮譽	honra
榮譽	honor
榮譽	honra
聞	cheiro
聞	cheirar
聞	cheira
四個	four
四個	quatro
出售	vender
出售	venda
出售	vendo
出售	vende
出售	venda
民間	folk
想要	quer
想要	queres
想要	quero
共產黨	comunistas
防止	prevenir
防止	evitar
防止	prevenir
防止	impedir
淳	jun
妹妹	sister
妹妹	irmã
三月	march
三月	marchar
三月	marcha
三月	março
表達	expressão
無線	wireless
芒	mans
吸收	absorvente
吸收	absorver
吸收	absorção
吸收	absorvidos
吸收	absorveu
吸收	absorvido
吸收	absorvida
吸收	absorvidas
吸收	absorvem
吸收	absorve
吸收	absorver
奧地利	áustria
奧地利	austria
誰	oms
誰	who
誰	quem
成人	adulto
成人	adulta
成人	adultos
成人	adultos
整合	integrados
整合	integrado
整合	integrada
整合	integradas
整合	integrar
整合	integrando
整合	integração
整合	integração
整合	consolidação
跑	executar
跑	corra
跑	run
跑	correr
跑	corre
威爾	will
威爾	vontade
供應	suprimentos
供應	fornecimentos
供應	abastecimento
供應	fornecimento
泛	panela
泛	frigideira
泛	pan
泛	pã
岸	shore
祖父	avô
祖父	vovô
祖父	avo
江南	gangnam
江南	jiangnan
哥哥	irmão
哥哥	irmao
哥哥	brother
終於	enfim
終於	finalmente
龜	tartaruga
龜	tartaruga
結	nó
二月	fevereiro
二月	fev
二月	fevereiro
醫生	doutor
醫生	médica
醫生	doutora
醫生	doctor
醫生	médico
教師	professora
教師	professor
教師	professoras
教師	professores
不滿	descontentamento
不滿	descontente
