din	から
impact	衝撃
impact	リーチ
religia	宗教
jurnalist	ジャーナリスト
perfect	パーフェクト
perfect	完璧
hun	フン
adauga	追加
adauga	加算
adauga	追加
adauga	加算
jules	ジュール
majore	少佐
majore	メジャー
majore	専攻
femeile	女性
descoperirea	ディスカバリー
descoperirea	発見
roluri	役割
obiectiv	目的
obiectiv	ゴール
hotel	ホテル
izvor	スプリング
trimite	送信
trimite	送る
scriitorul	作家
scriitorul	ライター
univers	宇宙
critici	批評
critici	評論
critici	批判
critici	評論家
misiunea	ミッション
motivul	動機
motivul	理由
motivul	理性
credinta	信仰
credinta	信念
credinta	フェイス
credinta	信仰
credinta	信念
credinta	フェイス
credinta	信仰
credinta	信念
credinta	信仰
credinta	信念
credinta	フェイス
creek	クリーク
parc	parc
parc	パーク
parc	公園
context	コンテクスト
context	コンテキスト
context	context
resurse	リソース
resurse	資源
resurse	リソース
resurse	資源
gaz	気体
gaz	ガス
parinti	両親
parinti	保護者
parinti	両親
parinti	保護者
analiza	分析
analiza	解析
analiza	分析
analiza	解析
planurile	計画
planurile	プラン
succesul	サクセス
succesul	成功
vorbe	言葉
vorbe	単語
zero	ゼロ
canal	運河
canal	チャネル
canal	チャンネル
canal	海峡
specifica	特定
specifica	指定
specifica	指定
inregistrare	記録
inregistrare	レコーディング
inregistrare	録音
inregistrare	レコード
inregistrare	記録
inregistrare	登録
inregistrare	登記
inregistrare	原簿
inregistrare	登録
inregistrare	レジスタ
inregistrare	登録
inregistrare	登記
acuzat	被告人
acuzat	被告人
acuzat	被告
dance	ダンス
instrumente	ツール
instrumente	道具
drumuri	道路
variante	variant
stephen	スティーヴン
medicala	医学
crestina	クリスチャン
crestina	キリスト教
crestina	キリスト教徒
medicale	医学
conducatori	ルーラー
conducatori	定規
initiala	イニシャル
initiala	頭文字
initiala	イニシャル
initiala	頭文字
initiala	イニシャル
initiala	頭文字
principiul	原理
turism	観光
bisericile	教会
alexandra	アレクサンドラ
traduceri	翻訳
frumoase	美しい
frumoase	ビューティフル
bernard	ベルナール
modele	モデル
modele	テンプレート
tulcea	トゥルチャ
andré	アンドレ
andré	アンドレ
efectul	エフェクト
efectul	効果
decide	決める
decide	決める
ofiteri	役員
ofiteri	役員
solar	ソーラー
candidat	候補者
candidat	候補
insecte	昆虫
insecte	バグ
insecte	不具合
corespondent	特派員
curte	中庭
curte	法廷
curte	コート
curte	裁判所
curte	ヤード
elevi	生徒
elevi	学生
elevi	瞳孔
potential	ポテンシャル
potential	ポテンシャル
lucrurile	モノ
lucrurile	物事
lucrurile	もの
coloana	カラム
coloana	カラム
stergerea	消去
stergerea	削除
pozitii	ポジション
pozitii	ポジション
trasee	路線
trasee	ルート
muzician	音楽家
muzician	ミュージシャン
comedie	喜劇
comedie	コメディ
comedie	コメディー
mijlocas	ミッドフィールダー
situatii	状況
situatii	情勢
situatii	状況
situatii	情勢
tancuri	戦車
steve	スティーブ
steve	スティーヴ
acte	書類
colonel	大佐
automat	自動
automat	オートマチック
bogat	金持ち
bogat	リッチ
oceanul	大洋
suma	合計
suma	総和
suma	金額
suma	合計
suma	総和
suma	金額
doreste	願いごと
protectia	保護
cetate	要塞
cetate	城塞
bill	ビル
capitan	隊長
capitan	キャプテン
scene	シーン
scene	場面
procesului	過程
procesului	プロセス
ajuta	ヘルプ
samuel	サミュエル
margareta	マーガレット
margareta	デイジー
firma	会社
firma	会社
home	自宅
home	ホーム
home	帰宅
claude	クロード
psd	psd
campanie	キャンペーン
parlament	議会
parlament	国会
varf	山頂
varf	ピーク
mitologia	神話
pacific	パシフィック
doamna	マダム
doamna	レディ
doamna	マダム
doamna	レディ
retragerea	退却
retragerea	撤退
retragerea	脱退
retragerea	離脱
retragerea	撤退
ferate	鉄道
street	ストリート
street	通り
armenia	アルメニア
design	デザイン
design	設計
design	意匠
taylor	テイラー
fire	毛糸
fire	ワイヤー
fire	スレッド
virgil	ウェルギリウス
virgil	ヴァージル
frati	兄弟
frati	ブラザーズ
plin	いっぱい
plin	フル
raportul	レポート
raportul	報告
land	ランド
land	土地
directa	ダイレクト
directa	ダイレクト
planuri	計画
planuri	プラン
front	フロント
front	表側
front	前面
ochi	アイズ
senator	議員
cher	シェール
aeroportul	空港
mentioneaza	言及
mentioneaza	mentions
sebastian	セバスティアン
sebastian	セバスティアヌス
sebastian	セバスチャン
contextul	コンテクスト
contextul	コンテキスト
contextul	context
costa	コスタ
spencer	スペンサー
franco	フランコ
europe	欧州
europe	ヨーロッパ
gospodarii	世帯
mitologie	神話
irina	イリナ
irina	イリーナ
slovacia	スロバキア
slovacia	スロバキア
profilul	プロフィール
profilul	プロファイル
sankt	ザンクト
inmormantat	埋葬
medievala	中世
open	オープン
open	開館
open	開く
poetul	詩人
poetul	歌人
fond	ファンド
absolut	絶対に
animalelor	動物
efecte	エフェクト
efecte	効果
deschide	オープン
deschide	開館
deschide	開く
culori	カラー
culori	カラー
savoia	サヴォイ
savoia	サヴォワ
old	古い
old	オールド
slab	スキニー
slab	弱い
antice	古代
masina	マシン
masina	マシーン
masina	機械
masina	自動車
masina	クルマ
masina	自動車
masina	クルマ
masina	自動車
masina	クルマ
masina	自動車
masina	クルマ
masina	自動車
masina	クルマ
echipele	チーム
diferit	異なる
teorie	セオリー
teorie	理論
rezerva	スペア
rezerva	バックアップ
rezerva	リザーブ
rezerva	リザーブ
las	ラス
las	las
las	臆病者
interesul	利子
interesul	利息
turul	ツアー
avocat	弁護士
initiativa	イニシアチブ
initiativa	イニシアチブ
initiativa	イニシアチブ
utilizeaza	使用
carolina	カロライナ
story	記事
story	ストーリー
story	物語
medici	医師
medici	メディック
medici	医師
medici	医者
peninsula	半島
ahmad	アフマド
doctorat	phd
calcul	計算
calcul	算定
billboard	看板
macedonia	マケドニア
publicatii	出版物
vrut	wanted
vrut	求む
reala	real
reala	本物
reala	リアル
albe	白い
albe	ホワイト
kobayashi	小林
japoneze	日本人
japoneze	ジャパニーズ
japoneze	日本語
secol	世紀
secol	センチュリー
vale	バレー
vale	谷間
vale	ヴェイル
presiunea	気圧
presiunea	圧力
accident	アクシデント
accident	事故
accident	クラッシュ
cuvintele	言葉
cuvintele	単語
invatat	学習
invatat	学習
invitat	ゲスト
caracterul	文字
caracterul	性格
caracterul	キャラクター
politie	警察官
politie	ポリス
politie	警察
datand	デート
datand	出会い
datand	交際
private	非公開
private	プライベート
atentie	注目
atentie	注意
atentie	注目
atentie	注意
rasarit	日の出
rasarit	日の出
exil	exile
exil	流罪
exil	亡命
profesionala	プロフェッショナル
fips	fips
melodii	メロディ
melodii	ソング
nationalcaps	nationalcaps
creeaza	作成
lasa	let
lasa	レット
agent	エージェント
agent	代理人
contemporana	現代
scrierea	執筆
scrierea	書き込み
scrierea	筆記
conceptul	概念
conceptul	コンセプト
linecolor	linecolor
network	ネットワーク
emis	発行
andrew	アンドリュー
simbolul	シンボル
simbolul	記号
cai	パス
cai	ウマ
cfr	cfr
eliberarea	釈放
eliberarea	リリース
eliberarea	解放
solutie	ソリューション
solutie	溶液
solutie	ソリューション
solutie	溶液
personajele	文字
personajele	キャラクター
patrimoniul	遺産
medii	平均
medii	ミディアム
medii	メディア
actul	アクト
actul	act
castiga	獲得
castiga	稼ぐ
castiga	win
castiga	勝利
castiga	勝ち
castiga	勝つ
castiga	win
castiga	勝利
castiga	勝ち
castiga	勝つ
vreau	欲しい
gaze	気体
gaze	ガス
gaze	気体
sherlock	シャーロック
var	var
var	石灰
var	ライム
arabe	アラブ
spirit	精神
spirit	スピリット
min	ミン
min	min
golful	ゴルフ
golful	ガルフ
johnson	ジョンソン
crestini	キリスト教徒
crestini	キリスト教徒
zeci	tens
toscana	トスカーナ
mainile	両手
mainile	両手
duminica	日曜日
duminica	日曜
duminica	日曜日
duminica	日曜日
project	プロジェクト
unic	ユニーク
unic	独特
lectura	読書
maior	少佐
maior	メジャー
maior	専攻
felix	フェリックス
carmen	カルメン
bazinul	盆地
alan	アラン
manual	manual
manual	手動
manual	マニュアル
clasice	古典
maestru	マスター
mac	mac
mac	マック
hectare	ヘクタール
hectare	エーカー
acordul	協定
acordul	合意
sprijin	サポート
sprijin	支持
microsoft	microsoft
membre	手足
membre	四肢
proprietate	プロパティ
proprietate	財産
mecklenburg	メクレンブルク
hot	泥棒
hot	泥棒
cercul	サークル
sam	サム
free	フリー
free	無料
free	自由
devin	デヴィン
insule	諸島
bosnia	ボスニア
reale	real
reale	本物
reale	リアル
wilson	ウィルソン
mit	mit
mit	神話
mit	mlt
maine	明日
maine	あした
maine	メイン
maine	明日
maine	あした
ape	ウォーターズ
necesita	require
necesita	require
arbore	シャフト
arbore	ツリー
planeta	惑星
planeta	惑星
idee	アイデア
idee	観念
idee	アイディア
chineza	中国語
chineza	中国人
chineza	中国語
chineza	中国人
pdf	pdf
sigismund	ジギスムント
marca	ブランド
marca	銘柄
marca	マーク
marca	マルク
marca	ブランド
marca	銘柄
actorii	俳優
charlotte	シャルロット
inregistrarea	記録
inregistrarea	レコーディング
inregistrarea	録音
seara	夕方
seara	夕方
transportul	輸送
transportul	交通
transportul	輸送
transportul	交通
termeni	規約
termeni	用語
altar	祭壇
altar	神社
individual	個別
individual	個別に
individual	個人
individual	個別
dimineata	モーニング
dimineata	モーニング
serii	シリーズ
bogata	金持ち
bogata	リッチ
bogata	金持ち
bogata	リッチ
plina	いっぱい
plina	フル
plina	いっぱい
plina	フル
schimbari	変更
schimbari	変更
realitatea	リアリティ
realitatea	現実
stang	左側
incercare	テスト
schimba	チェンジ
schimba	変更
schimba	変化
schimba	チェンジ
schimba	変更
schimba	変化
versiuni	バージョン
arm	arm
bus	バス
constant	常時
constant	絶えず
constant	定数
georges	ジョルジュ
ray	レイ
relief	レリーフ
relief	浮き彫り
bulgara	ブルガリア
natal	natal
acopera	表紙
acopera	被覆
acopera	カバー
acopera	cover
detaliu	ディテール
alice	アリス
fondul	ファンド
inaltimea	身長
lituania	リトアニア
subiecte	トピック
subiecte	科目
sainte	サント
regim	モード
regim	政権
inima	心臓
inima	ハート
inima	心臓
inima	ハート
francesco	フランチェスコ
guillaume	ギヨーム
congo	コンゴ
sunet	サウンド
utilizatorii	ユーザー
utilizatorii	ユーザ
florenta	フローレンス
florenta	フィレンツェ
florenta	フローレンス
florenta	フィレンツェ
florenta	フローレンス
florenta	フィレンツェ
tineret	青年
tineret	若者
tineret	ユース
tineret	青春
provence	プロヴァンス
cursa	人種
cursa	競走
cursa	レース
cursa	人種
cursa	競走
cursa	レース
roussillon	ルシヨン
lincoln	リンカーン
christopher	クリストファー
anopheles	ハマダラカ
boris	ボリス
ernest	アーネスト
urbane	アーバン
presiune	気圧
presiune	圧力
interviuri	インタビュー
reprezentant	rep
reprezentant	代理人
manager	店長
manager	支配人
manager	マネージャー
manager	マネージャ
alimentare	食べ物
alimentare	料理
alimentare	食品
scenariu	脚本
scenariu	シナリオ
scenariu	脚本
scenariu	スクリプト
ducatul	公国
numerosi	多数
discul	ディスク
discul	円盤
discul	ディスク
treime	三位一体
flota	艦隊
flota	フリート
flota	艦隊
flota	フリート
reguli	規則
reguli	ルール
testament	テスタメント
carbon	炭素
dovezi	証明
dovezi	プルーフ
dovezi	証拠
dovezi	証拠
partide	当事者
partide	パーティ
partide	パーティー
ziare	新聞紙
ziare	新聞
ziare	新聞紙
ziare	新聞
constitutia	体質
constitutia	憲法
constitutia	体質
constitutia	憲法
pierderi	損失
pierderi	喪失
pierderi	損失
global	global
global	グローバル
fragmente	断片
fragmente	フラグメント
sarbi	セルビア
activi	アクティブ
doresc	wish
doresc	ウィッシュ
functiile	関数
membra	メンバ
membra	会員
membra	メンバー
frederick	フレデリック
frederick	フリードリヒ
aplicatii	アプリケーション
aplicatii	アプリ
aplicatii	アプリケーション
licenta	ライセンス
licenta	免許
licenta	ライセンス
licenta	ライセンス
licenta	免許
licenta	ライセンス
licenta	免許
licenta	ライセンス
facebook	facebook
puterile	パワーズ
comert	商業
comert	コマース
comert	貿易
comert	トレード
comert	取引
comert	商業
comert	コマース
long	長い
long	ロング
spiritul	精神
spiritul	スピリット
mostenitor	相続
mostenitor	相続
prieteni	友だち
prieteni	友達
sectiune	セクション
sectiune	セクション
sectiune	セクション
urgenta	急速
urgenta	緊急
urgenta	緊急
urgenta	急速
urgenta	緊急
memorie	メモリ
memorie	メモリー
memorie	記憶
studenti	生徒
studenti	学生
studenti	生徒
studenti	学生
lewis	ルイス
difuzat	放送
difuzat	配信
difuzat	ブロードキャスト
earth	地球
earth	アース
clase	クラス
siria	シリア
prusiei	プロイセン
senior	先輩
senior	上級
distributie	分布
distributie	流通
distributie	配当
distributie	分布
distributie	流通
distributie	配当
rose	ローズ
rose	ロゼ
rose	バラ
rose	rose
rose	薔薇
schimbare	チェンジ
