med	med
omfattning	rozsah
internationell	international
internationell	mezinárodní
utom	vyjma
utom	kromě
portugal	portugalsko
förhållande	poměr
förhållande	vztah
förhållande	vztahy
cours	cours
romanen	román
timmar	hodin
timmar	hodiny
gilbert	gilbert
nationalitet	národnosti
frederick	frederick
post	poštu
post	mail
post	pošta
post	poštou
post	post
post	pošta
post	příspěvek
post	zveřejnit
post	vstupu
post	vstup
sund	zdravý
sund	zdravé
sund	zdravá
sund	zdravě
sund	průliv
beskrivs	popisuje
beskrivs	popsáno
beskrivs	popsána
beskrivs	popsané
beskrivs	popsaná
bissau	bissau
föremål	položky
föremål	předměty
föremål	položek
föremål	předmět
föremål	objekt
föremål	objektu
föremål	položka
föremål	položku
föremål	předmět
föremål	objekty
föremål	předměty
föremål	objektů
föremål	předmět
föremål	subjekt
relevant	relevantní
relevant	význam
relevant	relevantní
ledande	vedoucí
ishockey	hokej
total	celková
total	celkové
total	celkový
total	celkem
sammanhang	souvislosti
sammanhang	kontext
sammanhang	kontextu
röster	hlasy
röster	hlasuje
röster	hlasování
röster	hlasů
röster	hlasy
röster	hlasů
placering	umístění
mali	mali
lopp	dostihy
lopp	závody
lopp	rasy
lopp	závod
lopp	závody
lopp	race
lopp	rasa
linje	čára
linje	řádek
linje	linka
linje	linie
beror	závisí
sociala	společenské
sociala	sociální
sociala	společenský
sociala	společenská
undantag	výjimky
undantag	vynětí
undantag	osvobození
undantag	výjimka
undantag	výjimkou
undantag	výjimku
undantag	výjimka
undantag	odchylka
undantag	výjimka
undantag	výjimky
astragalus	kozinec
sydafrika	afriku
sydafrika	africe
sydafrika	afrika
kraftigt	silně
kraftigt	důrazně
kraftigt	důrazně
kraftigt	rázně
horn	rohů
horn	rohy
horn	roh
horn	horn
internationellt	international
internationellt	mezinárodní
internationellt	mezinárodně
kanaler	kanály
kanaler	kanálů
kanaler	kanály
köpte	koupil
köpte	koupila
köpte	koupili
beskriver	popisující
beskriver	popisuje
beskriver	popište
beskriver	popsat
talen	projevy
talen	proslovy
gordon	gordon
gordon	gordona
vetenskapliga	vědecká
vetenskapliga	vědecké
vetenskapliga	vědecký
nivå	level
nivå	úrovně
nivå	úroveň
nivå	hladina
nivå	úrovni
norrköping	norrköping
programledare	moderátorka
flygplan	letouny
flygplan	letoun
flygplan	letadla
flygplan	letadlo
flygplan	letoun
flygplan	letounu
flygplan	letadlo
burundi	burundi
allmänt	obecně
allmänt	všeobecné
allmänt	obecné
förening	asociace
förening	sdružování
förening	sdružení
förening	přidružení
riktigt	skutečný
riktigt	skutečná
riktigt	skutečné
riktigt	opravdový
riktigt	reálné
soldater	vojáky
soldater	vojáků
soldater	vojáci
pedro	pedro
nordisk	severské
nordisk	nordisk
senast	poslední
senast	posledni
senast	naposledy
senast	naposled
senast	nejnovější
bryssel	bruselu
bryssel	brusel
viktigt	důležitý
viktigt	důležitá
viktigt	důležité
viktigt	důležití
läsning	čtení
läsning	čtu
carlos	carlose
carlos	carlos
politik	politika
politik	politika
politik	politiky
politik	politik
politik	politiky
sonen	synu
sonen	syn
växjö	växjö
vikt	závaží
vikt	hmotnosti
vikt	hmotnost
vikt	váhy
vikt	váha
levande	bydlení
levande	žijící
levande	živé
levande	živá
levande	živě
levande	žít
levande	žij
levande	live
levande	živá
levande	živý
baden	baden
börja	start
börja	začátek
börja	začít
börja	spustit
börja	začít
börja	začněte
karin	karin
kroppen	tělo
närvarande	dárek
närvarande	přítomnost
närvarande	přítomen
pennsylvania	pensylvánii
massachusetts	massachusetts
can	může
can	mohou
serbien	srbska
serbien	srbsko
redaktör	vydavatel
redaktör	redaktor
redaktör	editor
redaktör	šéfredaktor
sammanlagt	celková
sammanlagt	celkové
sammanlagt	celkový
sammanlagt	celkem
anställda	zaměstnanců
anställda	zaměstnancům
anställda	zaměstnance
anställda	zaměstnanci
snarare	spíše
flytta	přesunout
flytta	přesun
flytta	pohyb
flytta	stěhování
dikter	básně
dikter	básní
damer	slečny
damer	dámy
korta	krátké
korta	krátká
korta	krátký
korta	stručné
korta	stručná
korta	stručný
stå	stát
representerade	představoval
jakob	jakob
jakob	jacob
jakob	jakub
jakob	jakuba
jakob	james
jakob	jakub
jakob	jamesi
jakob	jamese
instrument	přístroje
instrument	nástroje
instrument	nástroj
klara	připraven
klara	připravena
klara	připraveno
klara	klára
klara	klara
stater	státy
leda	leda
leda	olovo
leda	vést
länk	link
länk	odkaz
länk	souvislost
bolag	korporace
bolag	společnosti
bolag	firma
bolag	společnost
bolag	společnosti
bolag	firmy
brev	poštu
brev	mail
brev	pošta
brev	poštou
brev	dopisy
brev	písmena
brev	písmen
brev	dopis
brev	písmeno
opera	opera
opera	opery
opera	operu
sen	zpoždění
sen	pozdní
sen	pozdě
sen	pak
sen	sen
chicago	chicaga
chicago	chicagu
chicago	chicago
yukon	yukon
former	tvary
former	tvarů
former	formy
former	formuláře
regel	pravidlo
miljarder	miliardy
miljarder	miliard
miljarder	miliarda
miljarder	miliard
miljarder	miliardy
artiklarna	předměty
artiklarna	článků
artiklarna	výrobky
artiklarna	články
begrepp	pojem
begrepp	konceptu
begrepp	koncept
begrepp	koncepce
begrepp	pojetí
begrepp	podmínkami
begrepp	termíny
begrepp	výrazy
begrepp	podmínky
begrepp	pojmy
begrepp	koncepce
begrepp	koncepty
yttre	vnější
yttre	externí
yttre	externích
yttre	vnější
yttre	vnější
upphörde	vypršela
faktiskt	vlastně
otillräckligt	nedostatečná
otillräckligt	nedostatečné
otillräckligt	nedostatečný
otillräckligt	nedostatečně
otillräckligt	nedostatečná
otillräckligt	nedostatečné
otillräckligt	nedostatečný
midi	midi
individer	jednotlivci
individer	jedinci
individer	jednotlivců
individer	jednotlivce
bluff	podvod
bluff	podfuk
bluff	bluff
bluff	sham
ulf	ulf
oberoende	nezávislá
oberoende	nezávisle
oberoende	nezávislé
oberoende	nezávislý
oberoende	nezávislí
oberoende	nezávisle
oberoende	nezávislost
sällan	zřídka
sällan	zřídkakdy
sällan	málokdy
sällan	zřídka
sällan	zřídkakdy
sällan	málokdy
sällan	vzácně
byggd	postavena
byggd	postavil
byggd	postavená
byggd	postaven
byggd	postavené
byggd	postaveno
stephen	stephen
stephen	stephena
sårbar	zranitelné
sårbar	zranitelní
sårbar	zranitelný
sårbar	zranitelná
varv	klín
varv	klíně
varv	loděnice
varv	revoluce
varv	loděnic
varv	loděnice
mikael	mikael
mikael	michaela
mikael	michaeli
mikael	michal
mikael	michael
thunder	hrom
latin	latinské
latin	latina
latin	latinsky
blekinge	blekinge
steve	steve
steve	steva
säsonger	seasons
släkten	rody
släkten	rodů
alternativ	alternativa
alternativ	alternativní
alternativ	alternativy
alternativ	opce
alternativ	volby
alternativ	možnosti
alternativ	možnost
skäl	důvody
skäl	rozum
skäl	důvod
skäl	důvody
byggnad	budování
byggnad	stavění
byggnad	budova
återigen	znovu
återigen	zase
återigen	opět
trupper	jednotky
trupper	vojska
trupper	vojáci
träd	strom
träd	stromy
www	www
offentliga	veřejné
offentliga	veřejně
offentliga	veřejnost
offentliga	veřejný
offentliga	veřejná
colspan	colspan
clark	clarková
clark	clark
ansvar	ručení
ansvar	odpovědnost
ansvar	odpovědnosti
ansvar	zodpovědnost
ansvar	povinnosti
ansvar	odpovědnost
ansvar	zodpovědnost
ansvar	odpovědnost
havanna	havaně
populär	oblíbená
populär	oblíbené
populär	populární
populär	oblíbený
vilhelm	william
vilhelm	vilhelm
bildas	formování
bildas	tvořící
bildas	tvoří
chihuahua	čivava
närmare	bližší
närmare	blíž
närmare	blíže
närmare	blíže
carlsson	carlsson
ordinarie	obyčejné
ordinarie	obyčejná
ordinarie	obyčejný
ordinarie	pravidelně
ordinarie	pravidelné
ordinarie	pravidelná
ordinarie	pravidelný
helsingborg	helsingborg
josef	joseph
josef	josef
josef	josef
utvecklingen	rozvoj
utvecklingen	vývoj
utvecklingen	evoluci
utvecklingen	vývoj
utvecklingen	evoluce
utvecklingen	vývoj
gerais	gerais
philip	filipa
philip	philip
philip	filipe
philip	filip
sydney	sydney
night	noční
night	noci
night	noc
samling	sběr
samling	kolekce
samling	sbírky
samling	sbírka
samling	shromažďování
allen	allen
allen	allena
tegucigalpa	tegucigalpa
gräshoppor	kobylky
gräshoppor	kobylky
iran	írán
sonora	sonora
täckt	pokryté
täckt	krytý
täckt	kryté
täckt	pokrytý
besegrade	dobyl
besegrade	poražen
besegrade	poražený
besegrade	poraženi
fängelse	uvěznění
fängelse	věznění
fängelse	vězení
fängelse	věznice
fängelse	vězení
miller	millerová
miller	miller
miller	millera
mexico	mexika
mexico	mexiku
mexico	mexiko
gracilis	gracilis
kategorier	kategorií
kategorier	kategorie
våtmarker	mokřady
town	město
town	městečko
publicerade	zveřejněné
publicerade	zveřejněno
publicerade	zveřejnil
publicerade	zveřejněné
publicerade	zveřejněno
publicerade	zveřejněna
publicerade	publikoval
publicerade	vydané
eurovision	eurovize
pfalz	falcko
kontakt	kontakt
kontakt	kontaktovat
kontakt	kontaktujte
michel	michel
baptiste	baptiste
pas	pas
out	ven
out	venku
out	out
personliga	osobní
personliga	osobního
talar	mluvení
talar	hovoří
talar	mluví
talar	mluv
följa	follow
följa	sledujte
följa	sledovat
följa	následovat
müller	müller
tennessee	tennessee
kiruna	kiruna
pop	pop
banan	banán
banan	banány
ligan	league
ligan	liga
ligan	lize
ligan	ligy
rose	rose
rose	růži
rose	růže
tolv	twelve
tolv	dvanáct
våra	naše
våra	náš
våra	naší
våra	naši
våra	nase
våra	naše
våra	náš
hemma	doma
hemma	domov
hemma	domácí
hemma	domů
ämnet	téma
fadern	otče
fadern	otec
andrew	andrew
tony	tony
tony	tonyho
fortsätter	pokračuje
fortsätter	pokračovat
fortsätter	pokračujte
fox	fox
fox	liška
lisa	lisa
lisa	lisu
lisa	líza
lisa	lisy
chris	chris
chris	chrise
makt	moc
makt	napájení
makt	výkon
makt	síla
makt	power
texter	texty
texter	text
texter	texty
margareta	margaret
margareta	markéta
helena	helena
luleå	luleå
gränsar	hranice
gränsar	hranic
ukraina	ukrajina
ukraina	ukrajiny
elisabeth	alžběta
elisabeth	elizabeth
elisabeth	alžběta
elisabeth	elisabeth
periodisk	pravidelné
periodisk	pravidelné
ferrari	ferrari
herman	herman
befälhavare	pic
befälhavare	velitelé
befälhavare	velitel
befälhavare	veliteli
mike	mike
mike	miku
tro	víra
tro	faith
tro	víru
tro	věřit
tro	víra
tro	přesvědčení
modell	model
modell	vzor
modell	modelka
berättar	vypráví
behov	potřebovat
behov	potřebuji
behov	potřebují
behov	potřeba
behov	potřeb
behov	potřebuje
behov	potřeby
examen	stupně
examen	stupeň
examen	maturita
examen	maturitu
examen	promoce
examen	absolvent
examen	promoval
examen	absolvoval
queen	královna
queen	queen
queen	královno
låter	zvuky
låter	zní
låter	nechá
fortsätta	pokračovat
fortsätta	pokračujte
senator	senátor
senator	senátorka
malaysia	malajsie
formel	vzorec
formel	formule
artister	umělci
artister	umělci
artister	umělců
artister	umělce
lena	lena
lena	leno
befolkning	obyvatelstvo
befolkning	populace
variant	varianta
variant	varianty
variant	variant
variant	variantu
månad	měsíční
månad	měsíčně
månad	měsíc
fiction	fikce
huvud	záhlaví
huvud	hlavičku
huvud	hlavička
huvud	head
huvud	hlavu
huvud	hlavička
huvud	hlava
klar	připraven
klar	připravena
klar	připraveno
klar	dokončeno
klar	dokončené
klar	skončil
klar	hotovo
bergen	bergen
kräver	požadavky
kräver	požadovat
kräver	vyžadují
kräver	vyžadovat
kräver	vyžaduje
paret	pár
paret	dvojice
upper	horní
jersey	dres
jersey	jersey
filmografi	filmografie
channel	kanál
are	jsou
tvåa	deuce
kärlek	láska
kärlek	miluj
kärlek	lásky
föregående	předchozí
föregående	předcházející
sak	věc
sak	vec
mario	mario
präst	kazatel
präst	kazateli
präst	knězi
präst	kněz
maurice	maurici
maurice	maurice
fakta	fakta
fakta	faktů
fakta	fakty
luis	luis
luis	luise
vinnare	vítězem
vinnare	výherce
vinnare	vítěze
vinnare	vítěz
vinnare	vítěze
vinnare	vítězové
vinnare	vítězů
edwards	edwards
dollar	dolary
dollar	dolar
wyoming	wyomingu
hampson	hampson
svar	odpovědi
svar	reakce
svar	odezvy
svar	odpovědi
svar	odpovědi
svar	odpovědí
svar	odpovězte
svar	odpověď
svar	odpovědět
svar	odpovědět
svar	odpověď
svar	odezva
svar	odpověď
svar	reakce
amazonas	amazon
sade	řekla
sade	řekl
sade	říkal
sade	sade
täcker	kryty
täcker	zahrnuje
täcker	pokrývající
arne	arne
allmän	obecně
allmän	všeobecné
allmän	obecné
varierar	vary
visas	zobrazeny
utvecklade	rozvinutých
utvecklade	rozvinuté
utvecklade	vyvinutá
utvecklade	vyvinut
utvecklade	vyvinuté
utvecklade	vyvinutý
maka	manželku
maka	žena
maka	manželka
maka	manželce
närmast	nejbližší
närmast	nejblíže
närmast	nejbližší
butler	butler
butler	komorník
butler	sluha
turneringen	turnaje
turneringen	turnaj
bruce	bruce
utseende	vzhled
utseende	vypadá
omgång	kolo
omgång	kulaté
omgång	kulatá
omgång	kulatý
gotland	gotland
klassiska	klasického
klassiska	klasický
klassiska	klasické
klassiska	klasická
klassiska	klasika
klassiska	classic
klassiska	klasické
klassiska	klasická
klassiska	klasický
hjälpa	pomáháme
hjälpa	pomáhá
hjälpa	pomáhat
regler	pravidla
bytes	bytů
ohio	ohio
street	ulice
auguste	auguste
org	org
betydelser	významy
styrka	sílu
styrka	síla
styrka	síly
innehöll	obsahovala
innehöll	obsahovaly
innehöll	obsažené
innehöll	obsažený
uttryck	výrazů
uttryck	výrazy
uttryck	výraz
uttryck	vyjádření
strid	battle
strid	bitva
strid	boj
levu	levu
super	super
agua	agua
linköping	linköping
katarina	kateřina
katarina	catherine
katarina	katarina
uppmärksamhet	pozor
uppmärksamhet	pozornost
sound	zvuk
louise	louisa
louise	louise
människan	člověk
människan	muž
människan	man
dublin	dublinu
dublin	dublin
gävle	gävle
polisen	policie
california	kalifornie
california	californie
california	california
vis	vis
vis	moudrý
vis	moudrá
vis	moudré
bröt	zlomený
bröt	zlomil
brian	brian
brian	briana
tydligt	jednoznačně
tydligt	jasně
tydligt	zřetelně
tydligt	očividně
slätter	plains
slätter	roviny
slätter	pláně
hälften	polovina
hälften	půlka
hälften	půl
hälften	polovinu
hälften	napůl
union	union
union	svaz
union	odbory
union	unie
verkligen	vskutku
verkligen	skutečně
verkligen	skutečně
verkligen	opravdu
verkligen	fakt
sud	sud
ensam	samotná
ensam	sama
ensam	sám
ensam	osamělý
ensam	osamělá
ensam	osamělé
arbetat	fungovalo
arbetat	pracoval
arbetat	pracovala
läsa	přečíst
läsa	čtěte
läsa	číst
läsa	čtení
läsa	čtu
egenskaper	vlastnosti
egenskaper	charakteristika
egenskaper	charakteristiky
egenskaper	vlastnosti
egenskaper	nemovitosti
stig	stig
andalusien	andalusie
syd	jižní
syd	jih
syd	syd
håll	držet
dom	dome
dom	dom
allsvenskan	allsvenskan
trä	dřevěné
trä	dřevěná
trä	dřevěný
trä	dřevo
trä	dřeva
gröna	zelené
gröna	zelený
gröna	green
gröna	zeleně
gröna	zelená
gröna	zelení
dra	vytáhnout
dra	přetáhnout
dra	táhnout
dra	losování
dra	nakreslit
dra	remíza
dra	kreslit
järnväg	železnice
järnväg	železnic
järnväg	železniční
järnväg	železnice
järnväg	železniční
järnväg	železnice
järnväg	kolejnice
järnväg	železnice
järnväg	železnici
meddelade	sděleno
meddelade	oznámil
meddelade	oznámila
meddelade	oznámili
meddelade	oznámeno
vol	vol
värde	hodnota
värde	hodnotu
natten	noční
natten	noci
natten	noc
patrick	patrik
patrick	patrick
ann	ann
dvd	dvd
alan	alana
alan	alan
fiskar	ryby
fiskar	ryba
fiskar	fish
fiskar	rybí
fiskar	rybičky
fiskar	rybolov
fiskar	rybolovu
fiskar	rybaření
natura	natura
madagaskar	madagaskaru
madagaskar	madagaskar
historiker	historik
historiker	historici
rättigheter	práva
rättigheter	práv
snö	sníh
snö	sněhu
topp	horní
topp	top
topp	vrchol
topp	špičkový
topp	vrcholu
topp	vrchol
institutet	institutu
institutet	ústav
institutet	institut
tibet	tibetu
bear	méďa
bear	medvěd
bear	medvědí
bear	bear
lära	učit
lära	učení
lära	výuka
lära	naučit
standard	výchozí
standard	norma
standard	standardní
standard	standard
alabama	alabamě
panama	panamě
vinner	vyhraje
vinner	vítězí
vinner	vyhrává
kortare	kratší
kortare	zkrácení
kortare	zkrátit
skrivna	psáno
skrivna	napsané
skrivna	písemná
skrivna	písemné
skrivna	napsáno
stationen	nádraží
stationen	stanice
howard	howarda
howard	howard
natur	přírodní
natur	povaha
natur	příroda
natur	přírodě
natur	přirozenost
menade	znamenalo
rolf	rolf
gällivare	gällivare
framåt	vpřed
framåt	kupředu
framåt	dopředu
framåt	záloha
framåt	předem
framåt	zálohu
framåt	vpřed
framåt	kupředu
framåt	dopředu
missouri	missouri
samlade	shromážděni
samlade	shromážděné
samlade	shromážděných
samlade	shromážděné
samlade	odebráno
addis	addis
öppnade	otevřel
öppnade	otevřeno
vladimir	vladimír
vladimir	vladimir
knut	knut
knut	uzel
dubbel	dvojité
dubbel	double
dubbel	zdvojnásobit
dubbel	dvojitá
dubbel	dvojnásobek
dubbel	dvojí
mästerskapet	mistrovství
mästerskapet	šampionát
last	naložit
last	načíst
last	zatížení
last	náklad
birkaland	pirkanmaa
kontroll	ovládání
kontroll	kontrola
kontroll	kontrolní
kontroll	kontrolu
tillfällen	příležitosti
teknik	techniky
teknik	techniku
teknik	technika
teknik	technologie
teknik	technologii
teknik	technologie
teknik	technika
teknik	technik
teknik	techniky
musikalbum	album
musikalbum	alba
välja	vyberte
välja	vybrat
traditionella	tradiční
minne	vzpomínka
minne	vzpomínky
minne	paměti
minne	paměť
målet	cíl
målet	zacílit
målet	cílová
pampa	pampa
tidskriften	zásobník
tidskriften	časopis
tidskriften	magazín
krävs	požadované
krävs	požadováno
krävs	vyžadováno
taiwan	taiwanu
norman	norman
grundare	zakladatelé
