med	med
motståndare	soupeři
motståndare	odpůrci
motståndare	soupeř
motståndare	protivník
motståndare	soupeře
häst	kůň
häst	koně
häst	koni
kyrkoherde	farář
kyrkoherde	faráři
grå	šedé
grå	gray
grå	šedý
grå	šedivý
grå	šedá
grå	šedá
grå	grey
grå	šedé
grå	greyová
grå	šedý
grå	šedivý
tyckte	myšlenka
tyckte	myslel
förstå	pochopit
förstå	porozumění
förstå	pochopení
förstå	chápání
bolívar	bolívar
strider	bitev
strider	bitvy
racing	dostihy
racing	závodění
racing	závody
racing	závodní
äktenskapet	svatba
äktenskapet	sňatek
äktenskapet	manželství
flandern	flanders
herr	herr
carter	carterová
carter	carter
stiftelsen	nadace
stiftelsen	základy
stiftelsen	základ
mord	vražda
mord	vražd
mord	vraždy
mord	vraždy
mord	vražda
naturen	přírodní
naturen	povaha
naturen	příroda
naturen	přírodě
naturen	přirozenost
enkla	jednoduchá
enkla	prosté
enkla	jednoduchý
enkla	jednoduché
dave	dave
dave	dava
singlar	dvouhra
resulterade	vyústila
låga	plamen
låga	nízko
låga	nízký
låga	nízké
låga	nízká
latinska	latinské
latinska	latina
latinska	latinsky
quercus	quercus
quercus	dub
korrekt	přesné
korrekt	přesná
korrekt	přesný
korrekt	správné
korrekt	správná
korrekt	opravte
korrekt	správně
ling	ling
lane	lane
lane	pruh
betala	platit
betala	zaplatit
betala	plat
law	právo
law	zákon
law	law
stjärnor	hvězdičky
stjärnor	hvězdy
stjärnor	hvězdami
stjärnor	stars
gifta	manželé
gifta	vdaná
gifta	ženatý
åre	åre
människa	lidská
människa	člověk
människa	lidské
människa	lidský
scen	scénu
scen	scéna
scen	scény
scen	fázi
scen	fáze
scen	etapa
scen	jeviště
scen	stage
bit	kousnutí
bit	kousnout
bit	kousek
bit	kus
faso	faso
trea	třetí
roland	roland
bredd	šířka
bredd	šířku
rothschild	rothschild
nielsen	nielsen
bevis	důkaz
bevis	důkaz
bevis	důkazy
aragonien	aragón
aragonien	aragonu
skådespelerska	herečka
skådespelerska	herečky
solna	solna
litterära	literární
aedes	aedes
hardy	hardy
riksdag	parlament
riksdag	parlamentu
grundat	založena
grundat	založen
grundat	založeno
grundat	založená
grundat	založil
einar	einar
fokus	zaměření
fokus	soustředění
fokus	zaměření
moritz	moritz
wolfgang	wolfgang
watson	watson
watson	watsonová
perspektiv	perspektivy
perspektiv	výhledy
perspektiv	perspektiva
perspektiv	pohledu
perspektiv	perspektivy
skador	poškození
skador	škody
skador	odškodné
skador	škody
skador	zranění
skador	úraz
skador	újma
skador	poranění
skador	zranění
skador	poranění
velika	velika
skulptör	sochař
nigeria	nigérie
mala	mletí
mala	broušení
mala	malo
mala	mala
elmer	elmer
handlingar	dokumenty
handlingar	dokumentů
handlingar	doklady
drew	kreslil
drew	drew
sri	srí
klubbar	kluby
klubbar	hole
klubbar	klubů
uppfattning	vnímání
uppfattning	početí
uppfattning	koncepce
uppfattning	pojetí
bretagne	bretagne
bretagne	brittany
åtgärder	akce
åtgärder	akční
åtgärder	akci
åtgärder	opatření
åtgärder	akce
lima	lima
charlie	charlieho
charlie	charlie
grader	stupně
grader	tituly
grader	stupňů
passerar	přechod
passerar	křížení
passerar	míjí
passerar	projde
maryland	marylandu
liverpool	liverpoolu
force	síla
salzburg	salzburg
gods	náklad
gods	zboží
gods	nákladní
arkiv	úložiště
arkiv	archivy
arkiv	archiv
arkiv	archivu
arkiv	spis
arkiv	soubor
arkiv	archiv
arkiv	archivu
behåll	udržujte
behåll	zachovat
hävdar	tvrdí
main	main
main	hlavní
knappt	sotva
knappt	stěží
knappt	sotva
knappt	stěží
verkställande	vymáhání
verkställande	vynucování
verkställande	prosazování
verkställande	poprava
verkställande	vykonání
verkställande	provedení
verkställande	popravu
verkställande	výkonné
verkställande	výkonný
verkställande	výkonná
verkställande	vykonávající
sjunger	zpívá
sjunger	zpívání
sjunger	zpěv
sjunger	zpívám
ström	potok
ström	stream
elisabet	alžběta
elisabet	elizabeth
elisabet	alžběta
elisabet	elisabeth
fristående	nezávislá
fristående	nezávisle
fristående	nezávislé
fristående	nezávislý
fristående	nezávislí
fristående	oddělená
fristående	oddělit
blommor	květiny
blommor	květy
minsta	minimální
minsta	minimum
minsta	minimálně
minsta	nejmenší
inspelad	zaznamenáno
inspelad	nahraný
inspelad	zaznamenané
inspelad	nahrané
målningar	malby
målningar	obrazy
behövde	potřebná
behövde	potřeba
behövde	potřebné
behövde	potřebný
behövde	potřeboval
mclaren	mclaren
ungerska	maďarská
ungerska	maďarský
ungerska	maďarské
forest	lesní
forest	les
forest	lesy
forest	lesa
deep	hluboká
deep	hluboké
deep	hluboko
deep	hluboký
administratör	správce
administratör	správce
andrea	andrea
bahr	bahr
kvinnan	ženská
kvinnan	žena
aktuella	současné
aktuella	aktuální
aktuella	současná
aktuella	současný
upptäckte	objevil
upptäckte	objeven
upptäckte	objevili
upptäckte	objevila
cyperus	cyperus
konflikt	rozpor
konflikt	konflikty
konflikt	střet
konflikt	konfliktu
konflikt	konflikt
awards	ocenění
påve	papeži
påve	pope
påve	papež
beskrev	popsáno
beskrev	popsána
beskrev	popsané
beskrev	popsaná
kennedy	kennedyho
kennedy	kennedy
ulla	ulla
ingrid	ingrid
maritime	námořní
hms	hms
minister	ministryně
minister	ministr
minister	ministře
marsh	marsh
skogen	lese
skogen	lesy
skogen	lesní
skogen	les
skogen	lesy
skogen	lesa
gränser	omezení
gränser	limity
gränser	meze
gränser	hranice
gränser	hranice
gränser	hranic
framgångsrik	úspěšná
framgångsrik	úspěšně
framgångsrik	úspěšné
framgångsrik	úspěšný
comté	comté
ökat	zvýšený
ökat	zvýšená
ökat	zvýšení
ökat	zvýšené
ingenjör	inženýr
sälja	prodávat
sälja	prodej
sälja	prodat
sälja	prodej
institute	institutu
institute	ústav
institute	institut
provence	provence
förblev	zůstal
förblev	zůstaly
sjöng	sang
sjöng	zpíval
sjöng	zpívala
symbol	symbol
dirigent	dirigent
dirigent	průvodčí
livsmiljö	stanoviště
eagle	orel
eagle	eagle
eagle	orlí
eagle	orla
medarbetare	zaměstnance
medarbetare	zaměstnanec
medarbetare	zaměstnankyně
medarbetare	zaměstnanců
medarbetare	zaměstnancům
medarbetare	zaměstnance
medarbetare	zaměstnanci
medarbetare	spolupracovník
medarbetare	kolega
medarbetare	kolegyně
medarbetare	spolupracovníky
medarbetare	kolegy
medarbetare	spolupracovníci
medarbetare	kolegové
akut	akutní
akut	pohotovost
akut	naléhavé
akut	urgentní
akut	naléhavá
akut	spěchá
cabo	cabo
visby	visby
augustus	augustus
julia	julie
julia	julii
julia	julia
julia	julie
julia	juliet
tänker	myšlení
tänker	přemýšlím
tänker	přemýšlení
komplett	úplná
komplett	dokončit
komplett	dokončeno
komplett	kompletní
tänka	myšlení
tänka	přemýšlím
tänka	přemýšlení
tänka	mysli
sidorna	stránky
sidorna	stránkách
sidorna	stránek
undersökningar	zjišťování
undersökningar	průzkumy
undersökningar	šetření
undersökningar	vyšetřování
undersökningar	průzkumy
undersökningar	studium
undersökningar	studie
undersökningar	šetření
undersökningar	dotazy
hastighet	rychlost
hastighet	otáčky
hastighet	speed
hastighet	rychlost
hastighet	rychlosti
begränsad	omezeno
begränsad	omezený
begränsad	omezené
begränsad	omezená
begränsad	omezeno
begränsad	omezený
begränsad	omezená
begränsad	omezené
aktivt	aktivně
aktivt	aktivní
aktivt	aktivních
aktivt	aktivně
liberala	liberální
rätta	správné
rätta	správná
rätta	opravte
rätta	správně
djurart	druh
djurart	druhy
napoleon	napoleon
stuart	stuart
borg	borg
borg	borgové
dör	zemře
dör	umírání
dör	umírající
dör	umírá
dör	zemři
sullivan	sullivan
sullivan	sullivanová
tunga	těžká
tunga	těžké
tunga	těžký
tunga	jazyk
producerade	vyrobené
producerade	vyrobeno
individuella	jednotlivec
individuella	individuální
individuella	jedinec
hitler	hitlera
hitler	hitler
cecilia	cecilie
kronan	korunu
kronan	koruny
kronan	crown
kronan	koruna
ragnar	ragnar
part	párty
part	večírek
part	strana
part	party
inriktning	cílení
inriktning	zacílení
inriktning	orientace
inriktning	zaměření
knappast	sotva
knappast	stěží
franche	franche
jansson	jansson
mästerskap	mistrovství
mästerskap	mistrovství
mästerskap	mistrovství
mästerskap	šampionát
lösning	roztok
lösning	řešení
moon	měsíční
moon	měsíci
moon	měsíc
moon	moon
gitarrist	kytarista
elias	elias
img	img
grav	hrobky
grav	hrob
grav	hrobku
grav	hrobka
grav	hrobu
grav	hrob
wiki	wiki
herre	lord
herre	pán
lagar	zákonů
lagar	zákony
kontor	kanceláře
kontor	kancelář
kontor	kanceláře
kontor	úřad
kontor	office
alternativt	alternativně
alternativt	alternativa
alternativt	alternativní
alternativt	náhradník
alternativt	alternativní
alltför	taky
sekunder	sekund
sekunder	sekundy
sekunder	vteřiny
sekunder	vteřin
run	běh
run	spustit
frankfurt	frankfurtu
teknisk	technický
teknisk	technické
teknisk	technická
tillfälligt	dočasně
tillfälligt	dočasné
tillfälligt	dočasná
tillfälligt	dočasně
tillfälligt	dočasný
champions	mistři
champions	mistrů
perry	perry
perry	perryho
lotus	lotus
utgivna	emitované
utgivna	vydané
utgivna	vydaná
utgivna	vydáno
utgivna	vydaný
brun	hnědá
brun	hnědý
brun	brown
brun	hnědé
clarke	clarke
playstation	playstation
kusin	sestřenice
kusin	bratranec
für	für
becker	becker
lärde	učila
lärde	naučil
lärde	učil
utvecklats	rozvinutých
utvecklats	rozvinuté
utvecklats	vyvinutá
utvecklats	vyvinut
utvecklats	vyvinuté
utvecklats	vyvinutý
utvecklats	vyvinutý
manuel	manuel
manuel	manuela
församlingar	sestavy
påven	papeži
påven	pope
påven	papež
grundad	založena
grundad	založen
grundad	založeno
grundad	založená
grundad	založil
frederik	frederik
tiderna	krát
tiderna	časy
tiderna	times
rötter	kořeny
rötter	kořenů
cross	křížem
cross	křížek
cross	kříž
cross	přejít
cross	cross
modeller	vzory
modeller	modely
modeller	modelky
modeller	modelů
elev	žák
elev	žáka
elev	studentka
elev	žák
elev	studentská
elev	student
leeds	leeds
djurgårdens	djurgårdens
framtida	budoucnosti
framtida	budoucí
framtida	budoucnost
times	krát
times	časy
times	times
meta	meta
tävlar	konkurenční
tävlar	soutěžení
flydde	utekl
flydde	unikl
flydde	uprchl
jakt	hon
jakt	lov
jakt	hunt
jakt	lovu
jakt	lovit
jakt	lovecké
jakt	lov
jakt	lovu
jakt	lovení
tillverkning	výroba
tillverkning	produkce
tillverkning	výroby
tillverkning	výroba
tillverkning	zpracovatelský
tillverkning	výroba
tillverkning	výrobní
karriären	kariéra
karriären	kariéru
beteende	chování
beteende	chování
meyer	meyer
drar	kreslí
drar	čerpá
drar	tahání
drar	vytáhne
vancouver	vancouveru
burma	barmě
burma	myanmaru
preussen	prusko
tjänster	služby
personal	personál
personal	personální
personal	personál
personal	zaměstnanci
sjukdomar	choroby
sjukdomar	nemoci
sjukdomar	onemocnění
sjukdomar	choroby
sjukdomar	nákaza
sjukdomar	nemoc
sjukdomar	nemoci
sjukdomar	onemocnění
plus	plus
plus	navíc
civila	občanský
civila	civilní
civila	občanská
civila	občanské
civila	občanskoprávní
civila	civilní
civila	civilista
civila	civilistů
civila	civilisté
civila	civilisty
amsterdam	amsterdam
amsterdam	amsterdamu
morris	morris
morris	morrise
intresserad	zájem
intresserad	zajímá
intresserad	zajem
guadeloupe	guadeloupe
kommunistiska	komunista
kommunistiska	komunistická
kommunistiska	komunistické
news	zprávy
news	novinky
philadelphia	philadelphie
philadelphia	filadelfie
philadelphia	philadelphii
stadsdel	okolí
stadsdel	čtvrť
stadsdel	sousedství
guy	chlap
guy	guy
guy	borec
tbilisi	tbilisi
estadio	estadio
merrill	merrill
flat	plochý
flat	byt
flat	ploché
flat	plochá
finna	nález
finna	nalezení
finna	najděte
finna	najdi
finna	najít
wayne	wayne
danske	danske
ukrainska	ukrajina
ukrainska	ukrajiny
ukrainska	ukrajinské
ukrainska	ukrajinský
fraser	věty
fraser	fráze
fraser	frází
fraser	fraser
medaljer	medaile
diospyros	diospyros
monument	památky
monument	pomník
monument	památník
monument	památka
monument	monument
polis	polda
polis	policajt
polis	policista
polis	policie
hårda	tvrdá
hårda	těžce
hårda	tvrdé
hårda	těžké
hårda	tvrdý
hårda	tvrdě
hårda	drsné
tillbringade	strávil
tillverkas	vyráběné
tillverkas	vyrobené
tillverkas	vyrobeno
tillverkas	vyrobeny
tillverkas	vyrobený
rakt	rovné
rakt	rovně
rakt	přímo
annorlunda	jiný
annorlunda	jiná
annorlunda	různé
annorlunda	jiné
bates	bates
svår	závažné
svår	závažná
svår	vážné
svår	obtížné
svår	obtížná
svår	obtížně
svår	obtížný
arenan	aréně
freden	peace
freden	míru
freden	mír
torget	náměstí
torget	čtverec
steklar	blanokřídlí
disney	disney
nick	nick
nick	nicku
fame	sláva
fame	slávy
fame	slávu
chapman	chapman
starta	start
starta	začátek
starta	začít
starta	spustit
starta	start
starta	spuštění
starta	spustit
ökad	zvýšený
ökad	zvýšená
ökad	zvýšení
ökad	zvýšené
edmond	edmond
diskutera	projednat
diskutera	diskutovat
diskutera	prodiskutovat
diskutera	probrat
jul	vánoce
jul	vánoční
andy	andyho
andy	andy
representerad	představoval
hollywood	hollywood
hollywood	hollywoodu
beskriva	popište
beskriva	popsat
ställen	místy
ställen	místa
ställen	míst
konsert	koncertní
konsert	koncert
frihet	svoboda
frihet	volnost
frihet	svobodu
frihet	svoboda
frihet	liberty
leipzig	lipsko
kevin	kevinovi
kevin	kevin
dalton	dalton
online	online
stjärna	hvězda
stjärna	star
duck	kachna
duck	kačer
duck	kachní
gerhard	gerhard
utföra	vystupovat
utföra	provádět
klostret	klášter
klostret	klášter
klostret	klášter
klostret	opatství
klostret	abbey
flygplanet	letoun
flygplanet	letounu
uppror	povstání
uppror	povstání
uppror	vzpoura
uppror	povstání
minskade	snížený
minskade	snížení
minskade	snížené
minskade	snížená
minskade	snížené
minskade	snížený
minskade	snížen
minskade	snížená
tegel	cihly
tegel	cihel
tegel	cihla
tegel	brick
barbara	barbaru
barbara	barbara
flygplatsen	letištní
flygplatsen	letiště
huruvida	zda
huruvida	zdali
linda	linda
linda	lindu
linda	lindo
utmärkt	vynikající
upptäckt	zjišťování
upptäckt	odhalování
upptäckt	zjištění
upptäckt	detekce
upptäckt	objevil
upptäckt	objeven
upptäckt	objevili
upptäckt	objevila
upptäckt	zjištěno
upptäckt	zjištěn
upptäckt	zjištěné
upptäckt	zjištěna
upptäckt	nález
upptäckt	objevování
upptäckt	objev
upptäckt	discovery
tolkning	výklad
tolkning	interpretace
tolkning	tlumočení
tolkning	tlumočení
idé	myšlenka
idé	idea
idé	nápad
erica	erica
marc	marcu
marc	marc
motorn	motoru
motorn	motor
tor	tor
tor	thor
målade	namaloval
gst	gst
planerade	plánované
planerade	plánováno
planerade	plánovaný
planerade	naplánované
planerade	plánovaná
majoritet	většina
majoritet	většiny
säkerhet	bezpečnostní
säkerhet	ochranka
säkerhet	jistota
säkerhet	bezpečnost
säkerhet	zabezpečení
säkerhet	bezpečnosti
säkerhet	bezpečnost
säkerhet	bezpečí
xii	xii
äventyr	dobrodružství
äventyr	dobrodružství
scb	scb
fader	otče
fader	otec
dna	dna
hår	vlasy
hår	vlasů
hår	srst
hår	chlupy
heat	horko
heat	žár
heat	tepla
heat	teplo
amerikanskt	američan
amerikanskt	american
amerikanskt	americká
amerikanskt	americké
amerikanskt	americký
potter	potter
ryan	ryanovi
ryan	ryan
hopp	skočit
hopp	skok
hopp	naděje
hopp	doufá
hopp	naděje
hopp	hope
hopp	naději
hopp	doufám
hopp	doufat
light	světle
light	lehké
light	světlo
pappa	táta
pappa	otec
pappa	otče
pappa	otec
pappa	tati
pappa	taťka
pappa	táta
pappa	tatínek
träsk	bažiny
träsk	bažině
träsk	bažiny
träsk	bažinách
harrison	harrisona
harrison	harrison
simplex	simplex
påverkar	postihují
påverkar	ovlivňuje
påverkar	ovlivňující
påverkar	ovlivnit
påverkar	postihují
jensen	jensen
träffade	splněno
träffade	met
träffade	potkal
niklas	niklas
sea	moře
sea	mořská
blandning	míchání
blandning	mix
blandning	směs
blandning	směsi
blandning	směs
blandning	mísení
blandning	míchání
skrift	psaní
skrift	píšu
hittades	nalezeno
hittades	nalezeny
hittades	nalezen
hittades	nalezené
hittades	nalezena
nyligen	nedávno
nyligen	nedávný
nyligen	nedávné
nyligen	nedávná
kvalitet	kvality
kvalitet	kvalita
kvalitet	kvalitní
kvalitet	jakost
kvalitet	kvalitu
jonathan	jonathan
vägrade	odmítnuto
vägrade	odmítl
vägrade	zamítnuto
slår	bije
tak	stropu
tak	strop
tak	střecha
tak	střechy
tak	střecha
tak	střechy
tak	střechu
tak	střešní
tak	stropů
tak	stropy
nad	nad
flora	flora
japonica	japonica
huvudsakliga	main
huvudsakliga	hlavní
huvudsakliga	ředitel
huvudsakliga	ředitelka
lyckats	uspěli
lyckats	uspěl
kamp	battle
kamp	bitva
kamp	boj
kamp	boj
kamp	boj
kamp	bojovat
vart	kde
vart	kam
lagos	lagos
södermanlands	södermanland
naturligt	přírodní
naturligt	přirozený
naturligt	přirozené
naturligt	přirozená
naturligt	přirozeně
utökad	prodloužena
utökad	rozšířená
utökad	rozšířené
utökad	rozšířený
utökad	rozšířené
utökad	rozšířená
risk	riskovat
risk	rizika
risk	riziko
risk	risk
ungdom	mládež
ungdom	mládí
ungdom	mládeže
möter	splňuje
detaljer	podrobnosti
detaljer	detaily
våld	násilí
påbörjade	začalo
påbörjade	začal
påbörjade	zahájena
påbörjade	začala
herrgård	sídlo
jerusalem	jeruzaléma
jerusalem	jeruzalém
kristus	kristus
kristus	kriste
relation	vztah
relation	vztahy
sebastian	sebastian
sebastian	sebastiana
turkiska	turecký
turkiska	turecké
turkiska	turecká
erebia	erebia
tammerfors	tampere
edgar	edgara
edgar	edgar
boys	kluky
boys	hoši
boys	kluci
boys	chlapci
ständigt	nepřetržitě
ständigt	neustále
översättningar	překlady
översättningar	překladů
rikets	říše
skull	saké
arts	umění
