категория	kategorya
победил	panalo
искать	naghanap
искать	hanapin
искать	maghanap
искать	paghanap
искать	paghahanap
танков	tangke
произведение	produkto
футбол	soccer
футбол	football
восемь	walong
восемь	otso
восемь	walo
ведущих	nangunguna
антонио	antonio
праздник	pista
праздник	holiday
праздник	kapistahan
праздник	feast
праздник	pagdiriwang
праздник	selebrasyon
давид	david
маршрут	ruta
маршрут	route
маршрут	itinerary
жить	mabuhay
жить	mamuhay
жить	live
конкурс	paligsahan
конкурс	kompetisyon
конкурс	paligsahan
конкурс	contest
вячеслав	vyacheslav
удар	suntok
удар	punch
удар	sipa
доля	proporsyon
доля	ibahagi
доля	share
доля	ipamahagi
двое	dalawang
двое	dalawa
двое	two
практике	pagsasanay
практике	practice
практике	praktis
поставить	nilagay
поставить	ilagay
коллега	kasamahan
коллега	katrabaho
княжество	prinsipalidad
израиль	israel
учитывая	considering
учитывая	binigay
учитывая	given
учитывая	ibinigay
серий	episodes
мак	mac
мак	mack
экипажа	crew
третье	ikatlong
третье	pangatlo
старые	matanda
старые	luma
поезда	tren
кавалер	cavalier
умерла	namatay
орган	organo
орган	organ
критерий	criterion
реализации	katuparan
предварительный	pansamantala
органы	organo
органы	organs
соглашение	kasunduan
фигуры	personalidad
важно	kahalaga
важно	mahalaga
бразильский	brazilian
остались	nanatili
вещи	bagay
вещи	bagay
эдуард	edouard
эдуард	edward
эдуард	eduard
рекорд	record
рекорд	talaan
рекорд	rekord
показать	magpakita
показать	ipakita
показать	pakita
показать	show
специальности	espesyalidad
ракеты	rockets
тура	tura
диск	disk
диск	disc
сверху	tuktok
сверху	nangunguna
сверху	itaas
напротив	kabaliktaran
появление	paglitaw
появление	anyo
появление	itsura
появление	hitsura
критика	kritika
критика	kritika
критика	kritiko
стадии	yugto
памятников	monuments
упоминания	pagbanggit
упоминания	mentions
упоминания	binabanggit
разрешения	pahintulot
соединение	koneksyon
соединение	connection
соединение	kumokonekta
соединение	pagkonekta
соединение	kinokonekta
соединение	ikonekta
соединение	kumonekta
доступ	access
параллельно	kahilera
сражение	labanan
птицы	birds
птицы	ibon
птицы	ibon
математики	matematika
сомнения	pagdududa
сомнения	duda
сомнения	doubt
сомнения	alinlangan
нужна	need
нужна	kailangan
палаты	chambers
палаты	wards
деления	fission
разработка	development
разработка	pagpapaunlad
разработка	unlad
выполнение	pagpapatupad
характера	kalikasan
характера	nature
предположительно	kuno
предположительно	daw
защита	pagprotekta
защита	proteksyon
защита	depensa
защита	defense
защита	pagtatanggol
защита	ipagtanggol
нхл	nhl
формирование	pagbabalangkas
формирование	formation
формирование	shaping
голову	head
голову	ulo
руководства	patnubay
руководства	gabay
экономического	ekonomiya
экономического	economic
гдр	gdr
номера	kuwarto
номера	kwarto
перу	peruvian
перу	peru
яков	jacob
яков	jakob
вера	vera
вера	pananampalataya
вера	paniniwala
утверждение	apruba
утверждение	pagpayag
утверждение	approval
набор	pangangalap
набор	set
набор	itakda
нба	nba
химии	kimika
химии	kimikang
эффект	epekto
эффект	effect
эффект	epekto
командования	command
командования	utos
расположение	kinalalagyan
расположение	lokasyon
аргумент	argumento
аргумент	argument
аргумент	pagtatalo
формально	formally
формально	technically
монеты	barya
монеты	barya
монеты	coin
машина	makina
машина	kotse
