של	шел
אוטומטית	автоматично
אוטומטית	автоматичен
אוטומטית	автоматично
משורר	поет
משורר	поетът
משורר	поета
תומך	подкрепа
תומך	поддържаща
תומך	подкрепящи
תומך	подпомагане
תומך	подкрепа
תומך	поддръжка
תומך	подкрепя
תומך	поддържа
תומך	поддръжник
תומך	привърженик
דפוס	печат
דפוס	печатане
דפוס	отпечатване
מושבים	седалки
מושבים	места
מושבים	седалките
ארנסט	ърнест
ארנסט	ернст
לימד	преподавал
לימד	научени
משטר	режим
הצעות	предложен
הצעות	предложени
הצעות	предложено
הצעות	оферти
הצעות	предлага
הצעות	предложения
הצעות	предложения
ביים	насочено
ביים	насочени
הגורמים	фактори
הגורמים	коефициенти
ויליאמס	уилиамс
ויליאמס	уилямс
דרומית	южен
דרומית	южни
דרומית	южна
טילים	ракетите
טילים	ракети
טילים	ракети
נסיך	княз
נסיך	принц
נסיך	принс
נסיך	принцът
בבל	вавилон
יחדיו	заедно
דונם	акра
מחלה	болест
מחלה	заболяване
מחלה	заболявания
מחלה	болест
מחלה	болести
מחלה	заболяване
מחלה	заболявания
מחלה	болест
מחלה	болести
המאמר	статия
המאמר	член
עופות	пилешко
עופות	кокошка
עופות	пиле
עופות	пиленце
עופות	кокошки
עופות	пиленца
עופות	пилета
עופות	птички
עופות	птиците
עופות	птици
קנה	купувам
קנה	купи
קנה	купена
קנה	купих
קנה	купил
קנה	купен
גיבור	херо
גיבור	герой
גיבור	героично
גיבור	геройски
נרצחו	убита
נרצחו	убити
נרצחו	убит
בסיסי	основна
בסיסי	основни
בסיסי	основен
ייחודי	отличителен
ייחודי	отличителни
ייחודי	уникално
ייחודי	уникален
ייחודי	уникални
ייחודי	уникална
פוליטיקאים	политици
פוליטיקאים	политиците
גילו	открит
גילו	открита
גילו	открити
הרוסים	руснаци
הרוסים	руснаците
עמי	ami
עצמאות	независимост
התקבלה	получено
התקבלה	получена
התקבלה	получен
התקבלה	получени
התקבלה	приета
התקבלה	приети
התקבלה	прие
התקבלה	прието
התקבלה	приет
החליף	заменен
החליף	заменено
החליף	сменен
החליף	сменени
החליף	заменена
החליף	сменени
החליף	разменени
הסכמה	консенсус
הסכמה	единодушие
הסכמה	съгласието
הסכמה	съгласие
הסכמה	съгласие
הסכמה	споразумение
מחיר	цена
מחיר	разход
מחיר	цена
מחיר	разходи
צעד	стъпало
צעד	стъпка
צעד	крачка
אוצר	съкровища
אוצר	съкровище
דובר	говорител
דובר	говорителят
דובר	дувър
בחירה	селекция
בחירה	подбор
בחירה	избор
בחירה	избор
דעה	становище
דעה	мнение
דעה	мнение
דעה	становища
דעה	мнения
מחזות	пиеси
מחזות	играе
קווין	куин
קווין	кевин
אליפויות	първенство
אליפויות	шампионат
ובפרט	специално
נוצרו	създадени
נוצרו	създадено
נוצרו	създадена
נוצרו	създаде
נוצרו	създаден
גדי	козирог
מוסלמים	мюсюлманите
מוסלמים	мюсюлмани
מוסלמים	мюсюлманин
מוסלמים	мюсюлмански
מוסלמים	мюсюлмани
מוסלמים	мюсюлманска
מבוא	въведение
מבוא	въвеждане
מבוא	въведение
מבוא	интро
מבוא	предговор
הרוב	повечето
הרוב	мнозинство
הרוב	мнозинството
הרוב	мажоритарен
משימות	задачи
משימות	задачи
משימות	мисии
