kategória	категория
palube	палубата
palube	палуба
palube	тесте
skutočne	наистина
skutočne	наистина
obaja	двете
podpísal	подписано
podpísal	подписан
podpísal	подписани
podpísal	подпис
dokázal	доказано
pojmy	термини
pojmy	условия
pojmy	концепции
pojmy	понятия
moskve	москва
nech	нека
šiestich	шестима
šiestich	шест
columbia	колумбия
zoznamu	списък
hans	ханс
gréci	гърци
gréci	гърците
rozlišovacie	отличителен
rozlišovacie	отличителни
rozlišovacie	отличителен
pochovaný	погребан
pochovaný	погребана
pochovaný	заровени
pochovaný	погребани
pochovaný	заровено
klavír	пианото
klavír	пиано
klavír	пияно
použitý	използвано
použitý	използван
použitý	използвани
použitý	използвана
zboru	хор
zboru	корпус
naozaj	наистина
národa	нация
predstavitelia	ръководители
predstavitelia	лидерите
predstavitelia	лидери
predstavitelia	водачи
predstavitelia	представителите
predstavitelia	представители
vyrába	произвежда
vyrába	произвежда
dostupné	наличен
dostupné	налично
dostupné	налични
dostupné	налична
zodpovedá	съответства
viii	виии
ľudské	човешка
ľudské	човешко
ľudské	човек
ľudské	човешки
sama	сама
sama	сам
sama	сам
skúsenosti	опитен
skúsenosti	опитна
skúsenosti	опитни
skúsenosti	преживявания
skúsenosti	опитът
skúsenosti	преживяване
skúsenosti	опит
skúsenosti	изживяване
automobil	автомобил
východne	източно
východne	изток
tma	тма
tma	мрака
tma	мракът
tma	тъмнината
tma	мрак
tma	тъмнина
emil	емил
žiarenie	лъчение
žiarenie	радиация
žiarenie	облъчване
častíc	частици
častíc	частица
častíc	частици
historický	историческа
historický	исторически
historický	историческо
historický	историческа
historický	исторически
historický	историческо
noc	вечер
noc	нощ
noc	нощта
anglicka	англия
carl	карл
joe	джо
font	шрифт
tatra	татра
lodi	кораб
lodi	лодката
lodi	лодка
lodi	корабче
todor	тодор
trvalo	трайно
trvalo	безвъзвратно
zlato	златен
zlato	златни
zlato	златно
zlato	златна
zlato	злато
karpaty	карпатите
náboženské	религиозни
náboženské	религиозно
náboženské	религиозен
náboženské	религиозна
váha	претегляне
váha	тегло
váha	тежест
týždeň	седмицата
týždeň	седмица
port	пристанище
port	пристанището
port	порт
kam	къде
absolventi	възпитаници
absolventi	завършилите
absolventi	завършили
zmenil	променена
zmenil	променени
zmenil	променен
zmenil	променено
ton	тонове
ton	тона
ton	тонове
ton	тон
steve	стив
steve	стийв
kláštora	манастир
kláštora	манастира
sochár	скулптор
postavili	построени
postavili	изградена
postavili	построена
postavili	построено
postavili	построен
rozsahu	мащаб
rozsahu	скала
rozsahu	диапазон
rozsahu	обхват
rozsahu	обсег
sarthe	сарт
staroveku	античността
krátke	кратко
krátke	къса
krátke	кратка
krátke	късо
krátke	кратък
krátke	кратко
krátke	кратка
našli	намерено
našli	намерени
našli	открит
našli	намерена
našli	намерен
gól	цел
gól	гол
steny	стена
steny	стената
steny	уол
steny	стени
steny	стените
fyziky	физиката
fyziky	физика
okamžite	моментално
okamžite	незабавно
okamžite	мигновено
okamžite	моментално
celkový	общо
celkový	общ
celkový	обща
európa	европа
koní	кончета
koní	коне
koní	конете
redaktorov	редактори
každé	всяка
každé	всеки
sin	грехът
sin	грехове
sin	грях
sochy	скулптура
sochy	скулптури
sochy	статуи
sochy	статуите
sochy	скулптури
jaskyňa	пещера
jaskyňa	пещерата
jaskyňa	пещери
