kategória	loại
feltámadás	resurrection
fríz	frisia
schwarz	schwarz
kromoszóma	chromosomal
casino	casino
kleopátra	cleopatra
flores	flores
whitney	whitney
motörhead	motorhead
burkolat	hull
festés	nhuộm
festés	sơn
festés	tranh
festés	sơn
deluxe	deluxe
deluxe	xịn
tészta	pasta
tészta	mì
tészta	mì
tészta	noodles
tészta	mỳ
tészta	bột
tészta	pastry
tészta	mì
tészta	bún
áramlás	luồng
áramlás	màng
áramlás	flow
fokker	fokker
vőlegény	bridegroom
mítoszok	myths
lechner	lechner
pán	pan
teruel	teruel
humboldt	humboldt
ast	ast
enyém	mỏ
enyém	mine
reina	reina
jar	lọ
jar	jar
mata	mata
petrov	petrov
hinduizmus	hinduism
jemeni	ye
gill	gill
vandálok	vandals
kényszer	constraint
hozzáértő	savvy
sforza	sforza
burgonya	khoai
pun	punic
intézkedés	đo
lynch	lynch
szudáni	sudan
penn	penn
bear	gấu
romero	romero
dirk	dirk
monty	monty
kerekasztal	roundtable
olajat	nhớt
olajat	dầu
didier	didier
ruhákat	váy
mgm	mgm
saul	saul
ncis	ncis
gyökerek	rễ
sprint	sprint
gardner	gardener
gardner	gardner
chance	hội
andok	andes
atkinson	atkinson
jegyet	vé
higany	mercury
corona	corona
riccardo	riccardo
harsona	trombone
harsona	kèn
halászati	fishery
illusztrátor	illustrator
ayrton	ayrton
illatos	thơm
aqua	aqua
sandy	sandy
slavia	slavia
függetlenek	lập
jerome	jerome
legjobbak	nhất
erősítő	amp
erősítő	ampli
erősítő	amplifier
edina	edina
rabszolgaság	âu
rabszolgaság	bondage
kudarc	fail
carolyn	carolyn
clive	clive
dana	dana
alternatíva	alternative
kabinet	tủ
jacqueline	jacqueline
hawk	hawk
bombardier	bombardier
törekvő	aspiring
carrie	carrie
kingston	kingston
viszály	feud
forster	forster
forster	forrester
société	société
mágia	thuật
mágia	magic
türkmenisztán	turkmenistan
metán	mêtan
metán	metan
metán	methane
marta	marta
carpenter	mộc
ethan	ethan
kan	kan
váltás	shift
váltás	ca
váltás	switch
váltás	chuyển
calgary	calgary
calgary	cayman
reagan	reagan
elliot	elliot
ricky	ricky
palm	palm
palm	sên
palm	cọ
hamm	hamm
siena	siena
burma	burma
burma	miến
scipio	scipio
chloe	chloe
mein	mein
töredékek	fragments
edu	edu
mercy	mercy
roham	seizure
szenet	than
árnyak	bóng
bizalom	tin
gagarin	gagarin
somerset	somerset
lauren	lauren
szabi	sabi
árak	giá
árak	price
árak	giá
webster	webster
mauritius	mauritius
lusta	lat
lusta	biếng
lusta	lazy
lusta	lười
peng	bành
peng	peng
olympia	olympia
osbourne	osbourne
trier	trier
gomez	gomez
gomez	gómez
állkapocs	hàm
nyílás	aperture
nyílás	mở
ato	ato
hoc	hoc
cloud	sky
cloud	mây
cloud	cloud
atalanta	atalanta
donovan	donovan
market	chợ
btc	btc
coca	coca
inger	inger
érzékelő	detector
csin	chin
csin	cằm
dánok	danes
üreges	rỗng
üreges	hollow
dominic	dominic
bioszféra	biosphere
segovia	segovia
szamuráj	samurai
félhold	crescent
hordó	gẫy
hordó	nòng
hordó	thùng
hordó	nóc
hordó	nòng
falkland	falklands
falkland	falkland
universität	universität
tüske	gai
tüske	thorn
tüske	torn
hétvégi	weekend
christophe	christophe
mathieu	mathieu
szökőkút	fountain
éhínség	đói
bosch	bosch
tengerészek	mariners
alkoholos	rượu
alkoholos	cồn
alkonyat	twilight
tizenkilenc	nineteen
ferrara	ferrara
oldható	soluble
lopott	chôm
megtört	gãy
megtört	vỡ
megtört	hỏng
megtört	hư
condé	condé
kígyók	rắn
mustafa	mustafa
kart	kart
dawson	dawson
kéziratok	manuscripts
hook	hook
hook	móc
császárnő	empress
fontaine	fontaine
français	francais
áruló	treacherous
áruló	bội
bellini	bellini
mach	mach
blois	blois
alvilág	underworld
dűne	dune
mell	ngực
mell	vú
mell	ngực
mell	zú
mell	vú
mell	ngực
mell	breast
mell	vú
rufus	rufus
bahrein	bahrain
tihamér	jiminy
hernyók	caterpillars
croix	croix
kalifátus	caliphate
megváltó	redeemer
zsoldosok	mercenary
gyakornok	trainee
murat	murat
féltékeny	ghen
augustin	augustin
calvin	calvin
goa	goa
palais	palais
tekercs	cuộn
tekercs	rolls
tekercs	cuộn
tekercs	cuộn
tekercs	roll
kollár	kollár
erasmus	erasmus
václav	václav
lovakat	ngựa
stéphane	stéphane
colo	colo
nixon	nixon
edzők	coaches
ing	ing
ing	áo
loeb	loeb
várok	đợi
várok	chờ
usb	usb
fán	cây
szövetek	mô
szövetek	vải
edison	edison
őslakos	native
miki	miki
serge	serge
nagymama	bà
nagymama	ngoại
ave	ave
prime	prime
csalás	scam
csalás	deception
bárkinek	ai
kihívás	thạch
kihívás	thách
keane	keane
hihetetlenül	incredibly
tahiti	tahiti
fletcher	fletcher
warwick	warwick
forbes	forbes
tamil	tamil
petersen	petersen
fleming	fleming
oxigént	ôxi
oxigént	oxygen
oxigént	oxy
oxigént	ôxy
tömb	chặn
metropolis	metropolis
gyerekkori	trãi
ellenállni	cưỡng
ellenállni	kiềm
navarro	navarro
ifk	ifk
fákat	cây
megelőzni	ngăn
solomon	salomon
solomon	solomon
helyiségek	phòng
digi	digi
beágyazott	nhúng
spa	spa
boogie	boogie
gátat	dam
gátat	đập
táborok	trại
noir	noir
shane	shane
pia	pia
módok	cách
abdullah	abdullah
jimi	jimi
zárójel	ngoặc
zárójel	bracket
zárójel	parentheses
lan	lan
lan	lan
tüdő	phổi
tüdő	lung
tüdő	phổi
tüdő	ớt
vessző	phết
vessző	phẩy
macdonald	macdonald
drog	vải
drog	thuốc
jogokkal	quyền
hamza	hamza
kém	điệp
kozmosz	cosmos
martino	martino
starr	starr
merriam	merriam
nyomok	vết
nyomok	rãnh
futók	runners
megtekintése	xem
lazán	giải
lazán	loosely
elton	elton
berber	berber
berber	barbary
hüvelyk	inch
hüvelyk	cm
hüvelyk	thumb
florian	florian
vigo	vigo
vigo	viggo
színésznek	diễn
teherautó	trailer
teherautó	lorry
levy	levy
dresden	dresden
cervantes	cervantes
garay	garay
kern	kern
gianni	gianni
hajtás	gấp
megosztotta	chia
arnulf	arnulf
janka	janka
gazdák	nông
labirintus	mê
schumann	schumann
indianapolis	indianapolis
iljics	ilyich
vagyont	fortune
vagyont	lường
szabadúszó	freelancer
szabadúszó	freelance
irving	irving
újdonság	new
újdonság	mới
újdonság	sâm
újdonság	novelty
wyatt	wyatt
erek	veins
kőműves	mason
garibaldi	garibaldi
komi	komi
alacsonyan	low
alacsonyan	thấp
utazások	journeys
utazások	du
utazások	trips
egészségügy	khỏe
shell	vảy
shell	shell
boyle	boyle
fagy	frost
fagy	cóng
mérő	mét
betekintést	insight
bábel	babel
allianz	allianz
kockázat	liều
kockázat	ro
romák	roma
magzat	fetus
marian	marian
páciens	nhân
félúton	midway
bolzano	bolzano
himalája	himalaya
himalája	himalayas
henryk	henryk
lauda	lauda
rioja	rioja
vágány	vết
vágány	rãnh
vaddisznó	boar
titkai	secrets
mauritánia	mauritania
kiemelni	highlight
összeköttetés	interconnection
civilizációk	civilizations
civilizációk	civilisations
ronda	xấu
ronda	xau
ronda	xí
jutalom	thưởng
noah	noah
nevetséges	bịch
krokodil	sấu
krokodil	croc
csomagot	gói
bauhaus	bauhaus
sztereó	stereo
kegyelem	mercy
kegyelem	ân
kegyelem	grace
kegyelem	tha
gogh	gogh
vitatható	questionable
mikroszkóp	microscopes
mikroszkóp	microscope
mikroszkóp	phức
rodgers	rodgers
lugosi	lugosi
világító	luminous
világító	lighting
rosenberg	rosenberg
simeon	simeon
hangya	kiến
hendrik	hendrik
megelőzése	ngăn
hírszerzés	pet
tgv	tgv
def	def
izé	điều
izé	thứ
kívánó	ước
danielle	danielle
drama	drama
drama	kịch
mauro	mauro
italt	uống
leonyid	leonid
tavon	hồ
larsen	larsen
gabi	gabi
várakozás	đợi
várakozás	chờ
geo	geo
clarence	clarence
érvelt	mích
evan	evan
párduc	leopard
párduc	báo
párduc	panther
rés	niche
rés	gap
elfelejtett	quên
oro	oro
zord	grim
zord	bleak
kitett	lộ
marcelo	marcelo
sans	sans
farmer	denim
farmer	jeans
farmer	quê
ferrer	ferrer
wallis	wallis
stephanie	stephanie
próbák	trials
panzer	panzer
cowboy	cowboy
seymour	seymour
magdalena	magdalena
australis	australis
orrszarvú	rhino
úgyszintén	cũng
sört	beer
sört	bia
parc	tàng
frankie	frankie
idaho	idaho
hayes	hayes
közlemény	chuông
közlemény	quận
alberta	alberta
vitorlás	buồm
gólya	hạc
gólya	freshman
sue	sue
sue	kiện
áramkör	mạch
byrne	byrne
clayton	clayton
soma	soma
klikk	clique
frost	frost
vous	vous
évforduló	khắc
adobe	adobe
nepáli	nepal
candy	kẹo
candy	candy
pinus	pinus
scala	scala
fülek	tai
nigra	nigra
casablanca	casablanca
szóvivője	spokesperson
szóvivője	spokesman
wrc	wrc
pzl	pzl
dolores	dolores
bermuda	bermuda
ang	ang
trent	trent
sorbonne	sorbonne
kaktusz	cactus
udine	udine
gornji	gornji
lange	lange
nippon	nippon
gen	gen
rostock	rostock
münster	münster
pókok	nhện
benzin	xăng
benzin	gas
benzin	xăng
benzin	naphtha
benzin	xăng
mágus	magus
mágus	wizard
mágus	mage
kínos	gượng
kínos	awkward
fogyatékos	tắt
túlzás	overkill
alvás	ngủ
alvás	ngự
alvás	ngủ
lego	lego
hormon	hormone
hormon	hormon
hormon	hormone
hormon	hormon
hormon	hormones
norfolk	norfolk
korlátozás	hạn
veszít	thua
buena	buena
žďár	žďár
vasember	ironman
davidson	davidson
dum	dum
kezdők	beginners
kezdők	beginner
láp	lầy
láp	bog
wan	wan
sigmund	sigmund
roi	roi
larsson	larsson
rally	rally
piton	python
piton	trăn
piton	snape
techno	techno
georgij	georgy
bernstein	bernstein
maggiore	maggiore
göttingen	göttingen
bárkit	ai
gorica	gorica
andretti	andretti
xxv	xxv
cerro	cerro
paola	paola
eiffel	eiffel
eriksson	eriksson
negyeddöntőbe	quarterfinals
organikus	organic
kaszás	reaper
fenntartva	reserved
françoise	françoise
françoise	francoise
flow	luồng
flow	màng
flow	flow
pavilon	pavilion
mons	mons
szilézia	silesia
wacker	wacker
tetőn	rooftop
tetőn	mái
tetőn	tèo
tetőn	trần
canberra	canberra
clint	clint
szőlőt	nho
mintákat	patterns
kemence	furnace
kemence	lò
allah	allah
nicholson	nicholson
drasztikusan	khốc
huesca	huesca
curie	curie
khz	khz
nyitány	overture
monde	monde
theodosius	theodosius
selyem	lụa
vivaldi	vivaldi
erkölcs	đạo
patkó	horseshoe
étoile	étoile
tadeusz	tadeusz
timor	timor
kay	kay
isabella	isabella
gina	gina
jenson	jenson
moses	moses
ewing	ewing
gyógyítás	healing
cella	cell
kés	dao
kés	tung
kés	đao
kés	dao
straße	straße
marci	marci
hív	gọi
alaszkai	alaskan
alaszkai	alaska
halloween	halloween
hárfa	hạc
hárfa	harp
mendoza	mendoza
plazma	plasma
montoya	montoya
ole	ole
daru	cranes
daru	sếu
daru	crane
daru	hạc
daru	sếu
kölykök	cubs
szeles	gió
micimackó	pooh
schuster	schuster
antoni	antoni
jun	tuấn
jun	jun
margarita	margarita
oratórium	oratorio
hórusz	horus
erősek	mạnh
erősek	strong
bársony	velvet
bársony	nhung
völgyet	lũng
alakzat	hình
alakzat	form
aldo	aldo
ciklikus	cyclic
belépő	entry
belépő	mục
ves	ves
grigorij	grigory
sárkányok	rồng
dolly	dolly
urán	urani
urán	uranium
gustavo	gustavo
presley	presley
barátom	bạn
barátom	hiền
benyújtott	filled
benyújtott	tiển
elhúzódó	lingering
veréb	passer
veréb	sparrow
queensland	queensland
babylon	babylon
bali	bali
ascii	ascii
plymouth	plymouth
hawkins	hawkins
puma	cougar
puma	puma
szváziföld	swaziland
fúziós	fusion
karin	karin
msc	msc
antillák	antilles
mentő	cứu
nacionalizmus	nationalism
foszfor	phốtpho
borz	lửng
borz	badger
edmond	edmond
hamupipőke	cinderella
mahler	mahler
készlet	kit
készlet	kitts
készlet	dong
fákon	cây
timo	timo
indie	indie
truman	truman
seth	seth
seb	seb
lövész	gunner
lövész	rifleman
tudatosság	consciousness
enigma	enigma
mangán	mangan
vilnius	vilnius
meghajtású	powered
vidra	tủi
spárta	sparta
trentino	trento
fények	đèn
perek	trials
varese	varese
szurdok	gorge
morse	morse
isabelle	isabelle
trinity	trinity
jana	tei
jana	jana
hindi	hindi
nec	nec
ind	ind
szintek	cấp
gabriela	gabriela
fed	fed
menü	menu
vickers	vickers
mimi	mimi
carnegie	carnegie
prinz	prinz
galileo	galileo
chandler	chandler
gyógyszert	thuốc
lance	lance
theo	theo
pinto	pinto
gandalf	gandalf
ultraibolya	ultraviolet
moly	moth
aosta	aosta
sands	sands
mvp	mvp
istálló	chuồng
istálló	thóc
simmons	simmons
artur	artur
nassau	nassau
knowles	knowles
maxim	maxim
centro	centro
alicante	alicante
internacional	internacional
günter	günter
szíriában	syria
uruk	uruk
bájt	byte
bájt	bytes
hasadék	rift
hasadék	mớ
wrocław	wrocław
gestapo	gestapo
ajándékot	quà
ajándékot	cải
ajándékot	quà
teri	teri
peugeot	peugeot
garrett	garrett
sud	sud
vic	vic
morton	morton
oboa	oboe
váza	bình
váza	vase
zsaru	cớm
zsaru	cop
swing	vung
swing	đu
swing	swing
moldovai	moldova
allison	allison
plakát	poster
arcok	mặt
úszik	bơi
hazugság	xạo
hazugság	lies
hazugság	nằm
lao	lào
lao	lao
mókus	sóc
sót	muối
clifford	clifford
pillanatok	moments
zorro	zorro
breda	breda
bürokraták	bureaucrats
nettó	web
nettó	net
alapozott	dựa
hadrianus	hadrian
marcos	marcos
pálinka	brandy
kenyeret	mì
elegans	elegans
naptári	lịch
ala	ala
iker	twin
iker	song
alves	alves
szitakötő	dragonfly
evelyn	evelyn
sámán	shaman
zhang	trương
antigua	antigua
melody	giai
melody	melody
szűrő	lọc
szűrő	lọc
afganisztáni	afghanistan
horizont	horizon
gyapjas	woolly
gyapjas	kerivoula
leiden	leiden
trulli	trulli
laguna	laguna
ogg	ogg
hagen	hagen
harangok	chuông
tres	tres
braga	braga
dalton	dalton
terminátor	terminator
darmstadt	darmstadt
sertés	porcine
sertés	lợn
sertés	heo
sertés	thối
sertés	lợn
sertés	thối
sertés	heo
sertés	đẻ
othello	othello
moreau	moreau
sanders	sanders
shawn	shawn
ammónium	amoni
héja	hawk
ottawa	ottawa
ufo	ufo
parks	parks
hangyák	kiến
hangyák	kiến
frans	frans
hurrikán	bão
gomes	gomes
rolls	cuộn
rolls	rolls
liam	liam
anas	anas
végtag	lem
boulogne	boulogne
jelenések	revelations
jelenések	khải
brisbane	brisbane
hilton	hilton
ütős	percussion
eastwood	eastwood
reformja	reforming
playboy	playboy
savage	savage
hangnem	tone
hangnem	tần
körte	pear
körte	lê
körte	lê
papirusz	papyrus
krk	krk
parkinson	parkinson
brandt	brant
brandt	brandt
szekta	cult
guerrero	guerrero
kapcsoló	switch
kapcsoló	chuyển
félénk	shy
félénk	ngại
külvárosi	suburban
cosenza	cosenza
megtorlás	retribution
roche	roche
hidegebb	uất
neutron	neutron
sabine	sabine
mega	mega
ritchie	ritchie
tollak	bút
tollak	lông
zsíros	nhờn
rpg	rpg
chicagóban	chicago
erősebben	mạnh
fejet	đầu
fejet	đàu
fejet	head
erődök	fortresses
westminster	westminster
viselni	mặc
viselni	đeo
viselni	mặc
viselni	đeo
zalán	stari
ernesto	ernesto
mccarthy	mccarthy
felbontás	vụn
felbontás	giải
hágai	hague
hágai	hag
hilda	hilda
sértés	xúc
sértés	xúc
bizarr	bizarre
aludni	ngủ
aludni	ngự
petrus	petrus
vallon	vallon
vallon	walloon
spike	spike
avec	avec
jaime	jaime
sims	sims
met	trúng
met	met
leningrád	leningrad
szánkó	luge
kirgizisztán	kyrgyzstan
sarok	góc
brabant	brabant
szívek	nhép
szívek	cơ
szívek	hearts
tini	teen
tini	teenage
tizenéves	teenage
tizenéves	teens
felsővezeték	ocl
nationale	nationale
pack	gói
pack	quấn
pack	pack
mozik	rạp
harmonika	harmonica
harmonika	accordion
visegrád	visegrád
büdös	stinky
büdös	hôi
büdös	hôi
rembrandt	rembrandt
walther	walther
kfz	kfz
panda	panda
panda	trúc
dió	nut
dió	nứt
dió	nuts
dió	bi
öregek	oldies
giulio	giulio
hormonok	hormone
hormonok	hormon
hormonok	hormones
ezüstös	silvery
auschwitz	auschwitz
hangosan	loud
shepard	shepard
blanco	blanco
létfontosságú	vital
buzgó	zealous
perugia	perugia
puebla	puebla
sic	sic
liza	lisa
liza	liza
liza	liesl
rover	rover
nfc	nfc
renato	renato
kiképzés	luyện
kiképzés	training
szőnyeg	thảm
szőnyeg	thảm
szőnyeg	chăn
szőnyeg	thảm
alvin	alvin
jong	jong
fordít	dịch
wyoming	wyoming
rangja	rang
rangja	rank
talbot	talbot
jancsi	hansel
dickinson	dickinson
trance	trance
rhein	rhein
megjelölése	tag
megjelölése	thẻ
lejtő	dốc
lejtő	dốc
lejtő	downhill
lejtő	incline
tiszteletet	bai
dwight	dwight
elnyomás	suppression
nicosia	nicosia
beyoncé	beyoncé
beyoncé	beyonce
marley	marley
gyász	tang
zöldség	rau
zöldség	rau
monoxid	monoxide
hank	hank
mitsubishi	mitsubishi
kísértet	spectre
támogatások	aid
mundo	mundo
csípős	cay
yvonne	yvonne
barney	barney
liber	liber
képalkotó	imaging
moby	moby
tagadja	chối
kormányos	helm
tuba	tuba
parancsok	lệnh
parancsok	lệnh
liz	liz
székek	ghế
drew	lê
drew	drew
conan	conan
szállás	lodging
umberto	umberto
hetekig	tuần
bleeker	bleeker
pearson	pearson
rács	lattice
rács	thanh
rács	lưới
sonny	sonny
ágy	giường
ágy	bed
ágy	giường
sark	sark
tilalom	ban
tilalom	cấm
rhodes	rhodes
taxi	taxi
taxi	taxi
taxi	cab
taxi	xi
heath	phuc
heath	heath
karját	tay
malik	malik
chambers	chambers
chambers	vẹn
seres	seres
tádzsikisztán	tajikistan
cornwall	cornwall
prot	prot
autópályán	freeway
hohenzollern	hohenzollern
fáraók	pharaon
fáraók	pharaoh
emile	emile
sophia	sofia
sophia	sophia
csomópontok	hubs
mcqueen	mcqueen
juli	juli
akác	keo
akác	acacia
unter	unter
trois	trois
dnyeszter	dnister
régiói	vùng
banner	banner
heim	heim
zászlós	ensign
mennyország	thiên
sharp	sharp
sharp	nhọn
taranto	taranto
cipő	giày
cipő	giày
cipő	giầy
cipő	móng
irvine	irvine
karbonát	cacbonat
messi	messi
claus	claus
regis	regis
trieszt	trieste
vázlat	sketch
vázlat	nháp
vázlat	schematic
térfogat	volume
christi	christi
gerincét	backbone
bolognai	bologna
bolognai	bolognese
soc	soc
afro	afro
aszfalt	nhựa
kerítés	rào
goran	goran
gyökér	root
gyökér	chủ
spirál	spiral
frankenstein	frankenstein
tenerife	tenerife
durch	durch
cornell	cornell
madeleine	madeleine
nascar	nascar
elvira	elvira
cnn	cnn
empirikus	empirical
caligula	caligula
belépés	entry
belépés	mục
pantheon	pantheon
nyereg	sale
franc	franc
domino	domino
kajmán	caiman
kajmán	cayman
chapelle	chapelle
pte	pte
bérgyilkos	assassin
bérgyilkos	hitman
amalfi	amalfi
biológusok	biologists
ékszerek	sỉ
egerek	chuột
popper	popper
troy	troy
kalandok	adventures
audrey	audrey
értékeli	unplugged
phillip	phillip
soria	soria
hip	hip
hip	hông
weasley	weasley
törekvéseit	tr
mathias	mathias
sang	sang
pauline	pauline
ramírez	ramírez
szavazó	bầu
gyűlölet	hat
gyűlölet	ghét
gyűlölet	hat
socket	cắm
socket	socket
származását	lineage
tung	tùng
tung	tung
vosztok	vostok
linus	linus
valentino	valentino
shin	shin
delaware	delaware
ígéret	hứa
ígéret	hứa
gorbacsov	gorbachev
meghatározva	quyết
rúd	thanh
rúd	rod
rúd	cực
rúd	pole
rúd	cột
évszakok	mùa
évszakok	seasons
normandia	normandy
normandia	normandie
karnevál	carnival
feltörekvő	aspiring
stevie	stevie
halo	quầng
halo	halo
spam	spam
ostrava	ostrava
ülések	phiên
festék	sơn
festék	nhuộm
festék	dye
védelmező	defender
védelmező	cọc
akvarell	watercolor
kari	kari
gorilla	gorilla
glover	glover
ori	ori
ász	aces
ász	ách
ász	ách
ász	ace
griffith	griffith
phelps	phelps
hierarchikus	hierarchical
lviv	lviv
grove	grove
grove	thô
kimeneti	xuất
eden	eden
expo	expo
bio	bio
hess	hess
dominika	dominika
dominika	dominica
direct	direct
direct	trực
törött	gãy
törött	vỡ
törött	hỏng
törött	hư
benetton	benetton
eli	eli
körzetek	quận
luz	luz
penge	blade
pletykák	gossip
bangkok	bangkok
részeg	say
részeg	xỉn
részeg	drunk
nietzsche	nietzsche
határokon	viền
határokon	viền
határokon	biên
határokon	transboundary
aida	aida
fűszerek	spice
bertha	bertha
helikopterek	helicopters
légzés	thở
rss	rss
stadler	stadler
pici	xíu
pici	tiny
ábrázolások	depictions
táncosnő	dancer
táncosnő	showgirl
berliner	berliner
autókat	oto
autókat	ôtô
garam	hron
sabrina	sabrina
bikini	bikini
boone	boone
stallone	stallone
memphis	memphis
corazón	corazón
noel	noel
levi	levi
gurney	gurney
gurney	cáng
jegyeket	vé
ágazat	ngành
harbor	cảng
hazug	liars
goku	goku
terasz	hiên
terasz	sân
finnek	finns
groove	groove
bod	boy
bérleti	rentals
bérleti	thuê
sen	sen
zuhan	falling
zuhan	rơi
lyukak	lỗ
ravenna	ravenna
összetört	vỡ
összetört	vỡ
összetört	rụi
összetört	vỡ
worth	giá
gyíkok	lizards
veracruz	veracruz
hajógyár	yard
hajógyár	sân
hajógyár	tun
arámi	aramaic
marsi	martian
lisszaboni	lisboa
lisszaboni	lisbon
konferenciák	conferences
