את	你
מלמד	教
האולימפיים	奧運會
האולימפיים	奧運
זכר	男性
זכר	男
מודיעין	智慧
מודיעין	情報
מודיעין	智力
מודיעין	英特爾
מודיעין	情報
מודיעין	intel
רצה	通緝
ההבדל	差額
ההבדל	區別
ההבדל	差別
ההבדל	差異
דל	del
דל	dell
המסע	追求
המסע	旅途
המסע	旅程
שוחרר	獲釋
ללכת	步行
ללכת	散步
ללכת	走路
הוספת	插入
בודד	孤單
בודד	寂寞
בודד	孤獨
קרח	冰塊
קרח	冰
קרח	ice
שטחי	膚淺
שטחי	淺
שטחי	膚淺
תקציב	預算
בדיוני	虛構
בדיוני	虛構
בדיוני	小說
מחזור	週期
מחזור	迴圈
מסך	螢幕
מאסר	監禁
מאסר	囚禁
מאסר	監禁
מאסר	囚禁
מדריך	手冊
מדריך	手動
מדריך	指南
מדריך	指引
מדריך	嚮導
מניח	猜猜
מניח	猜
רמות	關卡
מסחר	商務
מסחר	商業
מסחר	買賣
מסחר	貿易
מסחר	交易
מסחר	貿易
חלקית	局部
חלקית	部分
חלקית	局部
חלקית	部分
מיכל	容器
מיכל	貨櫃
מיכל	michal
מיכל	坦克
המנהל	校長
עליון	頂
עליון	top
עליון	頂端
עליון	熱門
עליון	最高
עליון	最高
כותרת	頭條
כותרת	標題
כותרת	標題
נפוצה	常見
נפוצה	通用
נפוצה	共同
אישיות	人格
אישיות	人格
אישיות	性格
אישיות	個性
ואל	val
ואל	瓦爾
הצטרפה	加入
שו	邵
שו	蕭
שו	shaw
שו	肖
המשורר	詩人
ליטא	立陶宛
זמרת	singer
זמרת	歌手
וינה	維也納
צורות	形狀
צורות	表格
ויצמן	weitzman
טום	tom
הערה	評論
שכונה	鄰里
שכונה	鄰里
ביוגרפיה	傳記
ביוגרפיה	自傳
סלע	岩
סלע	岩石
סלע	石頭
סלע	rock
סלע	搖滾
בד	布
בד	畫布
בד	帆布
בד	布料
בד	纖維
בד	織物
מושל	省長
מושל	總督
מושל	州長
טור	柱
טור	專欄
טור	欄
טור	列
קטעים	節錄
קטעים	摘錄
תחבורה	運輸
תחבורה	交通
תחבורה	運輸
תחבורה	交通
הנוצרים	基督教徒
הנוצרים	基督徒
שווייץ	瑞士
צופים	觀眾
צופים	旁觀者
צופים	觀看
צופים	觀察員
צופים	童軍
צופים	觀眾
איים	群島
איים	島嶼
כץ	katz
מסורת	傳統
מסורת	傳統
לשלוח	送出
מתח	張力
מתח	壓力
מתח	強調
מתח	應力
מתח	懸念
מתח	電壓
עמית	同事
עמית	同事
עמית	協理
תשלום	付款
תשלום	支付
חייל	戰士
חייל	兵
חייל	士兵
חייל	軍人
שייך	屬於
המושבה	殖民地
רוסית	俄語
רוסית	俄文
יוהאן	johan
סופית	有限
סופית	決賽
הזכות	特權
צייר	繪製
צייר	畫
צייר	抽籤
צייר	drew
צייר	畫師
צייר	畫家
לטפל	對待
להט	熱情
להט	激情
הסוכנות	代理商
הסוכנות	機構
ציין	指明
ציין	指定
הראש	頭
הראש	頭部
חתן	新郎
ראיתי	鋸
ראיתי	鋸子
אותך	你
צמח	廠
צמח	植物
צמח	工廠
מוצרים	商品
מוצרים	產品
בבעלות	擁有
מפרץ	海灣
מפרץ	灣
מפרץ	海灣
טוני	tony
ראשוני	初始
ראשוני	初級
מילר	米勒
מילר	miller
הרים	山
הרים	山脈
הרים	山區
דאז	daz
עמוק	深
עמוק	深層
מוזיקלי	音樂
מוזיקלי	音樂劇
הרחבה	膨脹
הרחבה	擴建
הרחבה	擴張
הרחבה	拓展
הרחבה	擴大
הרחבה	擴展
הרחבה	延伸
הרחבה	擴展
הרחבה	延長
הרחבה	延期
הצעת	推薦
הערכה	升值
הערכה	評價
הערכה	評估
הערכה	評估
בס	低音
בס	bass
דוכס	公爵
חזית	前面
חזית	陣線
עיתונאים	記者
פשוטה	簡單
חזה	胸
חזה	胸部
חזה	胸膛
חזה	胸口
חזה	胸
חזה	胸部
חזה	乳房
חזה	乳房
משלחת	代表團
משלחת	探險
מקצועי	專業
החלטות	決定
עקיבא	akiva
משמשים	杏子
טוענים	索賠
טוענים	認領
טוענים	債權
ובנוסף	加上
ובנוסף	加
המדרש	神學院
חישוב	計算
חישוב	計算
חישוב	計算
העשור	十年
עוזר	助手
עוזר	助理
משתתפים	參加
משתתפים	參與
אלמוג	珊瑚
שדות	田間
שדות	田地
שדות	欄位
שדות	田野
מבקר	訪客
מבקר	評論家
מבקר	批評家
מבקר	造訪
מבקר	來訪
מבקר	拜訪
השינויים	變更
השינויים	變動
השינויים	變化
השינויים	更改
עשרים	twenty
עשרים	二十
שיקגו	芝加哥
עקרון	原則
עקרון	原理
מטבע	貨幣
מטבע	幣值
מטבע	硬幣
מטבע	錢幣
עמוס	忙
עמוס	繁忙
עמוס	忙碌
עמוס	忙著
לשאת	攜帶
בריאן	brian
זיהוי	識別
פרו	pro
פרו	秘魯
רעיונות	想法
מלחין	作曲家
כוכבי	恆星
בלגיה	比利時
דון	dawn
דון	拂曉
דון	黎明
דון	天亮
דון	唐
דון	don
משטח	表面
משטח	地面
משטח	地表
יסודות	元素
יסודות	要件
מנצח	指揮
מנצח	勝者
מנצח	贏家
מנצח	贏了
מנצח	勝利
מנצח	贏
מנצח	win
משא	運費
משא	貨運
לשרת	服務
לשרת	發球
קיץ	summer
קיץ	夏日
קיץ	夏季
קיץ	暑假
קיץ	夏天
הגדוד	營
ביטול	取消
ביטול	中止
ביטול	取消
הגדרה	定義
הגדרה	設定
סקוטלנד	蘇格蘭
באו	包
נעצר	被捕
עכו	英畝
הסתיימה	完成
הישגים	成就
הישגים	成績
הישגים	成就
הישגים	成績
הישגים	成就
הישגים	成績
אוהב	戀愛
אוהב	愛
אוהב	love
אוהב	愛情
אוהב	讚
אוהב	就像
אוהב	像
אוהב	喜歡
אוהב	讚
תעשיית	工業
תעשיית	產業
תעשיית	行業
תעשיית	業界
נוף	風景
נוף	景觀
השיא	高潮
מצאתי	找到
מצאתי	發現
דלק	燃料
דלק	燃油
דלק	汽油
דלק	氣
דלק	天然氣
דלק	汽油
דלק	氣體
להחזיר	檢索
מוביל	領先
מוביל	領導
דיונים	討論
אופרה	opera
אופרה	歌劇
ריו	rio
ריו	柳
ריו	隆
מכוניות	車
מכוניות	汽車
מלחינים	作曲家
חלוקה	組織
אמריקני	美式
רביעי	週三
רביעי	星期三
רביעי	第四
הבדל	差額
הבדל	區別
הבדל	差別
הבדל	差異
עיתונאי	記者
הכינוי	暱稱
הכינוי	綽號
בוקר	早晨
בוקר	早上
בוקר	上午
מונח	任期
מונח	術語
מונח	學期
מוחלט	絕對
מוחלט	絕對值
שרת	伺服器
אחריות	擔保
אחריות	保固
אחריות	責任
אחריות	負責
אחריות	責任
קינג	國王
קינג	king
קינג	王
ויקטור	viktor
ויקטור	victor
מקדש	神廟
מקדש	寺
מקדש	寺廟
מקדש	廟
מקדש	聖殿
מודרנית	摩登
מודרנית	現代
מודרנית	近代
מודרנית	現代化
תופעות	現象
השוק	市場
השוק	市場
פוקס	fuchs
פוקס	狐
פוקס	狐狸
פוקס	fox
תגובה	評論
תגובה	反應
תגובה	答復
נפצע	受傷
נפצע	傷
נפצע	負傷
פופ	流行
פופ	pop
פופ	教皇
פופ	教宗
האמונה	信仰
האמונה	信心
האמונה	信念
האמונה	信仰
באש	bash
להרחיב	擴張
להרחיב	擴展
להרחיב	拓展
להרחיב	擴大
בוש	布希
יער	林子
יער	樹林
יער	森林
הטיל	導彈
טענות	債權
טענות	指控
טענות	指稱
לבטל	取消
ישר	直直
ישר	直
קונג	孔
הרשימה	名單
הרשימה	清單
הרשימה	列表
מפיק	製片人
מפיק	製片人
מפיק	製片
סבא	爺爺
סבא	祖父
ארצי	陸地
ארצי	國家
הסתיים	完成
האצטדיון	體育館
האצטדיון	運動場
האצטדיון	球場
הנוכחית	電流
הנוכחית	現任
הנוכחית	目前
כף	角
כף	匙
כף	勺
כף	勺子
כף	湯匙
ריק	空白
ריק	空
סטיבן	stephen
סטיבן	steven
מומלץ	推薦
כיסוי	覆蓋
כיסוי	封面
כיסוי	掩護
הובילה	led
מבחן	測試
מבחן	試驗
מבחן	測驗
מפלגה	黨
מפלגה	政黨
מפלגה	宴會
מפלגה	派對
מפלגה	聚會
גאוגרפיה	地理學
גאוגרפיה	地理
גאוגרפיה	地域
גאוגרפיה	地理位置
קבועה	永久
קבועה	常數
המורדים	叛亂分子
המורדים	反叛
המורדים	叛軍
רוזן	數
רוזן	伯爵
רוזן	數數
רוזן	計數
לתאר	形容
לתאר	描述
הלוח	董事會
הלוח	牌匾
הלוח	石板
הלוח	平板
אהוד	ehud
אהוד	熱門
אהוד	流行
אהוד	受歡迎
אהוד	人氣
בוט	bot
לנצח	贏了
לנצח	勝利
לנצח	贏
לנצח	win
לנצח	永遠
מינה	mina
עומדת	站立
עומדת	常備
עומדת	常設
פורטוגל	葡萄牙
בשבי	俘虜
היקף	周邊
היקף	圓周
פייר	pierre
חשמלי	電氣
חשמלי	電氣
חשמלי	電
חשמלי	電動
המפעל	廠
המפעל	工廠
נח	休息
נח	noah
נח	諾亞
הטרור	恐
הטרור	恐怖
קפה	咖啡
סיבות	理由
סיבות	原因
סיבות	起因
שמחה	快樂
שמחה	喜悅
שמחה	歡樂
שמחה	joy
שמחה	開心
שמחה	快樂
שמחה	高興
שמחה	幸福
שמחה	happy
התייחסות	參考
שחרור	釋出
שחרור	釋放
שחרור	解放
מימון	財務
אוטומטית	自動
אוטומטית	自動
משורר	詩人
תומך	支援
דפוס	圖案
דפוס	格局
דפוס	模式
דפוס	印刷
דפוס	列印
מושבים	席位
מושבים	座位
ארנסט	ernest
ארנסט	ernst
משטר	政權
משטר	制度
הצעות	推薦
הצעות	優惠
הצעות	建議
הבכור	最年長
דרומית	南方
דרומית	南部
טילים	導彈
טילים	火箭
נסיך	王子
נסיך	太子
נסיך	親王
בבל	babel
יחדיו	在一起
יחדיו	一起
דונם	英畝
מחלה	病
מחלה	疾病
מחלה	病
מחלה	疾病
מחלה	病
מחלה	疾病
עופות	禽
עופות	家禽
עופות	禽
עופות	雞肉
עופות	山雞
עופות	雞
עופות	鳥類
עופות	鳥
עופות	鳥兒
קנה	購買
קנה	買
אמורה	應該
גיבור	英雄
בסיסי	基本
ייחודי	獨特
ייחודי	獨一無二
פוליטיקאים	政界人士
פוליטיקאים	政客
פוליטיקאים	政治家
עצמאות	獨立
התקבלה	接受
החליף	取代
הסכמה	共識
הסכמה	協定
הסכמה	協議
מחיר	價
מחיר	price
מחיר	價錢
מחיר	價格
מחיר	費用
מחיר	成本
צעד	台階
צעד	步驟
צעד	步
אוצר	珍寶
אוצר	寶藏
דובר	發言人
בחירה	挑選
בחירה	選取
בחירה	選擇
בחירה	甄選
בחירה	選擇
דעה	意見
דעה	意見
מחזות	播放
קווין	quinn
קווין	kevin
אליפויות	錦標賽
ובפרט	具體地說
גדי	魔羯座
מוסלמים	穆斯林
מוסלמים	穆斯林
מבוא	介紹
הרוב	最多
הרוב	大部分
הרוב	多數
הרוב	大多
הרוב	大多數
הרוב	多數
משימות	指派
משימות	轉讓
משימות	任務
למידה	研究
למידה	學習
למידה	學習
למידה	學
פוסט	張貼
פוסט	郵政
פוסט	post
שחר	dawn
שחר	拂曉
שחר	黎明
שחר	天亮
סבל	受苦
סבל	苦難
סבל	痛苦
סבל	苦難
אחים	兄妹
אתונה	雅典
עור	皮革
עור	皮
עור	肌膚
נס	奇蹟
נס	奇跡
בנוי	建
בנוי	內建
ילדה	女生
ילדה	姑娘
ילדה	女孩
ילדה	girl
ילדה	兒童
ילדה	孩子
היסטוריונים	歷史學家
דרגה	度
דרגה	程度
דרגה	學位
דרגה	排名
תאים	細胞
אופ	ope
לפתור	解決
לפתור	決斷
לפתור	決心
לפתור	解決
לפתור	解
פרמטר	參數
מושב	席位
מושב	座位
מושב	座位
עתיד	今後
עתיד	將來
עתיד	未來
חכמים	聰明
חכמים	smart
אייל	eyal
אייל	鹿
השישית	第六
תארים	形容詞
תארים	頭銜
תארים	職銜
תארים	標題
תארים	學位
תארים	度
הון	資本
הון	首都
לאכול	吃
לאכול	吃了
שנית	第二
שנית	秒
ישיבות	會議
מלווה	伴隨
מלווה	伴侶
מלווה	同伴
קרני	射線
איטלקי	義大利文
איטלקי	義大利
עסקה	交易
עסקה	交易
מעוניין	興趣
מעוניין	感興趣
תקף	有效
תעשייה	工業
תעשייה	產業
תעשייה	行業
תעשייה	業界
אליס	愛麗絲
מסר	留言
מסר	訊息
מסר	信件
ממוקמת	位於
עיקרי	初級
בנפרד	個別
בנפרד	分離
עדן	亞丁
עדן	天國
עדן	天堂
עדן	伊甸園
עדן	eden
לצפות	觀看
לצפות	手錶
מכר	賣
מכר	售出
מכר	相識
מכר	熟人
ביקורות	評語
ביקורות	審查
מחלקה	部門
מחלקה	排
להכניס	插入
בורה	無知
הממוצע	平均
הממוצע	平均值
מוזכר	提及
מוזכר	mentions
הסמוך	鄰接
הסמוך	相鄰
הסמוך	鄰近
הסמוך	毗鄰
מוצג	展覽
מוצג	展品
דורש	需求
דורש	需求量
דורש	要求
האמן	藝術家
האמן	藝人
גיא	guy
כספים	財務
כספים	基金
כספים	資金
יתרון	籌碼
יתרון	槓桿
יתרון	優點
יתרון	優勢
הוחלף	取代
רמי	rami
רמי	remi
משבר	危機
משבר	危機
האולימפי	奧林匹克
האולימפי	奧運
קילומטר	公里
קילומטר	萬里
קילומטר	miles
קילומטר	英里
אמונה	信仰
אמונה	信心
אמונה	信念
אמונה	信仰
פופולרי	熱門
פופולרי	流行
פופולרי	受歡迎
פופולרי	人氣
פופולרי	熱門
אנא	請
גרעיני	核
גרעיני	核子
נא	raw
נא	原始
נא	生
נא	稀有
נא	難得
נא	罕見
ברי	barry
ברי	bree
ברי	漿果
ברי	berry
הנצרות	基督教
ניסוי	試驗
ניסוי	實驗
נתיב	路徑
רובין	robin
תזמורת	管弦樂隊
תזמורת	樂團
יוגוסלביה	南斯拉夫
המולד	聖誕
המולד	聖誕節
סינגל	單一
סינגל	單人
סינגל	單身
סינגל	單
אפס	零
מצבים	模式
משל	寓言
משל	比喻
משל	寓言
מפגש	會議
מפגש	邂逅
מפגש	偶遇
אפשרויות	可能性
אפשרויות	選項
גור	小狗
גור	戈爾
צודק	右
אפל	黑
אפל	暗
אפל	黑暗
אפל	apple
אפל	蘋果
יליד	原生
סוס	馬
סוס	馬匹
שיער	頭髮
שיער	毛髮
שיער	髮型
שיער	發
ביתן	館
ביתן	pavilion
ביתן	船艙
ביתן	客艙
ביתן	機艙
תעלת	運河
תעלת	canal
אותיות	信
אותיות	字母
אותיות	信件
תלויה	依賴
ישירה	直接
לדון	討論
ירידה	拒絕
ירידה	減少
ירידה	下降
ירידה	衰落
ירידה	世系
ירידה	血統
ירידה	滴
ירידה	下降
ירידה	減少
ירידה	減
ירידה	降低
ירידה	遞減
ירידה	衰落
שומר	守護神
שומר	守護者
שומר	守護
שומר	監護人
שומר	守衛
שומר	衛兵
שומר	警衛
שומר	守護
שומר	茴香
בוצע	完成
למטה	往下
למטה	向下
למטה	下方
למטה	以下
למטה	樓下
כושר	健身房
כושר	體育館
כושר	健身
סולו	獨唱
סולו	獨奏
ליאור	lior
שמירה	守護
שמירה	守衛
שמירה	衛兵
שמירה	警衛
שמירה	守護
שמירה	留用
מוגבל	受限
מוגבל	有限
מוגבל	限量
מוגבל	限
מוגבל	受限
רישיון	執照
רישיון	許可
רישיון	許可證
רישיון	執照
רישיון	駕照
רישיון	許可證
הכשרה	培訓
הכשרה	訓練
הכשרה	資歷
גרין	綠色
גרין	綠
גרין	綠地
גרין	格林
הפדרציה	聯邦
העבר	過往
העבר	過去
רומנים	小說
נשלחו	提交
יזם	創業者
חומרי	物料
חומרי	材料
הקובץ	文件
הקובץ	檔案
שימור	養護
שימור	保育
שימור	保全
שימור	留用
אסירים	囚犯
אסירים	犯人
אסירים	囚徒
חכם	明智
חכם	英明
חכם	聰明
חכם	smart
אחוזים	百分比
אחוזים	百分比
אחוזים	百分比
מורים	教師
המושל	省長
המושל	總督
המושל	州長
נייר	紙
נייר	紙張
נייר	論文
הארמון	皇宮
הארמון	宮殿
הארמון	王宮
הארמון	宮廷
הארמון	宮
אולפן	錄音室
אולפן	studio
אולפן	工作室
מכונות	機器
ההרים	山
ההרים	山脈
ההרים	山區
