година	jaar
катерина	catharina
катерина	catherine
катерина	caterina
класична	klassieke
класична	klassiek
класична	klassieke
рана	wonde
епизоди	episodes
момче	seun
момче	seuntjie
подолу	onder
подолу	hieronder
подолу	onderstaande
молдавија	moldowa
премин	crossing
премин	gateway
премин	portaal
огромна	huge
вкупна	totale
концерти	konserte
обука	oefening
подразбира	impliseer
ставови	attitudes
ставови	aansigte
ставови	kykers
гробот	grave
гробот	graf
статистички	statistiese
тито	tito
карпи	cliffs
карпи	klippe
карпи	rotse
концерт	konsert
дисциплина	dissipline
внатрешна	intern
внатрешна	interne
горен	boonste
кристијан	christian
кристијан	christene
кристијан	christen
кристијан	christiaan
уапсен	uitgevang
анри	henry
анри	henri
секако	seker
документ	dokument
изведува	vaar
гранд	vleuel
гранд	grand
психологија	sielkunde
николај	nikolay
николај	nicolai
фиренца	florence
носител	draer
носител	diensverskaffer
јан	jan
јан	yen
јан	lan
јан	ian
брисел	brussels
брисел	brusselse
брисел	brussel
стјуарт	stewart
стјуарт	stuart
стив	steve
аспект	aspek
граматика	grammatika
граматика	grammar
бугарите	bulgare
несреќа	ongeluk
камења	klippe
камења	klippe
камења	rotse
претставени	verteenwoordig
раса	ras
раса	resies
осигурување	versekering
појаснување	dubbelsinnig
појаснување	clarification
состојби	situasies
прага	prague
прага	praag
умира	dies
умира	dying
богата	ryk
материја	materie
еднакви	gelyk
еднакви	gelyke
оган	brand
оган	vuur
амстердам	amsterdam
редови	rye
редови	frontline
организми	organismes
потрага	quest
понуда	aanbod
понуда	bod
понуда	bied
понуда	aanbod
нејзина	hers
речник	woordeskat
речник	woordeboek
грузија	georgië
грузија	georgia
внатре	binne
земјоделски	agricultural
куба	cuba
куба	kuba
суштества	beings
суштества	wesens
суштества	skepsels
насекаде	oral
насекаде	orals
инсекти	insekte
инсекти	insek
рамнотежа	saldo
рамнотежа	balans
зале	saale
мисија	missie
мисија	sending
будимпешта	budapest
законите	wette
континентална	kontinentale
континентална	continental
теодор	theodore
теодор	fjodor
теодор	theodorus
теодор	theodor
настанот	aktiwiteite
настанот	geleentheid
поезијата	poësie
научен	wetenskaplike
научен	wetenskaplik
синглови	singles
ѕидови	mure
ален	allen
ален	alan
птиците	voëls
легенда	legende
сулејман	suleiman
кули	torings
класи	klasse
вечер	aand
вечер	naand
вечер	aand
вечер	aande
вечер	nag
приходи	inkomste
приходи	inkomste
метали	metale
дрва	hout
дрва	bome
маало	woonbuurt
литванија	litaue
длабоко	diep
организмот	organisme
данок	belasting
илјадници	duisend
илјадници	duisende
конго	kongo
конго	kongolese
детали	besonderhede
детали	besonderheid
студија	studeer
студија	bestudeer
студија	studie
парохија	parish
срце	baba
срце	hart
срце	hartjie
срце	sweetheart
базилика	minor
историска	historiese
историска	geskiedkundige
историска	historiese
социјалистичка	sosialistiese
кентаур	centauri
одговори	geantwoord
одговори	antwoorde
одговори	antwoorde
одговори	antwoord
одржан	behou
музеи	museums
зачувани	gestoor
зачувани	geberg
вистинска	regte
вистинска	egte
сума	sum
сума	som
сума	bedrag
последици	aftermath
последици	gevolge
проценти	persentasie
проценти	persent
варијанти	variasies
варијанти	variante
популарна	gewild
популарна	gewilde
популарна	gewild
популарна	neigings
исклучително	verskriklik
исклучително	uiters
исклучително	vreeslik
исклучително	uitsonderlik
додава	byvoegings
додава	adds
додава	advertensies
верувања	oortuigings
информација	informasie
информација	inligting
познатата	bekende
познатата	beroemd
познатата	famous
хитлер	hitler
компјутери	rekenaars
направено	voltooi
направено	gedoen
направено	klaar
симон	simone
симон	simon
антички	antique
антички	antieke
дејвис	davis
дејвис	davies
градско	stad
плен	prey
плен	loot
одред	squad
станици	stasies
граѓанската	burgerlike
граѓанската	munisipale
граѓанската	civic
античка	antieke
гроб	grave
гроб	graf
историчар	historian
сопственик	eienaar
врнежи	neerslag
врнежи	buie
врнежи	storte
врнежи	reënbuie
преговори	onderhandeling
преговори	onderhandel
преговори	onderhandelings
преговори	waartoe
преговори	onderhandelinge
карлос	carlos
поврзување	konneksie
паркови	parke
постави	gestel
постави	instel
постави	stel
прифати	aanvaar
чува	keeps
тома	thomas
