den	az
lincoln	lincoln
heliga	szent
heliga	szent
yang	yang
manusförfattare	forgatókönyvíró
solanum	solanum
visat	megjelenített
visat	megtekintett
visat	tekintett
anställd	alkalmazott
anställd	alkalmazottak
anställd	munkavállaló
anställd	munkatárs
anställd	foglalkoztatott
anställd	alkalmazott
särskild	különleges
särskild	speciális
html	html
lady	hölgy
rheinland	rajna
tidszon	időzóna
bevarade	tartósított
bevarade	megőrizte
günther	günther
sekreterare	titkárnő
sekreterare	titkár
berömda	híres
berömda	híresség
utländska	külföldi
utländska	kül
utländska	külföldiek
överste	ezredes
pico	pico
täthet	sűrűség
täthet	sűrűsége
inlägg	poszt
inlägg	posta
inlägg	post
inlägg	bejegyzést
inlägg	bejegyzésre
inlägg	bejegyzés
inlägg	bejegyzések
inlägg	hozzászólások
adams	adams
holstein	holstein
order	parancsok
order	megrendelések
order	parancs
order	parancsot
anger	meghatározza
anger	jelzi
kanadensisk	kanadai
fåglar	madarak
württemberg	württemberg
inslag	elemei
inslag	elemek
sänka	csökkentő
sänka	elsüllyed
titlar	címeket
titlar	címek
sant	igaz
sant	igazi
elever	diákok
elever	hallgatók
elever	tanulók
elever	tanulók
dalar	völgyek
nation	nemzet
social	társadalmi
social	szociális
christopher	christopher
christopher	kristóf
hittar	talál
hittar	megtalálja
hästar	lovak
hästar	lovakat
armenien	örményország
juba	juba
skapar	létrehoz
skapar	teremt
skapar	létrehozása
skapar	létrehozása
skapar	létrehozva
elizabeth	erzsébet
elizabeth	elizabeth
camp	camp
camp	tábor
framgångsrika	sikeres
framgångsrika	sikeresen
oliver	olajbogyó
oliver	oliver
oliver	olivér
driver	sodródik
föll	leesett
föll	fell
föll	esett
föll	elesett
lucas	lucas
placerade	helyezett
placerade	elhelyezett
beskrivning	megnevezés
beskrivning	leírása
beskrivning	leírás
middle	középre
middle	közép
middle	középső
sannolikt	valószínű
sannolikt	valószínűleg
trafik	közlekedés
trafik	forgalom
trafik	dugó
tätort	városi
varianter	változatok
jordan	jordán
jordan	jordan
medel	pénzeszközök
medel	alapok
medel	erőforrások
medel	erőforrás
medel	források
rumänien	románia
boston	boston
boston	bostoni
boston	bostonban
johnny	johnny
wild	wild
wild	vadon
wild	vadak
wild	vad
förbundet	fogadalom
förbundet	szövetség
förbundet	league
förbundet	liga
road	út
road	uton
road	közúti
lexikon	lexikon
lexikon	szótár
lexikon	szótárak
lexikon	szótár
blues	blues
mix	mix
mix	keverék
kod	kód
tillgång	belépés
tillgång	hozzáférést
tillgång	hozzáférés
bro	tesó
bro	híd
bro	bridge
like	mint
like	like
like	tetszik
boy	fiú
line	line
line	sor
line	vonal
gemensamt	ízületi
gemensamt	joint
gemensamt	együttes
gemensamt	közös
gemensamt	közös
gemensamt	gyakori
gemensamt	közösen
canal	csatorna
sport	sport
sport	sport
sport	sportban
advokat	ügyvéd
advokat	jogász
advokat	ügyvéd
cameron	cameron
armé	sereg
armé	hadsereg
vitt	fehér
lättare	könnyebb
lättare	könnyebben
lättare	egyszerűbb
lättare	könnyebb
lättare	világosabb
iso	iso
södertälje	södertälje
marcus	marcus
ämne	téma
ämne	anyag
ämne	alany
ämne	figyelemmel
ämne	tárgy
kropp	test
kropp	testem
kropp	holttest
kentucky	kentucky
artist	előadó
artist	fellépő
artist	művész
artist	előadó
championship	bajnokság
ägs	birtokolt
ägs	tulajdonában
down	lefelé
down	le
video	videó
video	video
video	videót
fält	mező
fält	mezőket
fält	mezők
fält	fields
fält	földek
fält	mező
huvudet	fejet
huvudet	fej
huvudet	fejét
viola	ibolya
viola	viola
champagne	pezsgőt
champagne	pezsgő
parlamentet	parlament
spansk	spanyolul
spansk	spanyolok
spansk	spanyol
kemi	kémia
undvika	kerülni
undvika	elkerülése
undvika	kerüld
undvika	elkerülése
vinst	profit
vinst	haszon
vinst	nyereség
vinst	win
vinst	nyerni
vinst	győzelem
vinst	nyerj
vinst	profit
vinst	haszon
vinst	nyereség
publik	célközönség
publik	közönség
publik	tömeg
sjukhus	kórházi
sjukhus	kórház
sjukhus	kórházak
sjukhus	kórházakban
förmåga	képesség
förmåga	képesség
förmåga	képességek
förmåga	képességek
historisk	történelmi
historisk	történelmi
historisk	történeti
occidental	occidental
privata	magán
privata	privát
demokratisk	demokratikus
demokratisk	demokrata
gemensamma	ízületi
gemensamma	joint
gemensamma	együttes
gemensamma	közös
gemensamma	közös
gemensamma	gyakori
dakota	dakota
förluster	veszteségek
förluster	veszteség
förluster	veszteségeket
förluster	áldozatok
nyheter	hírek
nyheter	hír
ray	ray
köptes	megvásárolt
köptes	vásárolt
köptes	vett
köptes	vettem
show	mutasd
show	show
tornet	tower
tornet	torony
skiva	korong
skiva	lemez
skiva	lemezt
skiva	korong
skiva	lemez
skiva	lemezt
representerar	képviseli
representerar	képviselni
representerar	képviseletében
representerar	képviselni
representerar	képviseli
ändra	változik
ändra	módosítható
ändra	módosítani
ändra	módosítás
ändra	változás
ändra	változtatás
ändra	megváltozott
ändra	változások
tider	idők
tider	időpontok
tider	times
döden	halál
bidrog	hozzájárult
organisationer	szervezetek
organisationer	szervezetek
hörde	hallott
hörde	hallottam
oavsett	mindegy
bred	széles
bred	tág
bred	széles
totala	teljes
totala	összesen
may	may
may	május
may	májusi
may	májusban
hålls	tartott
hålls	tartották
hålls	tartottak
färger	színek
färger	színek
manchester	manchester
placeras	helyezett
placeras	elhelyezett
mato	mato
öka	növekedés
öka	növelése
öka	emelkedés
öka	növelje
motiv	motiváció
motiv	indíték
motiv	keret
motiv	keretek
motiv	kereteket
motiv	keret
motiv	motívum
bergman	bergman
revolutionen	forradalom
jämfört	összehasonlítva
jämfört	képest
länderna	országokban
länderna	országok
ute	ute
ute	ki
game	játék
game	game
game	meccs
gul	sárgák
gul	sárga
gul	gul
äkta	real
äkta	valós
äkta	igazi
äkta	valódi
äkta	őszinte
äkta	valódi
äkta	hiteles
äkta	legális
äkta	törvényes
paz	paz
göta	göta
hjalmar	hjalmar
fisk	halak
fisk	hal
fisk	halat
kunskap	tudás
kunskap	ismeretek
håkan	hakan
planer	tervek
cambridge	cambridge
bilda	űrlap
bilda	forma
bilda	formájában
bilda	nyomtatvány
robinson	robinson
turner	turner
papua	pápua
population	populáció
population	népesség
population	lakosság
slutar	megáll
skara	skara
golden	golden
golden	arany
värld	világ
värld	world
värld	vilag
anthony	anthony
anthony	antal
demokratiska	demokratikus
demokratiska	demokrata
christina	christina
kristian	kristian
dead	halott
dead	halottak
lawrence	lawrence
allan	allan
termen	távú
termen	kifejezés
porträtt	portré
porträtt	portrék
brandenburg	brandenburg
doro	doro
klassisk	klasszikus
klassisk	klasszikus
klassisk	classic
zambia	zambia
student	hallgató
student	tanítvány
student	diák
student	tanuló
särskilda	specifikus
särskilda	konkrét
särskilda	különleges
särskilda	speciális
utveckla	fejlődő
utveckla	fejlesztése
stewart	stewart
sjätte	hatodik
förstår	megért
förstår	értem
kristina	kristina
jimmy	jimmy
television	tv
television	televízió
bell	csengő
bell	bell
bell	harang
basse	magán
basse	privát
ljud	hang
ljud	hangot
ljud	hangok
ljud	hangzik
ljud	audio
ljud	hang
framträdande	megjelenés
framträdande	megjelenése
fullt	teljesen
fullt	full
fullt	teljes
orter	városok
orter	városokat
bernard	bernard
graham	graham
mercedes	mercedes
mercedes	merci
salt	sós
salt	só
salt	sót
salt	sós
högskolan	kollégium
högskolan	főiskola
högskolan	egyetem
chen	chen
vintern	tél
vintern	téli
vintern	télen
fasta	rögzített
fasta	fix
fasta	rögzítve
zürich	zürich
zürich	zürich
effekt	hatása
effekt	hatás
effekt	effektus
effekt	hatékonysági
effekt	hatékonyság
viktor	victor
viktor	viktor
viktor	viktor
salvador	salvador
händelser	történetek
händelser	történeteket
händelser	mesék
händelser	bejegyzések
händelser	események
händelser	esemény
händelser	rendezvények
mandat	megbízások
mandat	megbízás
mandat	megbízatásának
mandat	felhatalmazás
mandat	megbízatás
vattenfall	vízesés
vattenfall	vízesés
vattenfall	vízesések
honda	honda
sent	későn
sent	késő
sent	késve
novo	novo
three	három
kejsare	uralkodó
kejsare	császár
kejsare	császárok
versioner	változatok
samtida	kortárs
uruguay	uruguay
oxford	oxford
objekt	tárgyak
objekt	tételek
objekt	elemek
objekt	tárgyak
objekt	objektumok
objekt	objektum
objekt	tárgy
objekt	tárgy
objekt	tétel
objekt	elem
home	otthon
home	itthon
home	haza
relevans	relevánsak
relevans	jelentősége
tävlingar	versenyek
tävlingar	versenyek
aquitaine	aquitaine
ritningar	tervrajzokat
ritningar	rajzok
ritningar	rajzokat
visades	megjelenített
hamburg	hamburg
insatser	műveletek
insatser	fellépések
insatser	akciók
insatser	intézkedések
insatser	cselekvések
insatser	erőfeszítéseket
insatser	erőfeszítés
insatser	erőfeszítések
lär	tanítsd
lär	tanítson
lär	tanítani
lär	tanulni
lär	tanuljon
lär	tanul
operation	operáció
operation	művelet
operation	működés
operation	üzemeltetés
operation	műtét
operation	sebészet
luxemburg	luxemburgi
luxemburg	luxemburgban
luxemburg	luxemburg
luxemburg	luxembourg
avgörande	döntő
avgörande	meghatározó
ersatte	levált
ersatte	helyébe
årligen	éves
årligen	évenkénti
årligen	évenként
årligen	évente
årligen	évente
årligen	éves
årligen	évente
angränsande	szomszédos
angränsande	összefüggő
angränsande	szomszédos
angränsande	szomszédos
angränsande	szomszédos
hundra	száz
filosofi	filozófia
maría	maría
miguel	miguel
nicholas	nicholas
nicholas	miklós
gjorda	készítette
gjorda	készült
gjorda	tett
exakt	pontosan
exakt	pontosan
exakt	pontos
tidig	korán
tidig	korai
fischer	fischer
sun	napsütés
sun	sun
sun	nap
sun	napfény
falls	elesik
falls	vízesés
falls	falls
lämnar	elmegy
skivor	feljegyzések
skivor	records
skivor	nyilvántartások
skivor	nyilvántartás
skivor	lemezek
skivor	szeletet
skapat	létrehozott
skapat	létrehozva
skapat	teremtett
mil	mérföld
mil	miles
mil	mérföld
sist	utoljára
sist	utolsónak
sist	last
sist	utolsó
baron	báró
studenter	diákok
studenter	hallgatók
studenter	tanulók
león	león
cook	cook
cook	főzni
cook	főz
cook	szakács
cook	főzés
mora	mora
google	google
fujian	fujian
mötte	találkozott
mötte	met
mötte	találkoztunk
mötte	találkoztam
bromsar	fékezés
bromsar	fék
bromsar	fékezés
bromsar	fék
bromsar	fékek
förändringar	módosítások
förändringar	változtatások
förändringar	változás
förändringar	változások
förändringar	változtatás
cove	cove
paso	paso
ras	fajta
ras	faj
ras	futam
ras	verseny
unionen	union
unionen	unió
unionen	szakszervezet
unionen	unión
unionen	uniós
avgick	felmondott
avgick	lemondott
kände	éreztem
kände	érezte
kände	tudtam
kände	tudta
upplaga	kiadás
drev	vezetett
drev	hajtott
inne	belül
werner	werner
ren	tisztán
ren	tiszta
ren	tiszta
ren	clean
xiang	xiang
studio	studio
studio	stúdió
kloster	kolostorban
kloster	kolostor
kloster	kolostor
kloster	zárda
kloster	abbey
kloster	kolostorok
kusten	part
kusten	tengerpart
kurt	kurt
herbert	herbert
kansas	kansasi
kansas	kansas
cauca	cauca
roy	roy
tanzania	tanzánia
hamn	harbor
hamn	kikötő
hamn	harbour
hamn	kikötők
hamn	kikötő
hamn	port
arkitektur	felépítés
arkitektur	építészet
trodde	hittem
trodde	gondoltam
trodde	gondolat
trodde	hittem
trodde	hitte
volvo	volvo
georges	georges
franklin	franklin
jules	jules
cap	cap
cap	sapka
sainte	sainte
statistik	statisztika
statistik	statisztikák
statistik	statisztika
statistik	statisztikák
statistik	statisztika
statistik	elemzések
kombination	kombináció
rädda	mentés
rädda	megmenteni
rädda	mentése
rädda	megmentési
rädda	mentő
rädda	mentés
kommande	közelgő
metod	módszer
metod	módszertan
metod	módszer
ökar	növeli
ökar	növekszik
ökar	növekvő
produktionen	előállítás
produktionen	gyártás
produktionen	termelés
produktionen	termelési
besök	látogatás
besök	látogatás
besök	látogatások
hessen	hessen
hessen	hesse
steiermark	stájerország
naturliga	természetes
elva	tizenegy
köpa	beszerzés
köpa	vásárlás
köpa	vétel
köpa	vegyél
köpa	venni
köpa	vásárol
köpa	megvásárolni
köpa	venni
forum	fórumokon
forum	fórum
forum	fórumon
php	php
see	lásd
partier	sok
partier	bulik
partier	pártok
partier	felek
partier	partik
använt	használt
använt	felhasznált
urban	városi
grundläggande	alapokat
grundläggande	alapok
grundläggande	alapvető
grundläggande	alap
grundläggande	alapvető
statliga	állapot
statliga	állami
statliga	állam
valencia	valencia
dans	dance
dans	tánc
dans	táncolj
dans	táncolni
dans	tánc
dans	táncolni
dans	táncol
österrikisk	osztrák
österrikisk	ausztria
dåligt	bad
dåligt	rosz
dåligt	rossz
dåligt	rosszul
jönköping	jönköping
parker	parker
parker	parkok
parker	parks
behandling	kezelés
behandling	terápia
behandling	kezelés
behandling	kezelésre
behandling	kezelése
nevada	nevada
seine	seine
montagne	montagne
försvann	eltűnt
försvann	eltűnt
försvann	eltünt
riddare	lovag
riddare	lovagok
berättelser	történetek
berättelser	történeteket
berättelser	mesék
berättelser	bejegyzések
städerna	városok
städerna	városokat
tala	beszélj
bali	bali
konstnärer	előadók
konstnärer	művészek
återkommande	visszatérő
återkommande	visszatérő
återkommande	ismétlődő
kvalificerade	minősített
kvalificerade	kötelezett
kvalificerade	minősített
kvalificerade	képzett
kvalificerade	képesített
dol	dol
bruno	bruno
bibliotek	könyvtárak
bibliotek	könyvtári
bibliotek	könyvtár
bibliotek	könyvtárban
intressant	érdekes
katalonien	katalónia
alt	alt
mississippi	mississippi
schmidt	schmidt
kapell	kápolna
ericsson	ericsson
mängder	mennyiségek
mängder	mennyiség
kejsaren	uralkodó
kejsaren	császár
orange	orange
orange	narancssárga
orange	narancs
skolor	iskolákban
skolor	iskolák
skolor	iskola
teori	elmélet
alex	alex
jord	talajban
jord	talaj
jord	kosz
jord	föld
robin	robint
robin	robin
söka	keresés
söka	keresés
bandy	bandy
rörelse	mozgás
rörelse	indítvány
rörelse	mozgás
billy	billy
memorial	megemlékezés
memorial	memorial
memorial	emlékmű
mill	mill
mill	malom
kinesisk	kínai
kinesisk	kínaiak
sandy	homokos
sandy	sandy
bourgogne	burgundy
format	formátumok
format	formátuma
format	formátum
birger	birger
säkert	biztonságos
säkert	biztonságban
säkert	széf
säkert	biztonság
bron	híd
bron	bridge
keith	keith
motivering	motiváció
motivering	indokolás
hamnar	kikötők
mancha	mancha
fritz	fritz
avslutade	elkészült
avslutade	befejezett
avslutade	kész
avslutade	befejeződött
avslutade	elkészült
avslutade	befejezett
syrsor	tücskök
kalle	donald
gren	branch
gren	ág
mänskliga	ember
mänskliga	emberi
initiativ	kezdeményezéseket
initiativ	kezdeményezések
initiativ	kezdeményező
initiativ	kezdeményezés
america	amerika
america	america
stadion	stadion
stadion	stadion
stadion	stadionban
formellt	formális
leif	leif
veliki	veliki
russell	russel
russell	russell
who	ki
who	aki
sökte	átkutatták
syn	látvány
syn	látás
syn	látomás
syn	elképzelés
syn	látás
syn	syn
holland	holland
högskola	university
högskola	egyetem
högskola	kollégium
högskola	főiskola
högskola	egyetem
grön	zöld
enhet	berendezés
enhet	szerkezet
enhet	eszköz
enhet	készülék
enhet	egység
enhet	unit
oklahoma	oklahoma
giovanni	giovanni
hampshire	hampshire
rhododendron	rhododendron
gemensam	ízületi
gemensam	joint
gemensam	együttes
gemensam	közös
jugoslavien	jugoszlávia
lindberg	lindberg
fysik	fizika
liga	league
liga	liga
liga	liga
järnvägen	vasútvonal
järnvägen	vasút
järnvägen	vasúti
filip	fülöp
filip	philip
filip	filip
thompson	thompson
eskilstuna	eskilstuna
funktioner	funkciók
funktioner	feladatok
funktioner	funkciók
funktioner	jellemzők
funktioner	jellemzői
blockera	blokkoló
blockera	blokk
wright	wright
marknaden	piac
marknaden	piaci
marknaden	market
besökte	meglátogatta
besökte	meglátogatott
besökte	látogatott
besökte	felkeresett
inkluderar	tartalmazza
ledamöter	tagjai
ledamöter	tagok
ledamöter	tagoknak
ledamöter	képviselők
administrativt	igazgatási
administrativt	adminisztratív
enkel	egyszerű
enkel	szimpla
kräftdjur	rákok
tokyo	tokió
tokyo	tokiói
tokyo	tokyo
connecticut	connecticut
ronald	ronald
måttlig	közepes
måttlig	mérsékelt
måttlig	mérsékelten
ägg	tojást
ägg	tojások
ägg	tojás
ägg	tojást
ägg	tojás
tradition	tradíció
tradition	hagyomány
fungerade	bevált
fungerade	dolgozott
fungerade	működött
skada	bántani
skada	sérülés
skada	károkozás
skada	kár
skada	kár
skada	károsodás
skada	kárt
skada	sérülés
petersburg	petersburg
medicin	orvosság
medicin	gyógyszert
medicin	gyógyszer
medicin	orvostudomány
genombrott	áttörés
twin	iker
romaner	regényeket
romaner	regény
ivar	ivar
lösa	megoldani
lösa	megoldani
översättare	fordító
översättare	tolmács
översättare	translators
ovanför	fölötte
ovanför	felett
ovanför	fölött
ovanför	fent
ovanför	fenti
ovanför	felette
more	több
more	more
more	további
more	tobb
friidrott	atlétika
oskar	oskar
natt	éj
natt	este
natt	éjjel
natt	éjszaka
föregångare	elődje
föregångare	prekurzor
föregångare	elődei
skydda	védelme
skydda	véd
skydda	megvédeni
kammaren	kamra
kammaren	kamrában
ögon	szemed
ögon	szeme
ögon	szem
ögon	szemek
ögon	szemet
ögon	szeme
ögon	eye
ögon	szem
rektor	igazgatónő
rektor	igazgató
marne	marne
okänd	ismeretlenek
okänd	ismeretlen
frans	frans
frans	feri
frans	francis
frans	ferenc
lost	vesztett
lost	elveszett
lost	lost
festival	fesztivál
