que	att
escriptura	skrivning
escriptura	skriva
escriptura	skriver
reconegut	erkänd
reconegut	erkänt
reconegut	erkända
reconegut	igenkänd
vendre	säljer
vendre	sälja
vendre	sälj
veus	röster
cementiri	begravningsplats
cementiri	kyrkogård
cementiri	kyrkogården
oxford	oxford
castelló	castellón
castelló	castelló
ajut	hjälp
components	beståndsdelar
components	komponenterna
components	komponenter
buenos	buenos
patró	mönster
patró	mönstret
físic	fysiker
físic	fysiskt
físic	fysikalisk
físic	fysiska
físic	fysisk
vic	vic
tom	tom
jones	jones
perdut	förlorat
perdut	förlorad
perdut	vilse
perdut	lost
perdut	förlorade
saló	lounge
saló	salong
saló	salong
naturalesa	natur
naturalesa	naturen
naturalesa	nature
organitzacions	organisationer
jacques	jacques
saragossa	zaragoza
natura	natura
natura	natur
natura	naturen
natura	nature
jerusalem	jerusalem
jerusalem	jerusalems
segurament	säkerligen
segurament	säkert
diego	diego
cuba	cuba
cuba	kuba
científics	vetenskapsmän
científics	forskare
potència	kraft
potència	makt
potència	power
roba	kläder
fotografies	fotografier
fotografies	tavlor
fotografies	pictures
fotografies	bilder
serveix	tjänar
serveix	serverar
coronel	översten
coronel	överste
possibles	möjligt
possibles	möjlig
possibles	möjliga
white	vita
white	white
white	vit
white	vitt
cavaller	riddare
cavaller	knight
cavaller	springare
hoboken	hoboken
propera	nästa
propera	härnäst
armènia	armenien
permanent	bestående
permanent	permanent
permanent	permanenta
destacat	visade
destacat	utvalda
destacat	utvalt
guió	dash
guió	streck
guió	bindestreck
guió	manus
guió	skript
google	google
google	googles
google	googla
escenes	scener
lingüística	lingvistik
xavier	xavier
descendents	ättlingar
descendents	efterkommande
orígens	ursprung
descobert	upptäckts
descobert	upptäckt
descobert	upptäcktes
descobert	upptäckta
descobert	upptäckte
retirada	reträtt
retirada	retirera
retirada	uttag
retirada	tillbakadragande
retirada	utträde
retirada	återkallande
professionals	yrkesutövare
professionals	professionella
professionals	yrkesmän
professionals	proffs
professionals	yrkesverksamma
professionals	professionella
professionals	professionell
professionals	professionellt
pisos	lägenheter
pisos	våningar
pisos	golv
cadascun	varje
cadascun	vardera
colòmbia	colombia
taiwan	taiwan
taiwan	taiwanesiska
carolina	carolina
episodi	avsnitt
episodi	episod
derrotat	besegrade
derrotat	besegrat
derrotat	besegrades
derrotat	besegrad
superiors	överordnade
intervenció	interventioner
intervenció	ingripande
intervenció	intervention
territorial	territoriellt
territorial	territoriella
territorial	territoriell
tocar	beröring
tocar	rörande
tocar	vidröra
bach	bach
esperit	ande
esperit	anda
esperit	spirit
documental	dokumentär
síria	syrien
tret	skottskador
independents	självständig
independents	självständiga
independents	oberoende
independents	självständigt
independents	fristående
independents	grupplösa
observar	iaktta
observar	observera
scott	scott
diferències	olikheter
diferències	meningsskiljaktigheter
diferències	skillnader
lateral	sidled
lateral	laterala
alliberament	frigörande
alliberament	frisläppande
alliberament	utgåva
alliberament	släpp
alliberament	release
alliberament	släppa
alliberament	frigörelse
alliberament	befrielse
gel	is
gel	ice
límits	gränsvärden
límits	begränsningar
límits	gränser
vilanova	vilanova
gens	gens
clàssic	klassiker
clàssic	klassisk
clàssic	klassiskt
clàssic	classic
clàssic	klassiska
tram	sträcka
tram	sträck
tram	sträckning
canals	kanaler
canals	kanaler
fusió	fusion
abandona	sluta
abandona	avsluta
cops	misshandel
equivalent	motsvarande
equivalent	likvärdigt
equivalent	likvärdiga
equivalent	likvärdig
equivalent	ekvivalent
homenatge	hyllning
olímpic	olympic
olímpic	olympiska
ocells	fåglar
portada	täcka
portada	omslag
poema	dikt
kullander	kullander
naval	naval
idioma	språket
idioma	språk
nomenar	utnämna
nomenar	utse
fàcil	lätta
fàcil	enkelt
fàcil	lätt
fàcil	easy
marie	marie
hereu	arvinge
hereu	arvtagare
perill	fara
capa	lager
capa	skikt
mediterrània	medelhavsområdet
mediterrània	medelhavet
exili	exil
múltiples	multipla
múltiples	flera
múltiples	multipel
múltiples	flertal
venda	försäljning
venda	rea
venda	salu
desert	öken
desert	öknen
desert	desert
especials	speciellt
especials	särskild
especials	speciell
especials	särskilda
especials	speciella
públiques	offentliga
públiques	offentligt
públiques	offentlig
protegir	skydda
protegir	beskydda
programari	software
programari	mjukvara
programari	programvara
king	king
king	kungen
king	kung
king	konung
alacant	alicante
amplada	bredd
cel	himmel
cel	heaven
cel	himlen
cel	himmelriket
cel	himmelen
cel	himmel
cel	sky
cel	himlen
durada	löptid
durada	längd
durada	varaktighet
demostrar	demonstrera
senat	senaten
senat	senat
mitologia	mytologi
civils	civila
html	html
minerals	mineraler
minerals	mineral
minerals	mineralämnen
explicar	förklarar
explicar	förklara
esdeveniment	händelse
esdeveniment	evenemang
esdeveniment	event
esdeveniment	evenemanget
disponible	tillgänglig
disponible	tillgängligt
disponible	tillgängliga
abat	abbot
sánchez	sanchez
àngel	ängeln
àngel	ängel
àngel	angel
uruguai	uruguay
curses	karriär
curses	karriärer
mediterrani	medelhavsområdet
mediterrani	medelhavet
proteïnes	protein
proteïnes	proteiner
proteïnes	proteiner
circumscripció	valkrets
naus	fartyg
naus	skepp
islam	islams
islam	islam
normes	regler
normes	bestämmelser
françois	francois
françois	françois
virus	virus
virus	viruset
tomba	grav
frank	frank
plena	fulla
plena	fullständig
plena	full
plena	fullt
representants	representanter
representants	företrädare
regular	regelbundet
regular	regelbundna
regular	regelbunden
regular	ordinarie
productor	producent
carregat	laddad
carregat	laddade
carregat	laddat
carregat	lastat
assegurar	trygga
assegurar	säkrat
assegurar	säker
assegurar	säkra
arribant	komma
arribant	kommer
risc	riskera
risc	risk
risc	risker
contracte	kontraktet
contracte	kontrakt
factors	faktorer
tenint	bäring
tenint	bärande
tenint	tagande
tenint	tar
corresponent	motsvarande
trets	skott
trets	shots
sultà	sultan
oberta	öppna
oberta	open
oberta	öppet
oberta	öppen
verge	oskuld
verge	virgin
verge	jungfru
descobriment	upptäckt
descobriment	upptäckter
descobriment	upptäckten
descobriment	discovery
trobada	sammanträde
trobada	möte
trobada	mötet
autonomia	självständighet
autonomia	självbestämmande
autonomia	autonomi
autonomia	självstyre
car	dyra
car	dyr
car	dyrt
bandes	band
alps	alperna
campionats	mästerskap
campionats	championships
sòl	jord
enginyeria	engineering
enginyeria	maskin
paisatge	liggande
paisatge	landskap
granada	granada
catalina	catalina
opinió	yttrande
opinió	yttrandet
opinió	opinion
regnes	kungarikena
regnes	riken
revistes	tidningar
revistes	tidskrifter
chicago	chicago
deriva	driva
deriva	drift
edward	edvard
edward	edward
globus	globe
globus	globen
globus	ballonger
globus	ballong
rica	rica
dominis	domäner
parlants	högtalarna
parlants	högtalare
parlants	talare
val	val
difusió	spridning
difusió	sprida
difusió	spridning
difusió	spridit
difusió	sprid
difusió	spridning
difusió	spridande
acabat	slutför
acabat	avsluta
acabat	avslutade
acabat	klar
acabat	avslutat
acabat	färdiga
acabat	färdig
relleu	lindring
relleu	lättnad
relleu	befrielse
relleu	lättnader
carboni	kol
identitat	identitet
humanitat	medmänsklighet
humanitat	mänsklighet
humanitat	mänskligheten
rio	rio
protagonista	huvudperson
são	são
cartes	kort
cartes	cards
cartes	kortspel
roques	roques
roques	rockar
roques	klippor
roques	stenar
tradicionalment	traditionellt
tradicionalment	traditionsenligt
adquirir	förvärvar
adquirir	förvärva
adquirir	införskaffa
catàleg	katalog
catàleg	sortiment
catàleg	katalogen
catàleg	katalog
escultor	skulptör
tony	tony
bisbes	biskopar
propietari	ägaren
propietari	ägare
journal	tidskrift
journal	journal
journal	tidning
harry	harry
comportament	beteenden
comportament	beteende
comportament	uppförande
exposicions	mässor
exposicions	utställningar
enemic	fienden
enemic	fiender
enemic	fiende
ningú	någon
ningú	ingen
republicà	republikan
republicà	republikanska
cavalleria	kavalleri
cavalleria	kavalleriet
cura	cura
paleta	palett
marge	marginal
restaurants	restauranger
restaurants	restaurangerna
finalitat	syfte
finalitat	ändamål
congo	congo
congo	kongo
representen	representera
representen	företräda
representen	representerar
converteix	omvandla
converteix	konvertera
candidat	kandidat
plataforma	plattformen
plataforma	plattform
presents	nuvarande
presents	närvarande
presents	present
presents	nutid
angle	vinkeln
angle	vinkel
habitualment	brukar
habitualment	vanligtvis
habitualment	vanligen
habitualment	oftast
dansa	dance
dansa	dansa
dansa	dans
dansa	dansar
visita	besöker
visita	besöka
visita	besök
coral	koraller
coral	coral
coral	korall
entrevista	intervjun
entrevista	intervjua
entrevista	intervju
motors	motorer
fred	kallt
fred	förkylning
fred	kall
fred	cold
fred	kyla
fred	fred
portuguès	portugisiska
dècades	årtionden
dècades	decennier
corda	rep
corda	ackord
classificada	klassificerat
classificada	klassificeras
classificada	klassificerade
pensament	tyckte
pensament	trodde
pensament	tänkte
milers	tusental
milers	tusentals
armada	flotta
armada	navy
armada	flottan
armada	marinen
inscripció	registrering
inscripció	inskrivning
inscripció	registreringen
iniciativa	initiativ
iniciativa	initiative
iniciativa	initiativet
voluntat	will
voluntat	kommer
flandes	flandern
perfil	profil
perfil	profilen
transició	övergång
transició	övergången
cova	grotta
adaptació	anpassning
teresa	teresa
tasques	arbetsuppgifter
tasques	uppgifter
ceràmica	keramiskt
ceràmica	keramik
ceràmica	keramiska
ceràmica	keramik
ràpid	snabbt
ràpid	snabb
ràpid	snabba
jan	jan
arxius	filer
arxius	akter
arxius	mappar
arxius	arkiv
arxius	arkiverar
arxius	arkiven
dubte	tvekan
dubte	tvivel
dubte	tvivlar
moneda	valuta
moneda	valutan
moneda	mynt
moneda	slant
facultat	fakulteten
foto	photo
foto	foto
salt	salta
salt	salt
enginyer	ingenjör
vessants	linor
consum	konsumtion
consum	förbrukning
consum	förbrukningen
associat	associerade
associat	associerad
associat	associera
boca	mun
boca	munnen
boca	boca
nobles	adelsmän
realment	verkligen
caça	jakt
caça	jaga
caça	jagar
soler	soler
partícules	partiklar
college	högskolan
college	college
college	högskola
destrucció	förstörelse
destrucció	förstöring
destrucció	destruktion
tren	träna
tren	tåget
tren	train
tren	tåg
usat	använda
usat	använt
usat	begagnad
usat	används
usat	begagnade
belga	belgiska
belga	belgare
belga	belgisk
belga	belgiskt
cavalls	hästar
calendari	almanacka
calendari	kalendern
calendari	kalender
pedres	stones
pedres	stenar
descriure	beskriver
descriure	beskriv
descriure	beskriva
aconseguit	uppnådd
aconseguit	uppnådda
aconseguit	uppnådde
aconseguit	uppnått
adoptar	anta
adoptar	adoptera
infant	child
infant	barn
reunió	sammanträde
reunió	möte
reunió	mötet
aliments	livsmedel
parell	peer
parell	inbördes
williams	williams
pop	farsan
pop	pop
astúries	asturien
resolució	resolution
resolució	upplösning
berenguer	berengar
berenguer	berenguer
oncle	onkel
oncle	morbror
oncle	uncle
oncle	farbror
ficció	påhitt
ficció	fiction
ficció	fiktion
ocasió	tillfälle
nadal	christmas
nadal	jul
nadal	julen
time	tid
time	tidpunkt
time	dags
time	klockslag
time	tiden
públics	offentliga
públics	offentligt
públics	offentlig
walter	walter
anat	borta
anat	åkt
anat	gått
pesca	fiska
pesca	fisket
pesca	fiskar
pesca	fiske
crític	kritiker
crític	kritisk
crític	kritiskt
crític	kritiska
geòrgia	georgia
geòrgia	georgien
carn	kött
produït	producerade
produït	producerad
produït	framställt
produït	producerat
comuns	vanligt
comuns	gemensamt
comuns	vanlig
comuns	vanliga
comuns	gemensamma
marroc	marocko
marroc	marockos
detalls	detaljer
ordo	ordo
bàsquet	basket
bàsquet	basketboll
costes	kusterna
costes	kuster
senzill	enkla
senzill	enkelt
senzill	enkel
css	css
incorporar	införliva
volums	volymer
exteriors	utrikes
exteriors	utländska
exteriors	utländsk
exteriors	utländskt
exteriors	främmande
gabriel	gabriel
eines	verktyg
retrat	stående
retrat	porträtt
exèrcits	arméer
pantalla	bildskärm
pantalla	skärmen
pantalla	skärm
estrena	premiär
diccionari	ordbok
diccionari	ordlista
diccionari	lexikon
definitivament	definitivt
conquerir	erövra
penedès	penedès
nuclear	nukleära
nuclear	kärnkraft
nuclear	kärnvapen
nuclear	nukleär
nuclear	kärnenergi
guanyat	vunna
guanyat	won
guanyat	vunnit
guanyat	vann
guanyat	förtjänat
guanyat	intjänade
guanyat	tjänat
accident	olyckshändelse
accident	olycksfall
accident	olycka
vot	rösta
vot	omröstning
vot	röstning
tendència	trend
tendència	tendens
tendència	trenden
sexual	sexuell
sexual	sexuella
sexual	sexuellt
ordinador	datorn
ordinador	dator
ruïnes	ruinerna
ruïnes	ruiner
ruïnes	ruin
fama	berömmelse
fama	fame
cuina	köket
cuina	kök
vols	flyg
vols	flygresor
vols	flygningar
variant	varianten
variant	variant
russos	ryssar
comarques	län
lemmon	lemmon
cèsar	caesar
llistes	listor
llistes	förteckningar
comèdia	komedi
interpretar	tolka
das	das
originals	original
clarament	klart
clarament	tydligt
univers	universum
significat	innebörd
significat	betydelse
significat	mening
alfred	alfred
concretament	specifikt
lleugerament	något
lleugerament	någorlunda
manresa	manresa
continental	continental
continental	kontinental
continental	kontinentala
extinció	utrotning
extinció	utrotas
destruir	förstöra
destruir	förgör
destruir	förstör
destruir	förinta
persa	persiska
equipament	utrustning
llegir	läs
llegir	läst
llegir	läser
llegir	läsa
llegir	läste
max	max
max	maximalt
avions	plan
masculí	manlig
masculí	manliga
masculí	hane
masculí	manligt
nota	not
nota	observera
nota	obs
nota	anteckning
nota	anmärkning
fàcilment	enkelt
fàcilment	lätt
convertit	konverterade
convertit	konverterat
convertit	omvandlade
sorgir	uppkommer
sorgir	uppstå
actors	aktörer
actors	skådespelare
compondre	komponera
creixent	växande
creixent	växer
vocal	vokal
jack	jack
eduard	edvard
eduard	edward
eduard	eduard
florència	florence
florència	florens
interna	invärtes
interna	interna
interna	intern
interna	inre
interna	internt
vapor	ånga
directa	direkta
directa	regissera
directa	direkt
directa	direct
certes	vissa
roman	roman
roman	romerska
roman	romersk
bateria	batteri
bateria	batteriet
guia	vägledning
guia	guiden
guia	vägvisare
guia	guide
gràcia	nåd
gràcia	grace
romania	rumänien
màquina	machine
màquina	maskin
màquina	värd
màquina	host
unesco	unesco
inofensiu	harmlös
inofensiu	harmlöst
inofensiu	ofarligt
inofensiu	harmlösa
inofensiu	ofarlig
noguera	noguera
decideix	bestämmer
decideix	beslutar
execució	avrättning
execució	verkställande
execució	utförande
estacions	seasons
estacions	årstider
estacions	säsonger
estacions	stationer
estacions	stationerna
excepció	undantag
excepció	undantaget
canó	kanonen
canó	kanon
canó	kanoner
designació	förordnande
designació	möte
designació	utnämning
designació	tillsättning
literària	litterär
literària	litterära
comprar	köper
comprar	köpa
comprar	köp
estret	sundet
estret	sund
estret	smalt
estret	smala
estret	smal
escriu	skriva
escriu	skriv
system	systemet
system	system
fenomen	fenomenet
fenomen	fenomen
fenomen	företeelsen
fenomen	företeelse
cost	kostnader
cost	kosta
cost	kostnad
agent	ombud
agent	agent
impacte	impact
impacte	effekter
impacte	inverkan
impacte	påverkan
fosc	mörkt
fosc	mörk
fosc	mörka
colla	gäng
colla	gänget
colla	gang
organismes	byråer
organismes	organismer
ull	eye
ull	ögon
ull	ögat
ull	öga
flor	blomma
flor	blomman
raja	raja
ala	ala
promoció	främjande
promoció	befordran
promoció	marknadsföring
promoció	kampanj
declaració	uttalande
declaració	förklaring
declaració	deklarationen
declaració	försäkran
declaració	deklaration
guanyador	segrare
guanyador	vinnare
guanyador	vinnaren
della	della
vehicle	fordon
vehicle	fordonets
vehicle	fordonet
seccions	avsnitt
seccions	sektioner
fusteria	snickeri
depèn	beror
postal	vykort
bell	klocka
bell	bell
millora	förbättring
millora	förbättringar
preu	pris
preu	price
preu	priset
super	super
llar	hem
llar	hemma
llar	hemmet
