din	fra
pregatita	forberedt
pregatita	rede
cornelius	cornelius
calibrul	kaliber
lara	lara
marta	marta
pamanturi	jordarter
pamanturi	lander
lance	lance
contracte	kontrakter
contracte	aftaler
executive	udøvende
construiesc	byg
construiesc	bygge
construiesc	build
mouse	mouse
mouse	musse
mouse	musen
mouse	mus
schmitt	schmitt
comentariile	bemærkninger
comentariile	kommenterer
comentariile	kommentarer
momentan	aktuelt
imbunatatire	bedring
imbunatatire	forbedringer
imbunatatire	forbedring
actualitate	aktuel
actualitate	aktuelt
actualitate	aktualitet
gmbh	gmbh
utilaje	maskineri
utilaje	maskiner
socrate	socrates
socrate	sokrates
iubesc	kærlighed
iubesc	elsker
iubesc	love
iubesc	vild
hugues	hugues
brooks	brooks
fluturi	butterfly
fluturi	sommerfugl
fluturi	sommerfugle
fluturi	sommerfugle
dizolvarea	opløsning
expres	ekspres
expres	express
expres	udtrykke
thomson	dupont
thomson	thomson
mara	mara
heliu	helium
abandonate	opgivet
abandonate	efterladt
abandonate	forladt
incalcat	krænket
incalcat	overtrådt
mancha	mancha
democratia	demokratiet
democratia	demokrati
conducand	køre
conducand	bilkørsel
conducand	kørsel
conducand	kører
cronologic	kronologisk
repeta	gentag
repeta	gentager
repeta	gentag
repeta	gentager
mcdonald	mcdonald
selim	selim
flaut	fløjte
flaut	fløjten
concertele	koncerter
turcesc	tyrkisk
turcesc	tyrkiske
liniste	stille
liniste	stille
hood	hætte
hood	hætten
hood	hood
berry	bær
berry	berry
ferestrele	vinduer
ferestrele	windows
ferestrele	vinduerne
ferestrele	ruder
péter	péter
botezul	dåb
producere	produktion
producere	fremstilling
canadiene	canadisk
canadiene	canadiske
canadiene	canadier
stabilitatea	stabilitet
ras	ras
ras	barberede
ras	barberet
ras	munterhed
ras	latter
ras	grin
ras	griner
filozofice	filosofiske
filozofice	filosofisk
pseudonim	pseudonym
exercitii	øvelser
exercitii	øvelser
ceresc	himmelsk
ceresc	himmelske
vancouver	vancouver
gogh	gogh
lopez	lópez
lopez	lopez
furnizat	forudsat
furnizat	medfølger
furnizat	leveret
furnizat	leverede
furnizat	medfølger
acuta	akutte
acuta	akut
diagnostic	diagnose
diagnostic	diagnosticering
diagnostic	diagnosen
diagnostic	diagnoser
diagnostic	diagnostiske
diagnostic	diagnostisk
sergio	sergio
livezi	frugtplantager
livezi	plantager
stabilitate	stabilitet
filiala	datterselskab
filiala	gren
filiala	filial
filiala	grenen
altlink	altlink
poetic	poetisk
fbi	fbi
jamaica	jamaica
amical	venskabelig
amical	venlig
amical	venligt
amical	venlige
cercurile	cirkler
cercurile	kredse
vulturul	eagle
vulturul	ørn
vulturul	ørnen
vulturul	ørne
delaware	delaware
decese	trafikdræbte
decese	dødsfald
decese	dødsfald
cifrele	tal
cifrele	tallene
cifrele	figurer
panouri	tavler
panouri	paneler
negustorii	købmænd
negustorii	handlende
floyd	floyd
auschwitz	auschwitz
plantagenet	plantagenet
servesc	serv
servesc	tjene
servesc	tjener
inlocuind	udskiftning
inlocuind	erstatter
inlocuind	afløser
inlocuind	erstatte
baltimore	baltimore
pagube	beskadigelse
pagube	skade
pagube	skader
pagube	skadeserstatning
pagube	skader
pagube	erstatning
coral	koral
carroll	carroll
ferm	firma
cercetat	udforsket
leigh	leigh
minime	minimum
minime	mindst
minime	minimale
minime	minimal
minime	minimalt
infrangeri	besejrer
mesopotamia	mesopotamien
adrese	adresserne
adrese	adresser
struguri	drue
struguri	druer
struguri	vindruer
struguri	druer
tulpina	stamme
tulpina	stamme
tulpina	stilk
tulpina	stamceller
planificare	planlægningen
planificare	planlægning
magie	magi
magie	trylleri
magie	magic
magie	magiske
magie	magisk
ultra	ultra
aspru	hårde
aspru	barskt
aspru	barsk
aspru	hård
finantarea	finansieringen
finantarea	finansiering
finantarea	finansieringen
finantarea	finansiering
forbes	forbes
christie	christie
jeffrey	jeffrey
holland	holland
gate	gate
gate	porten
gate	låge
gate	port
cooperarea	samarbejde
cooperarea	samarbejdet
nicaragua	nicaraguanske
nicaragua	nicaragua
creare	opretter
creare	oprette
creare	opret
creare	skabelse
creare	oprettelse
creare	opretter
creare	oprette
creare	skabe
burundi	burundi
ingrijire	omsorg
ingrijire	pleje
ingrijire	pasning
ingrijire	care
ingrijire	omsorg
ingrijire	pleje
ingrijire	pasning
ingrijire	care
verificat	efterprøvet
verificat	kontrolleret
verificat	verificerede
verificat	bekræftet
verificat	verificeret
verificat	markeret
verificat	tjekket
verificat	tjekkede
verificat	checket
verificat	kontrolleret
premiere	premiere
premiere	premieren
pasaje	passager
gradinile	haver
gradinile	gardens
iordania	jordans
iordania	jordan
bacterii	bakterier
bacterii	bakterie
frédéric	frédéric
cumparata	indkøbt
cumparata	købt
cumparata	købes
cumparata	købte
cumparata	købt
cumparata	købes
cumparata	købte
tactica	taktik
tactica	taktik
tactica	taktiske
tactica	taktisk
tactica	taktik
tactica	taktik
landulf	landulf
lutz	lutz
clopot	klokke
clopot	bell
weekend	weekenden
weekend	weekend
consumului	konsum
consumului	forbrug
consumului	forbruget
corner	hjørne
corner	hjørnet
antonia	antonia
ligue	ligue
atacata	angrebet
atacata	overfaldet
filiale	datterselskaber
filiale	dattervirksomheder
guido	guido
invierea	genopstandelse
invierea	opstandelse
suita	suite
suita	suiten
suita	suite
suita	suiten
ignorat	ignoreret
ignorat	ignoreres
ignorat	ignorerede
orizontal	vandret
orizontal	horisontalt
orizontal	vandret
orizontal	vandrette
orizontal	horisontalt
orizontal	horisontal
dusmani	fjender
dusmani	fjender
comunica	kommunikere
comunica	kommunikerer
comunica	kommunikere
comunica	kommunikerer
intindere	strækning
intindere	strække
intindere	stræk
arabii	arabere
arabii	araberne
basilica	klosterkirken
acorduri	overenskomster
acorduri	aftaler
acorduri	akkorder
voyager	voyager
yuan	yuan
rdg	ddr
fantezie	fantasi
fantezie	fantasier
fantezie	fornemt
fantezie	smart
fantezie	fancy
cena	cena
cyrus	cyrus
reprezentativa	repræsentative
reprezentativa	repræsentativt
reprezentativa	repræsentant
reprezentativa	repræsentativ
varese	varese
lunara	månedligt
lunara	månedlige
lunara	månedlig
neolitic	neolitisk
claire	claire
pompei	pompeji
surpriza	overraskelse
surpriza	surprise
surpriza	overraske
surpriza	overraskelse
surpriza	surprise
surpriza	overraske
core	core
core	kernen
core	kerne
native	indfødt
native	indfødte
native	hjemmehørende
ankara	ankara
dialogul	dialogen
dialogul	dialog
stadt	stadt
declinul	afslå
declinul	tilbagegang
declinul	forfald
patrate	firkanter
powell	powell
maxwell	maxwell
noduri	knob
noduri	knuder
noduri	knudepunkter
noduri	noder
noduri	lymfeknuder
noduri	knuder
potsdam	potsdam
ariel	ariel
ministrii	ministrene
ministrii	ministre
descarcare	downloader
descarcare	download
descarcare	downloade
descarcare	downloader
descarcare	aflæsning
descarcare	losning
asigurare	forsikring
asigurare	forsikringen
asigurare	forsikringer
adela	adela
pai	jamen
evidentiat	fremhævede
evidentiat	fremhævet
intervina	intervenere
herodot	herodot
datorie	pligt
datorie	pligten
datorie	told
datorie	gælden
datorie	gæld
variata	varieret
variata	varierede
insotite	ledsaget
insotite	ledsagede
insotite	ledsages
confesiune	skriftemål
confesiune	bekendelse
confesiune	tilståelse
confesiune	skrifte
lichide	væsker
lichide	væsker
lichide	flydende
lichide	væske
sand	sand
sand	sandet
rotund	budrunde
rotund	rundt
rotund	runde
rotund	rund
rotund	omgang
wimbledon	wimbledon
edith	edith
zoltán	zoltán
acustica	akustik
acustica	akustisk
acustica	akustiske
itunes	itunes
circus	cirkus
circus	circus
picteaza	maler
picteaza	male
picteaza	maling
elvetiana	schweiz
elvetiana	schweizisk
elvetiana	schweiziske
detectiv	kriminalassistent
detectiv	detektiv
detectiv	kriminalbetjent
cavaleri	riddere
cavaleri	ridderne
luc	luc
predecesorul	forgænger
valeria	valeria
apartament	lejligheden
apartament	lejlighed
aura	aura
aura	aura
sensibil	følsomme
sensibil	følsom
sensibil	følsomt
sensibil	fornuftigt
sensibil	fornuftige
sensibil	fornuftig
konstantin	konstantin
magna	magna
zeitung	zeitung
intel	efterretninger
intel	intel
acronim	akronym
acronim	forkortelse
import	import
import	indførsel
import	importerer
statisticile	statistikker
statisticile	statistik
hms	hms
taierea	fældning
batista	lommetørklæde
batista	batista
batista	lommetørklæde
emmy	emmy
negustori	købmænd
negustori	handlende
tottenham	tottenham
canalizare	kloakkerne
canalizare	kloak
canalizare	kloakker
canalizare	kloakken
canalizare	kloak
canalizare	kloakker
canalizare	spildevand
canalizare	kloakering
canalizare	kloak
canalizare	kloakering
asti	asti
chase	chase
proprietarii	ejere
proprietarii	ejerne
moderni	moderne
decorata	dekoreret
decorata	pyntet
restrictii	begrænsninger
restrictii	restriktioner
restrictii	restriktioner
restrictii	begrænsning
restrictii	restriktion
dalla	dalla
amestecul	blandingen
amestecul	blanding
particulele	partikler
particulele	partiklerne
dorothy	dorothy
controversate	kontroversielle
controversate	kontroversiel
controversate	omstridt
controversate	kontroversielt
arslan	arslan
mecca	mekka
municipale	kommunale
municipale	kommunalt
municipale	kommunal
indicii	indeks
indicii	indekser
indicii	antydninger
indicii	vink
indicii	hentydninger
indicii	ledetråde
transporturi	overførsler
transporturi	forsendelser
transporturi	transporten
transporturi	transport
transporturi	befordring
transporturi	transporten
transporturi	transport
ingineria	ingeniør
ingineria	engineering
fraze	vendinger
fraze	sætninger
aeronave	fly
aeronave	luftfartøjer
aeronave	luftfartøj
classis	classis
luxembourg	luxemburg
luxembourg	luxembourg
sarbilor	serbere
sarbilor	serberne
wellington	wellington
vizuala	visuelle
vizuala	visuelt
vizuala	visuel
honduras	honduras
alep	aleppo
scutul	shield
scutul	skjold
scutul	afskærmning
optiune	tilvalg
optiune	mulighed
optiune	indstilling
optiune	valgmulighed
formule	formler
formule	formler
extensie	udvidelse
extensie	forlængelse
als	als
fecioara	jomfruen
fecioara	jomfru
fecioara	virgin
fecioara	jomfruen
fecioara	jomfru
fecioara	virgin
fecioara	jomfru
fecioara	mø
cometa	komet
cometa	kometen
cometa	komet
cometa	kometen
checkuser	checkuser
namibia	namibias
namibia	namibia
garibaldi	garibaldi
pistol	pistol
pistol	gevær
pistol	pistol
pistol	gun
pistol	våben
purtata	slidte
purtata	slidt
purtata	båret
purtata	bæres
claus	claus
pescuitul	fiskeri
pescuitul	fiskeriet
pescuitul	fiskerier
pescuitul	fiskeri
pescuitul	fiskede
pescuitul	fisker
pescuitul	fiske
precise	præcist
precise	præcise
precise	nøjagtig
precise	nøjagtige
precise	korrekt
precise	præcis
mese	tabellerne
mese	tabeller
mese	borde
mese	måltider
salon	salon
salon	saloon
meiningen	meiningen
vulpe	fox
vulpe	ræv
vulpe	ræven
gurkha	gurkha
paradis	paradiset
paradis	paradis
paradis	paradise
primitive	primitiv
primitive	primitivt
primitive	primitive
dirijat	instrueret
mineral	mineralske
mineral	mineral
medial	mediale
evitat	undgik
evitat	undgås
evitat	undgået
evitat	afværget
bmw	bmw
amator	amatør
implinirea	opfyldelse
custodia	forældremyndighed
custodia	varetægt
custodia	varetægtsfængslet
custodia	forældremyndigheden
tuburi	ror
tuburi	rør
stanci	klipper
stanci	klipper
stanci	sten
reuniunea	réunion
reuniunea	genforening
reuniunea	gensyn
reuniunea	reunion
gore	gore
gore	gores
queensland	queensland
nevers	nevers
monumentala	monumental
egalitatea	ligestilling
egalitatea	lighed
egalitatea	ligebehandling
lars	lars
izolata	isoleret
izolata	isolerede
izolata	isoleret
izolata	isolerede
calculatorul	computeren
calculatorul	computer
bancar	banking
bancar	bankvirksomhed
bancar	bankvæsen
organizator	organisator
organizator	organisator
organizator	arrangøren
organizator	arrangør
herald	herald
bienala	biennale
suabia	schwaben
experimentul	eksperiment
experimentul	eksperimentere
experimentul	forsøg
experimentul	eksperimentet
experimentul	eksperimenter
tallinn	tallinn
depasesc	overskride
depasesc	overstige
depasesc	overskrider
accesibil	tilgængeligt
accesibil	tilgængelige
accesibil	tilgængelig
accesibil	overkommelige
condamnarea	domfældelse
condamnarea	overbevisning
condamnarea	fordømmelse
haven	haven
mananca	spis
mananca	spiser
mananca	æd
mananca	spise
mananca	spis
mananca	spiser
mananca	æd
mananca	spise
baseball	baseball
enrique	enrique
implementat	implementeret
implementat	gennemført
implementat	gennemførte
pavilionul	pavillon
baldwin	baldwin
enciclopedii	encyklopædier
gerald	gerald
valoros	værdifuld
valoros	værdifuldt
valoros	værdifulde
gaura	hul
gaura	hullet
gaura	hole
gaura	hul
gaura	hullet
gaura	hole
miere	honey
miere	skat
miere	honning
avertisment	advarsel
avertisment	varsling
meserii	handler
meserii	bytter
meserii	fag
meserii	kunsthåndværk
meserii	håndværk
prelungiri	overtid
prelungiri	overarbejde
oman	oman
manualul	manuel
manualul	manuelt
manualul	manual
manualul	håndbog
bru	bru
optional	frivillig
optional	fakultativ
optional	frivilligt
optional	valgfri
optional	valgfrit
faima	berømmelse
faima	fame
faima	berømmelse
faima	fame
miranda	miranda
creasta	ridge
creasta	ridge
contradictie	modstrid
contradictie	selvmodsigelse
contradictie	modsigelse
dominique	dominique
profesia	erhverv
profesia	profession
magnetice	magnetiske
magnetice	magnetisk
fructul	frugt
fructul	frugter
intarirea	styrkelse
sedan	sedan
groapa	hul
groapa	pit
groapa	hul
groapa	pit
hubert	hubert
stadio	stadio
postbelica	efterkrigstidens
postbelica	efterkrigstiden
claudio	claudio
analog	analoge
analog	analogt
analog	analog
analog	analoge
analog	analogt
analog	analog
piper	peber
piper	pepper
piper	peberfrugter
piper	piper
olandezi	nederlandske
olandezi	nederlandsk
olandezi	hollandske
olandezi	hollandsk
olandezi	hollænder
misiunile	missioner
misiunile	repræsentationer
misiunile	tjenesterejse
misiunile	tjenesterejser
ura	hurra
ura	had
ura	hadefuld
ura	hade
ura	hate
ura	hader
ura	had
ura	jubii
ura	had
ura	had
ura	hadefuld
ura	hade
ura	hate
ura	hader
efectivele	flokke
partenerul	kompagnon
partenerul	partner
partenerul	samarbejdspartner
partenerul	makker
nobile	noble
nobile	ædelt
nobile	ædle
nobile	ædel
nobile	nobel
psihologic	psykologisk
psihologic	psykologiske
psihologic	psykiske
psihologic	psykisk
psihologic	psykologisk
chopin	chopin
adresate	adresseret
adresate	rettet
adresate	stilet
compunere	komponist
jam	syltetøj
jam	jam
jam	marmelade
acizi	syrer
reedy	reedy
chandra	chandra
cronologica	kronologisk
gaius	gaius
urmarire	sporer
urmarire	sporing
urmarire	chase
urmarire	sporer
urmarire	sporing
situatiile	situationer
tabele	tabellerne
tabele	tabeller
tabele	borde
deportarea	udvisning
norton	norton
longitudine	længde
longitudine	længdegrad
rezolvate	løste
rezolvate	løst
rezolvate	løste
rezolvate	løst
rezolvate	opklaret
camerele	lokaler
camerele	værelser
camerele	rum
sesiune	session
sesiune	sessionen
cehi	tjekkiske
cehi	tjekkisk
cehi	tjekkerne
excesiv	overdrevent
excesiv	overdrevet
excesiv	overdreven
copia	kopiering
copia	kopi
copia	kopier
seattle	seattle
dinamic	dynamik
dinamic	dynamisk
dinamic	dynamic
dinamic	dynamiske
luise	luise
laude	rost
laude	ros
gaina	chicken
gaina	kylling
gaina	høne
gaina	chicken
gaina	kylling
gaina	høne
fly	flyver
fly	flyv
fly	flue
fly	flyve
coran	quran
coran	koranen
coran	koran
coran	koranen
twitter	twitter
rezervele	reserver
rezervele	reserverne
ashley	ashley
responsabilitate	ansvar
responsabilitate	erstatningsansvar
responsabilitate	hæftelse
responsabilitate	ansvar
responsabilitate	ansvaret
responsabilitate	ansvarlighed
responsabilitate	ansvarlighed
suferind	lidelse
suferind	lidende
suferind	lidelser
schimbate	udvekslede
schimbate	udveksles
schimbate	udvekslet
schimbate	byttes
caf	caf
frost	frost
huang	huang
creierul	brain
creierul	hjerne
creierul	hjernen
français	français
nea	nea
revenire	comeback
miloš	miloš
milton	milton
subliniaza	fremhæver
subliniaza	højdepunkter
subliniaza	understrege
subliniaza	understreget
subliniaza	understregning
relevant	relevant
relevant	relevante
pernik	pernik
idol	idol
morfologice	morfologiske
judith	judith
spectrul	spektrum
spectrul	frekvenser
spectrul	spectre
coloanele	spalter
coloanele	søjler
coloanele	kolonner
proto	proto
alpine	alperne
alpine	alpine
terminal	terminal
terminal	terminalen
sion	sion
scari	stiger
scari	trapperne
scari	trapper
scari	trappe
scari	trappen
ogg	ogg
campurile	marker
campurile	fields
campurile	felter
campurile	felterne
operatorul	operatør
operatorul	operatøren
operatorul	driftsleder
pen	pen
pen	kuglepen
pen	pennen
pensie	pension
angels	engle
angels	angels
angels	englene
txt	txt
eleonora	eleonora
dispozitivul	anordning
dispozitivul	apparat
dispozitivul	enhed
probabilitatea	sandsynligheden
probabilitatea	sandsynlighed
freud	freud
limited	limited
limited	begrænsede
limited	begrænset
contractului	kontrakten
contractului	kontrakt
semnale	signalerne
semnale	signaler
traversarea	krydsning
traversarea	krydser
traversarea	krydse
traversarea	passage
portland	portland
adaptari	tilpasninger
costuri	omkostninger
costuri	udgifter
costuri	sagsomkostninger
costuri	omkostningerne
costuri	omkostninger
costuri	pris
costuri	udgift
costuri	omkostning
managerul	driftsleder
managerul	manager
managerul	leder
marginile	kanter
marginile	kanterne
rolf	rolf
dale	dale
koryo	koryo
frontierele	grænser
frontierele	grænserne
frontierele	kanter
andre	andré
tunurile	kanonerne
tunurile	kanoner
troian	trojanske
rao	rao
apartamentul	lejligheden
apartamentul	lejlighed
angelica	angelica
saladin	saladin
eliberata	frigjort
eliberata	udgivet
eliberata	løsladt
eliberata	frigivet
brat	parentes
brat	arm
brat	armen
brat	arm
brat	armen
ellis	ellis
incerc	forsøger
incerc	prøver
forumul	forum
forumul	forummet
referiri	henvisninger
orientate	orienteret
orientate	orienterede
accidental	utilsigtet
regnum	regnum
butonul	knap
butonul	knappen
introductiv	indledende
predarea	overdragelse
fenomenele	fænomen
fenomenele	fænomener
vanatorii	jægerne
vanatorii	jægere
retrasa	tilbagetrukket
retrasa	trukket
horst	horst
descrieri	undertekster
descrieri	beskrivelser
descrieri	betegnelser
dylan	dylan
emblema	emblem
emblema	emblem
practicarea	øver
