در	cửa
آهو	aho
دونتسک	donetsk
منگنز	mangan
برگه	breguet
برگه	tờ
برگه	mẩu
کاذب	sai
کاذب	giả
جگوار	jaguar
فازی	fuzzy
فازی	nhòe
فازی	fuzz
امینم	eminem
یوکوهاما	yokohama
سوفی	sophie
ویو	viv
موقتی	temp
ایمی	amy
روشنگری	enlightenment
هود	mui
هود	hood
فیورنتینا	fiorentina
شلوار	quần
شلوار	quần
سیتروئن	citroën
شکمی	abdominal
شکمی	bụng
سوزوکی	suzuki
گای	guy
گای	khứa
گای	gã
لیتل	nhỏ
لیتل	tiểu
طیب	bridal
ورونا	verona
خطاهای	khuyết
خطاهای	lỗi
خرابی	điêu
خرابی	mài
بوسه	hôn
بوسه	hôn
بوسه	kiss
پالمیراس	palmeiras
اعماق	deep
اعماق	sâu
لاو	lào
لاو	lao
لاو	yêu
لاو	luv
جنت	janet
کامپایلر	compiler
ونوس	venus
دانته	dante
فرزانه	wise
میترا	mitra
ویستا	vista
پرستون	preston
چیدمان	layout
جنگجویان	warriors
هروی	hervé
کران	điếc
زاد	zod
گرومن	grumman
لوران	laurent
سرم	serum
روبن	robben
روبن	reuben
روبن	ruben
گرانده	grande
پلانک	planck
پلانک	plank
ناپولی	napoli
دمی	demme
دمی	demi
ماهه	tháng
اینترناسیونال	internacional
جوراب	sock
جوراب	vớ
جوراب	socks
سیلور	bạc
تحرک	mobility
شایعه	rumor
لیتیم	lithium
لیتیم	liti
افتد	tẩm
نئو	neo
دفعات	lần
دفعات	times
پیکره	corpus
زار	zar
لطیف	môn
لطیف	latif
الیکایی	wren
ساعتی	tiếng
ساعتی	giờ
خورش	hầm
کما	mê
پره	say
پره	full
پره	đầy
ارتشی	quân
ارتشی	army
ناتوان	yếu
ناتوان	nhược
مکی	mackie
مکی	maki
خیز	vigil
بزودی	sớm
بزودی	sắp
شانزدهمین	sixteenth
آشفته	troubled
آشفته	căm
واگنر	wagner
غرور	ngạo
غرور	vanity
مدیون	nợ
لویس	luis
ساب	sab
ساب	saab
ساب	sub
رائول	raoul
ساندرلند	sunderland
کوارتز	quartz
سولفید	sulfide
کورین	corinne
تلمود	talmud
اسپین	spin
اسپین	quay
رومانیایی	rumani
آرایشی	makeup
گلف	golf
گلف	gôn
آماندا	tô
آماندا	amanda
ول	ver
ول	val
ویلن	violin
کریکت	dế
کریکت	cricket
مینو	minho
مینو	mino
وند	vand
آغوش	nhẩn
آغوش	tay
آغوش	ôm
فیلترینگ	lọc
دوقطبی	bipolar
دوقطبی	dipole
انریکه	enrique
موصل	mosul
آشفتگی	uro
آشفتگی	chaos
توسکانی	tuscan
توسکانی	toscana
توسکانی	tuscany
سلیمانیه	sulaymaniyah
مهتاب	moonlight
زیباست	đẹp
اکتشافی	heuristic
اکتشافی	exploratory
دردسر	rối
فلامستید	flamsteed
تکانه	momentum
دیل	dale
پروستات	prostate
اسکو	esco
بزمجه	ornatus
هیدروکسید	hiđroxit
گرنت	grant
دیلی	dili
گردهمایی	reunion
توپولف	tupolev
دبیرخانه	secretariat
دوقلو	twin
دوقلو	song
دوقلو	twins
چاقو	đao
چاقو	dao
استات	acetate
کرومیت	cromit
کانت	kant
دانکن	duncan
فایرفاکس	firefox
لادن	laden
رقمی	digital
براق	nến
براق	glowing
براق	shiny
براق	glossy
لمسی	touchscreen
بروکس	brooks
شورولت	chevrolet
رستگاری	salvation
آلکس	alex
بوئین	buin
برمودا	bermuda
وایادولید	valladolid
دلیجان	hlv
نپتون	neptune
فمینیست	feminist
کلکته	kolkata
کلکته	calcutta
نهی	cấm
بریتانیکا	britannica
توپولوژی	topology
سسک	chích
گنجه	ganja
گنجه	tủ
گنجه	closet
هک	hacking
هک	hack
هک	hack
هک	hacker
هک	hack
گوتینگن	göttingen
نیکولای	nikolai
نیکولای	nicolai
نیکولای	nikolay
نیکولای	nikolai
نیکولای	nicolai
گیج	gage
کال	kal
گلدار	blooming
فوکر	fokker
ناتالی	natalie
ناتالی	nathalie
رویا	mơ
رویا	dream
میلتون	milton
عود	nhũ
عود	oud
افتتاحیه	premiere
افتتاحیه	mở
نیترات	nitrat
نیترات	nitrate
کالینز	collins
گابن	gabon
دوپینگ	doping
جدای	jedi
جیل	jill
ضمنی	ngầm
مزه	nếm
مزه	hương
مزه	nếm
سریا	soria
بلاک	khối
بلاک	block
بلاک	chặn
بیستمین	twentieth
اتیل	ethyl
مائو	mậu
مائو	mao
منیزیم	magie
منیزیم	magiê
منیزیم	magnesium
کراس	chinh
کراس	chon
مقوله	loại
لیما	lima
ربانی	rabbani
مینیرو	mineiro
پالنسیا	palencia
فامیل	đình
خوآن	juan
مرخصی	nghỉ
ناظم	nazim
ماکسول	maxwell
برونئی	brunei
طارق	tariq
آتاری	atari
حوصله	mood
اسماعیلیه	ismailia
همون	cùng
شار	shar
جوئل	joel
گهواره	nôi
گهواره	cũi
پینگ	ping
بریتنی	bretagne
بریتنی	brittany
گدار	godard
آفت	pest
آخرالزمان	doomsday
آخرالزمان	apocalypse
گواه	chứng
باتلر	butler
معاش	livelihood
سوختن	đốt
سوختن	cháy
سوختن	burn
سوختن	cháy
سامرست	somerset
عبدالحمید	abdelhamid
نمایه	sơ
نمایه	index
فنجان	cup
فنجان	cốc
فنجان	tách
عالیه	awesome
عالیه	tuyệt
هابل	hubble
روکش	chăn
روکش	thảm
روکش	veneer
ژولیوس	julius
کاونتری	coventry
عایشه	aisha
عایشه	ayesha
استیت	bang
بیوک	buick
همسایگان	xóm
عبادی	ebadi
تامس	thomas
آندرس	andres
آندرس	andrés
آندرس	anders
بندیکت	benedict
پیوستگی	continuity
دکستر	dexter
استوانه	trụ
سافت	soft
سافت	mềm
لغوی	lexical
آلبیون	albion
ولد	vlad
فارو	faro
فارو	farrow
فارو	faroe
لوور	louvre
کیان	kian
مجرم	phạm
مجرم	huệ
مجرم	tội
تراش	tiện
مست	say
مست	xỉn
مست	drunk
سهل	sahl
درو	lê
درو	drew
فیسبوک	facebook
برادری	brotherhood
الا	ella
الا	ala
شرلی	shirley
فریزر	fraser
داگ	doug
قلیایی	alkaline
قلیایی	kiềm
تاک	tuck
تاک	tak
میهمان	khách
میهمان	khách
روسو	rosso
روسو	russo
روسو	rousseau
بیسائو	ni
بیسائو	bissau
مالکوم	malcolm
مالکوم	malcom
عدل	adl
عدل	equity
والا	walla
والا	cao
والا	vala
والا	sublime
جدیدتر	mơi
تندی	tandy
مشعل	torch
مشعل	đuốc
غذاها	foods
قفقازی	kavkaz
آسایش	comfort
رویای	mơ
رویای	dream
مارین	marin
مارین	marine
کمری	camry
بشار	bashar
کمانچه	fiddle
استرلینگ	sterling
استرلینگ	stirling
استقامت	nhân
قزلباش	qizilbash
طویل	lengthy
کاست	caste
کاست	cassette
جکی	jackie
کتابها	sách
خاله	dì
خاله	dì
نینا	nina
آذرخش	bolt
آذرخش	sét
تجسم	visualization
تجسم	incarnate
لوین	levin
کوارک	quarks
کوارک	quark
تشکل	bloc
ترینیتی	trinity
فتنه	persecution
فتنه	temptation
فو	phú
فو	phú
فو	phu
مدونا	madonna
وودی	woody
کثیف	bẩn
کثیف	hủ
کثیف	dơ
سرآغاز	prologue
آفرین	bravo
متروپولیتن	metropolitan
سالوادور	salvador
شفیع	shafi
جدال	contention
طبقاتی	hạng
طبقاتی	lớp
اشلی	ashley
کشمکش	xung
جابز	jobs
نورپردازی	lighting
تامپسون	thompson
نیوتون	newton
دیگ	nồi
دیگ	pot
دیگ	nồi
نمکی	muối
جریانی	luồng
جریانی	suối
جریانی	stream
فوربز	forbes
همتا	per
درمانگاه	clinic
سرامیک	gốm
سرامیک	ceramic
سرامیک	gốm
