les	az
icône	ikon
progressif	fokozatosan
progressif	fokozatos
progressif	fokozatos
progressif	haladó
progressif	progresszív
puf	puf
osaka	osaka
oreilles	fül
oreilles	füle
oreilles	fülek
oreilles	fül
oreilles	füle
patrouille	járőrök
patrouille	járőr
patrouille	őrjárat
jadis	egyszer
zagreb	zágráb
creek	patak
creek	creek
méditerranéen	mediterrán
vaud	vaud
fusée	fáklya
fusée	rakéta
prieur	hírnök
prieur	előzetes
grès	homokkő
notation	besorolás
notation	minősítés
notation	minősítési
prairies	meadow
prairies	préri
prairies	meadows
bennett	bennett
rendement	előadás
rendement	teljesítmény
rendement	hozam
rendement	hatékonyság
requêtes	kérelmek
requêtes	kéri
requêtes	kérések
requêtes	lekérdezések
reynolds	reynolds
canvas	vászon
brad	brad
jolie	csinos
jolie	szep
jolie	szép
bénéfice	profit
bénéfice	haszon
bénéfice	nyereség
bénéfice	haszon
bénéfice	előny
notions	fogalmak
notions	fogalmak
notions	elképzelések
levée	emelő
levée	emelés
grandi	grandi
colmar	colmar
bassins	tavak
exhaustive	kimerítő
téléspectateurs	nézők
leroy	leroy
amélie	amalia
amélie	amelia
amélie	amelie
amélie	amélie
évangile	evangélium
tapis	szőnyeg
tapis	szőnyegen
tapis	szőnyeg
tapis	szőnyeg
solides	tömör
solides	szilárd
solides	szilárd
marius	marius
coach	edző
entiers	egészben
entiers	egész
pratiquer	gyakorlás
pratiquer	gyakorolni
pratiquer	gyakorlás
pratiquer	edzés
pratiquer	gyakorlat
pratiquer	gyakorol
pratiquer	gyakorolni
cahier	notebook
cahier	füzet
spécifiquement	konkrétan
spécifiquement	kifejezetten
spécifiquement	kimondottan
rédiger	írj
rédiger	írni
rédiger	írjon
permanence	állandóság
hélicoptère	helikopter
hélicoptère	helikopter
hélicoptère	helikopterek
déplacé	elmozdult
déplacé	elköltözött
déplacé	költözött
attribuer	attribútum
saxophone	sax
saxophone	szaxofon
willy	willy
avènement	adventi
marron	brown
marron	barna
marron	maroon
josh	josh
bombes	bomba
bombes	bomba
bombes	bombák
bombes	bombákat
territorial	területi
crédits	kredit
crédits	hitelek
crédits	kölcsönök
crédits	kölcsön
crédits	hitelek
battue	megverték
battue	megvert
battue	bántalmazott
heavy	heavy
heavy	súlyos
heavy	nehéz
avocats	ügyvédek
avocats	ügyvédek
cia	cia
cia	cia
utc	utc
exécuter	végrehajtani
exécuter	futás
illustrer	illusztrálják
constamment	folyamatosan
constamment	állandóan
porta	porta
bandeaux	zászlók
glacier	gleccser
prolongation	meghosszabbítás
prolongation	kiterjesztés
prolongation	kiterjesztése
prolongation	bővítés
champignons	gombát
champignons	gomba
champignons	gombák
champignons	gomba
champignons	gombák
champignons	gombák
champignons	gomba
champignons	gomba
champignons	gombás
attractions	látnivalók
eduardo	eduardo
coton	gyapot
coton	pamut
insertion	beszúrása
insertion	beillesztés
extinction	kihalás
trous	lyukak
implication	bevonása
implication	részvétel
tyler	tyler
façades	homlokzat
portion	felszolgáló
portion	szolgálni
grains	gabona
grains	gabonát
grains	szemek
résistants	ellenálló
résistants	ellenáll
résistants	rezisztens
résistants	ellenálló
résistants	rezisztencia
résistants	ellenállás
sensibles	fogékony
sensibles	érzékeny
sensibles	érzékenyek
sensibles	kényes
birmingham	birmingham
primes	díjak
primes	prémium
primes	felár
primes	bónusz
primes	bónuszok
beatles	beatles
lame	penge
lame	pengét
kenneth	kenneth
photographique	fotózás
photographique	fényképészeti
ellen	ellen
herbe	gyógynövény
herbe	herb
herbe	fű
herbe	füvet
herbe	fű
herbe	füvet
maximilien	maximilian
maximilien	maximilien
manitoba	manitoba
fabien	owen
dépendance	függőség
dépendance	függőség
dépendance	függőség
prés	meadows
nassau	nassau
communiquer	kommunikálni
communiquer	kommunikáció
communiquer	kommunikál
détachement	különítmény
observateur	megfigyelő
observateur	megfigyelői
observateur	megfigyelők
observateur	figyelő
substances	anyagokra
substances	anyagok
substances	hatóanyagok
bravo	bravo
bravo	gratulálok
bravo	gratula
curtis	curtis
contestation	kihívás
contestation	tiltakozás
contestation	tüntetés
contestation	vitás
contestation	vita
contestation	jogvita
sibérie	szibériai
sibérie	szibéria
sibérie	szibériai
investissements	beruházás
investissements	befektetés
investissements	befektetések
investissements	beruházások
investissements	beruházás
investissements	beruházások
investissements	befektetések
investissements	befektetés
investissements	befektetési
interaction	kölcsönhatás
wisconsin	wisconsin
trophées	trófea
trophées	díjak
trophées	gála
trophées	trófeák
terrasse	terasz
terrasse	teraszon
flandres	flanders
herman	herman
maturité	lejárat
maturité	érett
maturité	érettebb
damas	damaszkusz
damas	damas
élevées	emelkedett
élevées	megemelkedett
lima	lima
désaccord	nézeteltérés
infini	végtelen
infini	végtelen
infini	végtelen
passées	elmúlt
passées	múlt
passées	múltbeli
vivante	élni
vivante	élő
vivante	élve
vivante	életben
vivante	él
unicode	unicode
répondu	válaszolt
répondu	válaszolt
répondu	reagált
répondu	válaszolt
boucher	boucher
boucher	mészáros
boucher	hentes
lin	vászon
lin	ágynemű
lin	lin
lin	len
crâne	koponya
crâne	koponyát
guitares	gitár
guitares	gitár
régent	régens
assis	ültem
assis	ült
assis	ülő
assis	ül
assis	ülve
assis	ülök
guerrier	harcos
visiter	látogatás
agences	hivatalok
agences	ügynökségek
rus	rus
bresse	bresse
angela	angela
détenus	rabok
détenus	foglyok
détenus	rabok
détenus	fegyencek
détenus	elítéltek
détenus	fogvatartottak
venger	bosszú
becker	becker
dresde	dresden
ajaccio	ajaccio
quoique	habár
quoique	bár
découverts	felfedezte
découverts	felfedezett
domestiques	hazai
domestiques	belföldi
cycles	ciklus
cycles	ciklusok
quantités	mennyiségek
quantités	mennyiség
quantités	mennyiség
missionnaires	misszionáriusok
missionnaires	misszionárius
correction	korrekció
correction	javítások
correction	korrekció
correction	korrekciós
correction	kiigazítás
correction	helyesbítés
correction	javítás
séparée	külön
détection	kimutatás
owen	owen
nevers	nevers
renouveau	revival
renouveau	felújítás
girard	girard
effondrement	összeomlás
jesse	jesse
htm	htm
porteur	fuvarozó
porteur	szállító
porteur	hordozó
porteur	jogosultja
porteur	jogosult
porteur	porter
génocide	népirtás
mas	mas
cinquantaine	ötvenes
aperçu	áttekintése
aperçu	áttekintés
aperçu	előnézete
proposées	javasolt
réalisateurs	igazgatók
réalisateurs	filmesek
octave	octavianus
octave	octave
variés	sokszínű
variés	változatos
définitif	döntő
définitif	végleges
définitif	záró
définitif	utolsó
définitif	végső
orthodoxes	ortodox
disait	said
disait	mondta
edwin	edwin
disciple	követője
disciple	követő
disciple	tanítvány
exceptionnel	rendkívüli
exceptionnel	kivételes
administratifs	igazgatási
administratifs	adminisztratív
progressive	fokozatosan
progressive	fokozatos
progressive	fokozatos
progressive	haladó
progressive	progresszív
edouard	edouard
edouard	eduard
crimée	krím
crimée	krími
wade	wade
spirituelle	spirituális
spirituelle	szellemi
spirituelle	lelki
ferait	volna
ferait	lenne
faubourg	külvárosában
directive	irányelv
produites	termelt
produites	gyártott
produites	előállított
béarn	béarn
rat	patkányt
rat	patkány
hello	helló
hello	hello
luca	luca
registres	nyilvántartás
registres	nyilvántartások
motion	mozgás
motion	indítvány
croiseur	cirkáló
denise	denise
signaux	jelek
signaux	jelzések
signaux	jeleket
signaux	jelet
signaux	jel
signaux	jelzés
bretons	breton
atomes	atomok
mann	mann
cure	ellenszer
cure	gyógymód
cure	gyógyír
angola	angola
passionné	szenvedélyes
passionné	szenvedélyesen
grottes	barlangok
épouser	feleségül
regroupement	konszolidáció
regroupement	csoportosulás
réflexions	gondolatok
réflexions	gondolatai
réflexions	gondolat
réflexions	gondolatok
tristan	tristan
millénaire	millenium
millénaire	millennium
décorée	díszített
décorée	kitüntetett
romance	románc
romance	romantika
hauteurs	heights
supporters	támogatók
supporters	támogatói
filtre	szűrés
filtre	szűrő
filtre	szűrők
filtre	szűrő
trahison	árulás
trahison	árulás
trahison	árulás
laboratoires	labor
laboratoires	laboratórium
laboratoires	laboratóriumi
laboratoires	laboratórium
laboratoires	laboratóriumok
lucy	lucy
parfaite	tökéletes
het	het
sauvegarde	tartalék
sauvegarde	erősítés
gers	gers
avancé	fejlett
avancé	haladó
avancé	előrehaladott
théâtres	színházak
théâtres	színházi
théâtres	színház
joël	joël
joël	joel
monnaies	pénznem
monnaies	valuta
monnaies	fizetőeszköz
monnaies	pénznem
monnaies	valuták
monnaies	érméket
monnaies	érme
monnaies	érmék
bio	bio
bio	organikus
bio	szerves
fresque	fresco
onzième	tizenegyedik
sri	srí
étiquette	etikett
étiquette	címke
étiquette	megjelölés
étiquette	tag
étiquette	megjelölése
étiquette	címke
acquise	megszerezte
acquise	beszerzett
acquise	szerzett
acquise	megszerzett
fontaines	szökőkút
fontaines	kút
fontaines	szökőkutak
villiers	villiers
frappé	lesújtott
frappé	lecsapott
frappé	ütés
frappé	találat
montana	montana
médiation	közvetítés
byzantine	bizánci
radios	rádiók
mystérieux	titokzatos
mystérieux	misztikus
mystérieux	rejtélyes
mystérieux	titokzatos
mystérieux	rejtély
mystérieux	rejtélyes
berg	berg
aristote	arisztotelész
billet	jegyet
billet	jegy
journalisme	újságírás
maïs	kukorica
maïs	kukoricát
maïs	kukorica
citée	idézett
citée	hivatkozott
citée	idézett
citée	jegyzett
étudiante	hallgató
étudiante	tanítvány
étudiante	diák
étudiante	tanuló
aliments	élelmiszerek
aliments	ételek
chen	chen
aides	aids
aides	támogatás
aides	segély
aides	támogatások
accompagnement	kíséret
accompagnement	kísérő
rétablir	visszaállítani
rétablir	helyreállítása
rétablir	visszaállítása
agriculteurs	farmerek
agriculteurs	gazdálkodók
agriculteurs	gazdák
céline	céline
céline	celine
indices	mutatók
indices	indexek
indices	indexek
indices	nyomok
indices	nyomokat
douai	douai
adaptations	kiigazítás
juives	zsidó
juives	zsidók
rage	veszettség
rage	veszett
rage	düh
rage	harag
répétition	próba
répétition	próbára
répétition	ismétlés
répétition	frekvencia
répétition	gyakoriság
répétition	gyakorisága
répétition	ismétlés
comédienne	színésznő
curie	curie
curie	curia
affirmer	érvényesíteni
sanction	szankció
sanction	büntető
sanction	büntetés
sanction	szankció
sanction	szankciók
sanction	büntetés
far	far
far	messze
far	messzire
élévation	emelkedés
quantique	kvantum
recommandation	ajánlás
jonction	csomópont
jonction	junction
réparation	javítási
réparation	javítást
réparation	javításra
réparation	javítás
réparation	javítások
réparation	javítás
régis	regis
jenny	jenny
klaus	klaus
calgary	calgary
bart	bart
nid	fészket
nid	fészek
motivation	motiváció
réglementation	szabályzat
réglementation	rendeletek
réglementation	szabályozások
réglementation	szabályozás
réglementation	előírás
réglementation	rendelet
réglementation	szabályozás
spa	fürdő
spa	spa
spa	gyógyfürdő
spa	wellness
croisière	cruise
hassan	hassan
hassan	hasan
diplomatiques	diplomáciai
diplomatiques	diplomata
clarke	clarke
confirmation	megerősítés
confirmation	megerősítést
confirmation	megerősítése
confirmation	megerősítés
confirmation	megerősítése
confirmation	megerősíteni
confirmation	megerősítve
régence	regency
diffuser	közvetítés
diffuser	adás
diffuser	diffúz
baptême	keresztelő
baptême	keresztelő
hal	hal
complémentaires	kiegészítő
leon	leon
batteries	telepek
batteries	elem
batteries	akkumulátorok
batteries	elemek
orlando	orlando
dinamo	dinamo
pâques	húsvéti
pâques	húsvét
appliqué	alkalmazták
qualifiées	minősített
qualifiées	képzett
qualifiées	képesített
croisés	keresztesek
croisés	keresztes
baptisée	keresztelték
ponte	ponte
ariège	ariège
abolition	eltörlése
africaines	afrikai
chelsea	chelsea
quimper	quimper
opposants	ellenfelek
mad	őrült
mad	mad
affrontement	konfrontáció
affrontement	összecsapás
affrontement	összecsapás
affrontement	clash
ruine	tönkre
ruine	romok
ruine	romokban
senior	rangidős
senior	senior
senior	végzős
hypothèses	hipotézisek
hypothèses	feltételezések
hypothèses	feltételezés
hypothèses	hipotézis
hypothèses	feltevés
hypothèses	feltételezés
hypothèses	elmélet
metro	metró
metro	metro
olive	olive
olive	olajbogyó
duncan	duncan
pentes	lejtő
pentes	lejtőkön
participations	gazdaságok
japonaises	japán
japonaises	japánok
sorcière	boszorkány
roch	roch
sagesse	bölcsesség
décorations	dekoráció
décorations	dekoráció
helena	helena
wells	wells
comparable	hasonlítható
comparable	összehasonlítható
jake	jake
vaincu	megverték
vaincu	megvert
vaincu	legyőzött
vaincu	legyőzte
vaincu	legyőzött
phillips	phillips
défensif	védekező
défensif	védekezés
liu	liu
duke	duke
duke	herceg
descriptions	leírások
libertaire	libertariánus
immédiat	azonnali
transformations	átalakulások
camarades	elvtársak
camarades	bajtársak
brandebourg	brandenburg
tower	tower
tower	torony
valois	valois
rachat	megváltás
rachat	átvétel
bœuf	marhahús
bœuf	marha
chats	macskák
chats	cicák
chats	cica
chats	macska
abréviation	rövidítés
géants	giants
géants	óriások
géants	óriás
nazie	nácik
nazie	náci
nazie	nácik
exploitations	gazdaságok
exploitations	gazdaságok
sharon	sharon
lapin	nyuszi
lapin	bunny
lapin	nyúl
lapin	nyuszi
gene	gén
gene	gene
reportage	jelentést
reportage	jelentés
reportage	beszámoló
reportage	adatszolgáltatás
reportage	jelentések
reportage	jelentés
reportage	jelenteni
etienne	etienne
logistique	logisztikai
logistique	logisztikai
laure	laura
laure	laurát
laure	laure
banquier	bankár
cri	cri
cri	irc
cri	sikoly
silésie	szilézia
portable	mobilos
portable	mobile
portable	mobil
portable	laptop
portable	hordozható
true	igaz
true	igazi
insigne	jelvény
insigne	jelvényt
god	isten
héroïne	heroin
héroïne	heroint
héroïne	hősnő
croisement	kereszteződés
croisement	crossover
horaires	menetrend
horaires	ütemezés
horaires	ütemterv
horaires	órákban
horaires	óra
horaires	órák
horaires	menetrendek
horaires	menetrend
horaires	ütemezés
horaires	ütemterv
horaires	beosztás
gabrielle	gabrielle
pirate	hacker
pirate	kalóz
mélodie	dallam
mélodie	melody
lentement	lassú
lentement	lassan
lentement	lassan
cohérence	koherencia
cohérence	összhang
cohérence	összhang
cohérence	következetesség
nageur	úszó
lane	lane
lane	sáv
judo	judo
ghana	ghána
catch	birkózás
catch	birkózó
pam	pam
tardive	későn
tardive	késő
tardive	késve
tardive	megkésve
citroën	citroën
citroën	citroen
voûtes	boltívek
kayak	kajak
aérodrome	repülőtér
collier	nyakláncot
collier	nyaklánc
collier	collier
collier	nyakörv
navette	sikló
navette	transzfer
navette	komp
fall	esés
fall	őszi
fall	zuhanás
fall	ősszel
fall	ősz
casque	sisakot
casque	sisak
casque	fejhallgató
royales	királyi
royales	royal
poznań	poznań
molécule	molekula
relié	kapcsolt
relié	kapcsolódott
relié	kapcsolódó
relié	összekapcsolt
pluies	csapadék
pluies	rain
pluies	eső
camion	teherautó
camion	kamion
camion	teherautó
camion	kamion
exige	igényli
exige	megköveteli
complémentaire	kiegészítő
complémentaire	kiegészítő
diminue	csökken
beethoven	beethoven
exprimé	kifejezett
exprimé	kifejezésre
exprimé	kifejtett
provoquant	provokálni
tribunaux	törvényszékek
tribunaux	bíróságok
bruins	bruins
détaillée	részletesen
détaillée	részletes
détaillée	részletezett
mason	mason
mason	kőműves
prêts	kész
prêts	kölcsönök
prêts	kölcsön
prêts	hitelek
rebonds	pattogó
rebonds	bounce
ill	beteg
pratiqué	gyakorolt
pratiqué	gyakorlott
pratiqué	gyakorolt
reed	reed
évacuation	evakuálás
évacuation	evakuálás
volontairement	önként
volontairement	önkéntesen
séparées	külön
séparées	különálló
séparées	elkülönített
séparées	külön
pertinent	vonatkozó
pertinent	releváns
pertinent	relevánsak
pertinent	lényeges
joel	joel
temporairement	ideiglenesen
temporairement	átmenetileg
féminines	nőies
télescope	teleszkóp
annexes	mellékletek
annexes	függelékek
cole	cole
exposés	kitett
exposés	előadások
armistice	fegyverszünet
roma	romák
