категория	kategória
предмети	tárgyak
предмети	tételek
предмети	elemek
изследва	felfedezés
изследва	felfedezése
писателка	író
хари	harry
пилоти	pilóták
произведен	termelt
произведен	gyártott
произведен	előállított
произведен	gyártottak
произведен	előállított
произведен	gyártott
императора	uralkodó
императора	császár
копия	másolatot
копия	másolatok
копия	példányok
близки	szoros
близки	közel
близки	bezárása
близки	közeli
туристически	turisták
туристически	turista
гвиана	guyana
продължи	folytasd
продължи	folytatás
продължи	folyamatos
продължи	folytatása
продължи	folytatta
продължи	folytatás
продължи	folytatódott
букурещ	bukarest
цветове	színek
цветове	színek
цветове	színes
цветове	színe
цветове	szín
цветове	színek
цветове	színes
цветове	színe
цветове	szín
корнелий	cornelius
водите	vizei
водите	vizek
водите	waters
концерти	koncertek
водни	vízi
сценарист	író
сценарист	forgatókönyvíró
особености	sajátosságai
особености	funkciók
особености	jellemzők
особености	jellemzői
ранг	rang
ранг	rangja
дадено	megadott
дадено	adva
дадено	megadva
дадено	adott
самостоятелно	önállóan
самостоятелно	függetlenül
оценка	értékelés
оценка	értékelési
оценка	értékelés
оценка	elbírálás
оценка	értékelés
правило	szabály
али	allie
али	szövetséges
али	szövetségesek
али	ally
али	ali
очите	szemed
очите	szeme
очите	szem
очите	szemek
убива	gyilkol
убива	öl
убива	megöli
убива	megöl
кучета	kutyák
кучета	kutyáknak
кучета	kutya
ски	síelés
ски	sí
ски	síelés
ски	síelni
написана	megírva
написана	írásbeli
написана	írta
написана	írott
монети	érméket
монети	érme
монети	érmék
монети	érme
куба	kocka
куба	kubában
куба	kuba
акт	aktus
акт	felvonás
очи	szemed
очи	szeme
очи	szem
очи	szemek
храброст	bátorság
индустрия	ágazat
индустрия	iparág
индустрия	ipar
стихове	vers
стихове	költészet
стихове	verseket
стихове	vers
стихове	verseket
хуан	juan
хуан	huang
баня	fürdő
баня	mosdó
баня	fürdőszoba
баня	fürdő
баня	fürdés
възможности	lehetőségek
възможности	opciók
възможности	beállítások
възможности	lehetőségek
възможности	lehetőségek
възможности	lehetőségeket
батальон	zászlóalj
конрад	conrad
съпротива	ellenállni
съпротива	ellenálló
съпротива	rezisztencia
съпротива	ellenállás
скот	scott
заболявания	betegségek
заболявания	betegségek
заболявания	betegség
заболявания	betegségek
заболявания	betegségek
заболявания	betegség
заболявания	megbetegedés
екип	csapat
екип	team
появата	megjelenés
появата	megjelenése
боливия	bolívia
ракети	rakéták
ракети	rakétákat
ракети	rakéták
даниел	dániel
даниел	daniel
даниел	danielle
унгарски	magyarul
унгарски	magyarok
унгарски	magyar
унгарски	hungarian
мъжете	férfi
мъжете	férfiak
мъжете	emberek
апарат	berendezés
апарат	készülék
апарат	készülékek
апарат	műszer
човешки	ember
човешки	emberi
сао	sao
сао	são
пакистан	pakisztán
пакистан	pakisztáni
бул	bull
бул	bika
леко	könnyű
златни	golden
златни	arany
златни	arany
чешки	csehország
чешки	cseh
творчеството	kreativitás
академията	akadémia
администрация	adminisztráció
администрация	közigazgatás
администрация	ügyintézés
администрация	igazgatás
флорида	floridai
флорида	floridában
флорида	florida
флорида	floridába
йозеф	josef
дървета	fákon
дървета	fák
дървета	fákat
славия	slavia
