och	и
kvinnliga	женский
kvinnliga	женская
kvinnliga	женщина
sid	сид
sid	sid
hamilton	гамильтон
vice	заместитель
vice	порок
vice	вице
anne	энн
anne	анн
anne	анна
ekonomisk	экономические
ekonomisk	экономическая
ekonomisk	экономического
ekonomisk	экономический
betydande	существенная
betydande	значительные
betydande	существенный
betydande	существенные
betydande	существенное
betydande	значительные
betydande	значительное
betydande	значительный
betydande	существенные
veckor	недели
veckor	недель
resa	поездки
resa	проезд
resa	путешествия
resa	путешествие
resa	путешествие
resa	путешествия
resa	путешествие
resa	поездка
resa	трип
resa	путешествие
resa	путешествует
resa	путешествия
resa	путешествие
moore	мур
helst	предпочтительно
helst	желательно
öppen	открыть
öppen	открытый
öppen	открыто
öppen	open
öppen	открытая
deltagare	участников
deltagare	участники
deltagare	участник
deltagare	участница
deltagare	участником
deltagare	участника
gruva	мое
gruva	моя
gruva	мой
gruva	мои
gruva	шахты
gruva	мин
gruva	мины
lämna	оставьте
lämna	оставить
lämna	покинуть
bangui	банги
illinois	иллинойс
pengar	money
pengar	деньги
julius	юлиус
julius	джулиус
julius	юлий
nyland	уусимаа
priser	цены
priser	призы
din	din
din	твоя
din	ваши
din	ваш
din	ваша
din	твой
din	ваше
din	твоя
din	ваши
din	ваш
din	ваша
din	твой
din	ваше
slag	удары
slag	битв
slag	сражения
slag	битвы
persson	перссон
alfabetisk	алфавитный
ägare	хозяин
ägare	владельца
ägare	владелец
ägare	владельцы
ägare	владельцев
ägare	владельцам
ägare	владение
ägare	собственность
kasai	касаи
azerbajdzjan	азербайджан
taylor	тэйлор
taylor	тейлор
museet	музей
vänster	левой
vänster	слева
vänster	налево
vänster	осталось
vänster	оставил
spelas	играли
spelas	играла
spelas	играл
regissör	режиссер
regissör	режиссёр
regissör	директор
storlek	размеры
storlek	размер
sweden	швеции
sweden	швеция
grad	град
grad	ранг
grad	звание
grad	ранга
grad	степень
grad	степени
oslo	осло
lån	заем
lån	кредит
lån	кредита
lån	займы
lån	займов
lån	кредиты
lån	ссуды
extra	дополнительные
extra	дополнительное
extra	дополнительная
halvtid	перерыве
valley	долине
valley	долина
levde	прожил
levde	жили
levde	жила
levde	жил
rid	ездить
rid	поездка
kategorin	категория
kategorin	категории
delta	участвовать
delta	дельта
göran	горан
kör	выполнить
kör	казнить
kör	исполнить
kör	запустить
kör	беги
kör	вождение
kör	вождения
kör	водить
kör	драйв
kör	привод
kör	drive
kör	бег
kör	бегать
funnits	существовала
funnits	существовали
funnits	существовало
funnits	существовал
albanien	албании
albanien	албания
kritik	критика
kritik	критику
kritik	критика
kritik	критика
maja	майя
högt	высокий
högt	high
högt	высоко
högt	высокого
högt	высокая
högt	громко
högt	громкий
image	имидж
image	картинка
image	образ
image	изображения
image	изображение
stark	сильный
stark	сильная
stark	сильные
stark	сильна
stark	сильное
stark	старк
katolska	католической
katolska	католик
katolska	католическая
katolska	католики
minas	минас
militära	военный
militära	военных
militära	военная
militära	военные
bangladesh	бангладеш
bulbophyllum	bulbophyllum
regering	правительство
kristna	кристиан
kristna	христианин
kristna	христиане
kristna	христианство
kristna	христиан
kristna	христиане
kristna	христиан
språket	язык
douglas	дуглас
rubriken	заголовок
spelaren	игрок
spelaren	проигрыватель
vitryssland	беларусь
vitryssland	белорусские
okänt	неизвестное
okänt	неизвестный
okänt	неизвестно
okänt	неизвестная
okänt	неизвестен
yaoundé	яунде
utvecklades	развитые
utvecklades	разработан
