категория	類別
философ	哲學家
этнохороним	demonym
вариантов	選項
лист	葉
лист	葉子
учеников	門徒
учеников	學徒
воинов	勇士
мелкие	小型
мелкие	小
мелкие	未成年
ноябрь	十一月
ноябрь	十一月
установка	安裝
установка	安裝
установка	安裝
корея	韓國
корея	朝鮮
коллектив	集體
мужчина	男性
мужчина	男
мужчина	人
мужчина	男人
мужчина	man
рыбы	魚類
рыбы	魚
рыбы	魚兒
филиал	附屬
филиал	分行
филиал	分支
пьесы	播放
личный	個人
обвинения	收費
обвинения	指控
обвинения	指稱
обвинения	指控
колонии	殖民地
колонии	殖民地
критическая	危急
критическая	批判
критическая	臨界
средние	介質
средние	中型
средние	中等
средние	媒介
оркестр	管弦樂隊
оркестр	樂團
увидел	鋸
увидел	鋸子
окончание	結局
окончание	結尾
мысль	思想
территориальное	領土
технический	技術
руб	摩擦
медицины	藥品
медицины	藥物
медицины	醫學
медицины	藥
медицины	醫藥
форум	論壇
современная	摩登
современная	現代
современная	近代
современная	現代化
современная	當代
судно	船隻
судно	船
судно	船隻
судно	艦
судно	船舶
залива	海灣
зелёный	綠色
зелёный	綠
зелёный	綠地
зелёный	格林
ближе	更近
путешествие	航程
путешествие	旅行
путешествие	旅費
путешествие	旅遊
путешествие	旅途
путешествие	旅程
путешествие	旅行
путешествие	旅遊
путешествие	旅行
путешествие	旅行
путешествие	行程
сотрудничество	協作
сотрудничество	合作
сотрудничество	合作
обработки	處理
обработки	加工
окончила	畢業
пользователей	使用者
виктория	維多利亞
виктория	victoria
обращение	治療
границу	邊界
границу	邊框
границу	邊境
практика	實踐
практика	練習
надежда	希望
