और	at
बीमारी	karamdaman
बीमारी	sakit
वार्षिक	taunang
परिसर	complex
परिसर	kumplikadong
परिसर	komplikadong
परिसर	masalimuot
अधिकतम	max
अधिकतम	pinakamataas
अधिकतम	mapakinabangan
अधिकतम	mapalaki
वैश्विक	pandaigdigang
वैश्विक	global
वैश्विक	pandaigdigan
तभी	lang
तभी	lamang
अनिवार्य	sapilitan
अनिवार्य	mahahalaga
अनिवार्य	sapilitan
अनिवार्य	mahalaga
अनिवार्य	mahahalagang
उपाधि	degree
उपाधि	antas
हरियाणा	haryana
तारा	bituin
तारा	star
द्वार	gate
द्वार	pinto
द्वार	pintuan
द्वार	pinto
आनंद	enjoy
आनंद	anand
आनंद	ananda
कम्पनी	kumpanya
कम्पनी	kompanya
रे	sinag
रे	ray
जिनकी	kaninong
स्थायी	permanente
स्थायी	permanent
स्थायी	panghabang
स्थायी	pangmatagalang
लकड़ी	kahoy
लकड़ी	wood
गोल	rand
गोल	layunin
गोल	round
गोल	bilog
तल	sahig
तल	palapag
तल	ibaba
तल	ilalim
ऋण	pautang
ऋण	utang
ऋण	minus
दास	das
नंबर	bilang
त्वचा	balat
नोबेल	nobel
अधिकारियों	kinauukulan
जटिल	elaborate
जटिल	complex
जटिल	kumplikadong
जटिल	komplikadong
जटिल	masalimuot
जटिल	komplikado
जटिल	kumplikado
हमला	attack
हमला	atake
आपूर्ति	supplies
आपूर्ति	suplay
आपूर्ति	suplay
आपूर्ति	supply
अर्थशास्त्र	economics
दर्ज	recorded
दर्ज	naitala
हस्ताक्षर	pirmahan
हस्ताक्षर	signing
हस्ताक्षर	lagda
हस्ताक्षर	pirma
कानूनी	legal
टिप्पणी	comment
टिप्पणी	notes
टिप्पणी	tala
टिप्पणी	comments
स्मृति	memorya
स्मृति	alaala
वेद	veda
वेद	veda
राजनैतिक	pulitikal
राजनैतिक	politikal
राजनैतिक	pampulitika
तीव्र	mabilis
तीव्र	kabilis
तीव्र	fast
तीव्र	tropikal
तीव्र	matinding
सम्बन्धित	kaukulang
सम्बन्धित	kaugnayan
सम्बन्धित	kaugnay
हाइड्रोजन	hydrogen
चयन	picks
चयन	selection
चयन	pagpili
राजनीतिज्ञ	pulitiko
यूनानी	gresya
जॉर्ज	george
डीवीडी	dvd
स्वर्ण	ginto
स्वर्ण	gold
ठोस	solid
ठोस	konkreto
सभ्यता	sibilisasyon
सभ्यता	kabihasnan
मशीन	makina
विदेश	abroad
विदेश	foreign
विदेश	dayuhang
दवा	medisina
दवा	gamot
दवा	gamot
ऋषि	rishi
ऋषि	sage
शेयर	namamahagi
शेयर	pagbabahagi
गर्म	hot
गर्म	mainit
सौर	solar
पंथ	creed
एशियाई	asyano
एशियाई	asian
अपेक्षाकृत	relatibong
परिभाषा	definition
परिभाषा	katuturan
परिभाषा	kahulugan
पति	asawa
पति	lakay
सफेद	maputi
सफेद	puti
संधि	tratado
संधि	kasunduan
वैकल्पिक	alternatibong
वैकल्पिक	alternatibo
वैकल्पिक	kahaliling
वैकल्पिक	alternatibong
वैकल्पिक	alternate
वैकल्पिक	opsiyonal
वैकल्पिक	opsyonal
जयपुर	jaipur
हार	pagkatalo
समाधान	paglutas
समाधान	resolution
समाधान	solusyon
समाधान	solusyon
जेल	kulungan
जेल	bilangguan
हिमालय	himalayas
राजमार्ग	lansangan
राजमार्ग	highway
राजमार्ग	highway
पेड़	puno
पेड़	puno
कैरियर	career
कैरियर	karera
कैरियर	carrier
इंच	pulgada
इंच	pulgada
डिजिटल	digital
श्रेष्ठ	superior
निगम	corporation
निगम	korporasyon
आग	fire
आग	sunog
आग	apoy
चैम्पियनशिप	kampeonato
चैम्पियनशिप	championship
शराब	alak
शराब	alkohol
शराब	alak
पौधे	halaman
पौधे	planta
पौधे	halaman
जमीन	lupain
जमीन	lupa
जमीन	lupa
जमीन	ground
खाने	dine
खाने	kain
खाने	kumakain
हाथों	kamay
हाथों	hands
बाज़ार	merkado
बाज़ार	merkado
बाज़ार	palengke
बाज़ार	pamilihan
बाज़ार	market
आदमी	lalaking
आदमी	lalaki
आदमी	man
मस्जिद	mosque
किरदार	character
किरदार	characters
नुकसान	kawalan
नुकसान	pagkawala
नुकसान	pagkalugi
नुकसान	damage
नुकसान	pinsala
आकर्षित	maakit
रस	katas
रस	juice
ऑनलाइन	online
सेट	set
सेट	itakda
सेट	sets
भेद	pinagkaiba
भेद	sikreto
भेद	secret
भेद	lihim
फोन	phone
फोन	telepono
मनोविज्ञान	sikolohiya
मगध	magadha
शक्तिशाली	powerful
शक्तिशाली	makapangyarihang
व्याकरण	grammar
अवार्ड	award
कौन	sino
चिह्न	simbolo
चिह्न	sagisag
चिह्न	senyas
चिह्न	tanda
चिह्न	imahen
चिह्न	icon
वर्गीकरण	klasipikasyon
जोड़	addition
जोड़	karagdagan
आरोप	singil
उड़ान	flight
उड़ान	lipad
महासागर	karagatan
माल	yaman
एयर	hangin
एयर	himpapawid
महसूस	feel
महसूस	pakiramdam
अध्याय	chapter
अध्याय	kabanata
कराया	pagsakay
कराया	armored
विमानक्षेत्र	airport
विमानक्षेत्र	paliparan
दान	donate
दान	naibigay
दान	donasyon
दान	abuloy
दान	donate
दान	donasyon
दान	kawanggawa
दान	charity
करे	kare
अनुपात	gradient
अनुपात	ratio
विद्रोह	insurrection
विद्रोह	kokhba
विद्रोह	paghihimagsik
कक्षा	classroom
कक्षा	klase
कक्षा	orbita
स्नातक	nagtapos
स्नातक	bachelor
स्नातक	pagtatapos
स्नातक	graduation
स्नातक	graduate
इंजीनियरिंग	inhinyeriyang
इंजीनियरिंग	engineering
मूर्ति	idol
मराठी	marathi
माइकल	michael
संस्थापक	tagapagtatag
संस्थापक	founder
इलाज	gamutin
इलाज	lunas
इलाज	gamutin
इलाज	treat
इलाज	paggamot
अवधारणा	konsepto
अभ्यास	pagsasanay
अभ्यास	practice
अभ्यास	praktis
शाही	royal
पाकिस्तानी	pakistan
पाकिस्तानी	pakistani
ब्लैक	itim
भेजा	naipadala
भेजा	ipinadala
भेजा	nagpadala
संसाधन	mapagkukunan
संसाधन	resource
संसाधन	mapagkukunan
संसाधन	yaman
संसाधन	kayamanan
देवनागरी	devanāgarī
जीन	gene
मजबूत	malakas
मजबूत	strong
बढ़ाने	pagandahin
बढ़ाने	pagbutihin
बढ़ाने	pagpapaganda
प्रोग्राम	program
प्रोग्राम	programa
मिश्रित	mixed
मिश्रित	magkahalong
निरंतर	tuloy
निरंतर	constant
प्रबंध	pamahalaan
पदक	medalya
पदक	medal
व्यंजन	ulam
व्यंजन	pagkain
व्यंजन	lutong
जमा	deposito
जमा	deposit
स्त्री	babae
स्त्री	babae
स्त्री	female
चित्रण	gumuhit
चित्रण	illustration
यातायात	traffic
यातायात	trapiko
यातायात	transportasyon
यातायात	sasakyan
यातायात	airways
सूक्ष्म	micro
लंबाई	haba
हेनरी	enrique
हेनरी	henry
डाला	inilagay
डाला	pinasok
डाला	naipasok
समीक्षा	review
समीक्षा	suriin
समीक्षा	review
मोटर	motor
हमले	umaatake
हमले	attack
हमले	atake
अक्षर	pantig
अक्षर	letra
अक्षर	letters
अक्षर	titik
अक्षर	sulat
अक्षर	liham
अक्षर	letter
अक्षर	character
अक्षर	characters
कारक	factor
कारक	kadahilanan
किंगडम	kaharian
हिन्द	indo
हिन्द	usang
बीज	seed
बीज	buto
बीज	binhi
जल्दी	mabilisan
जल्दी	dali
जल्दी	maagang
जल्दी	maaga
घाट	gat
घाट	ford
यंत्र	device
यंत्र	aparato
यंत्र	pinapalo
यंत्र	instrumento
यंत्र	makina
यंत्र	instruments
कर्म	karma
कदम	hakbang
कदम	step
कदम	hakbang
कदम	steps
साथी	kasalo
साथी	partner
साथी	kasosyo
साथी	kapareha
ऊपरी	itaas
ऊपरी	upper
ऊपरी	uppercase
पुस्तकों	libro
पुस्तकों	aklat
आशा	umaasa
आशा	umasa
आशा	sana
नौ	siyam
रचित	binubuo
शिक्षण	pagtuturo
ऊँचाई	altitude
ऊँचाई	taas
ऊँचाई	height
आकर्षण	attraction
आकर्षण	akit
आकर्षण	alindog
आकर्षण	charm
आकर्षण	attractions
सर्वेक्षण	survey
हद	limitasyon
मुहम्मद	muhammad
मुहम्मद	muhammed
स्टूडियो	studio
राज्यपाल	governor
राज्यपाल	gobernador
गेंद	bola
राजाओं	kings
