apie	關於
keistas	怪異
keistas	奇怪
mafija	暴徒
mafija	暴民
mafija	黑手黨
ertmėje	腔
rifai	珊瑚礁
gazos	加沙
patiekalus	菜
vėliavas	橫幅
klesti	興旺
klesti	蓬勃發展
klesti	欣欣向榮
skystas	液體
skystas	液
skystas	液態
alyvuogių	橄欖
ciklų	週期
leben	leben
ekologinė	生態
pranešimo	通知
tyliai	悄悄地
discogs	discogs
buteo	buteo
šviesi	明亮
patogiau	舒服
patogiau	舒適
padažas	醬
ign	ign
tonos	噸
tonos	公噸
zylė	山雀
staigus	尖銳
staigus	鋒利
staigus	銳利
šlovė	冰雹
dravidų	dravidian
cole	cole
cole	科爾
proporcingas	比例
polydor	polydor
patobulinta	升級
lgbt	lgbt
vadove	指南
vadove	指引
vadove	嚮導
ritualas	儀式
balsis	母音
revoliucinė	革命性
krizių	危機
cellpadding	cellpadding
pokalbio	對話
vakar	昨天
vakar	昨日
violetinė	紫色
violetinė	紫
aparatūra	儀器
aparatūra	器械
akvariumas	水族
akvariumas	水族館
oksidacijos	氧化
pokerio	撲克牌
pokerio	撲克
remiama	贊助
skliaustuose	括號
blokavimo	阻擋
juras	juras
esminė	危急
esminė	批判
esminė	臨界
jaguar	美洲豹
dirvožemį	泥土
dirvožemį	土壤
dirvožemį	土
slyvų	李子
slyvų	梅花
vadi	wadi
aštrus	辣
augmenijos	植被
turbina	渦輪機
triukšmas	噪聲
triukšmas	噪音
elta	elta
makaronai	通心粉
optika	光學
netinkamas	無效
amino	氨基
amino	氨基酸
džiaugsmas	快樂
džiaugsmas	喜悅
džiaugsmas	歡樂
džiaugsmas	joy
švelnios	溫和
švelnios	溫柔
maratonas	馬拉松
coleoptera	coleoptera
skiemuo	音節
mozilla	mozilla
animatorius	animator
teleskopo	望遠鏡
brangi	dear
klestėjimas	繁榮
cellspacing	cellspacing
galingi	強大
galingi	強國
sprogstamosios	爆炸性
sprogstamosios	炸藥
atsparumo	阻力
atsparumo	電阻
atsparumo	抵抗
atsparumo	抵制
paaukoti	捐獻
paaukoti	捐贈
paaukoti	捐款
paaukoti	捐
styga	和弦
styga	弦
užtvankų	堤壩
užtvankų	水壩
starta	鵐
diplomatinių	外交
nirvana	涅槃
bandymą	試驗
bandymą	實驗
šalmus	頭盔
energijai	上升
sindarin	sindarin
udo	udo
apvalkalas	貝殼
apvalkalas	shell
apvalkalas	殼
barrichello	barrichello
budistai	佛教徒
tikslumas	精度
tikslumas	精准
tikslumas	精確
tikslumas	精確度
tikslumas	精密
tikslumas	準確性
tikslumas	精確度
tikslumas	精度
tikslumas	準確度
kremliaus	克里姆林宮
elvis	貓王
mokymasis	學習
mokymasis	學
blokų	區塊
blokų	積木
svetimas	陌生人
svetimas	陌生
šiaudų	稻草
šiaudų	吸管
diktatūros	獨裁政權
diktatūros	獨裁
diktatūros	專制
diktatūros	專政
paskiria	接觸
paskiria	聯絡
tsv	tsv
mono	單一
apgyvendinimo	住宿
vežimas	裝運
dumblių	海藻
dumblių	藻類
ursus	ursus
forum	論壇
listclass	listclass
konkursai	投標
teologija	神學
paktas	協約
paktas	約定
marselio	馬賽
tor	tor
nendrių	簧片
nendrių	reed
kančia	受苦
kančia	苦難
kančia	痛苦
cinkas	鋅
jūreivių	海員
laimingas	開心
laimingas	快樂
laimingas	高興
laimingas	幸福
laimingas	happy
kontaktas	接觸
kontaktas	聯絡
sąjungas	聯盟
sąjungas	同盟
bismarkas	俾斯麥
sąsmauka	地峽
gegutės	杜鵑
mileris	米勒
mileris	miller
vakarienė	晚飯
vakarienė	晚餐
kenkėjų	害蟲
kenkėjų	病蟲害
kenkėjų	蟲害
kenkėjų	害蟲
kenkėjų	蟲害
koridorius	走廊
dunojus	多瑙河
įkvėpti	激發
įkvėpti	激勵
lydiniai	合金
milžinai	巨人
viskio	威士忌
priimtų	突顯
važiuoklės	底盤
itil	itil
dinozaurai	恐龍
spiritas	魂靈
šeštoji	第六
egzamino	考試
neišvengiamai	無可避免
neišvengiamai	不可避免
finansiniai	財務
finansiniai	金融
rūsys	地窖
sakiniai	句子
sakiniai	刑期
sakiniai	判刑
suaugusieji	成人
suaugusieji	成年人
suaugusieji	成人
suaugusieji	成年人
suaugusieji	成年
coca	古柯
konservantas	防腐劑
tinklinis	排球
battista	battista
rekomenduoja	推薦
šviesus	明亮
incidentas	事變
incidentas	事件
dominavimo	支配
dominavimo	支配
paskirstymas	撥款
paskirstymas	分配
paskirstymas	明細
paskirstymas	擊穿
paskirstymas	分布
paskirstymas	分配
paskirstymas	分銷
moses	摩西
meteoritas	隕石
derėtis	談判
gub	gub
ogc	ogc
rainbow	彩虹
kontracepcijos	避孕
plikas	禿頭
plikas	禿
laikrodžiai	鐘錶
laikrodžiai	時鐘
laikrodžiai	手錶
krosnis	爐
krosnis	爐子
krosnis	火爐
krosnis	熔爐
krosnis	爐
krosnis	烤爐
krosnis	烤箱
wordpress	wordpress
laidumas	電導
butanas	丁烷
wow	哇哇
wow	哇
diktatūra	獨裁政權
diktatūra	獨裁
diktatūra	專制
diktatūra	專政
owen	owen
owen	歐文
direktoriai	董事
karcinoma	癌
apyrankės	手鐲
lynn	琳
soros	小米
seminaras	研討會
seminaras	討論會
seminaras	研討會
draugės	朋友
draugės	好友
legionas	軍團
kerštas	復仇
kerštas	報復
kerštas	報仇
kerštas	復仇
tibetas	西藏
miao	苗族
miao	苗
kalvis	鐵匠
kambodža	柬埔寨
konstantos	常數
raiteliai	騎手
buitinių	家用
buitinių	住戶
buitinių	市政
skylė	孔洞
skylė	洞口
skylė	孔
skylė	洞
trajektorija	軌跡
simboliškai	象徵性
kardą	刀
kardą	劍
kardą	寶劍
guido	guido
rimta	認真
rimta	嚴重
rimta	嚴肅
socializmas	社會主義
stabilus	穩定
stabilus	馬廄
gandras	鸛
netikras	假的
netikras	虛假
netikras	假冒
netikras	假
grenlandija	格陵蘭
skaičiavimus	計算
kiūšiū	九州
len	len
coloma	coloma
eduard	eduard
tres	tres
varškės	山寨
norintiems	許願
piper	piper
epa	環保局
epa	環保署
griežtą	嚴格
skatinimas	推廣
skatinimas	促銷
skatinimas	晉升
gangsteris	黑幫
gangsteris	黑社會
jutos	猶他州
jutos	猶他
mayer	mayer
eksperimentus	試驗
eksperimentus	實驗
pasėlių	莊稼
pasėlių	農作物
pasėlių	作物
sekretoriatas	秘書處
dir	dir
dumblas	淤泥
dumblas	污泥
saba	saba
kaupimo	共用
kaupimo	共享
kaupimo	分享
žvejys	漁民
žvejys	漁夫
juostele	stripe
juostele	條紋
omega	ō
jet	噴射
jet	噴氣
pjovimo	切割
pjovimo	削減
atlyginimas	薪水
atlyginimas	工資
atlyginimas	薪資
atlyginimas	薪金
atlyginimas	工資
atlyginimas	薪資
atlyginimas	薪金
atlyginimas	薪酬
atlyginimas	報酬
soma	soma
sutrikimą	混淆
sutrikimą	困惑
sutrikimą	混亂
sutrikimą	迷惘
patarimų	建議
brangus	dear
būgnas	鼓
skyrybos	離婚
nuovargis	疲勞
ofc	大洋洲
bethoveno	貝多芬
genas	gene
genas	基因
vaikšto	步行
vaikšto	散步
vaikšto	行走
vaikšto	走路
jachtos	遊艇
šeimose	入境
vittorio	vittorio
gipso	石膏
cenzūra	審查
vožtuvų	閥
vožtuvų	閥門
ūkininkavimo	農耕
ūkininkavimo	耕作
ūkininkavimo	務農
ūkininkavimo	農業
diplomatinis	外交
lira	里拉
minios	人群
pelėnas	田鼠
aik	aik
gru	gro
guma	膠
guma	口香糖
skydliaukės	甲狀腺
manas	鬃毛
junano	雲南
tamsa	黑暗
vargas	vargas
pilsudskis	piłsudski
chloridas	氯化
išlaikymo	留用
pažintis	連結
parodija	嘲諷
parodija	模仿
android	android
virvės	繩
virvės	繩子
virvės	繩索
virvės	麻繩
dsc	dsc
sil	sil
matricos	母體
matricos	矩陣
septintoji	第七
trąšos	施肥
trąšos	肥料
trąšos	化肥
trąšos	肥料
trąšos	化肥
trąšos	肥料
patikimumas	可信度
patikimumas	信譽
patikimumas	公信力
skaičiavimai	計算
mangrovių	紅樹
mangrovių	紅樹林
vhs	vhs
barzda	鬍子
barzda	鬍鬚
stabdžių	煞車
stabdžių	制動
vielos	電線
vielos	鋼絲
vielos	鐵絲
franciskas	francisco
hinduizmas	印度教
atsakymai	回覆
atsakymai	答案
atsakymai	解答
atsakymai	回覆
atsakymai	答復
panaikinimas	廢除
panaikinimas	廢止
panaikinimas	取消
dumblo	淤泥
dumblo	污泥
muitinė	海關
muitinė	關稅
pranašumas	優點
pranašumas	優勢
drake	drake
fussball	fussball
druskingumas	鹽度
mielės	諾曼
mielės	酵母
mielės	酵母菌
salotos	生菜
salotos	萵苣
salotos	沙拉
fašistų	法西斯
formatavimo	格式
formatavimo	格式化
fanai	粉絲
svyravimai	波動
sgd	cng
dovanos	祝福
pipirų	辣椒
pipirų	胡椒
cementas	水泥
epic	史詩
svarstyklės	加權
svarstyklės	重量
kreiseris	巡洋艦
reitingus	等級
reitingus	成績
įsigijimo	購置
sutrumpintas	縮短
publika	觀眾
pasakotojas	旁白
atidėtas	推遲
aitvaras	風箏
jautri	敏感
jautri	敏感性
jautri	敏感度
pareigūnams	官員
kepenys	肝臟
kepenys	肝
magnum	magnum
kaltę	罪惡感
kaltę	內疚
kaltę	愧疚
atsparumą	阻力
atsparumą	電阻
atsparumą	抵抗
atsparumą	抵制
atsparumą	韌性
atsparumą	復原力
patogus	舒服
patogus	舒適
riaušės	暴動
riaušės	暴亂
riaušės	騷亂
dažniausi	熱門
dažniausi	流行
dažniausi	受歡迎
dažniausi	人氣
stan	stan
svajonė	夢
svajonė	夢幻
svajonė	夢境
svajonė	做夢
svajonė	夢想
karjerai	職業
minkštimas	紙漿
lipai	牙齦
teršalų	污染物
emigracija	移民
lėtinis	慢性
kaltinimų	指控
eden	伊甸園
eden	eden
aiškinimo	口譯
dub	dub
mišiniai	混合物
pašalinimas	提款
vaškas	蠟
arp	arp
laidai	電線
laidai	電纜
aba	aba
komplektas	kit
išmintis	智慧
nuotėkio	漏
nuotėkio	洩漏
nuotėkio	滲漏
nuotėkio	洩漏
migruoti	遷移
nascar	nascar
ultra	超
siuzana	susan
amstrad	amstrad
bambuko	竹
bambuko	竹子
miami	邁阿密
vištos	雞肉
vištos	山雞
vištos	雞
žmoniją	人性
žmoniją	人道
pasiūlymai	投標
pasiūlymai	提議
pasiūlymai	投標
gabonas	加彭
liejimo	塑造
liejimo	鑄造
bilietai	票
bilietai	門票
bilietai	車票
bilietai	票券
adm	adm
įrengimas	安裝
eukaliptų	桉樹
pažįstamas	熟悉
melas	謊言
greiti	快速
jens	jens
platinimas	分布
platinimas	分配
platinimas	分銷
streikas	罷工
neoficiali	非正式
krakmolas	澱粉
kravitz	kravitz
kanye	kanye
lan	嵐
lan	蘭
flores	flores
grafinis	圖形
prašau	請
panašumo	相似
impulsų	脈衝
atsiųsti	下載
jautienos	牛肉
korėjiečiai	朝鮮人
benzino	汽油
pėdsakus	線索
dvikova	決鬥
dvikova	決戰
smuklė	客棧
smuklė	酒館
vaistininkas	藥劑師
garantijų	擔保
garantijų	保固
garantijų	保障
garantijų	擔保
durklas	匕首
timothy	timothy
giant	巨人
giant	巨
giant	巨型
fontana	fontana
leidimus	許可證
rao	rao
rao	饒
aloe	蘆薈
careerprizemoney	careerprizemoney
kiaušinis	蛋
kiaušinis	雞蛋
blauzdos	大腿
nojus	noah
nojus	諾亞
karma	報應
karma	因果報應
furjė	傅立葉
aura	光環
mango	芒果
tolerancijos	容忍
tolerancijos	寬容
veidai	wade
veidai	臉
veidai	面孔
stovyklavietė	營地
wang	王
moralė	士氣
pacientas	病患
pacientas	患者
pacientas	病人
kepti	炸
kepti	炒
šilingas	先令
linkolnas	林肯
hun	渾
grzegorz	grzegorz
normanai	諾曼
mana	mana
akimirkos	moments
akimirkos	瞬間
akimirkos	時刻
ilgumos	經度
dario	dario
kartagina	迦太基
išdėstymo	版面
išdėstymo	佈局
išdėstymo	排版
ashley	ashley
negalia	殘疾
negalia	殘疾
negalia	殘障
negalia	傷殘
meditacija	冥想
tan	tan
tan	譚
tan	曬
auditorija	觀眾
klientai	客戶
klientai	顧客
naujovės	革新
naujovės	創新
naujovės	革新
naujovės	創新
jensen	jensen
simbolinę	象徵
simbolinę	象徵性
arkų	拱門
mariano	mariano
liberalizmo	自由主義
priemiesčių	郊區
akimirką	時刻
titlestyle	titlestyle
transplantacijos	移植
transplantacijos	移植
ling	玲
ling	凌
jodo	碘
rodrigo	rodrigo
dialogas	對話
dialogas	對話
franklinas	franklin
ūminis	急性
ūminis	尖銳
riešo	扭
riešo	扭曲
uoga	漿果
uoga	berry
drupal	drupal
plunksna	羽
plunksna	羽毛
myliu	戀愛
myliu	愛
myliu	love
myliu	愛情
gfdl	gfdl
marcelo	marcelo
mic	麥克風
kepimo	烘焙
kepimo	烘烤
apeiti	規避
apeiti	繞道
padangas	輪胎
padėjėjai	助理
švente	慶典
švente	慶祝
eile	lane
eile	巷
eile	車道
highestsinglesranking	highestsinglesranking
bulių	公牛
žandarai	憲兵
ego	自負
ego	自我
krūtų	胸
krūtų	胸部
krūtų	乳房
krūtų	乳房
niutonas	牛頓
bebrai	海狸
gražios	可愛
diplomatija	外交
draugiškas	友軍
draugiškas	友好
draugiškas	友善
fin	鰭
fin	芬
indukcijos	誘導
indukcijos	感應
agentūrų	關節
sima	司馬
gulbė	天鵝
eksportuoti	出口
mėgstamiausia	最愛
mėgstamiausia	喜愛
gks	gks
adeno	亞丁
farm	農場
išpirkti	兌換
naujagimių	新生兒
naujagimių	新生兒
francesca	francesca
tigrai	老虎
burtininkas	巫師
burtininkas	魔法師
ovalios	橢圓形
ovalios	橢圓
bakterijas	細菌
kriketo	蟋蟀
javascript	javascript
nepakankamumas	失敗
tiger	虎
tiger	老虎
darkgrey	darkgrey
verneris	werner
gimines	親屬
gimines	親戚
džimas	jim
dialogo	對話
sunkvežimiai	卡車
ropliai	爬蟲類
iššūkis	挑戰
fidžis	斐濟
deimantas	金剛石
deimantas	鑽石
doublesrecord	doublesrecord
lambert	lambert
išpuolių	攻擊
išpuolių	襲擊
transliavimo	放送
transliavimo	廣播
trumpalaikis	簡短
midi	midi
claudia	claudia
indėlių	保證金
indėlių	存
indėlių	存款
indėlių	押金
blokai	區塊
blokai	積木
tapatybė	身分
tapatybė	身份
surinamas	蘇利南
gogo	gogh
kolibris	蜂鳥
ritės	線圈
genetinis	遺傳
omanas	阿曼
garavimo	蒸發
parc	parc
aušinimo	冷卻劑
aušinimo	冷卻
aušinimo	制冷
susirinkimai	會議
diskriminacija	歧視
tikslumo	準確性
tikslumo	精確度
tikslumo	精度
tikslumo	準確度
korteles	卡
korteles	紙牌
korteles	卡片
korteles	牌
singlesrecord	singlesrecord
neutralus	中性
neutralus	中立
balai	分數
įmontuotas	嵌入
įmontuotas	嵌入式
excelsior	excelsior
sanskritas	梵語
dai	戴
alexandre	alexandre
užsakytas	預約
potraukį	削弱
potraukį	弱化
gore	戈爾
gestų	手勢
msv	msv
diafragmos	橫隔膜
diafragmos	隔膜
poravimosi	交配
padavimo	備案
padavimo	歸檔
ankstesnė	先前
alicija	alicia
highestdoublesranking	highestdoublesranking
teismus	法庭
teismus	法院
drąsa	勇氣
drąsa	英勇
huangdi	黃帝
žydėjimo	開花
pts	pty
kryžkelėje	十字路口
miegas	睡
miegas	睡眠
miegas	睡覺
miegas	睡
miegas	睡覺
citrinų	檸檬
kalev	kalev
tunelį	地道
tunelį	隧道
marciano	marciano
evakuoti	疏散
evakuoti	撤離
įsigyta	購買
konsultacijos	協商
konsultacijos	磋商
konsultacijos	協商
konsultacijos	諮詢
sujungimo	maker
kirmėlių	蚯蚓
kirmėlių	蠕蟲
reaktoriai	反應堆
būstas	住房
būstas	住宅
būstas	住宿
ipairs	ipairs
nuoma	雇用
nuoma	房租
nuoma	租
nuoma	租金
nuoma	租賃
nuoma	租金
nuoma	租借
nuoma	租約
nuoma	租賃
kaimynas	鄰居
zbigniew	zbigniew
pirštas	指頭
pirštas	手指
jacqueline	jacqueline
vėžiagyviai	甲殼類
skl	skl
ide	ide
noriai	心甘情願
jūreiviai	海員
naukowe	naukowe
likučių	殘留物
likučių	殘餘物
likučių	殘留
likučių	殘渣
seule	漢城
tuberkuliozė	肺結核
tuberkuliozė	結核
tuberkuliozė	結核病
grafinio	圖形
džimis	jimmy
horizontas	地平線
miškininkystė	林業
tarpininkavimo	調停
tarpininkavimo	調解
patogi	舒服
patogi	舒適
uždirbti	掙
uždirbti	賺取
uždirbti	賺
apmokestinimo	稅收
apmokestinimo	稅務
subpage	subpage
stebėtojai	觀察員
išgyvenimo	存活
išgyvenimo	求生
išgyvenimo	生存
granata	手雷
granata	榴彈
jin	金
jin	晉
jin	仁
jin	jin
sidney	雪梨
sidney	sydney
minia	人群
minia	群眾
kalbotyra	語言學
mans	芒
gražūs	很好
gražūs	尼斯
kontūrai	提綱
kontūrai	概要
kontūrai	大綱
kontūrai	輪廓
togas	多哥
reputacija	名譽
reputacija	聲譽
reputacija	名聲
reputacija	信譽
reputacija	聲望
autobiografija	自傳
nuolaidų	特許
derva	膠
derva	口香糖
derva	樹脂
briaunainis	多面體
choleros	霍亂
daiktavardis	名詞
joninių	仲夏
seneliai	祖父母
įrašymas	錄音
įrašymas	記錄
betty	betty
gibson	gibson
fenerbahçe	fenerbahçe
šonkaulių	肋骨
šonkaulių	排骨
šonkaulių	肋骨
panda	熊貓
stebuklas	奇蹟
stebuklas	奇跡
neigimas	拒絕
neigimas	否定
neigimas	否認
spalvoti	有色
spalvoti	彩色
redakcinė	社論
mėgstamiausias	最愛
mėgstamiausias	喜愛
encyklopedia	encyklopedia
švarus	乾淨
švarus	清潔
rowland	rowland
sankirtos	交集
sankirtos	路口
sankirtos	十字路口
rojų	天堂
rojų	樂園
neapykanta	仇視
neapykanta	仇恨
neapykanta	憎恨
neapykanta	恨
neapykanta	討厭
neapykanta	仇恨
lyja	下雨
elitas	精英
elitas	elite
diržas	腰帶
diržas	皮帶
diržas	帶
australianopenresult	australianopenresult
sms	簡訊
knowles	knowles
metano	甲烷
metano	沼氣
massimo	massimo
matavimas	測量
matavimas	衡量
matavimas	計量
matavimas	量度
matavimas	測量
matavimas	計量
matavimas	計量
matavimas	測量
matavimas	計量
matavimas	衡量
matavimas	度量
pomidorų	番茄
pomidorų	西紅柿
pomidorų	蕃茄
žydėjimas	盛開
išimtys	例外
išimtys	排除
išimtys	豁免
šviečia	閃閃發光
pateikimas	提交
mmorpg	mmorpg
spinduliuotė	放射
spinduliuotė	放射性
spinduliuotė	輻射
leopardas	豹
leopardas	獵豹
dviračiu	單車
dviračiu	騎車
dviračiu	自行車
monografijos	專論
usopenresult	usopenresult
triušiai	野兔
triušiai	兔
triušiai	兔子
hab	hab
konfigūracija	配置
shannon	shannon
granatos	榴彈
degtinė	伏特加
imunitetas	豁免權
imunitetas	豁免
imunitetas	免疫
atspindys	反射
atspindys	反省
atspindys	思考
fotografė	攝影師
specialistams	專業人士
brassicaceae	brassicaceae
aklas	瞎子
aklas	盲目
aklas	盲
aklas	盲人
aklas	瞎
siūlai	紗
díaz	díaz
akušerijos	助產
ironija	諷刺
transplantacija	移植
transplantacija	移植
priesaika	宣誓
priesaika	誓
priesaika	誓言
priesaika	誓詞
sunaikinimas	破壞
sunaikinimas	毀滅
sunaikinimas	毀壞
sunaikinimas	銷毀
continental	大陸
fosfatų	磷酸鹽
fosfatų	磷酸
plakatai	海報
jura	jura
džiuljeta	朱麗葉
aug	八月
twitter	twitter
banginis	鯨魚
banginis	鯨
skydai	板
turbinos	輪機
turbinos	渦輪機
stela	stella
pigiau	便宜
karvė	奶牛
karvė	牛
karvė	奶牛
karvė	母牛
frenchopenresult	frenchopenresult
ribojimas	限制
likusiam	訂購
džiaugsmo	快樂
džiaugsmo	喜悅
džiaugsmo	歡樂
džiaugsmo	joy
adobe	adobe
failas	文件
failas	檔案
mer	mer
meškutė	飛蛾
meškutė	蛾
philipp	philipp
alkūnės	肘
alkūnės	手肘
bate	bate
kvadratas	組織
dharma	達摩
dharma	佛法
dharma	誓約
alvaro	alvaro
tenesio	田納西州
tenesio	田納西
kinematografija	攝影
varlė	蛙
varlė	青蛙
klounas	小丑
neutralumo	中性
neutralumo	中立
uniformas	制服
nevienodas	不平等
vip	vip
vip	貴賓
wimbledonresult	wimbledonresult
pomidorai	番茄
pomidorai	西紅柿
pomidorai	蕃茄
pomidorai	番茄
pomidorai	西紅柿
pomidorai	蕃茄
pasisekė	幸運
žiaurus	惡性
žiaurus	野蠻
žiaurus	殘酷
žiaurus	殘暴
įspūdinga	壯觀
samurajus	武士
antikūnų	抗體
emmanuel	emmanuel
eksportuojami	出口
gre	gre
labas	嘿
atstatymas	修復
atstatymas	恢復
atstatymas	復原
vanagai	老鷹
uml	uml
kabeliai	電線
kabeliai	電纜
kabeliai	有線
kabeliai	纜繩
kabeliai	電纜
rapsų	強姦罪
rapsų	強姦
rapsų	強暴
adaptacijos	改編
katarina	katarina
ruošos	伐木
kamuoliukas	棒球
lūžių	骨折
lūžių	斷裂
maliarija	瘧疾
advokatai	律師
whitney	whitney
kraujavimas	流血
kraujavimas	出血
fermentas	酶
adatos	針
preparatas	籌備
granatų	石榴
veltui	浪費
rubens	rubens
šešėliai	影
šešėliai	影子
šešėliai	陰影
pasirūpinti	安排
timeaxis	timeaxis
bara	bara
sraigtasparnio	直升機
sraigtasparnio	直升飛機
abejonės	疑問
abejonės	懷疑
abejonės	疑慮
abejonės	疑慮
kopijas	副本
kopijas	拷貝
tolerancija	容忍
tolerancija	寬容
burtininkų	巫師
burtininkų	奇才
registracija	註冊
registracija	登記
gaisrai	火災
nykštukas	侏儒
raja	滑冰
raja	溜冰
raja	滑板
didvyriai	英雄
gebėjimai	能力
bernardino	bernardino
tara	tara
kiauliena	豬肉
xxv	xxv
bronzinė	troilus
bosch	bosch
švieži	新鮮
švieži	清新
matteo	matteo
vienuolės	尼姑
priemaiša	雜質
imuniteto	豁免權
imuniteto	豁免
imuniteto	免疫
lizdai	插座
maui	maui
meilužė	情婦
meilužė	女主人
delis	德里
kriaušių	梨
kriaušių	梨果
kriaušių	梨
karbonatas	碳酸
žiburiai	燈
žiburiai	燈光
akcininkai	股東
naujovė	新穎
naujovė	新奇
naujovė	革新
naujovė	創新
grove	grove
jung	鄭
mhnt	mhnt
padažu	醬
troškimas	願望
troškimas	慾望
ežys	刺蝟
perlai	珍珠
timbaland	timbaland
paruošimas	籌備
triumfas	凱旋
triumfas	勝利
baba	巴巴
testcases	testcases
stovyklavietės	營地
premjerą	總理
importuoti	進口
chloro	氯
fenech	fenech
hibridai	混血兒
buteliai	瓶子
guobų	榆樹
tobulas	完美
konkurentas	對手
vikšras	毛蟲
daugiskaita	多元
daugiskaita	複數
lervų	幼蟲
gbe	gbe
lcs	lcs
pečius	肩
pečius	肩膀
rezonanso	共振
volvo	富豪
andai	安第斯山脈
pagalvės	枕頭
pagalvės	枕
kauliukai	骰子
izoliuoti	絕緣
izoliuoti	隔熱
trinties	摩擦力
trinties	磨擦
trinties	摩擦
cronquist	cronquist
tikslūs	準確
tikslūs	精確
naudingumo	實用
naudingumo	效用
naudingumo	實用性
likvidavimo	清算
christine	christine
butelis	瓶子
butelis	瓶
ruch	ruch
trokšta	慾望
prefektas	省長
shah	沙
shah	shah
šviežias	新鮮
šviežias	清新
komunalinių	水電費
geologų	地質學家
alabama	阿拉巴馬
alabama	阿拉巴馬州
clash	碰撞
clash	衝突
bray	佈雷
ateiviai	異形
ateiviai	外僑
ateiviai	外國人
ateiviai	外星人
deutscher	deutscher
trs	trs
trs	fms
višta	雞肉
višta	山雞
višta	雞
jubiliejus	週年紀念
kalkių	石灰
slanksteliai	椎骨
bombardavimo	轟炸
vat	濕
vidurnakčio	半夜
vidurnakčio	午夜
maitinimas	餐飲
ketverto	四重奏
ketverto	四方
nelygybė	不等式
nelygybė	不平等
nelygybė	不平等
stygas	弦樂
semantika	語義
lempa	燈泡
lempa	燈
lempa	電燈
viskis	威士忌
viskis	威士忌
bukų	beech
pilnametystės	成年
nuotėkis	洩漏
universitatea	universitatea
nariuotakojų	節肢動物
atidėta	推遲
katilai	鍋爐
altvar	altvar
kaa	kaa
mozaikos	馬賽克
sheryl	sheryl
stemma	stemma
sepc	sepc
mineralinis	礦物質
mineralinis	礦物
mineralinis	礦產
skrandis	胃
egzaminas	考試
nuodėmes	罪孽
nuodėmes	罪
nuodėmes	罪惡
dviračio	單車
dviračio	腳踏車
dviračio	自行車
šaukia	破口大罵
žolelių	藥草
žolelių	草藥
abatas	方丈
velvet	天鵝絨
kat	吉
vin	vin
morkų	胡蘿蔔
morkų	胡蘿蔔
morkų	蘿蔔
ketinimus	意圖
ketinimus	意向
parašiutu	降落傘
pianino	鋼琴
pirkėjas	買主
derinimas	和解
derinimas	配置
martenas	maarten
kabina	駕駛艙
kabina	船艙
kabina	客艙
kabina	機艙
stulpo	燈柱
geresnė	更好
judaizmas	猶太教
židiniu	溫床
cfr	cfr
blade	刀鋒
blade	刀片
domina	興趣
domina	感興趣
ginčytina	爭議
drobė	畫布
drobė	帆布
blužnies	脾臟
blužnies	脾
lova	床
lova	床上
pitsburgo	匹茲堡
talentingas	才華
jautrios	敏感
jautrios	敏感性
jautrios	敏感度
atskyrimo	隔離
krokodilas	鰐
krokodilas	鱷魚
krokodilas	鱷
varuna	varuna
kanalizacijos	下水道
ieee	ieee
biurai	各局
liststyle	liststyle
viskuo	一切都
viskuo	一切
gomurio	味覺
gomurio	顎
įtaisytas	嵌入
įtaisytas	嵌入式
auglys	瘤
auglys	腫瘤
papuošalas	珠寶
papuošalas	首飾
kabinos	駕駛艙
baseinai	盆地
procesija	遊行
būgno	鼓
sutuoktiniai	配偶
paliečia	觸及
alla	alla
pramoga	娛樂
manipuliuoti	操縱
kampinis	角
avilių	蜂巢
sakykla	講壇
ikarus	ikarus
agresija	侵略
imagesize	imagesize
cunamio	海嘯
pagražinti	點綴
gómez	gómez
ūdra	水獺
eclipse	日蝕
eugen	eugen
auditas	審計
auditas	審計
kobra	眼鏡蛇
bella	貝拉
sato	佐藤
laukinis	野人
laukinis	野蠻
nesėkmė	失敗
diaz	diaz
plotarea	plotarea
gala	盛會
gala	晚會
kalis	鉀
mirtina	致命
mirtina	致死
mirtina	致命
mylios	mile
scalemajor	scalemajor
geria	飲酒
geria	飲料
toto	多多
tibetiečiai	藏族
fal	fal
saugus	健身房
saugus	體育館
doro	良性
painioti	混淆
parazitų	寄生蟲
parazitų	寄生
išsaugojimas	保全
christoph	christoph
wikitable	wikitable
soto	soto
bilietus	票
bilietus	門票
bilietus	車票
bilietus	票券
castillo	castillo
liam	liam
granatas	garnet
pont	蓬
prizų	獎品
biochemija	生物化學
dažyti	染色
dažyti	染
pamiršti	忘記
phantom	幻影
silpną	暈倒
silpną	暈
silpną	昏倒
silpną	微弱
sabbath	安息日
aldo	aldo
antgalis	噴嘴
slėpti	隱藏
motyvacija	動機
motyvacija	動因
motyvacija	動力
serge	serge
atlaidus	寬容
berta	berta
posėdžiai	會議
vergas	奴隸
privalomi	強制
mutacijų	突變
umaras	umar
deimantai	鑽石
aliuminis	鋁
aliuminis	鋁
dlc	dlc
darbdavys	雇主
darbdavys	僱主
darbdavys	雇主
testai	測試
testai	測驗
blizgesys	光澤
aviečių	覆盆子
paskola	借款
paskola	貸款
paskola	借貸
paskola	借款
paskola	貸款
historica	historica
demi	demi
įnašas	繳款
bri	bree
džinas	精靈
