dhe	oraz
veshur	noszone
veshur	zużyty
akademik	akademickich
akademik	akademickie
japoneze	japońska
japoneze	japoński
japoneze	japońskie
japoneze	japończycy
zef	zef
nënkupton	środki
nënkupton	oznacza
sport	sport
sport	sport
sport	sporty
sport	sportowe
rowspan	rowspan
civil	cywilne
civil	obywatelskiego
civil	cywilny
civil	cywilne
civil	cywile
civil	cywilny
civil	cywil
civil	cywilnej
turistike	turystycznych
turistike	turystyczna
turistike	turystyczny
turistike	turysta
pajisje	urządzenia
pajisje	wyrób
pajisje	urządzenie
pajisje	wyposażenie
pajisje	sprzęt
pajisje	urządzenia
pajisje	bieg
mosha	wieku
mosha	age
mosha	wiek
dallim	rozróżnienie
dallim	wyróżnienie
dallim	różnica
dallim	różnice
përjashtim	wyjątku
përjashtim	wyjątkiem
përjashtim	wyjątki
përjashtim	wyjątek
biblioteka	biblioteki
biblioteka	bibliotek
biblioteka	bibliotekę
biblioteka	biblioteka
biblioteka	biblioteki
biblioteka	bibliotece
shpirti	duchu
shpirti	ducha
shpirti	duch
shpirti	spirit
shpirti	duszę
shpirti	dusza
shpirti	dusze
shpirti	soul
shpirti	duszy
vesh	ucha
vesh	uszy
vesh	ucho
vesh	załóż
vesh	nosić
vesh	nosi
total	całkowita
total	ogółem
total	suma
total	łącznie
paqe	pokoju
paqe	peace
paqe	pokój
botim	publikacja
botim	publikacji
botim	publikowanie
botim	publikacje
ligë	league
ligë	liga
ligë	lidze
ligë	ligi
përmbajnë	zawiera
përmbajnë	zawierają
përmbajnë	zawierać
patriotike	patriotyczne
francisco	francisco
zhanri	gatunek
rrugëve	ulice
rrugëve	ulic
rrugëve	dróg
rrugëve	drogi
suksesshëm	udanych
suksesshëm	udane
suksesshëm	udany
suksesshëm	udana
qendrat	centra
qendrat	ośrodki
qendrat	centra
qendrat	centrów
qendrat	ośrodki
kampionati	mistrzostwa
kampionati	championship
kampionati	mistrzostw
kampionati	mistrzostwo
net	net
net	sieć
net	siatka
net	netto
net	nocy
net	wieczory
net	noce
tone	nasz
tone	nasza
tone	nasi
tone	nasze
tone	our
force	siły
force	siła
force	force
referenca	odniesienia
referenca	referencji
referenca	odnośniki
referenca	referencje
referenca	odniesienie
referenca	referencyjne
referenca	odniesienia
mungesa	brak
mungesa	nieobecności
mungesa	nieobecność
mungesa	brak
mungesa	nieobecności
din	din
din	dean
din	dziekan
shfaqje	pokaż
shfaqje	pokaz
dallohen	odróżnić
dallohen	wybitny
poetike	poetyckie
nato	nato
bien	spadające
bien	upadek
bien	jesień
policia	policja
policia	police
policia	policji
koka	head
koka	głowę
koka	głowy
koka	glowy
koka	głowa
koka	reszka
koka	głowy
koka	glowy
koka	głowice
koka	orzeł
fuqia	moc
fuqia	władza
fuqia	siła
fuqia	zasilanie
fuqia	power
funksioni	funkcja
funksioni	funkcje
funksioni	funkcji
tirane	tiranie
grafik	wykres
grafik	graficzny
grafik	graficzne
grafik	grafiki
grafik	graficzny
grafik	grafika
grafik	graficzne
adem	adem
adem	adam
adem	adamie
rama	rama
rama	ramy
asht	kość
asht	kości
shpellë	jaskinia
shpellë	jaskini
rrjeti	sieć
rrjeti	siatka
rrjeti	siatki
rrjeti	sieci
rrjeti	sieć
rrjeti	network
tregoi	wskazany
tregoi	wskazano
tregoi	wskazana
tregoi	wskazane
tregoi	pokazało
tregoi	pokazał
tregoi	wykazało
tregoi	pokazała
kulturë	kultura
kulturë	kultury
edit	edyta
edit	edith
vija	paski
brazil	brazylia
brazil	brasil
victoria	wiktoria
victoria	wiktorii
victoria	victoria
calais	calais
vërtet	naprawdę
afro	afro
ferdinand	ferdinand
përgjegjës	odpowiedzialny
përgjegjës	odpowiedzialna
përgjegjës	odpowiedzialne
përgjegjës	kurator
dokumente	dokumenty
dokumente	dokumentów
përfundon	kończy
përfundon	końce
site	witryny
site	witryn
miri	miri
miri	najlepsza
miri	najlepszy
miri	najlepiej
miri	best
miri	najlepsze
karakteristikat	cechy
karakteristikat	charakterystyka
karakteristikat	właściwości
romani	rzymski
romani	roman
romani	rzymskie
romani	powieść
romani	powieści
romani	romani
london	londynu
london	london
london	londynie
london	londyn
juridike	jurysdykcję
juridike	legalnie
juridike	prawny
juridike	prawne
juridike	legalne
afrikë	afryka
europiane	europejska
europiane	europejski
europiane	europejskiej
europiane	europejskie
europiane	european
tipike	typowe
tipike	typowa
tipike	typowo
tipike	typowy
ushqim	żywności
ushqim	pokarm
ushqim	żywność
ushqim	jedzenie
mbështetje	wsparcia
mbështetje	wsparcie
mbështetje	wspieranie
bote	świat
bote	swiat
bote	świata
bote	świecie
bote	world
studioi	zbadane
studioi	badano
studioi	badane
studioi	studiował
studioi	badany
lira	lirów
lira	tania
lira	tanio
lira	tani
lira	tanie
lira	taniej
lira	wolne
lira	wolna
lira	wolny
lira	bezpłatne
lira	free
ushtarë	żołnierzy
ushtarë	żołnierze
njohuri	wiedzy
njohuri	wiedza
njohuri	znajomość
njohuri	wiedzę
male	gór
male	góry
shenja	znaków
shenja	znaki
shenja	oznaki
shenja	blizn
shenja	blizny
menduar	myślałem
menduar	myślał
menduar	myśl
menduar	pomyślał
mureve	mury
mureve	ścian
mureve	ściany
ishulli	wyspy
ishulli	wyspa
ishulli	island
software	oprogramowanie
software	oprogramowania
software	software
nxënësit	uczniowie
nxënësit	studenci
nxënësit	studentów
nxënësit	uczniowie
nxënësit	źrenice
nxënësit	uczniów
latin	latino
zero	zero
zero	zer
zero	zera
west	zachodnia
west	west
west	zachodni
west	zachód
vendosen	rozmieszczone
austri	austrię
austri	austria
austri	austrii
secila	każda
secila	każdy
vetes	siebie
besa	besa
krasniqi	krasniqi
shesh	plac
shesh	kwadrat
shesh	kwadratowy
shesh	square
shesh	kwadratowe
gjinia	płeć
gjinia	płci
skena	sceny
skena	scen
skena	scena
skena	etap
skena	scena
skena	faza
skena	etapie
sigurt	sejf
sigurt	bezpieczne
sigurt	bezpieczny
sigurt	bezpieczna
kufi	granica
kufi	granice
kufi	granicy
kufi	granica
kufi	granicę
kufi	granica
kufi	ograniczenie
kufi	limit
alt	alt
negative	negatywne
negative	negatywny
aktiviteti	zadanie
aktiviteti	aktywność
aktiviteti	działalności
aktiviteti	czynność
aktiviteti	działalność
aktiviteti	aktywności
amerikë	ameryka
amerikë	america
figurat	zdjęcia
figurat	obrazów
figurat	obrazy
figurat	obrazki
figurat	figury
figurat	liczby
box	box
box	pole
box	pudełko
box	skrzynia
box	ramka
fuqitë	uprawnienia
fuqitë	moce
fuqitë	uprawnień
fuqitë	powers
fuqitë	kompetencje
jerry	jerry
shtëpitë	domy
wikimedia	wikimedia
vendase	krajowy
vendase	krajowym
vendase	krajowa
vendase	krajowe
vendase	miejscowa
vendase	lokalny
vendase	lokalna
vendase	lokalne
vendase	miejscowy
vendase	lokalnych
vendase	rdzenni
vendase	rodzimy
poeti	poeta
poeti	poetą
vendlindje	ojczyzna
vendlindje	ojczyzny
kroaci	chorwacji
kroaci	chorwacja
alternative	alternatywna
alternative	alternatywne
alternative	alternatywa
alternative	alternatywny
alternative	alternatywnie
ndryshimi	różnica
ndryshimi	różnice
ndryshimi	zmiana
ndryshimi	zmiany
ndryshimi	zmienić
ndryshimi	zmień
asnjëherë	nigdy
katolik	katolicki
katolik	katolickiej
katolik	katolickiego
pyetje	pytania
pyetje	pytanie
pyetje	pytania
pyetje	pytań
morri	zabrał
morri	wzięła
morri	wziął
tërhequr	wycofano
tërhequr	wycofane
tërhequr	cofnięte
tërhequr	wycofany
saudite	saudyjskiej
report	zgłoś
report	raport
report	sprawozdanie
report	zgłoszenie
rajonet	regiony
rajonet	rejony
rajonet	regionów
suedia	szwecji
suedia	szwecja
string	sznur
string	łańcuch
string	strun
string	sznurek
ndeshja	mecz
ndeshja	dopasowanie
edward	edwarda
edward	edward
edward	edwardzie
reale	real
reale	prawdziwy
reale	prawdziwe
rusi	rosja
news	aktualności
news	wieści
news	nowości
news	wiadomości
news	news
aktivitetin	aktywność
aktivitetin	działalności
aktivitetin	czynność
aktivitetin	działalność
aktivitetin	aktywności
zgjidhet	rozwiązany
zgjidhet	rozwiązana
zgjidhet	rozwiązane
zgjidhet	rozwiązany
zgjidhet	rozwiązana
zgjidhet	rozwiązane
shkrime	dzienniki
shkrime	kłody
drama	drama
drama	dramat
sheiku	szejk
adriatik	adriatyku
djem	boys
djem	chłopcy
djem	chłopaki
djem	faceci
djem	chłopaki
shkakton	powoduje
shkakton	przyczyny
shkakton	przyczyn
programin	programu
programin	program
programin	programy
kompleks	złożone
kompleks	złożona
kompleks	złożony
kompleks	kompleks
kompleks	skomplikowane
njësitë	jednostki
njësitë	jednostek
njësitë	agregaty
njësitë	podmioty
njësitë	podmiotów
njësitë	udogodnienia
ligjin	prawa
ligjin	prawo
berat	berat
komuniteti	społeczność
komuniteti	społeczności
komuniteti	wspólnoty
komuniteti	wspólnota
meshkuj	samców
meshkuj	mężczyzn
meshkuj	samce
meshkuj	mężczyźni
meshkuj	męskie
meshkuj	faceci
meshkuj	men
meshkuj	mężczyźni
kim	kim
fisit	plemienia
fisit	plemię
fisit	szczep
albumin	album
albumin	albumu
albumin	płyta
gra	kobiet
gra	kobietki
gra	kobiety
gra	damskie
bimë	rośliny
bimë	roślin
bimë	roślin
bimë	rośliny
bimë	roślina
bas	bass
bas	bas
bas	bas
fan	fana
fan	wachlarz
fan	wiatrak
fan	fan
fan	wentylator
natyra	natura
natyra	charakter
natyra	przyroda
natyra	natury
karriera	kariera
karriera	kariery
karriera	karierę
karriera	kariera
karriera	kariery
përdoruesi	username
përdoruesi	użytkownika
përdoruesi	użytkownik
bgcolor	bgcolor
shumtë	licznych
shumtë	liczne
zgjeruar	rozszerzone
zgjeruar	rozszerzony
zgjeruar	rozszerzona
zgjeruar	rozszerzyć
zgjeruar	rozwinąć
mjekësore	medyczna
mjekësore	medyczny
mjekësore	medyczne
zemra	heart
zemra	serce
zemra	serca
gje	rzecz
zjarr	ogień
zjarr	pożar
zjarr	ognisko
zjarr	ognisku
mjet	narzędzia
mjet	narzędzie
era	wiatru
era	wiatry
era	wiatr
era	wietrze
trajner	trener
trajner	trenerem
trajner	trener
komiteti	komitetu
komiteti	komisja
komiteti	komitet
diplomuar	absolwent
maqedonia	macedonii
maqedonia	macedonia
shitur	sprzedane
shitur	sprzedano
shitur	sprzedany
shitur	sprzedana
lugina	doliny
lugina	valley
lugina	dolina
lugina	dolinie
lugina	doliny
kopje	kopia
kopje	skopiuj
kopje	kopiuj
kopje	kopiowanie
kopje	replika
poste	poste
burra	męskie
burra	faceci
burra	men
burra	mężczyźni
lirinë	swoboda
lirinë	freedom
lirinë	wolność
lirinë	wolności
hero	bohatera
hero	hero
hero	bohater
hero	bohaterze
zagreb	zagrzeb
vajzë	dziewczyna
vajzë	dziewczyny
vajzë	dziewczynka
vajzë	dziewczyno
turqia	turcja
turqia	indyk
turqia	turcji
kontratë	umowa
kontratë	zlecenie
kontratë	kontrakt
kontratë	umowy
turqit	turków
turqit	turcy
vendbanimet	osiedla
vendbanimet	osady
vendbanimet	ugody
organizatë	organizacja
organizatë	organizacji
gara	wyścig
gara	rasy
gara	race
gara	rasa
gara	wyścig
gara	racing
gara	wyścigi
gara	ściganie
gjysma	pół
gjysma	połowa
studim	nauka
studim	studium
studim	badania
studim	badanie
aktivitetet	działania
aktivitetet	działalności
aktivitetet	działalność
aktivitetet	zadania
aktivitetet	zadań
shkatërruar	zniszczony
shkatërruar	zniszczona
shkatërruar	zrujnowany
shkatërruar	zniszczona
shkatërruar	zniszczone
shkatërruar	zniszczony
pali	pawel
pali	paweł
pali	upadły
rastet	przypadkach
rastet	sprawy
rastet	przypadki
miqësore	przyjacielski
miqësore	przyjazny
miqësore	przyjazna
miqësore	przyjazne
miqësore	friendly
profesionist	zawodowe
profesionist	zawodowych
profesionist	profesjonalne
profesionist	profesjonalna
profesionist	profesjonalny
profesionist	profesjonalnie
shkrim	pisanie
shkrim	pisać
shkrim	pismo
lagje	dzielnice
lagje	dzielnicach
lagje	sąsiedztwo
lagje	osiedle
lagje	dzielnica
lagje	okolica
lagje	sąsiedztwo
lagje	sąsiedztwa
lagje	dzielnica
lagje	okolica
ilirët	ilirowie
nen	nen
nen	pod
tabela	tabeli
tabela	tabela
tabela	stół
tabela	stolik
tabela	tablica
temë	temat
temë	tematu
temë	zagadnienie
temë	temat
temë	motywu
temë	motyw
sipërfaqes	powierzchnię
sipërfaqes	powierzchni
sipërfaqes	powierzchnia
shkalla	drabinę
shkalla	drabiny
shkalla	drabina
shkalla	skali
shkalla	skala
shkalla	stopień
champions	mistrzowie
champions	mistrzów
shkronja	pisma
shkronja	liter
shkronja	listy
shkronja	litery
shkronja	znaków
shkronja	postacie
shkronja	znaki
shkronja	postaci
shkronja	bohaterowie
shkronja	postać
qelizat	ogniwa
qelizat	komórek
qelizat	komórki
fundin	spódnicę
fundin	spódnicy
brigjet	wybrzeże
brigjet	wybrzeży
brigjet	wybrzeża
brigjet	shores
besnik	lojalny
besnik	wierny
besnik	lojalni
besnik	lojalna
besnik	wierna
besnik	wierny
besnik	wierni
bashkëkohore	nowoczesny
bashkëkohore	współczesny
bashkëkohore	współczesnej
bashkëkohore	współczesne
bashkëkohore	współczesna
komunikimit	komunikat
komunikimit	komunikacja
komunikimit	komunikacji
serbët	serbów
përgjigje	odpowiedz
përgjigje	odpowiedź
përgjigje	odpowiedz
përgjigje	odpowiedź
komisioni	komisja
komisioni	prowizji
komisioni	komisji
pushtuar	nawiedzony
pushtuar	straszy
pushtuar	podbił
manastir	klasztoru
manastir	klasztor
manastir	klasztorze
manastir	klasztoru
manastir	klasztor
manastir	klasztorze
specifike	szczególne
specifike	konkretne
specifike	specyficzne
shpirtin	duszę
shpirtin	dusza
shpirtin	dusze
shpirtin	soul
shpirtin	duszy
programet	programów
programet	programy
programet	aplikacje
programet	aplikacji
programet	wniosków
programet	zastosowania
programet	aplikacje
programet	podania
programet	wnioski
programet	oprogramowanie
programet	oprogramowania
programet	software
drejtori	dyrektor
drejtori	dyrektora
drejtori	reżyser
raport	zgłoś
raport	raport
raport	sprawozdanie
raport	zgłoszenie
mbrapa	back
mbrapa	wstecz
mbrapa	powrót
ndarjen	podziału
ndarjen	udostępnienie
ndarjen	udostępnianie
diplomatike	dyplomatycznych
diplomatike	dyplomatyczne
diplomatike	dyplomatyczny
diplomatike	dyplomatycznej
shkruante	napisała
shkruante	napisali
shkruante	pisał
shkruante	napisałeś
shkruante	napisał
shekujt	wieków
shekujt	wieki
shekujt	stulecia
motra	sióstr
motra	siostrzyczki
motra	siostrami
motra	siostry
motra	siostro
motra	siostra
kongresin	kongres
kongresin	kongresie
kongresin	kongresu
hyjnore	bosko
hyjnore	boskie
hyjnore	boska
hyjnore	boski
aktivitete	działania
aktivitete	działalności
aktivitete	działalność
aktivitete	zadania
aktivitete	zadań
industria	przemysłu
industria	branża
industria	przemysł
lartësia	wysokości
lartësia	wzrost
lartësia	wysokość
verdhë	żółte
verdhë	żółta
verdhë	żółty
dhimitër	dhimitër
shaban	saban
shaban	szaban
shpejtësia	prędkości
shpejtësia	speed
shpejtësia	prędkość
shpejtësia	szybkość
zone	strefie
zone	obszar
zone	zone
zone	strefy
zone	strefa
naftës	oleje
naftës	oleju
naftës	olej
naftës	oliwa
bazat	podstawy
bazat	podstawowe
bazat	bazy
bazat	podstawy
kundërt	odwrócić
kundërt	naprzeciw
kundërt	przeciwieństwo
kundërt	naprzeciwko
fjale	słowo
fjale	slowo
fjale	slowa
fjale	słowa
fjale	słów
malor	highlands
pjesëmarrës	uczestnika
pjesëmarrës	uczestnik
pjesëmarrës	uczestniczących
pjesëmarrës	uczestniczące
pjesëmarrës	uczestnictwo
pjesëmarrës	uczestników
pjesëmarrës	uczestnikom
pjesëmarrës	uczestnicy
pjesëmarrës	uczestniczącej
dukuri	zjawiska
dukuri	fenomen
dukuri	zjawisko
erdhën	przyszedł
erdhën	przyszło
qemal	kemal
kafshëve	zwierząt
kafshëve	zwierzęta
kafshëve	zwierząt
kafshëve	zwierzak
kafshëve	zwierzęta
kafshëve	zwierzę
pozitive	pozytywna
pozitive	pozytywne
pozitive	dodatni
pozitive	pozytywnie
pozitive	pozytywny
epoka	epoka
epoka	era
epoka	ery
ndarje	podział
ndarje	wydział
ndarje	dywizji
ndarje	rozdzielenie
ndarje	separacji
ndarje	oddzielenie
ndarje	zerwanie
ndarje	rozstanie
ndarje	zerwania
fqinje	sąsiad
fqinje	sąsiadka
washington	waszyngton
washington	washington
washington	waszyngtonie
washington	waszyngtonu
pasuri	fortuna
pasuri	fortunę
pasuri	fortuny
pasuri	bogactwo
pasuri	bogactwa
pasuri	majątek
pasuri	bogactwo
pasuri	bogactwa
rrjet	sieć
rrjet	siatka
rrjet	siatki
rrjet	sieci
rrjet	sieć
rrjet	network
sezon	sezonie
sezon	sezon
federale	federalny
federale	federalnej
federale	federalne
federale	federalna
display	wyświetlacz
display	wyświetlanie
display	wyświetlania
profili	profil
profili	profilu
shembuj	przykładów
shembuj	przykłady
ngarkuar	dodano
ngarkuar	przesłano
ngarkuar	wysłane
ngarkuar	przesłane
ngarkuar	dodane
ngarkuar	naładowane
ngarkuar	załadowany
ngarkuar	naładowany
ngarkuar	załadowane
betejë	bitwa
betejë	battle
betejë	bitwie
betejë	bitwy
betejë	walka
aftësi	umiejętności
aftësi	umiejętności
aftësi	umiejętność
aftësi	zdolność
aftësi	umiejętność
drejtpërdrejtë	bezpośrednia
drejtpërdrejtë	bezpośredni
drejtpërdrejtë	bezpośrednie
drejtpërdrejtë	direct
teknik	techniczne
teknik	techniczny
teknik	techniczna
teknik	technik
teknik	technika
ministri	ministrze
ministri	ministrowie
ministri	minister
pjetër	piotra
pjetër	peter
pjetër	piotruś
pjetër	piotrze
pjetër	piotr
kushtetuese	konstytucyjnego
mjetet	narzędzia
ketu	tutaj
cfg	cfg
aftësitë	umiejętności
aftësitë	umiejętności
aftësitë	umiejętność
aftësitë	zdolności
aftësitë	zdolności
sulmet	ataki
sulmet	ataków
sulmet	atakuje
familjeve	rodziny
familjeve	rodzin
nikolla	nikola
nikolla	nicholas
nikolla	mikołaj
zgjidhje	rozwiązanie
zgjidhje	roztwór
zgjidhje	rozwiązania
zgjidhje	roztwory
zgjidhje	rozwiązania
zgjidhje	rozwiązań
punët	romanse
punët	spraw
punët	gryki
nil	neila
nil	neil
nil	nilu
madhësia	wielkość
madhësia	rozmiary
madhësia	rozmiar
teatër	teatrze
teatër	teatr
teatër	teatr
teatër	teatru
dispozicion	dostępny
dispozicion	dostępna
dispozicion	dostępne
last	ostatnio
last	ostatnie
last	last
last	ostatni
last	ostatnia
teknika	techniki
teknika	technika
teknika	techniki
tregut	rynek
tregut	targ
tregut	rynku
tregut	market
gjaku	krwi
gjaku	blood
gjaku	krew
romakët	rzymianie
romakët	rzymian
vendore	miejscowa
vendore	lokalny
vendore	lokalna
vendore	lokalne
vendore	miejscowy
vendore	lokalnych
bardha	biel
bardha	białe
bardha	white
bardha	biała
bardha	biały
bardha	smugi
tregtisë	handlu
tregtisë	handel
tregtisë	trade
sasia	kwota
sasia	ilość
sasia	ilości
sasia	ilość
programe	programów
programe	programy
programe	programowania
programe	programowanie
programe	programów
programe	programy
programe	oprogramowanie
programe	oprogramowania
programe	software
filmave	filmy
filozofi	filozofia
filozofi	filozofii
shërbimi	usługi
shërbimi	służba
shërbimi	obsługa
shërbimi	serwis
ahmed	ahmed
gov	gov
parlamenti	parlament
parlamenti	parlamentowi
parlamenti	parlamentu
zeza	czarna
zeza	czarne
zeza	black
zeza	czerń
zeza	czarny
hungarisë	węgier
hungarisë	węgry
vogel	vogel
epirit	epiru
kolona	kolumny
kolona	kolumnie
kolona	kolumna
harry	harrego
harry	harry
texas	teksasu
texas	teksas
texas	texas
arsyeja	powody
arsyeja	powodu
arsyeja	przyczyna
arsyeja	powód
letërsia	literatury
letërsia	literaturze
letërsia	literaturę
letërsia	literatura
gjera	rzeczy
thyer	rozbite
thyer	złamane
thyer	łamane
thyer	złamana
thyer	złamany
gruan	żona
punonte	działał
punonte	pracował
punonte	działało
punonte	pracowała
punonte	zadziałało
hynë	wprowadzone
hynë	wpisane
hynë	wprowadzony
ishull	wyspy
ishull	wyspa
ishull	island
pranishëm	obecny
pranishëm	teraźniejszość
pranishëm	obecni
pranishëm	obecna
pranishëm	prezent
pranishëm	obecne
largët	daleki
largët	odległy
largët	dalekie
largët	odległe
largët	zdalne
largët	zdalnego
largët	odległy
largët	pilot
sami	sammy
sami	sami
sami	samy
ulur	siedzenie
ulur	siedzący
ulur	siedzi
gjykata	dwór
gjykata	sądu
gjykata	sąd
gjykata	court
gjykata	trybunał
situata	sytuacje
situata	sytuacji
situata	sytuacja
situata	sytuacje
gjuhësore	językowej
ndihmoi	pomogły
ndihmoi	pomogło
ndihmoi	pomógł
vazhdojnë	kontynuować
carl	carla
carl	carl
ekspozita	wystawę
ekspozita	targi
ekspozita	wystawa
ekspozita	wystawy
ekspozita	wystawy
zgjati	trwało
zgjati	trwała
parimet	zasady
parimet	zasadami
institucioneve	instytucji
institucioneve	instytucje
varësi	uzależnienie
varësi	nałóg
varësi	uzależnienia
metodat	sposoby
metodat	metody
metodat	metod
kontroll	control
kontroll	sterowanie
kontroll	kontrola
gashi	gashi
côte	côte
filozofike	filozoficzne
mure	mury
mure	ścian
mure	ściany
karakteristika	cechy
karakteristika	charakterystyka
karakteristika	właściwości
ministrisë	ministerstwa
ministrisë	ministerstwo
komplekse	złożone
komplekse	złożona
komplekse	złożony
komplekse	kompleks
komplekse	skomplikowane
dokument	dokumenty
