que	że
estany	stawu
estany	stawie
definició	definicja
definició	definicji
definició	definicje
òrbita	orbity
òrbita	orbicie
òrbita	orbitę
condició	warunek
condició	stan
intenció	intencją
intenció	intencje
intenció	zamiar
músic	muzyk
nació	narodu
nació	naród
groc	żółte
groc	żółta
groc	żółty
cercle	kręgu
cercle	okrąg
cercle	koło
cercle	krąg
cercle	circle
victòries	wygrane
victòries	wygrywa
victòries	wygra
victòries	wygrywają
victòries	zwycięstwa
victòries	zwycięstw
aèria	antena
aèria	powietrzne
defensar	bronić
falta	brak
falta	brak
falta	brakuje
falta	brakujące
falta	zaginiony
falta	zaginął
notables	znaczące
objectius	bramki
objectius	cele
objectius	celów
objectius	bramek
torn	przesunięcie
torn	shift
contrari	sprzeczne
contrari	naprzeciw
contrari	przeciwieństwo
contrari	naprzeciwko
parets	mury
parets	ścian
parets	ściany
originalment	początkowo
originalment	pierwotnie
ferrer	kowalu
abadia	abbey
abadia	opactwo
notícies	aktualności
notícies	wieści
notícies	nowości
notícies	wiadomości
notícies	news
determinar	określić
mark	znak
mark	oznacz
mark	zaznacz
mark	marka
mark	mark
poemes	wierszy
poemes	wiersze
funcionament	funkcjonowanie
funcionament	operacja
funcionament	działanie
funcionament	operacje
familia	rodzina
familia	rodziny
familia	rodzinne
familia	rodzinka
familia	rodzinnie
nen	dziecko
nen	child
cat	kotek
cat	kotka
cat	kot
cat	kocie
cat	cat
diàmetre	średnicy
diàmetre	średnica
escòcia	szkocja
escòcia	szkocji
mandat	mandat
mandat	upoważnienie
mandat	mandatu
elecció	wyboru
elecció	wybór
introducció	wprowadzanie
introducció	wstęp
introducció	wprowadzenie
introducció	intro
introducció	wstęp
infanteria	piechoty
infanteria	piechotę
infanteria	piechota
característica	funkcja
característica	cecha
setmanes	tygodni
setmanes	tygodniami
setmanes	tygodniach
setmanes	tygodnie
martín	martín
martín	marcin
martín	martin
anunciar	ogłosić
ofereix	ofert
ofereix	oferty
trenta	trzydzieści
trenta	thirty
descriu	opisuje
descriu	opisz
descriu	opisać
posicions	stanowiska
posicions	pozycje
pdf	pdf
esport	sport
bases	bazy
bases	podstawy
esclaus	niewolników
esclaus	niewolnicy
familiar	znajome
familiar	znajomy
escriptura	pisanie
escriptura	pisać
escriptura	pismo
reconegut	rozpoznał
reconegut	uznany
reconegut	uznawane
reconegut	uznane
reconegut	uznana
vendre	sprzedać
veus	głosy
veus	głosów
veus	voices
cementiri	cmentarzu
cementiri	cmentarz
oxford	oxford
castelló	castellón
castelló	castelló
ajut	pomoc
ajut	pomocy
components	podzespoły
components	komponenty
buenos	buenos
patró	wzorzec
patró	wzór
físic	fizyk
físic	fizyczne
físic	fizyczna
físic	fizyczny
vic	vic
vic	ofiara
tom	tomek
tom	tom
jones	jones
jones	jonesa
perdut	zagubiona
perdut	zagubiony
perdut	stracił
perdut	stracone
perdut	utracone
saló	lounge
saló	salon
saló	salon
naturalesa	natura
naturalesa	charakter
naturalesa	przyroda
naturalesa	natury
organitzacions	organizacji
organitzacions	organizacje
jacques	jacques
saragossa	zaragoza
natura	natura
natura	natura
natura	charakter
natura	przyroda
natura	natury
jerusalem	jerozolimy
jerusalem	jerozolimie
diego	diego
cuba	kuba
científics	naukowcy
científics	naukowców
potència	moc
potència	władza
potència	siła
potència	zasilanie
potència	power
roba	ubrania
roba	odzież
roba	ubranie
fotografies	fotografie
fotografies	zdjęcia
fotografies	obrazki
fotografies	zdjecia
serveix	służy
serveix	serwuje
coronel	pułkowniku
coronel	pułkownik
hem	hem
possibles	możliwy
possibles	mozliwe
possibles	możliwa
possibles	możliwe
white	biel
white	białe
white	white
white	biała
white	biały
cavaller	rycerz
cavaller	rycerze
cavaller	skoczek
cavaller	knight
hoboken	hoboken
propera	następnym
propera	następny
propera	następna
propera	następne
armènia	armenii
permanent	stałe
permanent	stała
permanent	trwałe
permanent	stały
destacat	wyświetlane
destacat	prezentowane
destacat	polecane
destacat	rekomendowane
guió	dash
guió	scenariusz
guió	skrypt
google	google
escenes	sceny
escenes	scen
lingüística	językoznawstwo
xavier	xavier
descendents	potomkowie
descendents	potomków
orígens	początki
orígens	pochodzenie
descobert	odkryte
descobert	odkrył
descobert	odkryto
retirada	odwrót
retirada	cofnięcie
retirada	wycofania
retirada	wycofanie
professionals	specjalistów
professionals	specjaliści
professionals	profesjonalistów
professionals	zawodowcy
professionals	profesjonaliści
professionals	zawodowe
professionals	zawodowych
professionals	profesjonalne
professionals	profesjonalna
professionals	profesjonalny
professionals	profesjonalnie
antigament	dawniej
pisos	podłóg
pisos	piętra
pisos	podłogi
batlle	batlle
cadascun	każda
cadascun	każdy
colòmbia	kolumbii
colòmbia	kolumbia
taiwan	tajwan
taiwan	tajwanu
carolina	carolina
carolina	karolina
episodi	odcinek
episodi	epizod
derrotat	pokonany
derrotat	pokonał
derrotat	pokonani
superiors	przełożonych
intervenció	interwencja
intervenció	interwencji
intervenció	interwencje
territorial	terytorialnej
territorial	terytorialna
territorial	terytorialne
tocar	dotyka
tocar	dotknięcie
tocar	dotykać
bach	bach
esperit	duchu
esperit	ducha
esperit	duch
esperit	spirit
documental	dokument
síria	syria
síria	syrii
tret	wystrzał
tret	strzał
tret	postrzał
independents	niezależny
independents	niezależnych
independents	niezależni
independents	niezależna
independents	niezależne
observar	obserwować
observar	obserwuj
scott	scotta
scott	scott
diferències	różnice
lateral	boczne
lateral	boczny
alliberament	zwolnienie
alliberament	uwolnienie
alliberament	wyzwolenia
alliberament	wyzwolenie
gel	lód
gel	ice
gel	lodu
límits	granice
límits	limity
límits	ograniczenia
vilanova	vilanova
gens	gens
clàssic	klasyk
clàssic	klasyka
clàssic	klasyczny
clàssic	classic
clàssic	klasyczne
tram	stretch
canals	kanałów
canals	kanały
canals	kanałów
canals	kanały
fusió	fuzja
fusió	fusion
cops	pobicia
equivalent	równowartość
equivalent	odpowiednik
equivalent	równoważny
equivalent	ekwiwalent
equivalent	równoważne
homenatge	hołd
olímpic	olimpijski
olímpic	olympic
olímpic	olimpijskie
ocells	ptaki
ocells	ptaków
ocells	ptaszki
portada	okładki
portada	okładka
portada	pokrycie
poema	wiersz
naval	marynarki
idioma	język
idioma	języku
nomenar	mianuje
nomenar	mianować
nomenar	wyznaczyć
fàcil	łatwy
fàcil	łatwe
fàcil	łatwo
fàcil	easy
marie	marie
hereu	dziedzica
hereu	dziedzic
perill	niebezpieczeństwie
perill	zagrożenie
perill	niebezpieczeństwo
capa	warstwa
capa	warstwy
mediterrània	śródziemnego
exili	wygnanie
múltiples	wielokrotne
múltiples	wiele
múltiples	wielu
venda	sprzedaży
venda	sale
venda	sprzedaż
venda	wyprzedaż
desert	pustyni
desert	pustynia
especials	promocje
especials	specjalna
especials	specjalny
especials	specjalne
especials	wyjątkowy
especials	szczególne
públiques	publiczne
públiques	public
públiques	publiczna
públiques	społeczeństwo
públiques	publiczny
protegir	chronić
protegir	chroń
programari	oprogramowanie
programari	oprogramowania
programari	software
king	king
king	króla
king	kinga
king	król
amplada	szerokość
amplada	szerokości
cel	niebo
cel	niebiosa
cel	heaven
cel	niebie
cel	nieba
cel	niebo
cel	niebie
cel	sky
cel	nieba
demostrar	wykazać
demostrar	zademonstrować
senat	senatu
senat	senat
mitologia	mitologia
mitologia	mitologii
civils	cywilów
civils	cywile
html	html
minerals	minerałów
minerals	minerały
explicar	wyjaśnij
explicar	wyjaśnić
esdeveniment	wydarzenie
esdeveniment	wydarzenia
esdeveniment	zdarzenie
disponible	dostępny
disponible	dostępna
disponible	dostępne
abat	abbot
sánchez	sanchez
àngel	anioł
àngel	aniele
àngel	aniołek
àngel	angel
uruguai	urugwaju
curses	kariera
curses	kariery
mediterrani	śródziemnego
proteïnes	białko
proteïnes	białka
proteïnes	białek
proteïnes	białka
naus	okręty
naus	statki
islam	islamu
islam	islam
normes	zasady
normes	reguły
normes	zasadami
françois	francois
françois	françois
virus	wirusów
virus	wirus
virus	wirusy
virus	wirusa
tomba	grobie
tomba	nagrobek
tomba	grób
tomba	grobowiec
frank	frank
frank	franka
plena	pełna
plena	full
plena	pełen
plena	pełne
plena	pełny
representants	przedstawicieli
representants	reprezentantów
representants	przedstawiciele
regular	zwykły
regular	regularne
regular	regularnie
regular	regularny
productor	wytwórca
productor	producent
productor	producenta
carregat	naładowane
carregat	załadowany
carregat	naładowany
carregat	załadowane
assegurar	bezpieczne
assegurar	bezpieczny
assegurar	zabezpieczyć
arribant	przyjdzie
risc	ryzyka
risc	ryzyko
contracte	umowa
contracte	zlecenie
contracte	kontrakt
contracte	umowy
factors	czynniki
factors	współczynniki
tenint	namiar
tenint	wzięcie
tenint	branie
tenint	biorąc
tenint	przyjmowanie
corresponent	odpowiadający
corresponent	odpowiadające
corresponent	odpowiadających
corresponent	odpowiadająca
trets	strzałów
trets	strzały
sultà	sultan
oberta	otwórz
oberta	otwarte
oberta	otwarty
verge	dziewica
verge	dziewicze
descobriment	odkrycia
descobriment	odkrywanie
descobriment	odkrycie
descobriment	discovery
trobada	spotkania
trobada	posiedzenie
trobada	zebranie
trobada	spotkanie
autonomia	autonomię
autonomia	autonomii
car	drogie
car	droga
car	drogo
car	kosztowne
car	drogi
bandes	zespoły
bandes	opaski
provincial	prowincji
alps	alpy
campionats	championships
sòl	glebie
sòl	gleba
sòl	gleby
sòl	ziemia
enginyeria	maszynownia
enginyeria	inżynieria
enginyeria	inżynierii
paisatge	krajobraz
paisatge	krajobrazy
granada	granada
catalina	catalina
opinió	opinia
regnes	królestwa
revistes	czasopism
revistes	magazyny
revistes	czasopisma
chicago	chicago
deriva	drift
edward	edwarda
edward	edward
edward	edwardzie
globus	globe
globus	balony
globus	balony
globus	balon
rica	rica
dominis	domeny
dominis	dziedziny
parlants	mówcy
parlants	głośniki
val	val
difusió	dyfuzji
difusió	rozpowszechniania
difusió	upowszechniania
difusió	rozpowszechnienie
difusió	upowszechnianie
difusió	rozpowszechnianie
acabat	skończyć
acabat	skończony
acabat	zakończone
acabat	skończone
relleu	ulga
relleu	ulgi
carboni	węgla
carboni	węgiel
identitat	tożsamości
identitat	tożsamość
humanitat	człowieczeństwa
humanitat	ludzkość
humanitat	ludzkości
humanitat	człowieczeństwo
rio	rio
bisbat	biskupstwo
são	são
cartes	kartki
cartes	karty
cartes	wizytówki
cartes	kart
roques	roques
roques	skały
roques	kamienie
tradicionalment	tradycyjnie
adquirir	nabyć
catàleg	katalog
catàleg	katalogu
catàleg	katalogi
catàleg	katalog
catàleg	katalogu
escultor	rzeźbiarz
tony	tony
bisbes	biskupów
propietari	właścicielka
propietari	właściciela
propietari	właściciel
journal	dziennik
journal	czasopismo
journal	journal
journal	pamiętnik
harry	harrego
harry	harry
comportament	zachowanie
comportament	zachowania
exposicions	wystawy
enemic	wróg
enemic	wrogowie
enemic	wroga
ningú	ktokolwiek
ningú	każdy
ningú	nikt
republicà	republikanów
republicà	republikanie
cavalleria	kawaleria
cavalleria	kawalerii
cura	cura
marge	marża
marge	marży
marge	margines
restaurants	restauracje
finalitat	celu
finalitat	cel
finalitat	przeznaczenie
congo	kongo
congo	konga
representen	reprezentować
representen	reprezentują
representen	reprezentuje
converteix	konwersji
converteix	konwersja
candidat	kandydata
candidat	kandydaci
candidat	kandydat
plataforma	peron
plataforma	platformie
plataforma	platforma
plataforma	platformy
plataforma	platform
presents	obecny
presents	teraźniejszość
presents	obecni
presents	obecna
presents	prezent
presents	obecne
angle	kąt
angle	kąta
habitualment	zazwyczaj
habitualment	zwykle
habitualment	przeważnie
dansa	dance
dansa	tańcz
dansa	taniec
visita	odwiedziny
visita	wizyta
visita	wizyty
coral	coral
entrevista	wywiad
entrevista	wywiady
entrevista	przesłuchanie
entrevista	rozmowa
motors	silników
motors	silniki
fred	zimno
fred	chłód
fred	zimne
fred	zimny
fred	zimna
fred	freda
fred	fred
portuguès	portugalii
portuguès	portugalski
portuguès	portugalska
portuguès	portugalskie
portuguès	portugalskim
dècades	dekady
dècades	dziesięciolecia
dècades	dekad
corda	lina
corda	liny
corda	sznur
corda	akord
classificada	sklasyfikowane
classificada	tajne
classificada	tajna
classificada	tajny
pensament	myślałem
pensament	myślał
pensament	myśl
pensament	pomyślał
milers	tysiące
milers	tysięcy
armada	navy
armada	marynarka
armada	marynarki
inscripció	rejestracja
inscripció	rejestracji
iniciativa	inicjatywa
iniciativa	inicjatywy
voluntat	will
voluntat	willa
voluntat	będzie
flandes	flanders
perfil	profil
perfil	profilu
transició	przejścia
transició	przejściowy
transició	przemiana
transició	przejście
cova	jaskinia
cova	jaskini
adaptació	dostosowanie
adaptació	dostosowania
adaptació	przystosowanie
teresa	teresa
tasques	zadania
tasques	zadań
ceràmica	ceramiczne
ceràmica	ceramiki
ràpid	szybkie
ràpid	szybki
ràpid	szybka
ràpid	szybko
jan	jan
arxius	pliki
arxius	plików
arxius	archiwa
arxius	archiwum
dubte	wątpliwość
dubte	wątpliwości
moneda	walutę
moneda	waluty
moneda	waluta
moneda	monety
moneda	moneta
facultat	wydział
facultat	kadra
foto	zdjęcia
foto	foto
foto	fotografia
foto	zdjęcie
lsp	lsp
salt	sól
salt	soli
enginyer	inżynier
consum	konsumpcja
consum	zużycie
consum	spożycie
consum	konsumpcji
associat	wspólnik
associat	współpracownik
boca	mouth
boca	usta
boca	gęba
boca	boca
nobles	szlachta
realment	naprawdę
caça	polowania
caça	polowanie
soler	soler
partícules	cząsteczki
partícules	cząstek
partícules	cząstki
college	studia
college	uczelnia
college	college
college	kolegium
destrucció	zniszczenia
destrucció	zniszczenie
destrucció	niszczenie
tren	pociągiem
tren	pociągu
tren	pociąg
tren	pociągi
usat	stosowane
usat	wykorzystane
usat	użyte
usat	używana
usat	używany
usat	używane
belga	belgijski
belga	belgijskie
cavalls	konie
calendari	terminarz
calendari	kalendarz
calendari	kalendarza
pedres	kamienie
descriure	opisz
descriure	opisać
aconseguit	zrealizowane
aconseguit	osiągnięta
aconseguit	osiągnięte
aconseguit	osiągnięto
aconseguit	osiągnięty
adoptar	przyjąć
adoptar	przyjmują
adoptar	adoptować
infant	dziecko
infant	child
reunió	spotkania
reunió	posiedzenie
reunió	zebranie
reunió	spotkanie
aliments	żywności
aliments	żywność
parell	peer
williams	williamsa
williams	williams
pop	pop
astúries	asturii
resolució	rozdzielczość
resolució	rezolucja
resolució	rozdzielczości
resolució	rezolucji
berenguer	berengar
berenguer	berenguer
oncle	wujek
oncle	wuju
ficció	fikcja
ficció	fiction
ocasió	okazja
nadal	gwiazdka
nadal	święta
time	czasu
time	czas
públics	publiczne
públics	public
públics	publiczna
públics	społeczeństwo
públics	publiczny
walter	waltera
walter	walter
anat	odszedł
pesca	ryby
pesca	połowów
pesca	połowy
pesca	rybołówstwo
crític	krytyk
crític	krytyka
crític	krytyczne
crític	krytyczna
crític	krytyczny
crític	krytycznych
geòrgia	gruzja
geòrgia	georgia
carn	mięsa
carn	mięso
produït	wyprodukowane
produït	wyprodukowano
produït	wyprodukowany
produït	produkowane
comuns	wspólnej
comuns	wspólny
comuns	częste
comuns	często
comuns	wspólne
detalls	detale
detalls	szczegóły
ordo	ordo
bàsquet	koszykówki
bàsquet	kosza
bàsquet	koszykówka
bàsquet	koszykówkę
costes	wybrzeże
costes	wybrzeży
costes	wybrzeża
senzill	prosty
senzill	prosta
senzill	proste
css	css
volums	objętości
exteriors	zagraniczny
exteriors	zagranicznych
exteriors	obce
exteriors	zagraniczna
exteriors	zagraniczne
gabriel	gabriel
gabriel	gabriela
eines	narzędzia
retrat	portret
exèrcits	armie
exèrcits	armii
pantalla	ekran
pantalla	ekranu
pantalla	ekranie
estrena	premierę
estrena	premiera
estrena	premiery
diccionari	słownik
diccionari	słownika
definitivament	zdecydowanie
conquerir	podbić
penedès	penedès
nuclear	nuklearne
nuclear	jądrowa
nuclear	nuklearna
nuclear	jądrowe
nuclear	nuklearny
nuclear	jądrowej
guanyat	wygrane
guanyat	won
guanyat	wygrał
guanyat	zarobił
accident	wypadek
accident	awaria
vot	głosujemy
vot	głosowanie
vot	głosuj
tendència	trend
tendència	tendencje
tendència	tendencja
sexual	seksualna
sexual	seksualny
sexual	seksualne
sexual	seksualnie
comtes	earls
ordinador	komputery
ordinador	komputer
ordinador	komputera
ruïnes	ruin
ruïnes	ruiny
fama	sława
fama	sławę
fama	sławy
cuina	kuchnia
cuina	kuchni
cuina	kuchnie
cuina	kuchenne
vols	loty
vols	lotów
variant	wariant
variant	odmiana
russos	rosjanie
comarques	okręgi
comarques	hrabstwa
lemmon	lemmon
cèsar	caesar
cèsar	cezara
cèsar	cezar
llistes	listy
llistes	wykazy
comèdia	komedia
comèdia	komedii
interpretar	interpretować
das	das
originals	oryginały
clarament	wyraźnie
clarament	najwyraźniej
univers	wszechświecie
univers	wszechświat
univers	wszechświata
significat	znaczenie
significat	rozumieniu
alfred	alfreda
alfred	alfred
concretament	konkretnie
concretament	specjalnie
lleugerament	nieznacznie
lleugerament	lekko
lleugerament	nieco
manresa	manresa
continental	continental
continental	kontynentalne
extinció	wyginięciem
extinció	zagłada
destruir	zniszczyć
persa	perski
equipament	wyposażenie
equipament	sprzęt
llegir	czytaj
llegir	czytać
llegir	przeczytaj
max	max
max	maks
avions	samolotów
avions	płaszczyzny
avions	samoloty
masculí	samiec
masculí	męskie
masculí	męska
masculí	męski
masculí	mężczyzna
nota	uwaga
nota	notatka
fàcilment	łatwo
convertit	konwersja
convertit	przekształcone
sorgir	powstać
sorgir	powstań
actors	aktorów
actors	aktorzy
compondre	komponować
creixent	rosnące
creixent	rośnie
creixent	rosnący
