மற்றும்	in
குறுக்கே	počez
குறுக்கே	čez
மசூதி	mošeji
வழிகாட்டி	čarovnik
வழிகாட்டி	vodič
வழிகாட்டி	vodnik
வழிகாட்டி	vodilo
பங்களிக்க	prispevati
பங்களிக்க	prispevanje
குடியேற்றம்	priseljevanje
குடியேற்றம்	priseljevanja
பிலிப்	phillip
பிலிப்	philip
பிலிப்	filip
பர்மா	burmi
பர்மா	burmo
நெருக்கமான	intimno
நெருக்கமான	intimna
தேவையற்ற	nezaželene
தேவையற்ற	nepotrebna
தேவையற்ற	nepotrebno
தேவையற்ற	nepotrebne
திறனாய்வு	kritika
திறனாய்வு	kritiko
திறனாய்வு	kritik
திறனாய்வு	kritike
தீர்க்க	reši
சேர்க்கும்	doda
பலகை	desko
பலகை	krovu
பலகை	deska
பலகை	tabla
தணிக்கை	cenzuro
வளைவு	ovinek
வளைவு	krivulja
வளைவு	krivuljo
வளைவு	krivulje
வளைவு	ukrivljenost
யூதர்கள்	židje
யூதர்கள்	judje
வளைகுடா	zalivu
வளைகுடா	zaliv
வளைகுடா	zaliv
வளைகுடா	bay
உகந்த	optimalno
மெய்நிகர்	virtualno
மெய்நிகர்	navidezni
மெய்நிகர்	navidezno
மெய்நிகர்	navidezna
மெய்நிகர்	virtualni
கிரிக்	crick
மோதல்	trčenje
மோதல்	trk
உள்ளீடு	krma
உள்ளீடு	krmo
உள்ளீடு	vstop
உள்ளீடு	vnos
உள்ளீடு	vhodna
உள்ளீடு	vnos
உள்ளீடு	vložek
தெய்வங்கள்	bogovi
தெய்வங்கள்	bogov
ஊதா	vijolično
ஊதா	škrlatna
ஊதா	vijolična
ஊதா	vijolično
ஊதா	vijolična
ஊதா	violet
புயல்	ciklon
புயல்	neurja
புயல்	nevihte
புயல்	vihar
புயல்	nevihta
புயல்	storm
புயல்	neurje
நினைத்து	razmišljanje
நினைத்து	razmišljanja
அக்கறை	skrb
அக்கறை	skrbna
கூறு	modul
கூடைப்பந்து	košarka
கூடைப்பந்து	košarko
விதைகள்	semen
விதைகள்	seme
விதைகள்	semena
மாசு	onesnažena
மாசு	onesnaževanje
மாசு	onesnaženje
வரவு	prihod
எப்போது	kadar
எப்போது	ko
எப்போது	kdaj
முப்பது	trideset
முப்பது	thirty
புத்தரின்	buda
சரக்கு	tovor
சரக்கு	inventar
சரக்கு	popis
சரக்கு	tovorni
சரக்கு	tovor
இயல்பாக	normalno
இயல்பாக	običajno
இயல்பாக	normalen
இயல்பாக	normalna
இயல்பாக	običajna
வைரஸ்	virus
வைரஸ்	virusa
வைரஸ்	virusi
பான்	bonnu
பான்	pan
பான்	ponev
பரப்புரை	lobiranje
பரப்புரை	propagando
பரப்புரை	propaganda
டேனியல்	danijel
டேனியல்	daniela
டேனியல்	daniel
ஜோன்ஸ்	jones
ஜோன்ஸ்	jonesa
தீங்கு	zlobna
தீங்கு	zlo
தீங்கு	hudoben
தீங்கு	zloben
தீங்கு	zlobno
தீங்கு	škodovalo
பலன்	korist
பலன்	ugodnost
பலன்	ugodnosti
பலன்	rezultat
பலன்	izid
கோழி	perutnino
கோழி	perutnine
கோழி	perutnina
கோழி	piščanci
கோழி	piščanca
கோழி	piščanec
கோழி	piščančji
கோழி	kokoš
சக்தியை	power
சக்தியை	moč
எல்லோரும்	vsi
எல்லோரும்	vsi
பயணத்தை	popotovanje
பயணத்தை	potovanje
வாரங்கள்	tedne
வாரங்கள்	tednov
வாரங்கள்	tedni
வாரங்கள்	tednih
தொழிற்சாலைகள்	tovarn
தொழிற்சாலைகள்	tovarne
அளவீடு	merjenje
அளவீடு	meritev
அளவீடு	meritve
மென்மையான	mehko
மென்மையான	mehka
மென்மையான	mehke
மென்மையான	mehak
பகதூர்	bahadur
மூவர்	trio
நிலவியல்	geologija
குடியுரிமை	državljanstvo
விருந்து	zabava
விருந்து	zabavo
விருந்து	žur
விருந்து	party
ரைட்	wright
உருவாக்குதல்	izdelovanje
உருவாக்குதல்	stvaritev
உருவாக்குதல்	ustanovitev
உருவாக்குதல்	ustvarjanje
மாநாடுகள்	konference
மாநாடுகள்	konferenc
கட்டாய	obvezen
கட்டாய	obvezna
கட்டாய	obvezno
கட்டாய	obvezni
கட்டாய	obvezne
கட்டாய	obvezna
கட்டாய	obvezno
கட்டாய	obvezni
கட்டாய	obvezne
வரைகலை	grafike
ஸ்டுடியோ	atelje
ஸ்டுடியோ	studio
குற்றவியல்	kriminalno
குற்றவியல்	kazensko
குற்றவியல்	kriminalec
குற்றவியல்	kazenskih
கட்டப்பட்டுள்ளது	zgrajeno
கட்டப்பட்டுள்ளது	zgrajen
கட்டப்பட்டுள்ளது	zgrajeni
கட்டப்பட்டுள்ளது	zgradil
கட்டப்பட்டுள்ளது	zgrajena
வரைபடங்கள்	zemljevidi
வரைபடங்கள்	zemljevide
ஆன்லைன்	spletna
ஆன்லைன்	online
தொழிற்துறை	industrijo
தொழிற்துறை	panoga
தொழிற்துறை	industrija
அப்பா	ata
அப்பா	oče
அப்பா	ati
அப்பா	papa
அப்பா	ata
அப்பா	očka
அப்பா	ati
அப்பா	oče
முற்போக்கு	napredno
முற்போக்கு	postopno
முற்போக்கு	napreden
சீனம்	kitajske
சீனம்	kitajski
சீனம்	kitajsko
சீனம்	kitajska
சீனம்	kitajci
கோலா	koala
கோலா	kola
கோலா	cola
வெண்	vennov
பங்களிப்புகள்	prispevki
செயலி	zahtevek
செயலி	vloga
செயலி	app
செயலி	aplikacija
செயலி	aplikaciji
செயலி	aplikacijo
கேரி	carrie
சிங்களம்	singalščina
மிகச்சிறிய	majcen
மிகச்சிறிய	drobna
மிகச்சிறிய	drobni
மிகச்சிறிய	droben
மாஸ்கோ	moskvi
மாஸ்கோ	moskva
முடியுமா	interakcij
முடியுமா	interakcije
அறம்	aram
நினைவகம்	memorial
நினைவகம்	pomnilnik
நினைவகம்	spomini
நினைவகம்	spomin
நினைவகம்	spomina
ரோடு	pot
ரோடு	cesta
கர்நாடகா	karnataka
நபி	prerok
நபி	nabi
இவள்	ona
ஆப்கானிஸ்தான்	afganistan
ஆப்கானிஸ்தான்	afganistanu
கழிவு	odpadki
கழிவு	odpadke
பற்றாக்குறை	pomanjkanje
கிம்	kim
ஆரம்பம்	začetek
ஆரம்பம்	start
ஆரம்பம்	štart
ஆரம்பம்	začni
ஆரம்பம்	začetek
நீரிழிவு	sladkorna
நீரிழிவு	diabetes
துன்	thun
துன்	tun
தேவா	deva
இளைஞர்கள்	mladosti
இளைஞர்கள்	mladina
இளைஞர்கள்	mladost
இளைஞர்கள்	mladina
உளவு	vohun
உளவு	vohunka
நீடித்தது	trajal
நீடித்தது	trajala
சாம்	sam
புகைப்படம்	photo
புகைப்படம்	foto
புகைப்படம்	fotografijo
புகைப்படம்	fotografija
புகைப்படம்	fotografiranje
புகைப்படம்	photography
புகைப்படம்	fotografijo
புகைப்படம்	fotografija
திடீர்	nenadna
திடீர்	nenaden
திடீர்	nenadno
கர்நாடகம்	karnataka
வகுப்புகள்	razredi
வகுப்புகள்	pouk
சாத்தியம்	možen
சாத்தியம்	možna
சாத்தியம்	možne
சாத்தியம்	možni
சாத்தியம்	možno
ஊதியம்	plača
ஊதியம்	plačilo
பாலி	pali
பாலி	bali
பெரும்பான்மையாக	pretežno
ஆசி	avstralec
ஆசி	blagoslova
ஆசி	blagoslov
ஆசி	blagoslova
ஆசி	blagoslov
முட்டைகள்	jajci
முட்டைகள்	jajc
முட்டைகள்	jajčeca
முட்டைகள்	jajca
இந்தோனேசிய	indonezijski
கால்கள்	noge
கால்கள்	nog
கால்கள்	nogice
கால்கள்	nogi
சூடான	vroče
சூடான	vroč
சூடான	vroča
சூழ்நிலையில்	razmere
சூழ்நிலையில்	položaj
சூழ்நிலையில்	situacijo
சூழ்நிலையில்	situacija
சூழ்நிலையில்	stanje
வறுமை	revščina
கந்தக	žveplo
பிரம்மா	brahma
குடும்பத்தினர்	družine
குடும்பத்தினர்	družin
குடும்பத்தினர்	druzina
குடும்பத்தினர்	družina
வலைப்பதிவு	blog
வாழ்ந்தார்	živel
வாழ்ந்தார்	živeli
வாழ்ந்தார்	živela
அரங்கில்	arena
அரங்கில்	areni
அரங்கில்	areno
பதினைந்து	fifteen
பதினைந்து	petnajst
தனியே	sama
தனியே	sami
தனியே	sam
லைவ்	živi
லைவ்	živeti
லைவ்	živel
லைவ்	live
லைவ்	živeli
லைவ்	živela
