את	te
טיסה	repülési
מטען	rakomány
מטען	szállítmány
מטען	poggyász
מטען	csomagok
מטען	bőrönd
מטען	töltő
לוין	levin
לוין	lewin
לוין	levine
משמאל	bal
משמאל	balra
בתנאי	megadott
בתנאי	feltéve
הגליל	galilea
הגליל	hengeres
הגליל	henger
מג	meg
מג	mag
רבין	rabin
עקרונות	alapelvei
עקרונות	elvek
עקרונות	alapelvek
השתמש	használat
השתמש	használata
השתמש	felhasználás
השתמש	használni
פרופיל	adatlap
פרופיל	profil
פרופיל	profil
פרופיל	profilok
נע	költözés
נע	mozgó
נע	mozog
אחרון	utoljára
אחרון	utolsónak
אחרון	last
אחרון	utolsó
ניסו	próbálta
ניסו	próbáltam
מחוזות	körzetek
מחוזות	tartományok
מחוזות	megyék
לחיות	live
לחיות	élni
לחיות	élőben
לחיות	élő
המשטר	rezsim
נוסד	alapították
נוסד	alapított
נוסד	alapította
נוסד	megalapozott
אזורי	régiói
אזורי	régiók
אזורי	regionális
יונייטד	united
יונייטד	egyesült
בואו	gyere
התקבל	kapott
התקבל	fogadott
התקבל	beérkezett
התקבל	elfogadva
התקבל	elfogadott
התקבל	elfogadta
ירדן	jordán
ירדן	jordan
ריכוז	koncentrációja
ריכוז	koncentráció
ריכוז	összefonódás
ריכוז	koncentrációt
לפיכך	ennélfogva
לפיכך	ezért
ההחלטה	döntés
ההחלטה	határozat
אגם	tó
אגם	tó
אגם	tavi
אגם	tavon
גלובוס	globe
הוענק	nyújtott
הוענק	megítélt
הוענק	odaítélt
מתי	mikor
מתי	amikor
הקיץ	summer
הקיץ	nyári
הקיץ	nyáron
הקיץ	nyár
הקומוניסטית	kommunisták
הקומוניסטית	kommunista
פרץ	feltörte
מקווה	remény
מקווה	remélem
מקווה	remélhetőleg
משותפת	közös
משותפת	osztott
משותפת	megosztotta
משותפת	megosztott
משותפת	megosztva
המצרי	egyiptomi
דיסני	disney
ראובן	reuben
ראובן	ruben
ראובן	ruben
ניסיונות	kísérletek
משמר	őr
אלוהים	isten
כתובת	cím
כתובת	címe
השופט	judge
השופט	bíró
באייר	bayer
מקומי	helyben
מקומי	helyileg
מקומי	helyi
עצים	fákon
עצים	fák
עצים	fákat
תופעה	jelenségek
תופעה	jelenség
תופעה	jelenség
התקיים	léteztek
התקיים	létezett
מהלך	mozgás
צי	flotta
נפטרה	elhunyt
שריון	páncél
שריון	páncélos
שריון	páncél
הועלה	feltöltött
פונקציה	függvény
פונקציה	funkció
פונקציה	funkciók
פונקציה	feladatok
השידור	közvetítés
השידור	adás
בחיים	élve
בחיים	életben
בחיים	él
מוקדם	korán
מוקדם	korai
להצביע	szavazz
להצביע	szavazás
להצביע	szavazat
להצביע	szavazzatok
הסובייטי	szovjetek
הסובייטי	szovjet
נסע	utazott
משפטים	perek
משפטים	kísérletek
משפטים	próbák
משפטים	jogszabályok
משפטים	jog
משפטים	jogszabály
משפטים	törvény
משפטים	ítéletek
משפטים	mondatok
משפטים	mondat
אמן	művész
אמן	előadó
אמן	amen
אמן	ámen
דפים	lapok
דפים	oldalakon
דפים	oldalak
מייסד	alapítója
מייסד	alapító
שכונת	környéken
שכונת	szomszédság
שכונת	környék
המשרד	hivatal
המשרד	iroda
רחבה	széles
רחבה	tág
רחבה	széles
מהדורה	kiadás
בחלקו	részben
המפורסם	híres
המפורסם	híresség
מהר	gyorsan
מהר	gyors
מהר	gyorsan
כלב	kutyus
כלב	kutya
האויב	ellenség
מזרחי	keleti
רכש	megszerezte
רכש	beszerzett
רכש	szerzett
רכש	megszerzett
רכש	beszerzési
רכש	beszerzés
רכש	megvásárolt
רכש	vásárolt
רכש	beszerzett
כרגע	jelenleg
הבנק	bank
המציאות	valóság
גוגל	google
קנדי	kanadai
קנדי	cukor
קנדי	cukorka
קנדי	édesség
קנדי	candy
קנדי	kennedy
לאו	lau
לאו	lao
לאו	leo
רפואה	orvosság
רפואה	gyógyszert
רפואה	gyógyszer
רפואה	orvostudomány
רפואה	orvosi
שהפך	megfordult
שהפך	fordult
חטיבה	hadosztály
חטיבה	körzet
חטיבה	részleg
חטיבה	divízió
חטיבה	ezred
חטיבה	brigád
לשים	rakd
לשים	tedd
רוסי	orosz
רוסי	oroszul
רוסי	oroszország
רוסי	rossi
קריאה	olvasott
קריאה	olvasok
קריאה	olvasni
קריאה	olvasás
וילהלם	wilhelm
לזהות	azonosítani
לזהות	azonosítható
חן	chen
חן	tyúk
הטורניר	torna
הטורניר	bajnokság
גז	benzin
גז	gáz
אסף	beszedett
אסף	begyűjtött
אסף	összeszedett
אסף	összegyűjtött
אסף	gyűjtött
אסף	összegyűlt
אסף	összegyűjtött
רפואי	gyógyászati
רפואי	orvosi
לרגל	zarándoklat
מקומיים	helyi
מקומיים	helyiek
המערב	nyugat
המערב	nyugati
כתר	koronát
כתר	crown
כתר	korona
ונסון	johnson
אבא	apa
אבא	apu
אבא	apu
מימי	mimi
בהכרח	szükségszerűen
בהכרח	feltétlenül
טון	tonna
טון	tonnányi
טון	tonna
טון	tone
טון	hangnem
נפוליאון	napóleon
נפוליאון	napoleon
בינלאומית	international
בינלאומית	nemzetközi
פרידמן	friedman
מטאל	metál
מטאל	metal
מטאל	fémek
מטאל	fém
הכול	mindent
הכול	minden
בהדרגה	fokozatosan
התהליך	eljárás
התהליך	folyamat
מק	mac
מק	mack
אהרון	aaron
אהרון	áron
אהרון	aron
העמותה	társulás
העמותה	társulási
העמותה	szövetség
העמותה	egyesület
לשפר	javítása
ארמון	palota
ארמון	palace
ערבי	arab
אצטדיון	stadion
אצטדיון	stadionban
צמחים	üzemek
צמחים	növények
צמחים	növény
לוחמים	harcosok
לוחמים	harcosok
לוחמים	vadászok
בל	belle
בל	csengő
בל	bell
בל	harang
בנייה	épület
בנייה	építkezés
בנייה	építési
בנייה	építés
אגף	szárnyat
אגף	szárnya
אגף	wing
אגף	szárny
חשש	félelem
חשש	féltek
חשש	félt
האסלאם	iszlám
פוטר	potter
כדורסל	kosár
כדורסל	kosárlabda
מנגנון	mechanizmus
רבע	negyedév
רבע	negyed
דתיים	vallásos
דתיים	vallás
דתיים	vallási
קורא	hívás
קורא	hív
קורא	olvasok
קורא	olvasni
קורא	olvasás
קורא	olvasó
עובדי	alkalmazottak
עובדי	munkavállalók
עובדי	foglalkoztatottak
עובדי	munkatársak
שליט	uralkodó
שליט	szuverén
הרחב	terjeszkedni
לאחרונה	nemrég
לאחרונה	legutóbbi
לאחרונה	nemrégiben
לאחרונה	nemrég
לאחרונה	mostanában
לאחרונה	mostanában
ירי	lőtt
ירי	lövés
ירי	lövöldözés
ירי	lő
ירי	lövés
ירי	forgatás
ירי	lövések
ירי	tüzelést
אזרחי	civil
אזרחי	polgári
אזרחי	civil
אזרחי	polgári
אזרחי	állampolgárok
אזרחי	polgárok
שישי	hatodik
שישי	péntek
שישי	pénteki
שישי	pénteken
גיליון	lap
גיליון	lepedő
לכבוש	uralkodj
להרוג	megölni
להרוג	ölj
בוגר	felnőtt
בוגר	nagykorú
בוגר	érett
בוגר	érettebb
ייסד	alapították
ייסד	alapított
ייסד	alapította
ייסד	megalapozott
מינכן	münchen
גבולות	korlátok
גבולות	határokat
גבולות	határok
גבולות	határokon
גבולות	határok
גבולות	határokon
גבולות	korlátok
גבולות	korlátozások
גבולות	határok
גבולות	határértékek
גבולות	határok
השרון	sharon
שטחים	területek
ילה	chilei
ילה	chile
רון	rune
רון	ron
רון	ront
נדרש	szükséges
גלי	felfedezés
גלי	felfedezni
גלי	felfedezése
גלי	felfedezés
גלי	felfedezése
גלי	hullám
גלי	hullámok
כרמל	carmel
מגזין	magazin
מגזין	tár
מגזין	újság
ממוצע	átlagos
ממוצע	átlagosan
ממוצע	átlag
מארי	marie
מארי	mária
מארי	mary
מארי	mária
מארי	murray
צו	rendelet
צו	végzés
קובע	meghatározza
שוויון	egyenlőséget
שוויון	egyenlőség
עירוני	városi
צור	létrehozása
בדיקה	vizsgálati
בדיקה	vizsgálat
בדיקה	próba
בדיקה	teszt
בדיקה	tesztelés
בדיקה	vizsgálati
בדיקה	vizsgálat
בדיקה	próba
בדיקה	teszt
דנמרק	dániában
דנמרק	dánia
סופי	sophie
סופי	döntő
סופי	végleges
סופי	záró
סופי	utolsó
סופי	végső
נמשך	vonzott
נמשך	vonzódik
נמשך	húzott
נמשך	rajzolt
עובדה	tény
ביל	bill
ביל	számla
רוג	gazember
כלכלה	közgazdaságtan
כלכלה	gazdaság
כלכלה	közgazdasági
כלכלה	gazdaság
כלכלה	gazdaságos
לאי	lai
מור	mor
מור	moore
לימודים	tanulok
לימודים	tanul
לימודים	tanulás
לימודים	iskolában
לימודים	iskola
לימודים	suli
לימודים	vizsgálatok
לימודים	tanulmányok
רווח	profit
רווח	haszon
רווח	nyereség
איפה	hol
איפה	ahol
המאמן	edző
כניסה	belépés
כניסה	belépő
כניסה	bejegyzés
כניסה	belépő
כניסה	bejárat
כניסה	belépés
כניסה	bejelentkezés
הלך	elment
הלך	eltűnt
הלך	ment
גבר	férfi
גבר	ember
קורה	előfordul
קורה	megtörténik
קורה	korra
קורה	történik
קורה	cora
היסטורית	történelmi
היסטורית	történeti
אסתר	észter
אסתר	eszter
אסתר	esther
התשובה	válasz
פרנסיסקו	francisco
שרק	shrek
להוכיח	bizonyítás
להוכיח	bizonyítani
להוכיח	bizonyítani
דרמה	dráma
דרמה	drama
צהוב	sárgák
צהוב	sárga
מטרה	objektív
מטרה	cél
מטרה	célkitűzés
מטרה	cél
מטרה	célpont
מטרה	cél
מטרה	gól
מטרה	cél
הרשת	hálózat
הרשת	hálózati
הרשת	network
ריאל	real
ריאל	valós
ריאל	igazi
ריאל	valódi
הדיוויזיה	hadosztály
הדיוויזיה	körzet
הדיוויזיה	részleg
הדיוויזיה	divízió
ציר	összehúzódás
ציר	tengely
התגלה	felfedezte
התגלה	felfedezett
התגלה	felfedte
מחשבים	számítógép
מחשבים	számítógépek
עידו	ido
סקוט	scott
אלברט	albert
בנים	fiuk
בנים	fiúk
בנים	fiaim
בנים	fiai
לנהל	kezelése
טעות	rossz
טעות	helytelen
טעות	tévedés
טעות	hiba
כפול	kettős
כפול	dupla
כפול	duplán
ויקטוריה	viktória
ויקטוריה	victoria
ומכאן	ennélfogva
ביקר	meglátogatta
ביקר	meglátogatott
ביקר	látogatott
ביקר	felkeresett
הוראה	tanít
הוראה	tanítani
הוראה	tanítás
הוראה	utasítás
שיפור	javítása
שיפור	javul
שיפור	javítások
שיפור	javulás
שיפור	fejlesztések
שיפור	javult
שיפור	javított
שיפור	javítása
שיפור	javulást
שיפור	fejlesztés
שיפור	javulás
עמנואל	emanuel
עמנואל	emmanuel
עמנואל	emmanuelle
אפרים	ephraim
מהווים	póz
מהווים	pózt
רחובות	utcákon
רחובות	utcák
רחובות	tömb
חלב	tejjel
חלב	tej
חלב	tejet
באינטרנט	interneten
באינטרנט	online
גרסת	verzió
גרסת	változat
הקרוב	közelgő
הקרוב	legközelebbi
מאבק	küzdelem
קשים	nehéz
קשים	bonyolult
תחנות	állomások
כשר	kóser
בבקשה	kérem
בבקשה	kérlek
אלימות	erőszakos
אלימות	erőszak
אלימות	erőszakos
מלמד	tanít
מלמד	tanítani
מלמד	tanítás
מלמד	tanít
מלמד	tanítja
האולימפיים	olimpia
זכר	férfi
זכר	hím
מודיעין	értelem
מודיעין	hírszerzés
מודיעין	intelligencia
מודיעין	intel
ליל	lil
רצה	akartam
רצה	körözött
ההבדל	különbség
דל	del
דל	dell
המסע	küldetés
המסע	utazás
ללכת	séta
ללכת	gyalog
ללכת	járni
הוספת	beszúrása
בודד	magányos
בודד	magányosan
בודד	magány
קרח	jég
קרח	ice
שטחי	felszínes
שטחי	felületes
שטחי	sekélyes
שטחי	felszínes
שטחי	sekély
תקציב	költségvetés
גרמה	előidézett
גרמה	okozta
גרמה	okozott
בדיוני	kitaláció
בדיוני	fikció
מחזור	ciklus
מחזור	ciklusban
מסך	képernyőn
מסך	képernyő
מאסר	börtönbüntetés
מדריך	kézikönyv
מדריך	kézi
מדריך	manuális
מדריך	kalauz
מדריך	útmutató
הועברו	átadott
נותן	ad
נותן	adakozó
נרצח	meggyilkolták
נרצח	megölte
נרצח	meggyilkolt
נוצרה	létrehozott
נוצרה	létrehozva
נוצרה	teremtett
רמות	szintek
רמות	szint
מסחר	kereskedelem
מסחר	kereskedelmi
מסחר	kereskedés
מסחר	kereskedés
מסחר	csere
מסחר	kereskedelem
מסחר	kereskedelmi
חלקית	részben
חלקית	részleges
חלקית	részlegesen
חלקית	részben
חלקית	részlegesen
מיכל	tároló
מיכל	tartály
מיכל	konténer
מיכל	michal
מיכל	tartály
מיכל	tank
המנהל	igazgató
עליון	felső
עליון	felül
עליון	top
עליון	csúcs
עליון	felső
עליון	legfelső
עליון	legfőbb
עליון	legfelsőbb
כותרת	főcím
כותרת	fejléc
כותרת	fejes
כותרת	cím
כותרת	címe
כותרת	beosztás
נפוצה	közös
נפוצה	gyakori
אישיות	személyiség
אישיות	személyisége
אישיות	egyéniség
ואל	val
הצטרפה	csatlakozott
שו	shaw
המשורר	költő
מוכן	kész
ליטא	litvániában
ליטא	litvánia
זמרת	énekesnő
זמרת	énekes
זמרת	singer
וינה	bécs
וינה	bécsi
צורות	formák
צורות	formák
צורות	nyomtatvány
טום	tomi
טום	tom
כרכים	mennyiségek
כרכים	kötet
כרכים	volumen
הערה	megjegyzés
הערה	jegyzet
הערה	hozzászólás
הערה	megjegyzés
שכונה	környéken
שכונה	szomszédság
שכונה	környék
שכונה	szomszédsági
שכונה	szomszédság
שכונה	környék
ביוגרפיה	bio
ביוגרפיה	életrajz
סלע	szikla
סלע	kő
סלע	rock
בד	vászon
בד	szövetek
בד	szövet
הוכרז	bejelentett
הוכרז	bejelentette
הוכרז	bejelentett
הוכרז	meghirdetett
מושל	kormányzó
טור	oszlop
קטעים	szegmensek
תחבורה	közlekedés
תחבורה	szállítás
תחבורה	szállítást
תחבורה	közlekedés
תחבורה	fuvarozás
תחבורה	szállítás
תחבורה	közlekedési
הנוצרים	keresztények
שווייץ	svájc
צופים	néző
צופים	nézők
צופים	nézni
צופים	nézem
צופים	nézi
צופים	felderítők
צופים	cserkészek
צופים	nézők
איים	szigetek
איים	szigeteket
איים	fenyegetett
כץ	katz
מסורת	tradíció
מסורת	hagyomány
מסורת	hagyományok
מסורת	hagyomány
זמני	ideiglenesen
זמני	ideiglenes
זמני	átmeneti
לשלוח	küldj
לשלוח	küld
לשלוח	küldeni
הציונות	cionizmus
מתח	feszültség
מתח	stressz
מתח	feszültség
עמית	kollégám
עמית	kolléga
עמית	munkatárs
עמית	munkatárs
עמית	munkatárs
עמית	társult
תשלום	fizetési
תשלום	kifizetés
תשלום	fizetség
תשלום	fizetés
חייל	katona
שייך	tartozott
המושבה	kolónia
המושבה	telep
מוגדר	meghatározott
מוגדר	meghatározva
רוסית	orosz
רוסית	oroszul
רוסית	oroszország
יוהאן	johann
יוהאן	johan
סופית	véges
סופית	döntő
סופית	végleges
סופית	záró
סופית	utolsó
סופית	végső
הזכות	kiváltság
הנגב	negev
צייר	festett
צייר	festette
צייר	festve
צייר	rajzolni
צייר	sorsolás
צייר	rajzol
צייר	döntetlen
צייר	rajzolt
צייר	drew
צייר	rajzolta
צייר	festő
לטפל	kezelni
לטפל	kezeljük
מסיבות	bulik
מסיבות	pártok
מסיבות	felek
מסיבות	partik
אהמ	khm
להט	szenvedély
הסוכנות	ügynökség
זלמן	zalman
ציין	megjegyzendő
ציין	megjegyeztem
ציין	meghatározza
הראש	fejet
