dhe	そして
palët	パーティ
palët	パーティー
specializuar	専門
qen	イヌ
heinrich	ハインリヒ
efekt	エフェクト
efekt	効果
luftimet	ファイティング
vret	kill
roberto	ロベルト
realitet	リアリティ
realitet	現実
egjipti	エジプト
linjë	直線
linjë	ライン
volume	ボリューム
volume	体積
lexo	読み
lexo	読み込み
lexo	読み取り
lexo	読む
vlefshme	有効
salla	ウォード
televizioni	テレビ
without	sans
shahu	チェス
shahu	シャー
kaluan	合格
tag	タグ
bosnje	ボスニア
artet	arts
artet	芸術
pranverë	スプリング
ramadan	ラマダーン
ernest	アーネスト
central	中央
central	セントラル
luftëtarët	戦士
luftëtarët	ウォリアーズ
luftëtarët	ファイターズ
pohon	債権
fshatare	農民
tregu	マーケット
tregu	マーケットプレイス
tregu	市場
tregu	マーケット
sich	シーチ
shefi	チーフ
inxhinier	エンジニア
planifikuar	予定
planifikuar	予定
planifikuar	計画
ekuacioni	方程式
veriperëndim	北西
salvador	サルバドール
nivelet	レベル
dobishme	役に立つ
dobishme	役立つ
pal	パル
pal	pal
muzikant	音楽家
muzikant	ミュージシャン
statuja	彫像
statuja	彫像
kapaciteti	定員
kapaciteti	容量
diellore	ソーラー
temat	テーマ
temat	トピック
holla	お金
holla	貨幣
holla	マネー
holla	金銭
holla	現金
peshë	重量
peshë	体重
street	ストリート
street	通り
refuzoi	拒否された
antik	アンティーク
shokë	同志
shokë	友だち
shokë	友達
qëllimet	目的
qëllimet	ゴール
qëllimet	目標
profile	プロフィール
profile	プロファイル
asnje	なし
serioze	深刻
reforma	改革
reforma	改革
reforma	革新
reforma	リフォーム
shoku	バディ
pakta	スリム
oliver	オリヴァー
oliver	オリバー
enë	容器
enë	コンテナ
dhunë	暴力
faktor	ファクター
faktor	因子
faktor	係数
css	css
hat	小屋
gropë	ピット
politikat	政治
politikat	ポリシー
politikat	施策
politikat	方針
royal	ロイヤル
shtyp	クラッシュ
shtyp	プレス
kroacia	クロアチア
kapitulli	チャプター
anija	船舶
anija	ボート
dos	ドス
dos	dos
ndikon	影響
vexhita	ベジータ
relative	相対
relative	親戚
johnson	ジョンソン
meksika	メキシコ
lëviz	ムーブ
lëviz	移動
lëviz	引越し
lëviz	移動
komunikimi	通信
komunikimi	コミュニケーション
road	道路
jashtëzakonisht	きわめて
jashtëzakonisht	極めて
shkurtra	ショーツ
qofte	ミートローフ
anna	アナ
anna	アンナ
human	ヒト
human	ヒューマン
human	人間
mediat	メディア
efekti	エフェクト
efekti	効果
jordan	ヨルダン
jordan	ジョーダン
hungari	ハンガリー
njerez	ピープル
case	ケース
mundet	can
aspx	aspx
rio	リオ
bukuresht	ブカレスト
brendësi	内陸
braktisur	放棄された
artistë	芸術家
artistë	アーティスト
kalimi	変遷
kalimi	転移
kalimi	通路
kalimi	航路
kalimi	クロッシング
intelektual	知識人
konstante	定数
ndjenja	気分
ndjenja	フィーリング
ndjenja	気持ち
ndjenja	感情
ilegale	違法
klasë	階級
klasë	クラス
make	メイク
make	make
perandorake	インペリアル
rënia	辞退
rënia	拒否
rënia	却下
rënia	落下
grafike	グラフィック
kaluara	過去
ndjeshëm	分別
frika	恐怖
frika	恐れ
frika	awe
monedhat	硬貨
monedhat	コイン
moj	moj
gjerësi	緯度
nach	nach
pike	ピケ
shënimet	注記
shënimet	メモ
shënimet	備考
shënimet	ノート
leje	許可
leje	許諾
leje	許可証
leje	許可
leje	クリアランス
institucioni	制度
institucioni	施設
institucioni	機関
pension	退職
pension	退職
pension	引退
pension	引退
pension	年金
jackson	ジャクソン
kimik	化学
ngrohtë	あったかい
ngrohtë	暖かい
ngrohtë	温かい
përshtatur	適応
diplomat	外交官
ndikojnë	影響力
ndikojnë	影響
akuzuar	被告人
kështjellës	城塞
variant	variant
variant	バリエーション
jepen	与えられた
fenomen	現象
autore	作家
autore	著者
autore	作者
përfundimtar	最終
përfundimtar	決勝
përfundimtar	ファイナル
përfundimtar	アルティメット
ivan	イワン
ivan	イヴァン
bashkohen	参加
pozitiv	陽性
pozitiv	ポジティブ
oqeanin	大洋
sëmurë	病気
rrënjë	root
rrënjë	ルート
rrënjë	ルーツ
bujqësia	農業
synon	目的
little	リトル
little	小さい
kërkime	研究
kërkime	リサーチ
fillestar	初心者
fillestar	ビギナー
fillestar	イニシャル
fillestar	頭文字
fillestar	ルーキー
fillestar	スターター
shpenzimet	支出
shpenzimet	出費
shpenzimet	費用
shpenzimet	経費
shpenzimet	支出
fisnike	尊い
shifra	フィギュア
shifra	フィギュア
egra	ワイルド
egra	野生
luftëtarë	戦士
luftëtarë	ウォリアーズ
luftëtarë	ファイターズ
donin	wanted
donin	求む
ideve	アイデア
ideve	アイディア
pavarësia	独立
kaltër	青い
kaltër	ブルー
kaltër	青色
shkrimtarit	作家
shkrimtarit	ライター
zbulimi	検知
zbulimi	検出
zbulimi	ディスカバリー
zbulimi	発見
sëmundja	病気
sëmundja	疾患
sëmundja	病気
sëmundja	疾病
sëmundja	病気
cikli	サイクル
çmimet	価格
funksionon	ワークス
funksionon	作品
përse	なぜ
përse	why
prekur	さわる
palë	ペア
produktet	プロダクト
produktet	商品
produktet	製品
statistika	統計
claude	クロード
biologjike	生物
dritare	windows
dritare	ウィンドウ
kater	カッター
moral	道徳
atdheun	家路
kërkohet	必須
kërkohet	wanted
kërkohet	求む
mesazh	メッセージ
mesazh	伝言
vegla	ツール
vegla	道具
makinat	カーズ
makinat	乗り物
makinat	車両
makinat	機械
marrëveshja	協定
marrëveshja	合意
marrëveshja	ディール
marrëveshja	クーポン
alberto	アルベルト
parimi	原理
vatikani	バチカン
con	con
mary	メアリ
mary	メアリー
rezistenca	抵抗
rezistenca	レジスタンス
mendim	思考
mendim	意見
mendim	考え
mendim	思考
mendim	考え方
katrore	正方形
katrore	四角
katrore	広場
shtrirje	ストレッチ
revolucioni	revolution
revolucioni	革命
revolucioni	レボリューション
teknikë	テクニック
teknikë	技法
same	同じ
same	おなじ
temperaturë	発熱
traktati	条約
california	カリフォルニア
sub	サブ
aspekte	側面
konfederata	連盟
tjerat	安静
tjerat	休む
motor	エンジン
motor	バイク
motor	オートバイ
motor	モーター
ndërtesë	建物
rrethanat	状況
rrethanat	状況
rrethanat	事情
rrethanat	情状
dramatike	ドラマチック
shprehja	表現
shprehja	expression
way	ウェイ
fije	スレッド
garë	人種
garë	競走
garë	レース
prusisë	プロイセン
bad	バッド
bad	悪い
distanca	距離
distanca	距離
dëshmor	殉教
turizmi	観光
edicioni	edition
edicioni	エディション
cambridge	ケンブリッジ
matematikë	数学
matematikë	数学
monumente	モニュメント
monumente	記念碑
marco	マルコ
shpeshherë	頻繁
shpeshherë	しばしば
qëndrore	中央
qëndrore	セントラル
jork	ヨーク
universal	ユニバーサル
përgjithmonë	フォーエバー
hani	食べる
hani	eat
tregtar	商業
tregtar	コマース
tregtar	ディーラー
mesjetar	中世
castro	カストロ
azur	アズール
ntupdate	ntupdate
vargjet	歌詞
vargjet	作詞
argjendi	シルバー
auto	自動
auto	オート
hënë	ムーン
topin	ボール
singh	シング
faktorë	要因
lumenjtë	河川
lugë	スプーン
play	遊ぶ
play	プレイ
play	遊び
shëndetësor	健康
ese	随筆
ese	エッセイ
ese	随筆
ese	エッセイ
ese	エセー
prezent	現在
prezent	present
prezent	プレゼント
ekspozitë	展示
ekspozitë	展示
kryera	コミット
kritikë	批評
kritikë	評論
kritikë	批判
kritikë	評論家
kritikë	クリティカル
kujdesin	思いやり
takimi	ミーティング
takimi	会議
law	法律
law	法学
patrick	パトリック
shqiponja	ワシ
shqiponja	イーグル
shqiponja	イーグルス
vullnetare	任意
vullnetare	ボランティア
lideri	リーダー
brown	褐色
brown	茶色
brown	ブラウン
kontribute	貢献
patriot	パトリオット
solo	ソロ
gjethet	葉っぱ
shuma	合計
shuma	総和
shuma	合計
shuma	金額
hekuri	アイロン
rks	rks
tulla	れんが
tulla	レンガ
tulla	煉瓦
tulla	レンガ
tulla	れんが
tulla	煉瓦
nata	ナイト
kushtetuta	体質
kushtetuta	憲法
kundërta	反対
veprimeve	アクション
pjesëmarrjen	関与
pjesëmarrjen	参加
beni	ベニ
beni	ベン
beni	ベニー
mini	ミニ
koncept	概念
koncept	コンセプト
veçori	機能
veçori	フィーチャー
veçori	特徴
transporti	輸送
transporti	交通
transporti	輸送
transporti	交通
transporti	配送
arrit	達成
mjafton	十分
organi	臓器
organi	オルガン
azi	アジア
artificiale	人工
michelangelo	ミケランジェロ
munich	ミュンヘン
rregulla	規則
rregulla	ルール
rregulla	ルール
portugali	ポルトガル
hapat	足音
hapat	歩数
hapat	手順
hapat	ステップ
versionin	バージョン
llogaritur	推定
thone	say
thone	セイ
zgjatur	拡張
zgjatur	延長
përndryshe	さもなければ
kanal	運河
kanal	下水道
kanal	チャネル
kanal	チャンネル
kanal	海峡
sporti	スポーツ
sporti	スポーツ
arena	アレーナ
arena	アリーナ
ruan	ジャム
taylor	テイラー
detar	マリン
detar	海事
llogari	口座
llogari	アカウント
hadith	ハディース
televizion	テレビ
mendore	メンタル
femër	女性
gaz	気体
gaz	ガス
shpirtëror	スピリチュアル
matur	測定
pothuaj	ほとんど
pothuaj	ほぼ
identifikuar	識別
kualifikuar	予選
mjedisi	環境
spital	病院
revistë	マガジン
revistë	雑誌
kthimi	return
kthimi	リターン
kthimi	ホームカミング
disi	なんとなく
kompleksi	コンプレックス
kompleksi	錯体
kompleksi	複雑
rtk	rtk
andré	アンドレ
original	オリジナル
ushqimi	食べ物
ushqimi	料理
ushqimi	食品
ushqimi	栄養
përkthim	翻訳
minerale	鉱物
minerale	鉱物
shpresë	ホープ
shpresë	希望
miss	ミス
qielli	天国
qielli	sky
qielli	スカイ
botimet	エディション
botimet	出版物
vezë	エッグ
vezë	エッグ
pajisjet	道具
pajisjet	装備
pajisjet	機器
pajisjet	機材
pajisjet	歯車
pajisjet	ギア
pajisjet	デバイス
pajisjet	機器
porto	ポルト
mundësia	チャンス
mundësia	可能性
fshatarët	百姓
fshatarët	農民
fshatarët	村民
fshatarët	村人
drejton	ジョギング
ushtrive	軍隊
rënien	辞退
rënien	拒否
rënien	却下
tipare	機能
tipare	特徴
projekteve	プロジェクト
utrecht	ユトレヒト
individëve	個人
ekipe	チーム
aplikuar	応用
planeti	惑星
rreziku	リスク
rreziku	危険
ndikimit	影響力
ndikimit	影響
shënim	メモ
shënim	ノート
shpresa	期待
shpresa	ホープ
shpresa	希望
hill	ヒル
agjencia	エージェンシー
agjencia	代理店
sekrete	秘密
sekrete	秘密
duhanit	タバコ
duhanit	たばこ
sulmuar	襲撃
miq	友だち
miq	友達
turne	トーナメント
turne	ツアー
ndërmarrje	会社
ndërmarrje	会社
ndërmarrje	エンタープライズ
ndërmarrje	企業
paguar	有料
oqeani	大洋
empire	帝国
empire	帝政
empire	エンパイア
kompjuteri	コンピューター
kompjuteri	コンピュータ
carlo	カルロ
komanda	指揮
komanda	コマンド
managerclubs	managerclubs
freskët	フレッシュ
kompanitë	会社
gjethe	葉っぱ
gjethe	葉っぱ
sekret	秘密
harri	ハリー
cat	ネコ
cat	ねこ
kujtimet	思い出
konica	コニカ
largimit	転位
largimit	脱臼
publiku	観客
publiku	オーディエンス
publiku	公衆
publiku	公開
publiku	パブリック
sulmuan	襲撃
aftësia	能力
pyjeve	林業
pyjeve	農林
shkatërrimin	崩壊
shkatërrimin	たたむ
jugperëndim	南西
krishti	キリスト
monumentet	モニュメント
monumentet	記念碑
amtare	ネイティブ
via	via
plotësuar	コンプリート
plotësuar	完備
serbisht	セルビア
magjike	magic
magjike	魔法
magjike	マジック
magjike	マジカル
autoritet	権威
autoritet	権限
autoritet	職権
kani	可児
kodrat	ヒルズ
përpunimit	処理
përpunimit	加工
emërtimi	名称
romane	小説
test	テスト
ndihma	ヘルプ
karakteri	文字
karakteri	性格
karakteri	キャラクター
hëna	ムーン
vaakuna	vaakuna
princesha	王女
princesha	プリンセス
kualifikuese	予選
hamilton	ハミルトン
ford	フォード
bërthama	コア
bërthama	core
bërthama	原子核
argument	論証
momenti	moment
momenti	瞬間
momenti	モーメント
nordrhein	nordrhein
zakonet	習慣
zakonet	風習
nesh	ナッシュ
aziz	アジズ
aziz	アズィーズ
joe	ジョー
masiv	ミサ
masiv	質量
gazetat	新聞紙
gazetat	新聞
prap	再び
prap	アゲイン
respekt	尊敬
respekt	尊重
respekt	リスペクト
respekt	敬意
oborrit	中庭
oborrit	ヤード
audio	音声
audio	オーディオ
audio	audio
carolina	カロライナ
mjeku	メディック
sjellje	行動
sjellje	挙動
made	made
potter	ポッター
ëmbël	スウィート
ëmbël	甘い
rgb	rgb
ndërtim	建設
produkt	製品
produkt	プロダクト
florida	フロリダ
distancë	距離
dorëheqjen	辞表
dorëheqjen	辞任
dorëheqjen	辞職
paqësor	パシフィック
paqësor	平和
mir	ミール
personazh	文字
personazh	性格
personazh	キャラクター
produkte	プロダクト
produkte	商品
produkte	製品
dragon	ドラゴン
kalimit	クロッシング
girl	ガール
girl	少女
girl	女の子
frekuenca	周波数
frekuenca	頻度
rrymë	ストリーム
rrymë	渓流
martohet	水曜日
martohet	wed
parlamentin	議会
parlamentin	国会
boston	ボストン
industri	業界
industri	産業
përzierje	合金
përzierje	mix
përzierje	ミックス
përzierje	混ぜる
përzierje	混合物
përzierje	コンポジット
përzierje	複合
belgjikë	ベルギー
integruar	統合
gurët	ストーンズ
gurët	小石
gurët	岩石
gurët	ロックス
kulti	カルト
përsosur	パーフェクト
përsosur	完璧
universale	ユニバーサル
kamera	カメラ
letrat	カード
letrat	手紙
letrat	書類
rosa	カモ
rosa	ローザ
rosa	カモ
rosa	アヒル
rosa	ダック
jim	ジム
tela	ワイヤ
tela	針金
tela	ワイヤー
tela	ワイヤー
argumentet	論証
argumentet	引数
rrethinat	郊外
hije	シャドウズ
hije	シャドー
hije	シャドウ
hije	シェイド
hije	日陰
hije	シェード
kombi	ネーション
kombi	国民
murin	ウォール
arsyet	理由
dituria	知識
dije	知識
vrasja	殺人
vrasja	暗殺
vrasja	屠殺
vrasja	キリング
pilot	パイロット
kapiteni	隊長
kapiteni	キャプテン
georg	ゲオルク
unik	ユニーク
unik	独特
champagne	シャンパン
lópez	ロペス
jani	ジャニ
roussillon	ルシヨン
preferuar	お気に入り
garcía	ガルシア
luftarak	戦闘
dënimi	処罰
dënimi	宣告
dënimi	センテンス
dënimi	文章
auch	あいた
auch	痛い
aleanca	アライアンス
sinjali	シグナル
sinjali	信号
qing	清国
china	中国
china	チャイナ
qellim	目的
lëng	ジュース
lëng	液体
single	シングル
single	独身
luca	ルカ
shpëtim	救済
shpëtim	救助
shpëtim	レスキュー
përmirësimin	改善
skuadër	分隊
skuadër	チーム
asistent	助手
asistent	アシスタント
sin	シン
sin	sin
bullgari	ブルガリア
hot	熱い
hot	ホット
hot	暑い
ray	レイ
suksesi	サクセス
suksesi	成功
teoritë	理論
qëndrueshëm	安定
gropa	ピット
pije	飲み物
pije	ドリンク
pije	飲む
pije	飲み物
pije	ドリンク
kandidat	候補者
kandidat	候補
veçoritë	属性
veçoritë	機能
veçoritë	特徴
elektronik	エレクトロニック
kujtime	思い出
iran	イラン
bashke	together
bosnja	ボスニア
nicholas	ニコラス
ushtar	兵士
ushtar	兵隊
natyrale	自然
natyrale	ナチュラル
franco	フランコ
tiparet	機能
tiparet	特徴
përgjegjësi	責任
përgjegjësi	責務
cia	cia
ndërtesat	建物
ndërtesat	建築物
bashkëpunimi	コラボレーション
bashkëpunimi	コラボ
diell	太陽
diell	sun
katolikë	カトリック
gërmimet	掘削
gërmimet	発掘
gërmimet	発掘
marina	海軍
marina	ネイビー
marina	marina
marina	マリーナ
brazilian	ブラジル
hyjnor	恒星
banore	住民
mundësitë	確率
mundësitë	オプション
mundësitë	機会
tokugawa	徳川
karrierë	経歴
karrierë	キャリア
lorenzo	ロレンツォ
lorenzo	ロレンソ
medalja	メダル
prirje	トレンド
prirje	流行
azia	アジア
rusisht	ロシア
