tudi	همچنین
ustanovljeno	بنیان
močan	قوی
močan	توانا
močan	نیرومند
močan	پرقدرت
močan	قدرتمند
predstavniki	نمایندگان
odkritje	اکتشاف
odkritje	دیسکاوری
odkritje	کشف
otoki	جزایر
male	اندکی
male	کوچک
male	کم
male	لیتل
male	کوچولو
oxford	آکسفورد
upokojil	بازنشسته
nizozemski	هلند
nizozemski	هلندی
nizozemski	داچ
nizozemski	هلند
test	آزمون
test	آزمایش
test	تست
ideje	ایده
učinki	تأثیرات
učinki	تاثیرات
učinki	اثرات
učinki	آثار
tank	مخزن
tank	تانک
tank	تنک
plovila	رگها
pozornost	توجه
rek	رودهای
rek	ریورز
rek	رودها
kanal	کانال
kanal	مجرا
kanal	مجرای
kanal	کانال
kanal	مجرا
kanal	مجرای
kanal	چنل
kanal	channel
reakcije	واکنشهای
splošni	عمومی
splošni	ژنرال
splošni	جنرال
spodaj	زیر
spodaj	تهش
spodaj	مفعول
spodaj	پایین
spodaj	باتوم
vede	علوم
šport	sport
šport	اسپورت
šport	ورزش
šport	ورزشی
šport	ورزشکار
šport	اسپرت
šport	اسپورت
šport	ورزشی
šport	ورزش
samostana	صومعه
srca	دل
srca	دلها
formula	فرمول
stik	ارتباط
stik	آشنا
stik	آشنای
stik	تماس
razširjena	گسترده
razširjena	گسترده
levo	چپ
široko	پهناور
široko	پهنا
široko	وسیع
mihael	میکائیل
mihael	مایکل
igralca	بازیکن
igralca	بازیکنان
igralca	بازیکن
okraj	شهرستان
okraj	کانتی
zgornje	بالایی
zgornje	آپر
zgornje	فوقانی
kalifornija	california
kalifornija	کالیفرنیا
plošče	بشقاب
športni	اسپورتینگ
športni	ورزشی
športni	اسپرت
športni	اسپورت
športni	ورزشی
športni	ورزش
proizvodnja	تولید
proizvodnja	تولید
proizvodnja	ساخت
proizvodnja	تولیدی
zgled	مثلی
zgled	مثال
zgled	نمونه
uporabnik	کاربر
rajh	رایش
umre	میمیرد
umre	بمیرد
prijatelj	دوست
prijatelj	دوستی
začasno	موقتاً
začasno	موقت
začasno	موقتی
začasno	موقتا
začasno	موقت
začasno	موقتی
notranjost	interior
notranjost	داخلی
notranjost	درونی
zdravljenja	درمانش
zdravljenja	معالجه
zdravljenja	درمان
zdravljenja	درمانهای
časopis	روزنامه
vera	ورا
vera	ایمانش
vera	ایمان
vera	ایمانی
vera	مذهب
vera	دین
množica	جمعیت
množica	جمعیت
množica	شلوغی
množica	ازدحام
spodnja	پایینی
hudo	bad
hudo	بد
hudo	شدید
naslednik	وارث
naslednik	جانشینی
naslednik	جانشین
kratka	کوتاه
kratka	کوتاهی
funkcij	توابع
tehnike	تکنیکهای
družbo	اجتماع
družbo	جامعه
družbo	انجمن
družbo	گروهان
družbo	شرکت
družbo	company
družbo	کمپانی
leopold	لئوپولد
srce	قلبی
srce	دل
srce	قلب
spreminja	تغییر
oddaja	پخش
oddaja	مخابره
oddaja	نمایش
norveška	نروژی
norveška	نروژ
norveška	نروژ
analiza	تحلیل
analiza	آنالیز
mnenja	نظرات
mnenja	عقاید
mnenja	عقیده
mnenja	نظر
mnenja	پندار
mnenja	گمان
mnenja	نماها
mnenja	بازدیدهای
mnenja	نماهای
portal	پورتال
aleksandra	الکساندرا
aleksandra	اسکندر
aleksandra	الکساندر
alzacija	آلزاس
sobota	شنبه
carlo	کارلو
ure	ساعتها
ure	ساعتهای
ure	ساعات
ure	ساعت
ure	ساعتها
ure	ساعتهای
ure	ساعتها
ure	ساعتهای
uporabniki	کاربران
okužbe	عفونت
okužbe	عفونتهای
okužbe	آلودگی
okužbe	عفونت
predstavnik	نماینده
razne	گوناگون
točki	نقاط
točki	امتیاز
katarina	کاترین
politike	سیاست
politike	سیاستهای
bruno	برونو
gradec	گراتس
strah	خوف
strah	ترس
točko	نکته
točko	نقطه
točko	پوینت
nobenega	هیچکدام
mnm	mnm
oltar	محراب
oltar	قربانگاه
oltar	عبادتگاه
oltar	معبد
oltar	زیارتگاه
kitajsko	چین
kitajsko	چینی
ludwig	لودویگ
porazdelitev	توزیع
tenisu	تنیس
prispevek	سهم
prispevek	اهداء
prispevek	اهدا
prispevek	عضو
dežela	کانتری
dežela	کشوری
dežela	کشور
dežela	مملکت
dežela	ییلاق
dežela	خشکی
dežela	land
dežela	سرزمین
upravljanje	مدیریت
upravljanje	حاکمیت
upravljanje	ملکوت
field	فیلد
field	حوزه
praga	آستانه
praga	پراگ
vrat	نک
vrat	گردن
sporazum	توافقنامه
sporazum	موافقتنامه
sporazum	قرارداد
sporazum	توافق
četrto	چهارمی
četrto	چهارم
mojster	master
mojster	استادی
mojster	ارباب
mojster	استاد
švicarski	سوئیسی
švicarski	سوئیس
plin	گس
plin	گاز
avtorji	نویسندگان
gustav	گوستاو
idr	غیره
windows	ویندوز
chicago	شیکاگو
pedro	پدرو
dvor	دادگاه
dvor	دربار
ernest	ارنست
arena	آرنا
turki	ترکهای
turki	ترکها
madžarsko	مجارستان
madžarsko	مجاری
madžarsko	مجارستانی
madžarsko	مجارستان
monte	مونته
strukturo	ساختار
strukturo	سازه
produkt	فرآورده
produkt	محصول
produkt	ضرب
produkt	حاصل
znaki	نویسه
dolge	طولانی
dolge	لانگ
dolge	دراز
odgovor	پاسخگویی
odgovor	جواب
odgovor	پاسخ
odgovor	پاسخ
wolf	گرگ
wolf	وولف
wolf	گرگه
wolf	ولف
bogato	ثروتمند
bogato	ثروتمندان
bogato	پولدار
bogato	پولداری
bogato	غنی
bogato	ریچ
egipt	مصر
matematiki	ریاضیدانان
matematiki	ریاضی
matematiki	ریاضیات
matematiki	math
dodeljen	معین
jama	غار
jama	غاری
posnetki	رکوردینگز
wilson	ویلسون
filozofijo	فلسفه
alan	آلان
alan	آلن
münchen	مونیخ
dejanja	کنش
dejanja	اکشن
dejanja	اقدام
dejanja	عمل
dejanja	کنش
zlate	زرین
zlate	طلایی
zlate	گلدن
zlate	طلائی
zlate	طلای
zlate	gold
zlate	طلا
zlate	طلایی
zlate	گلد
zlate	زرین
akademija	آکادمی
akademija	فرهنگستان
garrison	گریسون
garrison	پادگان
olje	نفت
olje	اویل
olje	روغن
socialne	اجتماعی
socialne	سوسیال
rob	لبه
rob	اج
rob	لبۀ
trenutni	جاری
trenutni	جریان
člen	مطلب
člen	مقالۀ
člen	مقاله
insee	insee
politika	سیاست
politika	سیاست
sredstvo	دارائی
sredstvo	دارایی
sredstvo	داراییها
čete	سربازان
naslednja	بعدی
naslednja	next
mase	توده
mase	جرم
mase	توده
količino	کمیت
povezano	متصل
povezano	پیوند
povezano	مربوط
povezano	مرتبط
raymond	ریموند
neki	بعضیها
neki	برخی
ustanovitelj	بنیانگذار
ustanovitelj	موسس
tehnologijo	فناوری
tehnologijo	تکنولوژی
električni	برق
električni	electrical
električni	الکتریکی
električni	برقی
električni	الکتریکی
električni	الکتریک
končni	نهائی
končni	نهایی
končni	پایانی
končni	آخرین
končni	فاینال
gostota	تراکم
gostota	چگالی
samostojna	مستقل
kemik	شیمیدان
stene	دیوارها
stene	دیوارهای
stene	دیوار
nevarnosti	خطرات
nevarnosti	خطراتی
royal	رویال
royal	سلطنتی
royal	شاهانه
finski	فنلاندی
finski	فنلاند
sistemi	سیستمها
pietro	پیترو
tehnologije	فناوریهای
tehnologije	فناوری
tehnologije	تکنولوژی
heidelberg	هایدلبرگ
sposobnost	توانایی
sposobnost	قابلیت
hram	پرستشگاه
hram	عبادتگاه
hram	معبد
hram	تمپل
dirigent	رسانا
dirigent	راهبر
zgodaj	پگاه
zgodaj	اوایل
opera	تماشاخانه
opera	اُپرا
opera	اپرا
ang	انگ
temperaturo	دما
poskus	تلاش
poskus	آزمایش
poskus	تلاش
pogon	محرکه
pogon	پیشرانش
pogon	درایو
pogon	رانندگی
pogon	سوق
pogon	پاور
pogon	powered
podnebje	اقلیم
las	لاس
las	las
adam	ادم
adam	آدم
adam	آدام
tla	کف
tla	کفپوش
tla	طبقه
tla	طبقه
tla	طبقات
tla	زمینی
bizantinski	بیزانس
adolf	آدولف
adolf	آدولف
like	نویسه
kan	khan
kan	خان
kan	هانگ
kan	کان
molekule	مولکول
molekule	مولکولها
molekule	مولکول
molekule	مولکولهای
silo	زور
silo	اجباری
silo	نیرو
silo	اجبار
matej	ماتیو
matej	متیو
sestra	خواهر
sestra	خواهری
sestra	خواهرش
sestra	nurse
sestra	پرستار
vsebina	محتویات
vsebina	رضایت
vsebina	خرسند
vsebina	محتوای
vsebina	محتوا
vsebina	مبحث
vsebina	موضوع
vsebina	محتویات
rima	رُم
rima	رم
rima	روم
rima	قافیه
rima	قافیه
vida	ویدا
vida	بصیرت
vida	دید
vida	ویژن
vida	بینایی
najboljše	بهترین
najboljše	بهتر
najboljše	best
konstanta	ثابت
konstanta	دائم
konstanta	مداوم
plemena	قبایل
plemena	قبیله
plemena	پشتون
plemena	قبایلی
gerhard	گرهارد
plasti	لایه
maurice	موریس
turnir	مسابقات
turnir	تورنومنت
turnir	تورنمنت
dnevnik	ژورنال
dnevnik	مجله
dnevnik	نشریه
dnevnik	ثبت
oprema	تجهیزات
oprema	وسایل
tisto	که
pridobljeno	بدست
pridobljeno	اکتسابی
ocene	برآورد
ocene	مراتب
ocene	نمره
den	لانه
den	den
vodenje	هدایت
vodenje	رهنمود
vodenje	حاکمیت
vodenje	ملکوت
vodenje	رهبری
jeziki	زبانهای
jeziki	زبانها
jeziki	زبان
fiziko	فیزیک
benz	بنز
benz	benz
google	گوگل
google	google
ivo	ایوو
vrt	باغچه
vrt	باغ
vrt	گاردن
vrt	بهشت
power	قدرت
power	پاور
power	توان
power	power
power	قدرتش
avstralski	استرالیایی
avstralski	استرالیا
živela	viva
živela	living
živela	وزندگی
živela	زندگی
revolucije	انقلابی
revolucije	انقلاب
august	آگوست
august	آگست
august	اوت
dogodki	رویدادهای
dogodki	رویدادها
dogodki	حوادث
dogodki	اتفاقات
kože	پوست
kože	پوست
kože	پوستی
gospodarstvo	اقتصاد
masa	جرم
masa	توده
nastopi	رخ
tony	تونی
baron	بارن
baron	بارون
alpe	آلپ
raziskovanje	اکتشاف
raziskovanje	کاوش
raziskovanje	تحقیق
raziskovanje	تحقیقاتی
raziskovanje	تحقیقات
raziskovanje	پژوهش
raziskovanje	کاوش
raziskovanje	جهانگردی
raziskovanje	اکتشافات
republiko	جمهوری
podobni	مشابه
tal	تل
tal	تال
sprememba	متمم
sprememba	تغییر
sporočilo	پیغام
sporočilo	پیام
maso	جرم
maso	توده
varstvo	حفاظت
varstvo	پناه
varstvo	محافظت
rené	رنه
rené	رنه
francisco	فرانسیسکو
francisco	فرانچسکو
splošna	عمومی
splošna	ژنرال
splošna	جنرال
fernando	فرناندو
potrebuje	نیاز
osrednje	مرکزی
osrednje	سنترال
osrednje	مرکز
proge	خطوط
proge	مسیرهای
proge	مسیرها
day	روز
day	روزی
posnel	فیلمبرداری
pogoji	شروط
pogoji	اصطلاحات
pogoji	شرایط
pogoji	وضعیتهای
pogoji	شرایط
povezavi	همراه
povezavi	عطف
nil	نیل
raste	رشد
najvišja	بالاترین
nevarnost	مخاطره
nevarnost	هازارد
nevarnost	خطری
nevarnost	خطر
bryan	براین
bryan	برایان
bryan	بریان
pesek	شن
pesek	سند
pesek	ماسه
pesek	شنی
posadke	سرنشین
posadke	سرنشینان
posadke	خدمه
hall	هال
hall	تالار
arhiv	آرشیو
arhiv	بایگانی
arhiv	آرشیو
arhiv	بایگانی
šol	مدارس
admiral	آدمیرال
admiral	دریاسالار
joe	جو
generacije	نسل
ona	اون
ona	او
služi	خدمت
služi	سرو
domačih	اهلی
eric	اریک
dekle	دختری
dekle	دختر
dekle	girl
popolno	عالی
popolno	perfect
popolno	پرفکت
popolno	تکمیل
manuel	مانوئل
das	داس
das	das
yorku	یورک
primerno	مناسبات
primerno	درخور
primerno	مناسب
primerno	درخور
primerno	مناسب
primerno	مناسبه
zaliv	خلیج
zaliv	خلیج
zaliv	بای
značilnost	ویژگی
mama	مادر
mama	مامان
mama	mom
mama	مام
mama	mama
mama	ماما
enačbe	معادلات
polkovnik	سرهنگ
vere	ایمانش
vere	ایمان
vere	ایمانی
vere	ادیان
vere	مذاهب
vere	مذهب
vere	دین
gorski	کوهستانی
gorski	کوهی
gorski	کوه
gorski	کوهستان
gorski	گورسکی
solo	سولو
peti	پنجم
peti	پنجمی
peti	پنجمین
zagotavlja	نعم
znanstvene	علمی
posameznik	شخصی
posameznik	فرد
serijo	سری
zvezni	فدرال
slavko	اسلاوکو
true	راست
true	حقیقی
true	درست
true	true
barbara	باربارا
barbara	باربرا
jackson	جکسون
stephen	استیون
nobene	هیچکدام
green	گرین
green	سبز
green	گرین
starejših	سالمندان
starejših	مسن
starejših	سالخورده
maks	max
maks	مکس
maks	ماکس
maks	بیشینه
namestnik	معاون
cerkva	کلیساها
cerkva	کلیساهای
zmagovalec	برنده
nižje	پایینی
mesti	شهرها
reakcija	واکنشی
reakcija	واکنش
tradicionalno	سنتی
škotski	اسکاتلند
škotski	اسکاتلند
škotski	اسکاتلندی
nekdo	یکی
nekdo	کسی
številke	شکلها
številke	شکلی
številke	شکلهای
številke	ارقام
številke	اعداد
številke	عدد
številke	اعدادی
rojstva	تولدها
rojstva	تولد
rojstva	birth
rojstva	ولادت
hart	هارت
lokalni	محلی
mit	mit
mit	افسانه
mit	اسطوره
slovar	دیکشنری
občutek	احساس
občutek	حس
občutek	احساسش
imenovani	معین
glave	سر
glave	سرها
glave	سرهای
belgija	بلژیک
priznanja	اعترافات
priznanja	اقرار
sodelavci	همکاران
sodelavci	شرکا
sodelavci	شریکان
sodelavci	شرکای
polno	پر
polno	کاملش
polno	سرشار
polno	فول
polno	پره
iihf	iihf
uspešen	موفق
uspešen	رستگار
pohod	پویش
pohod	مارس
pohod	پیشروی
pohod	راهپیمایی
space	فضای
space	فضا
space	فضایی
space	فاصله
margaret	مارگرت
margaret	مارگارت
potovanje	مسافرت
potovanje	travel
potovanje	سفر
potovanje	سفر
potovanje	سفری
potovanje	مسافرت
potovanje	سفر
potovanje	سفر
potovanje	مسافرت
najboljša	بهترین
najboljša	بهتر
najboljša	best
napake	اشتباهاتی
napake	اشتباهات
napake	خطاهای
napake	خطاست
napake	خطاها
hvala	تشکر
hvala	سپاس
hvala	ممنون
kurt	کورت
kurt	کرت
princesa	پرنسس
princesa	شاهدخت
najde	بفهمد
najde	بیابد
wiki	ویکی
branje	بخوان
branje	خواندن
branje	خوانده
branje	بخوانند
branje	بخوانید
branje	خواندن
branje	قرائت
milano	میلان
milano	میلانو
château	شاتو
drevesa	درخت
drevesa	درختان
drevesa	درختها
varnosti	سلامت
varnosti	امن
varnosti	امنیت
varnosti	ایمنی
izkušnje	تجارب
izkušnje	تجربه
izkušnje	تجربیات
izkušnje	تجربه
najvišje	بالاترین
strokovno	حرفهای
račun	حساب
račun	زبانه
račun	تب
glasov	رای
glasov	رأی
glasov	صداها
glasov	صداهایی
glasov	صداهای
glasov	آوازها
pomanjkanje	کمبود
pomanjkanje	نداشتن
pomanjkanje	عدم
pomanjkanje	کمبود
tema	مبحث
tema	موضوع
tema	چهره
tema	چهرۀ
tema	تم
tema	تیرگی
tema	ظلمت
tema	تاریکی
vodnik	راهنما
vodnik	هدایت
vodnik	راهبر
ccd	ccd
rojena	متولد
rojena	زاده
zahod	وست
zahod	باختر
zahod	غرب
zahod	غربی
zahod	غروب
norveški	نروژی
norveški	نروژ
watson	واتسون
kategorijo	مقوله
kategorijo	دسته
objekt	شئ
objekt	مفعول
objekt	شیء
objekt	تاسیسات
danska	دانمارک
barvo	رنگ
barvo	رنگها
barvo	نقاشی
barvo	رنگ
svetnik	کارگزار
svetnik	کدخدا
svetnik	قدیس
svetnik	سن
simptomi	علائم
krilo	دامن
krilo	بال
krilo	وینگ
olja	علیا
olja	نفت
olja	اویل
olja	روغن
prikaz	تظاهرات
internet	اینترنت
internet	اینترنتی
corporation	کورپوریشن
sergej	سرگئی
sergej	سرگی
učinkovito	کارآمد
učinkovito	مؤثر
učinkovito	موثر
učinkovito	مؤثر
učinkovito	موثر
journal	ژورنال
journal	مجله
journal	نشریه
zgornja	بالایی
zgornja	آپر
zgornja	فوقانی
steve	استیو
jane	جِین
polovico	نیم
polovico	نیمی
polovico	نصف
zgodovinske	تاریخی
uredil	گرداندن
uredil	دستگیره
prednosti	مزایای
prednosti	مزایا
prednosti	برتری
prednosti	مزیت
načelo	اصل
niz	رشته
leva	شیر
