din	от
relativ	сравнително
relativ	относително
vecine	съсед
vecine	съседка
vecine	съсед
vecine	съседка
material	материал
material	материали
material	материално
regiuni	райони
regiuni	региони
regiuni	регионите
bogdan	богдан
basarabia	бесарабия
dolari	долари
inaltime	ръст
inaltime	височина
inaltime	ръст
inaltime	височина
inaltime	ръст
inaltime	височина
imaginea	имидж
imaginea	картинка
imaginea	образ
imaginea	изображение
parlamentul	парламента
parlamentul	парламентът
parlamentul	парламент
statutul	статус
statutul	състояние
statutul	положение
statutul	статут
statutul	устав
statutul	устава
umane	човешка
umane	човешко
umane	човек
umane	човешки
natural	натурални
natural	естествени
natural	естествена
natural	естествен
natural	естествено
planul	план
textul	текст
medalia	медал
inregistrat	записани
inregistrat	записано
inregistrat	записан
inregistrat	записана
inregistrat	регистриран
inregistrat	регистрирана
inregistrat	регистрирано
inregistrat	регистрирани
inregistrat	регистриран
inregistrat	регистрирана
inregistrat	регистрирано
inregistrat	регистрирани
inregistrat	записани
inregistrat	записано
inregistrat	записан
inregistrat	записана
serial	серийни
serial	сериен
administrative	административно
administrative	административен
administrative	административна
administrative	административни
turci	турците
turci	турци
turci	турчин
turci	турско
turci	турски
turci	турска
absolvit	завърши
absolvit	завършила
absolvit	завършил
münchen	мюнхен
xiii	xiii
belgia	белгия
jack	вале
jack	джак
normandia	нормандия
sora	сестра
sora	сестра
actiuni	акции
actiuni	дялове
actiuni	действия
actiuni	постъпки
actiuni	искове
autoritatile	властите
autoritatile	власти
autoritatile	органи
autoritatile	властите
autoritatile	власти
autoritatile	органи
vine	идва
name	името
name	наименование
name	име
raspuns	отговори
raspuns	отговор
raspuns	отговори
raspuns	отговор
raspuns	реакция
raspuns	отговор
raspuns	повлияване
rezultate	резултати
camera	стая
camera	стаята
camera	стая
camera	стаята
anna	анна
anna	ана
discutii	дискусия
discutii	обсъждания
discutii	дискусии
discutii	обсъждане
discutii	обсъждания
