και	và
θραύση	gãy
βύθιση	chìm
ανακοινώσεις	truyện
ανακοινώσεις	tin
αυθεντικό	thực
αυθεντικό	authentic
αυθεντικό	gốc
αυθεντικό	tác
σιντ	syd
σιντ	sid
δασκάλα	thầy
μαριονέτα	rối
φόρεσε	mặc
φόρεσε	đeo
μαγικό	thuật
μαγικό	magic
χρονολογικά	chronologically
σπένσερ	spencer
άδη	hades
τζόρνταν	jordan
ερωτικές	erotic
τραύμα	tổn
ρίτα	rita
εύρημα	finding
τρίγωνα	tam
εγκέφαλος	óc
εγκέφαλος	não
δίκες	trials
ορατός	bien
νυχτερινό	mộng
γκαίτε	goethe
εφέσου	ephesus
συντομία	brevity
γυρίζει	spinner
γυρίζει	spinning
τριπλό	ba
τριπλό	triple
αδόλφος	adolph
αδόλφος	adolf
τζένη	jenny
γονίδιο	gien
γονίδιο	gene
γονίδιο	gen
πουατιέ	poitiers
αντρέας	andreas
ορθοδοξία	orthodoxy
ακτογραμμή	coastline
τζόαν	joan
πυγμάχος	boxer
πλάσματα	wesen
σαραγόσα	zaragoza
σιένα	sienna
σιένα	siena
έδεσσα	edessa
καίσαρας	ceasar
καίσαρας	caesar
κάνσας	kansas
αισθάνεται	giác
ράινμουτ	reinmuth
γουάτσον	watson
βωμό	altar
γονιδίων	gien
κιθάρες	guitars
γεύμα	trưa
σεντάν	sedan
βάρη	weights
βάρη	tạ
αλκιβιάδης	alcibiades
ενοχλεί	trêu
θραύσματα	fragments
θραύσματα	phế
θραύσματα	shrapnel
λύτρα	ransom
χάγιεκ	hayek
φερόε	faroe
φλεγμονή	gớm
ορυχείο	mỏ
ορυχείο	mine
αβγά	trứng
ορφέα	orpheus
απείλησε	tiềm
ντάνι	danny
βαμβάκι	bông
βαμβάκι	cotton
μερκούρη	mercouri
βερν	verne
βερν	vern
κήποι	vườn
κήποι	gardens
λανς	lance
ταξινομική	taxonomic
εγχείρηση	thao
οἱ	những
τίγρη	tiger
τίγρη	cọp
τίγρη	hổ
πίνδου	pindus
ντεν	böll
ντεν	chử
ντεν	den
κονσταντίν	konstantin
κονσταντίν	constantin
προνύμφες	larvae
πρόθεσή	intention
μάγος	wizard
ανίχνευσης	detection
ανδρέου	andreou
οστό	xương
οστό	bone
μιρ	mir
αναταραχή	xáo
παγίδα	bẫy
παγίδα	tráp
μπαράκ	barack
μπαράκ	barak
κοπεγχάγης	copenhagen
γλυκιά	sweet
γλυκιά	ngọt
λιμπρέτο	libretto
πληρώνει	trả
πάνελ	bảng
πάνελ	tấm
υψηλάντης	ypsilantis
ώμο	vai
τρούμαν	truman
βοστώνη	boston
ρήτορας	orator
ντανιέλ	daniel
ντανιέλ	danielle
κληρονόμος	ngai
κυψέλη	blister
κυψέλη	beehive
κυψέλη	hive
ελβετική	swiss
αμαλία	amalia
ένατο	đoàn
κάλυμμα	bìa
κάλυμμα	cover
κάλυμμα	che
τοίχοι	walls
τοίχοι	tường
λεγεώνα	legion
κλάρα	klara
κλάρα	clara
κέρμα	xấp
κέρμα	xu
μπορούσια	borussia
βαθμίδες	bước
ραμόν	ramón
ραμόν	ramon
ραμόν	ramone
ραμόν	ramón
ραμόν	ramon
τέρνερ	turner
ορόσημο	landmark
ορόσημο	mốc
ορόσημο	mốc
γονιμότητας	fertility
λισαβόνα	lisboa
λισαβόνα	lisbon
καζίνο	casino
δυνατός	mạnh
δυνατός	strong
άλι	allie
άλι	ally
άλι	ali
χορεύτρια	dancer
χάσμα	chia
χάσμα	gap
πίστα	vết
πίστα	rãnh
πίστα	racetrack
βαγγέλη	vangelis
σιν	shin
σιν	sin
ένζυμα	enzymes
συλλήψεις	arrests
αστάθεια	volatility
κύλινδρο	trụ
βάσκων	basque
λέιζερ	laser
λέιζερ	laze
λέιζερ	laser
μανχάταν	manhattan
μιζούρι	missouri
ανεπίσημη	informal
ελαφρών	nhẹ
γενεαλογία	phả
γενεαλογία	genealogy
πολύτιμη	precious
πολύτιμη	quý
αστυνομικοί	cớm
γκουάμ	guam
πάρτι	đảng
πάρτι	party
πάρτι	tiệc
δεύτερα	giây
προσδόκιμο	expectancy
θόλο	canopy
θόλο	dome
θόλο	vòm
οικονομολόγοι	economists
φάουλ	foul
αδιέξοδο	deadlock
ζανζιβάρη	zanzibar
δεκ	dec
πούτιν	putin
φορτηγά	vans
ανταρκτικής	antarctic
ελικόπτερα	helicopters
μέιν	maine
φόρεστ	forrest
κοσμικό	secular
κοσμικό	cosmic
κλείδωμα	khoá
κλείδωμα	khóa
κλείδωμα	khoá
κλείδωμα	khóa
ταϊπέι	taipei
βράχια	đá
αγνή	sạch
αγνή	agnes
εβδομάδων	tuần
ναυτικοί	mariners
παράγραφος	đoạn
νούμερα	số
τζένιφερ	jennifer
έντερο	ruột
έντερο	ruột
έντερο	ruột
κρύβεται	trốn
οδησσό	odessa
λίζα	lisa
ζάκυνθος	zakynthos
απάτη	scam
απάτη	deception
πλάνο	plan
αστείο	hài
αστείο	vui
αστείο	joke
αστείο	đùa
αστείο	đểu
όρθια	đứng
όρθια	vững
τάραντα	taranto
ενεργεί	diễn
εξαγωγές	xuất
ρότζερς	rodgers
ρότζερς	rogers
νυρεμβέργη	nürnberg
νυρεμβέργη	nuremberg
φακό	lens
φακό	torch
φακό	đuốc
παρθενώνα	parthenon
λίβανος	liban
λίβανος	lebanon
φράγκο	franc
δαμασκό	damascus
μέρλιν	merlin
πάτωμα	tầng
πάτωμα	sàn
κινητό	mobile
κινητό	mobil
μαλακό	soft
μαλακό	mềm
κάλεσμα	gọi
συνοχή	cohesion
συνοχή	coherence
προσβάλλει	đút
εντοπίστηκε	đốm
εντοπίστηκε	spotted
εντοπίστηκε	nằm
ισχυρισμός	nhận
εδιμβούργου	edinburgh
μπρούκλιν	brooklyn
μάο	mậu
μάο	mao
θησέα	theseus
μάρεϊ	murray
θώρακα	ngực
χόλυγουντ	hollywood
άγριο	wild
άγριο	hoang
πλίνιος	pliny
κάθετο	dọc
λάσπη	bùn
αίγλη	glamour
σομαλίας	somali
μπόρις	boris
πλάτα	plata
φίλιπς	philips
φίλιπς	philips
φίλιπς	phillips
πέιτζ	paige
αλουμινίου	nhôm
λέοναρντ	leonard
κράνος	mũ
διακοσμητικά	ornamental
πομπή	rước
κυνηγός	hunter
κυνηγός	predator
κυνηγός	rình
πηλίου	pelion
φιλοδοξίες	tr
κατάλυση	catalysis
λέικερς	lakers
βράχους	đá
ιθάκη	ithaca
βραδιά	đêm
βραχίονα	tay
εξπρές	express
στάνλεϊ	stanley
ράδιο	đài
ράδιο	radio
αγαπούσε	yêu
καπέλο	mũ
καπέλο	xịt
καπέλο	nón
πάβελ	pavel
πάβελ	panel
ντιτρόιτ	detroit
υπερασπιστές	defenders
τραπεζούντα	trabzon
τροπικά	tropical
προμήθειες	supplies
άμμου	bi
άμμου	cát
πολλαπλή	manifold
πολλαπλή	nhiều
δείπνο	tối
σύνθετα	composite
σύνθετα	complex
μόρισον	morrison
γκίνες	guinness
μάξγουελ	maxwell
ζεστό	hot
ζεστό	nóng
ζεστό	ấm
δίκαια	fair
συρακούσες	syracuse
αποφεύγοντας	tránh
ψέματα	lies
ψέματα	nằm
ψέματα	xạo
κεν	ken
κέιτ	kate
μίλλερ	miller
γκούσταβ	gustav
μιθριδάτη	mithradates
ευαγγελική	evangelical
γκρέι	gray
γκρέι	xám
γκρέι	xám
σωλήνες	tuber
λιβερία	tuyến
λιβερία	liberia
μίλτον	milton
αναλογικά	analogue
αναλογικά	analog
βέλγος	bỉ
θλίψη	buồn
θλίψη	sadness
θλίψη	sầu
ενσωματωθεί	incorporated
συμβατικά	conventional
ένατη	đoàn
βασίλι	vassili
βόλτα	cưỡi
βόλτα	ri
τροφές	mat
τροφές	foods
κράτηση	booking
δραστικά	khốc
σαββατοκύριακο	weekend
μήδεια	medea
καναδική	canadian
καλώδια	cáp
μύες	muscle
ζοζέ	jose
ζοζέ	josé
κάθοδο	descent
χορδές	chuỗi
χορδές	strings
χορδές	chords
ματιών	lưới
ματιών	mesh
τόνυ	tony
νέβις	nevis
τζόρτζιο	giorgio
ιστ	đông
εκμάθηση	học
χα	ha
κομήτες	comets
δίαιτα	diêt
σταθεί	đứng
ουρανίου	urani
ουρανίου	uranium
τρίπτυχο	triptych
περιθώρια	lề
σίντνεϊ	sidney
σίντνεϊ	sydney
ψυχικό	psychic
διάλειμμα	break
διάλειμμα	phá
μινεσότα	minnesota
ορίζοντας	horizon
κάλτσες	vớ
κάλτσες	vớ
κάλτσες	socks
αδριατικής	adriatic
μοιραία	fatal
σταυρούς	crosses
ομίχλη	mist
αλουμίνιο	nhôm
αλουμίνιο	nhôm
εκκίνηση	khởi
εκκίνηση	startup
αφοσίωση	dedication
ανώνυμο	anonymous
δομινικανή	dominican
ζυγό	libra
αλκοόλη	rượu
αλκοόλη	cồn
τρολ	troll
τρολ	ogre
τρολ	troll
τρολ	quỷ
εξέδρα	bục
εξέδρα	podium
εξέδρα	rig
πλανκ	planck
πολυτελές	luxury
πολυτελές	sang
έλα	đến
αιθανόλη	ethanol
υδροξείδιο	hiđroxit
ρόι	roy
σπίλμπεργκ	spielberg
σπλιτ	tách
σπλιτ	chia
γλυκόζης	glucose
λώρενς	lawrence
ποντίκια	chuột
ποντίκια	chuột
βεστφαλίας	westphalia
έφη	effie
ελαφριά	châm
ελαφριά	đèn
ελαφριά	nhạt
ελαφριά	nhẹ
πατ	pat
πατ	vỗ
βροχές	rain
βροχές	mưa
καλώδιο	dây
καλώδιο	cáp
προβολείς	pha
ενσωματωμένο	nhúng
φρεγάτα	frigate
τίρανα	tirana
μπράβο	bravo
άσμα	chant
γουίλ	will
γουίλ	sẽ
γουίλ	muốn
γαλατία	gaulois
γαλατία	gaul
χέντριξ	hendricks
χέντριξ	hendrix
πάγος	băng
πάγος	đá
πάγος	is
εικονική	iconic
εικονική	ảo
σλοβένων	slovenes
γόνατο	gối
αναμονή	đợi
αναμονή	chờ
γκάντι	gandhi
προβολές	views
σλάβοι	slavs
άρτεμις	artemis
γουατεμάλας	guatemalan
αιτιολόγηση	justification
λάρι	lary
λάρι	larry
μάγισσα	thuỷ
μάγισσα	thủy
νεοσσοί	chicks
γκίλμπερτ	gilbert
βοηθητικό	auxiliary
πρόβατα	cừu
τοπ	nắp
τοπ	top
τοπ	đỉnh
εμβέλεια	tầm
νοτιότερο	southernmost
μαγαζί	shop
μαγαζί	tùng
στεριά	đáp
κίτρινα	vàng
κίτρινα	nhát
ακρόαση	audition
ακρόαση	thính
διακίνηση	buôn
φωτεινό	sáng
φωτεινό	mẻ
ηλεκτρικές	điện
ρουμάνοι	rumani
νιώθει	giác
δάκρυα	lăn
μόρφου	morphou
μαγιόρκα	mallorca
μαγιόρκα	mallorca
τεντ	ted
κλασσικό	classic
νεο	neo
σίδηρος	sắt
σαμουράι	samurai
πολυτελή	sang
ακτιβιστής	activist
αλφαβητικά	abc
δημοσθένη	demosthenes
πνεύμονες	phổi
πνεύμονες	ớt
αφεντικό	sếp
αφεντικό	boss
ντίσελντορφ	düsseldorf
ντίσελντορφ	düsseldorf
ντίσελντορφ	dusseldorf
κινητή	mobile
κινητή	mobil
πηγάδια	wells
πηγάδια	giếng
αμπντουλάχ	abdullah
τελεία	chấm
τελεία	dot
κυκλοπροπάνιο	cycloprôpan
αρπαγή	rapture
αρπαγή	grip
αρπαγή	grab
αξιώσεις	ngợi
αξιώσεις	khai
οριζόντιες	ngang
τρομοκρατική	khủng
ξέρξη	xerxes
ψυχαγωγία	entertainment
γενίκευση	generalization
έλαια	oils
γένεση	genesis
χάρντι	hardy
κονέκτικατ	connecticut
συνώνυμο	synonym
γυμνή	naked
γυμνή	nude
σαντορίνη	santorini
φυλλάδιο	booklet
φυλλάδιο	leaflet
φυλλάδιο	brochure
ηρωίδα	heroine
κέμπριτζ	cambridge
περιμένοντας	đợi
περιμένοντας	chờ
έντμουντ	edmund
σιωπή	tiet
φτιαγμένο	chế
επισκέπτη	khách
αντιβασιλέας	regent
μωρίς	maurice
κάρμεν	carmen
μυκηναϊκή	mycenaean
νιούε	niue
γρανάδα	granada
τρίχωμα	lông
ρόμπινσον	robinson
κέιμαν	cayman
κέιμαν	caiman
ούγγροι	hungary
ούγγροι	hung
ούγγροι	hungary
μηχάνημα	máy
μίλα	nói
μίλα	nói
αυξημένο	tăng
σταύρωση	crucifixion
μενέλαος	menelaus
φλόγες	lửa
φλόγες	lửa
σπινόζα	spinoza
κάτοχοι	holders
συνετρίβη	crashed
νόβα	nova
πλάσματος	plasma
μαρτίν	martine
ασήμι	bạc
μάθιου	matthew
καταδρομικά	cruisers
γιοχάνεσμπουργκ	johannesburg
αρχιμήδη	archimedes
σφόρτσα	sforza
γρενάδα	grenada
υπερ	hyper
υπερ	cường
υπερ	super
υπερ	siêu
άνθρακας	anthrax
άνθρακας	than
άνθρακας	carbon
άνθρακας	cacbon
πίος	piô
πίος	pius
διορισμός	hẹn
συνδιάσκεψη	thảo
αμερικάνος	american
αμερικάνος	mỹ
ερυθραία	eritrea
φωτογραφική	camera
φωτογραφική	photographic
γκέτο	ghetto
σεξουαλικά	sex
μίλος	milos
μελβούρνη	melbourne
σκάλες	thang
σκάλες	dục
στομάχι	bụng
καρναβάλι	carnival
ορέστη	orestes
μοντάνα	montana
τότεναμ	tottenham
ορλάντο	orlando
τοξικό	độc
οταν	khi
βαρώνος	baron
τιβέριος	tiberius
αποσύρει	rút
άγκυρας	ankara
επιθυμίες	muôn
άγγελοι	angels
εξετάσει	khám
δουβλίνο	dublin
πιάτα	kẽm
μπαλέτο	ballet
μπαλέτο	balê
λαμπρό	brilliant
κυρώσεις	phạt
μαρίκα	marika
στεφανόπουλος	stephanopoulos
επιτρέπονται	phép
νουάρ	noir
περιεχόμενα	dung
απουσιάζει	vắng
φόρμες	đơn
φόρμες	overall
κλάσεις	hạng
ποτά	uống
δρέσδη	dresden
τζος	josh
μπαλάντα	ballad
ήπιο	nhẹ
φλοιός	sủa
φλοιός	bark
βιολογικά	biologically
βιολογικά	organic
σοσιαλιστές	socialists
εμμονή	obsession
λέστερ	leicester
λέστερ	lester
κλοπή	trộm
έμμυ	emmy
περίσταση	dịp
ρουμάνος	rumani
κουαρτέτο	tấu
έλαιο	nhớt
έλαιο	dầu
μειονότητες	minorities
δεκαεπτά	seventeen
τρόπαια	cúp
γκολφ	golf
γκολφ	gôn
σωτήριος	sotirios
φλέβες	veins
τάι	thái
τάι	tai
κατώτερη	hạ
κατώτερη	inferior
λαμπρότητα	chói
επα	psc
λουίζ	louise
χαμάς	hamas
αίρεση	cult
φερμά	fermat
πορείες	marches
κυτταρική	cellular
κέρατα	gạc
κέρατα	sừng
επιτομή	epitome
πληρούν	satisfy
πωλείται	bán
ανν	anne
ανν	ann
εισαγωγές	imports
πρόλογο	preface
παράδεισος	thiên
εσπεράντο	esperanto
καμπότζη	campuchia
λαβή	grip
λαβή	grep
λαβή	giựt
γούνα	lông
συνταγή	prescription
συνταγή	thức
συνταγή	recipe
παθητική	passive
νόβι	novi
θεϊκή	liêng
θεϊκή	divine
μεταμόσχευση	ghép
πρόσθιο	anterior
τέρι	terri
τέρι	teri
τέρι	terry
καντ	kant
λονγκ	lâu
λονγκ	dài
λονγκ	long
τατιάνα	tatiana
καράβια	thuyền
καράβια	tàu
καράβια	thuyền
πολιτισμοί	civilizations
κόλαση	thoa
μετάθεση	chuyển
μετάθεση	truyền
πιόνι	pawn
πρωινό	sáng
αναστροφή	ngược
αναστροφή	reversal
αναστροφή	lật
γενικευμένη	generalized
μπας	bass
μπας	bash
σωματίδιο	hạt
άνα	ana
έγκυρη	lệ
φρεντερίκ	frederic
βερενίκη	berenice
σερί	streak
σερί	cherie
νήμα	chuỗi
νήμα	thread
πάρις	paris
πολύβιος	polybius
αποκλείει	excludes
ουτρέχτη	utrecht
υπεγράφη	ký
ασπασία	aspasia
σαλαντίν	saladin
εχθρικό	địch
μάλαγα	malaga
πόρτσμουθ	portsmouth
πηνελόπη	penelope
ρητή	dâm
αβινιόν	avignon
θόλος	canopy
θόλος	dome
θόλος	vòm
επιδόσεων	suất
μυς	muscle
σχηματισμούς	formations
μέκκα	mecca
περιήγηση	duyệt
περιήγηση	tour
περιήγηση	duyệt
περιήγηση	cường
λένα	lena
σαφήνεια	clarity
φορτ	fort
έπιασε	caught
καφενείο	cafe
καφενείο	café
βέρνης	berne
ρόνι	ronnie
ρόνι	ronny
λόιντ	lloyd
μιλ	mill
σεούλ	hé
σεούλ	seoul
κόλιν	collin
κόλιν	colin
συζύγους	vợ
προσφορές	deals
κιθ	keith
πέτροβιτς	petrovic
πέτροβιτς	petrovich
υπόδειγμα	model
μεταβίβαση	chuyển
μεταβίβαση	truyền
γκεβάρα	guevara
αγωγιμότητα	conduction
εσωτερικός	nội
ρου	rue
ρου	roux
ρου	roo
αντιθέσεις	contrasts
χαλίφη	khalip
χέντρικ	hendrik
ρόμπιν	robin
χαμπλ	hubble
διείσδυση	infiltration
άτταλος	attalos
άρρωστος	ill
άρρωστος	ốm
άρρωστος	bệnh
άρρωστος	ốm
άρρωστος	cúm
χίμλερ	himmler
τοντ	tod
τοντ	todd
όρεγκον	oregon
αναλογική	analogue
αναλογική	analog
περίπτερο	pavilion
περίπτερο	kiosk
περίγραμμα	contour
εραστής	lover
νήματα	threads
φύλακας	guardian
φύλακας	gác
φύλακας	canh
ενωση	union
ενωση	hợp
ηλεκτρισμού	điện
ηριδανός	eridanus
σέπαρντ	shepard
ντέμο	demo
σύρραξη	xung
νικέλιο	nickel
νικέλιο	niken
δοε	iea
δοε	ilo
δοε	ioc
φλοιού	sủa
φλοιού	bark
δαρβίνος	darwin
κεραία	antenna
κεραία	anten
φλαμανδική	flemish
πάνθεον	pantheon
ξίφη	gươm
ξίφη	kiếm
μαθαίνοντας	học
καμπάνα	cabana
καμπάνα	chuông
καμπάνα	bell
αυτοκινητόδρομο	freeway
βοηθητικά	auxiliary
ενορχήστρωση	orchestration
θεωρητικές	huấn
γκέτεμποργκ	göteborg
γκέτεμποργκ	gothenburg
ίππος	ngựa
τραγουδώντας	hát
τραγουδώντας	hót
εχθρική	địch
καρέκλα	ghế
καρέκλα	lí
καρέκλα	cậy
πειρατεία	piracy
σωστός	đúng
ρίου	ryu
διαθέσιμος	rảnh
συμβατική	conventional
τιτσιάνο	titian
κορσικής	corse
κορσικής	corsica
κατάδυση	lặn
κατάδυση	lặn
τζέρεμι	jeremy
ξυλεία	gỗ
ξυλεία	củi
ξυλεία	timber
χόπκινς	hopkins
αγά	agha
βιόλα	viola
κουρσκ	kursk
αυλές	mét
τεργέστη	trieste
βραχώδη	rockies
τσακ	chuck
ελέφαντες	voi
ελέφαντες	voi
σεμπαστιάν	sebastian
σαξόφωνο	sax
σαξόφωνο	saxo
σαξόφωνο	saxophone
κεφαλαίο	vốn
μαορί	maori
υπόστρωμα	substrate
είδωλο	idol
είδωλο	icon
χάνα	hannah
χάνα	hana
χάνα	hanna
δόρυ	xiên
δόρυ	giáo
δόρυ	spear
γκάμπια	gambia
πολεμώντας	fighting
μπαχάμες	bahamas
αυτομάτως	động
νταμ	dum
μακαρίου	makarios
κωμικό	comedian
στέγαση	nhà
σοκ	sốc
σοκ	shock
σαρτρ	sartre
τέλειο	hảo
τέλειο	awesome
βικιθήκη	wikisource
χατούν	hatun
μπέργκμαν	bergman
κέικος	caicos
πρίνστον	princeton
περιοδική	periodical
μελάνι	mực
λιμπερταδόρες	libertadores
τρελός	cuồng
τρελός	khùng
τρελός	điên
τρελός	giận
μποτ	abbott
μποτ	bot
μποτ	robot
αλεπού	fox
αλεπού	cáo
μπίσμαρκ	bismarck
κουρδιστάν	kurdistan
χύνεται	đổ
υπονοεί	ro
αυγό	trứng
δραματικό	kịch
λινκ	link
συντάγματα	constitutions
ρίγα	riga
ρίγα	stripe
κεφαλές	đầu
κεφαλές	vát
μητρώο	registry
απόκρυψη	giấu
απόκρυψη	trốn
απόκρυψη	ẩn
αργιλίου	nhôm
ζήλο	zealous
καρλομάγνου	charlemagne
λόχος	ty
πιπέρι	pepper
πιπέρι	tiêu
μυστικός	mật
μυστικός	bí
ρονάλντο	ronaldo
γκαμπριέλ	gabriel
γκαμπριέλ	gabrielle
καφές	phê
καφές	coffee
καφές	cafe
γουέιν	wayne
