から	출신
フェスティバル	페스티벌
人工	인조
人工	인공
ファッション	패션
ファッション	패션
キーボード	키보드
キーボード	키보드
滞在	머무르지
滞在	머물러
滞在	숙박
滞在	머무르고
セブン	세븐
セブン	일곱
フィンランド	핀란드
酵素	효소
ジャケット	자켓
ジャケット	재킷
大輔	다이스케
容量	용량
解消	해결
著者	작가
著者	제작자
著者	작성자
著者	작가
著者	저자
著者	제작자
著者	작성자
ノルウェー	노르웨이어
ノルウェー	노르웨이
ノルウェー	노르웨이
温度	기온
温度	체온
温度	온도
認可	승인
認可	인증
認可	승인
認可	인증
ライバル	라이벌
搭乗	탑승
台風	태풍
台風	타이푼
アナログ	아날로그
アナログ	아날로그
保守	보수주의
保守	보수주의
保守	보수
カレッジ	대학교
カレッジ	대학
カレッジ	대학교
カレッジ	대학
カレッジ	칼리지
カレッジ	대학생
フィリップ	펠리페
フィリップ	필립
レオ	리오
レオ	사자자리
レオ	레오
読む	읽음
読む	읽어보기
読む	읽기
読む	읽는다
読む	읽고
閉店	비공개
閉店	닫힌
奴隷	노예
奴隷	노예제
奴隷	노예
トーマス	토머스
トーマス	토마스
モール	쇼핑몰
ワークス	웍스
ワークス	작동
ワークス	작품
事例	케이스
事例	사례
フリードリヒ	프레더릭
フリードリヒ	프리드리히
マイクロ	마이크로
マイクロ	마이크로소프트
評論	평론
評論	비판
評論	비평
ハワイ	하와이와
ハワイ	하와이
レコーディング	녹음
レコーディング	녹화
レコーディング	녹음
レコーディング	레코딩스
レコーディング	레코딩
レコーディング	레코드
祖父	할아버지
祖父	외할아버지
解体	해체
解体	폭파
ラスト	마지막
ラスト	라스트
ヒル	언덕
異常	비정상적인
異常	비정상
異常	비정상적
プレミア	시사회
プレミア	프리미어
ハンター	사냥꾼
ハンター	헌터
早川	하야카와
期限	마감
岡本	오카모토
負担	부담
セルビア	세르비아
セルビア	세르비아
セルビア	세르비아인
セルビア	세르비아어
分子	분자
分子	분자
分子	분자
東芝	도시바
開館	오픈
開館	열기
経路	노선
経路	경로
進化	에볼루션
進化	진화
進化	진화론
データベース	데이터베이스
データベース	데이터베이스
特許	특허
特許	특허
イラン	이란
イラン	이란어군
イラン	이란
方言	방언
構築	빌드
複合	합성
複合	컴포지트
プロモーション	홍보
プロモーション	프로모션
プロモーション	홍보
プロモーション	프로모션
プロモーション	승진
プロモーション	프로모션
受け入れ	수락
ヴァイオリン	바이올리니스트
ヴァイオリン	바이올린
モーニング	아침
モーニング	모닝
外交	외교
もっと	기타
川口	가와구치
川口	카와구치
射撃	촬영
射撃	총격
射撃	사격
長岡	나가오카
鹿島	가시마
メモリ	추억
メモリ	기억력
メモリ	메모리
メモリ	기억
時計	시계
時計	시계
時計	클럭
メイク	make
メイク	화장
メイク	메이크업
それでも	아직도
それでも	여전히
成人	성인
成人	어른
少佐	전공
少佐	메이저
パターン	패턴
パターン	패턴
複雑	콤플렉스
複雑	복합체
複雑	복잡한
遠征	탐험
遠征	원정
自殺	자살
チャレンジ	도전
チャレンジ	챌린지
チャレンジ	도전
シングルス	singles
シングルス	싱글
プリンス	프린스
プリンス	왕자
レーダー	레이더
ボストン	보스턴
監視	모니터링
監視	감시
部品	부품
部品	부분
小松	고마츠
小松	고코마쓰
小松	고마쓰
フィート	발발
フィート	발발
オーケストラ	오케스트라
オーケストラ	교향악단
キャスト	깁스
キャスト	캐스트
キャスト	캐스팅
風景	경치
風景	풍경
風景	조경
風景	경관
風景	풍경
オーディション	오디션
オーディション	오디션
南西	사우스웨스트
南西	남서
南西	남서부
ペア	켤레
深い	깊은
深い	깊게
いつも	항상
いつも	언제나
航海	항해
魚雷	어뢰
魚雷	어뢰
読者	리더
読者	독자
読者	리더
モバイル	모바일
遺伝子	유전자
遺伝子	유전자
簡単	단순
簡単	간단
簡単	심플
簡単	단순한
簡単	간단하다
簡単	간단한
簡単	쉽게
簡単	쉬운
簡単	쉬워
簡単	아쉬운
打撃	타격
打撃	타자
輸出	내보내기
輸出	수출
輸出	내보내기
輸出	수출
来る	출시
来る	coming
ボーイ	boy
ボーイ	소년
ボーイ	남자아이
ボーイ	보이
資源	자원
資源	리소스
資源	자원
資源	리소스
材料	재료
材料	물질
材料	재료
材料	소재
材料	재료
材料	재료
材料	성분
徐々に	점차
感情	정서
感情	감정
感情	감정
感情	감정
流通	분포
流通	분배
流通	배포
流通	배포판
桜井	사쿠라이
ベルト	벨트
ベルト	벨트
斉藤	사이토
運賃	운임
藤井	후지이
ファイター	전투기
ファイター	파이터
ポンド	파운드
ポンド	파운드
相続	상속인
相続	상속
相続	상속자
相続	상속
タンク	탱크
タンク	전차
態度	태도
態度	태도
コンテンツ	콘텐츠
コンテンツ	컨텐츠
コンテンツ	내용
三木	미키
吉野	요시노
メダル	메달
メダル	메달
メダル	메달
ジャイアンツ	자이언츠
ジャイアンツ	자이언트
発明	발명
発明	발명
発明	발명
発明	발명
代替	대안
代替	얼터너티브
関与	개입
関与	참가
関与	참여
確率	확률
確率	확률
確率	확률론
頭部	헤드
頭部	머리
病気	질환
病気	질병
病気	질환
病気	질병
病気	아파
病気	아픈
病気	아프다
病気	질병
次に	두번째로
栽培	growing
栽培	성장
栽培	자라고
栽培	경작
栽培	경작
住居	거주지
住居	주택
住居	레지던스
住居	주택지
住居	주택
住居	숙소
住居	거주
ヘビー	무겁게
ヘビー	무거워
ヘビー	무거운
ヘビー	무거움
不定期	불규칙
隠し	숨김
隠し	숨겨져
隠し	숨겨진
手術	수술
手術	외과
手術	수술과
手術	수술
援助	원조
援助	원조
魔女	마녀
魔女	마녀
上場	나열
ディズニー	디즈니
官僚	관료
格闘	투쟁
費用	비용
費用	비용
費用	비용
費用	비용
水野	미즈노
ソース	소스
ソース	원본
ソース	출처
ソース	소스
ソース	소스
ソース	출처
フレーム	프레임
フレーム	액자
フレーム	프레임
ディーゼル	디젤
解析	분석
解析	해석학
解析	해석
解析	분석
既存	존재
既存	기존
青い	파란색
青い	청색
青い	푸른
青い	블루
青い	파랑
青い	푸른색
休日	휴일
休日	명절
休日	연휴
休日	홀리데이
休日	휴가
休日	공휴일
休日	휴일
休日	연휴
休日	공휴일
休日	명절
表紙	커버
表紙	덮개
表紙	표지
成田	나리타
タイガース	타이거즈
タイガース	타이거스
タイガース	호랑이
王朝	왕조
タイヤ	타이어
タイヤ	타이어
タイヤ	타이어
プラザ	플라자
イラク	이라크
イラク	이라크
ゾーン	지대
ゾーン	zone
ゾーン	영역
鉱山	광산
加工	프로세싱
加工	처리
ラム	양고기
ラム	ram
激しい	강렬하게
激しい	강렬한
サル	원숭이
サル	몽키
サル	원숭이
サル	몽키스
収集	수집
郊外	교외
郊外	교외
郊外	교외
郊外	교외
修理	수리
修理	수리
ポリ	폴리
相対	상대
相対	상대적
相対	친척
オート	자동
盛岡	모리오카
部下	부하
高木	다카기
高木	타카기
先輩	선배
相撲	스모
太字	굵게
太字	굵은
太字	대담
イブ	이브
イブ	에이브
いつ	언제쯤
いつ	언제
後方	뒤로
南東	남동
南東	동남아
南東	남동부
南東	남동
ビート	beat
ビート	이겨
ビート	비트
ドラえもん	도라에몽
効率	효율적
効率	효율성
効率	효율
会計	회계
会計	회계학
真実	진실
真実	진리
佐野	사노
オレンジ	오렌지
オレンジ	오렌지색
オレンジ	오렌지
半島	반도
半島	반도
無視	무시
無視	무시해
無視	무시
テッド	테드
テッド	ted
ウイルス	바이러스
ウイルス	바이러스
歌う	sing
歌う	노래
歌う	노래
エリザベス	엘리자베스
エリザベス	엘리사벳
原子	원자
原子	원자
原子	원자
原子	아톰
修道院	수도원
修道院	수녀원
修道院	수도원
修道院	수도원
同上	동감
スマート	스마트
カトリック	가톨릭주의
カトリック	가톨릭
協奏曲	협주곡
推測	추측
推測	추측
天才	천재
配備	배포
配備	배포
パイ	파이
フロリダ	플로리다
ロイヤル	로열
ロイヤル	로얄
サウンドトラック	사운드트랙
課題	도전
課題	챌린지
歌舞伎	가부키
柴田	시바타
ショート	짧게
ショート	쇼트
ショート	짧은
出席	참석합니다
出席	참석
出席	출석
出席	참석
ポップ	pop
例外	예외
例外	예외
コンセプト	concept
コンセプト	컨셉
コンセプト	개념
コンセプト	컨셉
コンセプト	개념
コンセプト	concepts
気候	기후학
気候	기후
中華民国	타이완
中華民国	대만
出会い	연애
出会い	데이트
出会い	조우
出会い	만남
抗議	시위
抗議	항의
ワイン	와인
ワイン	와인
ワイン	포도주
キャンプ	캠프
キャンプ	캠핑
バージニア	버지니아
講演	강의
講演	강연
講演	강의
講演	강연
ラリー	집회
ラリー	랠리
ラリー	래리
ラリー	랠리
デザイナー	디자이너
デザイナー	디자이너는
デザイナー	설계자
デザイナー	디자이너
デザイナー	디자이너가
天国	하늘
天国	천국
乗客	여객
乗客	승객
乗客	승객
応用	응용
タグ	태그
タグ	태그
直線	라인
ダーク	어둡게
ダーク	다크
ダーク	어두운
ダーク	어둠
まる	마루
権力	파워
権力	전력
権力	권력
ダウンロード	다운로드
ダウンロード	다운로드
ダウンロード	다운로드
ダウンロード	다운로드
論理	논리적
論理	논리학
論理	논리
打者	타자
水素	수소
事前	미리
共有	공유
共有	공유
共有	공유해
共有	공유하기
共有	공유
タカ	다카
タカ	타카
タカ	호크
女神	여신
アラン	앨런
アラン	알렌
アラン	알란
季節	계절
季節	시즌
季節	계절
季節	시즌
季節	계절
ウェア	웨어
ダメージ	피해
ダメージ	손상
ダメージ	손해
ダメージ	손해배상
ギア	기어
ギア	톱니바퀴
ギア	기어
衛生	위생
請求	청구
請求	요청
請求	요청하기
要約	요약
ドキュメンタリー	다큐멘터리
ドキュメンタリー	다큐멘터리
ライダー	라이더
恐怖	공포
恐怖	두려움
恐怖	공포증
マジック	마술
マジック	마법
マジック	magic
マジック	매직
気温	기온
気温	체온
気温	온도
酒井	사카이
フェア	공정
フェア	박람회
フェア	페어
要塞	포트리스
要塞	요새
要塞	포트
要塞	요새
高崎	다카사키
バカ	멍청이
バカ	바보
バカ	멍청이
バカ	바보
バカ	멍청한
バカ	바보
総裁	대통령
証言	증언
証言	증언
有料	유료
子孫	후예
コミュニケーション	의사소통
コミュニケーション	커뮤니케이션
コミュニケーション	소통
コミュニケーション	통신
コミュニケーション	소통
コミュニケーション	커뮤니케이션
コミュニケーション	통신
コミュニケーション	커뮤니케이션스
ステップ	스텝
ステップ	단계
ステップ	걸음
ステップ	스텝
ステップ	걸음
ステップ	단계
高山	다카야마
高山	알파인
銀座	긴자
インドネシア	인도네시아
義務	듀티
義務	의무
義務	의무
義務	의무
義務	의무
周波数	주파수
周波数	빈도
永遠	영원
ユナイテッド	united
ユナイテッド	유나이티드
短縮	단축
短縮	단축
レンズ	렌즈
移民	이민
移民	이민호
移民	이민
移民	이민자
一日	하루
一日	데이
バイエルン	바이에른
船舶	선박
船舶	선박
キャッチ	캐치
証拠	증명
証拠	증거
証拠	증거
藤沢	후지사와
コロンビア	콜롬비아
コロンビア	콜럼비아
コロンビア	컬럼비아
コロンビア	콜롬비아
コロンビア	콜롬비아
イースト	동부
イースト	이스트
イースト	동쪽
メガ	메가
数値	숫자
数値	번호
数値	숫자
変遷	전이
訴え	소송
シネマ	시네마
シネマ	영화
山脈	산맥
カフェ	카페
カフェ	카페
カフェ	카페
北方	북부
ママ	엄마
降伏	항복
木曜日	목요일
上級	고급
マルチ	멀티
プラン	플랜
