से	od
अनिवार्य	suštinska
अनिवार्य	osnovni
उपाधि	stepenu
उपाधि	stepen
उपाधि	stepena
सामान्यतः	obično
तारा	zvijezda
द्वार	kapije
द्वार	gate
द्वार	kapiji
द्वार	kapija
द्वार	kapiju
द्वार	vrata
द्वार	vrata
द्वार	doors
मुख्यतः	uglavnom
आनंद	uživaju
आनंद	uživati
आनंद	anand
कम्पनी	kompanija
रे	ray
जिनकी	cije
स्थायी	trajni
स्थायी	trajnim
स्थायी	stalna
स्थायी	stalne
स्थायी	trajnog
स्थायी	trajnu
लकड़ी	drvena
लकड़ी	drveni
लकड़ी	drvene
लकड़ी	drvenih
लकड़ी	drvenim
लकड़ी	drva
लकड़ी	drvo
गोल	rand
गोल	gol
गोल	cilj
गोल	rundu
तल	kata
तल	spratu
तल	poda
तल	sprat
तल	dno
ऋण	kredit
ऋण	duga
ऋण	dug
ऋण	pozajmice
ऋण	krediti
ऋण	kredita
ऋण	minus
दास	das
नंबर	broj
त्वचा	koža
नोबेल	nobelova
नोबेल	nobel
अधिकारियों	oficiri
अधिकारियों	službenici
अधिकारियों	oficire
अधिकारियों	rukovodioci
अधिकारियों	rukovodiocima
जटिल	razrađene
जटिल	kompleksan
जटिल	kompleks
जटिल	kompleksna
हमला	napad
आपूर्ति	zalihe
आपूर्ति	zaliha
आपूर्ति	opskrbljuje
आपूर्ति	namirnica
आपूर्ति	snabdijevanje
अर्थशास्त्र	ekonomija
दर्ज	snimila
दर्ज	snimljene
दर्ज	snimljen
दर्ज	snimio
हस्ताक्षर	potpisivanje
हस्ताक्षर	potpisa
हस्ताक्षर	potpis
कानूनी	legalno
कानूनी	pravna
कानूनी	pravne
कानूनी	pravni
कानूनी	pravnih
टिप्पणी	komentara
टिप्पणी	komentar
टिप्पणी	note
टिप्पणी	nota
टिप्पणी	komentari
टिप्पणी	komentarima
डे	dey
स्मृति	sjećanje
स्मृति	uspomena
स्मृति	pamćenje
स्मृति	memorija
स्मृति	memorije
स्मृति	memorijski
वेद	veda
राजनैतिक	politička
राजनैतिक	politički
तीव्र	brzo
तीव्र	brza
तीव्र	brz
तीव्र	brzi
तीव्र	tropske
तीव्र	tropski
तीव्र	tropska
तीव्र	intenzivne
तीव्र	intenzivan
सम्बन्धित	odgovarajući
सम्बन्धित	odgovarajućeg
सम्बन्धित	vezani
सम्बन्धित	vezane
हाइड्रोजन	vodik
चयन	selekcija
चयन	izbor
राजनीतिज्ञ	političar
यूनानी	grčki
यूनानी	grčka
जॉर्ज	george
डीवीडी	dvd
स्वर्ण	zlato
ठोस	čvrsto
ठोस	čvrste
सभ्यता	civilizacija
मशीन	mašina
विदेश	stranih
विदेश	strani
विदेश	stranim
दवा	medicina
दवा	lijekovima
शेयर	dionica
शेयर	dijeli
गर्म	hot
गर्म	vrelo
सौर	solarni
सौर	sunčev
सौर	solarne
पंथ	vjere
एशियाई	azijsko
एशियाई	azijski
एशियाई	azijske
एशियाई	azijska
अपेक्षाकृत	relativno
परिभाषा	definicija
पति	muž
सफेद	bijela
सफेद	bijeli
संधि	pakt
संधि	sporazum
वैकल्पिक	alternativna
वैकल्पिक	alternativa
वैकल्पिक	log
हार	ogrlicu
हार	poraz
हार	poraza
समाधान	rezolucija
समाधान	rješenje
समाधान	rješenja
समाधान	rešenje
समाधान	rješenja
जेल	zatvor
जेल	zatvor
जोड़ा	par
जोड़ा	nekoliko
हिमालय	himalaya
हिमालय	himalaji
राजमार्ग	autoputevi
राजमार्ग	autoputeva
राजमार्ग	autoput
पेड़	drvo
पेड़	drveće
कैरियर	karijeru
कैरियर	karijere
कैरियर	karijera
कैरियर	nosača
कैरियर	nosač
कैरियर	karijere
इंच	pedalj
डिजिटल	digitalnu
डिजिटल	digitalna
डिजिटल	digitalne
डिजिटल	digitalni
डिजिटल	digitalnoj
निगम	korporacija
आग	vatra
चैम्पियनशिप	championship
चैम्पियनशिप	šampionat
चैम्पियनशिप	prvenstvo
शराब	alkohol
शराब	vino
पौधे	biljke
पौधे	biljke
जमीन	land
जमीन	kopnena
जमीन	zemlja
जमीन	terenu
जमीन	tlo
जमीन	kopnena
जमीन	tlu
जमीन	ground
खाने	jede
हाथों	ruke
हाथों	rukama
बाज़ार	bazar
बाज़ार	tržišta
बाज़ार	tržište
बाज़ार	tržišta
आदमी	muškarac
मस्जिद	džamija
किरदार	likovi
नुकसान	gubitak
नुकसान	gubitke
नुकसान	gubici
नुकसान	štetu
नुकसान	oštećenja
नुकसान	štete
नुकसान	oštećenje
आकर्षित	privukla
आकर्षित	privuklo
आकर्षित	privlače
आकर्षित	privlačenje
आकर्षित	privući
लाने	fetch
रस	sokovi
रस	sok
ऑनलाइन	online
सेट	setu
सेट	set
सेट	postavio
सेट	postavljeni
सेट	seta
भेद	tajna
फोन	telefon
फोन	telefona
मनोविज्ञान	psihologija
मगध	magadha
शक्तिशाली	moćna
शक्तिशाली	moćan
व्याकरण	gramatika
कौन	ko
कौन	koji
चिह्न	simbol
चिह्न	simboli
चिह्न	simbola
चिह्न	znak
चिह्न	ikona
वर्गीकरण	klasifikacija
आरोप	optužbe
आरोप	optužbi
उड़ान	leta
उड़ान	let
महासागर	okeanima
महासागर	okeani
महासागर	okean
माल	bogatstvo
एयर	vazduh
महसूस	osjete
महसूस	osjećaju
महसूस	osjeti
महसूस	osjeća
अध्याय	poglavlje
अध्याय	poglavlja
विमानक्षेत्र	aerodrom
दान	poklonio
दान	donirana
दान	donirala
दान	donacija
दान	donaciju
दान	donirati
दान	donacija
दान	donacije
अनुपात	gradijent
अनुपात	odnos
विद्रोह	ustanak
विद्रोह	pobunu
विद्रोह	pobuna
विद्रोह	pobunu
विद्रोह	pobuni
विद्रोह	pobune
कक्षा	predavanje
कक्षा	orbitu
कक्षा	orbiti
स्नातक	diplomirao
स्नातक	bachelor
स्नातक	matura
स्नातक	diplomirani
इंजीनियरिंग	inženjerstvo
मूर्ति	statue
मूर्ति	idol
माइकल	michael
संस्थापक	osnivača
संस्थापक	osnivač
इलाज	lijek
इलाज	lek
इलाज	lijeku
इलाज	liječenje
इलाज	lečenje
इलाज	tretman
इलाज	tretmanu
अवधारणा	pojam
अभ्यास	praksu
अभ्यास	praksi
अभ्यास	praksom
अभ्यास	praksa
शाही	royal
शाही	kraljevska
शाही	kraljevsko
शाही	kraljevski
पाकिस्तानी	pakistan
पाकिस्तानी	pakistanski
ब्लैक	crni
ब्लैक	crna
भेजा	poslata
भेजा	poslali
भेजा	poslao
भेजा	poslan
संसाधन	resurs
संसाधन	resursi
संसाधन	resurse
देवनागरी	devanagari
जीन	gen
मजबूत	jaka
मजबूत	jaki
प्रोग्राम	program
प्रोग्राम	programima
प्रोग्राम	programi
मिश्रित	mješovite
मिश्रित	mješovita
मिश्रित	mikser
निरंतर	kontinuirani
निरंतर	neprekidna
निरंतर	konstanta
प्रबंध	vođenje
प्रबंध	upravljanje
पदक	medalja
पदक	medalju
व्यंजन	kuhinja
परिस्थितियों	situacijama
जमा	depozita
स्त्री	žena
स्त्री	ženka
चित्रण	ilustracija
यातायात	saobraćaj
यातायात	transport
यातायात	airways
सूक्ष्म	suptilna
सूक्ष्म	mikro
लंबाई	dužina
हेनरी	henri
हेनरी	henry
डाला	ušla
डाला	ušli
डाला	ušao
समीक्षा	pregled
मोटर	motor
कर्मचारियों	uposlenici
हमले	napadi
हमले	napad
अक्षर	slog
अक्षर	pisma
अक्षर	slova
अक्षर	karaktera
अक्षर	karakter
अक्षर	lik
अक्षर	pismo
अक्षर	slovo
अक्षर	likovi
कारक	faktori
कारक	faktor
किंगडम	kraljevina
किंगडम	kraljevstvo
हिन्द	indo
हिन्द	hind
जल्दी	brzo
जल्दी	ranim
जल्दी	brzo
घाट	ford
यंत्र	uređaj
यंत्र	uređaji
यंत्र	instrument
यंत्र	mašina
यंत्र	instrumente
यंत्र	instrumenata
कदम	korak
कदम	koraka
कदम	koraci
साथी	saučesnik
साथी	partnera
साथी	partner
ऊपरी	gornji
ऊपरी	uppercase
पुस्तकों	knjige
पुस्तकों	knjiga
आशा	nada
आशा	nade
नौ	devet
रचित	sastavljene
ऊँचाई	visini
ऊँचाई	visina
ऊँचाई	visina
आकर्षण	atrakcija
आकर्षण	privlačnost
आकर्षण	atrakciju
आकर्षण	harizma
आकर्षण	šarma
आकर्षण	atrakcija
आकर्षण	atrakcije
सर्वेक्षण	ispitivanja
सर्वेक्षण	istraživanje
सर्वेक्षण	ispitivanje
