apie	について
kapiliarų	毛細血管
džamu	ジャンムー
continental	コンチネンタル
plakatai	ポスター
jura	ジュラ
karel	カレル
metodologija	方法論
džiuljeta	ジュリエット
respublikose	共和制
nacionalizmas	ナショナリズム
aug	aug
zoran	ゾラン
andersen	アンデルセン
twitter	twitter
twitter	ツイッター
banginis	クジラ
skydai	ボード
turbinos	タービン
pigiau	安上がり
karvė	カウ
mandatas	委任
ribojimas	制限
džiaugsmo	joy
džiaugsmo	ジョイ
džiaugsmo	喜び
adobe	adobe
failas	ファイル
siekiai	願望
kvadratas	師団
kvadratas	ディビジョン
turkmėnija	トルクメニスタン
dharma	ダーマ
tenesio	テネシー
alegorija	アレゴリー
mesa	メサ
kinematografija	撮影
bruklino	ブルックリン
gent	ヘント
varlė	カエル
klounas	道化師
liucernos	ルツェルン
uniformas	ユニフォーム
mauser	モーゼル
sprogimai	爆発
pilkapis	古墳
obi	オビ
nevienodas	不平等
vip	vip
pomidorai	トマト
pomidorai	トマト
pasisekė	ラッキー
paramore	パラモア
įspūdinga	壮観
įspūdinga	圧巻
buena	ブエナ
samurajus	サムライ
samurajus	武士
adalbertas	アダルベルト
antikūnų	抗体
emmanuel	エマニュエル
eksportuojami	輸出
eksportuojami	エクスポート
trukdyti	阻害
labas	ヘイ
atstatymas	修復
atstatymas	復元
atstatymas	維新
uml	uml
demokratinėje	民主主義
kabeliai	ケーブル
kabeliai	電線
kabeliai	ケーブル
rapsų	強姦
rapsų	レイプ
katarina	カタリナ
ruošos	伐採
ruošos	ログ
kamuoliukas	ベースボール
kamuoliukas	野球
lūžių	骨折
lūžių	骨折
lūžių	破壊
maliarija	マラリア
advokatai	弁護士
agripa	アグリッパ
kapitonai	マスターズ
whitney	ホイットニー
kraujavimas	出血
kraujavimas	出血
fermentas	酵素
adatos	ニードル
forbes	フォーブス
preparatas	準備
preparatas	調製
preparatas	仕込み
preparatas	調合
granatų	ザクロ
suplanuotas	悪戯
vasalas	家臣
šešėliai	シャドウズ
pasirūpinti	整列
timeaxis	timeaxis
ekosistemos	生態系
bara	薔薇
sraigtasparnio	ヘリコプター
abejonės	疑念
abejonės	疑念
kopijas	コピー
kopijas	部数
tolerancija	許容
tolerancija	寛容
pasodinti	播種
burtininkų	ウィザード
registracija	登録
registracija	登録
registracija	登記
nykštukas	ミゼット
raja	スケート
sklypai	小包
didvyriai	ヒーローズ
didvyriai	heroes
étienne	エティエンヌ
tara	タラ
kiauliena	豚肉
kiauliena	ポーク
borisov	ボリソフ
trieste	トリエステ
xxv	xxv
ontarijas	オンタリオ
luizianos	ルイジアナ
bosch	ボッシュ
švieži	フレッシュ
matteo	マッテオ
protingas	賢い
protingas	知能
protingas	知的
protingas	インテリジェント
priemaiša	穢れ
imuniteto	免疫
lizdai	ソケット
pamokslų	説教
maui	マウイ
meilužė	愛人
delis	デリー
kriaušių	ナシ
kriaušių	pear
žiburiai	ライト
akcininkai	株主
walther	ヴァルター
naujovė	ノベルティ
naujovė	革新
naujovė	イノベーション
atveria	開く
jung	ユング
cartier	カルティエ
mhnt	mhnt
padažu	ソース
troškimas	欲望
ežys	ハリネズミ
perlai	真珠
paruošimas	準備
paruošimas	調製
paruošimas	仕込み
paruošimas	調合
triumfas	トライアンフ
ursula	ウルスラ
baba	ババ
baba	馬場
sikstas	シクストゥス
gianni	ジャンニ
pojūtis	感覚
premjerą	プレミア
rodgers	ロジャース
chloro	塩素
hibridai	ハイブリッド
buteliai	ボトル
guobų	エルム
guobų	ニレ
apledėjimo	アイシング
tobulas	パーフェクト
tobulas	完璧
konkurentas	ライバル
konkurentas	競合
vikšras	ケムシ
ángel	アンヘル
daugiskaita	複数
lervų	幼虫
cdu	cdu
lcs	lcs
yamaha	ヤマハ
vinci	ヴィンチ
rezonanso	共鳴
volvo	ボルボ
andai	アンデス
kauliukai	ダイス
kauliukai	サイコロ
izoliuoti	絶縁
trinties	摩擦
ščecino	シュチェチン
naudingumo	効用
naudingumo	ユーティリティー
naudingumo	ユーティリティ
likvidavimo	弁済
likvidavimo	清算
christine	クリスティン
butelis	ボトル
kusko	クスコ
nuno	ヌーノ
trokšta	欲望
prefektas	プラエフェクトゥス
shah	シャー
šviežias	フレッシュ
komunalinių	ユーティリティー
komunalinių	ユーティリティ
arte	アルテ
alabama	アラバマ
bray	ブレイ
ateiviai	エイリアン
trs	trs
trs	fms
persėjas	ペルセウス
višta	鶏肉
višta	ニワトリ
višta	チキン
kalkių	石灰
kalkių	ライム
teherano	テヘラン
bombardavimo	爆撃
vat	濡れ
vidurnakčio	ミッドナイト
vidurnakčio	真夜中
beselio	ベッセル
maitinimas	ケータリング
ketverto	カルテット
lynch	リンチ
nelygybė	不平等
nelygybė	不等式
nero	nero
lempa	球根
lempa	ランプ
viskis	ウィスキー
viskis	ウイスキー
viskis	ウィスキー
viskis	ウイスキー
skauda	痛む
astra	アストラ
nuotėkis	リーク
apsiaustas	クローク
keane	キーン
mechelen	メヘレン
atidėta	延期
katilai	ボイラー
trimitai	トランペット
laumžirgis	ヤンマ
altvar	altvar
mozaikos	モザイク
sheryl	シェリル
stemma	stemma
pabrėžiant	下線
sepc	sepc
mineralinis	鉱物
atyrau	アティラウ
paulus	パウルス
rezoliucijos	解像度
egzaminas	試験
dviračio	自転車
žolelių	ハーブ
mindanao	ミンダナオ島
katmandu	カトマンズ
velvet	ベルベット
kat	kat
kaulavaisis	核果
morkų	にんじん
morkų	ニンジン
morkų	ニンジン
morkų	人参
morkų	にんじん
ketinimus	意図
parašiutu	パラシュート
pianino	ピアノ
mostar	モスタル
pirkėjas	バイヤー
pirkėjas	買い手
pirkėjas	買い手
derinimas	和睦
derinimas	和解
derinimas	構成
derinimas	設定
humbolto	フンボルト
kosmologija	宇宙論
mylėti	愛する
mylėti	あつい
kabina	コックピット
kabina	キャビン
kabina	船室
geresnė	ベター
židiniu	温床
cfr	cfr
strauss	シュトラウス
blade	刃物
blade	ブレイド
ginčytina	申し立て
arturo	アルトゥーロ
drobė	キャンバス
blužnies	脾臓
lova	ベッド
pitsburgo	ピッツバーグ
hardy	ハーディ
grodno	フロドナ
maz	maz
talentingas	才能
krokodilas	クロコダイル
krokodilas	ワニ
kanalizacijos	下水道
ieee	ieee
biurai	オフィス
mūza	ムーサ
mūza	ミューズ
mūza	muse
dioniso	ディオニューソス
flamenko	フラメンコ
liststyle	liststyle
čerkasų	チェルカースィ
ano	阿野
viskuo	すべて
viskuo	全て
gomurio	口蓋
įtaisytas	組み込み
auglys	腫瘍
berg	ベルク
zagrebas	ザグレブ
papuošalas	ジュエリー
papuošalas	宝石
kabinos	コックピット
baseinai	プール
procesija	行進
būgno	ドラム
būgno	太鼓
segmentai	セグメント
pramoga	エンターテイメント
pramoga	娯楽
pramoga	エンターテインメント
mok	モク
sakykla	講壇
agresija	侵略
imagesize	imagesize
carrera	カレラ
cunamio	津波
wes	ウェス
puccini	プッチーニ
nippon	日本
nippon	ニッポン
gómez	ゴメス
eli	エリー
ūdra	オッター
ūdra	カワウソ
eclipse	eclipse
eugen	オイゲン
auditas	監査
auditas	監査
kobra	コブラ
bella	ベラ
sato	佐藤
marksas	マルクス
laukinis	サベージ
nesėkmė	故障
nesėkmė	失敗
diaz	ディアス
wesley	ウェズリー
plotarea	plotarea
