மற்றும்	ja
சான்	chan
சான்	san
உயரத்தில்	pituus
உயரத்தில்	korkeuden
உயரத்தில்	korkeus
கொண்டுள்ள	sisältävien
கொண்டுள்ள	sisältävät
அமிலம்	happo
அமிலம்	hapan
அமிலம்	happoa
விண்டோஸ்	windows
விண்டோஸ்	ikkunat
கூட்டமைப்பு	federaatio
கூட்டமைப்பு	liitto
கூட்டமைப்பு	federaation
கூட்டமைப்பு	liittovaltio
உத்தரப்	uttar
விலங்குகள்	eläinten
விலங்குகள்	eläimet
விலங்குகள்	eläimiä
மறு	hylkää
மறு	kieltäytyä
மறு	lasku
மறு	kieltää
மறு	kiistää
மறு	kiellä
மறு	hylkää
மறு	hylätä
முடிவுகள்	tulos
முடிவுகள்	tulosten
முடிவுகள்	tuloksia
முடிவுகள்	tulokset
மனிதன்	ihmisen
மனிதன்	ihminen
மனிதன்	inhimillinen
மனிதன்	mies
மனிதன்	äijä
மாணவர்	opiskelijan
மாணவர்	opiskelija
மாணவர்	ylioppilas
மாணவர்	oppilas
பேசும்	puhuu
பேசும்	puhuminen
குறிப்பிடுகிறது	täsmennetään
குறிப்பிடுகிறது	määrittelee
குறிப்பிடுகிறது	määrittää
நோக்கம்	tavoite
நோக்கம்	mission
நோக்கம்	tehtävä
நோக்கம்	tehtävän
கடந்து	kulunut
கடந்து	ohimenevä
உருவாக்கி	generaattori
உருவாக்கி	generaattorin
உருவாக்கி	luoja
உருவாக்கி	säveltäjä
உருவாக்கி	kehittäjä
ஒத்த	samanlaisia
ஒத்த	samankaltaiset
ஒத்த	samankaltaista
ஒத்த	samanlaiset
ஒத்த	samanlainen
ஒத்த	samankaltainen
பச்சை	vihreä
பச்சை	vihreät
பச்சை	vihreää
அலகு	yksikön
அலகு	yksikköä
அலகு	yksikkö
உள்நாட்டு	kotimaiset
உள்நாட்டு	kotimaa
உள்நாட்டு	kotimaan
உள்நாட்டு	kotimainen
நகராட்சி	kunta
உறவு	suhde
உறவு	suhteet
நூலகம்	kirjastosta
நூலகம்	kirjastossa
நூலகம்	kirjastoon
நூலகம்	kirjaston
நூலகம்	kirjasto
சண்டை	taistelu
சண்டை	taisto
சண்டை	taistelun
சண்டை	taistelut
சண்டை	taistella
சண்டை	taistelevat
சண்டை	taistella
சண்டை	taistele
சண்டை	ottelu
சண்டை	taistelu
நிறம்	värit
நிறம்	väriä
நிறம்	väri
நிறம்	värit
நிறம்	väriä
நிறம்	väri
விமானம்	lentokoneen
விமானம்	lentokone
விமானம்	lento
விமானம்	lennon
விமானம்	lentoa
விமானம்	lentokone
பதில்	vastaa
பதில்	vastaus
பதில்	vastata
பதில்	vastaa
பதில்	vastaus
பதில்	vastata
பதில்	vastauksen
திருவிழா	juhla
திருவிழா	festivaali
திருவிழா	juhlaa
திருவிழா	karnevaalit
திருவிழா	tivoli
நான்காம்	neljäs
நான்காம்	neljänneksi
வெளியிடப்பட்ட	julkaistu
வெளியிடப்பட்ட	julkaistaan
வெளியிடப்பட்ட	julkaistut
வெளியிடப்பட்ட	julkaissut
கூடாது	ei
காலை	aamu
காலை	aamuna
காலை	aamun
காலை	huomenta
காலை	morning
சமூகம்	society
சமூகம்	yhteiskunta
சமூகம்	yhteiskunnan
சமூகம்	yhteisön
சமூகம்	yhteisö
சமூகம்	sosiaaliset
சமூகம்	sosiaalisen
சமூகம்	sosiaalinen
சமூகம்	yhteiskunnallinen
புற்றுநோய்	syöpää
புற்றுநோய்	syöpä
சு	chu
ஆன்	ann
ஆன்	annin
மெய்யியல்	filosofiaa
மெய்யியல்	filosofian
மெய்யியல்	filosofia
மெய்யியல்	omistautumista
நாட்களில்	päivien
நாட்களில்	päivää
நாட்களில்	päiviä
நாட்களில்	days
நாட்களில்	päivät
பயணிகள்	matkustajia
பயணிகள்	matkustajien
பயணிகள்	matkustajat
அறுவை	leikkaukset
அறுவை	leikkaus
அறுவை	leikkauksen
இணை	liittyä
இணை	liity
இணை	liitä
இணை	yhdistä
இணை	liitä
அழுத்தம்	työntövoima
அழுத்தம்	paine
அழுத்தம்	paineet
அழுத்தம்	painetta
அழுத்தம்	paineen
மன்றம்	klubi
மன்றம்	club
மன்றம்	kerho
மன்றம்	seura
மன்றம்	neuvosto
மன்றம்	foorumin
மன்றம்	foorumi
மன்றம்	forum
இஸ்லாமிய	islamilainen
இஸ்லாமிய	islamilaisen
உண்மை	true
உண்மை	totta
உண்மை	fakta
உண்மை	faktaa
உண்மை	tosiasia
உண்மை	totuuden
உண்மை	totuutta
உண்மை	totuus
உண்மை	todellisuus
உண்மை	todellisuuden
உண்மை	todellisuutta
அவனது	hänen
இத்தாலிய	italialaiset
இத்தாலிய	italiaksi
இத்தாலிய	italialainen
இத்தாலிய	italia
இத்தாலிய	italian
இனங்கள்	rotuja
இனங்கள்	laji
இனங்கள்	lajit
இனங்கள்	lajien
தலைவன்	päällikkö
நின்று	seisoo
நின்று	pystyssä
நின்று	seistä
நின்று	pysyvän
நடக்கும்	tapahtuu
டைம்ஸ்	aikoja
டைம்ஸ்	ajat
டைம்ஸ்	kertaa
டைம்ஸ்	times
பிரிட்டிஷ்	britti
பிரிட்டிஷ்	brittiläiset
பிரிட்டிஷ்	brittiläinen
பிரிட்டிஷ்	britit
பிரிட்டிஷ்	britannian
நிகழ்ச்சிகள்	tapahtumat
நிகழ்ச்சிகள்	tapahtumien
நிகழ்ச்சிகள்	tapahtumia
புதிதாக	uudet
புதிதாக	uusi
புதிதாக	uutta
புதிதாக	uusia
புதிதாக	tuore
புதிதாக	tuoreet
புதிதாக	tuoretta
வரைபடம்	kartta
வரைபடம்	karttaa
வரைபடம்	kaavio
வரைபடம்	kuvio
வரைபடம்	karttoja
வரைபடம்	kartat
தாவரங்கள்	kasveja
தாவரங்கள்	kasvien
தாவரங்கள்	kasvit
தண்ணீர்	vettä
தண்ணீர்	vesi
விளையாட்டுகள்	pelejä
விளையாட்டுகள்	pelit
விளையாட்டுகள்	pelien
விளையாட்டுகள்	kisat
விளையாட்டுகள்	urheilua
விளையாட்டுகள்	urheilu
கட்டப்பட்டது	rakensi
கட்டப்பட்டது	rakennettu
உள்	sisäistä
உள்	sisäisen
உள்	sisäinen
உள்	sisäiset
உள்	paikallinen
உள்	paikalliset
உள்	paikallisia
உள்	paikallisesti
உள்	paikallisten
உள்	paikallista
உள்	sisäinen
மொழிபெயர்ப்பு	käännös
மொழிபெயர்ப்பு	kääntäminen
மொழிபெயர்ப்பு	käännökset
மொழிபெயர்ப்பு	käännöstä
மொழிபெயர்ப்பு	käännä
மொழிபெயர்ப்பு	kääntää
வின்	vin
விளையாட்டுக்கள்	pelejä
விளையாட்டுக்கள்	pelit
விளையாட்டுக்கள்	pelien
விளையாட்டுக்கள்	kisat
விளையாட்டுக்கள்	urheilua
விளையாட்டுக்கள்	urheilu
நிமிடங்கள்	minuuttia
நிமிடங்கள்	pöytäkirjat
நிமிடங்கள்	minuutteja
நிமிடங்கள்	pöytäkirja
கருப்பு	mustat
கருப்பு	black
கருப்பு	musta
கருப்பு	mustaa
குறுகிய	lyhyet
குறுகிய	lyhyt
தொடங்கப்பட்டது	alkanut
தொடங்கப்பட்டது	alkoi
தொடங்கப்பட்டது	aloitti
தொடங்கப்பட்டது	aloitettu
நம்	meijän
நம்	meidän
அரசர்கள்	kuninkaat
அரசர்கள்	kuninkaita
பொருளியல்	talous
பொருளியல்	taloutta
கொடி	lippua
கொடி	lippu
எப்போதும்	aina
எப்போதும்	ikuinen
எப்போதும்	ikuisesti
எப்போதும்	ikinä
எப்போதும்	koskaan
எழுத்துக்கள்	aakkoset
எழுத்துக்கள்	kirjeet
எழுத்துக்கள்	kirjeitä
எழுத்துக்கள்	kirjain
எழுத்துக்கள்	kirjaimia
எழுத்துக்கள்	kirjaimet
எழுத்துக்கள்	merkkejä
எழுத்துக்கள்	merkkiä
எழுத்துக்கள்	hahmot
எழுத்துக்கள்	merkit
சுருக்கம்	tiivistelmä
சுருக்கம்	yhteenveto
அரசாங்கம்	valtio
அரசாங்கம்	hallitus
அரசாங்கம்	hallituksen
மாறி	muuttujaa
மாறி	vaihteleva
மாறி	muuttuja
மாறி	muuttujan
மாறி	muuttuva
பாதை	polku
பாதை	polkua
பாதை	polun
வென்று	voitin
வென்று	voitti
வென்று	voittanut
மாகாண	maakunnan
நாடகம்	draama
நாடகம்	drama
நாடகம்	draamaa
ஓவியம்	maalaus
ஓவியம்	maalausta
ஓவியம்	taulua
ஓவியம்	taulu
இறந்த	kuolleet
இறந்த	kuollut
உள்ளே	sisältä
உள்ளே	sisään
உள்ளே	sisällä
உள்ளே	sisäpuolella
கோ	coe
கூட்டணி	liitto
கூட்டணி	allianssi
அதிகாரப்பூர்வ	virkamies
அதிகாரப்பூர்வ	viralliset
அதிகாரப்பூர்வ	virallinen
அப்துல்	abdul
செலவு	kuluttaa
செலவு	viettää
செலவு	käytettyä
செலவு	käytetyt
செலவு	vietti
செலவு	käytetty
செலவு	vietetty
சுழற்சி	kierto
சுழற்சி	kierre
சுழற்சி	lenkki
சுழற்சி	kierto
சுழற்சி	syklin
மனம்	mielen
மனம்	mieli
மனம்	sieluja
மனம்	sielut
நோய்கள்	tautien
நோய்கள்	sairaudet
நோய்கள்	taudit
அண்மையில்	äskettäin
அண்மையில்	hiljattain
எளிதில்	helposti
எளிதில்	helppo
எளிதில்	helppoa
அதிகாரம்	teho
