que	че
strauss	строс
strauss	щраус
cerro	серо
fabricat	произведени
fabricat	произведена
fabricat	произведен
fabricat	произведено
jacint	хиацинт
rècords	архиви
rècords	плочи
rècords	записи
rècords	регистри
ecologia	екология
baltimore	балтимор
nantes	нант
plomes	перата
plomes	пера
sistemàtica	системно
sistemàtica	систематично
sistemàtica	системни
tit	тит
brabant	брабант
combinacions	комбинации
colin	колин
llemosí	лимузен
estructurals	структурно
estructurals	структурни
estructurals	структурна
lliura	везни
lliura	паунд
lliura	кг
rita	рита
cries	потомство
diocesà	епархийски
transformada	трансформира
transformada	преобразуване
simètrica	симетрични
simètrica	симетрични
wellington	уелингтън
frescos	пресни
frescos	прясно
frescos	свежо
frescos	свежа
frescos	пресен
frescos	фреш
significatives	значителен
significatives	значително
significatives	значителни
significatives	значим
significatives	значителна
bush	буш
bush	храст
defensiu	отбранителна
recompensa	награда
romàntica	романтични
romàntica	романтично
romàntica	романтична
romàntica	романтик
romàntica	романтика
romàntica	романтичен
cavitat	кухина
exactes	точен
pardo	пардо
fontaine	фонтейн
balduí	болдуин
salsa	сос
nielsen	нилсен
mostrava	показа
granit	гранит
corredors	бегачи
negro	негър
negro	негро
vinci	винчи
franca	франка
invertebrats	безгръбначни
iris	ирис
iris	ириса
iris	айрис
harrison	харисън
nicholas	николас
nicholas	никълъс
sastre	шивач
retard	забавяне
retard	закъснение
retard	отлагане
pascal	паскал
salzburg	залцбург
brooklyn	бруклин
superioritat	превъзходството
superioritat	превъзходство
repeteix	повторение
repeteix	примка
repeteix	течение
eusebi	евсевий
valeri	валери
acceleració	ускорението
acceleració	ускоряване
acceleració	ускорение
antíoc	антиох
continents	континенти
cohen	коен
federals	федералните
federals	федерални
embarcacions	кораби
embarcacions	лодки
ravenna	равена
degà	дийн
glasgow	глазгоу
disposades	уредено
disposades	подредени
disposades	уреден
disposades	уговорено
vancouver	ванкувър
clube	клубе
conquerit	завладян
conquerit	завладяна
mixt	смесен
mixt	смесени
mixt	смесено
mixt	смесена
abel	абел
abel	ейбъл
mod	тунинг
mod	мод
copiar	копиране
formals	официален
formals	формално
formals	официално
formals	официална
caracas	каракас
pelegrinatge	поклонението
pelegrinatge	поклонение
convocatòria	повикване
convocatòria	обаждане
bombai	бомбай
bombai	мумбай
gual	вадо
anglo	anglo
anglo	англо
direccions	упътване
direccions	посоки
cher	шер
escàndol	скандали
escàndol	скандално
escàndol	скандал
proveir	предоставят
léon	леон
làmines	чаршафи
làmines	листове
bucarest	букурещ
concursos	състезания
concursos	конкурси
concursos	конкурси
ling	линг
blaus	блус
polinomi	полином
espases	саби
espases	мечовете
espases	мечове
reg	напояване
serbis	сърбите
serbis	сърби
regal	подарък
regal	дарба
regal	дар
seleccionat	избрана
seleccionat	избрано
seleccionat	избрани
seleccionat	избран
croat	хърватски
croat	хърватска
