dhe	och
rus	rysk
rus	ryska
rus	rus
kodër	kullen
kodër	backen
kodër	backe
kodër	kulle
kodër	hill
veprim	aktion
veprim	åtgärder
veprim	åtgärd
veprim	handling
veprim	agerande
ndaluar	förbjudna
ndaluar	förbjuden
ndaluar	förbjudet
ndaluar	förbjudna
ndaluar	förbjuden
ndaluar	förbjudet
ndaluar	spärrad
pozita	ståndpunkter
pozita	positioner
pozita	befattningar
pozita	ställningar
shoqëria	sällskapet
shoqëria	samhälle
shoqëria	samhället
shoqëria	vänskap
master	husse
master	master
master	mäster
master	mästare
punimet	funkar
punimet	arbetar
punimet	fungerar
themelues	grundandet
themelues	grundande
themelues	grundaren
themelues	grundare
dobët	svimmar
dobët	svagt
dobët	klen
dobët	svaga
dobët	svag
lokal	lokala
lokal	lokalt
lokal	lokal
lokal	local
moment	stund
moment	moment
moment	ögonblick
moment	ögonblicket
direkt	direkta
direkt	regissera
direkt	direkt
direkt	direct
direkt	direkt
isa	isa
politika	politik
politika	politiker
kryeqytet	huvudstad
kryeqytet	kapitalet
kryeqytet	capital
kryeqytet	huvudstaden
kryeqytet	kapital
besim	faith
besim	tron
besim	tro
besim	förtroendet
besim	självförtroende
besim	förtroende
besim	tillit
besim	trust
besim	förtroende
besim	tron
besim	tro
besim	övertygelse
besim	självsäker
pushteti	kraft
pushteti	makt
pushteti	power
pop	farsan
pop	pop
website	webbplatsen
website	webbsida
website	hemsidan
website	hemsida
website	webbplats
feja	religion
pastër	rena
pastër	städa
pastër	ren
pastër	rent
pastër	clean
pastër	rena
pastër	ren
pastër	rent
stil	stil
stil	style
but	boot
but	stövel
but	uppstart
studio	studio
studio	ateljé
studio	studion
fazën	fas
fazën	fasen
fazën	etapp
islamike	islamisk
islamike	islamistiska
islamike	islamiska
islamike	islamska
islamike	islamistiska
vëllai	broder
vëllai	bror
serbë	serberna
serbë	serber
armatosura	beväpnad
armatosura	väpnad
armatosura	beväpnade
armatosura	väpnade
verë	sommaren
verë	sommar
verë	vin
verë	viner
kuptohet	förstått
kuptohet	uppfattat
kuptohet	förstod
gjëra	saker
gjëra	saker
gjëra	grejer
urbane	urban
urbane	urbana
urbane	tätort
erës	väderkvarn
erës	vinden
erës	vindkraft
erës	vind
teksti	text
teksti	texten
ligjore	rättsligt
ligjore	rättslig
ligjore	lagligt
ligjore	juridiska
ligjore	rättsliga
përpjekjet	insatser
përpjekjet	ansträngningar
personal	personlig
personal	personliga
personal	personligt
ndarja	dela
ndarja	delning
ndarja	delar
ndarja	delning
ndarja	partition
ndarja	avsked
ndarja	skiljas
bregdetare	kustnära
bregdetare	kust
kompani	sällskap
kompani	bolag
kompani	företag
kompani	företaget
kompani	bolag
kompani	företag
tokësore	landlevande
tokësore	markbundna
tokësore	jordisk
tokësore	jordiska
ekonomia	ekonomi
ekonomia	sparsamhet
ekonomia	ekonomin
ekonomia	ekonomi
ari	ari
ari	bear
ari	björn
ari	guld
lidhen	relatera
lidhen	relaterar
media	media
media	medier
media	massmedia
media	medierna
dyte	sekund
dyte	andra
dielli	sön
dielli	sun
dielli	sol
friedrich	friedrich
origjinale	genuina
origjinale	genuin
origjinale	genuint
origjinale	äkta
origjinale	ursprungliga
origjinale	ursprungligt
origjinale	originellt
origjinale	original
origjinale	ursprunglig
anije	fartyg
anije	skepp
anije	fartyg
anije	fartygets
anije	skepp
anije	båt
qëndroi	stod
qëndroi	stog
qëndroi	stått
indi	indiska
indi	india
indi	indiskt
indi	indien
shoqëri	sällskap
shoqëri	bolag
shoqëri	företag
shoqëri	företaget
shoqëri	sällskapet
shoqëri	samhälle
shoqëri	samhället
gjak	blodet
gjak	blod
gjak	blood
përrua	bäcken
përrua	creek
egjipt	egypten
xii	xii
lule	flowers
lule	blommor
lule	blomma
lule	blomman
pyll	skog
pyll	woods
pyll	skogen
pyll	skogar
pyll	skog
pyll	skogs
pyll	skogen
pyll	forest
speciale	speciale
speciale	speciellt
speciale	särskild
speciale	speciell
speciale	särskilda
speciale	speciella
carlos	carlos
makina	machine
makina	maskin
makina	bil
makina	bilar
përshkruar	beskrev
përshkruar	beskrivet
përshkruar	beskrivna
përshkruar	beskrivs
producent	producent
përfaqëson	företräder
përfaqëson	representerar
gjatësia	längden
gjatësia	längd
trojet	grunder
trojet	skäl
përshtatshme	lämpliga
përshtatshme	passande
përshtatshme	lämplig
përshtatshme	lämpligt
përshtatshme	lämpliga
përshtatshme	lämpligt
përshtatshme	lämplig
përshtatshme	passande
përshtatshme	montering
përshtatshme	passande
arabisht	arabisk
arabisht	arabiska
berlin	berlins
berlin	berlin
qëllime	ändamål
qëllime	syften
kitarë	gitarr
përgatitur	förbereda
përgatitur	berett
përgatitur	beredd
përgatitur	förberedd
përgatitur	beredda
përgatitur	förberett
anti	anti
mbajt	innehas
mbajt	höll
mbajt	hölls
mbajt	hålls
flasin	snacka
flasin	föredrag
flasin	prat
flasin	talk
flasin	prata
flasin	tala
flasin	talar
gur	sten
gur	klippan
gur	klippa
gur	sten
gur	rocka
gur	rock
special	speciellt
special	särskild
special	speciell
special	särskilda
special	speciella
dendësia	densitet
dendësia	täthet
vone	sena
vone	försenat
vone	försenade
vone	sen
vone	försenad
vone	sent
figurë	avbild
figurë	bilden
figurë	image
figurë	bild
figurë	figur
figurë	siffra
përshkruan	skildrar
përshkruan	beskriver
përshkruan	beskrivs
përshkruan	konturer
organet	organen
organet	organ
shokët	kompisar
shokët	polare
shokët	kompisar
shokët	vänner
trajneri	tränaren
trajneri	coach
trajneri	tränare
gjermanisht	tyska
gjermanisht	tysk
gjermanisht	tyskt
sërish	igen
sërish	återigen
aftë	kunniga
aftë	duktiga
aftë	skickliga
aftë	kapabel
aftë	duglig
aftë	kapabla
teatrin	theater
teatrin	teater
teatrin	teatern
teatrin	teater
teatrin	theatre
marre	tagit
marre	tagen
marre	togs
marre	tagna
spanjolle	spanska
spanjolle	spansk
spanjolle	spanskt
askush	ingen
american	american
american	amerikan
american	amerikanskt
american	amerikansk
american	amerikanska
moshë	ålder
moshë	åldern
veti	själva
hindu	hindu
air	air
air	luft
prapa	tillbaks
prapa	tillbaka
prapa	bakåt
prapa	rygg
prapa	backa
prapa	bakre
prapa	bak
veprimet	åtgärder
veprimet	insatser
kategorisë	kategori
kategorisë	kategorin
japonia	japan
gjysmën	halvt
gjysmën	half
gjysmën	hälften
gjysmën	halva
gjysmën	halv
vendas	lokala
vendas	lokalt
vendas	lokal
vendas	local
vendas	inhemsk
vendas	inhemskt
vendas	inhemska
vendas	inrikes
vendas	infödda
vendas	inhemska
beograd	beograd
beograd	belgrad
arkeologjik	arkeologiska
grua	kvinnan
grua	woman
grua	kvinna
niveli	nivå
niveli	level
mysliman	muslimskt
mysliman	muslim
mysliman	muslimer
mysliman	muslimska
mysliman	muslimsk
klub	club
klub	klubb
klub	klubben
klub	klubba
përmbledhje	sammanfattning
përmbledhje	summering
përmbledhje	sammandrag
përmbajtja	innehållet
përmbajtja	innehåll
përmbajtja	innehållet
përmbajtja	innehåll
përmbajtja	innehållsförteckning
çlirimtare	frigörelse
çlirimtare	befrielse
qytetare	medborgerlig
qytetare	medborgerliga
qytetare	medborgaren
qytetare	medborgare
tradita	traditioner
tradita	tradition
tradita	traditionen
tradita	traditioner
della	della
panjohur	okända
panjohur	okänd
panjohur	okänt
copa	bitar
copa	styck
elementet	grundämnen
elementet	inslag
elementet	element
giovanni	giovanni
lëshuar	utfärdat
lëshuar	utfärdad
lëshuar	utfärdade
lëshuar	utgivna
lëshuar	utsläppt
lëshuar	släppt
lëshuar	släpps
lëshuar	frisläppt
lëshuar	släppts
mesëm	medium
mesëm	medelhög
mesëm	medellång
mesëm	medelstor
dukshëm	synlig
dukshëm	synligt
dukshëm	synliga
das	das
official	tjänsteman
official	officiell
official	officiellt
official	officiella
përkatëse	respektive
dashuria	kärlek
dashuria	älska
dashuria	love
dashuria	älskar
shfaqur	visas
shfaqur	visat
shfaqur	visade
shfaqur	visat
shfaqur	visas
shfaqur	visad
shfaqur	visades
akademia	akademin
akademia	academy
akademia	akademi
free	gratis
free	fri
free	free
free	ledig
free	fritt
free	fria
nacional	nacional
det	sea
det	sjö
det	hav
det	havet
zvicër	schweiz
tash	nu
juaj	ditt
juaj	din
juaj	dina
dikush	någon
dikush	nån
dikush	någon
dikush	nån
piktura	tavla
piktura	målar
piktura	målning
piktura	målningar
piktura	tavlor
verior	nordlig
verior	norra
verior	nordliga
tërësisht	grundligt
tërësisht	helt
tërësisht	fullständigt
mbajnë	bära
mbajnë	bär
shoqatës	föreningen
shoqatës	förening
shoqatës	association
studiuar	studerade
studiuar	studerat
shekujve	sekel
shekujve	århundraden
shekujve	sekler
ngjashëm	likartade
ngjashëm	likartat
ngjashëm	liknande
ngjashëm	likartad
mbushur	fyllda
mbushur	fylld
mbushur	laddad
mbushur	laddade
mbushur	laddat
mbushur	lastat
mbushur	fyllda
mbushur	ifylld
mbushur	fyllt
mbushur	fylld
banka	banks
banka	bankerna
banka	banker
banka	bankers
banka	bank
folur	talat
folur	pratat
folur	talade
marrëdhënie	umgänge
marrëdhënie	samlag
marrëdhënie	relation
marrëdhënie	förhållande
marrëdhënie	förhållandet
marrëdhënie	släktskap
plan	planerar
plan	planen
plan	plan
plan	planera
duhen	behov
duhen	behöver
dyshim	tvekan
dyshim	tvivel
dyshim	tvivlar
sllave	slaviska
shenjë	underteckna
shenjë	skylt
shenjë	tecken
shenjë	signera
ligjet	lagar
bashkim	union
bashkim	fackförening
bashkim	unionen
bashkim	återförening
thatë	torrt
thatë	torka
thatë	torra
thatë	torr
artin	art
artin	konsten
artin	konst
afërsisht	grovt
afërsisht	ungefär
afërsisht	cirka
afërsisht	ungefär
nderi	ära
nderi	heder
nderi	ära
nderi	heder
nderi	hedra
vaj	olja
ndersa	medan
sotëm	dagens
rinisë	ungdomar
rinisë	ungdom
rinisë	ungdomsfrågor
milan	milan
milan	milano
dhoma	rummen
dhoma	rum
dhoma	rummet
dhoma	rum
datë	date
datë	dejt
datë	datum
datë	träff
kish	had
kish	hadde
kish	hade
kish	haft
artikujt	artiklar
artikujt	artiklarna
gjeneral	allmän
gjeneral	allmänna
gjeneral	allmänt
show	visa
show	show
institucionet	institutioner
institucionet	institut
institucionet	institutionerna
kufijtë	gränser
kufijtë	gränsar
kufijtë	inramning
kufijtë	gränser
kufijtë	marginaler
kufijtë	marginalerna
doktor	doc
doktor	dok
doktor	läkaren
doktor	doctor
doktor	läkare
doktor	doktor
personi	person
personi	personen
mëparshme	föregående
mëparshme	tidigare
ligj	juridik
ligj	lagen
ligj	lag
ligj	law
futur	introducerade
futur	introducerades
futur	presenterade
futur	infört
futur	infördes
futur	infogade
futur	införd
futur	infogat
futur	införas
prodhim	tillverkning
prodhim	output
prodhim	produktion
prodhim	utdata
prodhim	produkten
prodhim	produkt
prodhim	produktionen
prodhim	produktion
prodhim	tillverkning
prodhim	tillverkning
prodhim	tillverkningsindustrin
prodhim	tillverkningsindustri
çmime	priserna
çmime	priser
çmime	awards
çmime	utmärkelser
çmime	priser
varg	avstånd
varg	range
varg	intervall
varg	varg
varg	snöre
varg	sträng
varg	string
line	line
line	linje
line	rad
sekretari	sekreteraren
sekretari	sekreterare
fort	trångt
fort	tight
fort	snäv
fort	hårt
fort	jobbigt
fort	hård
fort	svårt
fort	hårda
fort	hårt
fort	starkt
fort	strong
fort	starka
fort	stark
fort	fort
shoqëruar	åtföljda
shoqëruar	åtföljs
shoqëruar	åtföljdes
shoqëruar	eskorterade
valle	dance
valle	dansa
valle	dans
valle	dansar
industriale	industriell
industriale	industriellt
industriale	industriella
mëparshëm	föregående
mëparshëm	tidigare
piktor	konstnär
piktor	målare
mesjetare	medeltida
mesjetare	medeltiden
stili	stil
stili	style
ndikuar	påverkade
ndikuar	påverkad
ndikuar	påverkat
filmat	filmar
filmat	filmer
filmat	filmer
teori	teorin
teori	teori
teori	teorier
natën	natten
natën	night
natën	kväll
natën	natt
andrea	andrea
marr	hämta
marr	skaffa
marr	få
marr	get
fisi	klan
fisi	klanen
fisi	stam
fisi	stammen
klasa	klasser
klasa	klasserna
klasa	lektioner
klasa	klass
klasa	klassen
kampion	champ
kampion	mästaren
kampion	förkämpe
kampion	champion
kampion	mästare
manuel	manuel
mbretërinë	rike
mbretërinë	riket
butë	milt
butë	milda
butë	lindriga
butë	lindrig
butë	mild
butë	mjuk
butë	mjuka
butë	soft
butë	mjukt
butë	slät
butë	jämn
butë	slätt
butë	smidigt
butë	smidig
karakteristike	karakteristiska
karakteristike	karakteristisk
skenë	scen
skenë	scen
skenë	etapp
skenë	stadium
skenë	skede
ndikimi	impact
ndikimi	effekter
ndikimi	inverkan
ndikimi	påverkan
ndikimi	påverkan
ndikimi	inflytande
ndikimi	påverka
daniel	daniel
daniel	danne
publikuar	utgiven
publikuar	publicerade
publikuar	publicerat
publikuar	offentliggjord
publikuar	publicerad
tekst	text
tekst	texten
institutit	institute
institutit	institut
institutit	institutet
futbolli	fotboll
futbolli	fotboll
pushtimin	invasion
pushtimin	invasionen
austria	österrike
marie	marie
gjakovë	gjakova
përgjithësisht	generellt
zemër	älskling
zemër	bebis
zemër	älskling
lidh	ansluter
lidh	förbinder
lidh	koppla
lidh	anslut
lidh	ansluta
gjat	långa
gjat	långt
gjat	lång
gjat	long
gjat	länge
djalë	boy
djalë	pojke
djalë	gosse
djalë	pojk
pejë	peja
pejë	pec
rasti	case
rasti	fodral
rasti	fallet
rasti	fall
rasti	rusty
south	syd
south	söderut
south	söder
south	södra
paraqitje	presentationer
paraqitje	presentation
paraqitje	uppvisande
loja	spel
loja	spelet
loja	game
loja	match
loja	vilt
usa	usa
kategori	kategori
kategori	kategorin
kategori	kategorierna
kategori	kategorier
#aaa	#aaa
spanjoll	spanjor
spanjoll	spanska
spanjoll	spansk
spanjoll	spanskt
jetoi	levde
jetoi	bodde
jetoi	bott
jetoi	levt
gjurmë	spår
gjurmë	spåra
gjurmë	spår
gjurmë	spår
gjurmë	fotspår
gjurmë	fotavtryck
emëruar	utnämnd
emëruar	utnämnda
emëruar	utsedd
emëruar	utsedda
ekzekutiv	executive
ekzekutiv	verkställande
rregullat	regler
rregullat	bestämmelser
rregullat	förordningar
rregullat	föreskrifter
rregullat	förordningarna
breg	shore
breg	strand
çoi	choi
pos	pos
besimi	faith
besimi	tron
besimi	tro
besimi	förtroendet
besimi	självförtroende
besimi	förtroende
besimi	tillit
besimi	trust
besimi	förtroende
grand	grand
indian	indiska
indian	indier
indian	indisk
indian	indiskt
indian	indian
çmim	pris
çmim	price
çmim	priset
çmim	utmärkelse
çmim	tilldelning
konferenca	konferensen
konferenca	konferens
konferenca	konferenserna
konferenca	konferenser
konsiderueshme	ansenlig
konsiderueshme	ansenliga
konsiderueshme	ansenliga
konsiderueshme	avsevärda
konsiderueshme	ansenlig
konsiderueshme	avsevärd
luis	ludvig
luis	louis
luis	lewis
luis	luis
marne	marne
hollanda	nederländerna
privat	privat
privat	privat
privat	basse
privat	privata
ashpër	hårda
ashpër	hård
ashpër	stenhård
ashpër	hård
jetonin	levde
jetonin	bodde
jetonin	bott
jetonin	levt
nënë	mor
nënë	moder
nënë	mamma
nënë	mother
shkodra	shkodra
pro	pro
pro	proffs
letra	kort
letra	cards
letra	kortspel
letra	paper
letra	pappers
letra	papper
letra	brev
letra	skrivelser
letra	bokstäver
letra	kort
letra	kortet
shtresa	lager
shtresa	skikt
aleksandër	aleksandr
aleksandër	alexander
hapësira	mellanslag
hapësira	blanksteg
hapësira	utrymmen
hapësira	mellanslag
hapësira	rymd
hapësira	rymden
hapësira	utrymme
gjoni	johannes
gjoni	john
gjoni	johan
kineze	kineser
kineze	kinesiskt
kineze	kines
kineze	kinesisk
kineze	kinesiska
emërohet	utnämnd
emërohet	utnämnda
emërohet	utsedd
emërohet	utsedda
toke	landa
toke	land
toke	marken
toke	ground
standard	standarden
standard	standard
luftuar	slogs
luftuar	kämpat
luftuar	kämpade
luftuar	slagits
ouest	ouest
fat	tur
fat	luck
muzikor	musikaliska
muzikor	musikalisk
muzikor	musikal
norvegji	norge
mbledhur	samlat
mbledhur	samlad
mbledhur	samlade
mbledhur	insamlade
mbledhur	monterade
mbledhur	sammansatta
mjete	verktyg
baden	baden
shpirtit	soul
shpirtit	själ
lojtarët	spelare
super	grymt
super	häftig
super	häftigt
super	grym
super	super
inter	inter
studiues	forskaren
studiues	forskare
studiues	lärd
ndihmon	bistår
ndihmon	hjälper
objektet	inskriptioner
objektet	objekt
objektet	föremål
dem	tjur
dem	bull
gjen	gene
gjen	gen
gjen	genen
gjen	finner
gjen	hittar
hedhur	gips
hedhur	gjutna
hedhur	kasta
hedhur	kastad
hedhur	kastad
hedhur	kastat
hedhur	slängt
planet	planet
planet	planeten
planet	planerar
planet	planer
nxjerrë	extraheras
shërbimeve	verktyg
territoret	territorier
rritja	tillväxten
rritja	tillväxt
dallohet	skilja
dallohet	särskilja
dallohet	urskilja
raporti	anmäla
raporti	rapportera
raporti	anmäl
raporti	rapport
raporti	betänkande
raporti	anmälan
raporti	förhållande
raporti	kvot
raporti	ratio
idetë	uppslag
idetë	idéer
kodra	kodra
kodra	kullen
kodra	backen
kodra	backe
kodra	kulle
kodra	hill
kodra	kullarna
kodra	kullar
kodra	hills
albume	album
shërbimet	tjänster
shërbimet	verktyg
dërgoi	skickas
dërgoi	skickade
dërgoi	skickat
dërgoi	skickad
kërkesat	krav
kërkesat	begäran
kërkesat	önskemål
kërkesat	förfrågningar
treg	marknaden
treg	market
treg	marknad
eteeq	eteeq
phoiac	phoiac
vepron	akter
vepron	opererar
zogu	birdie
zogu	pippi
zogu	fågel
zogu	fågeln
strukturë	strukturen
strukturë	struktur
strukturë	strukturera
strukturë	anläggning
sulmues	angripare
sulmues	angripare
sulmues	striker
veshur	klätt
veshur	klädda
veshur	klädd
veshur	burit
veshur	slitna
veshur	slitet
akademik	akademisk
akademik	akademiker
akademik	akademiska
akademik	akademiskt
japoneze	japansk
japoneze	japanska
japoneze	japaner
japoneze	japanskt
nënkupton	antyder
nënkupton	betyder
nënkupton	innebär
sport	sporten
sport	sport
sport	idrott
sport	idrotten
sport	sporter
sport	sport
sport	idrott
sport	sports
rowspan	rowspan
civil	civila
civil	civil
civil	civilt
civil	civila
civil	civil
civil	civilt
turistike	turist
pajisje	anordning
pajisje	enhet
pajisje	enheten
pajisje	utrustning
pajisje	enheter
pajisje	anordningar
pajisje	anordningar
pajisje	apparater
pajisje	växel
pajisje	redskap
pajisje	gear
mosha	ålder
mosha	åldern
dallim	särskilja
dallim	åtskillnad
dallim	distinktion
dallim	skillnad
dallim	skillnaden
përjashtim	undantag
përjashtim	undantaget
biblioteka	biblioteken
biblioteka	bibliotek
biblioteka	bibliotek
biblioteka	biblioteket
shpirti	ande
shpirti	anda
shpirti	spirit
shpirti	soul
shpirti	själ
vesh	öra
vesh	öron
vesh	slitage
vesh	bära
vesh	bär
total	totalt
total	sammanlagt
total	total
total	totala
total	summa
paqe	frid
paqe	freden
paqe	peace
paqe	fridens
paqe	fred
botim	offentliggörande
botim	publikation
botim	publicering
ligë	ligan
ligë	league
ligë	förbundet
ligë	liga
përmbajnë	innehålla
përmbajnë	innehåller
patriotike	patriotiska
francisco	francisco
zhanri	genre
rrugëve	gator
rrugëve	streets
rrugëve	gatorna
rrugëve	vägar
suksesshëm	framgångsrika
suksesshëm	framgångsrik
suksesshëm	lyckad
suksesshëm	lyckat
suksesshëm	framgångsrikt
qendrat	centra
qendrat	centra
kampionati	mästerskap
kampionati	championship
kampionati	mästerskapet
net	net
net	nät
net	netto
net	nätter
net	kvällar
tone	våra
tone	vårat
tone	vår
tone	vårt
tone	våran
force	kraft
force	force
force	tvinga
përbën	utgör
referenca	hänvisningar
referenca	referenser
referenca	hänvisning
referenca	referens
mungesa	avsaknad
mungesa	frånvaro
mungesa	avsaknad
mungesa	brist
mungesa	frånvaro
din	din
din	dekanus
din	dean
