در	cửa
اوستا	avesta
جنین	phôi
جنین	janine
جنین	fetus
دنیل	daniel
نازک	mỏng
نازک	gầy
نازک	thin
رفسنجانی	rafsanjani
بیابان	mạc
فرانس	frans
فرانس	pháp
حفاری	khoan
حفاری	khoan
کناری	lateral
هدیه	quà
هدیه	cải
هدیه	tặng
اندروید	android
آلبرتا	alberta
ذره	bit
ذره	cắn
ذره	hạt
کانن	canon
قصه	truyện
قصه	chuyện
فلوید	floyd
قورباغه	nhái
قورباغه	ếch
قورباغه	cóc
قورباغه	frog
اجسام	tượng
ساوت	nam
صاف	mịn
صاف	mượt
صاف	ẩm
مرطوب	trơn
مرطوب	vat
مرطوب	ướt
فقر	nghèo
رزیدنت	resident
بیروت	beirut
پروین	parvin
ابهام	ambiguity
دری	gate
دری	cổng
دری	dari
دری	dre
مهمان	khách
مهمان	khách
فارست	forrest
فارست	rừng
خالد	khaled
خالد	khalid
استعفا	thoát
شراب	rượu
شراب	vang
دراماتیک	kịch
کاروان	caravan
تکه	đoạn
تکه	mảnh
تکه	miếng
تکه	piece
تکه	vở
شهاب	shahab
شهاب	meteor
امپراطوری	empire
امپراطوری	imperial
بادن	baden
تثبیت	stabilization
پاناما	panama
حیاتی	vital
جری	jerry
آرامی	aramaic
پترزبورگ	petersburg
کرتاسه	cretaceous
سلمان	salman
آنی	annie
چالش	thạch
چالش	thách
جاوا	java
فان	trù
فان	van
شو	lấy
شو	nhận
شو	get
الیاف	tơ
الیاف	fiber
الیاف	sợi
الیاف	tơ
جرمی	jeremy
دائم	hằng
ریخته	nhẹt
عاج	ivory
عاج	ngà
عاج	ngà
مرورگر	duyệt
گرمای	nhiệt
لوئی	louis
لوئی	louie
ابراهیمی	brahimi
کروز	cruz
کروز	cruise
سرب	dẫn
سرب	chì
حدس	đoán
کویر	mạc
ژرژ	georges
دهلی	delhi
رپ	rap
رپ	rap
آستارا	astara
اردوگاه	camp
اردوگاه	trại
اردوگاه	trại
موبایل	mobile
موبایل	mobil
امان	an
امان	ammann
امان	amman
دوشنبه	dushanbe
متوالی	serial
گالری	gallery
معنایی	semantic
مسلم	muslim
داماد	bridegroom
معده	bụng
زنجیره	xích
زنجیره	đinh
کودتا	coup
هلال	hilal
تلسکوپ	telescope
گران	đắt
فرمانروایان	empires
هیپ	hip
هیپ	hông
غرق	đuối
غرق	đuối
غرق	trầm
التهاب	gớm
جنسیت	sex
فرانسوا	francois
فرانسوا	françois
کاشی	lát
کاشی	ngói
کاشی	kashi
جون	joan
مدیا	medea
طناب	dây
بتا	beta
شانس	hội
زغال	than
زغال	than
فرانکلین	franklin
لوک	luke
پرادش	pradesh
سومالی	đặc
سومالی	somalia
سومالی	somali
سومالی	somali
اسحاق	isaac
اسحاق	ishaq
کریسمس	christmas
صدام	saddam
نصف	nửa
زین	zin
زین	zane
زین	zain
زین	sale
استعداد	tài
استعداد	tài
شکارچی	hunter
ابوبکر	abubakar
اسدآباد	asadabad
سیروس	cyrus
بامداد	sáng
زاگرس	zagros
ونکوور	vancouver
دایناسورهای	raptors
دایناسورهای	raptor
تشریح	anatomy
سحابی	nebula
رانش	trôi
رانش	hông
رانش	hips
هجدهم	eighteenth
شنیدن	thuộc
شنیدن	tít
شنیدن	nghe
شنیدن	spring
هندو	hindu
هندو	hinđu
نشسته	ngồi
نشسته	sat
نشسته	ngồi
ایستاده	đứng
درهم	dirham
درهم	băm
درهم	hash
نادیده	ngơ
نوا	neva
نوا	noah
نوا	nova
یونیکس	unix
پرش	snap
پرش	đứt
پرش	skip
پرش	nhảy
پکن	kinh
پکن	kinh
چکسلواکی	czechoslovakia
زرشک	berberis
زرشک	giả
زرشک	fake
نظرسنجی	survey
گو	goh
کول	cole
آدامز	adams
لانگ	phổi
لانگ	lung
لانگ	lâu
لانگ	dài
لانگ	long
اژدها	rồng
اژدها	diều
اژدها	long
اژدها	dragon
مکس	đa
مکس	max
کریستال	crystal
کریستال	cristal
یاران	fellows
پتاسیم	kali
متقابل	chung
محرک	stimulus
پودر	bột
پودر	phấn
حمزه	hamza
ایدز	aids
ایدز	sida
ایدز	hiv
سنا	sena
سنا	senna
سهراب	sohrab
پراگ	prague
پراگ	praha
خوراک	mat
خوراک	dish
خوراک	món
علوی	alavi
نگران	lo
جامائیکا	jamaica
طاها	taha
گمشده	thiếu
بانو	madam
بانو	phu
بانو	đầm
بانو	tẩy
بانو	miss
بانو	nhớ
والت	walt
اندی	andy
سنجاب	sóc
نمایان	bien
رامین	ramin
کنستانتین	konstantinos
کنستانتین	constantine
برداشتن	chọn
برداشتن	nhặt
لوگو	logo
لوگو	lugo
آرایش	makeup
پانک	punk
لودویگ	ludwig
تای	tye
تای	thái
تای	tai
فیروز	firouz
هریک	mỗi
تعطیلات	nghỉ
سلامتی	zô
سلامتی	cạn
سلامتی	khỏe
تصویربرداری	imaging
مالت	malta
فیلادلفیا	philly
فیلادلفیا	philadelphia
طالبان	taliban
خیانت	betrayal
خیانت	phản
کلان	klan
کلان	kalan
کر	kerr
کر	kor
کر	điếc
کر	kar
لبه	mép
لبه	edge
لبه	rìa
لبه	cạnh
لبه	viền
لبه	biên
نامشخص	fuzzy
نامشخص	nhòe
کوسه	shark
کوسه	carcharhinus
تلخ	đắng
رنو	thừa
رنو	reno
رنو	renault
سیل	lụt
سیل	gượng
سیل	deluge
سیل	sil
آموخت	dạy
بان	ban
بان	cấm
استکهلم	stockholm
فوقانی	upper
پله	dục
هرمز	hormizd
فریاد	la
سکس	sex
وورتمبرگ	württemberg
پاشا	pasha
ولف	soi
ولف	wolf
ولف	sói
انار	lựu
انار	anar
سرای	saray
گابریل	gabriel
گابریل	gabrielle
کلر	clare
کلر	claire
امری	emery
شکوه	vinh
بز	dê
بز	goat
بز	dê
سفرهای	journeys
منحنی	cong
تئودور	theodore
اولویت	ưu
کفش	giày
کفش	giầy
کفش	móng
کفش	giày
بیات	bayat
زاکسن	görlitz
زاکسن	saxony
زاکسن	sachsen
زاکسن	zwickau
استنلی	stanley
بیشینه	đa
بیشینه	max
قارچ	fungus
قارچ	nấm
قارچ	nấm
قارچ	nấm
زنانه	feminine
لینکلن	lincoln
پشته	stack
زخم	thẹo
زخم	scar
زخم	sẹo
کیپ	cape
برت	gấp
برت	brett
بمبئی	bombay
بمبئی	mumbai
جف	jeff
خم	cong
خم	cúi
خم	bend
سلیم	salem
سلیم	selim
سلیم	plover
سلیم	charadrius
سلیم	salim
اسارت	âu
اسارت	bondage
اقتباس	adaptation
جیسون	phúc
جیسون	jason
کمیاب	hiếm
بلور	crystal
روزها	ngày
بلوغ	mature
یورش	assault
بارسلون	barcelona
کانتون	tổng
کانتون	canton
کان	kahn
کان	kan
بگویید	nói
بگویید	tràng
گوردون	gordon
مختار	mokhtar
مختار	mukhtar
آرسنال	arsenal
انداخت	thảy
انداخت	vất
انداخت	ném
سخنگوی	spokesman
سخنگوی	spokesperson
سخنگوی	loa
ژنو	geneve
یوتیوب	youtube
دینامو	dynamo
دینامو	dinamo
فوتسال	futsal
ژوزف	giuse
ژوزف	joseph
عضلات	muscle
احاطه	quây
وگرنه	kẻo
سیسیل	sicilia
سیسیل	sicily
سیسیل	sicile
سیسیل	cecile
سیلوا	silva
آلپ	alps
آلپ	anpơ
آلپ	alpes
آلپ	alp
شکستن	break
شکستن	phá
شکستن	phá
شکستن	breaking
صفی	safi
سنتر	tâm
سنتر	centre
لاک	locke
اکس	rìu
اکس	axe
هربرت	herbert
اسلم	slam
اسلم	aslam
مورگان	morgan
فیات	fiat
زوریخ	zürich
زوریخ	zurich
شاتل	shuttle
خوانندگی	hát
خوانندگی	hót
مبدأ	vạn
مبدأ	nguồn
خاتون	khatun
تنفس	thở
تنفس	thở
جهانگیر	jahangir
گواتمالا	guatemala
گواتمالا	gua
گواتمالا	guatemalan
سامی	sami
سامی	sammy
محتویات	dung
محتویات	dung
گوشی	đt
انگور	nho
انگور	nho
سحر	thuật
سحر	magic
معتبری	lệ
دلاویر	delaware
ریک	rick
تالاب	ao
تالاب	đầm
تالاب	lagoon
عکاسان	photographers
تعویض	switch
تعویض	chuyển
ریور	sông
کومونه	comune
شمارش	đếm
شمارش	lit
شمارش	đếm
بروکلین	brooklyn
شعرهای	thơ
کاندید	túc
ته	tah
ته	dug
بالگرد	helicopter
بالگرد	thăng
بالگرد	chopper
گلدوین	goldwyn
رهایی	đổi
رهایی	deliverance
مولوی	rumi
داروها	thuốc
تمیز	cai
تمیز	sạch
زنگ	chuông
زنگ	bell
مبارک	phước
مبارک	mubarak
مبارک	phúc
مبارک	vui
کامبوج	campuchia
شیرینی	kẹo
شیرینی	pastry
دلفین	dolphin
نورث	bắc
استوایی	equatorial
صف	hàng
صف	ranks
مارکوس	marcus
دوگانه	kép
دوگانه	dual
باربارا	barbara
انکار	chối
انکار	chối
بس	bess
پایینی	hạ
یوفا	uefa
ماریو	mario
الماس	zô
الماس	diamond
الماس	rô
چم	cham
اینچ	inch
اینچ	cm
بید	thầu
بید	bid
بید	vid
خونریزی	ll
پهلوان	hero
پهلوان	hùng
پهلوان	hoàn
پهلوان	cọc
پهلوان	champion
فضل	ân
فضل	grace
فضل	tha
فضل	bounty
انحراف	lệch
امتحان	thi
امتحان	quiz
تصنیف	ballad
احیای	revival
صبر	kiên
صبر	nhân
نما	xem
نما	view
تصفیه	purification
اعتراف	confession
راوی	narrator
راوی	ravi
نارنجی	cam
فرح	farah
ماکو	mako
گنو	gnu
مروارید	pearl
مروارید	trân
سعد	saad
برکنار	oust
پدری	cha
استیل	thép
استیل	acetyl
استیل	steele
همبستگی	unity
میمون	khỉ
شناور	lỏng
شناور	float
شناور	nổi
الکتریک	điện
نانو	nano
رابین	robin
باراک	barack
هارولد	harold
دوتایی	duplex
دوتایی	kép
دوتایی	dual
موتورز	motors
پورتو	puerto
کیف	túi
کیف	bag
کیف	pose
کیف	túi
کیف	ví
کیف	bóp
کیف	ví
مرسدس	mercedes
سازگاری	adaptation
لر	lor
هلن	helen
ماست	yogurt
پاره	xé
پاره	rip
فیلد	field
فیلد	trường
پیشروی	march
بختیار	bakhtiar
نوشتم	viết
امینی	amini
ظهر	noon
ظهر	trưa
بو	bu
بو	hù
بو	boo
چنگ	grip
چنگ	grep
چنگ	giựt
چنگ	chang
چنگ	trịnh
چنگ	thành
چنگ	cheng
چنگ	hạc
چنگ	harp
ناوشکن	destroyer
کلا	tổng
خب	chà
خب	ừm
امیل	emile
امیل	emil
ماهیچه	muscle
غزل	ghazal
غزل	ode
زور	buộc
استار	star
استار	starr
گوسفند	cừu
شایع	rumor
روباه	foxy
روباه	fox
روباه	cáo
مزارع	fields
مزارع	trường
مدخل	entry
مدخل	mục
بیک	baek
آیدا	aida
آیدا	lda
آیدا	ida
هرم	pyramid
سایز	cỡ
سایز	thước
دادستان	tố
الکس	alex
داروسازی	dược
اینشتین	einstein
کمر	eo
کمر	hông
آهک	limestone
آهک	vôi
آهک	chanh
آهک	lime
نیما	nima
عقد	marry
عقد	cưới
میانمار	myanmar
تخته	bảng
طبری	tabari
ویا	villa
گویان	guiana
گویان	guyana
مارکو	marko
مارکو	marco
اجتناب	avoidance
ویلا	willa
ویلا	vila
ویلا	villa
پیوندها	xích
پیوندها	links
منصفانه	fair
ریگان	reagan
پلنگ	tiger
پلنگ	cọp
پلنگ	hổ
پلنگ	leopard
پلنگ	báo
پلنگ	panther
ترشح	tit
ترشح	splash
کابلی	cáp
کیا	kia
بارداری	thai
بارداری	thai
بارداری	bầu
شغلی	nghề
بلوری	crystal
طلوع	rise
طلوع	rising
یاس	jasmine
یاس	yas
ارث	inheritance
یزدگرد	yazdegerd
فرانتس	franz
رادار	radar
رادار	rađa
هایدلبرگ	heidelberg
اعلامیه	poster
بریستول	bristol
طوسی	tusi
شنیده	nghe
فر	lò
فر	fair
اسد	asad
اسد	asad
گشتاور	lát
گشتاور	torque
اریکسون	ericson
اریکسون	ericson
اریکسون	ericsson
شانزده	sixteen
غارت	loot
سلطه	dominance
هائیتی	haiti
تراکتورسازی	tractor
ثروتمند	vương
ثروتمند	giàu
ثروتمند	rich
سنگال	senegal
لرد	huân
ژانیرو	janeiro
گوستاو	gustav
تراز	dóng
تراز	align
تراز	mức
تراز	tầng
تراز	cấp
نسب	lineage
بک	beck
بک	bak
پتروشیمی	petrochemical
واسط	giao
دال	dal
دال	dall
دال	dahl
نرمال	chuẩn
نرمال	thường
افسردگی	depression
شیوع	bùng
شیوع	prevalence
تطبیق	thủ
تطبیق	khớp
آلومینیوم	nhôm
آلومینیوم	nhôm
وال	wall
وال	tường
وال	ver
وال	val
بادام	almond
ملاک	criterion
آرنولد	arnold
نینتندو	nintendo
صندلی	ghế
صندلی	lí
صندلی	cậy
بنز	benz
پرت	pratt
پرت	perth
وهاب	wahab
اردو	camp
اردو	trại
اردو	camper
اردو	camping
کشاورز	nông
کشاورز	quê
مهره	bead
مهره	bread
مهره	nut
مهره	nứt
مهره	pawn
افت	giọt
افت	bỏ
افت	thả
چرب	nhờn
بازنویسی	rewrite
شیری	milky
رایان	ryan
نیتروژن	nitơ
نیتروژن	nitrogen
اورانیوم	urani
اورانیوم	uranium
منشور	charter
راننده	xế
رول	cuộn
رول	roll
شوم	nhọ
شوم	xui
شوم	sinister
فرضیه	thuyết
لوپز	lopes
لوپز	lopez
دوی	devi
دوی	dewey
سئول	hé
سئول	seoul
هرمان	hermann
هرمان	herman
وستفالن	westphalia
بسط	bung
لید	dẫn
لید	chì
منظر	splendor
فوری	instant
فوری	tức
فوری	tức
ییل	yale
پرس	nhấn
پرس	bào
پرس	ấn
پرس	bấm
پرس	enquiry
بینایی	vision
فلسطینی	palestine
فلسطینی	palestinians
فلسطینی	palestin
عبد	abd
عبد	abid
سایوز	soyuz
هیوندای	hyundai
لوس	los
لوس	luce
جعل	giả
جعل	fake
سیمین	bạc
یال	mane
یال	bờm
صلیبی	crusades
صلیبی	crusaders
دینامیک	dynamics
دینامیک	động
دینامیک	dynamical
استراحت	break
استراحت	phá
استراحت	nghỉ
اکتشاف	discovery
گذرگاه	đò
گذرگاه	ferry
گذرگاه	phà
گذرگاه	archway
گذرگاه	causeway
ترکمن	turkmen
طاهر	tahir
طاهر	taher
زهره	venus
مسئولین	bang
آنتن	antenna
آنتن	anten
گاما	gamma
آملی	amélie
هان	hàn
هان	han
هان	hán
فضاپیمای	spacecraft
نیکاراگوئه	nicaragua
سلماس	salmas
پیکان	arrow
اندرسون	anderson
مسافرت	du
مسافرت	tý
درویش	dervish
درویش	darwish
شاخ	sừng
شاخ	lắc
شاخ	rung
میخائیل	mikhail
تصادف	nạn
دوام	bền
ارسطو	aristotle
بیاورد	mang
ریال	qatari
ریال	rial
ریال	ye
قشم	qeshm
هولوکاست	holocaust
ناشناس	anonymous
اسرار	secrets
آش	osh
آش	hms
آش	ash
آش	tro
آش	chua
غروب	tối
کارتر	carter
ساعات	tiếng
ساعات	giờ
اپیزود	tập
اپیزود	episode
زیتون	olive
زیتون	ôliu
زیتون	ôliu
زیتون	olives
لامپ	lamp
لامپ	đèn
شفیلد	sheffield
ارواح	ghosts
ارواح	ma
کیسه	túi
کیسه	bag
کیسه	pose
کیسه	túi
غیرفعال	passive
غیرفعال	tắt
ببر	tiger
ببر	cọp
ببر	hổ
آمازون	amazon
نوه	cháu
یادداشت	note
حجاب	hijab
حجاب	mờ
حجاب	màn
حجاب	curtain
حجاب	chăn
حجاب	rèm
هاکی	hockey
شکاف	slot
شکاف	khe
شکاف	rift
شکاف	mớ
شکاف	đê
شکاف	nứt
دونالد	donald
کاشت	trồng
کاشت	cấy
کاشت	implant
کاشت	cấy
پاکسازی	clearing
پاکسازی	cleansing
فسفات	phosphate
نیکلاس	niklas
خوشه	cụm
خوشه	ear
خوشه	tai
جاناتان	jonathan
سیبری	oanh
سیبری	siberian
سیبری	sibir
سیبری	siberia
بنزین	xăng
کلات	kalat
تجویز	prescription
هارد	hurd
ماسه	bi
ماسه	cát
ویرجین	trinh
ویرجین	virgin
ویرجین	tân
نیلوفر	lotus
اسکاتلندی	scot
اسکاتلندی	scots
اسکاتلندی	scottish
کرون	krone
کرون	vương
کوری	blindness
کوری	cory
استنفورد	stanford
اسطوره	legend
اسطوره	myth
لاکهید	lockheed
کردهای	kurds
شعبان	shaban
سیا	sia
گرا	gera
باختر	tây
تقاطع	lô
خرمشهر	khorramshahr
مسی	messi
کردها	kurds
رنه	rené
رنه	renee
رنه	rene
رنه	rené
رنه	rene
آخوند	mullah
شهادت	chứng
آزادراه	freeway
صخره	vuốt
صخره	cliff
صخره	đá
صخره	rock
آبراهام	abraham
ایرباس	airbus
قوس	arc
لوئیز	luiz
لوئیز	louise
تابلو	tấm
یونگ	trẻ
یونگ	young
یونگ	jung
دزد	trộm
استادی	thầy
پروازی	flying
پروازی	bay
پروازی	bay
باقری	bagheri
تحریر	gõ
حاد	viêm
بورگس	burgess
پشم	len
تکراری	trùng
والنسیا	valencia
سالار	salar
هرودوت	herodotus
پرینستون	princeton
باهاما	bahamas
باهاما	bahama
دعا	nguyện
دعا	đậu
دیوانه	cuồng
دیوانه	khùng
دیوانه	điên
دیوانه	giận
بصره	basra
قرص	thuốc
قرص	pil
عادت	trù
گیم	game
گیم	chơi
ساقه	stalk
ساقه	cuống
راهپیمایی	march
سرگذشت	narrated
ویولن	violin
شجاع	courageous
بکر	becker
شکستگی	gãy
توربین	turbine
رافائل	raphael
رافائل	pantheon
رافائل	rafael
قاب	khung
جنوبگان	antarctic
نیوکاسل	newcastle
ادگار	edgar
لطفی	lotfi
راین	ryan
راین	rhine
راین	rhein
راین	rayne
قشقایی	qashqai
سطر	hàng
کبیسه	leap
بصری	visual
یار	yar
ترینیداد	trinidad
تهاجم	assault
کلن	cologne
کلن	köln
نیسان	nissan
ساواک	savak
دشمنی	địch
دشمنی	thù
دشمنی	địch
دشمنی	thù
شوخی	joke
شوخی	đùa
شوخی	đểu
شوخی	đùa
شوخی	hài
یورک	york
نعمت	blessing
ورشو	warszawa
ورشو	warsaw
داود	dawood
داود	david
زندگینامه	autobiography
جادویی	thuật
