din	จาก
stabilirea	สถาปนา
proprietati	คุณสมบัติ
proprietati	ทรัพย์สิน
proprietati	คุณสมบัติ
proprietati	ทรัพย์สิน
ocazie	โอกาส
calculator	คอม
calculator	คอมพิวเตอร์
alege	เลือก
alege	เลือก
stiri	ข่าวสาร
stiri	ข่าว
stiri	ข่าวสาร
stiri	ข่าว
stiri	ข่าวสาร
stiri	ข่าว
multiple	หลายๆ
multiple	หลาย
grea	หนักๆ
grea	หนัก
ian	ลาน
ian	เอียน
libertate	เสรีภาพ
libertate	อิสระ
libertate	อิสรภาพ
libertate	เสรีภาพ
libertate	liberty
pericol	อันตราย
premier	พรีเมียร์
premier	premier
meuse	meuse
aspectul	ลักษณะ
barbat	ตัวผู้
barbat	มนุษย์
barbat	ชาย
barbat	คน
barbat	แมน
barbat	man
barbat	ตัวผู้
barbat	มนุษย์
barbat	ชาย
barbat	คน
barbat	แมน
barbat	man
sticla	กระจก
sticla	แก้ว
sticla	ขวด
sticla	กระจก
sticla	แก้ว
sticla	ขวด
carlo	คาโล
carlo	คาร์โล
materialul	วัสดุ
mobile	mobile
tvr	tvr
schimbul	แลก
gradina	สวน
gradina	garden
gradina	สวน
gradina	garden
gradina	สวน
gradina	garden
universul	ภพ
universul	จักรวาล
universul	จักรภพ
socialiste	สังคมนิยม
festivalului	เทศกาล
traditie	ประเพณี
traditie	ธรรมเนียม
traditie	ประเพณี
traditie	ธรรมเนียม
interpretarea	ตีความ
interpretarea	ทำนาย
industrial	อุตสาหกรรม
suport	สนับสนุน
suport	รองรับ
biroul	สำนักงาน
biroul	สำนัก
biroul	สำนักงาน
biroul	ออฟฟิศ
soldat	ทหาร
antica	โบราณ
antica	โบราณ
apel	อุทธรณ์
apel	แย้ง
apel	โทร
mesajul	จดหมาย
mesajul	ข้อความ
exprima	express
exprima	express
way	วิธี
way	ทาง
way	วิถี
way	หนทาง
mass	มวล
mass	ก้อน
mort	ตาย
manche	manche
box	boxing
box	มวย
box	ชกมวย
palestina	palestine
palestina	ปาเลสไตน์
vreodata	เคย
asemanator	คล้าย
asemanator	คล้าย
capital	พระนคร
capital	ทุน
atlantic	แอตแลนติก
sovietici	โซเวียต
sovietici	โซเวียต
pnl	pnl
amsterdam	อัมสเตอร์ดัม
youthyears	youthyears
complexe	ปม
complexe	complex
documentare	สารคดี
documentare	สารคดี
canadian	แคนาดา
explica	อธิบาย
explica	อธิบาย
poitou	poitou
fenomen	ปรากฏการณ์
coroana	crown
coroana	มงกุฎ
coroana	crown
coroana	มงกุฎ
steagul	ธงชาติ
steagul	ธง
mike	ไมค์
australian	ออสเตรเลีย
delta	เดลต้า
delta	delta
grave	จริงจัง
stone	stone
stone	หิน
stone	ศิลา
gasite	พบ
gasite	เจอ
florida	ฟลอริดา
break	พัก
arc	อาร์ค
arc	arc
arc	กราบ
arc	ธนู
arc	นู๋
arc	โบว์
comunicare	สื่อสาร
frate	น้อง
semne	เครื่องหมาย
scriere	เขียน
prizonieri	นักโทษ
prizonieri	เชลย
power	อำนาจ
power	power
power	พลังงาน
power	พลัง
arizona	แอริโซนา
tony	โท
aliatii	พันธมิตร
puy	puy
primara	หลัก
introducere	บทนำ
confirmat	ยืนยัน
cheile	กุญแจ
lacuri	ทะเลสาบ
main	หลัก
promovare	โปรโมท
promovare	โปรโมชัน
nepotul	หลาน
secunde	วินาที
incercarea	สอบ
incercarea	ทดสอบ
diploma	ประกาศนียบัตร
diploma	ปริญญา
diploma	ประกาศนียบัตร
diploma	ปริญญา
fortat	บังคับ
fortat	บังคับ
nationalgoals	nationalgoals
traducator	ล่าม
evita	เลี่ยง
evita	เลี่ยง
divizie	ดิวิชั่น
vase	เส้นเลือด
vase	จาน
legile	กฎหมาย
rurala	ชนบท
valley	หุบเขา
risc	เสี่ยง
solomon	โซโลมอน
ziar	หนังสือพิมพ์
organizare	มโน
organizare	องค์กร
organizare	องค์การ
organizare	องค์กร
organizare	องค์การ
complexul	ปม
complexul	complex
rang	อันดับ
gheata	ไอซ์
gheata	ice
gheata	ไอซ์
gheata	ice
gheata	ไอซ์
gheata	ice
gheata	ไอซ์
gheata	ice
accepta	ยอมรับ
accepta	ยอมรับ
templul	วิหาร
templul	วัด
etapa	ขั้น
etapa	stage
etapa	เวที
etapa	ขั้น
etapa	stage
etapa	เวที
turc	เติร์ก
turc	turk
turc	ตุรกี
service	บริการ
wang	แวง
wang	วัง
youthclubs	youthclubs
liniile	เส้น
liniile	บรรทัด
semnificative	สำคัญ
sugereaza	แนะนำ
sugereaza	แนะนำ
alianta	พันธมิตร
alianta	พันธมิตร
alianta	พันธมิตร
recente	ล่าสุด
cracovia	cracow
coordonate	ประสาน
coordonate	พิกัด
misiune	ภารกิจ
misiune	mission
dead	ตาย
creanga	สาขา
coperta	ปก
coperta	cover
coperta	ปกปิด
coperta	ปก
coperta	cover
coperta	ปกปิด
gold	ทอง
gold	โกลด์
gold	ทองคำ
scriu	เขียน
scriu	เขียน
cauta	ค้นหา
cauta	ค้นหา
intalnire	พบปะ
intalnire	ประชุม
intalnire	พบปะ
intalnire	ประชุม
trasaturi	ลักษณะ
trasaturi	คุณสมบัติ
wolf	หมาป่า
prezente	ปัจจุบัน
douglas	ดักลาส
modificat	แก้ไข
provocat	ท้า
egal	เท่ากับ
egal	เท่ากับ
gerais	gerais
vioara	ไวโอลิน
vioara	ไวโอลิน
stejar	โอ๊ค
cavaler	ไนท์
cavaler	อัศวิน
istanbul	อิสตันบูล
banii	เงิน
studiaza	เรียน
studiaza	ศึกษา
sector	ภาค
conacul	แมนชั่น
conacul	คฤหาสน์
structuri	โครงสร้าง
amestec	ผสม
amestec	มิกซ์
amestec	ผสม
amestec	กลมกลืน
geografica	ภูมิศาสตร์
geografica	ภูมิศาสตร์
clasament	จุดยืน
clasament	อันดับ
jim	jim
jim	จิม
castel	ปราสาท
campie	ธรรมดา
socialist	สังคมนิยม
infrangerea	ปราบ
infrangerea	ปราชัย
scenariul	บท
teritoriala	หวง
teritoriala	อาณาเขต
stack	ซ้อน
fotografie	รูป
fotografie	ภาพถ่าย
fotografie	รูปภาพ
fotografie	ภาพถ่าย
musulmani	มุสลิม
musulmani	มุสลิม
profesionist	professional
profesionist	วิชาชีพ
interzis	แบน
regulile	กฏ
regulile	กติกา
regulile	กฎ
irak	อิรัก
ideile	แนวคิด
student	นักเรียน
student	นักศึกษา
reactie	ปฏิกิริยา
reactie	ปฏิกิริยา
reactie	ปฏิกิริยา
pre	pre
sprijinit	สนับสนุน
topul	ท็อป
avansat	ก้าวหน้า
activitatile	กิจกรรม
boala	โรค
boala	โรค
blocat	ติด
blocat	ล็อก
blocat	ล็อค
blocat	บล็อก
blocat	บล็อค
intrebari	คำถาม
intrebari	คำถาม
intern	ฝึกงาน
intern	ภายใน
valorile	ค่า
inchisa	ปิด
paginii	เพจ
paginii	หน้า
raspandit	แพร่
raspandit	กระจาย
externa	ภายนอก
statie	สถานี
statie	สถานี
statie	สถานี
watson	วัต
industrie	อุตสาหกรรม
cadru	กรอบ
cadru	เฟรม
electronica	อิเล็กทรอนิกส์
electronica	อิเล็กทรอนิกส์
electronica	อิเล็กทรอนิกส์
bay	อ่าว
scria	เขียน
generatie	รุ่น
generatie	ยุค
generatie	รุ่น
generatie	ยุค
generatie	รุ่น
generatie	ยุค
peretele	กำแพง
ulei	น้ำมัน
tehnici	เทคนิค
acoperita	ครอบคลุม
acoperita	ปกคลุม
acoperita	เคลือบ
juridice	กฎหมาย
electronic	อิเล็กทรอนิกส์
prietenii	เพื่อนๆ
prietenii	เพื่อน
channel	ช่อง
logo	logo
logo	โลโก้
aprobarea	อนุมัติ
curse	แข่ง
clasic	คลาสสิค
clasic	คลาสสิค
clasic	classic
wittelsbach	wittelsbach
personalitate	บุคลิกลักษณะ
personalitate	บุคลิก
personalitate	บุคลิกภาพ
ocupata	ยุ่งๆ
ocupata	ยุ่ง
ocupata	ยุ่งๆ
ocupata	ยุ่ง
indiana	อินเดียนา
indiana	อินเดีย
hollywood	ฮอลลีวู้ด
semnul	ป้าย
semnul	ลงชื่อ
semnul	เซ็น
anhalt	anhalt
spectacol	โชว์
spectacol	แสดง
animal	สัตว์
douazeci	ยี่สิบ
douazeci	ยี่สิบ
mandat	หมาย
mandat	อาณัติ
documentele	เอกสาร
mostra	ตัวอย่าง
preda	สอน
electronice	อิเล็กทรอนิกส์
electronice	อิเล็กทรอนิกส์
egala	เท่ากับ
egala	เท่ากับ
inregistrate	บันทึก
cetateni	ประชาชน
cetateni	พลเมือง
cetateni	ประชาชน
cetateni	พลเมือง
bustul	หน้าอก
bustul	bust
tare	แรง
tare	โหม
tare	ลำบาก
tare	หนัก
tare	ฮาร์ด
tare	ยาก
tare	ร้าย
tare	ดังๆ
tare	ดัง
aplica	สมัคร
aplica	สมัคร
imaginile	ภาพ
imaginile	รูปภาพ
dark	เข้ม
dark	มืด
distruse	ทำลาย
conditia	เงื่อนไข
conditia	สภาพ
remarca	หมายเหตุ
remarca	หมายเหตุ
mala	mala
secrete	secret
secrete	ลับ
secrete	ลับๆ
plastice	พลาสติก
similara	คล้าย
purta	สวม
purta	ใส่
tobe	กลอง
century	ศตวรรษ
canta	สิงห์
canta	ร้อง
canta	สิงห์
canta	ร้อง
canta	สิงห์
canta	ร้อง
muta	เลื่อน
muta	ขยับ
muta	ย้าย
guy	กาย
interioara	ภายใน
interioara	inner
terenuri	land
terenuri	แลนด์
terenuri	ที่ดิน
profesori	ครู
primare	หลัก
primare	เทศมนตรี
provincii	จังหวัด
rurale	ชนบท
drapelul	ธงชาติ
drapelul	ธง
societati	บริษัท
societati	สังคม
satelit	ดาวเทียม
diferita	ต่าง
diferita	ต่าง
regat	อาณาจักร
spectacole	แสดง
milion	ล้าน
obisnuit	ปรกติ
obisnuit	ปกติ
obisnuit	สามัญ
obisnuit	ธรรมดา
argumente	อาร์กิวเมนต์
aplicarea	แอพพลิเคชัน
arab	อาหรับ
stabileste	กำหนด
stabileste	ตั้ง
miscari	moves
miscari	moves
queen	ควีน
queen	ราชินี
via	ผ่าน
jane	jane
jane	เจน
monaco	โมนาโก
gray	เทา
hohenzollern	hohenzollern
informatie	ข้อมูล
compuse	แต่ง
agricultura	การเกษตร
agricultura	การเกษตร
agricultura	เกษตรกรรม
agricultura	การเกษตร
agricultura	การเกษตร
agricultura	เกษตรกรรม
tehnologie	วิทยาการ
tehnologie	เทคโนโลยี
computer	คอม
computer	คอมพิวเตอร์
strict	เคร่งครัด
celule	เซลล์
mecanica	กลศาสตร์
mecanica	กลไก
mecanica	เชิงกล
mecanica	กลศาสตร์
mecanica	กลไก
distrusa	ทำลาย
distrusa	ทำลาย
legal	กฎหมาย
active	ทรัพย์สิน
active	สินทรัพย์
primarul	เทศมนตรี
britanici	บริติช
britanici	อังกฤษ
minerale	แร่
minerale	แร่
business	ธุรกิจ
business	กิจการ
boston	บอสตัน
boston	boston
marc	marc
