και	ve
κόκκινη	kirmizi
κόκκινη	kızıl
κόκκινη	red
επιστημονικά	bilimsel
μουσικές	müzikal
μοναχός	keşiş
μοναχός	keşiş
μοναχός	monk
μισέλ	michelle
μισέλ	michel
πρόθεση	niyet
πρόθεση	niyeti
πρόθεση	niyet
ψάρια	balık
ψάρια	balik
ψάρια	balıklar
μπιλ	fatura
μπιλ	bill
τέξας	teksas
τέξας	texas
κανονικό	düzenli
κανονικό	normal
κανονικό	normal
διάσημο	meşhur
διάσημο	ünlü
τζόνσον	johnson
κόστα	costa
κόστα	kosta
κόστα	kosta
τζαμί	cami
τζαμί	camii
πάλη	güreş
πάλη	mücadele
πάλη	kavga
πάλη	savaş
πάλη	dövüşün
πάλη	dövüş
πάλη	mücadele
θαλάσσια	marine
θαλάσσια	deniz
θαλάσσια	denizcilik
θαλάσσια	denizci
αδυναμία	zayıflığı
αδυναμία	zayıflık
σύρου	siros
οχυρό	kale
οχυρό	kale
οχυρό	fort
μαθηματική	matematiksel
τόνι	tony
τόνι	toni
μελετητές	alimler
αγορές	alışveriş
αγορές	pazarları
αγορές	pazarlar
σύμπλεγμα	küme
αδερφή	abla
αδερφή	bacım
αδερφή	rahibe
αδερφή	kardeş
σαμόα	samoalı
σαμόα	samoa
εργάτες	işçi
εργάτες	işçiler
βασισμένο	temelli
βασισμένο	tabanlı
φόρμουλα	mama
φόρμουλα	formula
φόρμουλα	formül
συντεταγμένες	koordinatları
συντεταγμένες	koordinat
συντεταγμένες	koordinatlar
έρχονται	geliyor
έρχονται	geliyorum
λόγοι	sebepleri
λόγοι	nedenler
λόγοι	sebepler
λόγοι	nedenleri
προσβολή	hakaret
προσβολή	aşağılama
πληθυσμοί	nüfusu
πληθυσμοί	nüfus
λύσεις	çözümleri
λύσεις	çözümler
λύσεις	çözüm
ανεξάρτητες	bağımsız
συμπεριλαμβανομένης	dahil
πτήσεις	uçuşlar
πτήσεις	uçuş
κρασί	şarap
επηρέασε	etkilendi
επηρέασε	etkilenmiş
επηρέασε	etkilenen
νάτριο	sodyum
μαργαρίτα	margaret
μαργαρίτα	margherita
μαργαρίτα	papatya
μαργαρίτα	daisy
μαργαρίτα	margarita
πόρτο	porto
αφροδίτη	afrodit
αφροδίτη	venüs
αποδεκτή	kabul
οποιονδήποτε	kimse
απονομή	verilmesi
σύμπαν	kainat
σύμπαν	evren
σύμπαν	evren
σύμπαν	kainat
σύμπαν	cosmos
πρακτικές	uygulamaları
συντάκτες	editörler
συντάκτες	yazarlar
διαταραχή	rahatsızlık
διαταραχή	düzensizlik
διαταραχή	bozukluğu
διαταραχή	bozukluk
σαίξπηρ	shakespeare
συνεισφορές	katkıları
επιστημονικό	bilimsel
μαίρη	meryem
μαίρη	mary
ακριβή	doğru
ακριβή	isabetli
ακριβή	pahalı
ακριβή	pahalıdır
τάκης	takis
σιδηροδρομικός	demiryolu
πόδι	ayak
πόδι	ayağı
πόδι	bacak
παρκ	park
βρυξέλλες	brüksel
ροπή	tork
άνθη	çiçekler
άνθη	çiçek
αστέρι	yıldız
αστέρι	yıldızlı
αστέρι	star
συμμετέχοντες	katılanlar
συμμετέχοντες	katılımcılar
συμμετέχοντες	katılanlar
συμμετέχοντες	katılımcılar
δωμάτιο	oda
πάσχα	fısıh
πάσχα	paskalya
συμφώνησε	kabul
συμφώνησε	anlaştık
γραμματεία	secretariat
δημόσιες	kamu
δημόσιες	halk
ανθρώπινα	insani
ανθρώπινα	insan
φτερά	tüyleri
φτερά	tüy
φτερά	tüyler
φτερά	kanat
φτερά	kanatlar
φτερά	kanatları
απαγόρευση	ban
απαγόρευση	yasaklama
απαγόρευση	yasağı
απαγόρευση	yasaklama
αίθουσες	odalar
αίθουσες	odaları
αίθουσες	oda
αίθουσες	salonları
επιβάτες	yolcular
επιβάτες	yolcuları
επιβάτες	yolcu
υιός	oğul
υιός	evlat
υιός	oğlum
αξιωματικοί	subay
αξιωματικοί	memurlar
αξιωματικοί	memurların
αξιωματικοί	subaylar
σερβικά	sırp
διάλυμα	çözümü
διάλυμα	çözüm
καύσης	yanma
σύνολα	set
σύνολα	setleri
σύνολα	ayarlar
διάδοχο	halefi
αξίες	değerler
αξίες	değer
αξίες	değerleri
δημοφιλή	popüler
δημοφιλή	sevilen
δημοφιλή	gündemdeki
δημοφιλή	trend
δημοφιλή	gündemde
δημοφιλή	gündem
εξορία	sürgüne
εξορία	sürgün
εξορία	sürgün
ανατροπή	subversion
ανατροπή	yıkım
ανατροπή	twist
ανατροπή	devirme
επιλογές	seçenekler
επιλογές	seçenekleri
επιλογές	seçenek
επιλογές	seçenekler
επιλογές	tercihler
επιλογές	seçimler
τόμ	tom
φωνές	sesleri
φωνές	sesler
θεωρητικά	teoride
θεωρητικά	teorik
ενότητες	modülleri
ενότητες	bölümleri
ενότητες	kısımlar
ενότητες	bölümler
αντιπολίτευση	muhalefet
αντιπολίτευση	muhalif
εισήλθε	girdi
εισήλθε	girilen
υποψήφιοι	adaylar
υποψήφιοι	adayları
υποψήφιοι	adaylar
υποψήφιοι	adayları
υποψήφιοι	adaylar
θρησκευτικό	dindar
θρησκευτικό	dinsel
θρησκευτικό	dini
τελειώνει	bitiyor
τελειώνει	biter
φορτίο	yükleyin
φορτίο	yükle
φορτίο	yük
φορτίο	kargo
φορτίο	sevkiyat
αφιερωμένο	adanmış
αφιερωμένο	adanmış
αφιερωμένο	adamış
ακμή	akne
ακμή	sivilce
γαλαξίας	galaxy
γαλαξίας	galaksi
αζερμπαϊτζάν	azerbaycan
ιωάννα	johanna
ιωάννα	joan
ιωάννα	jeanne
ιωάννα	joanna
ιωάννα	jeanne
ατλέτικο	atletico
ατλέτικο	atlético
παίζοντας	oynuyor
παίζοντας	oynamak
πολίτη	yurttaş
πολίτη	vatandaş
συνδέσμους	bağlantılar
συνδέσμους	bağlar
συνδέσμους	bağlantıları
αριστοτέλη	aristo
ελάχιστο	minimum
ελάχιστο	asgari
ελάχιστο	minimum
ελάχιστο	asgari
γυρίσματα	çekim
γυρίσματα	çekim
γυρίσματα	atış
επίλυση	çözüm
επίλυση	çözmek
επίλυση	çöz
επίλυση	çözmek
κεντρικός	merkezi
κεντρικός	merkez
κουλτούρα	kültürü
κουλτούρα	kültür
προφήτη	peygamber
πτηνά	kuşlar
βρετανικά	britanya
βρετανικά	ingiliz
βρετανικά	ingilizler
χαρτί	kâğıt
χαρτί	gazete
χαρτί	kağıt
σετ	set
σετ	seti
σετ	set
σετ	setleri
σετ	ayarlar
σημειώθηκε	kaydetti
προκύπτουν	yüksel
προκύπτουν	kalk
χάρις	haris
χάρις	harris
φαραώ	firavunlar
φαραώ	firavun
εξαιρετική	mükemmel
τρόφιμα	yiyecek
τρόφιμα	yemekler
τρόφιμα	gıda
τρόφιμα	yemek
τρόφιμα	yiyecekler
τρόφιμα	yemekler
τρόφιμα	gıda
συνδέθηκε	bağlantılı
συνδέθηκε	bağlı
συνδέθηκε	bağlandı
συνδέθηκε	bağlanmış
χρήσιμο	yararlı
χρήσιμο	kullanışlı
χρήσιμο	faydalı
χρήσιμο	yararlı
χρήσιμο	yardımsever
χρήσιμο	faydalı
προσδιορισμός	kararlılık
προσδιορισμός	azim
σάμου	samos
εργατικό	emek
ποταμών	nehirler
ποταμών	nehirleri
ποταμών	rivers
ανοιχτό	açık
ανοιχτό	open
ανοιχτό	açın
ανοιχτό	aç
ανοιχτό	açıl
θετική	olumlu
θετική	pozitif
καλύπτεται	kaplı
καλύπτεται	örtülü
πέμπτο	beşinci
χαμηλό	alçak
χαμηλό	düşük
παράταση	uzatma
παράταση	uzatma
παράταση	eklenti
παράταση	dahili
κυμαίνεται	aralıkları
κατάλληλα	uygun
κατάλληλα	uygundur
κατάλληλα	uygun
εβραϊκή	ibranice
αποστάσεις	mesafeler
ομόνοια	concord
αστική	şehirli
αστική	şehir
αστική	kentsel
οδηγία	yönergesi
μεταφορών	taşıt
μεταφορών	ulaştırma
μεταφορών	taşıma
μεταφορών	nakliye
μεταφορών	ulaşım
στιούαρτ	stewart
στιούαρτ	stuart
έντομα	böcekler
έντομα	böcekleri
έντομα	böcek
έντομα	böcekler
έντομα	böcek
έντομα	hatalar
θείου	sülfür
αθλητισμός	spor
αθλητισμός	sport
αθλητισμός	spor
αθλητισμός	sporlar
δουλεύει	çalışır
δουλεύει	çalışıyor
λειτουργικό	işletim
λειτουργικό	işlevsel
λειτουργικό	fonksiyonel
λειτουργικό	operasyonel
εκλεγεί	seçilmiş
εκλεγεί	seçildi
μόριο	molekül
γουινέας	gine
σοβαρό	ciddi
παρατηρηθεί	gözlemledi
σκάκι	satranç
ποτάμι	nehri
ποτάμι	river
ποτάμι	nehir
ποτάμι	irmak
σπυρίδων	spyridon
αρέσει	seviyor
αρέσει	beğenme
αρέσει	beğeni
διάγραμμα	diyagramı
διάγραμμα	grafik
διάγραμμα	grafik
πεδιάδα	sade
πεδιάδα	düz
πεδιάδα	apaçık
πεδιάδα	yalın
ονόματι	adında
αρμενία	ermenistan
περνάει	geçiyor
ποσειδώνα	poseidon
ποσειδώνα	neptune
ποσειδώνα	neptün
σκέψης	düşünerek
σκέψης	düşünmek
σκέψης	düşünme
σκέψης	düşünüyorum
σκέψης	düşünce
τραυματίες	yaralandı
τραυματίες	yaralılar
τραυματίες	yaralı
τραυματίες	yaralandı
τραυματίες	yaralılar
τραυματίες	yaralı
κορίνθου	corinth
σμήνος	küme
σμήνος	sürü
σμήνος	filo
σμήνος	bölük
σμήνος	sürü
αναγνώστες	okuyucular
αναγνώστες	okurlar
ιιι	iii
διπλωμάτης	diplomat
απολύτως	kesinlikle
αρχαιολογική	arkeolojik
χιλή	şili
σαράντα	kırk
σαράντα	forty
ασθένειες	hastalık
ασθένειες	hastalıklar
ασθένειες	hastalıkları
ασθένειες	hastalıklara
αίτια	nedenler
αίτια	nedenleri
άγρια	vahşi
άγρια	wild
άγρια	çılgın
άγρια	yaban
άγρια	yabani
μαρίνα	marina
πτέρυγα	koğuşu
πτέρυγα	ward
πτέρυγα	koğuş
πτέρυγα	kanat
πτέρυγα	wing
υποψήφια	aday
εκμετάλλευση	sömürü
εκμετάλλευση	istismar
εκμετάλλευση	holding
ανώτατη	yüce
σοσιαλιστικό	sosyalist
διάσημος	meşhur
διάσημος	ünlü
διάσημος	şöhret
διάσημος	ünlüler
διάσημος	ünlü
νυν	güncel
νυν	akım
νυν	şimdiki
νυν	mevcut
νυν	akıntı
χτισμένο	inşa
προετοιμασία	hazırlık
προετοιμασία	hazırlanıyor
τουρκικό	türk
τουρκικό	türkçe
αξιοθέατα	nundur
αξιοθέατα	gezinti
αξιοθέατα	gezi
μαυροβουνίου	karadağlı
σύγχυση	karışıklık
σύγχυση	karmaşa
σύγχυση	kargaşa
σύγχυση	karıştı
σύγχυση	karışık
σύγχυση	şaşkın
αεπ	gsyih
αεπ	gsyih
μάρτυρες	tanık
μάρτυρες	tanıklar
μάρτυρες	şahitler
μάρτυρες	şahit
μάρτυρες	şehit
καβάλα	kavala
καβάλα	binme
καβάλα	binicilik
καβάλα	yolculuk
καβάλα	sür
βιολί	keman
αγάλματα	heykelleri
αγάλματα	heykeller
μάθει	öğrendim
μάθει	öğrendi
μάθει	öğrenmiş
ντέιβις	davis
ντέιβις	davies
σπαρτιάτες	spartalılar
δίπλωμα	diploma
δίπλωμα	ehliyet
δίπλωμα	lisans
κόλπος	vajina
κόλπος	körfez
κόλπος	koyu
κόλπος	körfez
κόλπος	defne
κόλπος	bay
ιδεολογία	ideoloji
κατερίνα	katerina
κατερίνα	catherine
κατερίνα	caterina
οξέα	asitler
ματ	matt
ματ	mat
ίση	eşit
ίση	eşittir
αναστάσιος	anastasios
μίλαν	milan
μίλαν	milano
οδυσσέας	odesa
οδυσσέας	ulysses
οδυσσέας	odyssey
συνασπισμός	koalisyonu
συνασπισμός	koalisyon
συντάκτης	editör
συντάκτης	düzenleyici
συντάκτης	editor
συντάκτης	yazar
συντάκτης	yazarı
τρόπαιο	kupa
τρόπαιο	ganimet
αυγά	yumurta
αυγά	yumurtalar
σέρβοι	sırplar
σέρβοι	sırplar
στρατόπεδα	kampları
κεφάλαια	fonlar
κεφάλαια	fon
κεφάλαια	bölümleri
κεφάλαια	bölümler
ζώο	hayvan
χλωρίδα	flora
καθορίζει	belirler
καθορίζει	tanımlar
μέταλλο	metal
ένταξη	katılım
ένταξη	bütünleşme
ένταξη	entegrasyon
ένταξη	entegrasyonu
ντο	doe
μοίρες	derece
μοίρες	dereceler
δηλώσεις	ifadeler
δηλώσεις	ifadeleri
στενό	dar
τόποι	mekanlar
τόποι	yerleri
τόποι	yerler
ελέγχει	kontrol
ελαφρώς	hafifçe
διπλή	ikili
διπλή	çifte
διπλή	çift
διπλή	duble
αστρονομία	astronomi
κορίτσια	kızlar
κορίτσια	girls
ακόλουθες	takip
τετράγωνο	karesi
τετράγωνο	meydan
τετράγωνο	kare
τετράγωνο	kare
τετράγωνο	engelle
τετράγωνο	blok
τετράγωνο	block
τετράγωνο	engelleme
αέρια	benzin
αέρια	gaz
αέρια	gazlar
έκτη	sixth
έκτη	altıncı
πάολο	paulo
πάολο	paulo
πάολο	paolo
μεταρρύθμιση	reformu
μεταρρύθμιση	reform
καθημερινά	hergün
καθημερινά	günlük
αίγυπτος	mısır
αισθητική	estetik
αισθητική	estetik
ποιητική	şiirsel
αναμένεται	bekleniyor
αναμένεται	beklenen
όνειρο	rüya
όνειρο	düş
όνειρο	hayal
όνειρο	dream
στόμα	ağzını
στόμα	ağız
στόμα	mouth
στόμα	ağızdan
στόμα	ağzı
κοινοβουλευτική	parlamento
χονγκ	hong
νατρίου	sodyum
κατοικίες	konutlar
δικαιοσύνη	adalet
στιγμές	moments
στιγμές	dakikalar
στιγμές	anlar
τερματοφύλακας	kaleci
τερματοφύλακας	kaleci
περιστροφή	döndürme
περιστροφή	çevir
περιστροφή	dönmüş
περιστροφή	dönüşümlü
περιστροφή	dönen
περιστροφή	döndürme
περιστροφή	rotasyon
περιστροφή	dönüş
περιστροφή	döndürme
περιστροφή	dön
περιστροφή	spin
περιστροφή	dönüş
μμε	medya
μμε	basın
μμε	basında
μμε	ortam
μμε	kobi
αρχιτέκτονες	mimarlar
γραμματέα	sekreter
γραμματέα	bakan
γραμματέα	sekreteri
πυρήνας	çekirdek
πυρήνας	çekirdeği
πυρήνας	çekirdek
πυρήνας	nucleus
πυρήνας	çekirdek
πυρήνας	çekirdeği
επανάληψη	tekrar
υιοθετήθηκε	evlatlık
περιπέτειες	maceraları
περιπέτειες	macera
περιπέτειες	maceralar
καλαμάτα	kalamata
σαρλ	charles
αναπαραγωγή	çalma
αναπαραγωγή	oynatma
αναπαραγωγή	üreme
αναπαραγωγή	üreme
ενιαία	birleşik
ενιαία	birleşmiş
ενιαία	tekli
ενιαία	single
ενιαία	tek
ενιαία	bekar
οχήματα	araçlar
μπολόνια	bologna
μπολόνια	salam
