மற்றும்	dan
விசாரணை	kuar
விசாரணை	siasatan
விசாரணை	inquiry
விசாரணை	siasatan
விசாரணை	penyiasatan
விசாரணை	penyelidikan
இயந்திரம்	machine
இயந்திரம்	mesin
இயந்திரம்	mesingan
இயந்திரம்	engine
இயந்திரம்	enjin
பிற்பகுதியில்	later
பிற்பகுதியில்	kemudiannya
பிற்பகுதியில்	nanti
மெல்லிய	nipis
கன்னடம்	kannada
விவசாய	pertanian
விவசாய	pertanian
இளைய	bongsu
இளைய	bungsu
இளைய	younger
செல்வம்	selvam
செல்வம்	kekayaan
எலும்பு	bone
எலும்பு	tulang
நற்செய்தி	injil
கடிதம்	huruf
கடிதம்	letter
ஓவியர்	pelukis
ஓவியர்	artis
ஓவியர்	artist
நினைக்கிறேன்	fikir
நினைக்கிறேன்	rase
நினைக்கிறேன்	fikirkan
உன்	your
வங்காளம்	bengali
வங்காளம்	benggala
வங்காளம்	benggala
குடிமக்கள்	warganegara
இடம்பெறும்	featuring
இடம்பெறும்	menampilkan
கிலோமீட்டர்கள்	kilometer
ஏற்றுமதி	eksport
குடியிருப்பு	residence
குடியிருப்பு	kediamannya
குடியிருப்பு	kediaman
அந்தமான்	andaman
வருமானம்	pendapatan
பின்னால்	belakang
விவசாயம்	pertanian
குறிப்பிட்டுள்ளார்	disebut
குறிப்பிட்டுள்ளார்	disebutkan
கிரிக்கெட்	kriket
கிரிக்கெட்	kriket
அலகுகள்	unit
சேமிப்பு	penjimatan
சேமிப்பு	storan
இந்தியர்	indian
இந்தியர்	indian
இந்தியர்	india
மீன்கள்	ikan
அலைகள்	gelombang
அலைகள்	ombak
என்கிறார்	kata
என்கிறார்	says
வட்ட	pusingan
வட்ட	bulat
திமுக	dmk
புனே	pune
மலர்கள்	bunga
மலர்கள்	flowers
தொடர்வண்டி	keretapi
தொடர்வண்டி	kereta
தொடர்வண்டி	latih
பயிர்	tanaman
பயிர்	kerat
பயிர்	tanaman
பழம்	berbuah
பழம்	buah
சொல்லி	ckp
சொல்லி	cakap
செயல்முறை	process
செயல்முறை	proses
செயல்முறை	procedure
செயல்முறை	prosedur
கம்யூனிஸ்ட்	komunis
வலிமை	kekuatan
வலிமை	strong
வலிமை	kukuh
வலிமை	kuat
கூட்டுறவு	koperasi
தேர்ந்தெடுக்கப்பட்ட	dipilih
மீனாட்சி	meenakshi
பார்க்	park
பார்க்	taman
தங்கம்	emas
தங்கம்	gold
கலாச்சார	kebudayaan
கலாச்சார	budaya
ராம்	ram
ஜம்மு	jammu
கோள்	planet
கண்ணன்	kannan
இதற்காக	untuk
அதிகப்படியான	kelebihan
தொகுப்புகள்	pakej
தொகுப்புகள்	collections
தொகுப்புகள்	koleksi
முனை	tepi
இவர்களுக்கு	antaranya
இவர்களுக்கு	mereka
முறைப்படி	ditakuti
வீதி	jln
வீதி	street
தேவாலயம்	gereja
தேவாலயம்	church
பயன்படுத்திய	diguna
பயன்படுத்திய	digunakan
புத்தகங்கள்	books
புத்தகங்கள்	buku
மார்ட்டின்	martin
மருத்துவர்கள்	doctors
மருத்துவர்கள்	doktor
மலாக்கா	melaka
மலாக்கா	melaka
கவிஞர்கள்	penyair
கொல்லப்பட்டார்	tewas
கொல்லப்பட்டார்	terbunuh
பாராளுமன்ற	parlimen
பிரதி	pendua
முன்னேற்றம்	kemajuan
முன்னேற்றம்	progres
முன்னேற்றம்	perkembangan
முன்னேற்றம்	progress
அயர்லாந்து	ireland
நடைமுறை	procedure
நடைமுறை	prosedur
தெய்வம்	dewi
வழங்கப்பட்ட	disediakan
அளித்து	disediakan
புறம்	sisi
புறம்	sampingan
புறம்	samping
பாரிஸ்	paris
இயல்பான	organik
இயல்பான	normal
உருது	urdu
படிப்படியாக	bertahap
அவனை	him
அப்பொழுது	barulah
அப்பொழுது	then
அப்பொழுது	kemudiannya
அப்பொழுது	kemudian
அளவுகள்	dimensi
அளவுகள்	saiz
கருத்துகள்	komen
அழுத்த	tekan
அழுத்த	akhbar
ஆடை	pakaian
ஆடை	dress
ஆடை	pakaian
ஆடை	attire
டீ	teh
டீ	dee
ஆயிரக்கணக்கான	ribuan
ஆயிரக்கணக்கான	beribu
லட்சுமி	lakshmi
பீ	lebah
பீ	kelulut
பீ	bee
குறி	tanda
குறி	mark
குறி	tanda
குறி	petanda
குறி	sign
குறி	tandatangan
மேடை	pentas
மேடை	panggung
மேடை	tahap
சாம்பல்	kelabu
சாம்பல்	kelabu
சாம்பல்	grey
மலாய்	melayu
கன்னட	kannada
கலப்பு	bercampur
கலப்பு	campuran
கலப்பு	mixed
கலப்பு	dicampur
கலப்பு	mix
கலப்பு	campuran
கலப்பு	campur
கலப்பு	campurkan
ரா	mentah
ரா	raw
வருடங்கள்	tahun
உலகளவில்	global
விக்டோரியா	victoria
பொட்டாசியம்	kalium
காலநிலை	iklim
காலநிலை	cuaca
பரிந்துரை	cadangkan
பரிந்துரை	mengesyorkan
பரிந்துரை	dicadangkan
பரிந்துரை	cadangkan
பரிந்துரை	disyorkan
பரிந்துரை	saranan
பரிந்துரை	cadangan
பரிந்துரை	saranan
ஏனென்றால்	kerana
ஏனென்றால்	sebab
மொத்தமாக	totally
தோட்டம்	kebun
தோட்டம்	keroh
தோட்டம்	garden
தோட்டம்	taman
இலவச	free
ஞானம்	hikmat
ஞானம்	kebijaksanaan
ஞானம்	hikmah
நெறிமுறை	protokol
சினிமா	pawagam
சினிமா	cinema
நுகர்வோர்	consumer
தோழி	rakan
தோழி	sahabat
வாய்	mulut
வாய்	wai
பாதிப்பு	kerosakan
அழகு	cantik
அழகு	indah
அழகு	cute
அழகு	keindahan
அழகு	kecantikan
அழகு	beauty
அழகு	cantik
அழகு	molek
அழகு	pretty
ஆப்பிள்	epal
ஆப்பிள்	apple
விஷ்ணு	vishnu
விலகி	away
விலகி	jauhnya
தொடர்புகள்	kenalan
பெட்டி	box
பெட்டி	kotak
டாம்	tom
கொடுத்த	diberikan
கொடுத்த	diberi
சுந்தரம்	sundaram
தொடர்ச்சி	berterusan
தொடர்ச்சி	string
தொடர்ச்சி	rentetan
தொடர்ச்சி	turutan
தொடர்ச்சி	jujukan
பில்	bil
பில்	bill
வியட்நாம்	vietnam
மொபைல்	mobile
மொபைல்	bimbit
தாவரம்	tanaman
தாவரம்	tumbuhan
பின்னணி	latarbelakang
கலைகள்	seni
கலைகள்	kesenian
கலைக்களஞ்சியம்	ensiklopedia
மின்னணு	elektronik
மின்னணு	electronic
பயன்பாடுகள்	aplikasi
பயன்பாடுகள்	apps
பயன்பாடுகள்	aplikasi
பாரிய	besaran
வெ	jumaat
வெ	jum
குறிப்பிடப்படுகிறது	pejalan
குறிப்பிடப்படுகிறது	perayau
கற்பனை	fantasi
கற்பனை	fantasy
கற்பனை	imaginasi
பூக்கள்	bunga
பூக்கள்	flowers
சகோதரர்கள்	saudara
சகோதரர்கள்	brothers
போலந்து	poland
பிரபு	prabhu
ஒவ்வொன்றும்	setiap
ஒவ்வொன்றும்	each
சுந்தர்	sundar
தொழிலாளர்கள்	pekerja
வளர்ப்பு	foster
தொடர்கள்	series
தொடர்கள்	siri
தொடர்கள்	seri
தொடர்கள்	string
தொடர்கள்	rentetan
இனி	wanna
இனி	lagilah
மது	arak
மது	alkohol
மது	madhu
மது	anggur
மது	wain
குறிப்பிடப்பட்டுள்ளது	dispesifikasikan
குறிப்பிடப்பட்டுள்ளது	dinyatakan
எட்டாம்	viii
கனடிய	kanada
கேரளா	kerala
நாசி	nazi
சொல்ல	ckp
சொல்ல	cakap
ஆதிக்கம்	kuasai
ஆதிக்கம்	mendominasi
ஆதிக்கம்	dominasi
விரைவுவண்டி	express
விரைவுவண்டி	luahkan
இஸ்லாம்	islam
தவறு	palsu
தவறு	false
தவறு	ketepatan
தவறு	kepersisan
தவறு	silap
தவறு	salah
தவறு	kesilapan
இளைஞர்	pemuda
இளைஞர்	belia
வாரம்	minggu
யார்க்	york
பொருந்தும்	terap
பொருந்தும்	apply
பொருந்தும்	pemadanan
பொருந்தும்	sepadan
