年	jaar
步槍	geweer
捷運	mrt
捷運	metro
棋	schaken
棋	schaakspel
棋	schaak
久	lang
久	lange
久	long
機器	machine
機器	machines
通道	kanaal
通道	doorgang
通道	passage
墨	inkt
疾病	ziekte
疾病	ziekte
疾病	ziektes
疾病	ziekten
疾病	ziekte
含有	bevat
逮捕	arrestatie
逮捕	arresteren
逮捕	aanhouding
逮捕	aanhoudingen
逮捕	arrestaties
英里	mijl
英里	miles
英里	mijlen
英里	kilometers
心理	psychologische
心理	psychologisch
心理	mentaal
心理	mentale
心理	geestelijk
心理	geestelijke
氣旋	cycloon
氣旋	cyclonen
生成	genereren
生成	genereert
生成	genereren
生成	gegenereerd
生成	aangemaakt
生成	gegenereerde
生成	genereert
每個	elk
每個	ieder
每個	iedere
每個	elke
每個	elk
每個	ieder
每個	elke
失敗	falen
失敗	mislukken
失敗	gezakt
失敗	mislukt
失敗	mislukte
失敗	gefaald
失敗	falen
失敗	mislukkingen
失敗	mislukking
失敗	mislukken
失敗	mislukkeling
嘴	mond
捷克	tsjechische
捷克	tsjechisch
數位	digitaal
馬來西亞	maleisië
協議	overeenkomst
協議	akkoord
支流	zijrivieren
投降	overgeven
投降	overgave
蕾	lei
蕾	ree
郎	lang
四月	april
蛋白	eiwitten
蛋白	proteïnen
蛋白	eiwit
蛋白	proteïne
蛋白	proteïnen
蛋白	eiwitten
條件	voorwaardelijke
條件	voorwaardelijk
條件	omstandigheden
條件	condities
條件	voorwaarden
條件	conditie
條件	aandoening
條件	voorwaarde
條件	toestand
蘇格蘭	schotland
印尼	indonesisch
印尼	indonesische
下降	achteruitgang
下降	verval
下降	afwijzen
下降	drop
名單	lijstje
名單	lijst
名單	lijstjes
名單	lijsten
隊長	captain
隊長	kapitein
隊長	gezagvoerder
霸	bak
戲劇	drama
戲劇	bioscoop
戲劇	theater
戲劇	theater
創建	creëren
創建	aanmaken
創建	creëer
創建	maken
創建	schepping
創建	creatie
創建	creëren
牙	tanden
牙	gebit
牙	tandjes
牙	tand
吃	eten
吃	eet
吃	eten
首席	chef
首席	chief
首席	opperhoofd
可靠	betrouwbare
可靠	betrouwbaar
強烈	sterk
強烈	sterke
強烈	sterken
芝加哥	chicago
運作	functioneert
運作	functionerend
運作	functioneren
女人	vrouw
女人	woman
滕	teng
華人	chinezen
華人	chinees
華人	chinese
繼承	opvolging
繼承	erven
繼承	erfenis
繼承	erfdeel
淡水	zoetwater
資源	hulpbron
資源	resource
資源	hulpbronnen
資源	middelen
資源	informatiebronnen
資源	bronnen
平面	plat
平面	vliegtuig
重量	gewichten
重量	gewicht
重量	gewicht
依然	nog
化學	chemisch
化學	scheikunde
化學	chemie
乾	droge
乾	droog
乾	drogen
蔣	chiang
房屋	huis
房屋	huizen
共識	consensus
基金會	stichting
基金會	fundering
基金會	fundamenten
基金會	stichtingen
基金會	fundering
基金會	funderingen
基金會	grondslagen
老師	leraar
老師	onderwijzer
老師	docent
老師	leerkracht
老師	lerares
經紀	makelaar
經紀	makelaars
五十	vijftig
五十	fifty
堅	caine
刻	gegraveerd
刻	snijden
合約	contracten
合約	contract
平原	plain
平原	vlakte
平原	effen
平原	vlakten
平原	plains
平原	vlakte
平原	vlaktes
證明	bewijzen
證明	bewijs
佔領	bezetten
佔領	bezigheid
佔領	beroep
佔領	bezetting
領導	leidende
領導	leidend
領導	leiderschap
蓮	lotus
蓮	lian
幸福	blijheid
幸福	blijdschap
幸福	geluk
幸福	vrolijk
幸福	happy
幸福	blij
幸福	tevreden
幸福	gelukkig
靜	jing
弟弟	broeder
弟弟	broer
弟弟	broertje
引入	introduceren
引入	introduceren
貝爾	bell
城堡	kasteel
奧運	olympic
奧運	olympisch
奧運	olympische
歡迎	welkome
歡迎	welkom
泰國	thailand
影像	beelden
影像	afbeeldingen
影像	imago
影像	beeld
影像	afbeelding
影像	beeldvorming
凌	ling
凌	leng
凌	ram
凌	rammen
吻	kussen
吻	zoen
吻	kus
吻	kusje
吻	kiss
吻	kussen
火山	vulkaan
火山	vulkanisch
火山	vulkanische
火山	vulkanen
廟	tempel
阿拉伯	arabië
阿拉伯	arabier
阿拉伯	arabisch
腳	voeten
腳	voetjes
腳	voet
產業	industrieën
產業	bedrijfstakken
產業	industrie
產業	bedrijfstak
產業	landgoed
一致	eenstemmigheid
一致	unanimiteit
一致	eenparigheid
生存	voortbestaan
生存	survival
生存	overleven
生存	overleving
棒	groot
棒	geweldig
棒	fantastisch
裝置	toestel
裝置	apparaat
裝置	installaties
裝置	apparaten
現象	fenomeen
現象	fenomenen
現象	verschijnselen
現象	fenomeen
現象	verschijnsel
基於	gebaseerd
女孩	meis
女孩	meisje
女孩	meid
女孩	girl
女孩	meiden
女孩	meisjes
女孩	girls
年輕	jonge
年輕	jong
年輕	young
藤	wijnstokken
藤	rotan
早上	morgen
早上	goeiemorgen
早上	goedemorgen
早上	ochtend
商品	product
商品	produkt
商品	goederen
商品	grondstoffen
商品	producten
商品	produkten
商品	handelswaar
商品	koopwaar
受傷	gewond
受傷	gewonden
受傷	geblesseerd
評論	reactie
評論	comment
評論	opmerking
評論	commentaar
評論	opmerkingen
評論	commentaren
評論	reacties
評論	commentaar
主張	advocate
狀況	status
狀況	conditie
狀況	aandoening
狀況	voorwaarde
狀況	toestand
放棄	weggooien
小組	paneel
小組	panel
承認	herkenning
承認	erkenning
年齡	ouderdom
年齡	leeftijd
年齡	leeftijden
廣泛	wijdverbreid
廣泛	wijdverspreide
廣泛	wijdverbreide
廣泛	uitgebreid
廣泛	uitgebreide
地名	toponymie
地名	toponiemen
嶺	bergkam
嶺	richel
嶺	ridge
更改	aanpassen
更改	wijzigen
更改	veranderingen
更改	wijzigingen
更改	veranderen
更改	wijziging
更改	wijzigen
更改	verandering
更改	veranderingen
序	proloog
派遣	verzending
泥	modder
泥	klei
泥	clay
葵	kwai
葵	aoi
研究生	postdoctorale
研究生	afstuderen
研究生	afgestudeerd
研究生	afgestudeerde
提及	noemt
提及	vermeldingen
訪問	bezoek
訪問	bezoeken
訪問	bezoeken
儘管	hoewel
儘管	alhoewel
拳	vuisten
拳	vuist
拳	fist
利益	belangen
利益	interesses
霞	xia
伊拉克	irak
奧林匹克	olympic
奧林匹克	olympisch
最低	laagste
最低	laagst
衛星	satellieten
衛星	satelliet
衛星	manen
純	puur
純	zuiver
純	pure
純	zuivere
海上	zee
正面	positief
正面	positieve
愛情	love
愛情	liefs
愛情	liefde
島嶼	eiland
島嶼	eilanden
粗	ruig
粗	ruw
粗	ruwe
生日	verjaardagen
生日	verjaardag
生日	jarig
蟹	krabben
蟹	krabben
蟹	crab
蟹	krab
邨	landgoed
放送	uitzending
放送	omroep
放送	uitzenden
理想	idealen
理想	ideal
理想	ideaal
桃	peach
桃	perzik
忽略	negeer
忽略	negeren
忽略	genegeerd
忽略	verwaarlozen
忽略	verwaarlozing
忽略	negeren
農業	landbouw
荃	tsuen
活	leef
活	live
活	leven
舞蹈	dans
舞蹈	dansje
舞蹈	dansen
舞蹈	dansen
民主黨	democraten
誠	makoto
丸	maru
丸	pillen
衝突	conflicten
衝突	conflict
衝突	botsingen
衝突	botsing
衝突	clash
衝突	conflicten
衝突	conflict
湖泊	meer
湖泊	meren
確認	bevestigd
確認	bevestigde
確認	bevestiging
確認	bevestigen
確認	bevestig
簡	jane
簡	janneke
調整	aanpassingen
調整	afstelling
調整	aanpassing
調整	aanpassen
調整	herschikking
崖	kliffen
崖	klippen
崖	rotsen
崖	bluf
崖	bluffen
崖	bluff
崖	klif
崖	rots
崖	klip
崖	cliff
犬	hond
犬	hondje
犬	honden
編劇	scenario
編劇	schrijver
編劇	schrijfster
編劇	scenarioschrijver
版權	auteursrechten
版權	auteursrechten
版權	auteursrecht
版權	copyright
勳	hoon
冷	koude
冷	kou
冷	koud
粒子	deeltjes
粒子	deeltjes
粒子	partikels
粒子	deeltje
粒子	deeltjes
婚姻	trouwen
婚姻	huwelijk
婚姻	huwelijken
最新	nieuwste
最新	nieuwste
最新	laatste
成本	kosten
成本	kostprijs
成本	cost
成本	kosten
祿	loc
祿	roku
接收	ontvang
接收	ontvangen
接收	ontvangende
接收	ontvangen
接收	receptie
接收	ontvangst
數字	figuren
數字	cijfers
數字	nummer
數字	aantal
數字	getal
數字	getallen
數字	nummers
數字	aantallen
常見	gemeenschappelijk
常見	vaak
愛爾蘭	ierse
愛爾蘭	ieren
愛爾蘭	iers
愛爾蘭	ierland
第九	negende
冰川	gletsjer
冰川	gletsjers
通知	meldingen
通知	aanmeldingen
通知	notificatie
通知	melding
通知	aanmelding
通知	kennisgeving
鼓	drum
鼓	trom
鼓	trommel
鼓	drumstel
鼓	trommels
鼓	trom
鼓	drums
鼓	vaten
裝甲	pantser
裝甲	harnas
裝甲	pantser
裝甲	harnas
裝甲	gepantserde
裝甲	gepantserde
惡	kwaad
惡	slechtheid
惡	evil
拉丁	latijnse
拉丁	latijns
拉丁	latijn
邵	shao
邵	shaw
政治家	politici
政治家	politica
政治家	politicus
上升	stijgen
上升	rising
上升	stijgend
上升	stijgende
上升	rijzende
丈夫	echtgenoot
布朗	brown
布朗	bruine
布朗	bruin
重要性	belangrijkheid
重要性	belang
黃金	golden
黃金	gouden
黃金	gulden
黃金	goud
醫學	medicijnen
醫學	geneeskunde
醫學	geneesmiddel
醫學	medische
醫學	medisch
到達	aankomst
到達	aankomen
到達	gearriveerd
到達	aangekomen
山口	yamaguchi
山口	col
山口	kol
紅色	rode
紅色	rood
商人	koopman
商人	handelaar
商人	zakenman
商人	kooplieden
商人	handelaren
商人	zakenmannen
商人	zakenmensen
商人	zakenlui
商人	zakenlieden
成就	prestaties
成就	verwezenlijkingen
成就	prestaties
成就	prestatie
成就	prestatie
十月	oktober
十月	october
十月	lgo
金屬	metalen
金屬	metal
金屬	metaal
金屬	metalen
金屬	metalen
金屬	metallic
改編	aangepast
改編	aanpassingen
收購	acquisitie
收購	overnames
收購	overname
收購	overnames
安裝	installatie
安裝	inbouw
安裝	installaties
安裝	installeren
安裝	geïnstalleerde
安裝	geinstalleerd
安裝	geïnstalleerd
安裝	installeren
安裝	installeer
大街	laan
大街	avenue
民進黨	dpp
糖	snoepje
糖	snoepgoed
糖	snoep
糖	candy
糖	suikers
糖	suiker
動作	action
動作	optreden
動作	aktie
動作	actie
動作	moves
動作	beweegt
匯	zinkt
半島	schiereiland
半島	schiereiland
分裂	verdeelde
分裂	verdeeld
分裂	splitsen
分裂	splitsen
分裂	split
分裂	verdelen
分裂	verdeel
代替	vervangen
代替	vervang
隊伍	ploegen
隊伍	teams
隊伍	team
收藏	verzamelen
收藏	collectie
收藏	inzameling
收藏	verzameling
收藏	verzamelingen
收藏	collecties
措施	maatregelen
能源	energie
大多	meesten
大多	most
大多	meeste
大多	meest
大多	voornamelijk
大多	hoofdzakelijk
大多	meestal
大多	vooral
機動	manoeuvreren
機動	manoeuvre
機動	manoeuvreren
機動	manoeuvre
暴力	gewelddadige
暴力	gewelddadig
暴力	geweld
人們	mensen
人們	personen
觀測	observeren
觀測	observatie
觀測	waarneming
觀測	observaties
實際上	eigenlijk
農	nong
暗	duister
暗	donker
暗	donkere
划	rij
划	roei
划	roeien
划	row
壁	prikbord
壁	wand
壁	muur
知識	kennis
粉	pink
粉	roze
粉	kruit
粉	poeder
預計	geprojecteerd
預計	verwachte
預計	verwachtte
預計	verwacht
預計	verwachte
顏色	kleuren
顏色	kleur
顏色	kleuren
顏色	kleur
顏色	kleuren
補	supplement
補	toeslag
補	aanvulling
譚	tam
譚	tan
譚	kleurtje
控股	holdings
控股	vasthouden
控股	holding
團隊	ploegen
團隊	teams
團隊	team
碳	carbon
碳	koolstof
分支	bijkantoren
分支	takken
分支	branches
分支	filialen
分支	bijkantoor
分支	filiaal
分支	branch
分支	tak
拆除	ontmantelen
拆除	demonteren
拆除	ontmanteling
拆除	demonteren
拆除	sloop
拆除	afbraak
拆除	slopen
女神	godin
律師	juristen
律師	advocaten
律師	advocaat
律師	advocate
律師	jurist
年份	jaar
年份	jaren
年份	jaar
免費	free
免費	vrij
免費	gratis
物質	substantie
物質	substanties
物質	stoffen
自我	self
自我	zelf
自我	ego
家人	familie
家人	gezin
任期	term
永久	permanente
永久	blijvend
永久	permanent
永久	blijvende
永久	definitief
永久	blijvend
永久	permanent
分配	toewijzing
分配	allocatie
分配	distributie
分配	verdeling
幻想	fantasy
幻想	fantasie
幻想	illusies
幻想	illusie
幻想	illusies
幻想	illusie
幻想	fantasieën
福州	fuzhou
購買	aanschaf
購買	aankoop
購買	inkoop
購買	kopen
購買	koop
購買	aankoop
購買	aankopen
購買	aankoop
購買	aanschaffen
購買	inkoop
購買	aangekocht
購買	ingekocht
購買	gekocht
購買	aangeschaft
購買	gekochte
購買	kopen
經驗	ervaring
經驗	ervaringen
經驗	ervaar
經驗	ervaren
經驗	ervaring
經驗	ervaringen
航空公司	luchtvaartmaatschappijen
航空公司	airlines
航空公司	luchtvaartmaatschappij
物種	diersoort
物種	diersoorten
物種	soorten
物種	soort
廉	lian
火星	mars
治療	therapeutisch
治療	therapie
治療	behandeling
戀	koi
在一起	samen
波特	potter
國民黨	kmt
玻璃	glas
玻璃	glazen
學術	academisch
學術	academische
學術	academia
三角	triangulatie
三角	driehoek
三角	driehoekige
結合	combineren
結合	gecombineerd
結合	gecombineerde
結合	combineren
推動	duwen
推動	push
推動	persen
港口	bakboord
港口	haven
港口	poort
港口	havens
港口	poorten
穩定	stabiliteit
穩定	stabilisatie
穩定	stabilisering
穩定	stabiel
穩定	gestaag
穩定	stabiel
穩定	stabiele
氣	gas
法官	rechter
法官	judge
法官	oordelen
法官	magistraten
法官	rechters
古典	klassiek
古典	klassieke
古典	klassiek
古典	klassieker
古典	klassieke
古典	classic
喬治	joris
喬治	george
市區	binnenstad
共和	republikeinse
共和	republikein
共和	republikeinen
共和	republiek
作曲家	componisten
作曲家	songwriter
作曲家	componist
教宗	paus
角度	hoek
角度	hoeken
地址	adressen
地址	adres
身分	identiteit
碼	wetboek
碼	code
引發	geactiveerd
顏	yan
慕尼黑	münchen
感染	infecties
感染	geïnfecteerd
感染	ontstoken
感染	besmet
感染	geïnfecteerde
感染	infectie
感染	besmetting
感染	infecties
薄	mager
薄	thin
薄	dun
保障	garantie
保障	garanties
保障	waarborgen
保障	garantie
安娜	anna
原則	principes
原則	beginselen
原則	doctrine
原則	beginsel
原則	principe
收集	verzamelen
收集	verzamelen
收集	collectie
收集	inzameling
收集	verzameling
收集	verzamelen
收集	verzamel
收集	ingezameld
收集	verzamelde
收集	verzameld
簡單	eenvoudige
簡單	simpel
簡單	eenvoudig
簡單	rustig
簡單	eenvoudig
簡單	makkelijk
簡單	easy
簡單	gemakkelijk
男人	mannen
男人	man
規則	voorschriften
規則	rules
規則	regels
潔	jie
化合物	verbindingen
八月	august
八月	augustus
八月	aug
法庭	tribunaal
法庭	hof
法庭	rechtbanken
法庭	tribunalen
貴	gui
貴	dure
貴	duur
榮譽	eert
榮譽	eren
榮譽	eer
榮譽	eren
榮譽	eer
聞	geur
聞	reuk
聞	ruiken
聞	ruik
四個	four
四個	vier
出售	verkopen
出售	verkoop
出售	uitverkoop
出售	verkopen
出售	verkoop
民間	folk
想要	wilt
想要	wil
想要	willen
共產黨	communisten
防止	voorkomen
防止	voorkomen
防止	voorkom
淳	jun
妹妹	zus
妹妹	zusje
妹妹	zuster
三月	maart
三月	marcheren
表達	uitdrukking
表達	expressie
無線	draadloos
芒	mans
吸收	absorberen
吸收	absorptie
吸收	geabsorbeerde
吸收	geabsorbeerd
吸收	absorberen
奧地利	oostenrijk
誰	wie
誰	who
成人	volwassen
成人	volwassenen
成人	adult
成人	volwassene
成人	volwassenen
整合	geïntegreerde
整合	geïntegreerd
整合	integreren
整合	integratie
整合	consolidatie
整合	codificatie
整合	consolideren
跑	rennen
跑	uitvoeren
跑	ren
跑	run
威爾	will
威爾	zal
威爾	zullen
供應	benodigdheden
供應	bevoorrading
供應	voorraden
供應	voorraad
供應	leveringen
泛	pan
岸	oever
岸	wal
祖父	grootvader
祖父	opa
江南	gangnam
哥哥	broeder
哥哥	broer
哥哥	broertje
終於	eindelijk
終於	uiteindelijk
龜	schildpad
龜	schildpad
結	knopen
結	knoop
二月	februari
二月	feb
醫生	arts
醫生	doktor
醫生	dokter
醫生	doctor
教師	leraar
教師	onderwijzer
教師	docent
教師	leerkracht
教師	lerares
教師	onderwijzers
教師	leraren
教師	docenten
教師	leerkrachten
教師	leraars
不滿	ontevredenheid
不滿	ongenoegen
不滿	onvrede
不滿	ontevreden
不滿	ontstemd
不滿	ontevredenheid
不滿	onvrede
阿里	ali
涉嫌	verdacht
涉嫌	vermoedde
涉嫌	vermoedelijke
涉嫌	vermoede
總理	premier
伯爵	telling
伯爵	graaf
伯爵	tellen
伯爵	tel
親王	prince
親王	prins
特徵	functies
特徵	kenmerken
特徵	karakteristieken
特徵	kenmerken
特徵	eigenschappen
特徵	kenmerk
特徵	functie
特徵	kenmerkend
特徵	karakteristiek
特徵	kenmerk
航天	ruimtevaart
航天	aerospace
進一步	verdere
進一步	verder
台中	taichung
穿	dragend
穿	dragen
穿	draag
穿	wear
穿	dragen
穿	slijtage
傷	gewond
傷	gewonden
傷	geblesseerd
政黨	feest
政黨	partij
政黨	feestje
政黨	party
相對	relatief
相對	relatieve
相對	relatief
入口	entree
入口	ingang
一半	helft
一半	half
七月	juli
同上	idem
路口	kruispunt
路口	kruising
危機	crises
危機	crisissen
危機	crisis
指示	instructies
指示	instructie
指示	instructies
指示	instructie
東南	zuidoosten
東南	zuidoost
東南	southeastern
揚	jan
軍團	legioen
軍團	legioenen
憲法	grondwet
憲法	constitutie
憲法	grondwetten
天然	natuurlijk
天然	natuurlijke
打破	break
打破	pauze
打破	breken
打破	breaking
打破	breken
駕駛	chauffeur
駕駛	stuurprogramma
駕駛	driver
駕駛	bestuurder
駕駛	rijden
駕駛	drive
駕駛	rijd
駕駛	rijden
駕駛	rijdend
駕駛	autorijden
恐龍	dinosaurus
恐龍	dinosauriërs
恐龍	dinosaurussen
特性	kenmerkend
特性	karakteristiek
特性	kenmerk
特性	karakteristieken
特性	kenmerken
特性	eigenschappen
名人	beroemdheid
名人	beroemdheden
名人	celebrity
名人	bekendheid
名人	beroemdheden
氧化	oxidatie
氧化	oxide
腹	onderbuik
腹	buik
移除	verwijder
移除	verwijderen
戰車	strijdwagens
笑	glimlachen
笑	glimlach
笑	lachen
笑	lach
笑	smile
笑	lach
笑	lachen
總督	gouverneur
通訊	communicatie
通訊	mededelingen
通訊	newsletter
通訊	nieuwsbrief
通訊	comm
通訊	communicatie
通訊	mededeling
商店	winkel
商店	winkel
商店	bewaren
延長	uitgebreid
延長	verlengd
延長	extensie
延長	verlenging
延長	uitbreiding
延長	verlengen
裝備	materiaal
裝備	uitrusting
裝備	apparatuur
裝備	materieel
裝備	gear
裝備	versnelling
裝備	vistuig
裝備	uitrusting
裝備	outfit
司馬	sima
顧問	adviseur
顧問	consulent
顧問	consultant
顧問	adviseur
顧問	raadadviseur
