och	oraz
forskare	naukowiec
forskare	uczony
forskare	naukowcem
forskare	naukowcy
forskare	badacze
forskare	naukowców
forskare	naukowcy
forskare	naukowców
väst	zachodnia
väst	west
väst	zachodni
väst	zachód
väst	kamizelkę
väst	kamizelki
väst	kamizelka
permanent	stałe
permanent	stała
permanent	trwałe
permanent	stały
permanent	trwale
sånger	utwory
sånger	pieśni
sånger	piosenki
politiskt	politycznie
politiskt	polityczny
politiskt	politycznych
politiskt	polityczne
politiskt	polityczna
theodor	theodor
theodor	theodore
anledning	powody
anledning	powodu
anledning	przyczyna
anledning	powód
etc	etc
etc	itd
etc	itp
avsnittet	sekcję
avsnittet	sekcji
avsnittet	dział
avsnittet	sekcja
krav	wymóg
krav	wymaganie
krav	wymagania
krav	wymogi
krav	żądania
krav	żądań
personen	osoba
personen	osoby
commons	commons
amt	amt
brott	wykroczenia
brott	przestępstwa
brott	zbrodnie
brott	przestępstwa
brott	zbrodni
brott	przestępstwo
brott	przestępczość
brott	przestępstwa
brott	zbrodnie
brott	zbrodni
brott	zbrodnia
användaren	użytkownika
användaren	użytkownik
anderson	anderson
anderson	andersona
harris	harrisa
harris	harris
rekord	rekord
rekord	zapis
rekord	płyta
byggde	zbudowany
byggde	wybudowany
byggde	zbudowane
byggde	zbudowano
byggde	zbudowana
nedre	niższy
nedre	niżej
nedre	lower
nedre	niższa
nedre	dolna
nedre	dół
nedre	dno
nedre	dnie
nedre	dole
nedre	dolna
bill	bill
bill	rachunek
bil	auto
bil	samochód
bil	car
bil	samochodowe
bil	samochód
khor	khor
mall	wzorzec
mall	szablon
mall	szablonu
annars	inaczej
bilden	rysunek
bilden	obrazek
bilden	obraz
bilden	zdjęcie
bilden	zdjecie
bilden	obrazek
bilden	obraz
bilden	wizerunek
prix	prix
ökade	zwiększone
ökade	zwiększona
ökade	zwiększony
ökade	zwiększenie
bär	noszenia
bär	noszenie
bär	nosić
bär	nieść
bär	jagody
bär	załóż
bär	nosić
bär	jagody
bär	berry
budapest	budapeszt
budapest	budapeszcie
kapten	kapitan
röd	czerwień
röd	czerwony
röd	czerwona
röd	czerwone
lord	panie
turkiet	turcja
turkiet	indyk
turkiet	turcji
nelson	nelson
organisationen	organizacja
organisationen	organizacji
organisationen	organizacja
vasa	vaasa
känner	czuję
känner	czuć
känner	czuje
känner	uczucie
känner	czucie
produktion	wyjście
produktion	produkcji
produktion	produkcja
omfattning	zakres
internationell	international
internationell	międzynarodowe
internationell	międzynarodowy
internationell	międzynarodowych
internationell	międzynarodowa
portugal	portugalia
förhållande	relacje
förhållande	relacja
förhållande	stosunek
förhållande	proporcje
förhållande	współczynnik
förhållande	relacje
förhållande	związku
förhållande	relacja
förhållande	stosunki
förhållande	związek
cours	cours
utgjorde	stanowiły
romanen	powieść
romanen	powieści
timmar	godziny
timmar	godzin
gilbert	gilbert
nationalitet	obywatelstwo
nationalitet	narodowość
frederick	frederick
frederick	fryderyk
post	mail
post	poczta
post	post
post	poczta
post	wjazd
post	wejście
post	wpis
sund	zdrowe
sund	zdrowo
sund	zdrowa
sund	zdrowi
sund	zdrowy
sund	cieśnina
beskrivs	opisuje
beskrivs	opisano
beskrivs	opisane
beskrivs	opisał
beskrivs	opisana
bissau	bissau
föremål	elementy
föremål	artykuły
föremål	pozycji
föremål	przedmioty
föremål	pozycje
föremål	przedmiot
föremål	obiekt
föremål	obiekty
föremål	obiektu
föremål	przedmiot
föremål	pozycja
föremål	element
föremål	obiekty
föremål	przedmioty
föremål	obiektów
föremål	temat
föremål	przedmiot
föremål	obiekt
föremål	podmiot
relevant	znaczenie
relevant	znaczenia
relevant	przydatność
relevant	istotne
relevant	istotna
relevant	stosowne
relevant	odpowiednich
ledande	prowadząca
ledande	prowadzący
ledande	prowadzące
ledande	prowadzenie
ledande	prowadząc
lunda	lunda
ishockey	hokej
ishockey	hokeja
total	całkowita
total	ogółem
total	suma
total	łącznie
sammanhang	kontekst
sammanhang	kontekście
sammanhang	kontekstu
röster	głosy
röster	głosów
röster	głosowania
röster	głosy
röster	głosów
röster	voices
placering	umiejscowienia
placering	umieszczenie
placering	umiejscowienie
mali	mali
lagoa	lagoa
lopp	wyścigi
lopp	ras
lopp	rasy
lopp	wyścig
lopp	rasy
lopp	race
lopp	rasa
linje	wiersz
linje	linia
linje	line
linje	linii
beror	zależy
beror	zalezy
sociala	społeczna
sociala	towarzyskie
sociala	społeczne
sociala	socjalna
sociala	społeczny
sociala	społecznego
undantag	wyjątków
undantag	wyjątki
undantag	wyłączenie
undantag	zwolnienie
undantag	wyłączenia
undantag	zwolnienia
undantag	wyjątku
undantag	wyjątkiem
undantag	wyjątki
undantag	wyjątek
undantag	odstępstwo
undantag	odstępstwa
undantag	wyłączenia
undantag	zwolnienia
dur	dur
astragalus	astragalus
breuning	breuning
sydafrika	afryka
kraftigt	stanowczo
kraftigt	silnie
kraftigt	energicznie
horn	rogi
horn	rogów
horn	róg
horn	horn
internationellt	international
internationellt	międzynarodowe
internationellt	międzynarodowy
internationellt	międzynarodowych
internationellt	międzynarodowa
internationellt	międzynarodowo
kanaler	kanałów
kanaler	kanały
kanaler	kanałów
kanaler	kanały
köpte	kupione
köpte	kupił
köpte	kupiony
köpte	kupiła
beskriver	opisujące
beskriver	opisuje
beskriver	opisz
beskriver	opisać
talen	przemowy
talen	wystąpienia
talen	przemówienia
gordon	gordon
gordon	gordona
vetenskapliga	naukowy
vetenskapliga	naukowa
vetenskapliga	naukowe
nivå	poziom
nivå	poziomie
nivå	poziomu
norrköping	norrköping
programledare	prezenter
flygplan	samolotów
flygplan	samoloty
flygplan	samolot
flygplan	samoloty
flygplan	samolot
flygplan	samolotu
flygplan	samolotem
flygplan	samolot
flygplan	samolotem
burundi	burundi
allmänt	generał
allmänt	ogólny
allmänt	ogólnie
allmänt	ogólna
allmänt	ogólne
förening	skojarzenia
förening	stowarzyszenia
förening	association
förening	stowarzyszenie
riktigt	real
riktigt	prawdziwy
riktigt	prawdziwe
soldater	żołnierzy
soldater	żołnierze
pedro	pedro
nordisk	nordic
nordisk	nordisk
senast	ostatnio
senast	ostatnie
senast	last
senast	ostatni
senast	ostatnia
senast	najnowsze
senast	ostatnie
senast	najnowszy
bryssel	bruksela
bryssel	brukseli
viktigt	ważne
viktigt	wazne
viktigt	ważny
viktigt	ważna
läsning	czytania
läsning	czytanie
läsning	czytam
läsning	lektura
läsning	odczyt
carlos	carlos
politik	polityka
politik	polityki
politik	polityka
politik	politycy
politik	polityki
politik	polityki
sonen	synu
sonen	syn
växjö	växjö
vikt	ciężar
vikt	wagi
vikt	waga
levande	żyjący
levande	żywe
levande	live
levande	żywo
levande	żyj
levande	żywe
levande	żywy
levande	żyje
levande	żywa
baden	baden
börja	start
börja	rozpoczęcie
börja	zacznij
börja	początek
börja	rozpocząć
gösta	gösta
karin	karin
kroppen	body
kroppen	ciało
kroppen	nadwozia
kroppen	ciała
närvarande	obecny
närvarande	teraźniejszość
närvarande	obecni
närvarande	obecna
närvarande	prezent
närvarande	obecne
pennsylvania	pensylwanii
massachusetts	massachusetts
can	można
can	can
serbien	serbii
serbien	serbia
någonsin	kiedykolwiek
någonsin	ever
redaktör	wydawca
redaktör	redaktor
redaktör	edytor
sammanlagt	całkowita
sammanlagt	ogółem
sammanlagt	suma
sammanlagt	łącznie
anställda	pracowników
anställda	pracownicy
snarare	raczej
flytta	przenoszenie
flytta	przeprowadzka
flytta	przeprowadzki
dikter	wierszy
dikter	wiersze
damer	panie
korta	krótki
korta	krótkie
korta	short
korta	krótko
korta	krótka
korta	krótkie
korta	krótki
korta	krótko
korta	krótka
stå	stać
stå	stoisko
representerade	reprezentował
representerade	reprezentowane
representerade	reprezentowany
representerade	reprezentowana
jakob	jakob
jakob	jacob
jakob	jakuba
jakob	jakub
jakob	james
jakob	jakub
jakob	jamesa
jakob	jakuba
instrument	instrumenty
instrument	przyrządy
instrument	oprzyrządowanie
instrument	instrument
instrument	przyrząd
instrument	instrumenty
klara	gotowy
klara	gotowe
klara	klara
stater	stany
stater	stanów
leda	leda
leda	ołów
leda	prowadź
leda	ołowiu
länk	łącze
länk	link
länk	ogniwo
länk	odnośnik
bolag	korporacje
bolag	korporacji
bolag	towarzystwo
bolag	kompania
bolag	firma
bolag	firmy
bolag	spółka
bolag	przedsiębiorstwo
bolag	firmy
bolag	spółki
bolag	przedsiębiorstw
bolag	przedsiębiorstwa
bolag	firm
brev	mail
brev	poczta
brev	pisma
brev	liter
brev	listy
brev	litery
brev	list
brev	pismo
brev	litera
opera	opera
opera	opery
opera	operę
opera	operze
sen	późna
sen	późny
sen	późno
sen	wtedy
sen	sen
chicago	chicago
yukon	yukon
former	figury
former	kształty
former	formularze
former	formy
former	formularzy
regel	zasada
regel	reguła
miljarder	miliard
miljarder	mld
miljarder	miliardy
miljarder	miliardów
miljarder	miliardy
artiklarna	wyroby
artiklarna	artykułów
artiklarna	artykuły
begrepp	koncepcja
begrepp	pojęcie
begrepp	koncepcji
begrepp	warunki
begrepp	terminy
begrepp	koncepcji
begrepp	pojęcia
begrepp	koncepcje
begrepp	pojęć
åbo	turku
yttre	zewnętrzne
yttre	zewnętrzna
yttre	zewnętrzne
upphörde	upłynął
upphörde	wygasł
upphörde	wygasła
faktiskt	właściwie
otillräckligt	niewystarczający
otillräckligt	niewystarczające
otillräckligt	niewystarczająca
otillräckligt	niewystarczająca
otillräckligt	niewystarczające
otillräckligt	nieodpowiednie
otillräckligt	nieodpowiedni
midi	midi
bluff	przekręt
bluff	oszustwo
bluff	blef
bluff	sham
ulf	ulf
oberoende	niezależny
oberoende	niezależnych
oberoende	niezależni
oberoende	niezależna
oberoende	niezależne
oberoende	niezależnie
oberoende	niezależność
oberoende	niezależności
oberoende	niepodległości
oberoende	niepodległość
sällan	rzadko
byggd	zbudowany
byggd	wybudowany
byggd	zbudowane
byggd	zbudowano
byggd	zbudowana
stephen	stephen
stephen	stefan
stephen	stephena
sårbar	podatne
sårbar	wrażliwych
sårbar	wrażliwe
sårbar	podatny
varv	okrążenie
varv	kolanach
varv	okrążenia
varv	stoczni
varv	stocznia
varv	rewolucje
varv	stoczni
mikael	mikael
mikael	michael
mikael	michał
thunder	grom
thunder	piorun
thunder	grzmot
latin	łacińskiej
blekinge	blekinge
steve	steve
säsonger	seasons
släkten	rodzaje
släkten	rodzajów
alternativ	alternatywna
alternativ	alternatywne
alternativ	alternatywa
alternativ	alternatywny
alternativ	alternatywnie
alternativ	alternatywy
alternativ	alternatywa
alternativ	opcje
alternativ	opcję
alternativ	opcja
skäl	powody
skäl	przyczyny
skäl	powody
skäl	powodu
skäl	przyczyna
skäl	powód
skäl	motywie
skäl	motyw
skäl	podstawy
byggnad	budowanie
byggnad	budynek
återigen	ponownie
återigen	znowu
trupper	żołnierzy
trupper	wojska
trupper	oddziały
träd	drzewo
träd	drzewko
träd	drzewa
träd	drzewa
www	www
offentliga	publiczne
offentliga	public
offentliga	publiczna
offentliga	społeczeństwo
offentliga	publiczny
colspan	colspan
clark	clarka
clark	clark
ansvar	odpowiedzialności
ansvar	zobowiązanie
ansvar	odpowiedzialność
ansvar	odpowiedzialności
ansvar	odpowiedzialność
ansvar	obowiązki
ansvar	odpowiedzialności
ansvar	odpowiedzialność
havanna	hawanie
populär	popularny
populär	popularnych
populär	popularne
populär	popularna
vilhelm	william
vilhelm	williamie
vilhelm	wilhelm
vilhelm	williama
vilhelm	vilhelm
bildas	stanowiących
bildas	utworzony
bildas	utworzona
bildas	utworzone
chihuahua	chihuahua
närmare	bliżej
närmare	bliżej
carlsson	carlsson
ordinarie	zwykły
ordinarie	zwyczajne
ordinarie	zwykłych
ordinarie	zwykła
ordinarie	zwyczajny
ordinarie	zwykłe
ordinarie	zwykły
ordinarie	regularne
ordinarie	regularnie
ordinarie	regularny
helsingborg	helsingborg
josef	józefie
josef	joseph
josef	józef
josef	józefa
josef	josef
josef	józef
utvecklingen	rozwój
utvecklingen	rozwoju
utvecklingen	opracowywanie
utvecklingen	opracowanie
utvecklingen	ewolucja
utvecklingen	ewolucję
utvecklingen	ewolucji
gerais	gerais
philip	filipa
philip	philip
philip	filip
sydney	sydney
night	nocy
night	nocny
night	night
night	noc
lennart	lennart
samling	zbieranie
samling	kolekcja
samling	zbiór
samling	kolekcji
allen	allen
allen	allena
tegucigalpa	tegucigalpa
kosa	kosa
gräshoppor	szarańcza
iran	iranie
iran	iranu
iran	irański
iran	iran
sonora	sonora
täckt	objętych
täckt	kryty
täckt	pokryta
täckt	pokryte
besegrade	podbił
besegrade	pokonany
besegrade	pokonał
besegrade	pokonani
fängelse	więzienia
fängelse	areszt
fängelse	więzienie
fängelse	więzieniu
fängelse	więzienie
miller	miller
miller	millera
mexico	meksyk
gracilis	gracilis
kategorier	kategorii
kategorier	kategorie
våtmarker	mokradeł
town	town
town	miasta
town	miejscowość
town	miasto
publicerade	wysłany
publicerade	opublikowane
publicerade	opublikowano
publicerade	opublikował
publicerade	zamieszczone
publicerade	opublikowane
publicerade	opublikowany
publicerade	opublikowano
publicerade	publikacja
publicerade	publikowane
eurovision	eurowizji
eurovision	konkurs
pfalz	palatynat
kontakt	kontakt
kontakt	kontakty
michel	michel
baptiste	baptiste
tättingar	wróblowe
pas	pas
out	out
personliga	osobiste
personliga	osobista
personliga	osobisty
talar	mówiąc
talar	mówienie
talar	mówi
talar	mów
följa	follow
följa	obserwuj
följa	śledź
müller	müller
tennessee	tennessee
kiruna	kiruna
pop	pop
banan	bananów
banan	banan
banan	banana
banan	banany
ligan	league
ligan	liga
ligan	lidze
ligan	ligi
rose	rose
rose	róża
tolv	twelve
tolv	dwanaście
våra	nasz
våra	nasza
våra	nasi
våra	nasze
våra	our
våra	nasz
våra	nasza
våra	nasze
zhejiang	zhejiang
hemma	domu
hemma	dom
ämnet	temat
ämnet	tematu
ämnet	zagadnienie
fadern	ojcze
fadern	ojciec
andrew	andrzej
andrew	andrzeja
andrew	andrew
tony	tony
fortsätter	trwa
fortsätter	kontynuuje
fortsätter	kontynuacja
fortsätter	kontynuując
fortsätter	kontynuuje
fortsätter	kontynuowanie
fortsätter	kontynuować
fox	lisie
fox	fox
fox	lis
lisa	lisy
lisa	lisa
lisa	lisie
chris	chris
chris	chrisa
chris	chrisem
makt	moc
makt	władza
makt	siła
makt	zasilanie
makt	power
texter	teksty
texter	teksty
margareta	margaret
margareta	małgorzata
margareta	margareta
helena	helena
helena	heleny
luleå	luleå
gränsar	granice
gränsar	granic
ukraina	ukrainy
ukraina	ukrainę
ukraina	ukraina
ukraina	ukrainie
elisabeth	elżbieta
elisabeth	elizabeth
elisabeth	elżbieta
elisabeth	elisabeth
periodisk	okresowo
periodisk	okresowe
periodisk	okresowych
periodisk	okresowe
ferrari	ferrari
herman	herman
befälhavare	fotka
befälhavare	pic
befälhavare	komendant
befälhavare	dowódców
befälhavare	dowódcy
befälhavare	dowódca
mike	mike
mike	mika
tro	wierze
tro	faith
tro	wiara
tro	wiary
tro	wiarę
tro	uwierz
tro	wiara
tro	wierzenia
modell	wzór
modell	model
modell	modelka
berättar	mówienie
berättar	opowiada
behov	potrzebuje
behov	potrzeba
behov	potrzebna
behov	potrzebuję
behov	potrzebny
behov	potrzebuje
behov	potrzeby
behov	potrzeb
examen	egzamin
examen	egzaminu
examen	egzaminy
examen	stopień
examen	matura
examen	absolwent
queen	królowej
queen	królowa
queen	queen
queen	królowo
queen	królową
låter	dźwięki
låter	brzmi
låter	pozwala
fortsätta	kontynuować
senator	senator
malaysia	malezja
malaysia	malezji
formel	wzór
formel	formuła
artister	wykonawcy
artister	wykonawców
artister	artystów
artister	artyści
artister	wykonawcy
lena	lena
befolkning	populacja
befolkning	populacji
befolkning	ludność
variant	wariant
variant	odmiana
månad	miesięcznie
månad	miesięczne
månad	miesięczny
månad	miesiąc
månad	miesiąca
månad	miesiac
fiction	fikcja
fiction	fiction
huvud	nagłówka
huvud	nagłówek
huvud	head
huvud	głowę
huvud	głowy
huvud	glowy
huvud	głowa
klar	gotowy
klar	gotowe
klar	skończony
klar	zakończone
klar	skończone
bergen	bergen
kräver	żądania
kräver	żądań
kräver	wymagają
kräver	wymagać
kräver	zobowiązuje
kräver	wymaga
paret	para
upper	upper
upper	górne
upper	górny
upper	górna
jersey	jersey
filmografi	filmografia
försurning	zakwaszenie
channel	kanału
channel	kanały
channel	kanał
channel	channel
are	są
tvåa	deuce
kärlek	miłość
kärlek	love
kärlek	miłości
kärlek	kocham
möjligen	prawdopodobnie
föregående	poprzednia
föregående	poprzedni
föregående	poprzednie
föregående	wcześniejsze
sak	rzecz
mario	mario
nuuk	nuuk
präst	kaznodzieja
präst	ksiądz
präst	księdza
präst	kapłan
präst	księża
maurice	maurice
fakta	fakty
fakta	fakt
luis	luis
vinnare	zwycięzca
vinnare	wygrane
vinnare	zwycięzców
vinnare	zwycięzcy
vinnare	zwycięzcami
edwards	edwards
dollar	dolary
dollar	dolar
dollar	dolara
wyoming	wyoming
svar	odpowiedzi
svar	odpowiedzi
svar	odpowiedzi
svar	odpowiedz
svar	odpowiedź
svar	odpowiedz
svar	odpowiedź
svar	odpowiedź
svar	odpowiedzi
svar	reakcja
svar	reagowanie
amazonas	amazon
sade	powiedział
sade	said
sade	sade
täcker	pokrywa
täcker	okładki
täcker	pokrywy
täcker	obejmuje
täcker	obejmujące
arne	arne
allmän	generał
allmän	ogólny
allmän	ogólnie
allmän	ogólna
allmän	ogólne
visas	pokazano
visas	pokazane
visas	wyświetlane
visas	wyświetlony
visas	wyświetlana
visas	wyświetlone
utvecklade	rozwijane
utvecklade	rozwiniętych
utvecklade	opracowane
utvecklade	rozwinięte
utvecklade	opracowany
yamoussoukro	jamusukro
maka	żona
närmast	najbliższy
närmast	najbliższa
närmast	najbliższej
närmast	najbliższe
närmast	najbliżej
närmast	najbliższy
närmast	najbliższych
närmast	najbliższe
närmast	najbliżej
butler	butler
butler	lokaj
turneringen	turniej
turneringen	turnieju
bruce	bruce
utseende	wygląd
utseende	wystąpienie
utseende	wygląda
utseende	wygląd
antioquia	antioquia
omgång	okrągła
omgång	okrągły
omgång	okrągłe
omgång	runda
gotland	gotland
klassiska	klasycznego
klassiska	klasyka
klassiska	klasyczna
klassiska	klasyczny
klassiska	klasyczne
klassiska	klasyk
klassiska	klasyka
klassiska	klasyczny
klassiska	classic
klassiska	klasyczne
hjälpa	pomaganie
hjälpa	pomagam
regler	zasady
regler	reguły
regler	zasadami
bytes	bajtów
ohio	ohio
street	street
street	ulica
street	ulicy
auguste	auguste
org	org
betydelser	znaczenie
betydelser	znaczenia
styrka	siłę
styrka	siły
styrka	siła
styrka	wytrzymałość
styrka	mocne
innehöll	zawarty
innehöll	zawierały
innehöll	zawarte
innehöll	zawierał
uttryck	wyrażenia
uttryck	wyrażeń
uttryck	wyrażenia
uttryck	wypowiedzi
uttryck	wyrażenie
strid	bitwa
strid	battle
strid	bitwie
strid	bitwy
strid	walka
strid	zwalczanie
strid	walce
strid	zwalczania
strid	walki
levu	levu
super	super
agua	agua
linköping	linköping
katarina	katarzyna
katarina	katarina
uppmärksamhet	uwaga
sound	dźwięki
sound	sound
sound	dźwięk
beläget	położony
louise	ludwika
louise	louise
människan	mężczyzna
människan	człowiek
människan	man
dublin	dublinie
dublin	dublina
dublin	dublin
gävle	gävle
polisen	policja
polisen	police
polisen	policji
california	kalifornii
california	california
california	kalifornia
vis	vis
vis	mądry
vis	mądrze
vis	mądra
vis	mądre
bröt	złamał
bröt	pękła
guangdong	guangdong
brian	brian
brian	briana
tydligt	wyraźnie
tydligt	najwyraźniej
slätter	plains
hälften	pół
hälften	połowa
union	union
union	związek
union	unia
union	unii
verkligen	rzeczywiście
verkligen	prawdziwie
verkligen	naprawdę
