категория	categorie
водещи	gastheren
възраждане	renaissance
възраждане	heropleving
възраждане	opleving
завършен	voltooid
завършен	invullen
завършен	complete
завършен	compleet
завършен	voltooid
завършен	voltooide
завършен	afgerond
завършен	ingevuld
завършен	voltooid
завършен	afgewerkt
завършен	klaar
завършен	afgewerkte
замбия	zambia
разнообразие	diversiteit
разнообразие	verscheidenheid
разнообразие	variëteit
разнообразие	variatie
мишел	michelle
мишел	michel
възможни	mogelijke
възможни	mogelijk
сяр	serres
шахмат	schaken
шахмат	schaakspel
шахмат	schaak
шахмат	schaakmat
колекция	verzamelen
колекция	collectie
колекция	inzameling
колекция	verzameling
планове	plannen
болест	ziekte
болест	ziekte
болест	ziekte
запазена	voorbehouden
запазена	gereserveerde
запазена	gereserveerd
запазена	bewaard
запазена	geconserveerd
сол	zout
сол	sol
сол	saul
комедия	comedy
комедия	komedie
белгийски	belgisch
белгийски	belg
белгийски	belgische
очевидно	kennelijk
очевидно	blijkbaar
очевидно	schijnbaar
очевидно	duidelijk
професия	beroepsgroep
професия	beroep
професия	bezigheid
професия	beroep
професия	bezetting
класическа	klassiek
класическа	klassieke
класическа	klassiek
класическа	klassieker
класическа	klassieke
класическа	classic
птиците	vogels
медали	medailles
вила	vila
вила	vakantiewoning
чети	lezen
чети	gelezen
чети	lees
редки	zeldzame
редки	zelden
редки	zeldzaam
параметри	parameter
параметри	parameters
маргарета	margareta
корона	kroon
корона	corona
критично	kritiek
критично	kritische
критично	kritisch
специалисти	specialisten
ставрев	stavrev
бивша	voormalig
бивша	voormalige
избухва	explodeert
избухва	ontploft
роби	roby
роби	robbie
роби	slaven
роби	robby
будапеща	boedapest
дипломатически	diplomatiek
дипломатически	diplomatieke
вратар	keeper
вратар	doelman
вратар	keeper
максимална	maximale
максимална	maximaal
максимална	maximum
колежа	college
колежа	hogeschool
колежа	universiteit
съществуване	bestaan
анимационни	tekenfilms
анимационни	cartoons
огромна	reusachtig
огромна	enorm
огромна	enorme
огромна	gigantisch
огромна	enorm
огромна	enorme
губят	verliezen
губят	verlies
плочи	records
плочи	borden
плочи	nummerplaten
плочи	platen
плочи	kenteken
милиарда	miljard
милиарда	biljoen
легион	legioen
крайно	extreme
крайно	extreem
близко	close
близко	afsluiten
близко	sluiten
близко	sluit
близко	dichtbij
хижа	lodge
хижа	loge
хижа	hut
хижа	kajuit
хижа	blokhut
хижа	cabine
животът	life
животът	leven
арсенал	arsenaal
арсенал	arsenal
ювентус	juventus
тейлър	taylor
реално	real
реално	echte
реално	echt
реално	reëel
реално	realistisch
варианти	varianten
копие	kopiëren
копие	kopieer
копие	kopie
копие	replica
копие	speer
истината	truth
истината	waarheid
палестина	palestina
палестина	palestijnse
корпуса	hull
корпуса	romp
джорджия	georgië
джорджия	georgia
заменен	vervangen
ситуация	situatie
ситуация	toestand
сталин	stalin
ефекти	uitwerkingen
ефекти	effecten
ефекти	gevolgen
претърпява	ondergaat
просветен	verlicht
просветен	verlichte
свободни	free
свободни	vrij
свободни	gratis
валентин	valentin
валентин	valentijn
валентин	valentine
синовете	zoons
синовете	sons
синовете	zonen
кон	paard
кон	kon
периоди	tijdvakken
периоди	perioden
периоди	periodes
рей	ray
яйца	eieren
яйца	eitjes
яйца	eitje
яйца	eieren
яйца	ei
компютри	computers
пристанището	bakboord
пристанището	haven
пристанището	poort
вътре	binnen
вътре	binnenkant
повлиян	beïnvloedde
повлиян	beïnvloed
молба	aanvraag
молба	toepassing
молба	applicatie
молба	aanvraag
молба	aanvragen
молба	verzoek
