και	un
καταστραφεί	iznīcināts
καταστραφεί	iznīcināti
καταστραφεί	iznīcina
παππού	vectēvs
παππού	vectēvs
αιθιοπία	etiopija
ξένη	ārvalstu
ξένη	ārzemju
τακτικό	taktiskā
κοσμήματα	dārgakmeņi
κοσμήματα	rotaslietas
κοσμήματα	rotaslietas
κοσμήματα	juvelierizstrādājumu
συντριπτική	pārliecinošu
δεκτή	pieņemts
δεκτή	pieņemta
δεκτή	pieņemti
στολή	ekipējums
στολή	vienādu
στολή	vienoti
στολή	vienāda
ομοσπονδίες	federācijas
χάρης	haris
ενισχύσεις	palīdzība
ενισχύσεις	atbalsts
έντυπα	formas
έντυπα	formās
έντυπα	veidlapas
διπλά	dubulta
διπλά	dubultā
διπλά	dubults
περιορισμένο	ierobežots
περιορισμένο	limited
περιορισμένο	ierobežota
περιορισμένο	ierobežoti
περιορισμένο	ierobežots
περιορισμένο	ierobežoti
περιορισμένο	ierobežotā
περιορισμένο	ierobežota
μαχητής	cīnītājs
στου	stjū
αποθέματα	krājumi
αποθέματα	rezerves
οξείδωση	oksidācijas
οξείδωση	oksidēšanās
αλεξάνδρα	aleksandra
πεποιθήσεις	pārliecību
πεποιθήσεις	uzskati
ντάγκλας	douglas
άγκυρα	ankaras
άγκυρα	enkura
μορφολογία	morfoloģiju
περιθώριο	starpības
περιθώριο	starpība
περιθώριο	rezerve
κατασκευάζονται	ražoti
κατασκευάζονται	izgatavota
κατασκευάζονται	izgatavots
κατασκευάζονται	izgatavo
κατασκευάζονται	ražots
αξιόπιστη	uzticams
αξιόπιστη	ticams
αξιόπιστη	ticami
αξιόπιστη	ticami
αξιόπιστη	uzticams
αξιόπιστη	uzticami
αξιόπιστη	uzticama
σήμανση	iezīmēšana
σήμανση	marķējums
σήμανση	marķējums
γειτονιά	apkārtne
γειτονιά	kaimiņvalstis
γειτονιά	kaimiņattiecību
γειτονιά	kaimiņi
φοιτητής	students
φοιτητής	studenta
φοιτητής	studentu
προσανατολισμό	orientācijas
προσανατολισμό	orientācija
ρόλων	lomas
ουρουγουάη	urugvaja
ουρουγουάη	urugvajas
περιστέρι	ūbele
περιστέρι	baložu
περιστέρι	balodis
ξένα	ārvalstu
ξένα	ārzemju
φράνκο	franko
βάγκνερ	vāgners
κάμπο	campo
σαφής	skaidra
σαφής	skaidri
σαφής	skaidrs
σαφής	dzidrs
γκρι	pelēks
γκρι	pelēkā
γκρι	pelēks
γκρι	pelēkas
γκρι	pelēkais
γκρι	pelēkās
φαινομένων	parādības
σέρβος	serbu
σέρβος	serbu
σέρβος	serbijas
έβδομη	septītā
έβδομη	septītais
συναισθήματα	emocijām
συναισθήματα	emocijas
συναισθήματα	jūtām
συναισθήματα	sajūtas
συναισθήματα	jūtas
πράγας	prāgas
πράγας	prāga
πράγας	prāgā
παραμένοντας	atlikušās
παραμένοντας	atlikusī
παραμένοντας	atlikušais
φούτμπολ	futbols
ιωαννίδης	joannidis
ναυπηγεία	kuģubūves
πρέσβης	vēstnieks
ύδρα	hidra
σλοβακίας	slovākija
λίστες	sarakstus
λίστες	saraksti
λίστες	sarakstiem
διαιτητής	ref
σωτηρία	pestīšanas
λάμψη	flash
λάμψη	spīd
έκτο	sestais
έκτο	sestā
προσθέτει	piebilst
σαουδική	saūda
αϊνστάιν	einšteins
έκπληξη	pārsteigums
έκπληξη	pārsteigt
βρέφος	zīdainis
βρέφος	zīdaiņi
παραμέτρους	parametri
κύτταρο	šūna
άστρα	zvaigznes
απόγονος	pēcnācēji
απόγονος	pēcnācējiem
απόγονος	pēctecis
αεροδρόμια	lidostas
ξένο	ksenona
ξένο	svešinieks
ξένο	ārvalstu
ξένο	ārzemju
ιδιοκτήτες	īpašnieki
αντρέι	andrej
αντρέι	andrejs
αντρέι	andrejs
φοράει	valkā
γουίλιαμς	williams
μαγνητικό	magnētisko
μαγνητικό	magnētiskie
οργή	dusmu
οργή	dusmas
οργή	dusmām
οργή	dusmās
συνεντεύξεις	intervijas
δωρεά	ziedojuma
δωρεά	ziedojums
δωρεά	ziedojumi
δωρεά	ziedojumu
δωρεά	ziedot
δωρεά	ziedo
δωρεά	ziedoja
αλυσίδες	ķēdēm
αλυσίδες	ķēdes
αλυσίδες	ķēdēs
αλυσίδες	ķēde
αλυσίδες	ķēdes
πιστός	uzticams
πιστός	uzticamais
πιστός	uzticīgs
πυρήνες	kodoliem
ασθενή	pacients
ασθενή	pacientam
έξοδος	izvades
έξοδος	izlaide
έξοδος	izvadi
έξοδος	produkcija
έξοδος	izvada
έξοδος	izvešanas
έξοδος	izeja
έξοδος	iziešanas
έξοδος	izbraukšana
έξοδος	izceļošanas
λόφους	pakalni
κλούμπε	clube
βρήκα	atrasta
βρήκα	atrastas
βρήκα	atrasts
αναπτύσσει	attīstās
αναπτύσσει	attīsta
εξοπλισμός	iekārtas
εξοπλισμός	inventārs
εξοπλισμός	aprīkojums
εξοπλισμός	iekārta
λιγότερα	mazāk
παντρεύεται	apprec
ναυτιλία	kuģniecības
ναυτιλία	shipping
ράγκμπι	regbija
ενσωματώθηκε	incorporated
καστίλης	kastīlija
υποείδος	pasugas
ερωτική	erotiski
δείκτες	indikatori
δείκτες	rādītāji
δείκτες	indeksiem
δείκτες	indeksi
χαρτονομίσματα	banknotes
χαρτονομίσματα	rēķini
χαρτονομίσματα	rēķinus
χαρτονομίσματα	vekseļi
προδιαγραφές	specifikācijas
προδιαγραφές	specifikācija
προδιαγραφές	specifikācija
φίτζι	fidži
ρον	ron
φιλαδέλφεια	filadelfijas
πορτ	ostas
πορτ	portu
πορτ	ostā
πορτ	osta
μαδαγασκάρης	madagaskaras
μαδαγασκάρης	madagaskaras
πεποίθηση	pārliecība
πεποίθηση	pārliecību
καλωδιακή	kabeļi
καλωδιακή	kabeļu
καλωδιακή	kabelis
τζιν	dzjiņ
τζιν	džinsi
τζιν	džins
τζιν	žans
τζιν	džīna
τζιν	gēns
τζιν	gēnu
ράσελ	rasels
συμβάσεις	līgumi
συμβάσεις	konvencijas
συμβάσεις	konvencijām
απόφοιτοι	absolventiem
απόφοιτοι	absolventi
αντρέα	andrea
ζάκυνθο	zantes
διαζύγιο	šķiršanās
ταιριάζει	iederas
ταιριάζει	der
ταιριάζει	derīgas
ταιριάζει	fit
έχτισε	celta
έχτισε	būvēts
έχτισε	uzbūvēts
έχτισε	veidots
έχτισε	būvēti
έχτισε	būvēta
εμπλοκή	iesaistās
εμπλοκή	iesaistīšana
εμπλοκή	iesaistīšanās
εμπλοκή	iesaistīšanās
εμπλοκή	iesaiste
εμπλοκή	iesaistīšana
εμπλοκή	iesaistīšanās
εμπλοκή	iesaiste
παπούα	papua
πυραμίδα	piramīdas
πυραμίδα	piramīda
σρι	šrī
φωτογράφος	fotogrāfs
πρόσθεσε	pievienoti
πρόσθεσε	pievienots
πρόσθεσε	pievienota
δεξαμενή	tvertne
δεξαμενή	konteiners
δεξαμενή	konteinera
δεξαμενή	tvertne
δεξαμενή	rezervuārā
δεξαμενή	rezervuāra
καιρός	laikapstākļi
καιρός	laika
βόμβα	bumba
μοντέρνα	moderna
μοντέρνα	mūsdienu
μοντέρνα	modernā
μοντέρνα	moderni
μοντέρνα	moderns
μοντέρνα	moderna
νεολαία	jaunatne
νεολαία	jaunieši
νεολαία	jaunība
γκέοργκ	georgs
μπους	krūmu
μπους	bush
μπους	buša
οντότητα	vienība
οντότητα	subjekts
πλαγιά	nogāzes
πλαγιά	slīpums
νεφέλωμα	miglājs
εξαιρέσεις	izņēmumi
εξαιρέσεις	izņēmumi
εξαιρέσεις	izņēmumi
σάρα	sāra
σάρα	sāra
ανώτερος	pārāka
ανώτερος	vecākais
επικίνδυνη	bīstamas
επικίνδυνη	bīstams
επικίνδυνη	bīstama
επικίνδυνη	bīstamā
επικίνδυνη	bīstami
υπο	apakš
ανταπόκριση	reaģēšana
ανταπόκριση	reakcija
ανταπόκριση	atbilde
τερματίσει	izbeigt
αμπντούλ	abdul
ράμφος	knābi
παράνομη	nelegāli
παράνομη	nelegālo
παράνομη	nelikumīgs
παράνομη	nelegāla
παράνομη	nelikumīgi
παράνομη	nelikumīga
παράνομη	nelikumīgs
παράνομη	nelikumīgu
παράνομη	pretlikumīgi
παράνομη	nelikumīga
ελσίνκι	helsinkos
ελσίνκι	helsinku
σωλήνα	cauruļvads
σωλήνα	caurules
σωλήνα	caurule
σωλήνα	cauruļu
σωλήνα	caurules
σωλήνα	caurule
σωλήνα	caurulīte
εσθονία	igaunija
εσθονία	igaunijā
τυνησία	tunisija
οργανωμένη	organizētas
οργανωμένη	organizētā
οργανωμένη	organizēti
οργανωμένη	organizēto
οργανωμένη	organizēta
οργανωμένη	organizēts
οργανωμένη	organizēti
οργανωμένη	organizēta
οργανωμένη	organizēts
ανακαλύψεις	atklājumi
ανακαλύψεις	atklājumiem
έμπνευση	iedvesmu
έμπνευση	iedvesma
δηλώνοντας	deklarē
ουζμπεκιστάν	uzbekistānu
ουζμπεκιστάν	uzbekistāna
κλιπ	klipu
κλιπ	klips
νβα	nba
συμμετρία	simetrija
διοργανώτρια	plānotājs
αρμοδιότητα	piekritības
αρμοδιότητα	jurisdikcija
αρμοδιότητα	kompetences
αρμοδιότητα	kompetence
εμπόδιο	šķērslis
δούλεψε	strādāja
γειτονικό	kaimiņos
γειτονικό	kaimiņu
λεόνε	leone
υποκριτική	darbošanās
υποκριτική	rīkojoties
πρωτοπόρος	pioneer
αυτο	šī
αυτο	šo
αυτο	šis
αυτο	tas
λίρες	mārciņu
λίρες	mārciņas
σπηλιά	alas
σπηλιά	alā
σπηλιά	ala
μουράτ	murat
απεργία	streiks
σκεπτικό	pamatojums
κεφαλής	vadītājs
κεφαλής	galvu
κεφαλής	galvas
κεφαλής	galva
ανεβαίνει	augšupielādē
ανεβαίνει	aug
ανεβαίνει	celšanās
ανεβαίνει	pieaug
επιτρέψει	atļaut
επιτρέψει	atļauj
επιτρέψει	pieļaut
κουβέιτ	kuveita
κουβέιτ	kuveitas
άνεμος	vēju
άνεμος	vēja
άνεμος	vējš
υποβρύχια	zemūdens
υποβρύχια	zemūdenes
υποβρύχια	zemūdeņu
υποβρύχια	zemūdenes
ζιμπάμπουε	zimbabve
επαναστατικό	revolucionārā
έμμεσα	netiešs
έμμεσα	netiešas
έμμεσα	netiešā
έμμεσα	netieša
έμμεσα	netieši
έμμεσα	netiešie
έμμεσα	netieši
πιστοί	ticīgajiem
πιστοί	uzticams
πιστοί	uzticamais
πιστοί	uzticīgs
πόνος	sāpes
ρολόι	skatīties
ρολόι	pulkstenis
ρολόι	skaties
ρολόι	pulkstenis
ρολόι	pulksteni
γραφικά	grafiskā
γραφικά	grafikas
γραφικά	grafika
διάλογο	dialogu
διάλογο	dialogs
απόβαση	izkraušana
διανομής	sadalījums
διανομής	sadale
διανομής	izplatība
διανομής	izplatīšanās
διανομής	sadales
διανομής	izplatīšana
τεχνολογίες	tehnoloģijas
ριμπάουντ	atsitiena
κύκλωμα	ķēde
κύκλωμα	trase
εκδότη	izdevējs
εκδότη	redaktors
εκδότη	izdevējs
εκδότη	emitents
αναστασία	anastasija
μαγνητική	magnētisko
μαγνητική	magnētiskie
μαγνητική	mri
μαγνητική	mr
δημοτικότητα	popularitāti
δημοτικότητα	popularitāte
ζωρζ	žoržs
ελαφρύ	gaismu
ελαφρύ	gaišs
ελαφρύ	gaismas
ελαφρύ	gaisma
ελαφρύ	gaiši
πράσινη	zaļas
πράσινη	zaļa
πράσινη	zaļā
πράσινη	zaļš
πράσινη	zaļi
μπλουζ	blues
γιαγιά	vecmāmiņa
γιαγιά	vecmāmiņa
πτυχές	aspektiem
πτυχές	aspekti
μεσοπολέμου	starpkaru
ευκολία	atvieglotu
ευκολία	atvieglot
ευκολία	ērtības
συνέδρια	kongresos
συνέδρια	konferencēm
συνέδρια	konferencēs
συνέδρια	konferenču
συνέδρια	konferences
συνέδρια	konvencijas
συνέδρια	konvencijām
γκάρι	garry
γκάρι	gērijs
μουσολίνι	mussolini
γλυπτό	skulptūru
ερευνητής	pētnieku
ερευνητής	pētnieks
ερευνητής	meklētāja
ερευνητής	pētnieka
ερευνητής	pētnieks
σεντ	kid
σεντ	centu
σεντ	centi
γραμμένα	rakstisks
γραμμένα	rakstveida
γραμμένα	uzrakstīts
γραμμένα	rakstiska
τουρισμός	tūrisms
τουρισμός	tūrismā
τακτικές	taktiku
τακτικές	taktika
ιδιοκτήτη	īpašniece
ιδιοκτήτη	īpašnieks
όροφο	stāvs
όροφο	grīdas
όροφο	grīda
προστατεύει	aizsargā
αίσθημα	sajūtas
αίσθημα	sajūta
σάντος	santos
ήχους	izklausās
ήχους	skaņas
ήχους	skan
κατασκευασμένο	ražoti
κατασκευασμένο	izgatavota
κατασκευασμένο	izgatavots
κατασκευασμένο	izgatavo
κατασκευασμένο	ražots
συνομιλίες	sarunas
συνομιλίες	sarunas
υπέβαλε	iesniegts
υπέβαλε	iesniegtie
υπέβαλε	iesniegti
υπέβαλε	iesniegta
χειρότερη	sliktākajā
χειρότερη	sliktākā
χειρότερη	sliktākais
χειρότερη	sliktāk
χειρότερη	sliktāka
έμποροι	tirgotājiem
έμποροι	tirgotāji
έμποροι	izplatītāji
έμποροι	tirgotājiem
έμποροι	tirgotāji
χάλυβα	steel
χάλυβα	tērauds
χάλυβα	tērauda
χιλιόμετρο	kilometru
μεταλλικό	metāla
μεταλλικό	metāls
μεταλλικό	metāla
νταν	dens
νταν	dan
αρχηγία	vadība
εισέρχεται	iebrauc
εισέρχεται	ieiet
οχάιο	ohaio
λούκας	lucas
λούκας	lukass
κινήθηκε	pārcelts
κινήθηκε	pārcelta
κινήθηκε	pārcelti
κινήθηκε	pārvietots
ερωτήματα	jautājumi
θρησκείες	reliģijām
θρησκείες	reliģijas
ισχυρός	spēcīgi
ισχυρός	spēcīgs
περικλή	perikla
ιόντα	jonu
αλεξάντρ	aleksandrs
αλεξάντρ	alexandre
συνέχιση	turpinājums
συνέχιση	turpināšana
συνέχιση	turpinot
συνέχιση	turpina
συνέχιση	turpināt
διώξεις	vajāšana
διώξεις	vajāšanu
διώξεις	vajāšanas
εφευρέτης	izgudrotājs
άκρες	malām
άκρες	malas
σωματική	fiziskais
σωματική	fiziskās
σωματική	fiziskie
σωματική	fiziski
σωματική	fiziska
σωματική	fiziskā
εοκ	eek
κρίστοφερ	kristofers
εφεύρεση	izgudrojums
σφραγίδα	zīmogs
σφραγίδα	zīmogs
σφραγίδα	ronis
σφραγίδα	roņu
δωδεκανήσου	dienvidsporādu
αναζητώντας	meklē
