年	año
心理	psicológicos
心理	psicológica
心理	psicologia
心理	psicología
心理	mental
心理	mentales
氣旋	ciclón
氣旋	ciclones
生成	generando
生成	generar
生成	generar
生成	genera
生成	generan
生成	genere
生成	generadas
生成	generada
生成	generados
生成	generado
生成	genera
每個	cada
每個	cada
失敗	fracasar
失敗	falla
失敗	fracaso
失敗	fallar
失敗	fracasado
失敗	fallado
失敗	falló
失敗	fracaso
失敗	fracaso
失敗	fallo
失敗	falla
嘴	mouth
嘴	desembocadura
嘴	boca
捷克	checo
捷克	checos
捷克	checa
數位	digitales
數位	digital
馬來西亞	malasia
協議	acuerdo
支流	tributarios
支流	afluentes
投降	rendirse
投降	rendición
投降	entrego
蕾	lei
蕾	ree
郎	lang
四月	april
四月	abril
蛋白	proteína
蛋白	proteínas
蛋白	proteínas
條件	condicionado
條件	condicional
條件	condicionales
條件	condicionada
條件	condiciones
條件	condicion
條件	estado
條件	condición
蘇格蘭	escocia
印尼	indonesia
印尼	indonesio
下降	decadencia
下降	declinación
下降	descenso
下降	declive
下降	disminución
下降	declinar
下降	drop
下降	gota
名單	lista
名單	listado
名單	listas
隊長	capitana
隊長	capitán
隊長	capitan
霸	bak
戲劇	drama
戲劇	dramática
戲劇	dramático
戲劇	teatro
戲劇	teatros
戲劇	teatro
創建	crear
創建	crea
創建	crean
創建	creación
創建	crear
創建	creación
創建	creando
牙	muelas
牙	dentadura
牙	diente
牙	dientes
牙	muela
牙	dientes
牙	diente
吃	comiendo
吃	comer
吃	coma
吃	come
吃	comer
首席	jefa
首席	chief
首席	jefe
可靠	confiables
可靠	fiable
可靠	confiable
可靠	fiables
強烈	strong
強烈	fuerte
強烈	fuertes
芝加哥	chicago
運作	funcionamiento
女人	mujer
滕	teng
華人	chinos
華人	chino
繼承	sucesiones
繼承	sucesión
繼承	heredar
繼承	herencia
繼承	hereda
繼承	herencia
繼承	sucesión
資源	recursos
資源	recurso
資源	recursos
平面	plano
平面	piso
平面	plana
平面	avión
平面	plano
平面	avion
重量	pesas
重量	pesos
重量	peso
依然	todavia
依然	still
依然	todavía
依然	aún
化學	químico
化學	químicas
化學	chemical
化學	químicos
化學	química
化學	quimica
化學	química
乾	secos
乾	seca
乾	secar
乾	seco
蔣	chiang
房屋	house
房屋	casita
房屋	casa
房屋	casas
共識	consenso
共識	consensos
基金會	fundación
基金會	cimientos
基金會	cimientos
基金會	fundaciones
基金會	fundamentos
老師	maestra
老師	profe
老師	maestro
老師	docente
老師	profesor
老師	profesora
經紀	corretaje
經紀	intermediación
經紀	corredor
經紀	corredores
經紀	intermediarios
五十	fifty
五十	cincuenta
堅	caine
刻	grabada
刻	grabado
刻	tallado
刻	tallar
合約	contratos
合約	contractuales
合約	contractual
合約	contrato
平原	plain
平原	llanura
平原	llano
平原	llanura
平原	llanuras
平原	llanos
平原	planicies
證明	comprobante
證明	prueba
證明	pruebas
佔領	occupy
佔領	ocupen
佔領	ocupar
佔領	ocupación
佔領	profesión
領導	liderando
領導	liderar
領導	liderazgo
蓮	lotus
蓮	loto
蓮	lian
幸福	felicidad
幸福	feliz
幸福	felices
幸福	contenta
幸福	contento
幸福	happy
靜	jing
弟弟	hermano
弟弟	brother
引入	introduciendo
引入	presentando
引入	presentamos
引入	introducir
貝爾	campana
貝爾	timbre
貝爾	bell
城堡	castillo
奧運	olímpica
奧運	olímpico
奧運	olympic
奧運	olímpicos
奧運	olimpiadas
奧運	olimpiadas
歡迎	bienvenida
歡迎	bienvenidos
歡迎	bienvenido
泰國	tailandia
影像	imagenes
影像	imágenes
影像	imagen
影像	imágen
凌	ling
凌	ram
凌	rama
凌	carnero
壽	shou
吻	besos
吻	besito
吻	beso
吻	kiss
火山	volcán
火山	volcánica
火山	volcánicas
火山	volcánico
火山	volcanes
廟	templos
廟	sien
廟	temple
廟	templo
阿拉伯	arabia
阿拉伯	arab
阿拉伯	arabe
阿拉伯	árabe
阿拉伯	árabes
腳	pies
腳	foot
腳	pié
腳	pie
產業	industrias
產業	industria
產業	industria
產業	patrimonio
產業	finca
一致	unanimidad
生存	supervivencia
生存	sobrevivencia
生存	sobrevivir
棒	grandioso
棒	genial
棒	estupendo
棒	gran
裝置	dispositivos
裝置	dispositivo
裝置	instalaciones
裝置	dispositivos
裝置	aparatos
現象	fenómenos
現象	fenómeno
現象	fenómeno
基於	basada
基於	basado
女孩	chica
女孩	niña
女孩	muchacha
女孩	muchachas
女孩	girls
女孩	niñas
女孩	chicas
年輕	jóven
年輕	jovenes
年輕	young
年輕	joven
年輕	jóvenes
藤	vine
藤	viña
藤	vid
藤	ratán
早上	morning
早上	mañana
早上	mañanas
商品	producto
商品	bienes
商品	mercancías
商品	productos
商品	mercancías
商品	productos
商品	mercancías
商品	mercadería
商品	mercancía
商品	mercaderías
受傷	herida
受傷	herido
受傷	lesionados
受傷	heridos
受傷	lesionado
評論	comentar
評論	comenten
評論	comenta
評論	comentario
評論	observaciones
評論	comenta
評論	comentarios
評論	comentario
狀況	status
狀況	estatus
狀況	estado
狀況	situación
狀況	condicion
狀況	estado
狀況	condición
放棄	descarte
放棄	desechar
放棄	descartar
小組	panel
承認	reconocimientos
承認	reconocimiento
年齡	edad
年齡	age
年齡	edades
年齡	envejece
年齡	edades
汀	ting
廣泛	extendido
廣泛	extensa
廣泛	extensos
廣泛	extenso
廣泛	extensivo
廣泛	extensas
地名	toponimia
地名	topónimos
嶺	ridge
嶺	cresta
更改	modificar
更改	modifique
更改	modifica
更改	modificaciones
更改	cambios
更改	cambia
更改	cambios
更改	cambio
更改	cambiar
更改	cambia
更改	variación
序	prólogo
派遣	despacho
泥	fango
泥	lodo
泥	barro
泥	clay
泥	arcilla
泥	barro
葵	kwai
葵	aoi
研究生	postgrado
研究生	posgrado
研究生	postgrado
研究生	graduado
研究生	graduados
研究生	licenciado
提及	menciona
提及	menciones
提及	mención
提及	menciona
提及	mencionar
提及	mencione
訪問	visite
訪問	visitar
訪問	visita
訪問	visitas
儘管	aunque
拳	puño
拳	puños
利益	intereses
霞	xia
霞	kasumi
伊拉克	irak
伊拉克	iraq
奧林匹克	olímpica
奧林匹克	olímpico
奧林匹克	olympic
奧林匹克	olímpicos
奧林匹克	olimpiadas
衛星	satélites
衛星	satélite
衛星	satelital
衛星	satélites
衛星	lunas
純	puras
純	pura
純	puro
純	puros
海上	mar
正面	positivos
正面	positivo
正面	positiva
正面	positivas
愛情	amor
愛情	amores
愛情	love
愛情	amar
島嶼	isla
島嶼	islas
粗	duro
粗	áspera
粗	áspero
生日	cumpleaños
生日	cumpleaños
生日	cumple
蟹	cangrejos
蟹	cangrejo
蟹	cangrejos
邨	patrimonio
邨	finca
放送	radiodifusión
放送	transmitiendo
放送	broadcasting
理想	ideales
理想	ideal
理想	ideales
桃	peach
桃	durazno
桃	melocotón
忽略	ignore
忽略	ignora
忽略	ignorar
忽略	ignoren
忽略	ignoran
忽略	ignorado
忽略	ignorados
忽略	ignorada
忽略	abandono
忽略	negligencia
忽略	descuido
忽略	ignorando
忽略	ignorar
農業	agricultura
農業	agrícola
農業	agrícolas
農業	agricola
農業	agraria
農業	agricultura
農業	agricultura
荃	tsuen
活	viva
活	live
活	vivir
活	vive
舞蹈	baile
舞蹈	bailes
舞蹈	bailar
舞蹈	baila
舞蹈	danza
舞蹈	baile
舞蹈	bailes
舞蹈	danza
舞蹈	bailando
舞蹈	bailar
民主黨	demócrata
民主黨	demócratas
誠	makoto
丸	maru
丸	pastillas
丸	píldoras
衝突	conflicto
衝突	conflictos
衝突	enfrentamientos
衝突	choques
衝突	enfrentamiento
衝突	choque
衝突	clash
衝突	conflicto
衝突	conflictos
湖泊	lagos
湖泊	lago
湖泊	laguna
湖泊	lagos
確認	confirmadas
確認	confirmado
確認	confirmados
確認	confirmada
確認	confirmación
確認	confirmar
確認	confirma
確認	confirme
確認	confirmo
簡	jane
簡	juana
調整	ajustes
調整	adaptaciones
調整	ajustando
調整	ajuste
調整	ajuste
調整	ajustar
調整	ajuste
調整	ajustarse
調整	reajuste
崖	acantilados
崖	farol
崖	bluff
崖	acantilados
崖	acantilado
崖	barranco
崖	precipicio
崖	cliff
犬	perrita
犬	perro
犬	perros
犬	canina
犬	canino
犬	perros
編劇	guión
編劇	guion
編劇	escritora
編劇	escritor
編劇	writer
編劇	guionista
版權	derechos
版權	copyright
勳	hoon
冷	frio
冷	frías
冷	fría
冷	frío
冷	cold
粒子	partículas
粒子	partículas
粒子	partícula
粒子	partículas
婚姻	casamiento
婚姻	matrimonio
婚姻	matrimonios
婚姻	matrimonial
婚姻	matrimonios
最新	últimas
最新	ultimas
最新	últimos
最新	última
最新	último
最新	ultimos
成本	coste
成本	costo
成本	coste
成本	costos
成本	costo
成本	costes
祿	loc
祿	roku
接收	recibir
接收	reciba
接收	reciban
接收	recibe
接收	recibir
接收	recibiendo
接收	recibimiento
接收	acogida
接收	recepción
數字	figuras
數字	cifras
數字	número
數字	numero
數字	numeros
數字	números
常見	comunes
常見	frecuente
常見	común
常見	frecuentes
常見	common
愛爾蘭	irlanda
愛爾蘭	irlandeses
愛爾蘭	irish
愛爾蘭	irlandesa
愛爾蘭	irlandés
愛爾蘭	irlanda
第九	novena
第九	noveno
冰川	glaciar
冰川	glaciares
通知	notificaciones
通知	aviso
通知	preaviso
通知	notificación
通知	notificaciones
鼓	tambor
鼓	batería
鼓	bidones
鼓	tambores
裝甲	armadura
裝甲	armaduras
裝甲	blindaje
裝甲	armadura
裝甲	armaduras
裝甲	blindaje
裝甲	blindados
裝甲	blindado
裝甲	blindados
裝甲	blindado
惡	malvado
惡	maldad
惡	mal
惡	evil
惡	malvada
拉丁	latinas
拉丁	latino
拉丁	latina
拉丁	latin
拉丁	latín
邵	shao
邵	shaw
政治家	políticos
政治家	politicos
政治家	político
政治家	politico
上升	rise
上升	levántate
上升	subida
上升	subiendo
上升	rising
丈夫	marido
丈夫	esposo
布朗	brown
布朗	moreno
布朗	marrones
布朗	marrón
重要性	importancia
黃金	oro
黃金	dorada
黃金	golden
黃金	dorado
黃金	dorados
黃金	oro
黃金	dorada
黃金	dorado
黃金	gold
醫學	medicina
醫學	medicamento
醫學	medicinas
醫學	medico
醫學	médicas
醫學	médicos
醫學	medicina
醫學	médico
到達	llegada
到達	arribo
到達	llegadas
到達	llegan
到達	llegar
到達	llegaron
到達	llegamos
到達	llegado
到達	llegó
山口	yamaguchi
山口	col
紅色	rojo
紅色	rojas
紅色	roja
紅色	red
商人	comerciante
商人	mercante
商人	mercader
商人	empresario
商人	comerciantes
商人	mercaderes
商人	empresarios
成就	logros
成就	realizaciones
成就	logros
成就	realizaciones
成就	logro
成就	logros
成就	logro
十月	octubre
十月	oct
金屬	metálico
金屬	metálicos
金屬	metal
金屬	metales
金屬	metales
金屬	metálico
金屬	metálicos
金屬	metálica
改編	adaptarse
改編	adaptación
改編	adaptándose
改編	adaptar
改編	adaptando
改編	adaptados
改編	adaptado
改編	adaptada
改編	adaptadas
改編	adaptaciones
收購	adquisiciones
收購	absorción
收購	absorciones
安裝	instalación
安裝	montaje
安裝	instala
安裝	instalaciones
安裝	instalación
安裝	instalando
安裝	instalar
安裝	instalada
安裝	instaladas
安裝	instalados
安裝	instalado
安裝	instalación
安裝	instala
安裝	instalar
安裝	instale
大街	avenida
大街	avenue
民進黨	dpp
糖	dulces
糖	caramelos
糖	dulce
糖	caramelo
糖	candy
糖	azucar
糖	azúcar
動作	action
動作	acción
動作	accion
動作	movimientos
動作	mudanzas
匯	sumideros
匯	lavabos
半島	península
半島	peninsular
分裂	divididas
分裂	dividida
分裂	dividido
分裂	divididos
分裂	fraccionamiento
分裂	dividir
分裂	dividida
分裂	split
分裂	divididos
分裂	divida
分裂	divisoria
分裂	dividir
分裂	divide
代替	sustituya
代替	sustituir
代替	reemplazar
代替	reemplazo
隊伍	equipos
隊伍	equipo
隊伍	team
收藏	colección
收藏	recogida
收藏	coleccion
收藏	cobros
收藏	colecciones
措施	medidas
能源	energías
能源	energia
能源	energética
能源	energía
大多	most
大多	principalmente
大多	mayormente
機動	maniobrar
機動	maniobra
機動	maniobra
暴力	violento
暴力	violentas
暴力	violentos
暴力	violenta
暴力	violencia
人們	pueblo
人們	gente
人們	personas
觀測	observación
觀測	observando
觀測	observación
面對	enfrentando
面對	afrontar
面對	afrontando
農	nong
暗	dark
暗	oscuro
暗	oscuridad
暗	oscuros
暗	oscura
划	remar
划	hilera
划	fila
划	rema
壁	muralla
壁	pared
壁	murallas
壁	muro
知識	conocimiento
知識	conocimientos
粉	pink
粉	rosada
粉	rosado
粉	rosa
粉	pólvora
粉	polvo
粉	polvos
預計	proyectada
預計	proyectado
預計	anticipado
預計	esperaban
預計	esperados
預計	esperada
預計	esperado
顏色	color
顏色	colores
顏色	colorantes
顏色	color
顏色	colores
補	suplementos
補	complemento
補	suplemento
譚	tam
譚	tan
譚	bronceado
控股	holdings
控股	explotaciones
控股	tenencias
控股	participaciones
控股	aguantando
控股	holding
控股	sosteniendo
團隊	equipos
團隊	equipo
團隊	team
碳	carbon
碳	carbono
碳	carbón
分支	sucursales
分支	ramas
分支	ramal
分支	rama
分支	sucursal
拆除	desmantelar
拆除	desmontar
拆除	desmantelamiento
拆除	desmontaje
拆除	demoliciones
拆除	derribo
拆除	demolición
女神	diosa
律師	juristas
律師	abogados
律師	letrados
律師	letrado
律師	jurista
律師	abogada
律師	abogado
年份	años
年份	anos
年份	año
免費	libres
免費	gratis
免費	free
免費	libre
免費	gratuito
物質	sustancia
物質	substancia
物質	substancias
物質	sustancias
大致	aproximado
大致	aproximar
大致	aproximadamente
大致	aproximada
自我	auto
自我	self
自我	ego
家人	familiar
家人	familiares
家人	famila
家人	familia
任期	término
任期	tenencia
永久	permanencia
永久	permanente
永久	permanentes
永久	permanentemente
分配	asignación
分配	reparto
分配	distribución
幻想	fantasy
幻想	fantasia
幻想	fantasías
幻想	fantasía
幻想	ilusión
幻想	ilusiones
幻想	fantasías
福州	fuzhou
購買	compra
購買	adquisición
購買	adquirir
購買	comprar
購買	compra
購買	compre
購買	compro
購買	comprar
購買	compras
購買	compras
購買	adquiridos
購買	comprados
購買	adquiridas
購買	comprada
購買	adquirido
購買	comprado
購買	compra
購買	comprando
購買	comprar
經驗	experiencias
經驗	experiencia
經驗	experiencias
航空公司	airlines
航空公司	aerolíneas
航空公司	aerolínea
航空公司	aerolíneas
物種	especies
物種	especie
廉	lian
火星	marciano
火星	marte
火星	mars
治療	terapéuticas
治療	terapéutica
治療	terapéutico
治療	terapéuticos
治療	terapia
治療	tratamiento
戀	koi
在一起	juntos
在一起	juntas
在一起	together
波特	potter
國民黨	kuomintang
國民黨	kmt
玻璃	cristal
玻璃	vidrio
玻璃	vidrios
玻璃	vaso
學術	académicos
學術	académico
學術	académicas
學術	académica
學術	academia
三角	triangulación
三角	triángulo
三角	triangular
三角	triangulares
結合	combinan
結合	combinen
結合	combine
結合	combinar
結合	combinada
結合	combinadas
結合	combinado
結合	combinados
結合	combinando
推動	push
推動	empujar
推動	empuja
推動	empuje
港口	puerto
港口	puertos
港口	babor
港口	oporto
港口	puerto
港口	harbour
港口	puertos
穩定	estabilidad
穩定	estabilización
穩定	constante
穩定	estables
穩定	establo
穩定	estable
氣	gasolina
氣	gas
氣	gases
法官	juez
法官	magistrado
法官	jueza
法官	jueces
法官	magistrados
透露	divulgado
古典	clásicos
古典	clásica
古典	clasico
古典	clásico
古典	clásicos
古典	clásica
古典	clasico
古典	classic
古典	clásico
喬治	jordi
喬治	jorge
市區	downtown
市區	centro
市區	céntrico
共和	republicana
共和	republicanos
共和	republicano
共和	republic
共和	republica
共和	república
作曲家	compositores
作曲家	compositor
作曲家	compositora
作曲家	cantautor
作曲家	compositor
作曲家	compositora
教宗	papa
教宗	pope
角度	ángulo
角度	angulo
角度	ángulos
地址	domicilios
地址	direcciones
地址	direccion
地址	dirección
地址	direcciones
地址	domicilio
地址	direccion
身分	identidad
碼	code
碼	códigos
碼	codigo
碼	código
碼	yard
碼	yarda
碼	patio
碼	patios
碼	yardas
引發	desencadenó
顏	yan
慕尼黑	múnich
慕尼黑	munich
感染	infecciones
感染	infección
感染	infectada
感染	infectadas
感染	infectados
感染	infectado
感染	infecciones
感染	infección
薄	delgado
薄	delgada
保障	garantías
保障	garantiza
保障	garantía
安娜	ana
安娜	anna
原則	principios
