категория	kategória
восьмой	nyolcadik
столкновение	ütközés
столкновение	összecsapás
столкновение	clash
батарея	akkumulátor
батарея	elem
батарея	elemmel
оценил	értékelt
оценил	minősített
оценил	névleges
оценил	értékelte
топливо	tüzelőanyag
топливо	üzemanyag
топливо	tüzelőanyagok
топливо	üzemanyagok
зенит	zenit
зенит	zenith
педагогических	pedagógiai
кристаллическая	kristályos
рико	rico
снятие	emelő
снятие	emelés
снятие	visszavonásáról
снятие	visszavonás
снятие	visszavonása
прекращения	megszüntetése
купил	megvásárolt
купил	vásárolt
купил	beszerzett
купил	megvásárolt
купил	vásárolt
купил	vett
купил	vettem
срочно	sürgős
срочно	sürgősen
похожие	hasonló
похожие	hasonlóak
похожие	hasonlók
похожие	hasonmás
врачи	orvosok
врачи	orvosok
врачи	doktorok
глубину	mélység
галактики	galaxisok
собирать	összegyűjti
собирать	gyűjteni
уникальный	egyedülálló
уникальный	páratlan
уникальный	egyedi
массачусетс	massachusetts
мюллер	müller
мюллер	müller
мюллер	mueller
мюллер	müller
мостов	hidak
мостов	hidakat
миллион	millió
экспериментов	kísérletezés
комнаты	helyiségek
комнаты	szoba
комнаты	szobákban
комнаты	szobák
ралли	rally
ралли	gyülekező
ралли	gyűlés
сократить	csökkentése
сократить	csökkentik
сократить	csökkenteni
сократить	csökkentse
сократить	vágás
стрельба	lövöldözés
стрельба	lő
стрельба	lövés
стрельба	forgatás
стрельба	lövések
раскопки	ásatás
раскопки	ásatások
корпорация	corporation
австрийская	osztrák
австрийская	ausztria
вершина	apex
перестал	leállt
перестал	megállt
стрелок	lövész
региональный	regionális
резиденция	tartózkodási
резиденция	lakóhely
катание	korcsolyázni
католицизм	katolicizmus
изготовление	előállítás
изготовление	gyártás
изготовление	előállítás
изготовление	gyártási
изготовление	gyártás
изготовление	készítés
победителей	győztesek
победителей	nyertesek
пользователи	felhasználói
пользователи	felhasználók
полу	félig
борисов	boriszov
землетрясения	földrengés
землетрясения	földrengések
землетрясения	földrengés
колоний	kolóniák
колоний	telepek
христиане	keresztény
христиане	christian
христиане	keresztények
христиане	keresztények
рнк	rns
тыл	hátsó
кипр	ciprusi
кипр	ciprus
кипр	cipruson
мифы	mítoszok
судьбу	végzet
судьбу	sors
судьбу	végzet
судьбу	sors
глубины	mélységben
глубины	mélység
ногу	gyalog
ногу	láb
ногу	lábat
ногу	lábát
ногу	láb
страх	félelem
интересная	érdekes
заседания	találkozók
заседания	ülésein
заседания	ülései
заседания	ülések
заседания	megbeszélések
побеждает	győz
побеждает	nyert
разработчик	fejlesztő
статуи	szobrok
активная	aktív
активная	aktívak
оперативной	operatív
начальное	elsődleges
начальное	primer
растворяется	feloldódik
заметили	észre
заметили	feltűnt
вмешательства	interferencia
вмешательства	beavatkozás
вмешательства	beavatkozás
вмешательства	intervenciós
вмешательства	intervenció
корона	koronát
корона	crown
корона	korona
корона	corona
политиков	politikusok
посла	nagykövet
регулярного	rendszeresen
регулярного	rendszeres
регулярного	normál
нова	nova
разногласия	különbségek
разногласия	eltérések
разногласия	nézeteltérés
разногласия	nézeteltérések
разногласия	nézeteltérés
операторы	üzemeltetők
производственного	termékeny
производственного	termelő
производственного	eredményes
эмигрировал	emigrált
риа	ria
традиционный	hagyományos
традиционный	tradicionális
генералов	tábornokok
фонтан	szökőkút
фонтан	kút
ресторан	vendéglő
ресторан	étterem
углы	szögek
партизаны	partizánok
отчет	jelentést
отчет	jelentés
отчет	beszámoló
экспорт	export
экспорт	kivitel
экспорт	exportálni
экспорт	export
экспорт	kivitel
экспорт	kiviteli
антония	antonia
целое	egészben
целое	egész
вещь	izé
вещь	dolog
учебников	tankönyvek
подтверждено	megerősített
подтверждено	megerősítve
подтверждено	megerősítette
подтверждено	igazolt
шведская	svéd
шведская	svédország
враг	ellenség
изменилось	megváltozott
изменилось	változott
богдана	bohdan
наследник	örökös
коммунистическая	kommunisták
коммунистическая	kommunista
широкая	tág
широкая	széles
широкая	széles
мюзикл	zenés
мюзикл	zenei
мюзикл	musical
резерв	tartalékok
резерв	tartalék
резерв	tartalék
резерв	tartalékot
репрессий	elnyomás
прозвища	becenevek
безуспешно	sikertelenül
интересный	érdekes
реальные	real
реальные	valós
