категория	kategorya
восстановить	ibalik
восстановить	manumbalik
восстановить	makuha
восстановить	recover
восстановить	mabawi
распространения	diffusion
распространения	pagpapalaganap
распространения	pagsasabog
голова	head
голова	ulo
переводчик	tagapagsalin
переводчик	translator
переводчик	tagasalin
переводчик	tagapagsalin
переводчик	interpreter
немецкие	aleman
правление	lupon
правление	board
миссии	misyon
случайно	sinasadyang
находит	nahahanap
находит	humanap
корреспондент	correspondent
реклама	ads
реклама	patalastas
реклама	pagpapatalastas
реклама	advertising
обзор	suriin
обзор	review
формулы	formula
формулы	formulas
формулы	formulae
газ	gas
услуг	serbisyo
временно	pansamantala
временно	pansamantala
явление	kababalaghan
промышленность	industriya
старая	matanda
старая	luma
утверждения	paratang
королевской	royal
хорватии	croatia
посмотреть	makita
посмотреть	see
посмотреть	makakita
посмотреть	tingnan
посмотреть	watch
посмотреть	panoorin
посмотреть	relo
посмотреть	pagtingin
посмотреть	tingnan
посмотреть	tignan
посмотреть	panonood
посмотреть	view
европейского	europeo
европейского	european
красные	pula
красные	red
камень	bato
камень	bato
камень	rock
приходит	lumapit
час	oras
романов	romanov
романов	nobelang
желание	pagnanais
желание	desire
желание	nais
желание	naisin
желание	wish
желание	batiin
желание	nais
собственных	sarili
собственных	sariling
естественно	natural
естественно	naturally
замечания	obserbasyon
замечания	comments
чарльз	charles
знать	alam
знать	kilala
отзывы	review
отзывы	feedback
отзывы	puna
художественной	maindayog
специального	espesyal
специального	special
здоровья	kalusugan
случаи	kaso
медицинских	medikal
медицинских	medical
дали	dali
домой	tahanan
домой	bahay
домой	makauwi
бывшей	dating
сердце	heart
сердце	puso
королева	queen
королева	reyna
введение	pagpapakilala
введение	panimula
видеть	nakikita
джек	jack
работников	manggagawa
проводит	nagsasagawa
черты	katangian
ассоциация	association
телесериалы	telenovelas
жюри	hurado
командующий	commander
архитектура	architecture
архитектура	arkitektura
выпущена	pinakawalan
критиков	critics
сайты	site
сайты	sites
сайты	website
полного	busog
полного	full
полного	buo
полного	buong
сложно	hard
сложно	mahirap
сложно	komplikado
сложно	kumplikado
сложно	mahirap
валентин	valentin
валентин	valentine
юлия	yulia
юлия	julia
депо	depot
абу	abu
швеция	sweden
швеция	suwesya
рио	rio
высокий	high
высокий	mataas
высокий	tangkad
высокий	matangkad
цска	cska
станислав	stanisław
деятелей	personalities
логотип	logo
заменить	pamalit
заменить	kapalit
заменить	palitan
установить	set
установить	itakda
установить	install
растение	planta
растение	halaman
топлива	gasolina
мисс	tamaan
мисс	mis
мисс	miss
мисс	binibining
возвращения	pagbabalik
возвращения	returns
возвращения	bumalik
возвращения	pagbabalik
восстановление	pagpapanumbalik
восстановление	pagbawi
восстановление	pagbangon
восстановление	paggaling
восстановление	recovery
восстановление	tatag
восстановление	rehabilitation
официальных	official
официальных	opisyal
египта	egyptian
разведки	katalinuhan
разведки	kalawakan
новгород	novgorod
бывшие	dating
создано	ginawa
создано	nilikha
смит	smith
немецкая	aleman
евгения	eugenia
кристаллы	bubog
кристаллы	crystal
